shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,jerseyNumber,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
07:10,420,PT07M10.00S,2022-12-15T01:36:01.3Z,3,REGULAR,substitution,in,[],1630541,,,1610612754,78,68,2022-12-15T01:36:08Z,4180000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,4,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
07:04,421,PT07M04.00S,2022-12-15T01:36:19.7Z,3,REGULAR,foul,offensive,[],1630188,,,1610612754,78,68,2022-12-15T01:36:26Z,4190000,False,,,0,,J. Smith offensive FOUL (2 PF),"[1630188, 1630541]",1610612754.0,IND,1626301.0,25,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2.0,0.0,Moody,1630541.0,,
07:04,423,PT07M04.00S,2022-12-15T01:36:19.7Z,3,REGULAR,turnover,offensive foul,[],1630188,,,1610612754,78,68,2022-12-15T01:36:19Z,4210000,False,,,0,,J. Smith offensive foul TURNOVER (2 TO),[1630188],1610612754.0,IND,1626301.0,25,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,,,,,,
06:56,424,PT06M56.00S,2022-12-15T01:36:43.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201939,66.04796320630749,76.22549019607843,1610612744,78,71,2022-12-15T01:36:51Z,4220000,False,131.0,267.0,1,right,S. Curry 29' 3PT step back (35 PTS),[201939],1610612744.0,GSW,,30,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,29.71,Made,35.0,,,,,,,,,,,,,,,,
06:33,425,PT06M33.00S,2022-12-15T01:37:05.7Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,78,71,2022-12-15T01:37:11Z,4230000,False,,,0,,T. Haliburton bad pass TURNOVER (4 TO),"[1630169, 201939]",1610612754.0,IND,,0,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Center,,,,,,,,,,,4.0,Curry,201939.0,,,,,,
06:33,426,PT06M33.00S,2022-12-15T01:37:05.7Z,3,REGULAR,steal,,[],201939,,,1610612744,78,71,2022-12-15T01:37:07Z,4240000,False,,,0,,S. Curry STEAL (2 STL),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,
06:25,427,PT06M25.00S,2022-12-15T01:37:13.4Z,3,REGULAR,turnover,bad pass,[],1630541,,,1610612744,78,71,2022-12-15T01:37:16Z,4250000,False,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 1629614]",1610612744.0,GSW,,4,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Nembhard,1629614.0,,,,,,
06:25,428,PT06M25.00S,2022-12-15T01:37:13.4Z,3,REGULAR,steal,,[],1629614,,,1610612754,78,71,2022-12-15T01:39:06Z,4260000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,2,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
06:20,429,PT06M20.00S,2022-12-15T01:37:18.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630169,25.312089356110377,85.04901960784314,1610612754,78,71,2022-12-15T01:37:24Z,4270000,False,-175.0,185.0,1,left,MISS T. Haliburton 25' running 3PT,[1630169],1610612754.0,IND,,0,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,
06:17,430,PT06M17.00S,2022-12-15T01:37:21.7Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,78,71,2022-12-15T01:37:24Z,4280000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:2),[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,429.0,4.0,2.0,2.0,,,,,,,,,
06:06,431,PT06M06.00S,2022-12-15T01:37:32.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.19776609724047,45.09803921568628,1610612744,78,71,2022-12-15T01:37:40Z,4290000,False,-25.0,21.0,1,right,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,,30,driving finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,
06:04,432,PT06M04.00S,2022-12-15T01:37:34.9Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,78,71,2022-12-15T01:37:52Z,4300000,False,,,0,,J. Kuminga REBOUND (Off:3 Def:2),[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,431.0,5.0,2.0,3.0,,,,,,,,,
06:04,433,PT06M04.00S,2022-12-15T01:37:36.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630228,94.40999984741211,50.0,1610612744,78,71,2022-12-15T01:37:58Z,4310000,False,0.0,0.0,1,right,MISS J. Kuminga tip Layup,[1630228],1610612744.0,GSW,,00,tip,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
06:03,434,PT06M03.00S,2022-12-15T01:37:37.1Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,78,71,2022-12-15T01:37:58Z,4320000,False,,,0,,J. Kuminga REBOUND (Off:4 Def:2),[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,433.0,6.0,2.0,4.0,,,,,,,,,
06:03,435,PT06M03.00S,2022-12-15T01:37:37.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630228,94.40999984741211,50.0,1610612744,78,73,2022-12-15T01:37:37Z,4330000,False,0.0,0.0,1,right,J. Kuminga tip Layup (7 PTS),[1630228],1610612744.0,GSW,,00,tip,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,
06:03,436,PT06M03.00S,2022-12-15T01:38:01.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,78,73,2022-12-15T01:38:01Z,4340000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:03,437,PT06M03.00S,2022-12-15T01:40:03.0Z,3,REGULAR,substitution,out,[],1630174,,,1610612754,78,73,2022-12-15T01:40:41Z,4350000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,23,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,
06:03,438,PT06M03.00S,2022-12-15T01:40:03.0Z,3,REGULAR,substitution,out,[],203110,,,1610612754,78,73,2022-12-15T01:40:41Z,4360000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,23,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
06:03,439,PT06M03.00S,2022-12-15T01:40:03.0Z,3,REGULAR,substitution,in,[],1631097,,,1610612754,78,73,2022-12-15T01:40:41Z,4370000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,00,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,
06:03,440,PT06M03.00S,2022-12-15T01:40:03.0Z,3,REGULAR,substitution,in,[],1626172,,,1610612754,78,73,2022-12-15T01:40:41Z,4380000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,5,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
06:03,441,PT06M03.00S,2022-12-15T01:40:42.3Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,78,73,2022-12-15T01:40:46Z,4390000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,202007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:45,442,PT05M45.00S,2022-12-15T01:41:05.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,7.703679369250986,53.67647058823529,1610612754,80,73,2022-12-15T01:41:08Z,4400000,False,-18.0,20.0,1,left,J. Smith Layup (4 PTS) (T. Haliburton 5 AST),"[1630188, 1630169]",1610612754.0,IND,,25,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.71,Made,4.0,T. Haliburton,1630169.0,5.0,,,,,,,,,,,,,
05:27,444,PT05M27.00S,2022-12-15T01:41:22.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,92.9862023653088,44.85294117647059,1610612744,80,73,2022-12-15T01:41:28Z,4420000,False,-26.0,13.0,1,right,MISS D. DiVincenzo cutting Layup,[1628978],1610612744.0,GSW,,0,cutting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.9,Missed,,,,,,,,,,,,,,,,,
05:26,445,PT05M26.00S,2022-12-15T01:41:23.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,80,73,2022-12-15T01:41:28Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,444.0,,,,,,,,,,,,
05:25,447,PT05M25.00S,2022-12-15T01:41:43.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630541,93.11760840998686,50.98039215686274,1610612744,80,75,2022-12-15T01:41:47Z,4450000,False,5.0,12.0,1,right,M. Moody cutting Layup (7 PTS) (S. Curry 7 AST),"[1630541, 201939]",1610612744.0,GSW,,4,cutting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,1.31,Made,7.0,S. Curry,201939.0,7.0,,,,,,,,,,,,,
05:03,449,PT05M03.00S,2022-12-15T01:42:04.2Z,3,REGULAR,3pt,Jump Shot,[],1630188,32.802233902759525,42.40196078431372,1610612754,80,75,2022-12-15T01:42:10Z,4470000,False,38.0,256.0,1,left,MISS J. Smith 25' step back 3PT,[1630188],1610612754.0,IND,,25,step back,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,
05:00,450,PT05M00.00S,2022-12-15T01:42:07.2Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612744,80,75,2022-12-15T01:42:10Z,4480000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:7),[1628978],1610612744.0,GSW,,0,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,449.0,7.0,7.0,0.0,,,,,,,,,
04:42,451,PT04M42.00S,2022-12-15T01:42:26.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,90.62089356110381,50.0,1610612744,80,77,2022-12-15T01:42:31Z,4490000,False,0.0,36.0,1,right,J. Kuminga driving Layup (9 PTS),[1630228],1610612744.0,GSW,,00,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.57,Made,9.0,,,,,,,,,,,,,,,,
04:29,452,PT04M29.00S,2022-12-15T01:42:40.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,9.280551905387648,46.81372549019608,1610612754,82,77,2022-12-15T01:42:44Z,4500000,False,16.0,35.0,1,left,B. Mathurin driving finger roll Layup (11 PTS) (J. Smith 2 AST),"[1631097, 1630188]",1610612754.0,IND,,00,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.82,Made,11.0,J. Smith,1630188.0,2.0,,,,,,,,,,,,,
04:29,453,PT04M29.00S,2022-12-15T01:42:43.4Z,3,REGULAR,foul,personal,['1freethrow'],1626172,,,1610612754,82,77,2022-12-15T01:42:48Z,4510000,False,,,0,,K. Looney shooting personal FOUL (2 PF) (Mathurin 1 FT),"[1626172, 1631097]",1610612744.0,GSW,202007.0,5,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Mathurin,1631097.0,,
04:29,455,PT04M29.00S,2022-12-15T01:42:49.9Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,82,77,2022-12-15T01:43:38Z,4530000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,2,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,
04:29,456,PT04M29.00S,2022-12-15T01:42:49.9Z,3,REGULAR,substitution,out,[],1627741,,,1610612754,82,77,2022-12-15T01:43:38Z,4540000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,24,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
04:29,457,PT04M29.00S,2022-12-15T01:42:49.9Z,3,REGULAR,substitution,in,[],204456,,,1610612754,82,77,2022-12-15T01:43:38Z,4550000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,9,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
04:29,458,PT04M29.00S,2022-12-15T01:42:49.9Z,3,REGULAR,substitution,in,[],1629052,,,1610612754,82,77,2022-12-15T01:43:38Z,4560000,False,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,12,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,
04:29,459,PT04M29.00S,2022-12-15T01:43:19.3Z,3,REGULAR,freethrow,1 of 1,[],1631097,,,1610612754,83,77,2022-12-15T01:43:19Z,4570000,False,,,0,,B. Mathurin Free Throw 1 of 1 (12 PTS),[1631097],1610612754.0,IND,,00,,,,Mathurin,B. Mathurin,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
04:20,460,PT04M20.00S,2022-12-15T01:43:31.2Z,3,REGULAR,3pt,Jump Shot,[],1630228,91.93495400788436,94.36274509803921,1610612744,83,77,2022-12-15T01:43:39Z,4580000,False,222.0,23.0,1,right,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,22.3,Missed,,,,,,,,,,,,,,,,,
04:16,461,PT04M16.00S,2022-12-15T01:43:35.2Z,3,REGULAR,rebound,offensive,[],201939,,,1610612744,83,77,2022-12-15T01:43:39Z,4590000,False,,,0,,S. Curry REBOUND (Off:1 Def:6),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,,,,,,,460.0,7.0,6.0,1.0,,,,,,,,,
04:16,462,PT04M16.00S,2022-12-15T01:43:38.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,91.93495400788436,54.166666666666664,1610612744,83,79,2022-12-15T01:43:43Z,4600000,False,21.0,23.0,1,right,S. Curry putback Layup (37 PTS),[201939],1610612744.0,GSW,,30,putback,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.12,Made,37.0,,,,,,,,,,,,,,,,
04:16,463,PT04M16.00S,2022-12-15T01:43:41.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630169,,,1610612744,83,79,2022-12-15T01:43:45Z,4610000,False,,,0,,T. Haliburton shooting personal FOUL (2 PF) (Curry 1 FT),"[1630169, 201939]",1610612754.0,IND,202007.0,0,shooting,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Curry,201939.0,,
04:16,465,PT04M16.00S,2022-12-15T01:43:46.1Z,3,REGULAR,substitution,out,[],1628978,,,1610612744,83,79,2022-12-15T01:44:45Z,4630000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612744.0,GSW,,0,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
04:16,466,PT04M16.00S,2022-12-15T01:43:46.1Z,3,REGULAR,substitution,in,[],1629660,,,1610612744,83,79,2022-12-15T01:44:45Z,4640000,False,,,0,,SUB in: T. Jerome,[1629660],1610612744.0,GSW,,10,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
04:16,467,PT04M16.00S,2022-12-15T01:44:05.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],201939,,,1610612744,83,80,2022-12-15T01:44:05Z,4650000,False,,,0,,S. Curry Free Throw 1 of 1 (38 PTS),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,,,,Made,38.0,,,,,,,,,,,,,,,,
04:05,468,PT04M05.00S,2022-12-15T01:44:18.9Z,3,REGULAR,3pt,Jump Shot,[],1631097,30.042706964520367,20.098039215686274,1610612754,86,80,2022-12-15T01:44:24Z,4660000,False,150.0,230.0,1,left,B. Mathurin 27' 3PT  (15 PTS) (J. Smith 3 AST),"[1631097, 1630188]",1610612754.0,IND,,00,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,27.42,Made,15.0,J. Smith,1630188.0,3.0,,,,,,,,,,,,,
03:43,470,PT03M43.00S,2022-12-15T01:44:40.9Z,3,REGULAR,3pt,Jump Shot,[],201939,63.6826544021025,63.970588235294116,1610612744,86,80,2022-12-15T01:44:45Z,4680000,False,70.0,289.0,1,right,MISS S. Curry 29' step back 3PT,[201939],1610612744.0,GSW,,30,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,29.72,Missed,,,,,,,,,,,,,,,,,
03:38,471,PT03M38.00S,2022-12-15T01:44:45.9Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612754,86,80,2022-12-15T01:44:45Z,4690000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:4),[1631097],1610612754.0,IND,,00,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,470.0,4.0,4.0,0.0,,,,,,,,,
03:25,472,PT03M25.00S,2022-12-15T01:44:57.8Z,3,REGULAR,3pt,Jump Shot,[],1631097,24.655059132720105,82.1078431372549,1610612754,89,80,2022-12-15T01:45:02Z,4700000,False,-161.0,179.0,1,left,B. Mathurin 24' 3PT  (18 PTS) (J. Smith 4 AST),"[1631097, 1630188]",1610612754.0,IND,,00,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,24.06,Made,18.0,J. Smith,1630188.0,4.0,,,,,,,,,,,,,
03:24,474,PT03M24.00S,2022-12-15T01:45:05.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,89,80,2022-12-15T01:45:05Z,4720000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:24,475,PT03M24.00S,2022-12-15T01:46:03.6Z,3,REGULAR,substitution,out,[],1630228,,,1610612744,89,80,2022-12-15T01:46:24Z,4730000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,00,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
03:24,476,PT03M24.00S,2022-12-15T01:46:03.6Z,3,REGULAR,substitution,in,[],203210,,,1610612744,89,80,2022-12-15T01:46:24Z,4740000,False,,,0,,SUB in: J. Green,[203210],1610612744.0,GSW,,1,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
03:13,477,PT03M13.00S,2022-12-15T01:46:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.24901445466492,53.18627450980392,1610612744,89,80,2022-12-15T01:46:51Z,4750000,False,16.0,11.0,1,right,MISS S. Curry driving Layup - blocked,"[201939, 1630188]",1610612744.0,GSW,,30,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,Smith,1630188.0
03:13,478,PT03M13.00S,2022-12-15T01:46:45.1Z,3,REGULAR,block,,[],1630188,,,1610612744,89,80,2022-12-15T01:46:46Z,4760000,False,,,0,,J. Smith BLOCK (2 BLK),[1630188],1610612754.0,IND,,25,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
03:09,479,PT03M09.00S,2022-12-15T01:46:49.1Z,3,REGULAR,rebound,offensive,[],203210,,,1610612744,89,80,2022-12-15T01:46:51Z,4770000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[203210],1610612744.0,GSW,,1,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,477.0,1.0,0.0,1.0,,,,,,,,,
03:08,480,PT03M08.00S,2022-12-15T01:46:49.8Z,3,REGULAR,turnover,lost ball,[],203210,,,1610612744,89,80,2022-12-15T01:46:53Z,4780000,False,,,0,,J. Green lost ball TURNOVER (1 TO),"[203210, 1629052]",1610612744.0,GSW,,1,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Brissett,1629052.0,,,,,,
03:08,481,PT03M08.00S,2022-12-15T01:46:49.8Z,3,REGULAR,steal,,[],1629052,,,1610612754,89,80,2022-12-15T01:46:50Z,4790000,False,,,0,,O. Brissett STEAL (3 STL),[1629052],1610612754.0,IND,,12,,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
03:06,482,PT03M06.00S,2022-12-15T01:46:51.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630169,6.389618922470433,53.431372549019606,1610612754,91,80,2022-12-15T01:46:59Z,4800000,False,-17.0,8.0,1,left,T. Haliburton running finger roll Layup (23 PTS) (T. McConnell 5 AST),"[1630169, 204456]",1610612754.0,IND,,0,running finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.88,Made,23.0,T. McConnell,204456.0,5.0,,,,,,,,,,,,,
02:54,484,PT02M54.00S,2022-12-15T01:47:06.5Z,3,REGULAR,foul,offensive,[],203210,,,1610612744,91,80,2022-12-15T01:47:14Z,4820000,False,,,0,,J. Green offensive FOUL (1 PF),"[203210, 204456]",1610612744.0,GSW,204059.0,1,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,0.0,McConnell,204456.0,,
02:54,486,PT02M54.00S,2022-12-15T01:47:06.5Z,3,REGULAR,turnover,offensive foul,[],203210,,,1610612744,91,80,2022-12-15T01:47:06Z,4840000,False,,,0,,J. Green offensive foul TURNOVER (2 TO),[203210],1610612744.0,GSW,204059.0,1,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,,,,,,,,
02:39,487,PT02M39.00S,2022-12-15T01:47:36.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612754,91,80,2022-12-15T01:47:42Z,4850000,False,,,0,,K. Looney shooting personal FOUL (3 PF) (Mathurin 2 FT),"[1626172, 1631097]",1610612744.0,GSW,1626301.0,5,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,0.0,Mathurin,1631097.0,,
02:39,489,PT02M39.00S,2022-12-15T01:48:02.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631097,,,1610612754,92,80,2022-12-15T01:48:02Z,4870000,False,,,0,,B. Mathurin Free Throw 1 of 2 (19 PTS),[1631097],1610612754.0,IND,,00,,,,Mathurin,B. Mathurin,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,
02:39,490,PT02M39.00S,2022-12-15T01:48:18.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631097,,,1610612754,93,80,2022-12-15T01:48:18Z,4880000,False,,,0,,B. Mathurin Free Throw 2 of 2 (20 PTS),[1631097],1610612754.0,IND,,00,,,,Mathurin,B. Mathurin,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,
02:20,492,PT02M20.00S,2022-12-15T01:48:40.6Z,3,REGULAR,3pt,Jump Shot,[],201939,70.25295663600527,79.41176470588235,1610612744,93,80,2022-12-15T01:48:46Z,4890000,False,147.0,227.0,1,right,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.06,Missed,,,,,,,,,,,,,,,,,
02:16,493,PT02M16.00S,2022-12-15T01:48:44.6Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,93,80,2022-12-15T01:48:46Z,4900000,False,,,0,,J. Smith REBOUND (Off:0 Def:5),[1630188],1610612754.0,IND,,25,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,492.0,5.0,5.0,0.0,,,,,,,,,
02:11,494,PT02M11.00S,2022-12-15T01:48:48.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630188,9.543363994743759,60.5392156862745,1610612754,93,80,2022-12-15T01:48:57Z,4910000,False,-53.0,37.0,1,left,MISS J. Smith 6' running Shot - blocked,"[1630188, 201939]",1610612754.0,IND,,25,running,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,,,,,,,,,,,,,,,Curry,201939.0
02:11,495,PT02M11.00S,2022-12-15T01:48:48.7Z,3,REGULAR,block,,[],201939,,,1610612754,93,80,2022-12-15T01:48:51Z,4920000,False,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,30,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
02:08,496,PT02M08.00S,2022-12-15T01:48:51.7Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612754,93,80,2022-12-15T01:48:57Z,4930000,False,,,0,,J. Smith REBOUND (Off:1 Def:5),[1630188],1610612754.0,IND,,25,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,494.0,6.0,5.0,1.0,,,,,,,,,
02:08,497,PT02M08.00S,2022-12-15T01:48:52.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,9.543363994743759,56.372549019607845,1610612754,93,80,2022-12-15T01:49:10Z,4940000,False,-32.0,37.0,1,left,MISS J. Smith putback Layup - blocked,"[1630188, 203210]",1610612754.0,IND,,25,putback,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,Green,203210.0
02:08,498,PT02M08.00S,2022-12-15T01:48:52.4Z,3,REGULAR,block,,[],203210,,,1610612754,93,80,2022-12-15T01:48:54Z,4950000,False,,,0,,J. Green BLOCK (1 BLK),[203210],1610612744.0,GSW,,1,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
02:05,499,PT02M05.00S,2022-12-15T01:48:55.4Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,93,80,2022-12-15T01:49:10Z,4960000,False,,,0,,K. Looney REBOUND (Off:1 Def:5),[1626172],1610612744.0,GSW,,5,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,497.0,6.0,5.0,1.0,,,,,,,,,
02:04,500,PT02M04.00S,2022-12-15T01:49:01.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,93,80,2022-12-15T01:49:01Z,4970000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
