actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
485,PT04M09.00S,2022-10-22T00:45:28.3Z,3,REGULAR,block,,[],1628380,,,1610612754,72,93,2022-10-22T00:50:02Z,4810000,,,0,,Z. Collins BLOCK (3 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
486,PT04M06.00S,2022-10-22T00:45:31.3Z,3,REGULAR,rebound,defensive,[],1630563,,,1610612759,72,93,2022-10-22T00:45:32Z,4820000,,,0,,J. Primo REBOUND (Off:0 Def:3),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,484.0,3.0,3.0,0.0,,,,
487,PT04M01.00S,2022-10-22T00:45:35.6Z,3,REGULAR,2pt,Jump Shot,[],203926,92.32917214191852,70.09803921568627,1610612759,72,93,2022-10-22T00:51:43Z,4830000,100.0,20.0,1,right,MISS D. McDermott 10' driving floating bank Shot,[203926],1610612759.0,SAS,driving floating bank,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Right,10.24,Missed,,,,,,,,,,,,,,,,,,
488,PT03M58.00S,2022-10-22T00:45:38.6Z,3,REGULAR,rebound,defensive,[],201949,,,1610612754,72,93,2022-10-22T00:45:43Z,4840000,,,0,,J. Johnson REBOUND (Off:0 Def:1),[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,487.0,1.0,1.0,0.0,,,,
489,PT03M55.00S,2022-10-22T00:45:43.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630543,7.703679369250986,49.01960784313725,1610612754,74,93,2022-10-22T00:52:46Z,4850000,5.0,20.0,1,left,I. Jackson cutting Layup (11 PTS) (J. Johnson 1 AST),"[1630543, 201949]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,2.05,Made,11.0,J. Johnson,201949.0,1.0,,,,,,,,,,,,,,
491,PT03M55.00S,2022-10-22T00:45:52.3Z,3,REGULAR,foul,personal,['1freethrow'],1630563,,,1610612754,74,93,2022-10-22T00:45:57Z,4870000,,,0,,J. Primo shooting personal FOUL (1 PF) (Jackson 1 FT),"[1630563, 1630543]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,1.0,0.0,Jackson,1630543.0,,,,,,,,,
493,PT03M55.00S,2022-10-22T00:46:03.1Z,3,REGULAR,substitution,out,[],1629640,,,1610612754,74,93,2022-10-22T00:46:09Z,4890000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M55.00S,2022-10-22T00:46:03.1Z,3,REGULAR,substitution,in,[],1630200,,,1610612754,74,93,2022-10-22T00:46:09Z,4900000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M55.00S,2022-10-22T00:46:23.6Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630543,,,1610612754,75,93,2022-10-22T00:46:23Z,4910000,,,0,,I. Jackson Free Throw 1 of 1 (12 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
496,PT03M33.00S,2022-10-22T00:46:47.7Z,3,REGULAR,2pt,Jump Shot,[],1628380,86.41590013140605,28.431372549019606,1610612759,75,93,2022-10-22T00:46:52Z,4920000,-108.0,75.0,1,right,MISS Z. Collins 13' turnaround Shot,[1628380],1610612759.0,SAS,turnaround,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,13.14,Missed,,,,,,,,,,,,,,,,,,
497,PT03M29.00S,2022-10-22T00:46:51.7Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,75,93,2022-10-22T00:46:52Z,4930000,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,496.0,2.0,2.0,0.0,,,,
498,PT03M25.00S,2022-10-22T00:46:55.2Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629614,11.908672798948752,32.35294117647059,1610612754,77,93,2022-10-22T00:54:51Z,4940000,88.0,59.0,1,left,A. Nembhard 10' driving floating bank Jump Shot (8 PTS),[1629614],1610612754.0,IND,driving floating bank,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Right,10.63,Made,8.0,,,,,,,,,,,,,,,,,
499,PT03M00.00S,2022-10-22T00:47:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626196,91.5407358738502,46.32352941176471,1610612759,77,93,2022-10-22T00:47:23Z,4950000,-18.0,27.0,1,right,MISS J. Richardson cutting Layup,[1626196],1610612759.0,SAS,cutting,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
500,PT02M59.00S,2022-10-22T00:47:20.4Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,77,93,2022-10-22T00:47:23Z,4960000,,,0,,I. Jackson REBOUND (Off:1 Def:4),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,499.0,5.0,4.0,1.0,,,,
501,PT02M51.00S,2022-10-22T00:47:30.0Z,3,REGULAR,turnover,bad pass,[],204456,,,1610612754,77,93,2022-10-22T00:47:42Z,4970000,,,0,,T. McConnell bad pass TURNOVER (3 TO),"[204456, 1630200]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,3.0,,,,,,,Jones,1630200.0
502,PT02M51.00S,2022-10-22T00:47:30.0Z,3,REGULAR,steal,,[],1630200,,,1610612759,77,93,2022-10-22T00:47:31Z,4980000,,,0,,T. Jones STEAL (2 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
503,PT02M49.00S,2022-10-22T00:47:32.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630200,92.59198423127464,54.166666666666664,1610612759,77,93,2022-10-22T00:47:40Z,4990000,21.0,17.0,1,right,MISS T. Jones running Layup - blocked,"[1630200, 201949]",1610612759.0,SAS,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,Johnson,201949.0,,
504,PT02M49.00S,2022-10-22T00:47:32.2Z,3,REGULAR,block,,[],201949,,,1610612759,77,93,2022-10-22T00:47:34Z,5000000,,,0,,J. Johnson BLOCK (1 BLK),[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
505,PT02M49.00S,2022-10-22T00:47:32.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,77,93,2022-10-22T00:47:40Z,5010000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,503.0,,,,,,,
507,PT02M44.00S,2022-10-22T00:47:58.8Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1626196,94.56307490144546,75.73529411764706,1610612759,77,95,2022-10-22T00:48:03Z,5030000,129.0,-1.0,1,right,J. Richardson 12' Jump Shot (19 PTS) (J. Primo 6 AST),"[1626196, 1630563]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Mid-Range,8-16 Right,12.87,Made,19.0,J. Primo,1630563.0,6.0,,,,,,,,,,,,,,
509,PT02M14.00S,2022-10-22T00:48:28.8Z,3,REGULAR,2pt,Jump Shot,[],1630174,21.76412614980289,35.53921568627451,1610612754,79,95,2022-10-22T00:48:43Z,5050000,72.0,152.0,1,left,A. Nesmith 16' pullup Jump Shot (7 PTS) (I. Jackson 2 AST),"[1630174, 1630543]",1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Right Center,16.84,Made,7.0,I. Jackson,1630543.0,2.0,,,,,,,,,,,,,,
510,PT01M53.00S,2022-10-22T00:48:49.1Z,3,REGULAR,2pt,Jump Shot,[],1630563,80.89684625492772,27.205882352941174,1610612759,79,97,2022-10-22T00:48:53Z,5060000,-114.0,127.0,1,right,J. Primo 17' pullup Jump Shot (2 PTS) (D. McDermott 3 AST),"[1630563, 203926]",1610612759.0,SAS,pullup,,,Primo,J. Primo,,,,,Mid-Range,16-24 Left Center,17.07,Made,2.0,D. McDermott,203926.0,3.0,,,,,,,,,,,,,,
512,PT01M39.00S,2022-10-22T00:49:03.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,6.389618922470433,52.20588235294118,1610612754,81,97,2022-10-22T00:49:15Z,5080000,-11.0,8.0,1,left,I. Jackson alley-oop DUNK (14 PTS) (A. Nembhard 1 AST),"[1630543, 1629614]",1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.34,Made,14.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
515,PT01M25.00S,2022-10-22T00:49:26.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630543,,,1610612759,81,97,2022-10-22T00:49:35Z,5110000,,,0,,I. Jackson personal FOUL (2 PF) (Jones 2 FT),"[1630543, 1630200]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,202049.0,2.0,0.0,Jones,1630200.0,,,,,,,,,
518,PT01M25.00S,2022-10-22T00:49:53.4Z,3,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,81,97,2022-10-22T00:49:53Z,5130000,,,0,,MISS T. Jones Free Throw 1 of 2,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
519,PT01M25.00S,2022-10-22T00:49:53.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,81,97,2022-10-22T00:49:53Z,5140000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,518.0,,,,,,,
520,PT01M25.00S,2022-10-22T00:50:06.2Z,3,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,81,98,2022-10-22T00:50:06Z,5150000,,,0,,T. Jones Free Throw 2 of 2 (10 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
521,PT01M14.00S,2022-10-22T00:50:19.4Z,3,REGULAR,3pt,Jump Shot,[],1630543,20.97568988173456,7.352941176470589,1610612754,81,98,2022-10-22T00:50:23Z,5160000,213.0,145.0,1,left,MISS I. Jackson 25' 3PT,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,,,
522,PT01M10.00S,2022-10-22T00:50:23.4Z,3,REGULAR,rebound,defensive,[],1630563,,,1610612759,81,98,2022-10-22T00:50:23Z,5170000,,,0,,J. Primo REBOUND (Off:0 Def:4),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,521.0,4.0,4.0,0.0,,,,
523,PT01M02.00S,2022-10-22T00:50:33.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612759,81,98,2022-10-22T00:50:44Z,5180000,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Primo 2 FT),"[1630174, 1630563]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,,,,,,,203591.0,1.0,0.0,Primo,1630563.0,,,,,,,,,
525,PT01M02.00S,2022-10-22T00:50:59.6Z,3,REGULAR,freethrow,1 of 2,[],1630563,,,1610612759,81,99,2022-10-22T00:51:17Z,5200000,,,0,,J. Primo Free Throw 1 of 2 (3 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
526,PT01M02.00S,2022-10-22T00:50:59.6Z,3,REGULAR,freethrow,2 of 2,[],1630563,,,1610612759,81,99,2022-10-22T00:51:17Z,5210000,,,0,,MISS J. Primo Free Throw 2 of 2,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
527,PT01M01.00S,2022-10-22T00:51:00.6Z,3,REGULAR,rebound,defensive,[],201949,,,1610612754,81,99,2022-10-22T00:51:18Z,5220000,,,0,,J. Johnson REBOUND (Off:0 Def:2),[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,526.0,2.0,2.0,0.0,,,,
528,PT00M43.30S,2022-10-22T00:51:32.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,11.514454664914586,54.65686274509803,1610612754,81,99,2022-10-22T00:51:37Z,5230000,-23.0,56.0,1,left,MISS T. McConnell 6' driving floating Shot,[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
529,PT00M42.10S,2022-10-22T00:51:33.3Z,3,REGULAR,rebound,offensive,[],1630543,,,1610612754,81,99,2022-10-22T00:51:37Z,5240000,,,0,,I. Jackson REBOUND (Off:2 Def:4),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,528.0,6.0,4.0,2.0,,,,
530,PT00M42.10S,2022-10-22T00:51:34.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,5.590000152587891,50.0,1610612754,83,99,2022-10-22T00:51:34Z,5250000,0.0,0.0,1,left,I. Jackson tip Layup (16 PTS),[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,Mid-Range,8-16 Left,0.0,Made,16.0,,,,,,,,,,,,,,,,,
531,PT00M35.00S,2022-10-22T00:51:44.0Z,3,REGULAR,3pt,Jump Shot,[],1626196,68.80749014454665,26.715686274509803,1610612759,83,102,2022-10-22T00:51:48Z,5260000,-116.0,241.0,1,right,J. Richardson 26' 3PT pullup (22 PTS),[1626196],1610612759.0,SAS,pullup,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,26.74,Made,22.0,,,,,,,,,,,,,,,,,
532,PT00M27.50S,2022-10-22T00:51:55.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630563,,,1610612754,83,102,2022-10-22T00:52:06Z,5270000,,,0,,J. Primo personal FOUL (2 PF) (Nembhard 2 FT),"[1630563, 1629614]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203591.0,2.0,0.0,Nembhard,1629614.0,,,,,,,,,
534,PT00M27.50S,2022-10-22T00:52:16.3Z,3,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,84,102,2022-10-22T00:52:16Z,5290000,,,0,,A. Nembhard Free Throw 1 of 2 (9 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
535,PT00M27.50S,2022-10-22T00:52:28.2Z,3,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,85,102,2022-10-22T00:52:28Z,5300000,,,0,,A. Nembhard Free Throw 2 of 2 (10 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
536,PT00M06.60S,2022-10-22T00:52:54.7Z,3,REGULAR,turnover,out-of-bounds,[],1626196,,,1610612759,85,102,2022-10-22T00:53:04Z,5310000,,,0,,J. Richardson step out-of-bounds TURNOVER (1 TO),[1626196],1610612759.0,SAS,step,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,,,,,,,202049.0,,,,,1.0,,,,,,,,
537,PT00M06.60S,2022-10-22T00:53:02.7Z,3,REGULAR,substitution,out,[],203926,,,1610612754,85,102,2022-10-22T00:53:07Z,5320000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT00M06.60S,2022-10-22T00:53:02.7Z,3,REGULAR,substitution,in,[],1628966,,,1610612754,85,102,2022-10-22T00:53:07Z,5330000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT00M00.00S,2022-10-22T00:53:18.7Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],204456,7.30946123521682,73.2843137254902,1610612754,85,102,2022-10-22T00:53:26Z,5340000,-116.0,16.0,1,left,MISS T. McConnell 11' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,11.75,Missed,,,,,,,,,,,,,,,,,,
540,PT00M00.00S,2022-10-22T00:53:21.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,85,102,2022-10-22T00:53:21Z,5350000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,539.0,,,,,,,
541,PT00M00.00S,2022-10-22T00:53:22.1Z,3,REGULAR,period,end,[],0,,,1610612754,85,102,2022-10-22T00:53:22Z,5360000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2022-10-22T00:55:12.7Z,4,REGULAR,substitution,out,['startperiod'],204456,,,1610612754,85,102,2022-10-22T00:55:55Z,5370000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2022-10-22T00:55:12.7Z,4,REGULAR,substitution,out,['startperiod'],1630563,,,1610612754,85,102,2022-10-22T00:55:55Z,5380000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2022-10-22T00:55:12.7Z,4,REGULAR,substitution,in,['startperiod'],1630537,,,1610612754,85,102,2022-10-22T00:55:55Z,5390000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2022-10-22T00:55:12.7Z,4,REGULAR,substitution,in,['startperiod'],1630170,,,1610612754,85,102,2022-10-22T00:55:55Z,5400000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2022-10-22T00:56:10.0Z,4,REGULAR,period,start,[],0,,,1610612759,85,102,2022-10-22T00:56:10Z,5410000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT11M40.00S,2022-10-22T00:56:29.1Z,4,REGULAR,3pt,Jump Shot,[],1626196,78.40013140604468,5.637254901960785,1610612759,85,102,2022-10-22T00:56:36Z,5420000,-222.0,151.0,1,right,MISS J. Richardson 26' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,26.8,Missed,,,,,,,,,,,,,,,,,,
548,PT11M34.00S,2022-10-22T00:56:35.1Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612759,85,102,2022-10-22T00:56:36Z,5430000,,,0,,Z. Collins REBOUND (Off:2 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,547.0,3.0,1.0,2.0,,,,
549,PT11M34.00S,2022-10-22T00:56:40.5Z,4,REGULAR,foul,personal,[],1630543,,,1610612759,85,102,2022-10-22T00:56:50Z,5440000,,,0,,I. Jackson personal FOUL (3 PF),"[1630543, 1626196]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Right,,,,,,,203591.0,3.0,0.0,Richardson,1626196.0,,,,,,,,,
551,PT11M24.00S,2022-10-22T00:57:06.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,64.47109067017082,27.450980392156865,1610612759,85,102,2022-10-22T00:57:13Z,5460000,-113.0,281.0,1,right,MISS D. Vassell 30' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,30.32,Missed,,,,,,,,,,,,,,,,,,
552,PT11M19.00S,2022-10-22T00:57:11.7Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612754,85,102,2022-10-22T00:57:13Z,5470000,,,0,,A. Nesmith REBOUND (Off:2 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,551.0,4.0,2.0,2.0,,,,
553,PT11M07.00S,2022-10-22T00:57:23.4Z,4,REGULAR,3pt,Jump Shot,[],201949,9.411957950065702,2.941176470588235,1610612754,85,102,2022-10-22T00:57:27Z,5480000,235.0,36.0,1,left,MISS J. Johnson 3PT,[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
554,PT11M03.00S,2022-10-22T00:57:27.4Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,85,102,2022-10-22T00:57:27Z,5490000,,,0,,Z. Collins REBOUND (Off:2 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,553.0,4.0,2.0,2.0,,,,
555,PT10M58.00S,2022-10-22T00:57:35.6Z,4,REGULAR,turnover,traveling,[],1630200,,,1610612759,85,102,2022-10-22T00:57:40Z,5500000,,,0,,T. Jones traveling TURNOVER (2 TO),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,,,,,202049.0,,,,,2.0,,,,,,,,
557,PT10M43.00S,2022-10-22T00:58:03.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630537,15.588042049934298,50.98039215686274,1610612754,87,102,2022-10-22T00:58:08Z,5520000,-5.0,94.0,1,left,C. Duarte 9' fadeaway Jump Shot (4 PTS),[1630537],1610612754.0,IND,fadeaway,,,Duarte,C. Duarte,,,,,In The Paint (Non-RA),8-16 Center,9.41,Made,4.0,,,,,,,,,,,,,,,,,
558,PT10M26.00S,2022-10-22T00:58:23.1Z,4,REGULAR,foul,personal,[],1630174,,,1610612759,87,102,2022-10-22T00:58:28Z,5530000,,,0,,A. Nesmith personal FOUL (2 PF),"[1630174, 1626196]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203591.0,2.0,0.0,Richardson,1626196.0,,,,,,,,,
560,PT10M26.00S,2022-10-22T00:58:28.9Z,4,REGULAR,substitution,out,[],1626196,,,1610612759,87,102,2022-10-22T00:58:37Z,5550000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT10M26.00S,2022-10-22T00:58:28.9Z,4,REGULAR,substitution,in,[],1630563,,,1610612759,87,102,2022-10-22T00:58:37Z,5560000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT10M26.00S,2022-10-22T00:58:43.8Z,4,REGULAR,substitution,out,[],1630543,,,1610612759,87,102,2022-10-22T00:58:49Z,5570000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT10M26.00S,2022-10-22T00:58:43.8Z,4,REGULAR,substitution,in,[],1629048,,,1610612759,87,102,2022-10-22T00:58:49Z,5580000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT10M16.00S,2022-10-22T00:59:06.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628380,94.43166885676742,49.50980392156863,1610612759,87,104,2022-10-22T00:59:10Z,5590000,-2.0,0.0,1,right,Z. Collins DUNK (11 PTS) (D. Vassell 4 AST),"[1628380, 1630170]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,0.25,Made,11.0,D. Vassell,1630170.0,4.0,,,,,,,,,,,,,,
567,PT10M01.00S,2022-10-22T00:59:22.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,7.178055190538765,52.94117647058824,1610612754,89,104,2022-10-22T00:59:25Z,5610000,-15.0,15.0,1,left,G. Bitadze Layup (8 PTS) (A. Nesmith 2 AST),"[1629048, 1630174]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,2.1,Made,8.0,A. Nesmith,1630174.0,2.0,,,,,,,,,,,,,,
569,PT09M45.00S,2022-10-22T00:59:39.7Z,4,REGULAR,foul,offensive,[],1628380,,,1610612759,89,104,2022-10-22T00:59:51Z,5630000,,,0,,Z. Collins charge offensive FOUL (3 PF),"[1628380, 1629614]",1610612759.0,SAS,charge,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,3.0,0.0,Nembhard,1629614.0,,,,,,,,,
571,PT09M45.00S,2022-10-22T00:59:39.7Z,4,REGULAR,turnover,offensive foul,[],1628380,,,1610612759,89,104,2022-10-22T00:59:39Z,5650000,,,0,,Z. Collins offensive foul TURNOVER (2 TO),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,,,,,2.0,,,,,,,,
572,PT09M38.00S,2022-10-22T01:00:03.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629048,32.40801576872536,50.49019607843137,1610612754,89,104,2022-10-22T01:00:10Z,5660000,-2.0,252.0,1,left,MISS G. Bitadze 25' 3PT,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,Above the Break 3,24+ Center,25.21,Missed,,,,,,,,,,,,,,,,,,
573,PT09M35.00S,2022-10-22T01:00:06.8Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,89,104,2022-10-22T01:00:10Z,5670000,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,572.0,4.0,4.0,0.0,,,,
