actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
667,PT04M24.00S,2023-04-01T01:20:19.6Z,4,REGULAR,substitution,in,[],204456,,,1610612754,110,111,2023-04-01T01:20:22Z,6590000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT04M22.00S,2023-04-01T01:20:47.8Z,4,REGULAR,jumpball,recovered,[],1629670,,,1610612754,110,111,2023-04-01T01:20:47Z,6600000,False,,,0,,Jump Ball A. Nesmith vs. A. Wiggins: Tip to J. Nwora,"[1629670, 1630174, 1630598]",1610612754.0,IND,heldball,J. Nwora,1629670.0,Nwora,J. Nwora,Nesmith,1630174.0,Wiggins,1630598.0,,,,,,,,,,,,,,,,,,,,,,
671,PT04M16.00S,2023-04-01T01:20:53.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629670,6.258212877792378,47.794117647058826,1610612754,112,111,2023-04-01T01:20:57Z,6630000,False,11.0,6.0,1,left,J. Nwora driving finger roll Layup (13 PTS) (A. Nembhard 6 AST),"[1629670, 1629614]",1610612754.0,IND,driving finger roll,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,13.0,A. Nembhard,1629614.0,6.0,,,,,,
673,PT03M56.00S,2023-04-01T01:21:12.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,91.40932982917214,51.9607843137255,1610612760,112,111,2023-04-01T01:21:16Z,6650000,False,10.0,28.0,1,right,MISS L. Dort Layup - blocked,"[1629652, 1630188]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,Smith,1630188.0
674,PT03M56.00S,2023-04-01T01:21:12.7Z,4,REGULAR,block,,[],1630188,,,1610612760,112,111,2023-04-01T01:21:14Z,6660000,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
675,PT03M54.00S,2023-04-01T01:21:14.7Z,4,REGULAR,rebound,defensive,[],1629614,,,1610612754,112,111,2023-04-01T01:21:16Z,6670000,False,,,0,,A. Nembhard REBOUND (Off:2 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,673.0,3.0,1.0,2.0,,,,,,,,,,,,,,
676,PT03M48.00S,2023-04-01T01:21:21.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629670,10.463206307490145,44.6078431372549,1610612754,112,111,2023-04-01T01:21:31Z,6680000,False,27.0,46.0,1,left,MISS J. Nwora running Shot,[1629670],1610612754.0,IND,running,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,,
678,PT03M45.00S,2023-04-01T01:21:24.7Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,112,111,2023-04-01T01:21:25Z,6700000,False,,,0,,L. Dort REBOUND (Off:3 Def:6),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,676.0,9.0,6.0,3.0,,,,,,,,,,,,,,
679,PT03M37.00S,2023-04-01T01:21:32.7Z,4,REGULAR,3pt,Jump Shot,[],1628983,67.49342969776609,53.67647058823529,1610612760,112,111,2023-04-01T01:21:36Z,6710000,False,18.0,253.0,1,right,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,25.38,Missed,,,,,,,,,,,,,,,,,,
680,PT03M35.00S,2023-04-01T01:21:34.7Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,112,111,2023-04-01T01:21:36Z,6720000,False,,,0,,T. McConnell REBOUND (Off:1 Def:6),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,679.0,7.0,6.0,1.0,,,,,,,,,,,,,,
681,PT03M22.00S,2023-04-01T01:21:47.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,13.87976346911958,44.36274509803921,1610612754,112,111,2023-04-01T01:21:52Z,6730000,False,28.0,78.0,1,left,MISS T. McConnell 8' turnaround fadeaway Shot,[204456],1610612754.0,IND,turnaround fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,8.29,Missed,,,,,,,,,,,,,,,,,,
682,PT03M18.00S,2023-04-01T01:21:51.9Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,112,111,2023-04-01T01:21:52Z,6740000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:8),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,681.0,8.0,8.0,0.0,,,,,,,,,,,,,,
684,PT03M14.00S,2023-04-01T01:22:12.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,112,111,2023-04-01T01:22:12Z,6760000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT03M14.00S,2023-04-01T01:23:02.0Z,4,REGULAR,substitution,out,[],1630174,,,1610612760,112,111,2023-04-01T01:23:33Z,6770000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT03M14.00S,2023-04-01T01:23:02.0Z,4,REGULAR,substitution,out,[],1630198,,,1610612760,112,111,2023-04-01T01:23:33Z,6780000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT03M14.00S,2023-04-01T01:23:02.0Z,4,REGULAR,substitution,in,[],1631097,,,1610612760,112,111,2023-04-01T01:23:33Z,6790000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT03M14.00S,2023-04-01T01:23:02.0Z,4,REGULAR,substitution,in,[],1631114,,,1610612760,112,111,2023-04-01T01:23:33Z,6800000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT03M14.00S,2023-04-01T01:23:59.1Z,4,REGULAR,turnover,5-second-violation,['team'],0,,,1610612760,112,111,2023-04-01T01:24:04Z,6810000,False,,,0,,OKC 5-second-violation Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,1830.0,,,,,,,,,,,,,
690,PT03M06.00S,2023-04-01T01:24:14.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204456,10.200394218134035,39.950980392156865,1610612754,114,111,2023-04-01T01:24:18Z,6820000,False,50.0,43.0,1,left,T. McConnell 6' driving floating bank Jump Shot (19 PTS),[204456],1610612754.0,IND,driving floating bank,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,6.64,Made,,,,,,,,,19.0,,,,,,,,,
691,PT02M55.00S,2023-04-01T01:24:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,92.9862023653088,55.392156862745104,1610612760,114,111,2023-04-01T01:24:29Z,6830000,False,27.0,13.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,3.01,Missed,,,,,,,,,,,,,,,,,,
692,PT02M53.00S,2023-04-01T01:24:27.0Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612754,114,111,2023-04-01T01:24:29Z,6840000,False,,,0,,J. Smith REBOUND (Off:5 Def:9),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,691.0,14.0,9.0,5.0,,,,,,,,,,,,,,
693,PT02M38.00S,2023-04-01T01:24:44.6Z,4,REGULAR,foul,personal,['2freethrow'],1629652,,,1610612754,114,111,2023-04-01T01:24:53Z,6850000,False,,,0,,L. Dort shooting personal FOUL (3 PF) (Nembhard 2 FT),"[1629652, 1629614]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628484.0,,,,,,,,3.0,0.0,Nembhard,1629614.0,,
695,PT02M38.00S,2023-04-01T01:25:07.5Z,4,REGULAR,freethrow,1 of 2,[],1629614,,,1610612754,114,111,2023-04-01T01:25:31Z,6870000,False,,,0,,MISS A. Nembhard Free Throw 1 of 2,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
699,PT02M38.00S,2023-04-01T01:25:07.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,114,111,2023-04-01T01:25:31Z,6880000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,695.0,,,,,,,,,,,,,,,,,
697,PT02M38.00S,2023-04-01T01:25:19.0Z,4,REGULAR,substitution,out,[],1630598,,,1610612754,114,111,2023-04-01T01:25:21Z,6890000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT02M38.00S,2023-04-01T01:25:19.0Z,4,REGULAR,substitution,in,[],1630198,,,1610612754,114,111,2023-04-01T01:25:21Z,6900000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT02M38.00S,2023-04-01T01:25:31.9Z,4,REGULAR,freethrow,2 of 2,[],1629614,,,1610612754,115,111,2023-04-01T01:25:32Z,6910000,False,,,0,,A. Nembhard Free Throw 2 of 2 (18 PTS),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
701,PT02M30.00S,2023-04-01T01:25:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,91.67214191852825,53.431372549019606,1610612760,115,113,2023-04-01T01:25:50Z,6920000,False,17.0,26.0,1,right,J. Williams Layup (14 PTS) (I. Joe 1 AST),"[1631114, 1630198]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,3.1,Made,,,,,,,,,14.0,I. Joe,1630198.0,1.0,,,,,,
703,PT02M17.00S,2023-04-01T01:26:02.0Z,4,REGULAR,foul,personal,[],1630198,,,1610612754,115,113,2023-04-01T01:26:10Z,6940000,False,,,0,,I. Joe personal FOUL (2 PF),"[1630198, 204456]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Mid-Range,8-16 Left,,,,,,,1193.0,,,,,,,,2.0,0.0,McConnell,204456.0,,
705,PT02M09.00S,2023-04-01T01:26:35.3Z,4,REGULAR,2pt,Jump Shot,[],204456,10.33180026281209,26.96078431372549,1610612754,117,113,2023-04-01T01:26:38Z,6960000,False,115.0,45.0,1,left,T. McConnell 12' pullup Jump Shot (21 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,12.35,Made,,,,,,,,,21.0,,,,,,,,,
706,PT01M50.00S,2023-04-01T01:26:53.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,87.07293035479631,51.71568627450981,1610612760,117,113,2023-04-01T01:26:57Z,6970000,False,9.0,69.0,1,right,MISS J. Giddey 6' turnaround Shot,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.95,Missed,,,,,,,,,,,,,,,,,,
707,PT01M48.00S,2023-04-01T01:26:55.4Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612754,117,113,2023-04-01T01:26:57Z,6980000,False,,,0,,J. Nwora REBOUND (Off:1 Def:5),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,In The Paint (Non-RA),0-8 Center,,,706.0,6.0,5.0,1.0,,,,,,,,,,,,,,
708,PT01M29.00S,2023-04-01T01:27:15.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,8.229303547963205,57.59803921568627,1610612754,117,113,2023-04-01T01:27:34Z,6990000,False,-38.0,25.0,1,left,MISS T. McConnell driving floating Shot,[204456],1610612754.0,IND,driving floating,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
709,PT01M26.00S,2023-04-01T01:27:18.2Z,4,REGULAR,rebound,defensive,[],1630198,,,1610612760,117,113,2023-04-01T01:27:23Z,7000000,False,,,0,,I. Joe REBOUND (Off:1 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,,708.0,2.0,1.0,1.0,,,,,,,,,,,,,,
710,PT01M20.00S,2023-04-01T01:27:23.8Z,4,REGULAR,3pt,Jump Shot,[],1628983,70.38436268068331,26.715686274509803,1610612760,117,113,2023-04-01T01:27:28Z,7010000,False,-116.0,226.0,1,right,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
711,PT01M16.00S,2023-04-01T01:27:27.8Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,117,113,2023-04-01T01:27:28Z,7020000,False,,,0,,T. McConnell REBOUND (Off:1 Def:7),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,710.0,8.0,7.0,1.0,,,,,,,,,,,,,,
712,PT01M02.00S,2023-04-01T01:27:41.3Z,4,REGULAR,3pt,Jump Shot,[],1629670,21.369908015768726,93.38235294117648,1610612754,117,113,2023-04-01T01:27:45Z,7030000,False,-217.0,148.0,1,left,MISS J. Nwora 26' 3PT,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,26.28,Missed,,,,,,,,,,,,,,,,,,
713,PT00M59.70S,2023-04-01T01:27:43.6Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,117,113,2023-04-01T01:27:45Z,7040000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:9),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,712.0,9.0,9.0,0.0,,,,,,,,,,,,,,
714,PT00M53.00S,2023-04-01T01:27:54.2Z,4,REGULAR,foul,personal,['2freethrow'],1630188,,,1610612760,117,113,2023-04-01T01:28:00Z,7050000,False,,,0,,J. Smith shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630188, 1628983]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1193.0,,,,,,,,3.0,0.0,Gilgeous-Alexander,1628983.0,,
716,PT00M53.00S,2023-04-01T01:28:17.8Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,117,114,2023-04-01T01:28:17Z,7070000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (36 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,36.0,,,,,,,,,
717,PT00M53.00S,2023-04-01T01:28:18.4Z,4,REGULAR,substitution,out,[],1630198,,,1610612760,117,114,2023-04-01T01:28:22Z,7080000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT00M53.00S,2023-04-01T01:28:18.4Z,4,REGULAR,substitution,in,[],1630598,,,1610612760,117,114,2023-04-01T01:28:22Z,7090000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT00M53.00S,2023-04-01T01:28:35.1Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,117,115,2023-04-01T01:28:35Z,7100000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (37 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,37.0,,,,,,,,,
720,PT00M36.80S,2023-04-01T01:28:55.8Z,4,REGULAR,3pt,Jump Shot,[],1629670,34.11629434954008,53.67647058823529,1610612754,117,115,2023-04-01T01:29:00Z,7110000,False,-18.0,268.0,1,left,MISS J. Nwora 26' pullup 3PT,[1629670],1610612754.0,IND,pullup,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Center,26.88,Missed,,,,,,,,,,,,,,,,,,
721,PT00M33.50S,2023-04-01T01:28:59.1Z,4,REGULAR,rebound,defensive,[],1629652,,,1610612760,117,115,2023-04-01T01:29:00Z,7120000,False,,,0,,L. Dort REBOUND (Off:3 Def:7),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,720.0,10.0,7.0,3.0,,,,,,,,,,,,,,
722,PT00M17.60S,2023-04-01T01:29:14.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,90.48948751642575,50.245098039215684,1610612760,117,115,2023-04-01T01:29:43Z,7130000,False,1.0,37.0,1,right,MISS J. Giddey turnaround Shot,[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
723,PT00M14.50S,2023-04-01T01:29:18.0Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,117,115,2023-04-01T01:33:42Z,7140000,False,,,0,,T. McConnell REBOUND (Off:1 Def:8),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,722.0,9.0,8.0,1.0,,,,,,,,,,,,,,
733,PT00M14.50S,2023-04-01T01:29:19.8Z,4,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,117,115,2023-04-01T01:38:43Z,7145000,False,,,0,,T. McConnell bad pass out-of-bounds TURNOVER (4 TO),[204456],1610612754.0,IND,bad pass,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,1830.0,4.0,,,,,,,,,,,,
725,PT00M14.50S,2023-04-01T01:29:39.5Z,4,REGULAR,substitution,out,[],1629670,,,1610612760,117,115,2023-04-01T01:34:03Z,7160000,False,,,0,,SUB out: J. Nwora,[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT00M14.50S,2023-04-01T01:29:39.5Z,4,REGULAR,substitution,out,[],1628983,,,1610612760,117,115,2023-04-01T01:34:03Z,7170000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT00M14.50S,2023-04-01T01:29:39.5Z,4,REGULAR,substitution,out,[],1631114,,,1610612760,117,115,2023-04-01T01:34:03Z,7180000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
728,PT00M14.50S,2023-04-01T01:29:39.5Z,4,REGULAR,substitution,in,[],1630174,,,1610612760,117,115,2023-04-01T01:34:03Z,7190000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
729,PT00M14.50S,2023-04-01T01:29:39.5Z,4,REGULAR,substitution,in,[],1630198,,,1610612760,117,115,2023-04-01T01:34:03Z,7200000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT00M14.50S,2023-04-01T01:29:39.5Z,4,REGULAR,substitution,in,[],1630322,,,1610612760,117,115,2023-04-01T01:34:03Z,7210000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT00M14.50S,2023-04-01T01:30:12.3Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612760,117,115,2023-04-01T01:34:28Z,7220000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,PT00M14.50S,2023-04-01T01:34:53.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,117,115,2023-04-01T01:34:53Z,7240000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,PT00M14.50S,2023-04-01T01:35:25.5Z,4,REGULAR,substitution,out,[],1630598,,,1610612760,117,115,2023-04-01T01:35:36Z,7250000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
736,PT00M14.50S,2023-04-01T01:35:25.5Z,4,REGULAR,substitution,out,[],1630322,,,1610612760,117,115,2023-04-01T01:35:36Z,7260000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PT00M14.50S,2023-04-01T01:35:25.5Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,117,115,2023-04-01T01:35:36Z,7270000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
738,PT00M14.50S,2023-04-01T01:35:25.5Z,4,REGULAR,substitution,in,[],1631114,,,1610612760,117,115,2023-04-01T01:35:36Z,7280000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
739,PT00M09.50S,2023-04-01T01:36:18.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628983,93.38042049934296,77.20588235294117,1610612760,117,115,2023-04-01T01:36:23Z,7290000,False,136.0,10.0,1,right,MISS S. Gilgeous-Alexander 13' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Right,13.63,Missed,,,,,,,,,,,,,,,,,,
740,PT00M07.30S,2023-04-01T01:36:20.4Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612754,117,115,2023-04-01T01:36:26Z,7300000,False,,,0,,J. Smith REBOUND (Off:5 Def:10),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,8-16 Right,,,739.0,15.0,10.0,5.0,,,,,,,,,,,,,,
741,PT00M07.30S,2023-04-01T01:36:29.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612754,117,115,2023-04-01T01:36:46Z,7310000,False,,,0,,L. Dort take personal FOUL (4 PF) (Smith 2 FT),"[1629652, 1630188]",1610612760.0,OKC,take,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,1830.0,,,,,,,,4.0,0.0,Smith,1630188.0,,
743,PT00M07.30S,2023-04-01T01:37:00.1Z,4,REGULAR,freethrow,1 of 2,[],1630188,,,1610612754,117,115,2023-04-01T01:37:00Z,7330000,False,,,0,,MISS J. Smith Free Throw 1 of 2,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
744,PT00M07.30S,2023-04-01T01:37:00.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,117,115,2023-04-01T01:37:00Z,7340000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,743.0,,,,,,,,,,,,,,,,,
745,PT00M07.30S,2023-04-01T01:37:03.8Z,4,REGULAR,substitution,out,[],1630198,,,1610612754,117,115,2023-04-01T01:37:07Z,7350000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
746,PT00M07.30S,2023-04-01T01:37:03.8Z,4,REGULAR,substitution,in,[],1631119,,,1610612754,117,115,2023-04-01T01:37:07Z,7360000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
747,PT00M07.30S,2023-04-01T01:37:24.6Z,4,REGULAR,freethrow,2 of 2,[],1630188,,,1610612754,118,115,2023-04-01T01:37:24Z,7370000,False,,,0,,J. Smith Free Throw 2 of 2 (12 PTS),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
748,PT00M07.30S,2023-04-01T01:37:27.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,118,115,2023-04-01T01:37:27Z,7380000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,PT00M07.30S,2023-04-01T01:38:48.2Z,4,REGULAR,substitution,out,[],1631119,,,1610612760,118,115,2023-04-01T01:38:57Z,7390000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
750,PT00M07.30S,2023-04-01T01:38:48.2Z,4,REGULAR,substitution,in,[],1630198,,,1610612760,118,115,2023-04-01T01:38:57Z,7400000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
751,PT00M06.80S,2023-04-01T01:39:22.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629614,,,1610612760,118,115,2023-04-01T01:39:28Z,7410000,False,,,0,,A. Nembhard take personal FOUL (4 PF) (Gilgeous-Alexander 2 FT),"[1629614, 1628983]",1610612754.0,IND,take,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,1830.0,,,,,,,,4.0,0.0,Gilgeous-Alexander,1628983.0,,
753,PT00M06.80S,2023-04-01T01:39:46.5Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,118,116,2023-04-01T01:39:46Z,7430000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (38 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,38.0,,,,,,,,,
