actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
340,PT12M00.00S,2023-04-08T00:22:27.6Z,3,REGULAR,substitution,out,['startperiod'],1631197,,,1610612765,57,73,2023-04-08T00:23:03Z,3390000,False,,,0,,SUB out: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2023-04-08T00:22:27.6Z,3,REGULAR,substitution,out,['startperiod'],1628963,,,1610612765,57,73,2023-04-08T00:23:03Z,3400000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-04-08T00:22:27.6Z,3,REGULAR,substitution,in,['startperiod'],1631105,,,1610612765,57,73,2023-04-08T00:23:03Z,3410000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-04-08T00:22:27.6Z,3,REGULAR,substitution,in,['startperiod'],202709,,,1610612765,57,73,2023-04-08T00:23:03Z,3420000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-04-08T00:23:13.4Z,3,REGULAR,period,start,[],0,,,1610612765,57,73,2023-04-08T00:23:13Z,3430000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M42.00S,2023-04-08T00:23:32.7Z,3,REGULAR,foul,personal,[],1629670,,,1610612765,57,73,2023-04-08T00:23:41Z,3440000,False,,,0,,J. Nwora personal FOUL (2 PF),"[1629670, 1630165]",1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Mid-Range,16-24 Left Center,,,,,,,101284.0,,,,,,,,,,2.0,0.0,Hayes,1630165.0
349,PT11M28.00S,2023-04-08T00:24:22.8Z,3,REGULAR,3pt,Jump Shot,[],1630165,77.7431011826544,7.598039215686274,1610612765,57,73,2023-04-08T00:24:28Z,3470000,False,-212.0,157.0,1,right,MISS K. Hayes 26' pullup 3PT,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
350,PT11M24.00S,2023-04-08T00:24:26.8Z,3,REGULAR,rebound,defensive,[],1630174,,,1610612754,57,73,2023-04-08T00:24:28Z,3480000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,349.0,2.0,2.0,0.0,,,,,,,,,,,,,,
351,PT11M18.00S,2023-04-08T00:24:32.0Z,3,REGULAR,2pt,Jump Shot,[],1630174,19.136005256241788,29.65686274509804,1610612754,59,73,2023-04-08T00:24:39Z,3490000,False,102.0,127.0,1,left,A. Nesmith 16' pullup Jump Shot (8 PTS) (J. Nwora 3 AST),"[1630174, 1629670]",1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Right Center,16.3,Made,,,,,,,,,8.0,J. Nwora,1629670.0,3.0,,,,,,
353,PT11M06.00S,2023-04-08T00:24:44.2Z,3,REGULAR,turnover,bad pass,[],1631093,,,1610612765,59,73,2023-04-08T00:24:49Z,3510000,False,,,0,,J. Ivey bad pass TURNOVER (3 TO),"[1631093, 1631097]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,,3.0,,,,,,,Mathurin,1631097.0,,,,
354,PT11M06.00S,2023-04-08T00:24:44.2Z,3,REGULAR,steal,,[],1631097,,,1610612754,59,73,2023-04-08T00:24:47Z,3520000,False,,,0,,B. Mathurin STEAL (2 STL),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
355,PT11M02.00S,2023-04-08T00:24:47.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629670,5.732588699080158,46.568627450980394,1610612754,61,73,2023-04-08T00:24:57Z,3530000,False,17.0,1.0,1,left,J. Nwora running DUNK (11 PTS) (B. Mathurin 2 AST),"[1629670, 1631097]",1610612754.0,IND,running,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,11.0,B. Mathurin,1631097.0,2.0,,,,,,
357,PT10M47.00S,2023-04-08T00:25:02.7Z,3,REGULAR,3pt,Jump Shot,[],1630181,92.06636005256242,4.411764705882353,1610612765,61,73,2023-04-08T00:25:09Z,3550000,False,-228.0,22.0,1,right,MISS R. Hampton 3PT,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Left Corner 3,24+ Left,22.9,Missed,,,,,,,,,,,,,,,,,,
358,PT10M43.00S,2023-04-08T00:25:06.7Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,61,73,2023-04-08T00:42:10Z,3560000,False,,,0,,I. Jackson REBOUND (Off:2 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Left Corner 3,24+ Left,,,357.0,4.0,2.0,2.0,,,,,,,,,,,,,,
359,PT10M36.00S,2023-04-08T00:25:15.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,6.652431011826544,49.01960784313725,1610612754,63,73,2023-04-08T00:25:19Z,3570000,False,5.0,10.0,1,left,A. Nesmith driving Layup (10 PTS) (A. Nembhard 5 AST),"[1630174, 1629614]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,,10.0,A. Nembhard,1629614.0,5.0,,,,,,
361,PT10M36.00S,2023-04-08T00:25:19.2Z,3,REGULAR,foul,personal,['1freethrow'],1631105,,,1610612754,63,73,2023-04-08T00:25:26Z,3590000,False,,,0,,J. Duren shooting personal FOUL (4 PF) (Nesmith 1 FT),"[1631105, 1630174]",1610612765.0,DET,shooting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,,,,,,,4.0,0.0,Nesmith,1630174.0
363,PT10M36.00S,2023-04-08T00:25:39.2Z,3,REGULAR,freethrow,1 of 1,[],1630174,,,1610612754,63,73,2023-04-08T00:25:41Z,3610000,False,,,0,,MISS A. Nesmith Free Throw 1 of 1,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
364,PT10M36.00S,2023-04-08T00:25:39.2Z,3,REGULAR,rebound,defensive,[],1630181,,,1610612765,63,73,2023-04-08T00:25:41Z,3620000,False,,,0,,R. Hampton REBOUND (Off:0 Def:5),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,363.0,5.0,5.0,0.0,,,,,,,,,,,,,,
365,PT10M20.00S,2023-04-08T00:25:55.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,83.919185282523,39.705882352941174,1610612765,63,73,2023-04-08T00:26:01Z,3630000,False,-51.0,99.0,1,right,MISS K. Hayes 11' fadeaway Shot,[1630165],1610612765.0,DET,fadeaway,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,11.13,Missed,,,,,,,,,,,,,,,,,,
366,PT10M19.00S,2023-04-08T00:25:56.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,63,73,2023-04-08T00:26:01Z,3640000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,365.0,,,,,,,,,,,,,,,,,
367,PT10M19.00S,2023-04-08T00:26:01.4Z,3,REGULAR,foul,personal,[],1630174,,,1610612765,63,73,2023-04-08T00:26:14Z,3650000,False,,,0,,A. Nesmith loose ball personal FOUL (2 PF),"[1630174, 1631105]",1610612754.0,IND,loose ball,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,,,,,,,2.0,0.0,Duren,1631105.0
369,PT10M11.00S,2023-04-08T00:26:27.9Z,3,REGULAR,foul,personal,['2freethrow'],1630543,,,1610612765,63,73,2023-04-08T00:26:34Z,3670000,False,,,0,,I. Jackson shooting personal FOUL (2 PF) (Hayes 2 FT),"[1630543, 1630165]",1610612754.0,IND,shooting,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,200832.0,,,,,,,,,,2.0,0.0,Hayes,1630165.0
371,PT10M11.00S,2023-04-08T00:26:53.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630165,,,1610612765,63,74,2023-04-08T00:26:53Z,3690000,False,,,0,,K. Hayes Free Throw 1 of 2 (18 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Made,,,,,,,,,18.0,,,,,,,,,
372,PT10M11.00S,2023-04-08T00:27:06.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630165,,,1610612765,63,75,2023-04-08T00:27:06Z,3700000,False,,,0,,K. Hayes Free Throw 2 of 2 (19 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Made,,,,,,,,,19.0,,,,,,,,,
373,PT10M02.00S,2023-04-08T00:27:16.4Z,3,REGULAR,turnover,lost ball,[],1631097,,,1610612754,63,75,2023-04-08T00:27:20Z,3710000,False,,,0,,B. Mathurin lost ball TURNOVER (5 TO),"[1631097, 1631093]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,5.0,,,,,,,Ivey,1631093.0,,,,
374,PT10M02.00S,2023-04-08T00:27:16.4Z,3,REGULAR,steal,,[],1631093,,,1610612765,63,75,2023-04-08T00:27:18Z,3720000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
375,PT10M00.00S,2023-04-08T00:27:22.5Z,3,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612765,63,75,2023-04-08T00:27:28Z,3730000,False,,,0,,A. Nesmith shooting personal FOUL (3 PF) (Ivey 2 FT),"[1630174, 1631093]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,,,,,,,,,,3.0,0.0,Ivey,1631093.0
377,PT10M00.00S,2023-04-08T00:27:43.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631093,,,1610612765,63,76,2023-04-08T00:27:43Z,3750000,False,,,0,,J. Ivey Free Throw 1 of 2 (20 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,,20.0,,,,,,,,,
378,PT10M00.00S,2023-04-08T00:27:58.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631093,,,1610612765,63,77,2023-04-08T00:27:58Z,3760000,False,,,0,,J. Ivey Free Throw 2 of 2 (21 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,,21.0,,,,,,,,,
379,PT09M49.00S,2023-04-08T00:28:12.4Z,3,REGULAR,foul,personal,[],1630165,,,1610612754,63,77,2023-04-08T00:28:18Z,3770000,False,,,0,,K. Hayes personal FOUL (2 PF),"[1630165, 1629614]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,,,,,,,200832.0,,,,,,,,,,2.0,0.0,Nembhard,1629614.0
381,PT09M44.00S,2023-04-08T00:28:31.6Z,3,REGULAR,2pt,Jump Shot,[],1631097,18.2161629434954,28.921568627450984,1610612754,63,77,2023-04-08T00:28:35Z,3790000,False,105.0,119.0,1,left,MISS B. Mathurin 15' pullup Shot,[1631097],1610612754.0,IND,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,15.87,Missed,,,,,,,,,,,,,,,,,,
382,PT09M41.00S,2023-04-08T00:28:34.6Z,3,REGULAR,rebound,offensive,[],1631097,,,1610612754,63,77,2023-04-08T00:28:35Z,3800000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,381.0,2.0,1.0,1.0,,,,,,,,,,,,,,
383,PT09M36.00S,2023-04-08T00:28:38.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630174,7.440867279894875,95.83333333333334,1610612754,63,77,2023-04-08T00:28:44Z,3810000,False,-229.0,17.0,1,left,MISS A. Nesmith pullup 3PT,[1630174],1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,22.99,Missed,,,,,,,,,,,,,,,,,,
384,PT09M32.00S,2023-04-08T00:28:42.9Z,3,REGULAR,rebound,offensive,[],1629670,,,1610612754,63,77,2023-04-08T00:28:44Z,3820000,False,,,0,,J. Nwora REBOUND (Off:2 Def:1),[1629670],1610612754.0,IND,,,,Nwora,J. Nwora,,,,,Left Corner 3,24+ Left,,,383.0,3.0,1.0,2.0,,,,,,,,,,,,,,
385,PT09M31.00S,2023-04-08T00:28:43.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629670,6.258212877792378,54.166666666666664,1610612754,65,77,2023-04-08T00:28:49Z,3830000,False,-21.0,6.0,1,left,J. Nwora putback Layup (13 PTS),[1629670],1610612754.0,IND,putback,,,Nwora,J. Nwora,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,13.0,,,,,,,,,
386,PT09M06.00S,2023-04-08T00:29:08.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,87.86136662286465,44.11764705882353,1610612765,65,79,2023-04-08T00:51:06Z,3840000,False,-29.0,62.0,1,right,J. Duren 6' driving floating Jump Shot (10 PTS) (J. Ivey 6 AST),"[1631105, 1631093]",1610612765.0,DET,driving floating,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,6.83,Made,,,,,,,,,10.0,J. Ivey,1631093.0,6.0,,,,,,
388,PT08M51.00S,2023-04-08T00:29:23.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.863994743758213,52.94117647058824,1610612754,67,79,2023-04-08T00:29:27Z,3860000,False,-15.0,3.0,1,left,B. Mathurin driving finger roll Layup (8 PTS) (A. Nembhard 6 AST),"[1631097, 1629614]",1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,8.0,A. Nembhard,1629614.0,6.0,,,,,,
390,PT08M35.00S,2023-04-08T00:29:43.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630174,,,1610612765,67,79,2023-04-08T00:29:48Z,3880000,False,,,0,,A. Nesmith shooting personal FOUL (4 PF) (Hayes 2 FT),"[1630174, 1630165]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,101284.0,,,,,,,,,,4.0,0.0,Hayes,1630165.0
392,PT08M35.00S,2023-04-08T00:30:08.4Z,3,REGULAR,freethrow,1 of 2,[],1630165,,,1610612765,67,80,2023-04-08T00:30:08Z,3900000,False,,,0,,K. Hayes Free Throw 1 of 2 (20 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Made,,,,,,,,,20.0,,,,,,,,,
393,PT08M35.00S,2023-04-08T00:30:08.9Z,3,REGULAR,substitution,out,[],1630174,,,1610612765,67,80,2023-04-08T00:30:19Z,3910000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M35.00S,2023-04-08T00:30:08.9Z,3,REGULAR,substitution,out,[],1631105,,,1610612765,67,80,2023-04-08T00:30:19Z,3920000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT08M35.00S,2023-04-08T00:30:08.9Z,3,REGULAR,substitution,in,[],1628221,,,1610612765,67,80,2023-04-08T00:30:19Z,3930000,False,,,0,,SUB in: G. York,[1628221],1610612754.0,IND,,,,York,G. York,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M35.00S,2023-04-08T00:30:08.9Z,3,REGULAR,substitution,in,[],1630164,,,1610612765,67,80,2023-04-08T00:30:19Z,3940000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT08M35.00S,2023-04-08T00:30:29.8Z,3,REGULAR,freethrow,2 of 2,[],1630165,,,1610612765,67,81,2023-04-08T00:30:29Z,3950000,False,,,0,,K. Hayes Free Throw 2 of 2 (21 PTS),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,Made,,,,,,,,,21.0,,,,,,,,,
398,PT08M24.00S,2023-04-08T00:30:43.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,13.485545335085414,58.82352941176471,1610612754,69,81,2023-04-08T00:30:48Z,3960000,False,-44.0,74.0,1,left,A. Nembhard 8' pullup Jump Shot (10 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,8.64,Made,,,,,,,,,10.0,,,,,,,,,
399,PT08M13.00S,2023-04-08T00:30:55.6Z,3,REGULAR,foul,offensive,[],1631093,,,1610612765,69,81,2023-04-08T00:31:03Z,3970000,False,,,0,,J. Ivey charge offensive FOUL (3 PF),"[1631093, 1629614]",1610612765.0,DET,charge,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,1627529.0,,,,,,,,,,3.0,0.0,Nembhard,1629614.0
401,PT08M13.00S,2023-04-08T00:30:55.6Z,3,REGULAR,turnover,offensive foul,[],1631093,,,1610612765,69,81,2023-04-08T00:30:55Z,3990000,False,,,0,,J. Ivey offensive foul TURNOVER (4 TO),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,1627529.0,4.0,,,,,,,,,,,,
402,PT07M56.00S,2023-04-08T00:31:26.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629670,29.77989487516426,74.01960784313727,1610612754,69,81,2023-04-08T00:31:31Z,4000000,False,-120.0,227.0,1,left,MISS J. Nwora 25' pullup 3PT,[1629670],1610612754.0,IND,pullup,,,Nwora,J. Nwora,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
403,PT07M53.00S,2023-04-08T00:31:29.9Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,69,81,2023-04-08T00:31:31Z,4010000,False,,,0,,J. Wiseman REBOUND (Off:0 Def:1),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Left Center,,,402.0,1.0,1.0,0.0,,,,,,,,,,,,,,
404,PT07M33.00S,2023-04-08T00:31:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,89.70105124835742,47.549019607843135,1610612765,69,81,2023-04-08T00:53:15Z,4020000,False,-12.0,44.0,1,right,MISS J. Ivey driving Layup - blocked,"[1631093, 1630543]",1610612765.0,DET,driving,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,4.6,Missed,,,,,,,Jackson,1630543.0,,,,,,,,,,
405,PT07M33.00S,2023-04-08T00:31:49.8Z,3,REGULAR,block,,[],1630543,,,1610612765,69,81,2023-04-08T00:31:51Z,4030000,False,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
406,PT07M29.00S,2023-04-08T00:31:53.8Z,3,REGULAR,rebound,defensive,[],1628221,,,1610612754,69,81,2023-04-08T00:31:54Z,4040000,False,,,0,,G. York REBOUND (Off:0 Def:1),[1628221],1610612754.0,IND,,,,York,G. York,,,,,In The Paint (Non-RA),0-8 Center,,,404.0,1.0,1.0,0.0,,,,,,,,,,,,,,
407,PT07M28.00S,2023-04-08T00:31:54.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631097,6.1268068331143235,49.754901960784316,1610612754,71,81,2023-04-08T00:31:59Z,4050000,False,1.0,5.0,1,left,B. Mathurin running finger roll Layup (10 PTS) (G. York 2 AST),"[1631097, 1628221]",1610612754.0,IND,running finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,,,10.0,G. York,1628221.0,2.0,,,,,,
409,PT07M12.00S,2023-04-08T00:32:11.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,91.93495400788436,45.588235294117645,1610612765,71,81,2023-04-08T00:54:32Z,4070000,False,-22.0,23.0,1,right,MISS K. Hayes finger roll Layup,[1630165],1610612765.0,DET,finger roll,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
410,PT07M08.00S,2023-04-08T00:32:15.6Z,3,REGULAR,rebound,offensive,[],1630165,,,1610612765,71,81,2023-04-08T00:32:17Z,4080000,False,,,0,,K. Hayes REBOUND (Off:2 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,409.0,4.0,2.0,2.0,,,,,,,,,,,,,,
411,PT07M08.00S,2023-04-08T00:32:14.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630165,94.40999984741211,50.0,1610612765,71,81,2023-04-08T00:32:14Z,4090000,False,0.0,0.0,1,right,MISS K. Hayes tip Layup,[1630165],1610612765.0,DET,tip,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
412,PT07M06.00S,2023-04-08T00:32:15.9Z,3,REGULAR,rebound,defensive,[],1628221,,,1610612754,71,81,2023-04-08T00:32:15Z,4100000,False,,,0,,G. York REBOUND (Off:0 Def:2),[1628221],1610612754.0,IND,,,,York,G. York,,,,,Mid-Range,8-16 Left,,,411.0,2.0,2.0,0.0,,,,,,,,,,,,,,
413,PT07M02.00S,2023-04-08T00:32:23.0Z,3,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612754,71,81,2023-04-08T00:32:30Z,4110000,False,,,0,,K. Hayes shooting personal FOUL (3 PF) (Mathurin 2 FT),"[1630165, 1631097]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,,,,,,,,,,3.0,0.0,Mathurin,1631097.0
415,PT07M02.00S,2023-04-08T00:32:52.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631097,,,1610612754,72,81,2023-04-08T00:32:52Z,4130000,False,,,0,,B. Mathurin Free Throw 1 of 2 (11 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,,11.0,,,,,,,,,
417,PT07M02.00S,2023-04-08T00:32:53.4Z,3,REGULAR,substitution,in,[],201949,,,1610612754,72,81,2023-04-08T00:32:57Z,4150000,False,,,0,,SUB in: J. Johnson,[201949],1610612754.0,IND,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M02.00S,2023-04-08T00:32:53.4Z,3,REGULAR,substitution,out,[],1630543,,,1610612754,72,81,2023-04-08T00:58:50Z,4155000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M02.00S,2023-04-08T00:32:53.4Z,3,REGULAR,substitution,out,[],1630181,,,1610612754,72,81,2023-04-08T00:58:50Z,4157500,False,,,0,,SUB out: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M02.00S,2023-04-08T00:32:53.4Z,3,REGULAR,substitution,in,[],1631197,,,1610612754,72,81,2023-04-08T00:58:50Z,4158750,False,,,0,,SUB in: J. Rhoden,[1631197],1610612765.0,DET,,,,Rhoden,J. Rhoden,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT07M02.00S,2023-04-08T00:33:01.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,72,81,2023-04-08T00:33:01Z,4160000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M02.00S,2023-04-08T00:36:01.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631097,,,1610612754,73,81,2023-04-08T00:36:01Z,4210000,False,,,0,,B. Mathurin Free Throw 2 of 2 (12 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,,
424,PT06M52.00S,2023-04-08T00:36:15.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612765,73,81,2023-04-08T00:36:25Z,4220000,False,,,0,,B. Mathurin shooting personal FOUL (3 PF) (Wiseman 2 FT),"[1631097, 1630164]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,,,,,,,3.0,0.0,Wiseman,1630164.0
426,PT06M52.00S,2023-04-08T00:36:44.4Z,3,REGULAR,freethrow,1 of 2,[],1630164,,,1610612765,73,81,2023-04-08T00:36:44Z,4240000,False,,,0,,MISS J. Wiseman Free Throw 1 of 2,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
427,PT06M52.00S,2023-04-08T00:36:44.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,73,81,2023-04-08T00:36:44Z,4250000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,426.0,,,,,,,,,,,,,,,,,
428,PT06M52.00S,2023-04-08T00:36:57.2Z,3,REGULAR,freethrow,2 of 2,[],1630164,,,1610612765,73,82,2023-04-08T00:36:57Z,4260000,False,,,0,,J. Wiseman Free Throw 2 of 2 (1 PTS),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
429,PT06M43.00S,2023-04-08T00:37:07.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,18.610381077529567,50.49019607843137,1610612754,75,82,2023-04-08T00:37:12Z,4270000,False,-2.0,122.0,1,left,A. Nembhard 12' fadeaway Jump Shot (12 PTS),[1629614],1610612754.0,IND,fadeaway,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,12.24,Made,,,,,,,,,12.0,,,,,,,,,
