actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
349,PT07M56.00S,2022-11-08T01:59:42.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,7.30946123521682,50.98039215686274,1610612740,74,70,2022-11-08T01:59:45Z,3470000,-5.0,16.0,1,left,B. Ingram DUNK (11 PTS) (H. Jones 2 AST),"[1627742, 1630529]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,1.69,Made,,,,,,,11.0,H. Jones,1630529.0,2.0,,,,,
351,PT07M43.00S,2022-11-08T01:59:53.7Z,3,REGULAR,3pt,Jump Shot,[],1629614,77.4802890932983,7.352941176470589,1610612754,74,70,2022-11-08T01:59:58Z,3490000,-213.0,159.0,1,right,MISS A. Nembhard 26' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,26.61,Missed,,,,,,,,,,,,,,,
352,PT07M41.00S,2022-11-08T01:59:55.7Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,74,70,2022-11-08T01:59:58Z,3500000,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,351.0,3.0,3.0,0.0,,,,,,,,,
353,PT07M33.00S,2022-11-08T02:00:04.4Z,3,REGULAR,turnover,bad pass,[],1627742,,,1610612740,74,70,2022-11-08T02:00:07Z,3510000,,,0,,B. Ingram bad pass TURNOVER (1 TO),"[1627742, 1630169]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,1.0,Haliburton,1630169.0,,,,,,,,,,,,,,,,,
354,PT07M33.00S,2022-11-08T02:00:04.4Z,3,REGULAR,steal,,[],1630169,,,1610612754,74,70,2022-11-08T02:00:05Z,3520000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
355,PT07M29.00S,2022-11-08T02:00:08.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627741,94.56307490144546,53.18627450980392,1610612754,76,70,2022-11-08T02:00:14Z,3530000,16.0,-1.0,1,right,B. Hield running finger roll Layup (13 PTS) (T. Haliburton 8 AST),"[1627741, 1630169]",1610612754.0,IND,running finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,1.6,Made,,,,,,,13.0,T. Haliburton,1630169.0,8.0,,,,,
357,PT07M29.00S,2022-11-08T02:00:14.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,76,70,2022-11-08T02:00:14Z,3550000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT07M29.00S,2022-11-08T02:02:39.3Z,3,REGULAR,substitution,out,[],1629614,,,1610612740,76,70,2022-11-08T02:02:55Z,3560000,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT07M29.00S,2022-11-08T02:02:39.3Z,3,REGULAR,substitution,out,[],1626167,,,1610612740,76,70,2022-11-08T02:02:55Z,3570000,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M29.00S,2022-11-08T02:02:39.3Z,3,REGULAR,substitution,in,[],1631097,,,1610612740,76,70,2022-11-08T02:02:55Z,3580000,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT07M29.00S,2022-11-08T02:02:39.3Z,3,REGULAR,substitution,in,[],1630543,,,1610612740,76,70,2022-11-08T02:02:55Z,3590000,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT07M06.00S,2022-11-08T02:03:39.2Z,3,REGULAR,2pt,Layup,[],202685,8.229303547963205,29.901960784313726,1610612740,76,72,2022-11-08T02:03:44Z,3600000,100.0,25.0,1,left,J. Valanciunas 10' Layup (12 PTS) (C. McCollum 5 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,,,,10.35,Made,,,,,,,12.0,C. McCollum,203468.0,5.0,,,,,
365,PT06M50.00S,2022-11-08T02:03:54.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,93.77463863337714,95.58823529411765,1610612754,79,72,2022-11-08T02:03:58Z,3620000,228.0,6.0,1,right,B. Hield 3PT  (16 PTS) (I. Jackson 2 AST),"[1627741, 1630543]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,,,,22.8,Made,,,,,,,16.0,I. Jackson,1630543.0,2.0,,,,,
367,PT06M41.00S,2022-11-08T02:04:04.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,5.863994743758213,53.92156862745098,1610612740,79,72,2022-11-08T02:04:09Z,3640000,-20.0,3.0,1,left,MISS C. McCollum driving reverse Layup,[203468],1610612740.0,NOP,driving reverse,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,,1.98,Missed,,,,,,,,,,,,,,,
368,PT06M38.00S,2022-11-08T02:04:07.1Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,79,72,2022-11-08T02:04:09Z,3650000,,,0,,I. Jackson REBOUND (Off:0 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,367.0,3.0,3.0,0.0,,,,,,,,,
369,PT06M34.00S,2022-11-08T02:04:12.0Z,3,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612754,79,72,2022-11-08T02:04:18Z,3660000,,,0,,Z. Williamson shooting personal FOUL (1 PF) (Jackson 2 FT),"[1629627, 1630543]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Jackson,1630543.0
371,PT06M34.00S,2022-11-08T02:04:38.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630543,,,1610612754,80,72,2022-11-08T02:05:24Z,3680000,,,0,,I. Jackson Free Throw 1 of 2 (1 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
372,PT06M34.00S,2022-11-08T02:04:39.2Z,3,REGULAR,substitution,out,[],1629627,,,1610612754,80,72,2022-11-08T02:04:43Z,3690000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M34.00S,2022-11-08T02:04:39.2Z,3,REGULAR,substitution,in,[],1630631,,,1610612754,80,72,2022-11-08T02:04:43Z,3700000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M34.00S,2022-11-08T02:04:54.8Z,3,REGULAR,substitution,out,[],1627741,,,1610612754,80,72,2022-11-08T02:05:07Z,3710000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M34.00S,2022-11-08T02:04:54.8Z,3,REGULAR,substitution,in,[],1629614,,,1610612754,80,72,2022-11-08T02:05:07Z,3720000,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M34.00S,2022-11-08T02:04:38.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630543,,,1610612754,80,72,2022-11-08T02:05:24Z,3730000,,,0,,MISS I. Jackson Free Throw 2 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
377,PT06M32.00S,2022-11-08T02:04:40.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,80,72,2022-11-08T02:05:24Z,3740000,,,0,,J. Valanciunas REBOUND (Off:0 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,376.0,5.0,5.0,0.0,,,,,,,,,
378,PT06M24.00S,2022-11-08T02:05:26.0Z,3,REGULAR,3pt,Jump Shot,[],203468,24.392247043363994,86.76470588235294,1610612740,80,72,2022-11-08T02:05:30Z,3750000,-184.0,177.0,1,left,MISS C. McCollum 25' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,,25.5,Missed,,,,,,,,,,,,,,,
379,PT06M19.00S,2022-11-08T02:05:31.0Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,80,72,2022-11-08T02:05:30Z,3760000,,,0,,I. Jackson REBOUND (Off:0 Def:4),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,,,378.0,4.0,4.0,0.0,,,,,,,,,
380,PT06M11.00S,2022-11-08T02:05:38.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631097,93.51182654402102,46.81372549019608,1610612754,82,72,2022-11-08T02:05:42Z,3770000,-16.0,8.0,1,right,B. Mathurin alley-oop DUNK (3 PTS) (T. Haliburton 9 AST),"[1631097, 1630169]",1610612754.0,IND,alley-oop,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,1.8,Made,,,,,,,3.0,T. Haliburton,1630169.0,9.0,,,,,
382,PT06M05.00S,2022-11-08T02:05:43.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,5.601182654402102,47.549019607843135,1610612740,82,72,2022-11-08T02:05:54Z,3790000,12.0,0.0,1,left,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,1.23,Missed,,,,,,,,,,,,,,,
383,PT06M02.00S,2022-11-08T02:05:46.5Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,82,72,2022-11-08T02:06:16Z,3800000,,,0,,I. Jackson REBOUND (Off:0 Def:5),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,382.0,5.0,5.0,0.0,,,,,,,,,
384,PT05M56.00S,2022-11-08T02:05:52.9Z,3,REGULAR,3pt,Jump Shot,[],1630169,70.38436268068331,82.84313725490196,1610612754,85,72,2022-11-08T02:20:39Z,3810000,164.0,226.0,1,right,T. Haliburton 27' 3PT  (15 PTS) (B. Mathurin 4 AST),"[1630169, 1631097]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,27.93,Made,,,,,,,15.0,B. Mathurin,1631097.0,4.0,,,,,
386,PT05M55.00S,2022-11-08T02:06:08.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,85,72,2022-11-08T02:06:08Z,3830000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M44.00S,2022-11-08T02:09:05.7Z,3,REGULAR,2pt,Jump Shot,[],1627742,12.565703022339028,30.637254901960787,1610612740,85,74,2022-11-08T02:21:08Z,3840000,97.0,66.0,1,left,B. Ingram 11' step back Jump Shot (13 PTS),[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,11.69,Made,,,,,,,13.0,,,,,,,,
388,PT05M27.00S,2022-11-08T02:09:23.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,91.01511169513797,40.44117647058824,1610612754,85,74,2022-11-08T02:09:29Z,3850000,-48.0,32.0,1,right,MISS B. Mathurin driving Layup - blocked,"[1631097, 1627742]",1610612754.0,IND,driving,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,5.75,Missed,Ingram,1627742.0,,,,,,,,,,,,,
389,PT05M27.00S,2022-11-08T02:09:23.7Z,3,REGULAR,block,,[],1627742,,,1610612754,85,74,2022-11-08T02:11:53Z,3860000,,,0,,B. Ingram BLOCK (2 BLK),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
390,PT05M27.00S,2022-11-08T02:09:23.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,85,74,2022-11-08T02:09:36Z,3870000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,388.0,,,,,,,,,,,,
392,PT05M27.00S,2022-11-08T02:09:30.5Z,3,REGULAR,substitution,out,[],1630529,,,1610612754,85,74,2022-11-08T02:09:33Z,3890000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M27.00S,2022-11-08T02:09:30.5Z,3,REGULAR,substitution,in,[],1630530,,,1610612754,85,74,2022-11-08T02:09:33Z,3900000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M24.00S,2022-11-08T02:09:43.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630169,73.27529566360053,9.558823529411764,1610612754,85,74,2022-11-08T02:09:47Z,3910000,-202.0,199.0,1,right,MISS T. Haliburton 28' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,28.35,Missed,,,,,,,,,,,,,,,
395,PT05M20.00S,2022-11-08T02:09:47.1Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,85,74,2022-11-08T02:09:47Z,3920000,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,394.0,4.0,4.0,0.0,,,,,,,,,
396,PT05M12.00S,2022-11-08T02:09:54.1Z,3,REGULAR,3pt,Jump Shot,[],1630530,4.418528252299605,97.30392156862744,1610612740,85,74,2022-11-08T02:10:00Z,3930000,-237.0,-11.0,1,left,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,23.68,Missed,,,,,,,,,,,,,,,
397,PT05M08.00S,2022-11-08T02:09:58.1Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,85,74,2022-11-08T02:10:00Z,3940000,,,0,,J. Valanciunas REBOUND (Off:1 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Left Corner 3,24+ Left,,,,,,,,396.0,6.0,5.0,1.0,,,,,,,,,
398,PT05M08.00S,2022-11-08T02:09:58.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,5.590000152587891,50.0,1610612740,85,76,2022-11-08T02:09:58Z,3950000,0.0,0.0,1,left,J. Valanciunas tip Layup (14 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,14.0,,,,,,,,
399,PT05M01.00S,2022-11-08T02:10:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,92.46057818659659,51.470588235294116,1610612754,87,76,2022-11-08T02:10:39Z,3960000,7.0,18.0,1,right,I. Jackson cutting Layup (3 PTS) (A. Nembhard 4 AST),"[1630543, 1629614]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,1.98,Made,,,,,,,3.0,A. Nembhard,1629614.0,4.0,,,,,
401,PT05M01.00S,2022-11-08T02:10:15.1Z,3,REGULAR,foul,personal,['1freethrow'],202685,,,1610612754,87,76,2022-11-08T02:10:26Z,3980000,,,0,,J. Valanciunas shooting personal FOUL (3 PF) (Jackson 1 FT),"[202685, 1630543]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201245.0,3.0,0.0,Jackson,1630543.0
403,PT05M01.00S,2022-11-08T02:10:27.4Z,3,REGULAR,substitution,out,[],1630188,,,1610612754,87,76,2022-11-08T02:10:39Z,4000000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M01.00S,2022-11-08T02:10:27.4Z,3,REGULAR,substitution,in,[],1626167,,,1610612754,87,76,2022-11-08T02:10:39Z,4010000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M01.00S,2022-11-08T02:10:38.7Z,3,REGULAR,freethrow,1 of 1,[],1630543,,,1610612754,88,76,2022-11-08T02:10:38Z,4020000,,,0,,I. Jackson Free Throw 1 of 1 (4 PTS),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
406,PT04M47.00S,2022-11-08T02:10:56.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,9.674770039421814,44.6078431372549,1610612740,88,78,2022-11-08T02:11:04Z,4030000,27.0,38.0,1,left,B. Ingram driving floating bank Jump Shot (15 PTS),[1627742],1610612740.0,NOP,driving floating bank,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,4.69,Made,,,,,,,15.0,,,,,,,,
407,PT04M47.00S,2022-11-08T02:10:58.8Z,3,REGULAR,foul,personal,['1freethrow'],1630169,,,1610612740,88,78,2022-11-08T02:11:05Z,4040000,,,0,,T. Haliburton shooting personal FOUL (2 PF) (Ingram 1 FT),"[1630169, 1627742]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201245.0,2.0,0.0,Ingram,1627742.0
409,PT04M47.00S,2022-11-08T02:11:05.6Z,3,REGULAR,substitution,out,[],202685,,,1610612740,88,78,2022-11-08T02:11:31Z,4060000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M47.00S,2022-11-08T02:11:05.6Z,3,REGULAR,substitution,in,[],1626204,,,1610612740,88,78,2022-11-08T02:11:31Z,4070000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M47.00S,2022-11-08T02:11:34.7Z,3,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,88,79,2022-11-08T02:11:34Z,4080000,,,0,,B. Ingram Free Throw 1 of 1 (16 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,,,16.0,,,,,,,,
412,PT04M33.00S,2022-11-08T02:11:55.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626204,,,1610612754,88,79,2022-11-08T02:12:02Z,4090000,,,0,,L. Nance Jr. shooting personal FOUL (1 PF) (Turner 2 FT),"[1626204, 1626167]",1610612740.0,NOP,shooting,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201245.0,1.0,0.0,Turner,1626167.0
414,PT04M33.00S,2022-11-08T02:12:22.2Z,3,REGULAR,freethrow,1 of 2,[],1626167,,,1610612754,89,79,2022-11-08T02:12:22Z,4110000,,,0,,M. Turner Free Throw 1 of 2 (25 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,Made,,,,,,,25.0,,,,,,,,
415,PT04M33.00S,2022-11-08T02:12:22.9Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,89,79,2022-11-08T02:12:27Z,4120000,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M33.00S,2022-11-08T02:12:22.9Z,3,REGULAR,substitution,in,[],1627741,,,1610612754,89,79,2022-11-08T02:12:27Z,4130000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M33.00S,2022-11-08T02:12:39.5Z,3,REGULAR,freethrow,2 of 2,[],1626167,,,1610612754,90,79,2022-11-08T02:12:39Z,4140000,,,0,,M. Turner Free Throw 2 of 2 (26 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,Made,,,,,,,26.0,,,,,,,,
418,PT04M22.00S,2022-11-08T02:12:54.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,19.793035479632064,56.61764705882353,1610612740,90,81,2022-11-08T02:12:59Z,4150000,-33.0,134.0,1,left,B. Ingram 13' pullup Jump Shot (18 PTS),[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,13.76,Made,,,,,,,18.0,,,,,,,,
419,PT04M10.00S,2022-11-08T02:13:05.8Z,3,REGULAR,3pt,Jump Shot,[],1626167,67.23061760840999,37.745098039215684,1610612754,90,81,2022-11-08T02:13:12Z,4160000,-61.0,256.0,1,right,MISS M. Turner 26' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,26.28,Missed,,,,,,,,,,,,,,,
420,PT04M07.00S,2022-11-08T02:13:08.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,90,81,2022-11-08T02:13:12Z,4170000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,419.0,,,,,,,,,,,,
422,PT03M52.00S,2022-11-08T02:13:35.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,13.222733245729303,36.029411764705884,1610612740,90,83,2022-11-08T02:25:16Z,4190000,70.0,72.0,1,left,B. Ingram 10' driving floating Jump Shot (20 PTS) (L. Nance Jr. 4 AST),"[1627742, 1626204]",1610612740.0,NOP,driving floating,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Right,,,,10.02,Made,,,,,,,20.0,L. Nance Jr.,1626204.0,4.0,,,,,
424,PT03M26.00S,2022-11-08T02:14:02.7Z,3,REGULAR,3pt,Jump Shot,[],1630169,79.31997371879106,91.17647058823529,1610612754,93,83,2022-11-08T02:14:06Z,4210000,206.0,142.0,1,right,T. Haliburton 25' 3PT pullup (18 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,25.01,Made,,,,,,,18.0,,,,,,,,
425,PT03M10.00S,2022-11-08T02:14:20.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630169,,,1610612740,93,83,2022-11-08T02:14:42Z,4220000,,,0,,T. Haliburton personal FOUL (3 PF) (Alvarado 2 FT),"[1630169, 1630631]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202027.0,3.0,0.0,Alvarado,1630631.0
427,PT03M10.00S,2022-11-08T02:14:48.3Z,3,REGULAR,freethrow,1 of 2,[],1630631,,,1610612740,93,84,2022-11-08T02:15:06Z,4240000,,,0,,J. Alvarado Free Throw 1 of 2 (1 PTS),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
428,PT03M10.00S,2022-11-08T02:14:49.0Z,3,REGULAR,substitution,out,[],203468,,,1610612740,93,84,2022-11-08T02:14:53Z,4250000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M10.00S,2022-11-08T02:14:49.0Z,3,REGULAR,substitution,in,[],1628984,,,1610612740,93,84,2022-11-08T02:14:53Z,4260000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M10.00S,2022-11-08T02:14:48.3Z,3,REGULAR,freethrow,2 of 2,[],1630631,,,1610612740,93,84,2022-11-08T02:15:06Z,4270000,,,0,,MISS J. Alvarado Free Throw 2 of 2,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
431,PT03M09.00S,2022-11-08T02:14:49.3Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,93,84,2022-11-08T02:15:06Z,4280000,,,0,,M. Turner REBOUND (Off:2 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,430.0,9.0,7.0,2.0,,,,,,,,,
432,PT03M04.00S,2022-11-08T02:15:11.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,67.09921156373193,32.84313725490196,1610612754,96,84,2022-11-08T02:15:23Z,4290000,-86.0,257.0,1,right,B. Mathurin 27' 3PT running (6 PTS) (T. Haliburton 10 AST),"[1631097, 1630169]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,27.08,Made,,,,,,,6.0,T. Haliburton,1630169.0,10.0,,,,,
434,PT02M44.00S,2022-11-08T02:15:30.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,7.966491458607096,45.83333333333333,1610612740,96,84,2022-11-08T02:15:34Z,4310000,21.0,22.0,1,left,MISS B. Ingram driving Layup,[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,3.06,Missed,,,,,,,,,,,,,,,
435,PT02M42.00S,2022-11-08T02:15:32.1Z,3,REGULAR,rebound,offensive,[],1630631,,,1610612740,96,84,2022-11-08T02:15:34Z,4320000,,,0,,J. Alvarado REBOUND (Off:1 Def:1),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,434.0,2.0,1.0,1.0,,,,,,,,,
436,PT02M36.00S,2022-11-08T02:15:38.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630530,6.389618922470433,94.11764705882352,1610612740,96,84,2022-11-08T02:15:42Z,4330000,-221.0,8.0,1,left,MISS T. Murphy III 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,22.07,Missed,,,,,,,,,,,,,,,
