actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
516,PT09M37.00S,2022-11-05T00:59:30.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,5.863994743758213,49.50980392156863,1610612754,85,84,2022-11-05T00:59:41Z,5070000,2.0,3.0,1,left,MISS I. Jackson alley-oop Layup,[1630543],1610612754.0,IND,alley-oop,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.36,Missed,,,,,,,,,,,,,,,,,,
517,PT09M33.00S,2022-11-05T00:59:34.2Z,4,REGULAR,rebound,offensive,[],1630543,,,1610612754,85,84,2022-11-05T00:59:35Z,5080000,,,0,,I. Jackson REBOUND (Off:1 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,516.0,4.0,3.0,1.0,,,,,,,,,,,,,,
518,PT09M33.00S,2022-11-05T00:59:34.2Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630543,5.590000152587891,50.0,1610612754,87,84,2022-11-05T01:02:39Z,5090000,0.0,0.0,1,left,I. Jackson tip DUNK (6 PTS),[1630543],1610612754.0,IND,tip,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,6.0,,,,,,,,,,,,,
519,PT09M25.00S,2022-11-05T00:59:45.1Z,4,REGULAR,foul,offensive,[],1628389,,,1610612748,87,84,2022-11-05T01:00:20Z,5100000,,,0,,B. Adebayo offensive FOUL (4 PF),"[1628389, 204456]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2530.0,,,,4.0,0.0,McConnell,204456.0,,
521,PT09M25.00S,2022-11-05T00:59:45.1Z,4,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,87,84,2022-11-05T00:59:45Z,5120000,,,0,,B. Adebayo offensive foul TURNOVER (3 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2530.0,3.0,,,,,,,,
522,PT09M09.00S,2022-11-05T01:00:18.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629614,15.850854139290407,40.19607843137255,1610612754,87,84,2022-11-05T01:04:20Z,5130000,49.0,96.0,1,left,MISS A. Nembhard 10' driving floating Shot,[1629614],1610612754.0,IND,driving floating,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,10.82,Missed,,,,,,,,,,,,,,,,,,
523,PT09M07.00S,2022-11-05T01:00:20.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612754,87,84,2022-11-05T01:04:20Z,5140000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,522.0,,,,,,,,,,,,,,,,,
525,PT09M03.00S,2022-11-05T01:00:41.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629614,35.29894875164258,39.705882352941174,1610612754,87,84,2022-11-05T01:00:45Z,5160000,51.0,279.0,1,left,MISS A. Nembhard 28' pullup 3PT,[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,28.4,Missed,,,,,,,,,,,,,,,,,,
526,PT09M00.00S,2022-11-05T01:00:44.4Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,87,84,2022-11-05T01:00:45Z,5170000,,,0,,M. Strus REBOUND (Off:0 Def:5),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,525.0,5.0,5.0,0.0,,,,,,,,,,,,,,
527,PT08M51.00S,2022-11-05T01:00:52.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,92.85479632063075,50.98039215686274,1610612748,87,84,2022-11-05T01:00:57Z,5180000,5.0,15.0,1,right,MISS D. Robinson driving Layup - blocked,"[1629130, 1630543]",1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,Jackson,1630543.0
528,PT08M51.00S,2022-11-05T01:00:52.8Z,4,REGULAR,block,,[],1630543,,,1610612748,87,84,2022-11-05T01:00:55Z,5190000,,,0,,I. Jackson BLOCK (1 BLK),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
529,PT08M48.00S,2022-11-05T01:00:55.8Z,4,REGULAR,rebound,defensive,[],1629614,,,1610612754,87,84,2022-11-05T01:00:57Z,5200000,,,0,,A. Nembhard REBOUND (Off:0 Def:3),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,527.0,3.0,3.0,0.0,,,,,,,,,,,,,,
530,PT08M47.00S,2022-11-05T01:00:58.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,34.510512483574246,21.323529411764707,1610612754,90,84,2022-11-05T01:05:35Z,5210000,143.0,272.0,1,left,B. Mathurin 30' 3PT running (22 PTS) (A. Nembhard 6 AST),"[1631097, 1629614]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,30.74,Made,,,,,22.0,A. Nembhard,1629614.0,6.0,,,,,,,,,,
532,PT08M45.00S,2022-11-05T01:01:02.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,90,84,2022-11-05T01:01:02Z,5230000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M45.00S,2022-11-05T01:03:26.9Z,4,REGULAR,substitution,out,[],200768,,,1610612748,90,84,2022-11-05T01:03:48Z,5240000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M45.00S,2022-11-05T01:03:26.9Z,4,REGULAR,substitution,out,[],1629130,,,1610612748,90,84,2022-11-05T01:03:48Z,5250000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M45.00S,2022-11-05T01:03:26.9Z,4,REGULAR,substitution,in,[],1629639,,,1610612748,90,84,2022-11-05T01:03:48Z,5260000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M45.00S,2022-11-05T01:03:26.9Z,4,REGULAR,substitution,in,[],1628997,,,1610612748,90,84,2022-11-05T01:03:48Z,5270000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M37.00S,2022-11-05T01:04:12.1Z,4,REGULAR,turnover,double dribble,[],1628389,,,1610612748,90,84,2022-11-05T01:04:21Z,5280000,,,0,,B. Adebayo double dribble TURNOVER (4 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1155.0,4.0,,,,,,,,
538,PT08M17.00S,2022-11-05T01:04:45.6Z,4,REGULAR,foul,personal,[],1629216,,,1610612754,90,84,2022-11-05T01:04:51Z,5290000,,,0,,G. Vincent personal FOUL (4 PF),"[1629216, 1629614]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1155.0,,,,4.0,0.0,Nembhard,1629614.0,,
540,PT08M14.00S,2022-11-05T01:05:08.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631097,23.47240473061761,7.352941176470589,1610612754,90,84,2022-11-05T01:05:13Z,5310000,213.0,168.0,1,left,MISS B. Mathurin 27' 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,,,,,,,,,,,,,,,,,
541,PT08M11.00S,2022-11-05T01:05:11.9Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,90,84,2022-11-05T01:05:13Z,5320000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,540.0,2.0,2.0,0.0,,,,,,,,,,,,,,
542,PT08M01.00S,2022-11-05T01:05:21.3Z,4,REGULAR,turnover,lost ball,[],1629639,,,1610612748,90,84,2022-11-05T01:05:25Z,5330000,,,0,,T. Herro lost ball TURNOVER (5 TO),"[1629639, 1629052]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,5.0,Brissett,1629052.0,,,,,,
543,PT08M01.00S,2022-11-05T01:05:21.3Z,4,REGULAR,steal,,[],1629052,,,1610612754,90,84,2022-11-05T01:05:23Z,5340000,,,0,,O. Brissett STEAL (1 STL),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
544,PT07M58.00S,2022-11-05T01:05:24.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629614,3.892904073587385,48.28431372549019,1610612754,92,84,2022-11-05T01:05:31Z,5350000,9.0,-16.0,1,left,A. Nembhard running finger roll Layup (2 PTS) (O. Brissett 2 AST),"[1629614, 1629052]",1610612754.0,IND,running finger roll,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,1.81,Made,,,,,2.0,O. Brissett,1629052.0,2.0,,,,,,,,,,
546,PT07M45.00S,2022-11-05T01:05:36.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,86.28449408672799,49.01960784313725,1610612748,92,86,2022-11-05T01:05:40Z,5370000,-5.0,76.0,1,right,B. Adebayo 7' pullup Jump Shot (15 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.66,Made,,,,,15.0,,,,,,,,,,,,,
547,PT07M26.00S,2022-11-05T01:05:56.6Z,4,REGULAR,2pt,Jump Shot,[],1630543,22.683968462549277,65.68627450980392,1610612754,92,86,2022-11-05T01:06:00Z,5380000,-78.0,161.0,1,left,MISS I. Jackson 17' Jump Shot,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Left Center,17.88,Missed,,,,,,,,,,,,,,,,,,
548,PT07M23.00S,2022-11-05T01:05:59.6Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,92,86,2022-11-05T01:06:00Z,5390000,,,0,,G. Vincent REBOUND (Off:0 Def:3),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,,,547.0,3.0,3.0,0.0,,,,,,,,,,,,,,
549,PT07M12.00S,2022-11-05T01:06:13.6Z,4,REGULAR,foul,personal,[],1631097,,,1610612748,92,86,2022-11-05T01:06:19Z,5400000,,,0,,B. Mathurin personal FOUL (1 PF),"[1631097, 1628389]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2530.0,,,,1.0,0.0,Adebayo,1628389.0,,
551,PT07M00.00S,2022-11-05T01:06:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.19776609724047,50.0,1610612748,92,88,2022-11-05T01:06:51Z,5420000,0.0,21.0,1,right,B. Adebayo driving finger roll Layup (17 PTS) (M. Strus 3 AST),"[1628389, 1629622]",1610612748.0,MIA,driving finger roll,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,17.0,M. Strus,1629622.0,3.0,,,,,,,,,,
553,PT07M00.00S,2022-11-05T01:06:51.0Z,4,REGULAR,foul,personal,['1freethrow'],1629614,,,1610612748,92,88,2022-11-05T01:07:06Z,5440000,,,0,,A. Nembhard shooting personal FOUL (3 PF) (Adebayo 1 FT),"[1629614, 1628389]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627524.0,,,,3.0,0.0,Adebayo,1628389.0,,
555,PT07M00.00S,2022-11-05T01:06:58.3Z,4,REGULAR,substitution,out,[],1629052,,,1610612748,92,88,2022-11-05T01:07:05Z,5460000,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M00.00S,2022-11-05T01:06:58.3Z,4,REGULAR,substitution,out,[],1630543,,,1610612748,92,88,2022-11-05T01:07:05Z,5470000,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M00.00S,2022-11-05T01:06:58.3Z,4,REGULAR,substitution,in,[],1627741,,,1610612748,92,88,2022-11-05T01:07:05Z,5480000,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M00.00S,2022-11-05T01:06:58.3Z,4,REGULAR,substitution,in,[],1626167,,,1610612748,92,88,2022-11-05T01:07:05Z,5490000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M00.00S,2022-11-05T01:07:24.2Z,4,REGULAR,substitution,out,[],204456,,,1610612748,92,88,2022-11-05T01:07:31Z,5500000,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M00.00S,2022-11-05T01:07:24.2Z,4,REGULAR,substitution,in,[],1630169,,,1610612748,92,88,2022-11-05T01:07:31Z,5510000,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M00.00S,2022-11-05T01:07:48.3Z,4,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,92,89,2022-11-05T01:07:48Z,5520000,,,0,,B. Adebayo Free Throw 1 of 1 (18 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
562,PT06M44.00S,2022-11-05T01:08:06.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,19.793035479632064,56.86274509803921,1610612754,94,89,2022-11-05T01:08:11Z,5530000,-34.0,134.0,1,left,A. Nembhard 13' pullup Jump Shot (4 PTS) (T. Haliburton 8 AST),"[1629614, 1630169]",1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,13.79,Made,,,,,4.0,T. Haliburton,1630169.0,8.0,,,,,,,,,,
564,PT06M22.00S,2022-11-05T01:08:28.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,92.59198423127464,47.549019607843135,1610612748,94,91,2022-11-05T01:08:34Z,5550000,-12.0,17.0,1,right,G. Vincent driving finger roll Layup (12 PTS) (T. Herro 4 AST),"[1629216, 1629639]",1610612748.0,MIA,driving finger roll,,,Vincent,G. Vincent,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,12.0,T. Herro,1629639.0,4.0,,,,,,,,,,
566,PT05M54.00S,2022-11-05T01:08:56.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,18.347568988173457,45.588235294117645,1610612754,94,91,2022-11-05T01:09:01Z,5570000,22.0,120.0,1,left,MISS B. Hield 12' turnaround fadeaway Shot,[1627741],1610612754.0,IND,turnaround fadeaway,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,12.2,Missed,,,,,,,,,,,,,,,,,,
567,PT05M50.00S,2022-11-05T01:08:59.4Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,94,91,2022-11-05T01:08:59Z,5580000,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,566.0,5.0,5.0,0.0,,,,,,,,,,,,,,
568,PT05M35.00S,2022-11-05T01:09:14.5Z,4,REGULAR,3pt,Jump Shot,[],1629216,93.9060446780552,97.05882352941177,1610612748,94,94,2022-11-05T01:09:18Z,5590000,235.0,5.0,1,right,G. Vincent 3PT  (15 PTS) (T. Herro 5 AST),"[1629216, 1629639]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,Right Corner 3,24+ Right,23.53,Made,,,,,15.0,T. Herro,1629639.0,5.0,,,,,,,,,,
570,PT05M09.00S,2022-11-05T01:09:41.5Z,4,REGULAR,turnover,lost ball,[],1629614,,,1610612754,94,94,2022-11-05T01:09:44Z,5610000,,,0,,A. Nembhard lost ball TURNOVER (1 TO),"[1629614, 1629639]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Herro,1629639.0,,,,,,
571,PT05M09.00S,2022-11-05T01:09:41.5Z,4,REGULAR,steal,,[],1629639,,,1610612748,94,94,2022-11-05T01:09:43Z,5620000,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
572,PT04M52.00S,2022-11-05T01:09:59.9Z,4,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,94,94,2022-11-05T01:10:05Z,5630000,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (5 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1155.0,5.0,,,,,,,,
573,PT04M39.00S,2022-11-05T01:10:21.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,26.888961892247043,83.57843137254902,1610612754,94,94,2022-11-05T01:10:26Z,5640000,-168.0,200.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
574,PT04M36.00S,2022-11-05T01:10:24.2Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,94,94,2022-11-05T01:10:26Z,5650000,,,0,,B. Adebayo REBOUND (Off:3 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,573.0,10.0,7.0,3.0,,,,,,,,,,,,,,
576,PT04M14.00S,2022-11-05T01:11:00.7Z,4,REGULAR,turnover,lost ball,[],1628997,,,1610612748,94,94,2022-11-05T01:11:03Z,5670000,,,0,,C. Martin lost ball TURNOVER (2 TO),"[1628997, 1627741]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,Hield,1627741.0,,,,,,
577,PT04M14.00S,2022-11-05T01:11:00.7Z,4,REGULAR,steal,,[],1627741,,,1610612754,94,94,2022-11-05T01:11:02Z,5680000,,,0,,B. Hield STEAL (2 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
578,PT04M10.00S,2022-11-05T01:11:04.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629614,29.6484888304862,10.784313725490197,1610612754,94,94,2022-11-05T01:11:12Z,5690000,196.0,226.0,1,left,MISS A. Nembhard 29' running pullup 3PT,[1629614],1610612754.0,IND,running pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,29.94,Missed,,,,,,,,,,,,,,,,,,
579,PT04M06.00S,2022-11-05T01:11:08.9Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,94,94,2022-11-05T01:11:12Z,5700000,,,0,,M. Strus REBOUND (Off:0 Def:6),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,578.0,6.0,6.0,0.0,,,,,,,,,,,,,,
580,PT04M03.00S,2022-11-05T01:11:14.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,94,94,2022-11-05T01:11:14Z,5710000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT04M03.00S,2022-11-05T01:13:47.7Z,4,REGULAR,substitution,out,[],1628997,,,1610612748,94,94,2022-11-05T01:14:03Z,5720000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT04M03.00S,2022-11-05T01:13:47.7Z,4,REGULAR,substitution,in,[],200768,,,1610612748,94,94,2022-11-05T01:14:03Z,5730000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M44.00S,2022-11-05T01:14:36.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,80.89684625492772,38.72549019607843,1610612748,94,94,2022-11-05T01:14:40Z,5740000,-56.0,127.0,1,right,MISS B. Adebayo 13' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,13.91,Missed,,,,,,,,,,,,,,,,,,
585,PT03M40.00S,2022-11-05T01:14:39.2Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,94,94,2022-11-05T01:14:39Z,5750000,,,0,,T. Haliburton REBOUND (Off:0 Def:7),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,584.0,7.0,7.0,0.0,,,,,,,,,,,,,,
586,PT03M22.00S,2022-11-05T01:14:57.4Z,4,REGULAR,3pt,Jump Shot,[],1627741,27.283180026281208,9.068627450980392,1610612754,97,94,2022-11-05T01:15:01Z,5760000,205.0,204.0,1,left,B. Hield 28' 3PT  (25 PTS) (T. Haliburton 9 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,28.9,Made,,,,,25.0,T. Haliburton,1630169.0,9.0,,,,,,,,,,
588,PT03M00.00S,2022-11-05T01:15:18.8Z,4,REGULAR,2pt,Jump Shot,[],1629639,81.15965834428384,16.42156862745098,1610612748,97,94,2022-11-05T01:15:23Z,5780000,-168.0,125.0,1,right,MISS T. Herro 20' step back Shot,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,20.91,Missed,,,,,,,,,,,,,,,,,,
589,PT02M57.00S,2022-11-05T01:15:21.8Z,4,REGULAR,rebound,defensive,[],1630169,,,1610612754,97,94,2022-11-05T01:15:23Z,5790000,,,0,,T. Haliburton REBOUND (Off:0 Def:8),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Left Center,,,588.0,8.0,8.0,0.0,,,,,,,,,,,,,,
590,PT02M47.00S,2022-11-05T01:15:33.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,5.075558475689881,50.49019607843137,1610612754,97,94,2022-11-05T01:15:41Z,5800000,-2.0,-5.0,1,left,MISS B. Mathurin driving finger roll Layup - blocked,"[1631097, 200768]",1610612754.0,IND,driving finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.54,Missed,,,,,,,,,,,,,,,,,Lowry,200768.0
591,PT02M47.00S,2022-11-05T01:15:33.7Z,4,REGULAR,block,,[],200768,,,1610612754,97,94,2022-11-05T01:15:37Z,5810000,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
592,PT02M47.00S,2022-11-05T01:15:33.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,97,94,2022-11-05T01:15:41Z,5820000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,590.0,,,,,,,,,,,,,,,,,
594,PT02M26.00S,2022-11-05T01:16:00.9Z,4,REGULAR,3pt,Jump Shot,[],1629622,64.47109067017082,48.03921568627451,1610612748,97,94,2022-11-05T01:16:07Z,5840000,-10.0,281.0,1,right,MISS M. Strus 28' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,28.17,Missed,,,,,,,,,,,,,,,,,,
595,PT02M23.00S,2022-11-05T01:16:03.9Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,97,94,2022-11-05T01:16:07Z,5850000,,,0,,M. Turner REBOUND (Off:2 Def:5),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,594.0,7.0,5.0,2.0,,,,,,,,,,,,,,
596,PT02M01.00S,2022-11-05T01:16:31.7Z,4,REGULAR,turnover,3-second-violation,[],1626167,,,1610612754,97,94,2022-11-05T01:16:43Z,5860000,,,0,,M. Turner 3-second-violation TURNOVER (3 TO),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627524.0,3.0,,,,,,,,
597,PT01M40.00S,2022-11-05T01:17:04.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629639,94.03745072273325,49.754901960784316,1610612748,97,94,2022-11-05T01:17:08Z,5870000,-1.0,4.0,1,right,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,0.37,Missed,,,,,,,,,,,,,,,,,,
598,PT01M39.00S,2022-11-05T01:17:05.1Z,4,REGULAR,rebound,offensive,[],1629622,,,1610612748,97,94,2022-11-05T01:17:08Z,5880000,,,0,,M. Strus REBOUND (Off:1 Def:6),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,597.0,7.0,6.0,1.0,,,,,,,,,,,,,,
599,PT01M39.00S,2022-11-05T01:17:07.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629622,94.40999984741211,50.0,1610612748,97,94,2022-11-05T01:17:07Z,5890000,0.0,0.0,1,right,MISS M. Strus tip Layup,[1629622],1610612748.0,MIA,tip,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
600,PT01M39.00S,2022-11-05T01:17:08.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,97,94,2022-11-05T01:17:08Z,5900000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Mid-Range,8-16 Left,,,599.0,,,,,,,,,,,,,,,,,
