actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
252,PT05M13.00S,2024-11-09T02:53:44.4Z,2,REGULAR,3pt,Jump Shot,[],1630162,7.046649145860711,4.6568627450980395,1610612750,51,37,2024-11-09T02:53:52Z,2460000,False,227.0,14.0,1,left,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,22.71,Missed,,,,,,,,,,,,,,,,,,
253,PT05M11.00S,2024-11-09T02:53:46.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,51,37,2024-11-09T02:53:52Z,2470000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Right Corner 3,24+ Right,,,252.0,,,,,,,,,,,,,,,,,
254,PT05M11.00S,2024-11-09T02:53:52.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612757,51,37,2024-11-09T02:58:02Z,2480000,False,,,0,,R. Gobert loose ball personal FOUL (2 PF) (Williams III 2 FT),"[203497, 1629057]",1610612750.0,MIN,loose ball,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,2.0,0.0,Williams III,1629057.0,,,,,,,,,
256,PT05M11.00S,2024-11-09T02:54:27.9Z,2,REGULAR,freethrow,1 of 2,[],1629057,,,1610612757,51,38,2024-11-09T02:54:27Z,2500000,False,,,0,,R. Williams III Free Throw 1 of 2 (12 PTS),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
257,PT05M11.00S,2024-11-09T02:54:28.6Z,2,REGULAR,substitution,out,[],1630703,,,1610612757,51,38,2024-11-09T02:54:36Z,2510000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M11.00S,2024-11-09T02:54:28.6Z,2,REGULAR,substitution,in,[],1630166,,,1610612757,51,38,2024-11-09T02:54:36Z,2520000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M11.00S,2024-11-09T02:54:46.7Z,2,REGULAR,freethrow,2 of 2,[],1629057,,,1610612757,51,39,2024-11-09T02:54:46Z,2530000,False,,,0,,R. Williams III Free Throw 2 of 2 (13 PTS),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
260,PT04M52.00S,2024-11-09T02:55:07.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,12.828515111695138,40.68627450980392,1610612750,51,39,2024-11-09T02:55:12Z,2540000,False,47.0,68.0,1,left,MISS A. Edwards 8' driving floating Shot - blocked,"[1630162, 1629057]",1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,8.25,Missed,,,,,,,,,,,,,,Williams III,1629057.0,,,
261,PT04M52.00S,2024-11-09T02:55:07.2Z,2,REGULAR,block,,[],1629057,,,1610612750,51,39,2024-11-09T02:55:11Z,2550000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
262,PT04M48.00S,2024-11-09T02:55:11.2Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,51,39,2024-11-09T02:55:12Z,2560000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Right,,,260.0,1.0,1.0,0.0,,,,,,,,,,,,,,
263,PT04M40.00S,2024-11-09T02:55:20.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203924,91.40932982917214,47.549019607843135,1610612757,51,39,2024-11-09T03:00:53Z,2570000,False,-12.0,28.0,1,right,MISS J. Grant driving Hook,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,,,,,,,,,,,,,
264,PT04M38.00S,2024-11-09T02:55:22.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,51,39,2024-11-09T02:55:24Z,2580000,False,,,0,,R. Gobert REBOUND (Off:2 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,263.0,10.0,8.0,2.0,,,,,,,,,,,,,,
265,PT04M30.00S,2024-11-09T02:55:31.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.30946123521682,51.71568627450981,1610612750,53,39,2024-11-09T02:55:35Z,2590000,False,-9.0,16.0,1,left,A. Edwards Layup (11 PTS) (D. DiVincenzo 4 AST),"[1630162, 1628978]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.83,Made,,,,,,,,,,11.0,,,,,,D. DiVincenzo,1628978.0,4.0
267,PT04M30.00S,2024-11-09T02:55:33.6Z,2,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612750,53,39,2024-11-09T02:55:44Z,2610000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Edwards 1 FT),"[1630166, 1630162]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,1.0,0.0,Edwards,1630162.0,,,,,,,,,
269,PT04M30.00S,2024-11-09T02:55:45.3Z,2,REGULAR,substitution,out,[],1629057,,,1610612750,53,39,2024-11-09T02:56:21Z,2630000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M30.00S,2024-11-09T02:55:45.3Z,2,REGULAR,substitution,in,[],1629028,,,1610612750,53,39,2024-11-09T02:56:21Z,2640000,False,,,0,,SUB in: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M30.00S,2024-11-09T02:56:05.4Z,2,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,54,39,2024-11-09T02:56:05Z,2650000,False,,,0,,A. Edwards Free Throw 1 of 1 (12 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
272,PT04M16.00S,2024-11-09T02:56:19.5Z,2,REGULAR,turnover,bad pass,[],1629014,,,1610612757,54,39,2024-11-09T02:56:24Z,2660000,False,,,0,,A. Simons bad pass TURNOVER (1 TO),"[1629014, 1628978]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0,,,,,
273,PT04M16.00S,2024-11-09T02:56:19.5Z,2,REGULAR,steal,,[],1628978,,,1610612750,54,39,2024-11-09T02:56:21Z,2670000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
274,PT04M13.00S,2024-11-09T02:56:22.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628978,30.305519053876477,65.93137254901961,1610612750,57,39,2024-11-09T02:56:27Z,2680000,False,-80.0,232.0,1,left,D. DiVincenzo 24' 3PT running pullup (12 PTS),[1628978],1610612750.0,MIN,running pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.57,Made,,,,,,,,,,12.0,,,,,,,,
275,PT04M11.00S,2024-11-09T02:56:28.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,57,39,2024-11-09T02:56:28Z,2690000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M11.00S,2024-11-09T02:58:56.3Z,2,REGULAR,substitution,out,[],203924,,,1610612757,57,39,2024-11-09T02:59:19Z,2700000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M11.00S,2024-11-09T02:58:56.3Z,2,REGULAR,substitution,in,[],1630703,,,1610612757,57,39,2024-11-09T02:59:19Z,2710000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M57.00S,2024-11-09T02:59:38.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,84.1819973718791,47.30392156862745,1610612757,57,39,2024-11-09T02:59:45Z,2720000,False,-13.0,96.0,1,right,MISS D. Ayton 9' turnaround fadeaway Shot,[1629028],1610612757.0,POR,turnaround fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,9.71,Missed,,,,,,,,,,,,,,,,,,
279,PT03M54.00S,2024-11-09T02:59:41.4Z,2,REGULAR,rebound,offensive,[],1630703,,,1610612757,57,39,2024-11-09T03:28:42Z,2730000,False,,,0,,S. Henderson REBOUND (Off:2 Def:0),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,278.0,2.0,0.0,2.0,,,,,,,,,,,,,,
374,PT03M54.00S,2024-11-09T02:59:42.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630703,92.59198423127464,48.28431372549019,1610612757,57,39,2024-11-09T03:29:09Z,2735000,False,-9.0,17.0,1,right,MISS S. Henderson tip Layup,[1630703],1610612757.0,POR,tip,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,,
375,PT03M54.00S,2024-11-09T02:59:42.4Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,57,39,2024-11-09T03:29:09Z,2737500,False,,,0,,T. Camara REBOUND (Off:1 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,374.0,3.0,2.0,1.0,,,,,,,,,,,,,,
280,PT03M54.00S,2024-11-09T02:59:46.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203497,,,1610612757,57,39,2024-11-09T02:59:52Z,2740000,False,,,0,,R. Gobert shooting personal FOUL (3 PF) (Camara 2 FT),"[203497, 1641739]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,3.0,0.0,Camara,1641739.0,,,,,,,,,
282,PT03M54.00S,2024-11-09T03:00:02.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612757,57,39,2024-11-09T03:00:02Z,2760000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M54.00S,2024-11-09T03:02:01.4Z,2,REGULAR,substitution,out,[],203497,,,1610612757,57,39,2024-11-09T03:02:14Z,2780000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M54.00S,2024-11-09T03:02:01.4Z,2,REGULAR,substitution,in,[],203944,,,1610612757,57,39,2024-11-09T03:02:14Z,2790000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M54.00S,2024-11-09T03:02:34.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641739,,,1610612757,57,39,2024-11-09T03:28:59Z,2800000,False,,,0,,MISS T. Camara Free Throw 1 of 2,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
287,PT03M54.00S,2024-11-09T03:02:34.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,57,39,2024-11-09T03:02:34Z,2810000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,286.0,,,,,,,,,,,,,,,,,
288,PT03M54.00S,2024-11-09T03:02:50.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641739,,,1610612757,57,40,2024-11-09T03:28:59Z,2820000,False,,,0,,T. Camara Free Throw 2 of 2 (1 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
290,PT03M33.00S,2024-11-09T03:03:31.5Z,2,REGULAR,turnover,lost ball,[],1628978,,,1610612750,57,40,2024-11-09T03:03:37Z,2840000,False,,,0,,D. DiVincenzo lost ball TURNOVER (1 TO),"[1628978, 1641739]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Camara,1641739.0,,,,,
291,PT03M33.00S,2024-11-09T03:03:31.5Z,2,REGULAR,steal,,[],1641739,,,1610612757,57,40,2024-11-09T03:04:48Z,2850000,False,,,0,,T. Camara STEAL (2 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
292,PT03M31.00S,2024-11-09T03:03:35.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,93.24901445466492,51.225490196078425,1610612757,57,42,2024-11-09T03:03:41Z,2860000,False,6.0,11.0,1,right,D. Avdija running reverse Layup (5 PTS),[1630166],1610612757.0,POR,running reverse,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,,,5.0,,,,,,,,
293,PT03M31.00S,2024-11-09T03:03:38.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631169,,,1610612757,57,42,2024-11-09T03:03:46Z,2870000,False,,,0,,J. Minott shooting personal FOUL (1 PF) (Avdija 1 FT),"[1631169, 1630166]",1610612750.0,MIN,shooting,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,1628954.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,
295,PT03M31.00S,2024-11-09T03:03:51.0Z,2,REGULAR,substitution,out,[],1628978,,,1610612757,57,42,2024-11-09T03:03:59Z,2890000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M31.00S,2024-11-09T03:03:51.0Z,2,REGULAR,substitution,in,[],1629638,,,1610612757,57,42,2024-11-09T03:03:59Z,2900000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M31.00S,2024-11-09T03:04:02.1Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612757,57,42,2024-11-09T03:04:07Z,2910000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,1628954.0,,,,,,,,,,,,,
298,PT03M31.00S,2024-11-09T03:04:07.3Z,2,REGULAR,substitution,out,[],1631169,,,1610612757,57,42,2024-11-09T03:04:11Z,2920000,False,,,0,,SUB out: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M31.00S,2024-11-09T03:04:07.3Z,2,REGULAR,substitution,in,[],201144,,,1610612757,57,42,2024-11-09T03:04:11Z,2930000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M31.00S,2024-11-09T03:04:29.5Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630166,,,1610612757,57,42,2024-11-09T03:04:35Z,2940000,False,,,0,,MISS D. Avdija Free Throw 1 of 1,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT03M28.00S,2024-11-09T03:04:32.5Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,57,42,2024-11-09T03:04:35Z,2950000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,300.0,2.0,2.0,0.0,,,,,,,,,,,,,,
302,PT03M15.00S,2024-11-09T03:04:44.6Z,2,REGULAR,turnover,bad pass,[],1630162,,,1610612750,57,42,2024-11-09T03:04:51Z,2960000,False,,,0,,A. Edwards bad pass TURNOVER (3 TO),"[1630162, 1629028]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,3.0,Ayton,1629028.0,,,,,
303,PT03M15.00S,2024-11-09T03:04:44.6Z,2,REGULAR,steal,,[],1629028,,,1610612757,57,42,2024-11-09T03:04:46Z,2970000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
304,PT03M10.00S,2024-11-09T03:04:52.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612757,57,42,2024-11-09T03:05:00Z,2980000,False,,,0,,J. McDaniels personal FOUL (2 PF) (Henderson 2 FT),"[1630183, 1630703]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,202058.0,2.0,0.0,Henderson,1630703.0,,,,,,,,,
306,PT03M10.00S,2024-11-09T03:05:18.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630703,,,1610612757,57,43,2024-11-09T03:05:18Z,3000000,False,,,0,,S. Henderson Free Throw 1 of 2 (9 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
307,PT03M10.00S,2024-11-09T03:05:29.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630703,,,1610612757,57,44,2024-11-09T03:05:29Z,3010000,False,,,0,,S. Henderson Free Throw 2 of 2 (10 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
308,PT02M49.00S,2024-11-09T03:05:52.2Z,2,REGULAR,3pt,Jump Shot,[],1630183,6.83311432325887,96.1014093137255,1610612750,57,44,2024-11-09T03:07:42Z,3020000,False,-231.0,12.0,1,left,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,23.08,Missed,,,,,,,,,,,,,,,,,,
309,PT02M44.00S,2024-11-09T03:05:57.2Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,57,44,2024-11-09T03:06:03Z,3030000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left,,,308.0,4.0,3.0,1.0,,,,,,,,,,,,,,
310,PT02M37.00S,2024-11-09T03:06:04.1Z,2,REGULAR,2pt,Jump Shot,[],1630703,91.67214191852825,9.068627450980392,1610612757,57,44,2024-11-09T03:06:09Z,3040000,False,-205.0,26.0,1,right,MISS S. Henderson 20' Jump Shot,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left,20.63,Missed,,,,,,,,,,,,,,,,,,
311,PT02M34.00S,2024-11-09T03:06:07.1Z,2,REGULAR,rebound,offensive,[],1641739,,,1610612757,57,44,2024-11-09T03:06:09Z,3050000,False,,,0,,T. Camara REBOUND (Off:2 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Left,,,310.0,4.0,2.0,2.0,,,,,,,,,,,,,,
312,PT02M33.00S,2024-11-09T03:06:08.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,93.38042049934296,50.98039215686274,1610612757,57,46,2024-11-09T03:06:20Z,3060000,False,5.0,10.0,1,right,T. Camara putback Layup (3 PTS),[1641739],1610612757.0,POR,putback,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,,,,,,3.0,,,,,,,,
313,PT02M22.00S,2024-11-09T03:06:18.7Z,2,REGULAR,3pt,Jump Shot,[],1630162,29.517082785808146,25.0,1610612750,57,46,2024-11-09T03:06:24Z,3070000,False,125.0,225.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
314,PT02M18.00S,2024-11-09T03:06:22.7Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,57,46,2024-11-09T03:06:24Z,3080000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,313.0,1.0,1.0,0.0,,,,,,,,,,,,,,
315,PT02M15.00S,2024-11-09T03:06:26.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629028,92.85479632063075,51.225490196078425,1610612757,57,48,2024-11-09T03:06:31Z,3090000,False,6.0,15.0,1,right,D. Ayton running alley-oop DUNK (2 PTS) (D. Avdija 1 AST),"[1629028, 1630166]",1610612757.0,POR,running alley-oop,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,,,,2.0,,,,,,D. Avdija,1630166.0,1.0
317,PT02M06.00S,2024-11-09T03:06:34.8Z,2,REGULAR,3pt,Jump Shot,[],201144,21.50131406044678,9.803921568627452,1610612750,57,48,2024-11-09T03:06:39Z,3110000,False,201.0,150.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,25.06,Missed,,,,,,,,,,,,,,,,,,
318,PT02M06.00S,2024-11-09T03:06:34.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,57,48,2024-11-09T03:06:39Z,3120000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,317.0,,,,,,,,,,,,,,,,,
319,PT02M06.00S,2024-11-09T03:06:42.2Z,2,REGULAR,foul,personal,[],1630703,,,1610612750,57,48,2024-11-09T03:09:50Z,3130000,False,,,0,,S. Henderson loose ball personal FOUL (1 PF),"[1630703, 1630183]",1610612757.0,POR,loose ball,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,1.0,0.0,McDaniels,1630183.0,,,,,,,,,
321,PT01M56.00S,2024-11-09T03:07:06.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612750,57,48,2024-11-09T03:07:14Z,3150000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Randle 2 FT),"[1641739, 203944]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,3.0,0.0,Randle,203944.0,,,,,,,,,
323,PT01M56.00S,2024-11-09T03:07:34.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203944,,,1610612750,57,48,2024-11-09T03:07:34Z,3170000,False,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
324,PT01M56.00S,2024-11-09T03:07:34.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,57,48,2024-11-09T03:07:34Z,3180000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,323.0,,,,,,,,,,,,,,,,,
325,PT01M56.00S,2024-11-09T03:07:39.6Z,2,REGULAR,substitution,out,[],1641739,,,1610612750,57,48,2024-11-09T03:07:49Z,3190000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M56.00S,2024-11-09T03:07:39.6Z,2,REGULAR,substitution,in,[],203924,,,1610612750,57,48,2024-11-09T03:07:49Z,3200000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M56.00S,2024-11-09T03:08:04.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612750,58,48,2024-11-09T03:08:04Z,3210000,False,,,0,,J. Randle Free Throw 2 of 2 (14 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
328,PT01M38.00S,2024-11-09T03:08:24.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,81.94809461235218,42.8921568627451,1610612757,58,48,2024-11-09T03:08:30Z,3220000,False,-36.0,117.0,1,right,MISS A. Simons 12' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,12.25,Missed,,,,,,,,,,,,,,,,,,
329,PT01M35.00S,2024-11-09T03:08:27.5Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,58,48,2024-11-09T03:08:30Z,3230000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,328.0,3.0,3.0,0.0,,,,,,,,,,,,,,
330,PT01M30.00S,2024-11-09T03:08:32.9Z,2,REGULAR,3pt,Jump Shot,[],1630162,21.50131406044678,89.2156862745098,1610612750,61,48,2024-11-09T03:08:38Z,3240000,False,-196.0,150.0,1,left,A. Edwards 24' 3PT  (15 PTS) (M. Conley 1 AST),"[1630162, 201144]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,24.66,Made,,,,,,,,,,15.0,,,,,,M. Conley,201144.0,1.0
332,PT01M15.00S,2024-11-09T03:08:47.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,86.5473061760841,46.07843137254902,1610612757,61,48,2024-11-09T03:08:51Z,3260000,False,-20.0,74.0,1,right,MISS A. Simons 7' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,7.66,Missed,,,,,,,,,,,,,,,,,,
333,PT01M12.00S,2024-11-09T03:08:50.1Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,61,48,2024-11-09T03:08:51Z,3270000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,332.0,3.0,3.0,0.0,,,,,,,,,,,,,,
