actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
344,PT00M00.20S,2024-11-11T01:07:35.4Z,2,REGULAR,substitution,out,[],1626179,,,1610612750,51,52,2024-11-11T01:12:23Z,3275000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M00.20S,2024-11-11T01:08:08.1Z,2,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,51,52,2024-11-11T01:08:14Z,3280000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (3 TO),[1630162],1610612750.0,MIN,1628159.0,Edwards,A. Edwards,bad pass,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,3.0,,,,,,,,,,
340,PT00M00.20S,2024-11-11T01:08:32.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642276,92.19776609724047,47.794117647058826,1610612748,51,52,2024-11-11T01:09:13Z,3290000,False,-11.0,21.0,1,right,MISS K. Ware Layup,[1642276],1610612748.0,MIA,,Ware,K. Ware,,Restricted Area,0-8 Center,2.35,Missed,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M00.10S,2024-11-11T01:08:32.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,51,52,2024-11-11T01:09:04Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,Restricted Area,0-8 Center,,,,,,,,,,,340.0,,,,,,,,,,,,,,
342,PT00M00.00S,2024-11-11T01:08:36.3Z,2,REGULAR,period,end,[],0,,,1610612748,51,52,2024-11-11T01:08:36Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-11-11T01:23:23.7Z,3,REGULAR,substitution,out,['startperiod'],1628978,,,1610612748,51,52,2024-11-11T01:23:49Z,3320000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-11-11T01:23:23.7Z,3,REGULAR,substitution,out,['startperiod'],1631170,,,1610612748,51,52,2024-11-11T01:23:49Z,3330000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-11-11T01:23:23.7Z,3,REGULAR,substitution,out,['startperiod'],1641796,,,1610612748,51,52,2024-11-11T01:23:49Z,3340000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2024-11-11T01:23:23.7Z,3,REGULAR,substitution,out,['startperiod'],1642276,,,1610612748,51,52,2024-11-11T01:23:49Z,3350000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2024-11-11T01:23:23.7Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612748,51,52,2024-11-11T01:23:49Z,3360000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2024-11-11T01:23:23.7Z,3,REGULAR,substitution,in,['startperiod'],1626179,,,1610612748,51,52,2024-11-11T01:23:49Z,3370000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2024-11-11T01:23:23.7Z,3,REGULAR,substitution,in,['startperiod'],1629639,,,1610612748,51,52,2024-11-11T01:23:49Z,3380000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2024-11-11T01:23:23.7Z,3,REGULAR,substitution,in,['startperiod'],201567,,,1610612748,51,52,2024-11-11T01:23:49Z,3390000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2024-11-11T01:24:03.0Z,3,REGULAR,period,start,[],0,,,1610612748,51,52,2024-11-11T01:24:03Z,3400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M41.00S,2024-11-11T01:24:22.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,9.986859395532194,43.18321078431372,1610612748,51,52,2024-11-11T01:24:37Z,3410000,False,34.0,41.0,1,left,MISS T. Rozier driving finger roll Layup - blocked,"[1626179, 203497]",1610612748.0,MIA,,Rozier,T. Rozier,driving finger roll,In The Paint (Non-RA),0-8 Center,5.36,Missed,,,,,,,,,,,,,,,,Gobert,203497.0,,,,,,
355,PT11M41.00S,2024-11-11T01:24:22.0Z,3,REGULAR,block,,[],203497,,,1610612748,51,52,2024-11-11T01:24:24Z,3420000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M38.00S,2024-11-11T01:24:25.0Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,51,52,2024-11-11T01:24:28Z,3430000,False,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612750.0,MIN,,Conley,M. Conley,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,354.0,3.0,3.0,0.0,,,,,,,,,,,
357,PT11M27.00S,2024-11-11T01:24:35.3Z,3,REGULAR,3pt,Jump Shot,[],201144,94.95729303547962,3.6764705882352944,1610612750,51,52,2024-11-11T01:24:40Z,3440000,False,-232.0,-5.0,1,right,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,Conley,M. Conley,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,,,,,,
358,PT11M23.00S,2024-11-11T01:24:39.3Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612748,51,52,2024-11-11T01:24:40Z,3450000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612748.0,MIA,,Rozier,T. Rozier,,Left Corner 3,24+ Left,,,,,,,,,,,357.0,1.0,1.0,0.0,,,,,,,,,,,
359,PT11M09.00S,2024-11-11T01:24:52.2Z,3,REGULAR,3pt,Jump Shot,[],201567,24.129434954007884,85.04901960784314,1610612748,51,52,2024-11-11T01:24:57Z,3460000,False,-175.0,174.0,1,left,MISS K. Love 24' 3PT,[201567],1610612748.0,MIA,,Love,K. Love,,Above the Break 3,24+ Left Center,24.71,Missed,,,,,,,,,,,,,,,,,,,,,,,
360,PT11M07.00S,2024-11-11T01:24:54.2Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,51,52,2024-11-11T01:24:57Z,3470000,False,,,0,,A. Edwards REBOUND (Off:1 Def:2),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,Above the Break 3,24+ Left Center,,,,,,,,,,,359.0,3.0,2.0,1.0,,,,,,,,,,,
361,PT10M55.00S,2024-11-11T01:25:06.8Z,3,REGULAR,turnover,bad pass,[],203497,,,1610612750,51,52,2024-11-11T01:25:12Z,3480000,False,,,0,,R. Gobert bad pass TURNOVER (1 TO),"[203497, 201567]",1610612750.0,MIN,,Gobert,R. Gobert,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,1.0,Love,201567.0,,,,,,,,
362,PT10M55.00S,2024-11-11T01:25:06.8Z,3,REGULAR,steal,,[],201567,,,1610612748,51,52,2024-11-11T01:28:04Z,3490000,False,,,0,,K. Love STEAL (1 STL),[201567],1610612748.0,MIA,,Love,K. Love,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT10M51.00S,2024-11-11T01:25:14.2Z,3,REGULAR,foul,offensive,[],1628389,,,1610612748,51,52,2024-11-11T01:25:21Z,3500000,False,,,0,,B. Adebayo charge offensive FOUL (1 PF),"[1628389, 201144]",1610612748.0,MIA,201246.0,Adebayo,B. Adebayo,charge,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
365,PT10M51.00S,2024-11-11T01:25:14.2Z,3,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,51,52,2024-11-11T01:25:14Z,3520000,False,,,0,,B. Adebayo offensive foul TURNOVER (4 TO),[1628389],1610612748.0,MIA,201246.0,Adebayo,B. Adebayo,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,4.0,,,,,,,,,,
366,PT10M30.00S,2024-11-11T01:25:50.7Z,3,REGULAR,turnover,bad pass,[],201144,,,1610612750,51,52,2024-11-11T01:25:54Z,3530000,False,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 201567]",1610612750.0,MIN,,Conley,M. Conley,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,Love,201567.0,,,,,,,,
367,PT10M30.00S,2024-11-11T01:25:50.7Z,3,REGULAR,steal,,[],201567,,,1610612748,51,52,2024-11-11T01:28:31Z,3540000,False,,,0,,K. Love STEAL (2 STL),[201567],1610612748.0,MIA,,Love,K. Love,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT10M23.00S,2024-11-11T01:25:57.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629312,11.645860709592641,5.147058823529411,1610612748,51,55,2024-11-11T01:26:01Z,3550000,False,224.0,57.0,1,left,H. Highsmith 3PT step back (5 PTS) (B. Adebayo 5 AST),"[1629312, 1628389]",1610612748.0,MIA,,Highsmith,H. Highsmith,step back,Right Corner 3,24+ Right,23.14,Made,5.0,B. Adebayo,1628389.0,5.0,,,,,,,,,,,,,,,,,,,
370,PT10M10.00S,2024-11-11T01:26:09.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,67.23061760840999,24.019607843137255,1610612750,51,55,2024-11-11T01:26:15Z,3570000,False,-130.0,256.0,1,right,MISS A. Edwards 28' pullup 3PT,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,pullup,Above the Break 3,24+ Left Center,28.66,Missed,,,,,,,,,,,,,,,,,,,,,,,
371,PT10M07.00S,2024-11-11T01:26:12.6Z,3,REGULAR,rebound,defensive,[],201567,,,1610612748,51,55,2024-11-11T01:26:15Z,3580000,False,,,0,,K. Love REBOUND (Off:1 Def:3),[201567],1610612748.0,MIA,,Love,K. Love,,Above the Break 3,24+ Left Center,,,,,,,,,,,370.0,4.0,3.0,1.0,,,,,,,,,,,
372,PT10M05.00S,2024-11-11T01:26:15.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626179,6.783837056504599,49.26470588235294,1610612748,51,57,2024-11-11T01:29:33Z,3590000,False,4.0,11.0,1,left,T. Rozier running finger roll Layup (6 PTS) (K. Love 2 AST),"[1626179, 201567]",1610612748.0,MIA,,Rozier,T. Rozier,running finger roll,Restricted Area,0-8 Center,1.19,Made,6.0,K. Love,201567.0,2.0,,,,,,,,,,,,,,,,,,,
374,PT10M05.00S,2024-11-11T01:28:13.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,51,57,2024-11-11T01:28:13Z,3610000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT09M46.00S,2024-11-11T01:29:32.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630162,92.46057818659659,50.245098039215684,1610612750,53,57,2024-11-11T01:29:36Z,3620000,False,1.0,18.0,1,right,A. Edwards driving DUNK (16 PTS) (M. Conley 3 AST),"[1630162, 201144]",1610612750.0,MIN,,Edwards,A. Edwards,driving,Restricted Area,0-8 Center,1.84,Made,16.0,M. Conley,201144.0,3.0,,,,,,,,,,,,,,,,,,,
377,PT09M20.00S,2024-11-11T01:29:57.6Z,3,REGULAR,2pt,Jump Shot,[],1628389,16.376478318002626,23.52941176470588,1610612748,53,57,2024-11-11T01:30:06Z,3640000,False,132.0,101.0,1,left,MISS B. Adebayo 16' step back Shot,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,step back,Mid-Range,16-24 Right Center,16.68,Missed,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M18.00S,2024-11-11T01:29:59.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,53,57,2024-11-11T01:30:06Z,3650000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,377.0,,,,,,,,,,,,,,
380,PT09M14.00S,2024-11-11T01:30:30.2Z,3,REGULAR,foul,personal,['2freethrow'],201144,,,1610612748,53,57,2024-11-11T01:30:35Z,3670000,False,,,0,,M. Conley shooting personal FOUL (1 PF) (Herro 2 FT),"[201144, 1629639]",1610612750.0,MIN,201246.0,Conley,M. Conley,shooting,Mid-Range,8-16 Right,,,,,,,1.0,0.0,Herro,1629639.0,,,,,,,,,,,,,,,
382,PT09M14.00S,2024-11-11T01:30:53.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629639,,,1610612748,53,57,2024-11-11T01:30:53Z,3690000,False,,,0,,MISS T. Herro Free Throw 1 of 2,[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
383,PT09M14.00S,2024-11-11T01:30:53.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,53,57,2024-11-11T01:30:53Z,3700000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,382.0,,,,,,,,,,,,,,
384,PT09M14.00S,2024-11-11T01:31:09.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629639,,,1610612748,53,58,2024-11-11T01:31:09Z,3710000,False,,,0,,T. Herro Free Throw 2 of 2 (13 PTS),[1629639],1610612748.0,MIA,,Herro,T. Herro,,,,,Made,13.0,,,,,,,,,,,,,,,,,,,,,,
385,PT08M54.00S,2024-11-11T01:31:33.1Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612750,53,58,2024-11-11T01:31:38Z,3720000,False,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 1626179]",1610612750.0,MIN,,Randle,J. Randle,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,3.0,Rozier,1626179.0,,,,,,,,
386,PT08M54.00S,2024-11-11T01:31:33.1Z,3,REGULAR,steal,,[],1626179,,,1610612748,53,58,2024-11-11T01:31:38Z,3730000,False,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612748.0,MIA,,Rozier,T. Rozier,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M50.00S,2024-11-11T01:31:36.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,6.389618922470433,50.0,1610612748,53,60,2024-11-11T01:31:43Z,3740000,False,0.0,8.0,1,left,T. Herro running DUNK (15 PTS) (T. Rozier 1 AST),"[1629639, 1626179]",1610612748.0,MIA,,Herro,T. Herro,running,Restricted Area,0-8 Center,0.76,Made,15.0,T. Rozier,1626179.0,1.0,,,,,,,,,,,,,,,,,,,
389,PT08M31.00S,2024-11-11T01:31:55.2Z,3,REGULAR,3pt,Jump Shot,[],201144,68.01905387647832,60.049019607843135,1610612750,53,60,2024-11-11T01:32:00Z,3760000,False,50.0,248.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612750.0,MIN,,Conley,M. Conley,pullup,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,,,,,,
390,PT08M28.00S,2024-11-11T01:31:58.2Z,3,REGULAR,rebound,defensive,[],201567,,,1610612748,53,60,2024-11-11T01:32:00Z,3770000,False,,,0,,K. Love REBOUND (Off:1 Def:4),[201567],1610612748.0,MIA,,Love,K. Love,,Above the Break 3,24+ Center,,,,,,,,,,,389.0,5.0,4.0,1.0,,,,,,,,,,,
391,PT08M16.00S,2024-11-11T01:32:10.3Z,3,REGULAR,3pt,Jump Shot,[],1629639,31.882391590013142,68.38235294117648,1610612748,53,60,2024-11-11T01:32:14Z,3780000,False,-92.0,247.0,1,left,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,,Herro,T. Herro,pullup,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M13.00S,2024-11-11T01:32:13.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,53,60,2024-11-11T01:32:14Z,3790000,False,,,0,,R. Gobert REBOUND (Off:5 Def:5),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,Above the Break 3,24+ Left Center,,,,,,,,,,,391.0,10.0,5.0,5.0,,,,,,,,,,,
393,PT08M06.00S,2024-11-11T01:32:20.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,68.28186596583443,62.5,1610612750,56,60,2024-11-11T01:32:28Z,3800000,False,62.0,246.0,1,right,A. Edwards 25' 3PT pullup (19 PTS),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,pullup,Above the Break 3,24+ Center,25.35,Made,19.0,,,,,,,,,,,,,,,,,,,,,,
394,PT07M49.00S,2024-11-11T01:32:38.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,5.913272010512484,45.5078125,1610612748,56,60,2024-11-11T01:33:04Z,3810000,False,22.0,3.0,1,left,MISS T. Herro driving Layup,[1629639],1610612748.0,MIA,,Herro,T. Herro,driving,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M48.00S,2024-11-11T01:32:39.6Z,3,REGULAR,rebound,offensive,[],201567,,,1610612748,56,60,2024-11-11T01:33:04Z,3820000,False,,,0,,K. Love REBOUND (Off:2 Def:4),[201567],1610612748.0,MIA,,Love,K. Love,,Restricted Area,0-8 Center,,,,,,,,,,,394.0,6.0,4.0,2.0,,,,,,,,,,,
396,PT07M47.00S,2024-11-11T01:32:42.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201567,7.046649145860711,49.754901960784316,1610612748,56,62,2024-11-11T01:32:48Z,3830000,False,1.0,14.0,1,left,K. Love putback Layup (5 PTS),[201567],1610612748.0,MIA,,Love,K. Love,putback,Restricted Area,0-8 Center,1.38,Made,5.0,,,,,,,,,,,,,,,,,,,,,,
397,PT07M47.00S,2024-11-11T01:32:44.6Z,3,REGULAR,foul,personal,['1freethrow'],203497,,,1610612748,56,62,2024-11-11T01:32:53Z,3840000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Love 1 FT),"[203497, 201567]",1610612750.0,MIN,200834.0,Gobert,R. Gobert,shooting,Restricted Area,0-8 Center,,,,,,,1.0,0.0,Love,201567.0,,,,,,,,,,,,,,,
399,PT07M47.00S,2024-11-11T01:33:12.9Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],201567,,,1610612748,56,63,2024-11-11T01:33:12Z,3860000,False,,,0,,K. Love Free Throw 1 of 1 (6 PTS),[201567],1610612748.0,MIA,,Love,K. Love,,,,,Made,6.0,,,,,,,,,,,,,,,,,,,,,,
400,PT07M28.00S,2024-11-11T01:33:36.2Z,3,REGULAR,3pt,Jump Shot,[],1630162,67.62483574244416,53.92156862745098,1610612750,56,63,2024-11-11T01:33:41Z,3870000,False,20.0,252.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,pullup,Above the Break 3,24+ Center,25.26,Missed,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M25.00S,2024-11-11T01:33:39.2Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,56,63,2024-11-11T01:33:41Z,3880000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:6),[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,Above the Break 3,24+ Center,,,,,,,,,,,400.0,6.0,6.0,0.0,,,,,,,,,,,
402,PT07M20.00S,2024-11-11T01:33:44.8Z,3,REGULAR,3pt,Jump Shot,[],1629639,24.392247043363994,12.745098039215685,1610612748,56,63,2024-11-11T01:34:06Z,3890000,False,186.0,177.0,1,left,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,Herro,T. Herro,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M17.00S,2024-11-11T01:33:47.8Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,56,63,2024-11-11T01:33:52Z,3900000,False,,,0,,R. Gobert REBOUND (Off:5 Def:6),[203497],1610612750.0,MIN,,Gobert,R. Gobert,,Above the Break 3,24+ Right Center,,,,,,,,,,,402.0,11.0,6.0,5.0,,,,,,,,,,,
404,PT07M03.00S,2024-11-11T01:34:01.3Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612750,56,63,2024-11-11T01:34:05Z,3910000,False,,,0,,J. Randle bad pass TURNOVER (4 TO),"[203944, 1629312]",1610612750.0,MIN,,Randle,J. Randle,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,4.0,Highsmith,1629312.0,,,,,,,,
405,PT07M03.00S,2024-11-11T01:34:01.3Z,3,REGULAR,steal,,[],1629312,,,1610612748,56,63,2024-11-11T01:34:02Z,3920000,False,,,0,,H. Highsmith STEAL (3 STL),[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M46.00S,2024-11-11T01:34:17.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,7.440867279894875,96.81372549019608,1610612748,56,63,2024-11-11T01:34:23Z,3930000,False,-234.0,17.0,1,left,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,Adebayo,B. Adebayo,,Left Corner 3,24+ Left,23.47,Missed,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M43.00S,2024-11-11T01:34:20.7Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,56,63,2024-11-11T01:34:23Z,3940000,False,,,0,,A. Edwards REBOUND (Off:1 Def:3),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,Left Corner 3,24+ Left,,,,,,,,,,,406.0,4.0,3.0,1.0,,,,,,,,,,,
408,PT06M37.00S,2024-11-11T01:34:28.4Z,3,REGULAR,turnover,bad pass,[],1630162,,,1610612750,56,63,2024-11-11T01:34:33Z,3950000,False,,,0,,A. Edwards bad pass TURNOVER (4 TO),"[1630162, 1626179]",1610612750.0,MIN,,Edwards,A. Edwards,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,4.0,Rozier,1626179.0,,,,,,,,
409,PT06M37.00S,2024-11-11T01:34:28.4Z,3,REGULAR,steal,,[],1626179,,,1610612748,56,63,2024-11-11T01:34:30Z,3960000,False,,,0,,T. Rozier STEAL (3 STL),[1626179],1610612748.0,MIA,,Rozier,T. Rozier,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M37.00S,2024-11-11T01:34:30.8Z,3,REGULAR,foul,personal,[],203944,,,1610612748,56,63,2024-11-11T01:34:36Z,3970000,False,,,0,,J. Randle personal FOUL (2 PF),"[203944, 1626179]",1610612750.0,MIN,200834.0,Randle,J. Randle,,Mid-Range,8-16 Right,,,,,,,2.0,0.0,Rozier,1626179.0,,,,,,,,,,,,,,,
412,PT06M37.00S,2024-11-11T01:34:34.2Z,3,REGULAR,substitution,out,[],201144,,,1610612748,56,63,2024-11-11T01:34:52Z,3990000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M37.00S,2024-11-11T01:34:34.2Z,3,REGULAR,substitution,in,[],1628978,,,1610612748,56,63,2024-11-11T01:34:52Z,4000000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M16.00S,2024-11-11T01:35:12.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629312,29.25427069645204,73.2843137254902,1610612748,56,63,2024-11-11T01:35:18Z,4010000,False,-116.0,222.0,1,left,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,Highsmith,H. Highsmith,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M13.00S,2024-11-11T01:35:15.8Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,56,63,2024-11-11T01:35:18Z,4020000,False,,,0,,A. Edwards REBOUND (Off:1 Def:4),[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,Above the Break 3,24+ Left Center,,,,,,,,,,,414.0,5.0,4.0,1.0,,,,,,,,,,,
417,PT06M05.00S,2024-11-11T01:35:38.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.72339027595268,47.794117647058826,1610612750,56,63,2024-11-11T01:36:02Z,4040000,False,-11.0,16.0,1,right,MISS A. Edwards cutting Layup,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,cutting,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M03.00S,2024-11-11T01:35:40.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,56,63,2024-11-11T01:35:49Z,4050000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,Restricted Area,0-8 Center,,,,,,,,,,,417.0,,,,,,,,,,,,,,
420,PT05M55.00S,2024-11-11T01:36:02.8Z,3,REGULAR,turnover,lost ball,[],1629639,,,1610612748,56,63,2024-11-11T01:36:09Z,4070000,False,,,0,,T. Herro lost ball TURNOVER (5 TO),"[1629639, 1628978]",1610612748.0,MIA,,Herro,T. Herro,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,5.0,DiVincenzo,1628978.0,,,,,,,,
421,PT05M55.00S,2024-11-11T01:36:02.8Z,3,REGULAR,steal,,[],1628978,,,1610612750,56,63,2024-11-11T01:36:04Z,4080000,False,,,0,,D. DiVincenzo STEAL (3 STL),[1628978],1610612750.0,MIN,,DiVincenzo,D. DiVincenzo,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT05M48.00S,2024-11-11T01:36:10.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,78.0059132720105,11.519607843137255,1610612750,56,63,2024-11-11T01:36:15Z,4090000,False,-192.0,154.0,1,right,MISS A. Edwards 24' 3PT,[1630162],1610612750.0,MIN,,Edwards,A. Edwards,,Above the Break 3,24+ Left Center,24.66,Missed,,,,,,,,,,,,,,,,,,,,,,,
