actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
338,PT10M45.00S,2025-01-07T02:23:22.0Z,3,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612750,49,55,2025-01-07T02:23:30Z,3310000,False,,,0,,I. Zubac shooting personal FOUL (1 PF) (Edwards 1 FT),"[1627826, 1630162]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,,,,1.0,0.0,Edwards,1630162.0,,,,,,
340,PT10M45.00S,2025-01-07T02:23:41.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630162,,,1610612750,50,55,2025-01-07T02:23:41Z,3330000,False,,,0,,A. Edwards Free Throw 1 of 1 (12 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
341,PT10M32.00S,2025-01-07T02:23:57.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.77463863337714,48.03921568627451,1610612746,50,57,2025-01-07T02:24:05Z,3340000,False,-10.0,6.0,1,right,I. Zubac cutting DUNK (13 PTS) (J. Harden 6 AST),"[1627826, 201935]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,,,,,,,13.0,,,J. Harden,201935.0,6.0
344,PT10M12.00S,2025-01-07T02:24:26.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,13.87976346911958,53.67647058823529,1610612750,52,57,2025-01-07T02:24:31Z,3370000,False,-18.0,78.0,1,left,A. Edwards 8' driving floating Jump Shot (14 PTS),[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,8.01,Made,,,,,,,,,,,,,14.0,,,,,
345,PT09M58.00S,2025-01-07T02:24:39.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,91.27792378449409,59.31372549019608,1610612746,52,57,2025-01-07T02:25:12Z,3380000,False,47.0,29.0,1,right,MISS N. Powell driving finger roll Layup,[1626181],1610612746.0,LAC,driving finger roll,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,,,,,,,,,,,,,,
346,PT09M54.00S,2025-01-07T02:24:43.7Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,52,57,2025-01-07T02:25:12Z,3390000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,345.0,3.0,3.0,0.0,,,,,,,,,,,,,,
347,PT09M44.00S,2025-01-07T02:24:52.8Z,3,REGULAR,3pt,Jump Shot,[],1628978,22.026938239159,87.99019607843137,1610612750,55,57,2025-01-07T02:24:57Z,3400000,False,-190.0,155.0,1,left,D. DiVincenzo 24' 3PT  (5 PTS) (A. Edwards 5 AST),"[1628978, 1630162]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.5,Made,,,,,,,,,,,,,5.0,,,A. Edwards,1630162.0,5.0
349,PT09M20.00S,2025-01-07T02:25:17.5Z,3,REGULAR,3pt,Jump Shot,[],202695,82.47371879106439,6.862745098039216,1610612746,55,57,2025-01-07T02:25:23Z,3420000,False,-216.0,112.0,1,right,MISS K. Leonard 24' step back 3PT,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,24.31,Missed,,,,,,,,,,,,,,,,,,
350,PT09M16.00S,2025-01-07T02:25:21.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,55,57,2025-01-07T02:28:47Z,3430000,False,,,0,,R. Gobert REBOUND (Off:4 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Left Center,,,349.0,9.0,5.0,4.0,,,,,,,,,,,,,,
351,PT09M13.00S,2025-01-07T02:25:25.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203944,6.258212877792378,49.50980392156863,1610612750,57,57,2025-01-07T02:25:32Z,3440000,False,2.0,6.0,1,left,J. Randle running DUNK (3 PTS),[203944],1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,,,,,,,,,3.0,,,,,
352,PT09M13.00S,2025-01-07T02:25:29.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,57,57,2025-01-07T02:25:29Z,3450000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT08M56.00S,2025-01-07T02:28:38.3Z,3,REGULAR,3pt,Jump Shot,[],1627739,91.01511169513797,4.6568627450980395,1610612746,57,57,2025-01-07T02:28:43Z,3460000,False,-227.0,32.0,1,right,MISS K. Dunn 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,22.89,Missed,,,,,,,,,,,,,,,,,,
354,PT08M53.00S,2025-01-07T02:28:41.3Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,57,57,2025-01-07T02:28:43Z,3470000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,353.0,4.0,3.0,1.0,,,,,,,,,,,,,,
355,PT08M48.00S,2025-01-07T02:28:46.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,32.013797634691194,45.83333333333333,1610612750,60,57,2025-01-07T02:29:53Z,3480000,False,21.0,248.0,1,left,A. Edwards 24' 3PT running pullup (17 PTS),[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,24.93,Made,,,,,,,,,,,,,17.0,,,,,
356,PT08M32.00S,2025-01-07T02:29:01.4Z,3,REGULAR,3pt,Jump Shot,[],1627739,91.80354796320631,4.901960784313726,1610612746,60,57,2025-01-07T02:29:05Z,3490000,False,-225.0,25.0,1,right,MISS K. Dunn 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
357,PT08M30.00S,2025-01-07T02:29:03.4Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,60,57,2025-01-07T02:29:05Z,3500000,False,,,0,,R. Gobert REBOUND (Off:4 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,356.0,10.0,6.0,4.0,,,,,,,,,,,,,,
358,PT08M21.00S,2025-01-07T02:29:13.3Z,3,REGULAR,3pt,Jump Shot,[],1628978,29.38567674113009,23.284313725490197,1610612750,63,57,2025-01-07T02:29:18Z,3510000,False,134.0,224.0,1,left,D. DiVincenzo 26' 3PT  (8 PTS) (A. Edwards 6 AST),"[1628978, 1630162]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,26.06,Made,,,,,,,,,,,,,8.0,,,A. Edwards,1630162.0,6.0
360,PT08M03.00S,2025-01-07T02:29:30.5Z,3,REGULAR,3pt,Jump Shot,[],1626181,74.58935611038108,17.647058823529413,1610612746,63,57,2025-01-07T02:30:47Z,3530000,False,-162.0,186.0,1,right,MISS N. Powell 24' pullup 3PT,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,24.68,Missed,,,,,,,,,,,,,,,,,,
361,PT08M00.00S,2025-01-07T02:29:33.5Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,63,57,2025-01-07T02:29:36Z,3540000,False,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,360.0,4.0,4.0,0.0,,,,,,,,,,,,,,
362,PT07M53.00S,2025-01-07T02:29:41.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,8.360709592641262,57.107843137254896,1610612750,63,57,2025-01-07T02:29:45Z,3550000,False,-36.0,26.0,1,left,MISS A. Edwards driving Layup - blocked,"[1630162, 1627826]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,4.41,Missed,,,,,,,Zubac,1627826.0,,,,,,,,,,
363,PT07M53.00S,2025-01-07T02:29:41.2Z,3,REGULAR,block,,[],1627826,,,1610612750,63,57,2025-01-07T02:29:43Z,3560000,False,,,0,,I. Zubac BLOCK (3 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
364,PT07M51.00S,2025-01-07T02:29:43.2Z,3,REGULAR,rebound,offensive,[],203944,,,1610612750,63,57,2025-01-07T02:29:45Z,3570000,False,,,0,,J. Randle REBOUND (Off:3 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,362.0,4.0,1.0,3.0,,,,,,,,,,,,,,
365,PT07M47.00S,2025-01-07T02:29:47.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.863994743758213,45.588235294117645,1610612750,63,57,2025-01-07T02:29:51Z,3580000,False,22.0,3.0,1,left,MISS R. Gobert Layup,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.23,Missed,,,,,,,,,,,,,,,,,,
366,PT07M44.00S,2025-01-07T02:29:50.8Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,63,57,2025-01-07T02:29:51Z,3590000,False,,,0,,J. Harden REBOUND (Off:2 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,365.0,6.0,4.0,2.0,,,,,,,,,,,,,,
367,PT07M34.00S,2025-01-07T02:29:59.4Z,3,REGULAR,3pt,Jump Shot,[],202695,75.50919842312747,14.950980392156863,1610612746,63,57,2025-01-07T02:30:05Z,3600000,False,-175.0,178.0,1,right,MISS K. Leonard 24' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
368,PT07M30.00S,2025-01-07T02:30:04.4Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,63,57,2025-01-07T02:30:04Z,3610000,False,,,0,,I. Zubac REBOUND (Off:2 Def:10),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,367.0,12.0,10.0,2.0,,,,,,,,,,,,,,
369,PT07M28.00S,2025-01-07T02:30:06.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202695,92.46057818659659,54.41176470588235,1610612746,63,57,2025-01-07T02:30:13Z,3620000,False,22.0,18.0,1,right,MISS K. Leonard reverse Layup,[202695],1610612746.0,LAC,reverse,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
370,PT07M26.00S,2025-01-07T02:30:08.7Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,63,57,2025-01-07T02:30:13Z,3630000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:4),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,369.0,5.0,4.0,1.0,,,,,,,,,,,,,,
371,PT07M23.00S,2025-01-07T02:30:11.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203944,7.5722733245729295,43.38235294117647,1610612750,63,57,2025-01-07T02:30:19Z,3640000,False,33.0,19.0,1,left,MISS J. Randle running Layup,[203944],1610612750.0,MIN,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.8,Missed,,,,,,,,,,,,,,,,,,
372,PT07M23.00S,2025-01-07T02:30:11.4Z,3,REGULAR,rebound,offensive,[],203944,,,1610612750,63,57,2025-01-07T02:30:19Z,3650000,False,,,0,,J. Randle REBOUND (Off:4 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,371.0,5.0,1.0,4.0,,,,,,,,,,,,,,
373,PT07M20.00S,2025-01-07T02:30:14.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203944,5.590000152587891,50.0,1610612750,63,57,2025-01-07T02:30:25Z,3660000,False,0.0,0.0,1,left,MISS J. Randle tip Layup,[203944],1610612750.0,MIN,tip,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
374,PT07M19.00S,2025-01-07T02:30:15.3Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,63,57,2025-01-07T02:30:25Z,3670000,False,,,0,,I. Zubac REBOUND (Off:2 Def:11),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,373.0,13.0,11.0,2.0,,,,,,,,,,,,,,
375,PT07M15.00S,2025-01-07T02:30:27.5Z,3,REGULAR,foul,offensive,[],201935,,,1610612746,63,57,2025-01-07T02:30:59Z,3680000,False,,,0,,J. Harden offensive FOUL (2 PF),"[201935, 1630183]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,,,,2.0,0.0,McDaniels,1630183.0,,,,,,
377,PT07M15.00S,2025-01-07T02:30:27.5Z,3,REGULAR,turnover,offensive foul,[],201935,,,1610612746,63,57,2025-01-07T02:30:27Z,3700000,False,,,0,,J. Harden offensive foul TURNOVER (3 TO),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,3.0,,,,,,,,,,,,
378,PT07M15.00S,2025-01-07T02:30:36.9Z,3,REGULAR,substitution,out,[],202695,,,1610612750,63,57,2025-01-07T02:30:43Z,3710000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M15.00S,2025-01-07T02:30:36.9Z,3,REGULAR,substitution,in,[],1629599,,,1610612750,63,57,2025-01-07T02:30:43Z,3720000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M04.00S,2025-01-07T02:30:55.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628978,17.559132720105126,43.13725490196079,1610612750,65,57,2025-01-07T02:31:03Z,3730000,False,34.0,113.0,1,left,D. DiVincenzo 11' driving floating Jump Shot (10 PTS),[1628978],1610612750.0,MIN,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,11.77,Made,,,,,,,,,,,,,10.0,,,,,
381,PT06M52.00S,2025-01-07T02:31:10.2Z,3,REGULAR,violation,kicked ball,[],1630183,,,1610612746,65,57,2025-01-07T02:31:15Z,3740000,False,,,0,,J. McDaniels kicked ball VIOLATION,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,1204.0,,,,,,,,,,,,,
382,PT06M45.00S,2025-01-07T02:31:34.3Z,3,REGULAR,turnover,bad pass,[],1626181,,,1610612746,65,57,2025-01-07T02:31:39Z,3750000,False,,,0,,N. Powell bad pass TURNOVER (3 TO),"[1626181, 1630183]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Center,,,,,,,,3.0,,,,,,,,McDaniels,1630183.0,,,
383,PT06M45.00S,2025-01-07T02:31:34.3Z,3,REGULAR,steal,,[],1630183,,,1610612750,65,57,2025-01-07T02:31:35Z,3760000,False,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
384,PT06M40.00S,2025-01-07T02:31:38.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,6.258212877792378,46.81372549019608,1610612750,67,57,2025-01-07T02:31:55Z,3770000,False,16.0,6.0,1,left,A. Edwards running reverse Layup (19 PTS) (J. McDaniels 2 AST),"[1630162, 1630183]",1610612750.0,MIN,running reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,,,,,,19.0,,,J. McDaniels,1630183.0,2.0
386,PT06M24.00S,2025-01-07T02:31:56.1Z,3,REGULAR,foul,personal,['3freethrow'],203944,,,1610612746,67,57,2025-01-07T02:32:12Z,3790000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (Harden 3 FT),"[203944, 201935]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,1151.0,,,,2.0,0.0,Harden,201935.0,,,,,,
388,PT06M24.00S,2025-01-07T02:32:27.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,67,57,2025-01-07T02:32:27Z,3810000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M24.00S,2025-01-07T02:35:34.7Z,3,REGULAR,freethrow,1 of 3,[],201935,,,1610612746,67,58,2025-01-07T02:35:34Z,3830000,False,,,0,,J. Harden Free Throw 1 of 3 (10 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,,10.0,,,,,
391,PT06M24.00S,2025-01-07T02:35:52.3Z,3,REGULAR,freethrow,2 of 3,[],201935,,,1610612746,67,59,2025-01-07T02:35:52Z,3840000,False,,,0,,J. Harden Free Throw 2 of 3 (11 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,,11.0,,,,,
392,PT06M24.00S,2025-01-07T02:36:08.7Z,3,REGULAR,freethrow,3 of 3,[],201935,,,1610612746,67,60,2025-01-07T02:36:08Z,3850000,False,,,0,,J. Harden Free Throw 3 of 3 (12 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
393,PT06M13.00S,2025-01-07T02:36:21.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,31.882391590013142,55.88235294117647,1610612750,70,60,2025-01-07T02:36:27Z,3860000,False,-29.0,247.0,1,left,A. Edwards 24' 3PT pullup (22 PTS) (R. Gobert 1 AST),"[1630162, 203497]",1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,24.89,Made,,,,,,,,,,,,,22.0,,,R. Gobert,203497.0,1.0
395,PT05M48.00S,2025-01-07T02:36:45.6Z,3,REGULAR,3pt,Jump Shot,[],201935,68.28186596583443,32.1078431372549,1610612746,70,63,2025-01-07T02:36:49Z,3880000,False,-89.0,246.0,1,right,J. Harden 26' 3PT pullup (15 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,26.15,Made,,,,,,,,,,,,,15.0,,,,,
396,PT05M36.00S,2025-01-07T02:36:57.2Z,3,REGULAR,3pt,Jump Shot,[],203944,29.6484888304862,68.87254901960785,1610612750,70,63,2025-01-07T02:38:40Z,3890000,False,-94.0,226.0,1,left,MISS J. Randle 24' step back 3PT,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
397,PT05M33.00S,2025-01-07T02:37:00.2Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,70,63,2025-01-07T02:37:01Z,3900000,False,,,0,,N. Powell REBOUND (Off:1 Def:3),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,396.0,4.0,3.0,1.0,,,,,,,,,,,,,,
398,PT05M26.00S,2025-01-07T02:37:07.5Z,3,REGULAR,3pt,Jump Shot,[],201935,69.72733245729303,71.81372549019608,1610612746,70,66,2025-01-07T02:37:11Z,3910000,False,109.0,232.0,1,right,J. Harden 25' 3PT pullup (18 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.65,Made,,,,,,,,,,,,,18.0,,,,,
399,PT05M06.00S,2025-01-07T02:37:27.2Z,3,REGULAR,3pt,Jump Shot,[],1628978,29.911300919842315,83.57843137254902,1610612750,70,66,2025-01-07T02:39:23Z,3920000,False,-168.0,229.0,1,left,MISS D. DiVincenzo 28' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,28.37,Missed,,,,,,,,,,,,,,,,,,
400,PT05M04.00S,2025-01-07T02:37:29.2Z,3,REGULAR,rebound,defensive,[],201935,,,1610612746,70,66,2025-01-07T02:37:31Z,3930000,False,,,0,,J. Harden REBOUND (Off:2 Def:5),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,399.0,7.0,5.0,2.0,,,,,,,,,,,,,,
401,PT04M56.00S,2025-01-07T02:37:37.1Z,3,REGULAR,3pt,Jump Shot,[],201935,69.59592641261499,69.36274509803921,1610612746,70,66,2025-01-07T02:37:42Z,3940000,False,97.0,233.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
402,PT04M55.00S,2025-01-07T02:37:39.6Z,3,REGULAR,rebound,offensive,[],1629599,,,1610612746,70,66,2025-01-07T02:37:39Z,3950000,False,,,0,,A. Coffey REBOUND (Off:1 Def:0),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Above the Break 3,24+ Right Center,,,401.0,1.0,0.0,1.0,,,,,,,,,,,,,,
403,PT04M53.00S,2025-01-07T02:37:41.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201935,78.66294349540078,88.97058823529412,1610612746,70,66,2025-01-07T02:37:44Z,3960000,False,195.0,148.0,1,right,MISS J. Harden 24' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,24.48,Missed,,,,,,,,,,,,,,,,,,
404,PT04M49.00S,2025-01-07T02:37:45.0Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,70,66,2025-01-07T02:37:44Z,3970000,False,,,0,,R. Gobert REBOUND (Off:4 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,403.0,11.0,7.0,4.0,,,,,,,,,,,,,,
405,PT04M46.00S,2025-01-07T02:37:52.2Z,3,REGULAR,foul,personal,[],1629599,,,1610612750,70,66,2025-01-07T02:38:30Z,3980000,False,,,0,,A. Coffey personal FOUL (3 PF),"[1629599, 203944]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Mid-Range,8-16 Left,,,,,,,1151.0,,,,3.0,0.0,Randle,203944.0,,,,,,
407,PT04M46.00S,2025-01-07T02:38:00.2Z,3,REGULAR,substitution,out,[],1628978,,,1610612750,70,66,2025-01-07T02:38:13Z,4000000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M46.00S,2025-01-07T02:38:00.2Z,3,REGULAR,substitution,out,[],203944,,,1610612750,70,66,2025-01-07T02:38:13Z,4010000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M46.00S,2025-01-07T02:38:00.2Z,3,REGULAR,substitution,out,[],1627739,,,1610612750,70,66,2025-01-07T02:38:13Z,4020000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M46.00S,2025-01-07T02:38:00.2Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,70,66,2025-01-07T02:38:13Z,4030000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M46.00S,2025-01-07T02:38:00.2Z,3,REGULAR,substitution,in,[],201144,,,1610612750,70,66,2025-01-07T02:38:13Z,4040000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M46.00S,2025-01-07T02:38:00.2Z,3,REGULAR,substitution,in,[],1627884,,,1610612750,70,66,2025-01-07T02:38:13Z,4050000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M36.00S,2025-01-07T02:38:27.8Z,3,REGULAR,3pt,Jump Shot,[],1629675,32.013797634691194,44.85294117647059,1610612750,70,66,2025-01-07T02:42:27Z,4060000,False,26.0,248.0,1,left,MISS N. Reid 24' step back 3PT,[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,,
414,PT04M32.00S,2025-01-07T02:38:31.8Z,3,REGULAR,rebound,defensive,[],1626181,,,1610612746,70,66,2025-01-07T02:38:33Z,4070000,False,,,0,,N. Powell REBOUND (Off:1 Def:4),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,413.0,5.0,4.0,1.0,,,,,,,,,,,,,,
415,PT04M17.00S,2025-01-07T02:38:45.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,89.30683311432325,37.254901960784316,1610612746,70,68,2025-01-07T02:38:53Z,4080000,False,-64.0,48.0,1,right,N. Powell 7' driving floating bank Jump Shot (15 PTS),[1626181],1610612746.0,LAC,driving floating bank,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,7.98,Made,,,,,,,,,,,,,15.0,,,,,
417,PT04M06.00S,2025-01-07T02:39:03.0Z,3,REGULAR,3pt,Jump Shot,[],1630162,9.411957950065702,95.34313725490196,1610612750,70,68,2025-01-07T02:42:57Z,4100000,False,-227.0,36.0,1,left,MISS A. Edwards pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
