actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
433,PT03M01.00S,2025-03-05T02:40:45.9Z,3,REGULAR,substitution,out,[],203944,,,1610612750,78,75,2025-03-05T02:41:14Z,4260000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M01.00S,2025-03-05T02:40:45.9Z,3,REGULAR,substitution,in,[],1630545,,,1610612750,78,75,2025-03-05T02:41:14Z,4270000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M01.00S,2025-03-05T02:40:45.9Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,78,75,2025-03-05T02:41:14Z,4280000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M47.00S,2025-03-05T02:41:34.3Z,3,REGULAR,turnover,traveling,[],1630545,,,1610612750,78,75,2025-03-05T02:41:42Z,4290000,False,,,0,,T. Shannon Jr. traveling TURNOVER (1 TO),[1630545],1610612750.0,MIN,,In The Paint (Non-RA),8-16 Center,201639.0,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,1.0,,,,,,,,,,
437,PT02M27.00S,2025-03-05T02:42:05.3Z,3,REGULAR,foul,personal,['2freethrow'],1630545,,,1610612755,78,75,2025-03-05T02:42:22Z,4300000,False,,,0,,T. Shannon Jr. shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1630545, 1626162]",1610612750.0,MIN,shooting,Restricted Area,0-8 Center,1629178.0,1.0,0.0,Shannon Jr.,T. Shannon Jr.,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,,,,,
439,PT02M27.00S,2025-03-05T02:42:24.7Z,3,REGULAR,foul,technical,['1freethrow'],1629675,,,1610612755,78,75,2025-03-05T02:42:29Z,4320000,False,,,0,,N. Reid technical FOUL (1 Tech),[1629675],1610612750.0,MIN,,,,201639.0,2.0,1.0,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M27.00S,2025-03-05T02:42:34.2Z,3,REGULAR,freethrow,1 of 1,[],1629656,,,1610612755,78,76,2025-03-05T02:42:34Z,4330000,False,,,0,,Q. Grimes technical Free Throw 1 of 1 (26 PTS),[1629656],1610612755.0,PHI,technical,,,,,,Grimes,Q. Grimes,,,,Made,,,,,26.0,,,,,,,,,,,,,,
441,PT02M27.00S,2025-03-05T02:43:01.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626162,,,1610612755,78,76,2025-03-05T02:43:23Z,4340000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612755.0,PHI,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,Missed,,,,,,,,,,,,,,,,,,,
442,PT02M27.00S,2025-03-05T02:43:01.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,78,76,2025-03-05T02:43:23Z,4350000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,441.0,,,,,,,,,,,,,,,,,,
443,PT02M27.00S,2025-03-05T02:43:01.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626162,,,1610612755,78,76,2025-03-05T02:43:23Z,4360000,False,,,0,,MISS K. Oubre Jr. Free Throw 2 of 2,[1626162],1610612755.0,PHI,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,Missed,,,,,,,,,,,,,,,,,,,
444,PT02M25.00S,2025-03-05T02:43:03.2Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,78,76,2025-03-05T02:43:23Z,4370000,False,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,,,,Edwards,A. Edwards,,,,,443.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
445,PT02M14.00S,2025-03-05T02:43:31.1Z,3,REGULAR,3pt,Jump Shot,[],1628978,76.5604467805519,9.313725490196079,1610612750,78,76,2025-03-05T02:43:36Z,4380000,False,-203.0,168.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,DiVincenzo,D. DiVincenzo,,,26.37,Missed,,,,,,,,,,,,,,,,,,,
446,PT02M11.00S,2025-03-05T02:43:34.1Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,78,76,2025-03-05T02:43:36Z,4390000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,Above the Break 3,24+ Left Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,445.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
447,PT02M04.00S,2025-03-05T02:43:40.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,8.492115637319317,56.372549019607845,1610612755,78,76,2025-03-05T02:43:48Z,4400000,False,-32.0,27.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,4.2,Missed,,,,,,,,,,,,,,,,,,,
448,PT02M04.00S,2025-03-05T02:43:40.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,78,76,2025-03-05T02:43:48Z,4410000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,Restricted Area,0-8 Center,,,,,,,,,,447.0,,,,,,,,,,,,,,,,,,
450,PT01M47.00S,2025-03-05T02:44:05.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,87.59855453350855,49.26470588235294,1610612750,80,76,2025-03-05T02:44:24Z,4430000,False,-4.0,64.0,1,right,N. Reid 6' driving Hook (15 PTS) (D. DiVincenzo 2 AST),"[1629675, 1628978]",1610612750.0,MIN,driving,In The Paint (Non-RA),0-8 Center,,,,Reid,N. Reid,,,6.42,Made,,,,,15.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,
452,PT01M29.00S,2025-03-05T02:44:23.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,9.674770039421814,44.6078431372549,1610612755,80,76,2025-03-05T02:44:32Z,4450000,False,27.0,38.0,1,left,MISS Q. Grimes driving Layup,[1629656],1610612755.0,PHI,driving,In The Paint (Non-RA),0-8 Center,,,,Grimes,Q. Grimes,,,4.69,Missed,,,,,,,,,,,,,,,,,,,
453,PT01M28.00S,2025-03-05T02:44:24.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,80,76,2025-03-05T02:44:32Z,4460000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,452.0,,,,,,,,,,,,,,,,,,
454,PT01M28.00S,2025-03-05T02:44:30.8Z,3,REGULAR,foul,personal,[],1627824,,,1610612750,80,76,2025-03-05T02:44:59Z,4470000,False,,,0,,G. Yabusele loose ball personal FOUL (3 PF),"[1627824, 1630162]",1610612755.0,PHI,loose ball,In The Paint (Non-RA),0-8 Center,1629178.0,3.0,0.0,Yabusele,G. Yabusele,Edwards,1630162.0,,,,,,,,,,,,,,,,,,,,,
456,PT01M28.00S,2025-03-05T02:44:41.5Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,80,76,2025-03-05T02:44:51Z,4490000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M28.00S,2025-03-05T02:44:41.5Z,3,REGULAR,substitution,out,[],1629656,,,1610612750,80,76,2025-03-05T02:44:51Z,4500000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M28.00S,2025-03-05T02:44:41.5Z,3,REGULAR,substitution,in,[],1641740,,,1610612750,80,76,2025-03-05T02:44:51Z,4510000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M28.00S,2025-03-05T02:44:41.5Z,3,REGULAR,substitution,in,[],202331,,,1610612750,80,76,2025-03-05T02:44:51Z,4520000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M12.00S,2025-03-05T02:45:08.1Z,3,REGULAR,turnover,bad pass,[],1628978,,,1610612750,80,76,2025-03-05T02:45:12Z,4530000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 202331]",1610612750.0,MIN,,Mid-Range,8-16 Left,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,1.0,George,202331.0,,,,,,,,
461,PT01M12.00S,2025-03-05T02:45:08.1Z,3,REGULAR,steal,,[],202331,,,1610612755,80,76,2025-03-05T02:45:10Z,4540000,False,,,0,,P. George STEAL (2 STL),[202331],1610612755.0,PHI,,Mid-Range,8-16 Left,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M12.00S,2025-03-05T02:45:11.3Z,3,REGULAR,foul,personal,[],1628978,,,1610612755,80,76,2025-03-05T02:45:17Z,4550000,False,,,0,,D. DiVincenzo personal FOUL (3 PF),"[1628978, 1627824]",1610612750.0,MIN,,Mid-Range,8-16 Left,1629178.0,3.0,0.0,DiVincenzo,D. DiVincenzo,Yabusele,1627824.0,,,,,,,,,,,,,,,,,,,,,
464,PT00M50.70S,2025-03-05T02:45:46.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627824,29.517082785808146,27.450980392156865,1610612755,80,76,2025-03-05T02:45:50Z,4570000,False,113.0,225.0,1,left,MISS G. Yabusele 25' 3PT,[1627824],1610612755.0,PHI,,Above the Break 3,24+ Right Center,,,,Yabusele,G. Yabusele,,,25.16,Missed,,,,,,,,,,,,,,,,,,,
465,PT00M48.50S,2025-03-05T02:45:48.2Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,80,76,2025-03-05T02:45:50Z,4580000,False,,,0,,N. Reid REBOUND (Off:1 Def:5),[1629675],1610612750.0,MIN,,Above the Break 3,24+ Right Center,,,,Reid,N. Reid,,,,,464.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
466,PT00M42.70S,2025-03-05T02:45:54.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,67.36202365308804,61.76470588235294,1610612750,80,76,2025-03-05T02:46:25Z,4590000,False,59.0,254.0,1,right,MISS N. Reid 26' running 3PT,[1629675],1610612750.0,MIN,running,Above the Break 3,24+ Center,,,,Reid,N. Reid,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
467,PT00M39.10S,2025-03-05T02:45:58.0Z,3,REGULAR,rebound,defensive,[],202331,,,1610612755,80,76,2025-03-05T02:46:00Z,4600000,False,,,0,,P. George REBOUND (Off:0 Def:7),[202331],1610612755.0,PHI,,Above the Break 3,24+ Center,,,,George,P. George,,,,,466.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
468,PT00M34.10S,2025-03-05T02:46:02.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,5.863994743758213,96.32352941176471,1610612755,80,76,2025-03-05T02:47:00Z,4610000,False,-232.0,3.0,1,left,MISS K. Oubre Jr. running 3PT,[1626162],1610612755.0,PHI,running,Left Corner 3,24+ Left,,,,Oubre Jr.,K. Oubre Jr.,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
469,PT00M29.80S,2025-03-05T02:46:07.2Z,3,REGULAR,rebound,offensive,[],1627824,,,1610612755,80,76,2025-03-05T02:46:07Z,4620000,False,,,0,,G. Yabusele REBOUND (Off:3 Def:4),[1627824],1610612755.0,PHI,,Left Corner 3,24+ Left,,,,Yabusele,G. Yabusele,,,,,468.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
470,PT00M26.80S,2025-03-05T02:46:11.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630545,,,1610612755,80,76,2025-03-05T02:46:21Z,4630000,False,,,0,,T. Shannon Jr. shooting personal FOUL (2 PF) (Butler 2 FT),"[1630545, 1630215]",1610612750.0,MIN,shooting,Restricted Area,0-8 Center,1629178.0,2.0,0.0,Shannon Jr.,T. Shannon Jr.,Butler,1630215.0,,,,,,,,,,,,,,,,,,,,,
472,PT00M26.80S,2025-03-05T02:46:39.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630215,,,1610612755,80,77,2025-03-05T02:46:39Z,4650000,False,,,0,,J. Butler Free Throw 1 of 2 (5 PTS),[1630215],1610612755.0,PHI,,,,,,,Butler,J. Butler,,,,Made,,,,,5.0,,,,,,,,,,,,,,
473,PT00M26.80S,2025-03-05T02:46:39.8Z,3,REGULAR,substitution,out,[],1641740,,,1610612755,80,77,2025-03-05T02:46:53Z,4660000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M26.80S,2025-03-05T02:46:39.8Z,3,REGULAR,substitution,out,[],1627824,,,1610612755,80,77,2025-03-05T02:46:53Z,4670000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M26.80S,2025-03-05T02:46:39.8Z,3,REGULAR,substitution,in,[],201144,,,1610612755,80,77,2025-03-05T02:46:53Z,4680000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M26.80S,2025-03-05T02:46:39.8Z,3,REGULAR,substitution,in,[],1630288,,,1610612755,80,77,2025-03-05T02:46:53Z,4690000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M26.80S,2025-03-05T02:47:08.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630215,,,1610612755,80,78,2025-03-05T02:47:08Z,4700000,False,,,0,,J. Butler Free Throw 2 of 2 (6 PTS),[1630215],1610612755.0,PHI,,,,,,,Butler,J. Butler,,,,Made,,,,,6.0,,,,,,,,,,,,,,
478,PT00M06.70S,2025-03-05T02:47:32.8Z,3,REGULAR,turnover,bad pass,[],201144,,,1610612750,80,78,2025-03-05T02:47:37Z,4710000,False,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 1629022]",1610612750.0,MIN,,In The Paint (Non-RA),0-8 Center,,,,Conley,M. Conley,,,,,,,,,,,,,2.0,Walker IV,1629022.0,,,,,,,,
479,PT00M06.70S,2025-03-05T02:47:32.8Z,3,REGULAR,steal,,[],1629022,,,1610612755,80,78,2025-03-05T02:48:51Z,4720000,False,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612755.0,PHI,,In The Paint (Non-RA),0-8 Center,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M02.60S,2025-03-05T02:47:37.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,9.543363994743759,54.65686274509803,1610612755,80,80,2025-03-05T02:47:45Z,4730000,False,-23.0,37.0,1,left,K. Oubre Jr. driving Layup (18 PTS) (L. Walker IV 1 AST),"[1626162, 1629022]",1610612755.0,PHI,driving,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,4.39,Made,,,,,18.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,
481,PT00M00.00S,2025-03-05T02:47:42.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],201144,58.03219448094612,64.95098039215686,1610612750,83,80,2025-03-05T02:49:47Z,4740000,False,75.0,342.0,1,right,M. Conley 35' 3PT running (11 PTS),[201144],1610612750.0,MIN,running,Above the Break 3,24+ Center,,,,Conley,M. Conley,,,35.01,Made,,,,,11.0,,,,,,,,,,,,,,
483,PT00M00.00S,2025-03-05T02:48:14.1Z,3,REGULAR,period,end,[],0,,,1610612755,83,80,2025-03-05T02:48:14Z,4760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2025-03-05T02:50:43.1Z,4,REGULAR,substitution,out,['startperiod'],1630545,,,1610612755,83,80,2025-03-05T02:51:20Z,4770000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2025-03-05T02:50:43.1Z,4,REGULAR,substitution,out,['startperiod'],202331,,,1610612755,83,80,2025-03-05T02:51:20Z,4780000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2025-03-05T02:50:43.1Z,4,REGULAR,substitution,out,['startperiod'],1630288,,,1610612755,83,80,2025-03-05T02:51:20Z,4790000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2025-03-05T02:50:43.1Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612755,83,80,2025-03-05T02:51:20Z,4800000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2025-03-05T02:50:43.1Z,4,REGULAR,substitution,in,['startperiod'],1629656,,,1610612755,83,80,2025-03-05T02:51:20Z,4810000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2025-03-05T02:50:43.1Z,4,REGULAR,substitution,in,['startperiod'],203083,,,1610612755,83,80,2025-03-05T02:51:20Z,4820000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2025-03-05T02:51:25.1Z,4,REGULAR,period,start,[],0,,,1610612750,83,80,2025-03-05T02:51:25Z,4830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT11M47.00S,2025-03-05T02:51:37.8Z,4,REGULAR,3pt,Jump Shot,[],1629638,68.28186596583443,58.333333333333336,1610612750,86,80,2025-03-05T02:52:43Z,4840000,False,42.0,246.0,1,right,N. Alexander-Walker 24' 3PT  (10 PTS) (D. DiVincenzo 3 AST),"[1629638, 1628978]",1610612750.0,MIN,,Above the Break 3,24+ Center,,,,Alexander-Walker,N. Alexander-Walker,,,24.92,Made,,,,,10.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,,,,
495,PT11M28.00S,2025-03-05T02:51:56.1Z,4,REGULAR,2pt,Jump Shot,[],1629656,21.632720105124836,48.28431372549019,1610612755,86,82,2025-03-05T02:52:01Z,4860000,False,9.0,151.0,1,left,Q. Grimes 15' pullup Jump Shot (28 PTS),[1629656],1610612755.0,PHI,pullup,Mid-Range,8-16 Center,,,,Grimes,Q. Grimes,,,15.1,Made,,,,,28.0,,,,,,,,,,,,,,
496,PT11M09.00S,2025-03-05T02:52:14.6Z,4,REGULAR,3pt,Jump Shot,[],1629675,67.62483574244416,57.84313725490197,1610612750,89,82,2025-03-05T02:52:20Z,4870000,False,39.0,252.0,1,right,N. Reid 25' 3PT  (18 PTS) (M. Conley 4 AST),"[1629675, 201144]",1610612750.0,MIN,,Above the Break 3,24+ Center,,,,Reid,N. Reid,,,25.48,Made,,,,,18.0,M. Conley,201144.0,4.0,,,,,,,,,,,
498,PT10M47.00S,2025-03-05T02:52:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,7.30946123521682,49.50980392156863,1610612755,89,84,2025-03-05T02:52:42Z,4890000,False,2.0,16.0,1,left,A. Drummond cutting Layup (4 PTS) (J. Butler 3 AST),"[203083, 1630215]",1610612755.0,PHI,cutting,Restricted Area,0-8 Center,,,,Drummond,A. Drummond,,,1.64,Made,,,,,4.0,J. Butler,1630215.0,3.0,,,,,,,,,,,
500,PT10M30.00S,2025-03-05T02:52:53.2Z,4,REGULAR,3pt,Jump Shot,[],1629638,90.3580814717477,96.56862745098039,1610612750,92,84,2025-03-05T02:52:58Z,4910000,False,233.0,38.0,1,right,N. Alexander-Walker 3PT  (13 PTS) (N. Reid 2 AST),"[1629638, 1629675]",1610612750.0,MIN,,Right Corner 3,24+ Right,,,,Alexander-Walker,N. Alexander-Walker,,,23.59,Made,,,,,13.0,N. Reid,1629675.0,2.0,,,,,,,,,,,
502,PT10M29.00S,2025-03-05T02:52:58.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,92,84,2025-03-05T02:52:58Z,4930000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M29.00S,2025-03-05T02:53:19.0Z,4,REGULAR,foul,technical,['1freethrow'],203606,,,1610612755,92,84,2025-03-05T02:55:44Z,4940000,False,,,0,,TEAM foul technical,[203606],1610612755.0,PHI,,,,201639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT10M29.00S,2025-03-05T02:55:56.6Z,4,REGULAR,freethrow,1 of 1,[],201144,,,1610612755,93,84,2025-03-05T02:55:56Z,4950000,False,,,0,,M. Conley technical Free Throw 1 of 1 (12 PTS),[201144],1610612750.0,MIN,technical,,,,,,Conley,M. Conley,,,,Made,,,,,12.0,,,,,,,,,,,,,,
505,PT10M17.00S,2025-03-05T02:56:18.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,11.383048620236531,56.372549019607845,1610612755,93,84,2025-03-05T02:56:25Z,4960000,False,-32.0,55.0,1,left,MISS K. Oubre Jr. 6' driving Layup,[1626162],1610612755.0,PHI,driving,In The Paint (Non-RA),0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,6.31,Missed,,,,,,,,,,,,,,,,,,,
506,PT10M14.00S,2025-03-05T02:56:21.8Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,93,84,2025-03-05T02:56:25Z,4970000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,In The Paint (Non-RA),0-8 Center,,,,DiVincenzo,D. DiVincenzo,,,,,505.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
507,PT10M05.00S,2025-03-05T02:56:30.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,84.97043363994744,41.911764705882355,1610612750,95,84,2025-03-05T02:56:37Z,4980000,False,-40.0,89.0,1,right,N. Reid 9' floating Jump Shot (20 PTS) (D. DiVincenzo 4 AST),"[1629675, 1628978]",1610612750.0,MIN,floating,In The Paint (Non-RA),8-16 Center,,,,Reid,N. Reid,,,9.76,Made,,,,,20.0,D. DiVincenzo,1628978.0,4.0,,,,,,,,,,,
509,PT09M43.00S,2025-03-05T02:56:53.7Z,4,REGULAR,3pt,Jump Shot,[],1626162,10.988830486202366,95.83333333333334,1610612755,95,87,2025-03-05T02:56:58Z,5000000,False,-229.0,51.0,1,left,K. Oubre Jr. 3PT  (21 PTS) (A. Drummond 3 AST),"[1626162, 203083]",1610612755.0,PHI,,Left Corner 3,24+ Left,,,,Oubre Jr.,K. Oubre Jr.,,,23.48,Made,,,,,21.0,A. Drummond,203083.0,3.0,,,,,,,,,,,
511,PT09M22.00S,2025-03-05T02:57:14.2Z,4,REGULAR,3pt,Jump Shot,[],1629675,69.85873850197109,21.323529411764707,1610612750,98,87,2025-03-05T02:57:18Z,5020000,False,-143.0,231.0,1,right,N. Reid 27' 3PT  (23 PTS) (D. DiVincenzo 5 AST),"[1629675, 1628978]",1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,Reid,N. Reid,,,27.17,Made,,,,,23.0,D. DiVincenzo,1628978.0,5.0,,,,,,,,,,,
513,PT09M05.00S,2025-03-05T02:57:34.1Z,4,REGULAR,violation,kicked ball,[],1629675,,,1610612755,98,87,2025-03-05T03:00:20Z,5040000,False,,,0,,N. Reid kicked ball VIOLATION,[1629675],1610612750.0,MIN,,,,201639.0,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M05.00S,2025-03-05T02:57:36.5Z,4,REGULAR,substitution,out,[],203083,,,1610612755,98,87,2025-03-05T02:57:47Z,5050000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M05.00S,2025-03-05T02:57:36.5Z,4,REGULAR,substitution,in,[],1627824,,,1610612755,98,87,2025-03-05T02:57:47Z,5060000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612755.0,PHI,,,,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M53.00S,2025-03-05T02:58:02.9Z,4,REGULAR,turnover,bad pass,[],1629656,,,1610612755,98,87,2025-03-05T02:58:07Z,5070000,False,,,0,,Q. Grimes bad pass TURNOVER (1 TO),"[1629656, 1629675]",1610612755.0,PHI,,Mid-Range,16-24 Left Center,,,,Grimes,Q. Grimes,,,,,,,,,,,,,1.0,Reid,1629675.0,,,,,,,,
517,PT08M53.00S,2025-03-05T02:58:02.9Z,4,REGULAR,steal,,[],1629675,,,1610612750,98,87,2025-03-05T02:58:04Z,5080000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,Mid-Range,16-24 Left Center,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M48.00S,2025-03-05T02:58:08.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628978,65.1281208935611,25.735294117647058,1610612750,101,87,2025-03-05T02:59:22Z,5090000,False,-121.0,275.0,1,right,D. DiVincenzo 30' 3PT running (6 PTS) (M. Conley 5 AST),"[1628978, 201144]",1610612750.0,MIN,running,Above the Break 3,24+ Left Center,,,,DiVincenzo,D. DiVincenzo,,,30.08,Made,,,,,6.0,M. Conley,201144.0,5.0,,,,,,,,,,,
520,PT08M47.00S,2025-03-05T02:58:13.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,101,87,2025-03-05T02:58:13Z,5110000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
