actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
522,PT00M09.00S,2026-03-14T01:25:24.4Z,3,REGULAR,substitution,in,[],1626220,,,1610612756,86,90,2026-03-14T01:25:34Z,5150000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M09.00S,2026-03-14T01:25:24.4Z,3,REGULAR,substitution,out,[],1642853,,,1610612756,86,90,2026-03-14T01:25:41Z,5160000,False,,,0,,SUB out: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M09.00S,2026-03-14T01:25:24.4Z,3,REGULAR,substitution,in,[],1630224,,,1610612756,86,90,2026-03-14T01:25:41Z,5170000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT00M09.00S,2026-03-14T01:25:24.4Z,3,REGULAR,substitution,out,[],1630572,,,1610612756,86,90,2026-03-14T01:25:52Z,5180000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT00M09.00S,2026-03-14T01:25:24.4Z,3,REGULAR,substitution,in,[],1630193,,,1610612756,86,90,2026-03-14T01:25:52Z,5190000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT00M00.00S,2026-03-14T01:26:12.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,72.48685939553219,67.64705882352942,1610612756,86,92,2026-03-14T01:26:21Z,5200000,False,88.0,206.0,1,right,D. Booker 22' fadeaway Jump Shot (26 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,22.42,Made,26.0,,,,,,,,,,,,,,,,,
529,PT00M00.00S,2026-03-14T01:26:32.9Z,3,REGULAR,period,end,[],0,,,1610612761,86,92,2026-03-14T01:26:32Z,5220000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2026-03-14T01:27:07.2Z,4,REGULAR,substitution,out,['startperiod'],1627742,,,1610612761,86,92,2026-03-14T01:28:38Z,5230000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2026-03-14T01:27:07.2Z,4,REGULAR,substitution,out,['startperiod'],1642367,,,1610612761,86,92,2026-03-14T01:28:38Z,5240000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2026-03-14T01:27:07.2Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612761,86,92,2026-03-14T01:28:38Z,5250000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2026-03-14T01:27:07.2Z,4,REGULAR,substitution,out,['startperiod'],1626220,,,1610612761,86,92,2026-03-14T01:28:38Z,5260000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2026-03-14T01:27:07.2Z,4,REGULAR,substitution,in,['startperiod'],1630572,,,1610612761,86,92,2026-03-14T01:28:38Z,5270000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2026-03-14T01:27:07.2Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612761,86,92,2026-03-14T01:28:38Z,5280000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2026-03-14T01:27:07.2Z,4,REGULAR,substitution,in,['startperiod'],1642853,,,1610612761,86,92,2026-03-14T01:28:38Z,5290000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2026-03-14T01:27:07.2Z,4,REGULAR,substitution,in,['startperiod'],1630692,,,1610612761,86,92,2026-03-14T01:28:38Z,5300000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2026-03-14T01:28:51.1Z,4,REGULAR,period,start,[],0,,,1610612761,86,92,2026-03-14T01:28:51Z,5310000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT11M39.00S,2026-03-14T01:29:24.8Z,4,REGULAR,2pt,Jump Shot,[],1630567,6.389618922470433,20.588235294117645,1610612761,88,92,2026-03-14T01:29:30Z,5330000,False,147.0,8.0,1,left,S. Barnes 14' turnaround fadeaway Jump Shot (10 PTS),[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,14.73,Made,10.0,,,,,,,,,,,,,,,,,
541,PT11M24.00S,2026-03-14T01:29:40.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.9060446780552,52.20588235294118,1610612756,88,94,2026-03-14T01:29:44Z,5340000,False,11.0,5.0,1,right,J. Green driving Layup (29 PTS),[1630224],1610612756.0,PHX,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.2,Made,29.0,,,,,,,,,,,,,,,,,
542,PT11M09.00S,2026-03-14T01:29:55.2Z,4,REGULAR,turnover,bad pass,[],1642347,,,1610612761,88,94,2026-03-14T01:30:00Z,5350000,False,,,0,,J. Shead bad pass TURNOVER (1 TO),"[1642347, 1642853]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,1.0,,,,,,,,,,,,,,Fleming,1642853.0
543,PT11M09.00S,2026-03-14T01:29:55.2Z,4,REGULAR,steal,,[],1642853,,,1610612756,88,94,2026-03-14T01:29:58Z,5360000,False,,,0,,R. Fleming STEAL (1 STL),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
544,PT11M02.00S,2026-03-14T01:30:02.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642853,73.53810775295663,16.176470588235293,1610612756,88,97,2026-03-14T01:30:07Z,5370000,False,-169.0,196.0,1,right,R. Fleming 25' 3PT  (9 PTS) (G. Allen 4 AST),"[1642853, 1628960]",1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Above the Break 3,24+ Left Center,25.9,Made,9.0,,,G. Allen,1628960.0,4.0,,,,,,,,,,,,
546,PT11M00.00S,2026-03-14T01:30:09.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,88,97,2026-03-14T01:30:09Z,5390000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT11M00.00S,2026-03-14T01:31:47.2Z,4,REGULAR,substitution,out,[],1630572,,,1610612761,88,97,2026-03-14T01:32:42Z,5400000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT11M00.00S,2026-03-14T01:31:47.2Z,4,REGULAR,substitution,in,[],1627751,,,1610612761,88,97,2026-03-14T01:32:42Z,5410000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M44.00S,2026-03-14T01:33:16.7Z,4,REGULAR,3pt,Jump Shot,[],1630193,7.5722733245729295,2.696078431372549,1610612761,88,97,2026-03-14T01:33:23Z,5420000,False,237.0,19.0,1,left,MISS I. Quickley step back 3PT,[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,23.72,Missed,,,,,,,,,,,,,,,,,,
550,PT10M42.00S,2026-03-14T01:33:18.7Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,88,97,2026-03-14T01:33:23Z,5430000,False,,,0,,S. Barnes REBOUND (Off:1 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,,549.0,5.0,4.0,1.0,,,,,,,,
551,PT10M38.00S,2026-03-14T01:33:23.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642347,28.728646517739815,20.34313725490196,1610612761,88,97,2026-03-14T01:33:28Z,5440000,False,148.0,218.0,1,left,MISS J. Shead 26' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
552,PT10M34.00S,2026-03-14T01:33:27.3Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612761,88,97,2026-03-14T01:33:28Z,5450000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,,,,,,551.0,6.0,5.0,1.0,,,,,,,,
553,PT10M33.00S,2026-03-14T01:33:27.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,6.1268068331143235,47.794117647058826,1610612761,90,97,2026-03-14T01:39:27Z,5460000,False,11.0,5.0,1,left,J. Poeltl putback Layup (6 PTS),[1627751],1610612761.0,TOR,putback,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.21,Made,6.0,,,,,,,,,,,,,,,,,
554,PT10M16.00S,2026-03-14T01:33:44.0Z,4,REGULAR,3pt,Jump Shot,[],1630692,90.22667542706965,97.79411764705883,1610612756,90,100,2026-03-14T01:33:50Z,5470000,False,239.0,39.0,1,right,J. Goodwin 24' 3PT step back (8 PTS) (J. Green 4 AST),"[1630692, 1630224]",1610612756.0,PHX,step back,,,Goodwin,J. Goodwin,,,,,Right Corner 3,24+ Right,24.22,Made,8.0,,,J. Green,1630224.0,4.0,,,,,,,,,,,,
556,PT10M04.00S,2026-03-14T01:33:59.3Z,4,REGULAR,foul,personal,[],1628960,,,1610612761,90,100,2026-03-14T01:34:05Z,5490000,False,,,0,,G. Allen personal FOUL (3 PF),"[1628960, 1629628]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,,204059.0,,,,,,,,,,,3.0,0.0,Barrett,1629628.0,,
558,PT09M54.00S,2026-03-14T01:34:21.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,16.507884362680684,44.85294117647059,1610612761,90,100,2026-03-14T01:39:47Z,5510000,False,26.0,103.0,1,left,MISS S. Barnes 10' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,10.59,Missed,,,,,,,,,,,,,,,,,,
559,PT09M51.00S,2026-03-14T01:34:24.4Z,4,REGULAR,rebound,offensive,[],1642347,,,1610612761,90,100,2026-03-14T02:11:04Z,5520000,False,,,0,,J. Shead REBOUND (Off:1 Def:1),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,558.0,2.0,1.0,1.0,,,,,,,,
560,PT09M46.00S,2026-03-14T01:34:28.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630193,11.514454664914586,37.745098039215684,1610612761,92,100,2026-03-14T01:34:34Z,5530000,False,61.0,56.0,1,left,I. Quickley 8' driving floating Jump Shot (12 PTS) (J. Shead 7 AST),"[1630193, 1642347]",1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Right,8.28,Made,12.0,,,J. Shead,1642347.0,7.0,,,,,,,,,,,,
562,PT09M29.00S,2026-03-14T01:34:47.7Z,4,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612756,92,100,2026-03-14T01:34:56Z,5550000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (3 TO),[1630224],1610612756.0,PHX,lost ball,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,1626300.0,3.0,,,,,,,,,,,,,,,
563,PT09M16.00S,2026-03-14T01:35:09.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,13.87976346911958,39.950980392156865,1610612761,92,100,2026-03-14T01:40:43Z,5560000,False,50.0,78.0,1,left,MISS I. Quickley 9' driving floating Shot,[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Right,9.28,Missed,,,,,,,,,,,,,,,,,,
564,PT09M14.00S,2026-03-14T01:35:11.9Z,4,REGULAR,rebound,defensive,[],1642853,,,1610612756,92,100,2026-03-14T01:35:15Z,5570000,False,,,0,,R. Fleming REBOUND (Off:2 Def:1),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,563.0,3.0,1.0,2.0,,,,,,,,
565,PT08M55.00S,2026-03-14T01:35:30.8Z,4,REGULAR,2pt,Jump Shot,[],1630224,91.80354796320631,18.627450980392158,1610612756,92,102,2026-03-14T01:35:37Z,5580000,False,-157.0,25.0,1,right,J. Green 15' turnaround fadeaway Jump Shot (31 PTS),[1630224],1610612756.0,PHX,turnaround fadeaway,,,Green,J. Green,,,,,Mid-Range,8-16 Left,15.88,Made,31.0,,,,,,,,,,,,,,,,,
566,PT08M40.00S,2026-03-14T01:35:44.8Z,4,REGULAR,3pt,Jump Shot,[],1630193,28.991458607095925,79.16666666666666,1610612761,95,102,2026-03-14T01:35:48Z,5590000,False,-146.0,220.0,1,left,I. Quickley 26' 3PT  (15 PTS) (R. Barrett 4 AST),"[1630193, 1629628]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,26.39,Made,15.0,,,R. Barrett,1629628.0,4.0,,,,,,,,,,,,
568,PT08M12.00S,2026-03-14T01:36:13.5Z,4,REGULAR,3pt,Jump Shot,[],1630224,67.7562417871222,25.0,1610612756,95,105,2026-03-14T01:41:22Z,5610000,False,-125.0,251.0,1,right,J. Green 28' 3PT step back (34 PTS),[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,28.0,Made,34.0,,,,,,,,,,,,,,,,,
569,PT08M00.00S,2026-03-14T01:36:26.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,5.863994743758213,50.245098039215684,1610612761,97,105,2026-03-14T01:36:30Z,5620000,False,-1.0,3.0,1,left,R. Barrett driving DUNK (15 PTS) (J. Shead 8 AST),"[1629628, 1642347]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.29,Made,15.0,,,J. Shead,1642347.0,8.0,,,,,,,,,,,,
571,PT07M48.00S,2026-03-14T01:36:41.0Z,4,REGULAR,foul,offensive,[],1628960,,,1610612756,97,105,2026-03-14T01:36:52Z,5640000,False,,,0,,G. Allen off-the-ball offensive FOUL (4 PF),"[1628960, 1630193]",1610612756.0,PHX,off-the-ball,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,1627963.0,,,,,,,,,,,4.0,0.0,Quickley,1630193.0,,
573,PT07M48.00S,2026-03-14T01:36:41.0Z,4,REGULAR,turnover,offensive foul,[],1628960,,,1610612756,97,105,2026-03-14T01:36:41Z,5660000,False,,,0,,G. Allen offensive foul TURNOVER (1 TO),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,,,,1627963.0,1.0,,,,,,,,,,,,,,,
574,PT07M48.00S,2026-03-14T01:36:52.5Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,97,105,2026-03-14T01:37:08Z,5670000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M48.00S,2026-03-14T01:36:52.5Z,4,REGULAR,substitution,out,[],1628960,,,1610612761,97,105,2026-03-14T01:37:08Z,5680000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M48.00S,2026-03-14T01:36:52.5Z,4,REGULAR,substitution,in,[],1642266,,,1610612761,97,105,2026-03-14T01:37:08Z,5690000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M48.00S,2026-03-14T01:36:52.5Z,4,REGULAR,substitution,in,[],1629312,,,1610612761,97,105,2026-03-14T01:37:08Z,5700000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612756.0,PHX,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M48.00S,2026-03-14T01:37:09.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612761,97,105,2026-03-14T01:37:16Z,5710000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612756.0,PHX,,,,,,,,,,,,,,,1626300.0,,,,,,,,,,,,,,,,
579,PT07M38.00S,2026-03-14T01:37:22.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642266,6.389618922470433,96.32352941176471,1610612761,97,105,2026-03-14T01:37:33Z,5720000,False,-232.0,8.0,1,left,MISS J. Walter 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
580,PT07M37.00S,2026-03-14T01:37:27.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,97,105,2026-03-14T01:37:27Z,5730000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,579.0,,,,,,,,,,,
581,PT07M37.00S,2026-03-14T01:37:28.7Z,4,REGULAR,foul,personal,[],1629312,,,1610612761,97,105,2026-03-14T01:38:28Z,5740000,False,,,0,,H. Highsmith loose ball personal FOUL (2 PF),"[1629312, 1627751]",1610612756.0,PHX,loose ball,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,,,,,,,,,,,2.0,0.0,Poeltl,1627751.0,,
583,PT07M37.00S,2026-03-14T01:37:39.4Z,4,REGULAR,substitution,out,[],1642347,,,1610612761,97,105,2026-03-14T01:37:46Z,5760000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M37.00S,2026-03-14T01:37:39.4Z,4,REGULAR,substitution,in,[],1627742,,,1610612761,97,105,2026-03-14T01:37:46Z,5770000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M37.00S,2026-03-14T01:37:39.4Z,4,REGULAR,substitution,out,[],1630224,,,1610612761,97,105,2026-03-14T01:37:55Z,5780000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M37.00S,2026-03-14T01:37:39.4Z,4,REGULAR,substitution,in,[],1642345,,,1610612761,97,105,2026-03-14T01:37:55Z,5790000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M23.00S,2026-03-14T01:38:17.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630193,23.866622864651774,10.784313725490197,1610612761,97,105,2026-03-14T01:41:54Z,5800000,False,196.0,172.0,1,left,MISS I. Quickley 26' fadeaway 3PT,[1630193],1610612761.0,TOR,fadeaway,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
588,PT07M21.00S,2026-03-14T01:38:19.2Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612756,97,105,2026-03-14T01:38:24Z,5810000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612756.0,PHX,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,587.0,1.0,1.0,0.0,,,,,,,,
589,PT07M06.00S,2026-03-14T01:38:34.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630692,92.9862023653088,48.03921568627451,1610612756,97,105,2026-03-14T01:38:47Z,5820000,False,-10.0,13.0,1,right,MISS J. Goodwin driving finger roll Layup,[1630692],1610612756.0,PHX,driving finger roll,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
590,PT07M03.00S,2026-03-14T01:38:37.7Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612761,97,105,2026-03-14T01:39:33Z,5830000,False,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,589.0,3.0,2.0,1.0,,,,,,,,
594,PT06M58.00S,2026-03-14T01:38:43.3Z,4,REGULAR,3pt,Jump Shot,[],1642266,4.418528252299605,96.32352941176471,1610612761,100,105,2026-03-14T01:44:48Z,5870000,False,-232.0,-11.0,1,left,J. Walter 3PT pullup (10 PTS) (R. Barrett 5 AST),"[1642266, 1629628]",1610612761.0,TOR,pullup,,,Walter,J. Walter,,,,,Left Corner 3,24+ Left,23.19,Made,10.0,,,R. Barrett,1629628.0,5.0,,,,,,,,,,,,
596,PT06M57.00S,2026-03-14T01:38:50.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,100,105,2026-03-14T01:38:50Z,5890000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M57.00S,2026-03-14T01:38:51.5Z,4,REGULAR,substitution,out,[],1630692,,,1610612756,100,105,2026-03-14T01:41:32Z,5900000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M57.00S,2026-03-14T01:38:51.5Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,100,105,2026-03-14T01:41:32Z,5910000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M46.00S,2026-03-14T01:41:57.8Z,4,REGULAR,foul,personal,[],1627751,,,1610612756,100,105,2026-03-14T01:42:04Z,5920000,False,,,0,,J. Poeltl personal FOUL (5 PF),"[1627751, 1642345]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Center,,,,204059.0,,,,,,,,,,,5.0,0.0,Ighodaro,1642345.0,,
601,PT06M40.00S,2026-03-14T01:42:28.8Z,4,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612756,100,105,2026-03-14T01:42:35Z,5940000,False,,,0,,R. Barrett shooting personal FOUL (2 PF) (Ighodaro 2 FT),"[1629628, 1642345]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,1626300.0,,,,,,,,,,,2.0,0.0,Ighodaro,1642345.0,,
603,PT06M40.00S,2026-03-14T01:42:55.0Z,4,REGULAR,freethrow,1 of 2,[],1642345,,,1610612756,100,105,2026-03-14T01:43:27Z,5960000,False,,,0,,MISS O. Ighodaro Free Throw 1 of 2,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
604,PT06M40.00S,2026-03-14T01:42:55.0Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,100,105,2026-03-14T01:43:27Z,5970000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,603.0,,,,,,,,,,,
605,PT06M40.00S,2026-03-14T01:42:57.0Z,4,REGULAR,substitution,out,[],1627751,,,1610612756,100,105,2026-03-14T01:43:01Z,5980000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M40.00S,2026-03-14T01:42:57.0Z,4,REGULAR,substitution,in,[],1630567,,,1610612756,100,105,2026-03-14T01:43:01Z,5990000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M40.00S,2026-03-14T01:42:55.0Z,4,REGULAR,freethrow,2 of 2,[],1642345,,,1610612756,100,105,2026-03-14T01:43:27Z,6000000,False,,,0,,MISS O. Ighodaro Free Throw 2 of 2,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
608,PT06M35.00S,2026-03-14T01:43:00.0Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612761,100,105,2026-03-14T02:06:00Z,6010000,False,,,0,,R. Barrett REBOUND (Off:1 Def:3),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,607.0,4.0,3.0,1.0,,,,,,,,
611,PT06M17.00S,2026-03-14T01:43:42.9Z,4,REGULAR,foul,personal,[],1626164,,,1610612761,100,105,2026-03-14T01:43:49Z,6040000,False,,,0,,D. Booker personal FOUL (2 PF),"[1626164, 1642266]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,1627963.0,,,,,,,,,,,2.0,1.0,Walter,1642266.0,,
613,PT06M05.00S,2026-03-14T01:44:19.3Z,4,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612761,100,105,2026-03-14T01:44:40Z,6060000,False,,,0,,D. Booker shooting personal FOUL (3 PF) (Ingram 2 FT),"[1626164, 1627742]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,,,,1627963.0,,,,,,,,,,,3.0,1.0,Ingram,1627742.0,,
