actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
442,PT03M21.00S,2026-03-04T02:18:41.6Z,3,REGULAR,substitution,in,[],1630572,,,1610612752,74,84,2026-03-04T02:18:51Z,4330000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M21.00S,2026-03-04T02:18:41.6Z,3,REGULAR,substitution,in,[],1628384,,,1610612752,74,84,2026-03-04T02:18:51Z,4340000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M08.00S,2026-03-04T02:19:12.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642885,92.85479632063075,58.82352941176471,1610612752,74,84,2026-03-04T02:23:25Z,4350000,False,44.0,15.0,1,right,MISS M. Diawara driving finger roll Layup,[1642885],1610612752.0,NYK,driving finger roll,,,Diawara,M. Diawara,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.65,Missed,,,,,,,,,,,,,
445,PT03M05.00S,2026-03-04T02:19:15.6Z,3,REGULAR,rebound,defensive,[],1642266,,,1610612761,74,84,2026-03-04T02:19:19Z,4360000,False,,,0,,J. Walter REBOUND (Off:0 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,444.0,1.0,1.0,0.0,,,
446,PT02M54.00S,2026-03-04T02:19:28.6Z,3,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612761,74,84,2026-03-04T02:19:40Z,4370000,False,,,0,,O. Anunoby shooting personal FOUL (4 PF) (Mamukelashvili 2 FT),"[1628384, 1630572]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,2004.0,4.0,0.0,Mamukelashvili,1630572.0,,,,,,,,,,,,,,,
448,PT02M54.00S,2026-03-04T02:19:52.8Z,3,REGULAR,freethrow,1 of 2,[],1630572,,,1610612761,75,84,2026-03-04T02:19:52Z,4390000,False,,,0,,S. Mamukelashvili Free Throw 1 of 2 (3 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
449,PT02M54.00S,2026-03-04T02:20:10.1Z,3,REGULAR,freethrow,2 of 2,[],1630572,,,1610612761,76,84,2026-03-04T02:20:10Z,4400000,False,,,0,,S. Mamukelashvili Free Throw 2 of 2 (4 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
450,PT02M33.00S,2026-03-04T02:20:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,91.40932982917214,40.931372549019606,1610612752,76,84,2026-03-04T02:20:41Z,4410000,False,-45.0,28.0,1,right,MISS J. Brunson driving finger roll Layup,[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.34,Missed,,,,,,,,,,,,,
451,PT02M33.00S,2026-03-04T02:20:34.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,76,84,2026-03-04T02:20:41Z,4420000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,450.0,,,,,,
452,PT02M33.00S,2026-03-04T02:20:40.4Z,3,REGULAR,foul,personal,[],1630572,,,1610612752,76,84,2026-03-04T02:20:54Z,4430000,False,,,0,,S. Mamukelashvili loose ball personal FOUL (3 PF),"[1630572, 1629011]",1610612761.0,TOR,loose ball,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,1628172.0,3.0,0.0,Robinson,1629011.0,,,,,,,,,,,,,,,
509,PT02M24.00S,2026-03-04T02:21:00.9Z,3,REGULAR,turnover,bad pass,[],1642885,,,1610612752,76,84,2026-03-04T02:34:43Z,4460000,False,,,0,,M. Diawara bad pass TURNOVER (1 TO),"[1642885, 1627742]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Ingram,1627742.0
510,PT02M24.00S,2026-03-04T02:21:00.9Z,3,REGULAR,steal,,[],1627742,,,1610612761,76,84,2026-03-04T02:31:49Z,4470000,False,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
457,PT02M12.00S,2026-03-04T02:21:21.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627742,6.258212877792378,53.92156862745098,1610612761,78,84,2026-03-04T02:31:49Z,4480000,False,-20.0,6.0,1,left,B. Ingram driving finger roll Layup (31 PTS),[1627742],1610612761.0,TOR,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,2.06,Made,31.0,,,,,,,,,,,,
458,PT01M48.00S,2026-03-04T02:21:45.3Z,3,REGULAR,turnover,lost ball,[],1642885,,,1610612752,78,84,2026-03-04T02:21:48Z,4490000,False,,,0,,M. Diawara lost ball TURNOVER (2 TO),"[1642885, 1642266]",1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Walter,1642266.0
459,PT01M48.00S,2026-03-04T02:21:45.3Z,3,REGULAR,steal,,[],1642266,,,1610612761,78,84,2026-03-04T02:21:47Z,4500000,False,,,0,,J. Walter STEAL (1 STL),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
460,PT01M43.00S,2026-03-04T02:21:50.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630567,5.075558475689881,49.50980392156863,1610612761,80,84,2026-03-04T02:21:56Z,4510000,False,2.0,-5.0,1,left,S. Barnes running finger roll Layup (12 PTS) (S. Mamukelashvili 1 AST),"[1630567, 1630572]",1610612761.0,TOR,running finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,0.54,Made,12.0,S. Mamukelashvili,1630572.0,1.0,,,,,,,,,
462,PT01M39.00S,2026-03-04T02:21:57.9Z,3,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612752,80,84,2026-03-04T02:22:04Z,4530000,False,,,0,,O. Anunoby bad pass out-of-bounds TURNOVER (2 TO),[1628384],1610612752.0,NYK,bad pass,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,2004.0,,,,,,,,,,,,,,,,,2.0,,
463,PT01M39.00S,2026-03-04T02:22:10.4Z,3,REGULAR,substitution,out,[],1642885,,,1610612761,80,84,2026-03-04T02:22:18Z,4540000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M39.00S,2026-03-04T02:22:10.4Z,3,REGULAR,substitution,in,[],1630631,,,1610612761,80,84,2026-03-04T02:22:18Z,4550000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M24.00S,2026-03-04T02:22:45.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642266,33.459264126149804,60.78431372549019,1610612761,80,84,2026-03-04T02:22:50Z,4560000,False,-54.0,262.0,1,left,MISS J. Walter 26' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,,,,,,26.75,Missed,,,,,,,,,,,,,
466,PT01M22.00S,2026-03-04T02:22:47.9Z,3,REGULAR,rebound,offensive,[],1630572,,,1610612761,80,84,2026-03-04T02:22:50Z,4570000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,465.0,1.0,0.0,1.0,,,
467,PT01M07.00S,2026-03-04T02:23:02.6Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627742,7.703679369250986,18.38235294117647,1610612761,80,84,2026-03-04T02:23:09Z,4580000,False,158.0,20.0,1,left,MISS B. Ingram 15' turnaround fadeaway Shot,[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,15.93,Missed,,,,,,,,,,,,,
468,PT01M06.00S,2026-03-04T02:23:03.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,80,84,2026-03-04T02:23:09Z,4590000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,467.0,,,,,,
470,PT00M58.60S,2026-03-04T02:23:37.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630567,5.732588699080158,48.77450980392157,1610612761,82,84,2026-03-04T02:23:41Z,4610000,False,6.0,1.0,1,left,S. Barnes alley-oop DUNK (14 PTS) (J. Shead 3 AST),"[1630567, 1642347]",1610612761.0,TOR,alley-oop,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,0.63,Made,14.0,J. Shead,1642347.0,3.0,,,,,,,,,
472,PT00M35.00S,2026-03-04T02:24:04.5Z,3,REGULAR,3pt,Jump Shot,[],1628973,92.72339027595268,97.05882352941177,1610612752,82,87,2026-03-04T02:24:08Z,4630000,False,235.0,16.0,1,right,J. Brunson 3PT step back (16 PTS) (J. Alvarado 5 AST),"[1628973, 1630631]",1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,,,23.58,Made,16.0,J. Alvarado,1630631.0,5.0,,,,,,,,,
474,PT00M26.10S,2026-03-04T02:24:19.2Z,3,REGULAR,turnover,8-second-violation,['team'],0,,,1610612761,82,87,2026-03-04T02:24:25Z,4650000,False,,,0,,TOR 8-second-violation Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,1628951.0,,,,,,,,,,,,,,,,,,,
475,PT00M26.10S,2026-03-04T02:24:31.7Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,82,87,2026-03-04T02:24:37Z,4660000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M26.10S,2026-03-04T02:24:31.7Z,3,REGULAR,substitution,in,[],1626157,,,1610612752,82,87,2026-03-04T02:24:37Z,4670000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M11.80S,2026-03-04T02:25:08.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629013,91.01511169513797,37.99019607843137,1610612752,82,87,2026-03-04T02:25:12Z,4680000,False,-60.0,32.0,1,right,MISS L. Shamet 6' driving floating bank Shot,[1629013],1610612752.0,NYK,driving floating bank,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.8,Missed,,,,,,,,,,,,,
478,PT00M10.00S,2026-03-04T02:25:09.7Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612761,82,87,2026-03-04T02:25:09Z,4690000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,477.0,2.0,1.0,1.0,,,
479,PT00M00.70S,2026-03-04T02:25:19.7Z,3,REGULAR,turnover,lost ball,[],1627742,,,1610612761,82,87,2026-03-04T02:25:40Z,4700000,False,,,0,,B. Ingram lost ball TURNOVER (2 TO),"[1627742, 1630631]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Alvarado,1630631.0
480,PT00M00.70S,2026-03-04T02:25:19.7Z,3,REGULAR,steal,,[],1630631,,,1610612752,82,87,2026-03-04T02:25:21Z,4710000,False,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
481,PT00M00.00S,2026-03-04T02:25:23.4Z,3,REGULAR,period,end,[],0,,,1610612752,82,87,2026-03-04T02:25:23Z,4720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2026-03-04T02:26:34.8Z,4,REGULAR,substitution,out,['startperiod'],1627742,,,1610612752,82,87,2026-03-04T02:27:58Z,4730000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2026-03-04T02:26:34.8Z,4,REGULAR,substitution,out,['startperiod'],1642347,,,1610612752,82,87,2026-03-04T02:27:58Z,4740000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2026-03-04T02:26:34.8Z,4,REGULAR,substitution,out,['startperiod'],1628384,,,1610612752,82,87,2026-03-04T02:27:58Z,4750000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2026-03-04T02:26:34.8Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,82,87,2026-03-04T02:27:58Z,4760000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2026-03-04T02:26:34.8Z,4,REGULAR,substitution,in,['startperiod'],1630193,,,1610612752,82,87,2026-03-04T02:27:58Z,4770000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2026-03-04T02:26:34.8Z,4,REGULAR,substitution,in,['startperiod'],1629628,,,1610612752,82,87,2026-03-04T02:27:58Z,4780000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2026-03-04T02:26:34.8Z,4,REGULAR,substitution,in,['startperiod'],1628969,,,1610612752,82,87,2026-03-04T02:27:58Z,4790000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2026-03-04T02:26:34.8Z,4,REGULAR,substitution,in,['startperiod'],1642885,,,1610612752,82,87,2026-03-04T02:27:58Z,4800000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2026-03-04T02:28:17.5Z,4,REGULAR,period,start,[],0,,,1610612752,82,87,2026-03-04T02:28:17Z,4810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M46.00S,2026-03-04T02:28:30.6Z,4,REGULAR,3pt,Jump Shot,[],1629013,93.77463863337714,3.431372549019608,1610612752,82,87,2026-03-04T02:28:35Z,4820000,False,-233.0,6.0,1,right,MISS L. Shamet 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,,,,23.29,Missed,,,,,,,,,,,,,
492,PT11M42.00S,2026-03-04T02:28:34.6Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612761,82,87,2026-03-04T02:28:35Z,4830000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,491.0,3.0,2.0,1.0,,,
493,PT11M25.00S,2026-03-04T02:28:51.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.469776609724048,53.431372549019606,1610612761,82,87,2026-03-04T02:36:05Z,4840000,False,-17.0,-1.0,1,left,MISS R. Barrett driving Layup - blocked,"[1629628, 1628969]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,1.72,Missed,,,,,Bridges,1628969.0,,,,,,,
494,PT11M25.00S,2026-03-04T02:28:51.4Z,4,REGULAR,block,,[],1628969,,,1610612761,82,87,2026-03-04T02:28:54Z,4850000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
495,PT11M21.00S,2026-03-04T02:28:55.4Z,4,REGULAR,rebound,defensive,[],1642885,,,1610612752,82,87,2026-03-04T02:28:57Z,4860000,False,,,0,,M. Diawara REBOUND (Off:0 Def:2),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,493.0,2.0,2.0,0.0,,,
496,PT11M02.00S,2026-03-04T02:29:17.2Z,4,REGULAR,3pt,Jump Shot,[],1630631,69.03745072273324,63.970588235294116,1610612752,82,87,2026-03-04T02:40:44Z,4870000,False,70.0,239.0,1,right,MISS J. Alvarado 24' step back 3PT,[1630631],1610612752.0,NYK,step back,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,24.85,Missed,,,,,,,,,,,,,
497,PT11M01.00S,2026-03-04T02:29:18.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,82,87,2026-03-04T02:29:49Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,496.0,,,,,,
498,PT11M01.00S,2026-03-04T02:29:22.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,82,87,2026-03-04T02:29:31Z,4890000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Right Center,1628172.0,,,,,,,,,,,,,,,,,,,
499,PT10M38.00S,2026-03-04T02:29:56.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629628,18.347568988173457,37.99019607843137,1610612761,84,87,2026-03-04T02:30:00Z,4900000,False,60.0,120.0,1,left,R. Barrett 13' pullup Jump Shot (13 PTS) (I. Quickley 10 AST),"[1629628, 1630193]",1610612761.0,TOR,pullup,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.42,Made,13.0,I. Quickley,1630193.0,10.0,,,,,,,,,
501,PT10M15.00S,2026-03-04T02:30:18.9Z,4,REGULAR,3pt,Jump Shot,[],1626157,95.6143232588699,2.450980392156863,1610612752,84,87,2026-03-04T02:30:23Z,4920000,False,-238.0,-11.0,1,right,MISS K. Towns 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,23.8,Missed,,,,,,,,,,,,,
502,PT10M12.00S,2026-03-04T02:30:21.9Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612761,84,87,2026-03-04T02:30:23Z,4930000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:3),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,501.0,4.0,3.0,1.0,,,
503,PT09M57.00S,2026-03-04T02:30:36.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,15.982260183968464,47.30392156862745,1610612761,84,87,2026-03-04T02:30:42Z,4940000,False,13.0,98.0,1,left,MISS S. Mamukelashvili 9' turnaround Shot,[1630572],1610612761.0,TOR,turnaround,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.86,Missed,,,,,,,,,,,,,
504,PT09M54.00S,2026-03-04T02:30:39.9Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,84,87,2026-03-04T02:30:42Z,4950000,False,,,0,,K. Towns REBOUND (Off:1 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,503.0,8.0,7.0,1.0,,,
505,PT09M40.00S,2026-03-04T02:30:55.7Z,4,REGULAR,foul,personal,['2freethrow'],1642266,,,1610612752,84,87,2026-03-04T02:31:06Z,4960000,False,,,0,,J. Walter shooting personal FOUL (2 PF) (Bridges 2 FT),"[1642266, 1628969]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,2004.0,2.0,0.0,Bridges,1628969.0,,,,,,,,,,,,,,,
507,PT09M40.00S,2026-03-04T02:31:23.7Z,4,REGULAR,freethrow,1 of 2,[],1628969,,,1610612752,84,88,2026-03-04T02:31:23Z,4980000,False,,,0,,M. Bridges Free Throw 1 of 2 (6 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
508,PT09M40.00S,2026-03-04T02:31:43.1Z,4,REGULAR,freethrow,2 of 2,[],1628969,,,1610612752,84,89,2026-03-04T02:31:43Z,4990000,False,,,0,,M. Bridges Free Throw 2 of 2 (7 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
511,PT09M25.00S,2026-03-04T02:32:00.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,5.206964520367937,46.81372549019608,1610612761,84,89,2026-03-04T02:32:04Z,5000000,False,16.0,-4.0,1,left,MISS S. Mamukelashvili cutting Layup,[1630572],1610612761.0,TOR,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,1.63,Missed,,,,,,,,,,,,,
512,PT09M23.00S,2026-03-04T02:32:02.4Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,84,89,2026-03-04T02:32:04Z,5010000,False,,,0,,K. Towns REBOUND (Off:1 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,511.0,9.0,8.0,1.0,,,
513,PT09M05.00S,2026-03-04T02:32:20.0Z,4,REGULAR,turnover,bad pass,[],1630631,,,1610612752,84,89,2026-03-04T02:32:24Z,5020000,False,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1630567]",1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Barnes,1630567.0
514,PT09M05.00S,2026-03-04T02:32:20.0Z,4,REGULAR,steal,,[],1630567,,,1610612761,84,89,2026-03-04T02:35:20Z,5030000,False,,,0,,S. Barnes STEAL (3 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
515,PT08M57.00S,2026-03-04T02:32:30.7Z,4,REGULAR,foul,personal,[],1630631,,,1610612761,84,89,2026-03-04T02:32:41Z,5040000,False,,,0,,J. Alvarado personal FOUL (1 PF),"[1630631, 1629628]",1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,1628172.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,,,,,,,
517,PT08M57.00S,2026-03-04T02:32:40.5Z,4,REGULAR,substitution,out,[],1630572,,,1610612761,84,89,2026-03-04T02:32:47Z,5060000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M57.00S,2026-03-04T02:32:40.5Z,4,REGULAR,substitution,out,[],1642885,,,1610612761,84,89,2026-03-04T02:32:47Z,5070000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M57.00S,2026-03-04T02:32:40.5Z,4,REGULAR,substitution,in,[],1627751,,,1610612761,84,89,2026-03-04T02:32:47Z,5080000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M57.00S,2026-03-04T02:32:40.5Z,4,REGULAR,substitution,in,[],1629011,,,1610612761,84,89,2026-03-04T02:32:47Z,5090000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT08M49.00S,2026-03-04T02:33:07.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,32.53942181340342,55.14705882352941,1610612761,84,89,2026-03-04T02:33:17Z,5100000,False,-26.0,253.0,1,left,MISS I. Quickley 25' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,25.47,Missed,,,,,,,,,,,,,
522,PT08M47.00S,2026-03-04T02:33:09.3Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,84,89,2026-03-04T02:33:11Z,5110000,False,,,0,,M. Robinson REBOUND (Off:2 Def:8),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,521.0,10.0,8.0,2.0,,,
523,PT08M31.00S,2026-03-04T02:33:26.0Z,4,REGULAR,2pt,Jump Shot,[],1628969,88.38699080157687,76.47058823529412,1610612752,84,91,2026-03-04T02:33:29Z,5120000,False,132.0,57.0,1,right,M. Bridges 14' turnaround fadeaway Jump Shot (9 PTS),[1628969],1610612752.0,NYK,turnaround fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,14.4,Made,9.0,,,,,,,,,,,,
524,PT08M12.00S,2026-03-04T02:33:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.1268068331143235,53.67647058823529,1610612761,86,91,2026-03-04T02:33:49Z,5130000,False,-18.0,5.0,1,left,R. Barrett driving Layup (15 PTS),[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,1.91,Made,15.0,,,,,,,,,,,,
