actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
432,PT05M59.00S,2026-03-28T02:09:41.0Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,76,63,2026-03-28T02:09:43Z,4220000,False,,,0,,Y. Missi REBOUND (Off:1 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Center,,,,,,,,,431.0,2.0,1.0,1.0,,,,,,,,
433,PT05M46.00S,2026-03-28T02:09:54.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.24901445466492,45.09803921568628,1610612740,76,65,2026-03-28T02:15:20Z,4230000,False,-25.0,11.0,1,right,Z. Williamson driving Layup (20 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,2.69,Made,20.0,,,,,,,,,,,,,,
434,PT05M46.00S,2026-03-28T02:09:59.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,76,65,2026-03-28T02:09:59Z,4240000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M32.00S,2026-03-28T02:13:05.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642367,9.937582128777924,57.107843137254896,1610612761,76,65,2026-03-28T02:16:51Z,4250000,False,-36.0,41.0,1,left,MISS J. Mogbo turnaround Hook,[1642367],1610612761.0,TOR,turnaround,,,Mogbo,J. Mogbo,,,,,In The Paint (Non-RA),0-8 Center,,,,5.42,Missed,,,,,,,,,,,,,,,
437,PT05M29.00S,2026-03-28T02:13:08.6Z,3,REGULAR,rebound,defensive,[],1642847,,,1610612740,76,65,2026-03-28T02:13:10Z,4270000,False,,,0,,J. Fears REBOUND (Off:1 Def:3),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,435.0,4.0,3.0,1.0,,,,,,,,
438,PT05M27.00S,2026-03-28T02:13:12.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642367,,,1610612740,76,65,2026-03-28T02:13:21Z,4280000,False,,,0,,J. Mogbo shooting personal FOUL (1 PF) (Fears 2 FT),"[1642367, 1642847]",1610612761.0,TOR,shooting,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Fears,1642847.0
440,PT05M27.00S,2026-03-28T02:13:45.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1642847,,,1610612740,76,65,2026-03-28T02:13:45Z,4300000,False,,,0,,MISS J. Fears Free Throw 1 of 2,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
441,PT05M27.00S,2026-03-28T02:13:45.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,76,65,2026-03-28T02:13:45Z,4310000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,440.0,,,,,,,,,,,
442,PT05M27.00S,2026-03-28T02:13:45.9Z,3,REGULAR,substitution,out,[],1627751,,,1610612740,76,65,2026-03-28T02:13:51Z,4320000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT05M27.00S,2026-03-28T02:13:45.9Z,3,REGULAR,substitution,out,[],1642367,,,1610612740,76,65,2026-03-28T02:13:51Z,4330000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M27.00S,2026-03-28T02:13:45.9Z,3,REGULAR,substitution,in,[],1630567,,,1610612740,76,65,2026-03-28T02:13:51Z,4340000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M27.00S,2026-03-28T02:13:45.9Z,3,REGULAR,substitution,in,[],1630572,,,1610612740,76,65,2026-03-28T02:13:51Z,4350000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M27.00S,2026-03-28T02:14:07.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1642847,,,1610612740,76,66,2026-03-28T02:14:07Z,4360000,False,,,0,,J. Fears Free Throw 2 of 2 (5 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
447,PT05M14.00S,2026-03-28T02:14:21.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630572,11.251642575558476,49.01960784313725,1610612761,76,66,2026-03-28T02:18:45Z,4370000,False,5.0,53.0,1,left,MISS S. Mamukelashvili driving Hook,[1630572],1610612761.0,TOR,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,5.35,Missed,,,,,,,,,,,,,,,
448,PT05M13.00S,2026-03-28T02:14:22.2Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,76,66,2026-03-28T02:14:25Z,4380000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,447.0,6.0,5.0,1.0,,,,,,,,
449,PT04M53.00S,2026-03-28T02:14:42.6Z,3,REGULAR,2pt,Jump Shot,[],1642847,93.64323258869908,20.588235294117645,1610612740,76,66,2026-03-28T02:15:00Z,4390000,False,-147.0,7.0,1,right,MISS J. Fears 14' step back Shot,[1642847],1610612740.0,NOP,step back,,,Fears,J. Fears,,,,,Mid-Range,8-16 Left,,,,14.73,Missed,,,,,,,,,,,,,,,
450,PT04M50.00S,2026-03-28T02:14:45.6Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612761,76,66,2026-03-28T02:15:00Z,4400000,False,,,0,,B. Ingram REBOUND (Off:0 Def:6),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,,,,,,,,,449.0,6.0,6.0,0.0,,,,,,,,
451,PT04M37.00S,2026-03-28T02:14:58.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,10.200394218134035,50.245098039215684,1610612761,78,66,2026-03-28T02:15:03Z,4410000,False,-1.0,43.0,1,left,R. Barrett pullup Jump Shot (15 PTS) (S. Barnes 10 AST),"[1629628, 1630567]",1610612761.0,TOR,pullup,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,4.34,Made,15.0,,,,,,,S. Barnes,1630567.0,10.0,,,,,
453,PT04M21.00S,2026-03-28T02:15:16.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,92.46057818659659,58.08823529411765,1610612740,78,66,2026-03-28T02:15:31Z,4430000,False,40.0,18.0,1,right,MISS S. Bey driving finger roll Layup,[1630180],1610612740.0,NOP,driving finger roll,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,4.44,Missed,,,,,,,,,,,,,,,
454,PT04M21.00S,2026-03-28T02:15:19.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,78,66,2026-03-28T02:15:19Z,4440000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,453.0,,,,,,,,,,,
456,PT04M21.00S,2026-03-28T02:15:55.7Z,3,REGULAR,substitution,out,[],1642847,,,1610612761,78,66,2026-03-28T02:16:10Z,4460000,False,,,0,,SUB out: J. Fears,[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M21.00S,2026-03-28T02:15:55.7Z,3,REGULAR,substitution,in,[],1629673,,,1610612761,78,66,2026-03-28T02:16:10Z,4470000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M11.00S,2026-03-28T02:16:18.6Z,3,REGULAR,3pt,Jump Shot,[],1629628,7.30946123521682,5.147058823529411,1610612761,81,66,2026-03-28T02:16:22Z,4480000,False,224.0,16.0,1,left,R. Barrett 3PT  (18 PTS) (S. Mamukelashvili 1 AST),"[1629628, 1630572]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,,,,22.49,Made,18.0,,,,,,,S. Mamukelashvili,1630572.0,1.0,,,,,
460,PT03M48.00S,2026-03-28T02:16:41.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642274,90.48948751642575,48.529411764705884,1610612740,81,66,2026-03-28T02:16:46Z,4500000,False,-7.0,37.0,1,right,MISS Y. Missi turnaround Hook,[1642274],1610612740.0,NOP,turnaround,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,3.76,Missed,,,,,,,,,,,,,,,
461,PT03M46.00S,2026-03-28T02:16:43.4Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612761,81,66,2026-03-28T02:16:46Z,4510000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:4),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,460.0,5.0,4.0,1.0,,,,,,,,
462,PT03M38.00S,2026-03-28T02:16:51.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630572,8.09789750328515,45.83333333333333,1610612761,81,66,2026-03-28T02:22:39Z,4520000,False,21.0,24.0,1,left,MISS S. Mamukelashvili driving bank Hook - blocked,"[1630572, 1642274]",1610612761.0,TOR,driving bank,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,3.15,Missed,,Missi,1642274.0,,,,,,,,,,,,
463,PT03M38.00S,2026-03-28T02:16:51.3Z,3,REGULAR,block,,[],1642274,,,1610612761,81,66,2026-03-28T02:16:58Z,4530000,False,,,0,,Y. Missi BLOCK (1 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
464,PT03M35.00S,2026-03-28T02:16:54.3Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,81,66,2026-03-28T02:16:58Z,4540000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:6),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,462.0,7.0,6.0,1.0,,,,,,,,
465,PT03M32.00S,2026-03-28T02:16:58.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,71.82982917214193,82.59803921568627,1610612740,81,66,2026-03-28T02:17:04Z,4550000,False,163.0,212.0,1,right,MISS J. Poole 26' running 3PT,[1629673],1610612740.0,NOP,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,26.77,Missed,,,,,,,,,,,,,,,
466,PT03M29.00S,2026-03-28T02:17:01.0Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,81,66,2026-03-28T02:17:04Z,4560000,False,,,0,,R. Barrett REBOUND (Off:2 Def:3),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,,,465.0,5.0,3.0,2.0,,,,,,,,
467,PT03M25.00S,2026-03-28T02:17:07.3Z,3,REGULAR,foul,personal,[],1629673,,,1610612761,81,66,2026-03-28T02:17:14Z,4570000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1627742]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1629183.0,2.0,0.0,Ingram,1627742.0
469,PT03M25.00S,2026-03-28T02:17:13.9Z,3,REGULAR,substitution,out,[],1629628,,,1610612761,81,66,2026-03-28T02:17:23Z,4590000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M25.00S,2026-03-28T02:17:13.9Z,3,REGULAR,substitution,out,[],1629627,,,1610612761,81,66,2026-03-28T02:17:23Z,4600000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M25.00S,2026-03-28T02:17:13.9Z,3,REGULAR,substitution,out,[],1642274,,,1610612761,81,66,2026-03-28T02:17:23Z,4610000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M25.00S,2026-03-28T02:17:13.9Z,3,REGULAR,substitution,in,[],1642266,,,1610612761,81,66,2026-03-28T02:17:23Z,4620000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M25.00S,2026-03-28T02:17:13.9Z,3,REGULAR,substitution,in,[],201599,,,1610612761,81,66,2026-03-28T02:17:23Z,4630000,False,,,0,,SUB in: D. Jordan,[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M25.00S,2026-03-28T02:17:13.9Z,3,REGULAR,substitution,in,[],1642852,,,1610612761,81,66,2026-03-28T02:17:23Z,4640000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M12.00S,2026-03-28T02:17:49.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,6.521024967148489,49.01960784313725,1610612761,83,66,2026-03-28T02:17:53Z,4650000,False,5.0,9.0,1,left,S. Barnes cutting DUNK (15 PTS) (J. Shead 4 AST),"[1630567, 1642347]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,1.01,Made,15.0,,,,,,,J. Shead,1642347.0,4.0,,,,,
477,PT02M54.00S,2026-03-28T02:18:08.3Z,3,REGULAR,3pt,Jump Shot,[],1629673,95.6143232588699,3.1862745098039214,1610612740,83,66,2026-03-28T02:23:34Z,4670000,False,-234.0,-11.0,1,right,MISS J. Poole pullup 3PT,[1629673],1610612740.0,NOP,pullup,,,Poole,J. Poole,,,,,Left Corner 3,24+ Left,,,,23.44,Missed,,,,,,,,,,,,,,,
478,PT02M50.00S,2026-03-28T02:18:12.3Z,3,REGULAR,rebound,offensive,[],1630529,,,1610612740,83,66,2026-03-28T02:18:14Z,4680000,False,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,477.0,2.0,1.0,1.0,,,,,,,,
479,PT02M45.00S,2026-03-28T02:18:16.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642852,90.88370565045992,51.225490196078425,1610612740,83,68,2026-03-28T02:18:22Z,4690000,False,6.0,33.0,1,right,D. Queen driving finger roll Layup (4 PTS) (H. Jones 2 AST),"[1642852, 1630529]",1610612740.0,NOP,driving finger roll,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,3.38,Made,4.0,,,,,,,H. Jones,1630529.0,2.0,,,,,
481,PT02M34.00S,2026-03-28T02:18:30.2Z,3,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612761,83,68,2026-03-28T02:18:59Z,4710000,False,,,0,,J. Poole shooting personal FOUL (3 PF) (Walter 2 FT),"[1629673, 1642266]",1610612740.0,NOP,shooting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,3.0,0.0,Walter,1642266.0
483,PT02M34.00S,2026-03-28T02:19:01.1Z,3,REGULAR,freethrow,1 of 2,[],1642266,,,1610612761,83,68,2026-03-28T02:19:01Z,4730000,False,,,0,,MISS J. Walter Free Throw 1 of 2,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
484,PT02M34.00S,2026-03-28T02:19:01.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,83,68,2026-03-28T02:19:01Z,4740000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,483.0,,,,,,,,,,,
485,PT02M34.00S,2026-03-28T02:19:02.5Z,3,REGULAR,substitution,out,[],1627742,,,1610612761,83,68,2026-03-28T02:19:19Z,4750000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M34.00S,2026-03-28T02:19:02.5Z,3,REGULAR,substitution,out,[],1630180,,,1610612761,83,68,2026-03-28T02:19:19Z,4760000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT02M34.00S,2026-03-28T02:19:02.5Z,3,REGULAR,substitution,in,[],1642419,,,1610612761,83,68,2026-03-28T02:19:19Z,4770000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M34.00S,2026-03-28T02:19:02.5Z,3,REGULAR,substitution,in,[],1641722,,,1610612761,83,68,2026-03-28T02:19:19Z,4780000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M34.00S,2026-03-28T02:19:21.2Z,3,REGULAR,freethrow,2 of 2,[],1642266,,,1610612761,84,68,2026-03-28T02:19:21Z,4790000,False,,,0,,J. Walter Free Throw 2 of 2 (12 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
490,PT02M22.00S,2026-03-28T02:19:35.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,85.89027595269383,52.20588235294118,1610612740,84,68,2026-03-28T02:19:43Z,4800000,False,11.0,80.0,1,right,MISS D. Queen 8' driving floating Shot,[1642852],1610612740.0,NOP,driving floating,,,Queen,D. Queen,,,,,In The Paint (Non-RA),8-16 Center,,,,8.09,Missed,,,,,,,,,,,,,,,
491,PT02M20.00S,2026-03-28T02:19:40.4Z,3,REGULAR,rebound,offensive,[],201599,,,1610612740,84,68,2026-03-28T02:19:40Z,4810000,False,,,0,,D. Jordan REBOUND (Off:3 Def:2),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,490.0,5.0,2.0,3.0,,,,,,,,
492,PT02M20.00S,2026-03-28T02:19:41.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630572,,,1610612740,84,68,2026-03-28T02:20:03Z,4820000,False,,,0,,S. Mamukelashvili shooting personal FOUL (1 PF) (Jordan 2 FT),"[1630572, 201599]",1610612761.0,TOR,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Jordan,201599.0
494,PT02M20.00S,2026-03-28T02:20:07.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201599,,,1610612740,84,69,2026-03-28T02:20:07Z,4840000,False,,,0,,D. Jordan Free Throw 1 of 2 (5 PTS),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
495,PT02M20.00S,2026-03-28T02:20:27.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201599,,,1610612740,84,70,2026-03-28T02:20:27Z,4850000,False,,,0,,D. Jordan Free Throw 2 of 2 (6 PTS),[201599],1610612740.0,NOP,,,,Jordan,D. Jordan,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
496,PT02M09.00S,2026-03-28T02:20:39.6Z,3,REGULAR,2pt,Jump Shot,[],1630567,8.09789750328515,76.7156862745098,1610612761,86,70,2026-03-28T02:20:45Z,4860000,False,-134.0,24.0,1,left,S. Barnes 13' Jump Shot (17 PTS) (J. Shead 5 AST),"[1630567, 1642347]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,13.57,Made,17.0,,,,,,,J. Shead,1642347.0,5.0,,,,,
498,PT02M03.00S,2026-03-28T02:20:47.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642419,,,1610612740,86,70,2026-03-28T02:20:56Z,4880000,False,,,0,,J. Battle personal FOUL (2 PF) (Poole 2 FT),"[1642419, 1629673]",1610612761.0,TOR,,,,Battle,J. Battle,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Poole,1629673.0
500,PT02M03.00S,2026-03-28T02:21:22.0Z,3,REGULAR,freethrow,1 of 2,[],1629673,,,1610612740,86,71,2026-03-28T02:21:22Z,4900000,False,,,0,,J. Poole Free Throw 1 of 2 (7 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
501,PT02M03.00S,2026-03-28T02:21:23.4Z,3,REGULAR,substitution,out,[],1630529,,,1610612740,86,71,2026-03-28T02:21:26Z,4910000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT02M03.00S,2026-03-28T02:21:23.4Z,3,REGULAR,substitution,in,[],1631255,,,1610612740,86,71,2026-03-28T02:21:26Z,4920000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT02M03.00S,2026-03-28T02:21:46.8Z,3,REGULAR,freethrow,2 of 2,[],1629673,,,1610612740,86,72,2026-03-28T02:21:46Z,4930000,False,,,0,,J. Poole Free Throw 2 of 2 (8 PTS),[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
504,PT01M53.00S,2026-03-28T02:21:59.5Z,3,REGULAR,3pt,Jump Shot,[],1642266,29.77989487516426,76.9607843137255,1610612761,86,72,2026-03-28T02:22:05Z,4940000,False,-135.0,227.0,1,left,MISS J. Walter 26' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,,26.44,Missed,,,,,,,,,,,,,,,
505,PT01M48.00S,2026-03-28T02:22:04.5Z,3,REGULAR,rebound,defensive,[],1642852,,,1610612740,86,72,2026-03-28T02:22:05Z,4950000,False,,,0,,D. Queen REBOUND (Off:0 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,504.0,2.0,2.0,0.0,,,,,,,,
506,PT01M31.00S,2026-03-28T02:22:20.6Z,3,REGULAR,turnover,lost ball,[],1631255,,,1610612740,86,72,2026-03-28T02:22:24Z,4960000,False,,,0,,K. Matković lost ball TURNOVER (2 TO),"[1631255, 1642419]",1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,2.0,Battle,1642419.0,,,,,,,,,,,,,,,,,
507,PT01M31.00S,2026-03-28T02:22:20.6Z,3,REGULAR,steal,,[],1642419,,,1610612761,86,72,2026-03-28T02:22:23Z,4970000,False,,,0,,J. Battle STEAL (1 STL),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
508,PT01M22.00S,2026-03-28T02:22:31.6Z,3,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,86,72,2026-03-28T02:22:40Z,4980000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (4 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,4.0,,,,,,,,,,,,,,,1830.0,,,,
509,PT01M09.00S,2026-03-28T02:22:55.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642852,94.03745072273325,50.98039215686274,1610612740,86,72,2026-03-28T02:22:59Z,4990000,False,5.0,4.0,1,right,MISS D. Queen driving DUNK - blocked,"[1642852, 1642419]",1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,0.6,Missed,,Battle,1642419.0,,,,,,,,,,,,
510,PT01M09.00S,2026-03-28T02:22:55.0Z,3,REGULAR,block,,[],1642419,,,1610612740,86,72,2026-03-28T02:22:57Z,5000000,False,,,0,,J. Battle BLOCK (1 BLK),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
511,PT01M07.00S,2026-03-28T02:22:57.0Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612761,86,72,2026-03-28T02:22:59Z,5010000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:5),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,509.0,6.0,5.0,1.0,,,,,,,,
512,PT01M00.00S,2026-03-28T02:23:05.9Z,3,REGULAR,2pt,Jump Shot,[],1630567,14.011169513797633,30.637254901960787,1610612761,88,72,2026-03-28T02:23:12Z,5020000,False,97.0,79.0,1,left,S. Barnes 12' turnaround fadeaway Jump Shot (19 PTS),[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,12.51,Made,19.0,,,,,,,,,,,,,,
513,PT00M51.50S,2026-03-28T02:23:16.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.19776609724047,37.00980392156863,1610612740,88,72,2026-03-28T02:23:33Z,5030000,False,-65.0,21.0,1,right,MISS J. Poole 6' driving finger roll Layup,[1629673],1610612740.0,NOP,driving finger roll,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,6.82,Missed,,,,,,,,,,,,,,,
514,PT00M50.50S,2026-03-28T02:23:17.7Z,3,REGULAR,rebound,offensive,[],1642852,,,1610612740,88,72,2026-03-28T02:23:33Z,5040000,False,,,0,,D. Queen REBOUND (Off:1 Def:2),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,513.0,3.0,2.0,1.0,,,,,,,,
