actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
338,PT00M39.30S,2025-12-10T02:49:24.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,15.719448094612352,53.431372549019606,1610612752,50,67,2025-12-10T02:54:10Z,3310000,False,-17.0,95.0,1,left,J. Brunson 9' driving floating Jump Shot (26 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,9.68,Made,26.0,,,,,,,,,,,,,,,
339,PT00M22.30S,2025-12-10T02:49:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.64323258869908,51.9607843137255,1610612761,52,67,2025-12-10T02:49:48Z,3320000,False,10.0,7.0,1,right,J. Poeltl cutting finger roll Layup (8 PTS) (S. Barnes 2 AST),"[1627751, 1630567]",1610612761.0,TOR,cutting finger roll,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,1.22,Made,8.0,,,,,S. Barnes,1630567.0,2.0,,,,,,,,
341,PT00M04.30S,2025-12-10T02:50:03.4Z,2,REGULAR,3pt,Jump Shot,[],1628384,8.09789750328515,96.81372549019608,1610612752,52,67,2025-12-10T02:50:09Z,3340000,False,-234.0,24.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,23.53,Missed,,,,,,,,,,,,,,,,
342,PT00M01.80S,2025-12-10T02:50:05.9Z,2,REGULAR,rebound,offensive,[],1628384,,,1610612752,52,67,2025-12-10T02:50:05Z,3350000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,341.0,4.0,3.0,1.0,,,,,,,,,,,
343,PT00M00.40S,2025-12-10T02:50:08.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630534,,,1610612752,52,67,2025-12-10T02:50:22Z,3360000,False,,,0,,O. Agbaji shooting personal FOUL (2 PF) (Anunoby 2 FT),"[1630534, 1628384]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,,,,,,,2.0,0.0,Anunoby,1628384.0,,
345,PT00M00.40S,2025-12-10T02:50:37.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628384,,,1610612752,52,68,2025-12-10T02:50:37Z,3380000,False,,,0,,O. Anunoby Free Throw 1 of 2 (9 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
346,PT00M00.40S,2025-12-10T02:50:38.2Z,2,REGULAR,substitution,out,[],1628973,,,1610612752,52,68,2025-12-10T02:50:50Z,3390000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M00.40S,2025-12-10T02:50:38.2Z,2,REGULAR,substitution,out,[],1626157,,,1610612752,52,68,2025-12-10T02:50:50Z,3400000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT00M00.40S,2025-12-10T02:50:38.2Z,2,REGULAR,substitution,in,[],1628404,,,1610612752,52,68,2025-12-10T02:50:50Z,3410000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M00.40S,2025-12-10T02:50:38.2Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,52,68,2025-12-10T02:50:50Z,3420000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M00.40S,2025-12-10T02:51:00.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628384,,,1610612752,52,69,2025-12-10T02:51:00Z,3430000,False,,,0,,O. Anunoby Free Throw 2 of 2 (10 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
351,PT00M00.30S,2025-12-10T02:51:06.4Z,2,REGULAR,heave,,[],0,,,1610612761,52,69,2025-12-10T02:55:48Z,3440000,False,,,0,,TOR Heave,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Left Center,,,68.95,,,,,,,,,,,,,,,,,
352,PT00M00.10S,2025-12-10T02:51:06.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,52,69,2025-12-10T02:55:48Z,3450000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,351.0,,,,,,,,,,,,,,
353,PT00M00.00S,2025-12-10T02:51:22.4Z,2,REGULAR,period,end,[],0,,,1610612761,52,69,2025-12-10T02:51:22Z,3460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2025-12-10T02:56:40.2Z,3,REGULAR,substitution,out,['startperiod'],203903,,,1610612761,52,69,2025-12-10T03:07:12Z,3470000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2025-12-10T02:56:40.2Z,3,REGULAR,substitution,out,['startperiod'],1629011,,,1610612761,52,69,2025-12-10T03:07:12Z,3480000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2025-12-10T02:56:40.2Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612761,52,69,2025-12-10T03:07:12Z,3490000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2025-12-10T02:56:40.2Z,3,REGULAR,substitution,in,['startperiod'],1628973,,,1610612761,52,69,2025-12-10T03:07:12Z,3500000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2025-12-10T03:07:51.4Z,3,REGULAR,period,start,[],0,,,1610612752,52,69,2025-12-10T03:07:51Z,3510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT11M42.00S,2025-12-10T03:08:08.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,84.44480946123521,50.73529411764706,1610612752,52,69,2025-12-10T03:08:12Z,3520000,False,4.0,94.0,1,right,MISS M. Bridges 9' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,9.38,Missed,,,,,,,,,,,,,,,,
360,PT11M40.00S,2025-12-10T03:08:10.1Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,52,69,2025-12-10T03:08:12Z,3530000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,359.0,6.0,4.0,2.0,,,,,,,,,,,
361,PT11M26.00S,2025-12-10T03:08:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,13.091327201051248,39.21568627450981,1610612761,52,69,2025-12-10T03:08:30Z,3540000,False,54.0,71.0,1,left,MISS J. Poeltl 8' floating Shot,[1627751],1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Right,,,8.88,Missed,,,,,,,,,,,,,,,,
362,PT11M23.00S,2025-12-10T03:08:27.1Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,52,69,2025-12-10T03:08:30Z,3550000,False,,,0,,J. Hart REBOUND (Off:1 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Right,,,,,,361.0,3.0,2.0,1.0,,,,,,,,,,,
363,PT11M09.00S,2025-12-10T03:08:41.3Z,3,REGULAR,3pt,Jump Shot,[],1628404,66.83639947437582,48.77450980392157,1610612752,52,72,2025-12-10T03:08:46Z,3560000,False,-6.0,259.0,1,right,J. Hart 25' 3PT  (12 PTS) (M. Bridges 2 AST),"[1628404, 1628969]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,25.93,Made,12.0,,,,,M. Bridges,1628969.0,2.0,,,,,,,,
365,PT10M46.00S,2025-12-10T03:09:03.6Z,3,REGULAR,3pt,Jump Shot,[],1642347,22.683968462549277,10.294117647058822,1610612761,52,72,2025-12-10T03:09:08Z,3580000,False,199.0,161.0,1,left,MISS J. Shead 25' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,25.54,Missed,,,,,,,,,,,,,,,,
366,PT10M44.00S,2025-12-10T03:09:05.6Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612761,52,72,2025-12-10T03:09:08Z,3590000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,,,365.0,7.0,4.0,3.0,,,,,,,,,,,
367,PT10M42.00S,2025-12-10T03:09:09.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630567,19.004599211563733,48.28431372549019,1610612761,54,72,2025-12-10T03:12:24Z,3600000,False,9.0,126.0,1,left,S. Barnes 12' Jump Shot (8 PTS) (J. Poeltl 3 AST),"[1630567, 1627751]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,12.64,Made,8.0,,,,,J. Poeltl,1627751.0,3.0,,,,,,,,
369,PT10M24.00S,2025-12-10T03:09:26.3Z,3,REGULAR,3pt,Jump Shot,[],1628404,65.39093298291722,46.32352941176471,1610612752,54,75,2025-12-10T03:09:30Z,3620000,False,-18.0,273.0,1,right,J. Hart 27' 3PT  (15 PTS) (J. Brunson 3 AST),"[1628404, 1628973]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,27.34,Made,15.0,,,,,J. Brunson,1628973.0,3.0,,,,,,,,
371,PT10M05.00S,2025-12-10T03:09:47.2Z,3,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612761,54,75,2025-12-10T03:09:53Z,3640000,False,,,0,,J. Poeltl bad pass out-of-bounds TURNOVER (1 TO),[1627751],1610612761.0,TOR,bad pass,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,1627961.0,1.0,,,,,,,,,,,,,,,,,,
372,PT09M49.00S,2025-12-10T03:10:11.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628404,93.77463863337714,49.50980392156863,1610612752,54,77,2025-12-10T03:10:16Z,3650000,False,-2.0,6.0,1,right,J. Hart driving finger roll Layup (17 PTS) (J. Brunson 4 AST),"[1628404, 1628973]",1610612752.0,NYK,driving finger roll,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,0.65,Made,17.0,,,,,J. Brunson,1628973.0,4.0,,,,,,,,
374,PT09M49.00S,2025-12-10T03:10:15.4Z,3,REGULAR,foul,personal,['1freethrow'],1630567,,,1610612752,54,77,2025-12-10T03:10:24Z,3670000,False,,,0,,S. Barnes shooting personal FOUL (3 PF) (Hart 1 FT),"[1630567, 1628404]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,,,3.0,0.0,Hart,1628404.0,,
376,PT09M49.00S,2025-12-10T03:10:29.8Z,3,REGULAR,substitution,out,[],1627751,,,1610612752,54,77,2025-12-10T03:11:05Z,3690000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M49.00S,2025-12-10T03:10:29.8Z,3,REGULAR,substitution,in,[],1642867,,,1610612752,54,77,2025-12-10T03:11:05Z,3700000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M49.00S,2025-12-10T03:11:01.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628404,,,1610612752,54,78,2025-12-10T03:11:01Z,3710000,False,,,0,,J. Hart Free Throw 1 of 1 (18 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
379,PT09M37.00S,2025-12-10T03:11:13.9Z,3,REGULAR,3pt,Jump Shot,[],1627742,24.26084099868594,85.5392156862745,1610612761,57,78,2025-12-10T03:11:18Z,3720000,False,-178.0,176.0,1,left,B. Ingram 24' 3PT  (22 PTS) (C. Murray-Boyles 3 AST),"[1627742, 1642867]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,24.98,Made,22.0,,,,,C. Murray-Boyles,1642867.0,3.0,,,,,,,,
381,PT09M17.00S,2025-12-10T03:11:33.2Z,3,REGULAR,3pt,Jump Shot,[],1628384,93.9060446780552,2.941176470588235,1610612752,57,78,2025-12-10T03:11:37Z,3740000,False,-235.0,5.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,23.53,Missed,,,,,,,,,,,,,,,,
382,PT09M14.00S,2025-12-10T03:11:36.2Z,3,REGULAR,rebound,defensive,[],1642347,,,1610612761,57,78,2025-12-10T03:11:37Z,3750000,False,,,0,,J. Shead REBOUND (Off:0 Def:2),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Left Corner 3,24+ Left,,,,,,381.0,2.0,2.0,0.0,,,,,,,,,,,
383,PT09M09.00S,2025-12-10T03:11:41.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627742,30.17411300919842,26.715686274509803,1610612761,60,78,2025-12-10T03:11:48Z,3760000,False,116.0,231.0,1,left,B. Ingram 25' 3PT running (25 PTS) (J. Shead 3 AST),"[1627742, 1642347]",1610612761.0,TOR,running,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,25.88,Made,25.0,,,,,J. Shead,1642347.0,3.0,,,,,,,,
385,PT08M44.00S,2025-12-10T03:12:06.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.24901445466492,52.94117647058824,1610612752,60,78,2025-12-10T03:15:02Z,3780000,False,15.0,11.0,1,right,MISS K. Towns Layup,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,1.84,Missed,,,,,,,,,,,,,,,,
386,PT08M43.00S,2025-12-10T03:12:07.2Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,60,78,2025-12-10T03:15:17Z,3790000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,385.0,2.0,2.0,0.0,,,,,,,,,,,
387,PT08M42.00S,2025-12-10T03:12:12.9Z,3,REGULAR,foul,offensive,[],1642867,,,1610612761,60,78,2025-12-10T03:12:24Z,3800000,False,,,0,,C. Murray-Boyles off-the-ball offensive FOUL (1 PF),"[1642867, 1628404]",1610612761.0,TOR,off-the-ball,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),8-16 Center,1627962.0,,,,,,,,,,,,,,1.0,0.0,Hart,1628404.0,,
389,PT08M42.00S,2025-12-10T03:12:12.9Z,3,REGULAR,turnover,offensive foul,[],1642867,,,1610612761,60,78,2025-12-10T03:12:12Z,3820000,False,,,0,,C. Murray-Boyles offensive foul TURNOVER (1 TO),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),8-16 Center,1627962.0,1.0,,,,,,,,,,,,,,,,,,
390,PT08M30.00S,2025-12-10T03:12:42.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,65.65374507227332,69.85294117647058,1610612752,60,81,2025-12-10T03:12:46Z,3830000,False,99.0,270.0,1,right,J. Brunson 28' 3PT pullup (29 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,28.81,Made,29.0,,,,,,,,,,,,,,,
391,PT08M19.00S,2025-12-10T03:12:53.2Z,3,REGULAR,3pt,Jump Shot,[],1630567,30.699737187910642,26.225490196078432,1610612761,60,81,2025-12-10T03:15:54Z,3840000,False,119.0,236.0,1,left,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,26.43,Missed,,,,,,,,,,,,,,,,
392,PT08M16.00S,2025-12-10T03:12:56.2Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,60,81,2025-12-10T03:15:54Z,3850000,False,,,0,,K. Towns REBOUND (Off:2 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,391.0,10.0,8.0,2.0,,,,,,,,,,,
393,PT08M12.00S,2025-12-10T03:13:00.2Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612752,60,81,2025-12-10T03:13:03Z,3860000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1630534]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,Agbaji,1630534.0,,,,,,
394,PT08M12.00S,2025-12-10T03:13:00.2Z,3,REGULAR,steal,,[],1630534,,,1610612761,60,81,2025-12-10T03:13:02Z,3870000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
395,PT08M08.00S,2025-12-10T03:13:04.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642347,19.004599211563733,94.36274509803921,1610612761,63,81,2025-12-10T03:13:11Z,3880000,False,-222.0,126.0,1,left,J. Shead 25' 3PT running (13 PTS) (B. Ingram 4 AST),"[1642347, 1627742]",1610612761.0,TOR,running,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,25.51,Made,13.0,,,,,B. Ingram,1627742.0,4.0,,,,,,,,
397,PT07M48.00S,2025-12-10T03:13:23.6Z,3,REGULAR,3pt,Jump Shot,[],1628969,69.72733245729303,20.098039215686274,1610612752,63,81,2025-12-10T03:13:27Z,3900000,False,-150.0,232.0,1,right,MISS M. Bridges 27' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,27.61,Missed,,,,,,,,,,,,,,,,
398,PT07M45.00S,2025-12-10T03:13:26.6Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612761,63,81,2025-12-10T03:13:27Z,3910000,False,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,397.0,5.0,5.0,0.0,,,,,,,,,,,
399,PT07M40.00S,2025-12-10T03:13:33.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630567,6.389618922470433,96.81372549019608,1610612761,63,81,2025-12-10T03:18:50Z,3920000,False,-234.0,8.0,1,left,MISS S. Barnes running 3PT,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,23.42,Missed,,,,,,,,,,,,,,,,
400,PT07M34.00S,2025-12-10T03:13:39.3Z,3,REGULAR,rebound,offensive,[],1642347,,,1610612761,63,81,2025-12-10T03:18:50Z,3930000,False,,,0,,J. Shead REBOUND (Off:1 Def:2),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Left Corner 3,24+ Left,,,,,,399.0,3.0,2.0,1.0,,,,,,,,,,,
401,PT07M30.00S,2025-12-10T03:13:42.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642347,30.042706964520367,71.81372549019608,1610612761,63,81,2025-12-10T03:13:46Z,3940000,False,-109.0,230.0,1,left,MISS J. Shead 25' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,25.45,Missed,,,,,,,,,,,,,,,,
402,PT07M27.00S,2025-12-10T03:13:45.2Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,63,81,2025-12-10T03:13:46Z,3950000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:4),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,401.0,5.0,4.0,1.0,,,,,,,,,,,
403,PT07M10.00S,2025-12-10T03:14:02.6Z,3,REGULAR,3pt,Jump Shot,[],1628973,91.14651773981603,1.4705882352941175,1610612752,63,81,2025-12-10T03:14:06Z,3960000,False,-243.0,31.0,1,right,MISS J. Brunson 24' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,24.45,Missed,,,,,,,,,,,,,,,,
404,PT07M07.00S,2025-12-10T03:14:05.6Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612761,63,81,2025-12-10T03:14:06Z,3970000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:2),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,,,403.0,3.0,2.0,1.0,,,,,,,,,,,
405,PT07M04.00S,2025-12-10T03:14:09.7Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630534,6.389618922470433,54.41176470588235,1610612761,63,81,2025-12-10T03:21:48Z,3980000,False,-22.0,8.0,1,left,MISS O. Agbaji driving floating bank Shot,[1630534],1610612761.0,TOR,driving floating bank,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,2.34,Missed,,,,,,,,,,,,,,,,
406,PT07M03.00S,2025-12-10T03:14:10.7Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,63,81,2025-12-10T03:21:19Z,3990000,False,,,0,,J. Hart REBOUND (Off:1 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,405.0,4.0,3.0,1.0,,,,,,,,,,,
410,PT06M53.00S,2025-12-10T03:14:19.0Z,3,REGULAR,3pt,Jump Shot,[],1628404,74.45795006570303,18.627450980392158,1610612752,63,81,2025-12-10T03:14:23Z,4030000,False,-157.0,188.0,1,right,MISS J. Hart 24' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,24.46,Missed,,,,,,,,,,,,,,,,
411,PT06M50.00S,2025-12-10T03:14:22.0Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612761,63,81,2025-12-10T03:14:23Z,4040000,False,,,0,,B. Ingram REBOUND (Off:0 Def:6),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,410.0,6.0,6.0,0.0,,,,,,,,,,,
412,PT06M47.00S,2025-12-10T03:14:28.1Z,3,REGULAR,foul,personal,[],1628969,,,1610612761,63,81,2025-12-10T03:15:04Z,4050000,False,,,0,,M. Bridges personal FOUL (2 PF),"[1628969, 1627742]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,1627962.0,,,,,,,,,,,,,,2.0,0.0,Ingram,1627742.0,,
414,PT06M47.00S,2025-12-10T03:14:36.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,63,81,2025-12-10T03:14:36Z,4070000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M47.00S,2025-12-10T03:14:36.8Z,3,REGULAR,substitution,out,[],1642347,,,1610612761,63,81,2025-12-10T03:18:00Z,4080000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M47.00S,2025-12-10T03:14:36.8Z,3,REGULAR,substitution,out,[],1628384,,,1610612761,63,81,2025-12-10T03:18:00Z,4090000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M47.00S,2025-12-10T03:14:36.8Z,3,REGULAR,substitution,in,[],1642266,,,1610612761,63,81,2025-12-10T03:18:00Z,4100000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M47.00S,2025-12-10T03:14:36.8Z,3,REGULAR,substitution,in,[],203903,,,1610612761,63,81,2025-12-10T03:18:00Z,4110000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M37.00S,2025-12-10T03:18:24.7Z,3,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612761,63,81,2025-12-10T03:18:37Z,4120000,False,,,0,,M. Bridges shooting personal FOUL (3 PF) (Murray-Boyles 2 FT),"[1628969, 1642867]",1610612752.0,NYK,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1627961.0,,,,,,,,,,,,,,3.0,0.0,Murray-Boyles,1642867.0,,
421,PT06M37.00S,2025-12-10T03:18:51.9Z,3,REGULAR,freethrow,1 of 2,[],1642867,,,1610612761,63,81,2025-12-10T03:18:51Z,4140000,False,,,0,,MISS C. Murray-Boyles Free Throw 1 of 2,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
422,PT06M37.00S,2025-12-10T03:18:51.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,63,81,2025-12-10T03:18:51Z,4150000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,421.0,,,,,,,,,,,,,,
423,PT06M37.00S,2025-12-10T03:18:51.9Z,3,REGULAR,freethrow,2 of 2,[],1642867,,,1610612761,63,81,2025-12-10T03:19:10Z,4160000,False,,,0,,MISS C. Murray-Boyles Free Throw 2 of 2,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
