actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotResult,pointsTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
513,PT01M28.00S,2025-11-24T00:57:50.9Z,3,REGULAR,steal,,[],1642266,,,1610612761,83,78,2025-11-24T00:57:53Z,5060000,False,,,0,,J. Walter STEAL (1 STL),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
514,PT01M26.00S,2025-11-24T00:57:54.7Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642266,29.6484888304862,72.54901960784314,1610612761,83,78,2025-11-24T00:59:15Z,5070000,False,-113.0,226.0,1,left,MISS J. Walter 25' running pullup 3PT,[1642266],1610612761.0,TOR,running pullup,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,25.27,,,,,,,,,
515,PT01M23.00S,2025-11-24T00:57:57.7Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,83,78,2025-11-24T00:59:15Z,5080000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,514.0,5.0,4.0,1.0,,
516,PT01M04.00S,2025-11-24T00:58:17.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631213,87.72996057818659,59.80392156862745,1610612751,83,78,2025-11-24T01:04:35Z,5090000,False,49.0,63.0,1,right,MISS T. Martin 7' driving floating Shot,[1631213],1610612751.0,BKN,driving floating,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,,,7.97,,,,,,,,,
517,PT01M02.00S,2025-11-24T00:58:19.6Z,3,REGULAR,rebound,offensive,[],1631213,,,1610612751,83,78,2025-11-24T01:04:35Z,5100000,False,,,0,,T. Martin REBOUND (Off:1 Def:3),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,516.0,4.0,3.0,1.0,,
518,PT01M01.00S,2025-11-24T00:58:21.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631213,93.11760840998686,52.20588235294118,1610612751,83,78,2025-11-24T01:04:57Z,5110000,False,11.0,12.0,1,right,MISS T. Martin putback Layup,[1631213],1610612751.0,BKN,putback,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,1.64,,,,,,,,,
519,PT01M00.00S,2025-11-24T00:58:22.2Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,83,78,2025-11-24T01:04:57Z,5120000,False,,,0,,S. Barnes REBOUND (Off:2 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,518.0,6.0,4.0,2.0,,
520,PT00M52.10S,2025-11-24T00:58:27.6Z,3,REGULAR,3pt,Jump Shot,[],1642347,22.683968462549277,5.88235294117647,1610612761,83,78,2025-11-24T00:58:34Z,5130000,False,221.0,161.0,1,left,MISS J. Shead 27' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,,,27.29,,,,,,,,,
521,PT00M50.50S,2025-11-24T00:58:29.2Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,83,78,2025-11-24T00:58:34Z,5140000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,520.0,6.0,5.0,1.0,,
522,PT00M50.50S,2025-11-24T00:58:36.0Z,3,REGULAR,foul,technical,['1freethrow'],203759,,,1610612751,83,78,2025-11-24T00:58:46Z,5150000,False,,,0,,TEAM foul technical,[203759],1610612751.0,BKN,,,,,,,,,,,,1627963.0,,,,,,,,,,,,,,,,,,,
523,PT00M50.50S,2025-11-24T00:58:53.6Z,3,REGULAR,freethrow,1 of 1,[],1641711,,,1610612751,84,78,2025-11-24T00:58:53Z,5160000,False,,,0,,G. Dick technical Free Throw 1 of 1 (9 PTS),[1641711],1610612761.0,TOR,technical,,,Dick,G. Dick,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
524,PT00M35.50S,2025-11-24T01:00:04.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630534,,,1610612751,84,78,2025-11-24T01:00:18Z,5170000,False,,,0,,O. Agbaji personal FOUL (2 PF) (Williams 2 FT),"[1630534, 1630533]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,2714.0,2.0,0.0,Williams,1630533.0,,,,,,,,,,,,,,,
526,PT00M35.50S,2025-11-24T01:00:39.0Z,3,REGULAR,freethrow,1 of 2,[],1630533,,,1610612751,84,79,2025-11-24T01:00:39Z,5190000,False,,,0,,Z. Williams Free Throw 1 of 2 (4 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
527,PT00M35.50S,2025-11-24T01:00:57.3Z,3,REGULAR,freethrow,2 of 2,[],1630533,,,1610612751,84,80,2025-11-24T01:00:57Z,5200000,False,,,0,,Z. Williams Free Throw 2 of 2 (5 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
528,PT00M29.30S,2025-11-24T01:01:08.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642962,,,1610612761,84,80,2025-11-24T01:01:16Z,5210000,False,,,0,,D. Powell personal FOUL (2 PF) (Shead 2 FT),"[1642962, 1642347]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,1193.0,2.0,0.0,Shead,1642347.0,,,,,,,,,,,,,,,
530,PT00M29.30S,2025-11-24T01:01:40.4Z,3,REGULAR,freethrow,1 of 2,[],1642347,,,1610612761,85,80,2025-11-24T01:02:14Z,5230000,False,,,0,,J. Shead Free Throw 1 of 2 (5 PTS),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
531,PT00M29.30S,2025-11-24T01:01:41.3Z,3,REGULAR,substitution,out,[],1641711,,,1610612761,85,80,2025-11-24T01:01:50Z,5240000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT00M29.30S,2025-11-24T01:01:41.3Z,3,REGULAR,substitution,out,[],1642962,,,1610612761,85,80,2025-11-24T01:01:50Z,5250000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT00M29.30S,2025-11-24T01:01:41.3Z,3,REGULAR,substitution,in,[],1642867,,,1610612761,85,80,2025-11-24T01:01:50Z,5260000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT00M29.30S,2025-11-24T01:01:41.3Z,3,REGULAR,substitution,in,[],1629008,,,1610612761,85,80,2025-11-24T01:01:50Z,5270000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT00M29.30S,2025-11-24T01:01:40.4Z,3,REGULAR,freethrow,2 of 2,[],1642347,,,1610612761,85,80,2025-11-24T01:02:14Z,5280000,False,,,0,,MISS J. Shead Free Throw 2 of 2,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
536,PT00M27.60S,2025-11-24T01:01:42.1Z,3,REGULAR,rebound,defensive,[],1631213,,,1610612751,85,80,2025-11-24T01:02:14Z,5290000,False,,,0,,T. Martin REBOUND (Off:1 Def:4),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,535.0,5.0,4.0,1.0,,
537,PT00M13.80S,2025-11-24T01:02:27.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630549,90.48948751642575,51.71568627450981,1610612751,85,82,2025-11-24T01:02:31Z,5300000,False,9.0,37.0,1,right,D. Sharpe Hook (4 PTS) (M. Porter Jr. 3 AST),"[1630549, 1629008]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,Made,4.0,,,3.79,M. Porter Jr.,1629008.0,3.0,,,,,,
539,PT00M00.00S,2025-11-24T01:02:43.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,15.982260183968464,50.245098039215684,1610612761,87,82,2025-11-24T01:02:47Z,5320000,False,-1.0,98.0,1,left,S. Barnes 9' turnaround fadeaway Jump Shot (13 PTS) (J. Shead 5 AST),"[1630567, 1642347]",1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Made,13.0,,,9.77,J. Shead,1642347.0,5.0,,,,,,
542,PT00M00.00S,2025-11-24T01:03:50.7Z,3,REGULAR,period,end,[],0,,,1610612751,87,82,2025-11-24T01:03:50Z,5350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2025-11-24T01:04:33.4Z,4,REGULAR,substitution,out,['startperiod'],1642347,,,1610612751,87,82,2025-11-24T01:05:24Z,5360000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2025-11-24T01:04:33.4Z,4,REGULAR,substitution,out,['startperiod'],1642867,,,1610612751,87,82,2025-11-24T01:05:24Z,5370000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2025-11-24T01:04:33.4Z,4,REGULAR,substitution,in,['startperiod'],1630193,,,1610612751,87,82,2025-11-24T01:05:24Z,5380000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2025-11-24T01:04:33.4Z,4,REGULAR,substitution,in,['startperiod'],1641711,,,1610612751,87,82,2025-11-24T01:05:24Z,5390000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2025-11-24T01:05:37.2Z,4,REGULAR,period,start,[],0,,,1610612751,87,82,2025-11-24T01:05:37Z,5400000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT11M38.00S,2025-11-24T01:05:58.2Z,4,REGULAR,3pt,Jump Shot,[],1629008,70.64717477003943,13.970588235294118,1610612751,87,85,2025-11-24T01:06:04Z,5410000,False,-180.0,223.0,1,right,M. Porter Jr. 28' 3PT  (21 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,21.0,,,28.7,,,,,,,,,
549,PT11M22.00S,2025-11-24T01:06:14.2Z,4,REGULAR,3pt,Jump Shot,[],1641711,6.258212877792378,97.79411764705883,1610612761,87,85,2025-11-24T01:06:20Z,5420000,False,-239.0,6.0,1,left,MISS G. Dick 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,,,23.91,,,,,,,,,
550,PT11M18.00S,2025-11-24T01:06:18.2Z,4,REGULAR,rebound,offensive,[],1630534,,,1610612761,87,85,2025-11-24T01:06:31Z,5430000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:0),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,549.0,1.0,0.0,1.0,,
551,PT11M17.00S,2025-11-24T01:06:18.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630534,5.590000152587891,50.0,1610612761,89,85,2025-11-24T01:06:18Z,5440000,False,0.0,0.0,1,left,O. Agbaji putback Layup (6 PTS),[1630534],1610612761.0,TOR,putback,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Left,,,,,,,Made,6.0,,,0.0,,,,,,,,,
552,PT11M03.00S,2025-11-24T01:06:32.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631213,94.30026281208936,49.26470588235294,1610612751,89,87,2025-11-24T01:06:37Z,5450000,False,-4.0,1.0,1,right,T. Martin driving Layup (18 PTS),[1631213],1610612751.0,BKN,driving,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,Made,18.0,,,0.39,,,,,,,,,
553,PT10M50.00S,2025-11-24T01:06:46.2Z,4,REGULAR,3pt,Jump Shot,[],1641711,15.325229960578188,96.81372549019608,1610612761,89,87,2025-11-24T01:06:52Z,5460000,False,-234.0,92.0,1,left,MISS G. Dick 25' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left,,,,,,,Missed,,,,25.14,,,,,,,,,
554,PT10M46.00S,2025-11-24T01:06:50.2Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,89,87,2025-11-24T01:06:58Z,5470000,False,,,0,,S. Barnes REBOUND (Off:3 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left,,,,,,,,,,,,,,,553.0,7.0,4.0,3.0,,
555,PT10M45.00S,2025-11-24T01:06:51.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,5.590000152587891,50.0,1610612761,91,87,2025-11-24T01:06:51Z,5480000,False,0.0,0.0,1,left,S. Barnes putback Layup (15 PTS),[1630567],1610612761.0,TOR,putback,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,Made,15.0,,,0.0,,,,,,,,,
556,PT10M33.00S,2025-11-24T01:07:02.4Z,4,REGULAR,3pt,Jump Shot,[],1631213,68.01905387647832,67.40196078431373,1610612751,91,90,2025-11-24T01:07:07Z,5490000,False,87.0,248.0,1,right,T. Martin 26' 3PT step back (21 PTS),[1631213],1610612751.0,BKN,step back,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,21.0,,,26.29,,,,,,,,,
557,PT10M15.00S,2025-11-24T01:07:21.2Z,4,REGULAR,3pt,Jump Shot,[],1641711,25.837713534822605,85.5392156862745,1610612761,94,90,2025-11-24T01:07:26Z,5500000,False,-178.0,190.0,1,left,G. Dick 26' 3PT step back (12 PTS) (O. Agbaji 2 AST),"[1641711, 1630534]",1610612761.0,TOR,step back,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,12.0,,,26.04,O. Agbaji,1630534.0,2.0,,,,,,
558,PT09M57.00S,2025-11-24T01:07:42.4Z,4,REGULAR,foul,personal,[],1641711,,,1610612751,94,90,2025-11-24T01:07:52Z,5510000,False,,,0,,G. Dick personal FOUL (2 PF),"[1641711, 1630549]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,1193.0,2.0,0.0,Sharpe,1630549.0,,,,,,,,,,,,,,,
560,PT09M47.00S,2025-11-24T01:08:22.8Z,4,REGULAR,foul,personal,['2freethrow'],1630534,,,1610612751,94,90,2025-11-24T01:08:32Z,5530000,False,,,0,,O. Agbaji shooting personal FOUL (3 PF) (Sharpe 2 FT),"[1630534, 1630549]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2714.0,3.0,0.0,Sharpe,1630549.0,,,,,,,,,,,,,,,
562,PT09M47.00S,2025-11-24T01:08:57.3Z,4,REGULAR,freethrow,1 of 2,[],1630549,,,1610612751,94,91,2025-11-24T01:08:57Z,5550000,False,,,0,,D. Sharpe Free Throw 1 of 2 (5 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
563,PT09M47.00S,2025-11-24T01:08:57.3Z,4,REGULAR,freethrow,2 of 2,[],1630549,,,1610612751,94,91,2025-11-24T01:09:21Z,5560000,False,,,0,,MISS D. Sharpe Free Throw 2 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
564,PT09M44.00S,2025-11-24T01:09:00.3Z,4,REGULAR,rebound,defensive,[],1630534,,,1610612761,94,91,2025-11-24T01:09:21Z,5570000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,563.0,2.0,1.0,1.0,,
565,PT09M30.00S,2025-11-24T01:09:31.9Z,4,REGULAR,2pt,Jump Shot,[],1630193,23.603810775295663,30.392156862745097,1610612761,94,91,2025-11-24T01:09:36Z,5580000,False,98.0,169.0,1,left,MISS I. Quickley 19' step back Shot,[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Right Center,,,,,,,Missed,,,,19.57,,,,,,,,,
566,PT09M27.00S,2025-11-24T01:09:34.9Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,94,91,2025-11-24T01:09:36Z,5590000,False,,,0,,Z. Williams REBOUND (Off:2 Def:2),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,565.0,4.0,2.0,2.0,,
567,PT09M16.00S,2025-11-24T01:09:46.0Z,4,REGULAR,3pt,Jump Shot,[],1631213,75.64060446780552,12.745098039215685,1610612751,94,94,2025-11-24T01:09:51Z,5600000,False,-186.0,176.0,1,right,T. Martin 25' 3PT step back (24 PTS) (D. Sharpe 1 AST),"[1631213, 1630549]",1610612751.0,BKN,step back,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,Made,24.0,,,25.66,D. Sharpe,1630549.0,1.0,,,,,,
569,PT09M15.00S,2025-11-24T01:09:51.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,94,94,2025-11-24T01:09:52Z,5620000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT09M15.00S,2025-11-24T01:11:56.5Z,4,REGULAR,substitution,out,[],1642266,,,1610612761,94,94,2025-11-24T01:12:19Z,5630000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT09M15.00S,2025-11-24T01:11:56.5Z,4,REGULAR,substitution,in,[],1630572,,,1610612761,94,94,2025-11-24T01:12:19Z,5640000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M15.00S,2025-11-24T01:11:56.5Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,94,94,2025-11-24T01:13:53Z,5645000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT09M15.00S,2025-11-24T01:11:56.5Z,4,REGULAR,substitution,in,[],1627742,,,1610612761,94,94,2025-11-24T01:13:53Z,5647500,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M52.00S,2025-11-24T01:13:05.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,13.091327201051248,56.86274509803921,1610612761,96,94,2025-11-24T01:13:16Z,5650000,False,-34.0,71.0,1,left,B. Ingram 7' turnaround Jump Shot (12 PTS),[1627742],1610612761.0,TOR,turnaround,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,12.0,,,7.85,,,,,,,,,
574,PT08M30.00S,2025-11-24T01:13:31.3Z,4,REGULAR,foul,personal,['2freethrow'],1630572,,,1610612751,96,94,2025-11-24T01:13:46Z,5660000,False,,,0,,S. Mamukelashvili shooting personal FOUL (3 PF) (Clowney 2 FT),"[1630572, 1641730]",1610612761.0,TOR,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Left,2714.0,3.0,0.0,Clowney,1641730.0,,,,,,,,,,,,,,,
578,PT08M30.00S,2025-11-24T01:13:58.8Z,4,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,96,95,2025-11-24T01:13:58Z,5680000,False,,,0,,N. Clowney Free Throw 1 of 2 (16 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
579,PT08M30.00S,2025-11-24T01:14:12.2Z,4,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,96,96,2025-11-24T01:14:12Z,5690000,False,,,0,,N. Clowney Free Throw 2 of 2 (17 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
580,PT08M08.00S,2025-11-24T01:14:37.4Z,4,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612761,96,96,2025-11-24T01:14:42Z,5700000,False,,,0,,B. Ingram bad pass out-of-bounds TURNOVER (3 TO),[1627742],1610612761.0,TOR,bad pass,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,1627963.0,,,,,3.0,,,,,,,,,,,,,,
581,PT07M58.00S,2025-11-24T01:14:52.4Z,4,REGULAR,turnover,lost ball,[],1630549,,,1610612751,96,96,2025-11-24T01:14:56Z,5710000,False,,,0,,D. Sharpe lost ball TURNOVER (2 TO),"[1630549, 1630193]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,2.0,,,Quickley,1630193.0,,,,,,,,,,
582,PT07M58.00S,2025-11-24T01:14:52.4Z,4,REGULAR,steal,,[],1630193,,,1610612761,96,96,2025-11-24T01:14:54Z,5720000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
583,PT07M55.00S,2025-11-24T01:14:56.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630193,5.601182654402102,49.26470588235294,1610612761,98,96,2025-11-24T01:15:01Z,5730000,False,4.0,0.0,1,left,I. Quickley running DUNK (7 PTS),[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,,Made,7.0,,,0.37,,,,,,,,,
584,PT07M40.00S,2025-11-24T01:15:13.6Z,4,REGULAR,foul,personal,['2freethrow'],1630193,,,1610612751,98,96,2025-11-24T01:15:22Z,5740000,False,,,0,,I. Quickley shooting personal FOUL (5 PF) (Martin 2 FT),"[1630193, 1631213]",1610612761.0,TOR,shooting,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Right,1193.0,5.0,0.0,Martin,1631213.0,,,,,,,,,,,,,,,
586,PT07M40.00S,2025-11-24T01:15:49.0Z,4,REGULAR,freethrow,1 of 2,[],1631213,,,1610612751,98,97,2025-11-24T01:15:49Z,5760000,False,,,0,,T. Martin Free Throw 1 of 2 (25 PTS),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,Made,25.0,,,,,,,,,,,,
587,PT07M40.00S,2025-11-24T01:15:49.9Z,4,REGULAR,substitution,out,[],1630193,,,1610612751,98,97,2025-11-24T01:15:59Z,5770000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M40.00S,2025-11-24T01:15:49.9Z,4,REGULAR,substitution,out,[],1629008,,,1610612751,98,97,2025-11-24T01:15:59Z,5780000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M40.00S,2025-11-24T01:15:49.9Z,4,REGULAR,substitution,out,[],1630549,,,1610612751,98,97,2025-11-24T01:15:59Z,5790000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M40.00S,2025-11-24T01:15:49.9Z,4,REGULAR,substitution,in,[],1642347,,,1610612751,98,97,2025-11-24T01:15:59Z,5800000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M40.00S,2025-11-24T01:15:49.9Z,4,REGULAR,substitution,in,[],1642856,,,1610612751,98,97,2025-11-24T01:15:59Z,5810000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M40.00S,2025-11-24T01:15:49.9Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,98,97,2025-11-24T01:15:59Z,5820000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M40.00S,2025-11-24T01:16:12.8Z,4,REGULAR,freethrow,2 of 2,[],1631213,,,1610612751,98,98,2025-11-24T01:16:12Z,5830000,False,,,0,,T. Martin Free Throw 2 of 2 (26 PTS),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,Made,26.0,,,,,,,,,,,,
594,PT07M19.00S,2025-11-24T01:16:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,7.703679369250986,53.18627450980392,1610612761,98,98,2025-11-24T01:16:43Z,5840000,False,-16.0,20.0,1,left,MISS O. Agbaji reverse Layup,[1630534],1610612761.0,TOR,reverse,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,2.55,,,,,,,,,
595,PT07M17.00S,2025-11-24T01:16:37.0Z,4,REGULAR,rebound,defensive,[],1631213,,,1610612751,98,98,2025-11-24T01:16:43Z,5850000,False,,,0,,T. Martin REBOUND (Off:1 Def:5),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,594.0,6.0,5.0,1.0,,
