actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
345,PT03M14.00S,2026-04-02T01:11:22.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,89.17542706964521,41.42156862745098,1610612761,50,52,2026-04-02T01:11:27Z,3400000,False,-43.0,49.0,1,right,MISS R. Barrett 6' driving floating bank Shot,[1629628],1610612761.0,TOR,driving floating bank,,,,,,,Barrett,R. Barrett,In The Paint (Non-RA),0-8 Center,6.54,Missed,,,,,,,,,,,,,,,,,,
346,PT03M11.00S,2026-04-02T01:11:25.0Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612758,50,52,2026-04-02T01:11:27Z,3410000,False,,,0,,P. Achiuwa REBOUND (Off:6 Def:4),[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,In The Paint (Non-RA),0-8 Center,,,345.0,10.0,4.0,6.0,,,,,,,,,,,,,,
347,PT02M57.00S,2026-04-02T01:11:38.0Z,2,REGULAR,3pt,Jump Shot,[],1642363,9.280551905387648,4.6568627450980395,1610612758,50,55,2026-04-02T01:11:42Z,3420000,False,227.0,35.0,1,left,N. Clifford 3PT  (7 PTS) (D. Carter 2 AST),"[1642363, 1642269]",1610612758.0,SAC,,,,,,,,Clifford,N. Clifford,Right Corner 3,24+ Right,22.93,Made,,,,,7.0,D. Carter,1642269.0,2.0,,,,,,,,,,
349,PT02M41.00S,2026-04-02T01:11:53.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,84.83902759526939,54.41176470588235,1610612761,50,55,2026-04-02T01:11:58Z,3440000,False,22.0,90.0,1,right,MISS S. Barnes 9' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,,,,,Barnes,S. Barnes,In The Paint (Non-RA),8-16 Center,9.27,Missed,,,,,,,,,,,,,,,,,,
350,PT02M38.00S,2026-04-02T01:11:56.8Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612758,50,55,2026-04-02T01:11:58Z,3450000,False,,,0,,P. Achiuwa REBOUND (Off:6 Def:5),[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,In The Paint (Non-RA),8-16 Center,,,349.0,11.0,5.0,6.0,,,,,,,,,,,,,,
351,PT02M31.00S,2026-04-02T01:12:04.2Z,2,REGULAR,2pt,Jump Shot,[],201942,11.514454664914586,18.627450980392158,1610612758,50,55,2026-04-02T01:12:08Z,3460000,False,157.0,56.0,1,left,MISS D. DeRozan 16' pullup Shot,[201942],1610612758.0,SAC,pullup,,,,,,,DeRozan,D. DeRozan,Mid-Range,16-24 Right,16.65,Missed,,,,,,,,,,,,,,,,,,
352,PT02M27.00S,2026-04-02T01:12:08.2Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612758,50,55,2026-04-02T01:12:08Z,3470000,False,,,0,,P. Achiuwa REBOUND (Off:7 Def:5),[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,Mid-Range,16-24 Right,,,351.0,12.0,5.0,7.0,,,,,,,,,,,,,,
353,PT02M27.00S,2026-04-02T01:12:08.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,5.590000152587891,50.0,1610612758,50,57,2026-04-02T01:12:08Z,3480000,False,0.0,0.0,1,left,P. Achiuwa tip Layup (14 PTS),[1630173],1610612758.0,SAC,tip,,,,,,,Achiuwa,P. Achiuwa,Mid-Range,8-16 Left,0.0,Made,,,,,14.0,,,,,,,,,,,,,
354,PT02M15.00S,2026-04-02T01:12:22.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642269,,,1610612761,50,57,2026-04-02T01:12:35Z,3490000,False,,,0,,D. Carter shooting personal FOUL (1 PF) (Barrett 2 FT),"[1642269, 1629628]",1610612758.0,SAC,shooting,,,,,,200833.0,Carter,D. Carter,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Barrett,1629628.0,,,
356,PT02M15.00S,2026-04-02T01:12:47.2Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,50,57,2026-04-02T01:12:47Z,3510000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612761.0,TOR,,,,,,,,Barrett,R. Barrett,,,,Missed,,,,,,,,,,,,,,,,,,
357,PT02M15.00S,2026-04-02T01:12:47.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,50,57,2026-04-02T01:12:47Z,3520000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,356.0,,,,,,,,,,,,,,,,,
358,PT02M15.00S,2026-04-02T01:12:48.2Z,2,REGULAR,substitution,out,[],1630639,,,1610612761,50,57,2026-04-02T01:12:58Z,3530000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,
359,PT02M15.00S,2026-04-02T01:12:48.2Z,2,REGULAR,substitution,out,[],1627751,,,1610612761,50,57,2026-04-02T01:12:58Z,3540000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,
360,PT02M15.00S,2026-04-02T01:12:48.2Z,2,REGULAR,substitution,in,[],1642867,,,1610612761,50,57,2026-04-02T01:12:58Z,3550000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,
361,PT02M15.00S,2026-04-02T01:12:48.2Z,2,REGULAR,substitution,in,[],1642266,,,1610612761,50,57,2026-04-02T01:12:58Z,3560000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,
362,PT02M15.00S,2026-04-02T01:13:08.3Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,51,57,2026-04-02T01:13:08Z,3570000,False,,,0,,R. Barrett Free Throw 2 of 2 (13 PTS),[1629628],1610612761.0,TOR,,,,,,,,Barrett,R. Barrett,,,,Made,,,,,13.0,,,,,,,,,,,,,
363,PT01M53.00S,2026-04-02T01:13:31.5Z,2,REGULAR,2pt,Jump Shot,[],201942,14.799605781865965,75.49019607843137,1610612758,51,57,2026-04-02T01:13:36Z,3580000,False,-127.0,87.0,1,left,MISS D. DeRozan 15' pullup Shot,[201942],1610612758.0,SAC,pullup,,,,,,,DeRozan,D. DeRozan,Mid-Range,8-16 Left,15.41,Missed,,,,,,,,,,,,,,,,,,
364,PT01M51.00S,2026-04-02T01:13:33.5Z,2,REGULAR,rebound,defensive,[],1642266,,,1610612761,51,57,2026-04-02T01:13:36Z,3590000,False,,,0,,J. Walter REBOUND (Off:0 Def:3),[1642266],1610612761.0,TOR,,,,,,,,Walter,J. Walter,Mid-Range,8-16 Left,,,363.0,3.0,3.0,0.0,,,,,,,,,,,,,,
365,PT01M47.00S,2026-04-02T01:13:40.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642363,,,1610612761,51,57,2026-04-02T01:13:50Z,3600000,False,,,0,,N. Clifford shooting personal FOUL (2 PF) (Murray-Boyles 2 FT),"[1642363, 1642867]",1610612758.0,SAC,shooting,,,,,,1627964.0,Clifford,N. Clifford,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Murray-Boyles,1642867.0,,,
367,PT01M47.00S,2026-04-02T01:14:13.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1642867,,,1610612761,52,57,2026-04-02T01:14:36Z,3620000,False,,,0,,C. Murray-Boyles Free Throw 1 of 2 (13 PTS),[1642867],1610612761.0,TOR,,,,,,,,Murray-Boyles,C. Murray-Boyles,,,,Made,,,,,13.0,,,,,,,,,,,,,
368,PT01M47.00S,2026-04-02T01:14:13.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1642867,,,1610612761,52,57,2026-04-02T01:14:36Z,3630000,False,,,0,,MISS C. Murray-Boyles Free Throw 2 of 2,[1642867],1610612761.0,TOR,,,,,,,,Murray-Boyles,C. Murray-Boyles,,,,Missed,,,,,,,,,,,,,,,,,,
369,PT01M45.00S,2026-04-02T01:14:15.3Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612758,52,57,2026-04-02T01:14:36Z,3640000,False,,,0,,P. Achiuwa REBOUND (Off:7 Def:6),[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,,,,,368.0,13.0,6.0,7.0,,,,,,,,,,,,,,
370,PT01M29.00S,2026-04-02T01:14:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.915243101182654,46.568627450980394,1610612758,52,57,2026-04-02T01:14:59Z,3650000,False,17.0,13.0,1,left,MISS D. DeRozan driving reverse Layup,[201942],1610612758.0,SAC,driving reverse,,,,,,,DeRozan,D. DeRozan,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
371,PT01M28.00S,2026-04-02T01:14:52.3Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612758,52,57,2026-04-02T01:30:15Z,3660000,False,,,0,,P. Achiuwa REBOUND (Off:8 Def:6),[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,Restricted Area,0-8 Center,,,370.0,14.0,6.0,8.0,,,,,,,,,,,,,,
372,PT01M28.00S,2026-04-02T01:14:54.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,5.590000152587891,50.0,1610612758,52,57,2026-04-02T01:30:22Z,3670000,False,0.0,0.0,1,left,MISS P. Achiuwa tip Layup,[1630173],1610612758.0,SAC,tip,,,,,,,Achiuwa,P. Achiuwa,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
373,PT01M26.00S,2026-04-02T01:14:56.5Z,2,REGULAR,rebound,offensive,[],1630173,,,1610612758,52,57,2026-04-02T01:30:22Z,3680000,False,,,0,,P. Achiuwa REBOUND (Off:9 Def:6),[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,Restricted Area,0-8 Center,,,372.0,15.0,6.0,9.0,,,,,,,,,,,,,,
374,PT01M26.00S,2026-04-02T01:14:56.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,5.590000152587891,50.0,1610612758,52,59,2026-04-02T01:30:27Z,3690000,False,0.0,0.0,1,left,P. Achiuwa putback Layup (16 PTS),[1630173],1610612758.0,SAC,putback,,,,,,,Achiuwa,P. Achiuwa,Restricted Area,0-8 Center,0.0,Made,,,,,16.0,,,,,,,,,,,,,
375,PT01M11.00S,2026-04-02T01:15:08.5Z,2,REGULAR,3pt,Jump Shot,[],1642347,78.26872536136662,7.8431372549019605,1610612761,55,59,2026-04-02T01:15:12Z,3700000,False,-211.0,152.0,1,right,J. Shead 25' 3PT  (3 PTS) (R. Barrett 4 AST),"[1642347, 1629628]",1610612761.0,TOR,,,,,,,,Shead,J. Shead,Above the Break 3,24+ Left Center,25.98,Made,,,,,3.0,R. Barrett,1629628.0,4.0,,,,,,,,,,
377,PT00M45.00S,2026-04-02T01:15:34.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,16.770696452036795,48.28431372549019,1610612758,55,61,2026-04-02T01:15:40Z,3720000,False,9.0,105.0,1,left,P. Achiuwa 10' fadeaway Jump Shot (18 PTS) (D. Plowden 2 AST),"[1630173, 1631342]",1610612758.0,SAC,fadeaway,,,,,,,Achiuwa,P. Achiuwa,In The Paint (Non-RA),8-16 Center,10.55,Made,,,,,18.0,D. Plowden,1631342.0,2.0,,,,,,,,,,
379,PT00M30.80S,2026-04-02T01:15:54.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642363,,,1610612761,55,61,2026-04-02T01:16:04Z,3740000,False,,,0,,N. Clifford shooting personal FOUL (3 PF) (Barrett 2 FT),"[1642363, 1629628]",1610612758.0,SAC,shooting,,,,,,200833.0,Clifford,N. Clifford,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,3.0,0.0,Barrett,1629628.0,,,
381,PT00M30.80S,2026-04-02T01:16:25.4Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,55,61,2026-04-02T01:16:25Z,3760000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612761.0,TOR,,,,,,,,Barrett,R. Barrett,,,,Missed,,,,,,,,,,,,,,,,,,
382,PT00M30.80S,2026-04-02T01:16:25.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,55,61,2026-04-02T01:16:25Z,3770000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,381.0,,,,,,,,,,,,,,,,,
383,PT00M30.80S,2026-04-02T01:16:26.6Z,2,REGULAR,substitution,out,[],1642363,,,1610612761,55,61,2026-04-02T01:16:32Z,3780000,False,,,0,,SUB out: N. Clifford,[1642363],1610612758.0,SAC,,,,,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,
384,PT00M30.80S,2026-04-02T01:16:26.6Z,2,REGULAR,substitution,in,[],1630165,,,1610612761,55,61,2026-04-02T01:16:32Z,3790000,False,,,0,,SUB in: K. Hayes,[1630165],1610612758.0,SAC,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,
385,PT00M30.80S,2026-04-02T01:16:44.1Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,56,61,2026-04-02T01:16:44Z,3800000,False,,,0,,R. Barrett Free Throw 2 of 2 (14 PTS),[1629628],1610612761.0,TOR,,,,,,,,Barrett,R. Barrett,,,,Made,,,,,14.0,,,,,,,,,,,,,
386,PT00M06.30S,2026-04-02T01:17:13.6Z,2,REGULAR,3pt,Jump Shot,[],1642269,26.62614980289093,18.38235294117647,1610612758,56,61,2026-04-02T01:17:19Z,3810000,False,158.0,198.0,1,left,MISS D. Carter 25' step back 3PT,[1642269],1610612758.0,SAC,step back,,,,,,,Carter,D. Carter,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
387,PT00M03.60S,2026-04-02T01:17:16.4Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612761,56,61,2026-04-02T01:17:16Z,3820000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612761.0,TOR,,,,,,,,Barrett,R. Barrett,Above the Break 3,24+ Right Center,,,386.0,4.0,4.0,0.0,,,,,,,,,,,,,,
388,PT00M00.20S,2026-04-02T01:17:20.4Z,2,REGULAR,3pt,Jump Shot,[],1642266,72.61826544021025,79.90196078431373,1610612761,56,61,2026-04-02T01:33:47Z,3830000,False,150.0,205.0,1,right,MISS J. Walter 25' 3PT,[1642266],1610612761.0,TOR,,,,,,,,Walter,J. Walter,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
389,PT00M00.10S,2026-04-02T01:17:20.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,56,61,2026-04-02T01:17:33Z,3840000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,388.0,,,,,,,,,,,,,,,,,
390,PT00M00.00S,2026-04-02T01:17:24.4Z,2,REGULAR,period,end,[],0,,,1610612761,56,61,2026-04-02T01:17:24Z,3850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT12M00.00S,2026-04-02T01:32:05.6Z,3,REGULAR,substitution,out,['startperiod'],1631342,,,1610612761,56,61,2026-04-02T01:32:49Z,3860000,False,,,0,,SUB out: D. Plowden,[1631342],1610612758.0,SAC,,,,,,,,Plowden,D. Plowden,,,,,,,,,,,,,,,,,,,,,,
392,PT12M00.00S,2026-04-02T01:32:05.6Z,3,REGULAR,substitution,out,['startperiod'],1630165,,,1610612761,56,61,2026-04-02T01:32:49Z,3870000,False,,,0,,SUB out: K. Hayes,[1630165],1610612758.0,SAC,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,
393,PT12M00.00S,2026-04-02T01:32:05.6Z,3,REGULAR,substitution,in,['startperiod'],1642875,,,1610612761,56,61,2026-04-02T01:32:49Z,3880000,False,,,0,,SUB in: M. Raynaud,[1642875],1610612758.0,SAC,,,,,,,,Raynaud,M. Raynaud,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2026-04-02T01:32:05.6Z,3,REGULAR,substitution,in,['startperiod'],1642363,,,1610612761,56,61,2026-04-02T01:32:49Z,3890000,False,,,0,,SUB in: N. Clifford,[1642363],1610612758.0,SAC,,,,,,,,Clifford,N. Clifford,,,,,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2026-04-02T01:32:46.5Z,3,REGULAR,period,start,[],0,,,1610612758,56,61,2026-04-02T01:32:49Z,3900000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT11M42.00S,2026-04-02T01:33:04.0Z,3,REGULAR,2pt,Jump Shot,[],1642363,75.77201051248358,55.14705882352941,1610612758,56,61,2026-04-02T01:33:09Z,3910000,False,26.0,175.0,1,right,MISS N. Clifford 17' pullup Shot,[1642363],1610612758.0,SAC,pullup,,,,,,,Clifford,N. Clifford,Mid-Range,16-24 Center,17.71,Missed,,,,,,,,,,,,,,,,,,
397,PT11M38.00S,2026-04-02T01:33:08.0Z,3,REGULAR,rebound,defensive,[],1642867,,,1610612761,56,61,2026-04-02T01:33:09Z,3920000,False,,,0,,C. Murray-Boyles REBOUND (Off:1 Def:2),[1642867],1610612761.0,TOR,,,,,,,,Murray-Boyles,C. Murray-Boyles,Mid-Range,16-24 Center,,,396.0,3.0,2.0,1.0,,,,,,,,,,,,,,
398,PT11M26.00S,2026-04-02T01:33:18.8Z,3,REGULAR,3pt,Jump Shot,[],1630567,6.389618922470433,97.05882352941177,1610612761,56,61,2026-04-02T01:33:22Z,3930000,False,-235.0,8.0,1,left,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,,,,,Barnes,S. Barnes,Left Corner 3,24+ Left,23.54,Missed,,,,,,,,,,,,,,,,,,
399,PT11M24.00S,2026-04-02T01:33:20.8Z,3,REGULAR,rebound,defensive,[],1642875,,,1610612758,56,61,2026-04-02T01:33:22Z,3940000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:6),[1642875],1610612758.0,SAC,,,,,,,,Raynaud,M. Raynaud,Left Corner 3,24+ Left,,,398.0,6.0,6.0,0.0,,,,,,,,,,,,,,
401,PT11M04.00S,2026-04-02T01:34:01.4Z,3,REGULAR,3pt,Jump Shot,[],1642875,90.3580814717477,98.0392156862745,1610612758,56,61,2026-04-02T01:34:06Z,3960000,False,240.0,38.0,1,right,MISS M. Raynaud 24' 3PT,[1642875],1610612758.0,SAC,,,,,,,,Raynaud,M. Raynaud,Right Corner 3,24+ Right,24.32,Missed,,,,,,,,,,,,,,,,,,
402,PT11M01.00S,2026-04-02T01:34:04.4Z,3,REGULAR,rebound,defensive,[],1642266,,,1610612761,56,61,2026-04-02T01:34:06Z,3970000,False,,,0,,J. Walter REBOUND (Off:0 Def:4),[1642266],1610612761.0,TOR,,,,,,,,Walter,J. Walter,Right Corner 3,24+ Right,,,401.0,4.0,4.0,0.0,,,,,,,,,,,,,,
403,PT10M57.00S,2026-04-02T01:34:09.3Z,3,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612761,56,61,2026-04-02T01:34:14Z,3980000,False,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (3 TO),[1629628],1610612761.0,TOR,bad pass,,,,,,200833.0,Barrett,R. Barrett,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,,,,,,,
404,PT10M32.00S,2026-04-02T01:34:40.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1642269,85.3646517739816,21.07843137254902,1610612758,56,61,2026-04-02T01:34:45Z,3990000,False,-145.0,85.0,1,right,MISS D. Carter 16' turnaround fadeaway Shot,[1642269],1610612758.0,SAC,turnaround fadeaway,,,,,,,Carter,D. Carter,Mid-Range,16-24 Left,16.78,Missed,,,,,,,,,,,,,,,,,,
405,PT10M29.00S,2026-04-02T01:34:43.3Z,3,REGULAR,rebound,defensive,[],1642867,,,1610612761,56,61,2026-04-02T01:34:43Z,4000000,False,,,0,,C. Murray-Boyles REBOUND (Off:1 Def:3),[1642867],1610612761.0,TOR,,,,,,,,Murray-Boyles,C. Murray-Boyles,Mid-Range,16-24 Left,,,404.0,4.0,3.0,1.0,,,,,,,,,,,,,,
406,PT10M19.00S,2026-04-02T01:34:53.6Z,3,REGULAR,3pt,Jump Shot,[],1642347,24.917871222076215,82.59803921568627,1610612761,59,61,2026-04-02T01:34:58Z,4010000,False,-163.0,182.0,1,left,J. Shead 24' 3PT  (6 PTS) (S. Barnes 5 AST),"[1642347, 1630567]",1610612761.0,TOR,,,,,,,,Shead,J. Shead,Above the Break 3,24+ Left Center,24.41,Made,,,,,6.0,S. Barnes,1630567.0,5.0,,,,,,,,,,
408,PT09M58.00S,2026-04-02T01:35:17.3Z,3,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612758,59,61,2026-04-02T01:35:22Z,4030000,False,,,0,,S. Barnes shooting personal FOUL (2 PF) (Achiuwa 2 FT),"[1630567, 1630173]",1610612761.0,TOR,shooting,,,,,,2882.0,Barnes,S. Barnes,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Achiuwa,1630173.0,,,
410,PT09M58.00S,2026-04-02T01:35:45.5Z,3,REGULAR,freethrow,1 of 2,[],1630173,,,1610612758,59,62,2026-04-02T01:35:45Z,4050000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (19 PTS),[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,,,,Made,,,,,19.0,,,,,,,,,,,,,
411,PT09M58.00S,2026-04-02T01:36:03.3Z,3,REGULAR,freethrow,2 of 2,[],1630173,,,1610612758,59,63,2026-04-02T01:36:03Z,4060000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (20 PTS),[1630173],1610612758.0,SAC,,,,,,,,Achiuwa,P. Achiuwa,,,,Made,,,,,20.0,,,,,,,,,,,,,
412,PT09M43.00S,2026-04-02T01:36:20.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642867,12.302890932982917,50.98039215686274,1610612761,61,63,2026-04-02T01:40:03Z,4070000,False,-5.0,63.0,1,left,C. Murray-Boyles 6' floating Jump Shot (15 PTS) (S. Barnes 6 AST),"[1642867, 1630567]",1610612761.0,TOR,floating,,,,,,,Murray-Boyles,C. Murray-Boyles,In The Paint (Non-RA),0-8 Center,6.33,Made,,,,,15.0,S. Barnes,1630567.0,6.0,,,,,,,,,,
414,PT09M25.00S,2026-04-02T01:36:39.7Z,3,REGULAR,foul,personal,['3freethrow'],1642266,,,1610612758,61,63,2026-04-02T01:37:02Z,4090000,False,,,0,,J. Walter shooting personal FOUL (2 PF) (DeRozan 3 FT),"[1642266, 201942]",1610612761.0,TOR,shooting,,,,,,200833.0,Walter,J. Walter,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2.0,0.0,DeRozan,201942.0,,,
416,PT09M25.00S,2026-04-02T01:37:18.1Z,3,REGULAR,freethrow,1 of 3,[],201942,,,1610612758,61,64,2026-04-02T01:37:18Z,4110000,False,,,0,,D. DeRozan Free Throw 1 of 3 (3 PTS),[201942],1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,,,,Made,,,,,3.0,,,,,,,,,,,,,
417,PT09M25.00S,2026-04-02T01:37:31.5Z,3,REGULAR,freethrow,2 of 3,[],201942,,,1610612758,61,65,2026-04-02T01:37:31Z,4120000,False,,,0,,D. DeRozan Free Throw 2 of 3 (4 PTS),[201942],1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,,,,Made,,,,,4.0,,,,,,,,,,,,,
418,PT09M25.00S,2026-04-02T01:37:47.9Z,3,REGULAR,freethrow,3 of 3,[],201942,,,1610612758,61,66,2026-04-02T01:37:47Z,4130000,False,,,0,,D. DeRozan Free Throw 3 of 3 (5 PTS),[201942],1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,,,,Made,,,,,5.0,,,,,,,,,,,,,
419,PT09M14.00S,2026-04-02T01:38:00.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642867,6.652431011826544,53.431372549019606,1610612761,63,66,2026-04-02T01:38:05Z,4140000,False,-17.0,10.0,1,left,C. Murray-Boyles reverse Layup (17 PTS) (S. Barnes 7 AST),"[1642867, 1630567]",1610612761.0,TOR,reverse,,,,,,,Murray-Boyles,C. Murray-Boyles,Restricted Area,0-8 Center,1.99,Made,,,,,17.0,S. Barnes,1630567.0,7.0,,,,,,,,,,
421,PT09M02.00S,2026-04-02T01:38:14.6Z,3,REGULAR,foul,personal,[],1642867,,,1610612758,63,66,2026-04-02T01:38:22Z,4160000,False,,,0,,C. Murray-Boyles personal FOUL (3 PF),"[1642867, 201942]",1610612761.0,TOR,,,,,,,1627964.0,Murray-Boyles,C. Murray-Boyles,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,3.0,0.0,DeRozan,201942.0,,,
424,PT08M53.00S,2026-04-02T01:38:47.9Z,3,REGULAR,foul,personal,['2freethrow'],1642867,,,1610612758,63,66,2026-04-02T01:38:54Z,4180000,False,,,0,,C. Murray-Boyles shooting personal FOUL (4 PF) (DeRozan 2 FT),"[1642867, 201942]",1610612761.0,TOR,shooting,,,,,,1627964.0,Murray-Boyles,C. Murray-Boyles,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,4.0,0.0,DeRozan,201942.0,,,
426,PT08M53.00S,2026-04-02T01:39:15.1Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612758,63,67,2026-04-02T01:39:15Z,4200000,False,,,0,,D. DeRozan Free Throw 1 of 2 (6 PTS),[201942],1610612758.0,SAC,,,,,,,,DeRozan,D. DeRozan,,,,Made,,,,,6.0,,,,,,,,,,,,,
427,PT08M53.00S,2026-04-02T01:39:16.0Z,3,REGULAR,substitution,out,[],1642867,,,1610612758,63,67,2026-04-02T01:39:19Z,4210000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,
428,PT08M53.00S,2026-04-02T01:39:16.0Z,3,REGULAR,substitution,in,[],1630572,,,1610612758,63,67,2026-04-02T01:39:19Z,4220000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,
