actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
519,PT01M57.00S,2026-01-29T02:19:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,93.11760840998686,51.9607843137255,1610612752,70,75,2026-01-29T02:19:46Z,5050000,False,10.0,12.0,1,right,M. Bridges driving Layup (18 PTS) (T. Kolek 5 AST),"[1628969, 1642278]",1610612752.0,NYK,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.56,Made,,,,,18.0,T. Kolek,1642278.0,5.0,,,,,,,,,,
521,PT01M44.00S,2026-01-29T02:19:55.2Z,3,REGULAR,turnover,bad pass,[],1642347,,,1610612761,70,75,2026-01-29T02:19:59Z,5070000,False,,,0,,J. Shead bad pass TURNOVER (2 TO),"[1642347, 1628969]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2.0,,,,,,Bridges,1628969.0,,
522,PT01M44.00S,2026-01-29T02:19:55.2Z,3,REGULAR,steal,,[],1628969,,,1610612752,70,75,2026-01-29T02:19:57Z,5080000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
523,PT01M30.00S,2026-01-29T02:20:08.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,82.86793692509855,47.549019607843135,1610612752,70,77,2026-01-29T02:20:14Z,5090000,False,-12.0,109.0,1,right,M. Bridges 10' floating Jump Shot (20 PTS) (T. Kolek 6 AST),"[1628969, 1642278]",1610612752.0,NYK,floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.92,Made,,,,,20.0,T. Kolek,1642278.0,6.0,,,,,,,,,,
557,PT01M13.00S,2026-01-29T02:20:19.8Z,3,REGULAR,turnover,lost ball,[],1630567,,,1610612761,70,77,2026-01-29T02:26:55Z,5120000,False,,,0,,S. Barnes lost ball TURNOVER (5 TO),"[1630567, 1628384]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,5.0,,,,,,Anunoby,1628384.0,,
558,PT01M13.00S,2026-01-29T02:20:19.8Z,3,REGULAR,steal,,[],1628384,,,1610612752,70,77,2026-01-29T02:26:55Z,5130000,False,,,0,,O. Anunoby STEAL (5 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
528,PT01M08.00S,2026-01-29T02:20:30.9Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629013,82.47371879106439,3.6764705882352944,1610612752,70,77,2026-01-29T02:26:55Z,5140000,False,-232.0,112.0,1,right,MISS L. Shamet 25' running 3PT,[1629013],1610612752.0,NYK,running,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,25.73,Missed,,,,,,,,,,,,,,,,,,
529,PT01M06.00S,2026-01-29T02:20:33.4Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,70,77,2026-01-29T02:20:33Z,5150000,False,,,0,,K. Towns REBOUND (Off:7 Def:11),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,528.0,18.0,11.0,7.0,,,,,,,,,,,,,,
530,PT01M04.00S,2026-01-29T02:20:35.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628969,92.9862023653088,50.0,1610612752,70,79,2026-01-29T02:28:03Z,5160000,False,0.0,13.0,1,right,M. Bridges floating Jump Shot (22 PTS) (K. Towns 2 AST),"[1628969, 1626157]",1610612752.0,NYK,floating,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,22.0,K. Towns,1626157.0,2.0,,,,,,,,,,
532,PT01M04.00S,2026-01-29T02:20:43.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612761,70,79,2026-01-29T02:20:43Z,5180000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT01M04.00S,2026-01-29T02:21:34.6Z,3,REGULAR,substitution,out,[],1627742,,,1610612761,70,79,2026-01-29T02:22:04Z,5190000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT01M04.00S,2026-01-29T02:21:34.6Z,3,REGULAR,substitution,out,[],1642266,,,1610612761,70,79,2026-01-29T02:22:04Z,5200000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT01M04.00S,2026-01-29T02:21:34.6Z,3,REGULAR,substitution,in,[],1642867,,,1610612761,70,79,2026-01-29T02:22:04Z,5210000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT01M04.00S,2026-01-29T02:21:34.6Z,3,REGULAR,substitution,in,[],1629628,,,1610612761,70,79,2026-01-29T02:22:04Z,5220000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT00M44.70S,2026-01-29T02:22:27.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641711,9.017739816031538,40.68627450980392,1610612761,70,79,2026-01-29T02:22:34Z,5230000,False,47.0,32.0,1,left,MISS G. Dick turnaround bank Hook,[1641711],1610612761.0,TOR,turnaround bank,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,,,,,,,,,,,,,,
538,PT00M42.00S,2026-01-29T02:22:30.6Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,70,79,2026-01-29T02:22:34Z,5240000,False,,,0,,K. Towns REBOUND (Off:7 Def:12),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,537.0,19.0,12.0,7.0,,,,,,,,,,,,,,
539,PT00M20.60S,2026-01-29T02:22:52.9Z,3,REGULAR,3pt,Jump Shot,[],1628969,88.12417871222075,3.431372549019608,1610612752,70,82,2026-01-29T02:22:56Z,5250000,False,-233.0,59.0,1,right,M. Bridges 24' 3PT  (25 PTS) (T. Kolek 7 AST),"[1628969, 1642278]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,24.02,Made,,,,,25.0,T. Kolek,1642278.0,7.0,,,,,,,,,,
541,PT00M00.20S,2026-01-29T02:23:17.0Z,3,REGULAR,2pt,Jump Shot,[],1630567,5.338370565045992,72.30392156862744,1610612761,70,82,2026-01-29T02:23:28Z,5270000,False,-112.0,-2.0,1,left,MISS S. Barnes 11' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,11.15,Missed,,,,,,,,,,,,,,,,,,
542,PT00M00.10S,2026-01-29T02:23:17.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,70,82,2026-01-29T02:23:28Z,5280000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Left,,,541.0,,,,,,,,,,,,,,,,,
543,PT00M00.00S,2026-01-29T02:23:22.4Z,3,REGULAR,period,end,[],0,,,1610612761,70,82,2026-01-29T02:23:22Z,5290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2026-01-29T02:25:35.7Z,4,REGULAR,substitution,out,['startperiod'],1630567,,,1610612761,70,82,2026-01-29T02:25:48Z,5300000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2026-01-29T02:25:35.7Z,4,REGULAR,substitution,out,['startperiod'],1642347,,,1610612761,70,82,2026-01-29T02:25:48Z,5310000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2026-01-29T02:25:35.7Z,4,REGULAR,substitution,out,['startperiod'],1628384,,,1610612761,70,82,2026-01-29T02:25:48Z,5320000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2026-01-29T02:25:35.7Z,4,REGULAR,substitution,in,['startperiod'],1630193,,,1610612761,70,82,2026-01-29T02:25:48Z,5330000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2026-01-29T02:25:35.7Z,4,REGULAR,substitution,in,['startperiod'],1630572,,,1610612761,70,82,2026-01-29T02:25:48Z,5340000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2026-01-29T02:25:35.7Z,4,REGULAR,substitution,in,['startperiod'],1628404,,,1610612761,70,82,2026-01-29T02:25:48Z,5350000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2026-01-29T02:26:01.1Z,4,REGULAR,period,start,[],0,,,1610612752,70,82,2026-01-29T02:26:01Z,5360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT11M50.00S,2026-01-29T02:26:10.9Z,4,REGULAR,3pt,Jump Shot,[],1628969,70.64717477003943,80.3921568627451,1610612752,70,82,2026-01-29T02:26:15Z,5370000,False,152.0,223.0,1,right,MISS M. Bridges 27' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,27.02,Missed,,,,,,,,,,,,,,,,,,
552,PT11M46.00S,2026-01-29T02:26:14.9Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612761,70,82,2026-01-29T02:26:15Z,5380000,False,,,0,,R. Barrett REBOUND (Off:2 Def:6),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,551.0,8.0,6.0,2.0,,,,,,,,,,,,,,
553,PT11M41.00S,2026-01-29T02:26:19.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630572,12.828515111695138,45.34313725490196,1610612761,72,82,2026-01-29T02:29:11Z,5390000,False,23.0,68.0,1,left,S. Mamukelashvili 7' running finger roll Layup (4 PTS) (R. Barrett 3 AST),"[1630572, 1629628]",1610612761.0,TOR,running finger roll,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,7.2,Made,,,,,4.0,R. Barrett,1629628.0,3.0,,,,,,,,,,
555,PT11M23.00S,2026-01-29T02:26:37.2Z,4,REGULAR,3pt,Jump Shot,[],1628969,73.53810775295663,15.686274509803921,1610612752,72,85,2026-01-29T02:26:41Z,5410000,False,-172.0,196.0,1,right,M. Bridges 26' 3PT  (28 PTS) (T. Kolek 8 AST),"[1628969, 1642278]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.07,Made,,,,,28.0,T. Kolek,1642278.0,8.0,,,,,,,,,,
559,PT11M05.00S,2026-01-29T02:26:54.9Z,4,REGULAR,3pt,Jump Shot,[],1630572,13.485545335085414,2.696078431372549,1610612761,75,85,2026-01-29T02:26:59Z,5430000,False,237.0,74.0,1,left,S. Mamukelashvili 24' 3PT  (7 PTS) (C. Murray-Boyles 4 AST),"[1630572, 1642867]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,24.79,Made,,,,,7.0,C. Murray-Boyles,1642867.0,4.0,,,,,,,,,,
561,PT10M31.00S,2026-01-29T02:27:28.7Z,4,REGULAR,3pt,Jump Shot,[],1626157,76.42904073587385,92.8921568627451,1610612752,75,85,2026-01-29T02:27:33Z,5450000,False,214.0,169.0,1,right,MISS K. Towns 27' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,27.31,Missed,,,,,,,,,,,,,,,,,,
562,PT10M29.00S,2026-01-29T02:27:30.7Z,4,REGULAR,rebound,defensive,[],1641711,,,1610612761,75,85,2026-01-29T02:27:33Z,5460000,False,,,0,,G. Dick REBOUND (Off:1 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,561.0,3.0,2.0,1.0,,,,,,,,,,,,,,
563,PT10M19.00S,2026-01-29T02:27:41.2Z,4,REGULAR,3pt,Jump Shot,[],1630572,32.53942181340342,38.72549019607843,1610612761,75,85,2026-01-29T02:27:48Z,5470000,False,56.0,253.0,1,left,MISS S. Mamukelashvili 25' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
564,PT10M15.00S,2026-01-29T02:27:45.2Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612752,75,85,2026-01-29T02:27:48Z,5480000,False,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,563.0,2.0,2.0,0.0,,,,,,,,,,,,,,
565,PT09M59.00S,2026-01-29T02:28:00.5Z,4,REGULAR,3pt,Jump Shot,[],1629013,91.27792378449409,98.2843137254902,1610612752,75,85,2026-01-29T02:28:05Z,5490000,False,241.0,29.0,1,right,MISS L. Shamet 24' 3PT - blocked,"[1629013, 1630572]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,24.32,Missed,,,,,,,,,,,,,,,,,Mamukelashvili,1630572.0
566,PT09M59.00S,2026-01-29T02:28:00.5Z,4,REGULAR,block,,[],1630572,,,1610612752,75,85,2026-01-29T02:28:03Z,5500000,False,,,0,,S. Mamukelashvili BLOCK (2 BLK),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
567,PT09M56.00S,2026-01-29T02:28:03.5Z,4,REGULAR,rebound,offensive,[],1629013,,,1610612752,75,85,2026-01-29T02:28:05Z,5510000,False,,,0,,L. Shamet REBOUND (Off:1 Def:2),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,565.0,3.0,2.0,1.0,,,,,,,,,,,,,,
568,PT09M55.00S,2026-01-29T02:28:05.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628404,69.20170827858082,25.735294117647058,1610612752,75,88,2026-01-29T02:28:09Z,5520000,False,-121.0,237.0,1,right,J. Hart 26' 3PT  (14 PTS) (L. Shamet 1 AST),"[1628404, 1629013]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,26.62,Made,,,,,14.0,L. Shamet,1629013.0,1.0,,,,,,,,,,
570,PT09M35.00S,2026-01-29T02:28:25.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,6.258212877792378,53.67647058823529,1610612761,75,88,2026-01-29T02:28:30Z,5540000,False,-18.0,6.0,1,left,MISS R. Barrett driving floating Shot,[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
571,PT09M33.00S,2026-01-29T02:28:27.1Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,75,88,2026-01-29T02:28:30Z,5550000,False,,,0,,K. Towns REBOUND (Off:7 Def:13),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,570.0,20.0,13.0,7.0,,,,,,,,,,,,,,
572,PT09M25.00S,2026-01-29T02:28:34.6Z,4,REGULAR,3pt,Jump Shot,[],1629013,90.48948751642575,98.0392156862745,1610612752,75,91,2026-01-29T02:28:38Z,5560000,False,240.0,37.0,1,right,L. Shamet 24' 3PT  (9 PTS) (T. Kolek 9 AST),"[1629013, 1642278]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,24.3,Made,,,,,9.0,T. Kolek,1642278.0,9.0,,,,,,,,,,
574,PT09M11.00S,2026-01-29T02:28:48.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641711,19.267411300919843,39.950980392156865,1610612761,77,91,2026-01-29T02:28:52Z,5580000,False,50.0,129.0,1,left,G. Dick 13' pullup Jump Shot (11 PTS) (I. Quickley 3 AST),"[1641711, 1630193]",1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Center,13.81,Made,,,,,11.0,I. Quickley,1630193.0,3.0,,,,,,,,,,
576,PT08M56.00S,2026-01-29T02:29:04.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,84.97043363994744,55.14705882352941,1610612752,77,91,2026-01-29T02:29:09Z,5600000,False,26.0,89.0,1,right,MISS J. Hart 9' driving floating Shot,[1628404],1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,9.24,Missed,,,,,,,,,,,,,,,,,,
577,PT08M54.00S,2026-01-29T02:29:06.2Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,77,91,2026-01-29T02:29:09Z,5610000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,576.0,1.0,1.0,0.0,,,,,,,,,,,,,,
578,PT08M43.00S,2026-01-29T02:29:17.5Z,4,REGULAR,3pt,Jump Shot,[],1629628,6.1268068331143235,5.147058823529411,1610612761,77,91,2026-01-29T02:29:21Z,5620000,False,224.0,5.0,1,left,MISS R. Barrett 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,22.44,Missed,,,,,,,,,,,,,,,,,,
579,PT08M39.00S,2026-01-29T02:29:21.5Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,77,91,2026-01-29T02:29:21Z,5630000,False,,,0,,K. Towns REBOUND (Off:7 Def:14),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,578.0,21.0,14.0,7.0,,,,,,,,,,,,,,
580,PT08M35.00S,2026-01-29T02:29:30.7Z,4,REGULAR,foul,personal,[],1630193,,,1610612752,77,91,2026-01-29T02:29:36Z,5640000,False,,,0,,I. Quickley personal FOUL (4 PF),"[1630193, 1628969]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,200833.0,4.0,0.0,Bridges,1628969.0,,,,
582,PT08M35.00S,2026-01-29T02:29:38.2Z,4,REGULAR,substitution,out,[],1641711,,,1610612752,77,91,2026-01-29T02:29:43Z,5660000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M35.00S,2026-01-29T02:29:38.2Z,4,REGULAR,substitution,in,[],1627742,,,1610612752,77,91,2026-01-29T02:29:43Z,5670000,False,,,0,,SUB in: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M32.00S,2026-01-29T02:30:00.4Z,4,REGULAR,turnover,bad pass,[],1642278,,,1610612752,77,91,2026-01-29T02:30:04Z,5680000,False,,,0,,T. Kolek bad pass TURNOVER (3 TO),"[1642278, 1630572]",1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,,,,,,Mamukelashvili,1630572.0,,
585,PT08M32.00S,2026-01-29T02:30:00.4Z,4,REGULAR,steal,,[],1630572,,,1610612761,77,91,2026-01-29T02:30:02Z,5690000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
586,PT08M29.00S,2026-01-29T02:30:05.9Z,4,REGULAR,foul,personal,['2freethrow'],1642278,,,1610612761,77,91,2026-01-29T02:30:15Z,5700000,False,,,0,,T. Kolek shooting personal FOUL (2 PF) (Barrett 2 FT),"[1642278, 1629628]",1610612752.0,NYK,shooting,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1629177.0,2.0,0.0,Barrett,1629628.0,,,,
588,PT08M29.00S,2026-01-29T02:30:29.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629628,,,1610612761,78,91,2026-01-29T02:30:45Z,5720000,False,,,0,,R. Barrett Free Throw 1 of 2 (12 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
589,PT08M29.00S,2026-01-29T02:30:29.4Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629628,,,1610612761,78,91,2026-01-29T02:30:45Z,5730000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
590,PT08M27.00S,2026-01-29T02:30:31.4Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612752,78,91,2026-01-29T02:30:45Z,5740000,False,,,0,,L. Shamet REBOUND (Off:1 Def:3),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,589.0,4.0,3.0,1.0,,,,,,,,,,,,,,
591,PT08M13.00S,2026-01-29T02:30:57.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,83.65637319316689,41.66666666666667,1610612752,78,91,2026-01-29T02:31:02Z,5750000,False,-42.0,101.0,1,right,MISS M. Bridges 10' step back Shot,[1628969],1610612752.0,NYK,step back,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.94,Missed,,,,,,,,,,,,,,,,,,
592,PT08M10.00S,2026-01-29T02:31:00.5Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,78,91,2026-01-29T02:31:02Z,5760000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,591.0,2.0,2.0,0.0,,,,,,,,,,,,,,
593,PT08M04.00S,2026-01-29T02:31:07.9Z,4,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612761,78,91,2026-01-29T02:31:19Z,5770000,False,,,0,,L. Shamet shooting personal FOUL (3 PF) (Barrett 2 FT),"[1629013, 1629628]",1610612752.0,NYK,shooting,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1830.0,3.0,0.0,Barrett,1629628.0,,,,
595,PT08M04.00S,2026-01-29T02:31:32.5Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,79,91,2026-01-29T02:33:40Z,5790000,False,,,0,,R. Barrett Free Throw 1 of 2 (13 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
596,PT08M04.00S,2026-01-29T02:31:32.5Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,80,91,2026-01-29T02:33:40Z,5800000,False,,,0,,R. Barrett Free Throw 2 of 2 (14 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
597,PT07M46.00S,2026-01-29T02:32:08.4Z,4,REGULAR,3pt,Jump Shot,[],1642278,71.69842312746385,19.362745098039216,1610612752,80,94,2026-01-29T02:32:12Z,5810000,False,-153.0,214.0,1,right,T. Kolek 26' 3PT  (3 PTS),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Left Center,26.28,Made,,,,,3.0,,,,,,,,,,,,,
598,PT07M30.00S,2026-01-29T02:32:24.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,15.456636005256241,57.35294117647059,1610612761,80,94,2026-01-29T02:35:20Z,5820000,False,-37.0,93.0,1,left,MISS R. Barrett 9' driving floating Shot - blocked,"[1629628, 1626157]",1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,9.98,Missed,,,,,,,,,,,,,,,,,Towns,1626157.0
599,PT07M30.00S,2026-01-29T02:32:24.8Z,4,REGULAR,block,,[],1626157,,,1610612761,80,94,2026-01-29T02:32:27Z,5830000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
600,PT07M27.00S,2026-01-29T02:32:27.8Z,4,REGULAR,rebound,defensive,[],1642278,,,1610612752,80,94,2026-01-29T02:32:28Z,5840000,False,,,0,,T. Kolek REBOUND (Off:0 Def:1),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),8-16 Center,,,598.0,1.0,1.0,0.0,,,,,,,,,,,,,,
601,PT07M25.00S,2026-01-29T02:32:29.9Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642278,87.72996057818659,53.67647058823529,1610612752,80,94,2026-01-29T02:36:19Z,5850000,False,18.0,63.0,1,right,MISS T. Kolek 6' running pullup Shot - blocked,"[1642278, 1642867]",1610612752.0,NYK,running pullup,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),0-8 Center,6.54,Missed,,,,,,,,,,,,,,,,,Murray-Boyles,1642867.0
602,PT07M25.00S,2026-01-29T02:32:29.9Z,4,REGULAR,block,,[],1642867,,,1610612752,80,94,2026-01-29T02:32:32Z,5860000,False,,,0,,C. Murray-Boyles BLOCK (4 BLK),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
603,PT07M23.00S,2026-01-29T02:32:31.9Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612761,80,94,2026-01-29T02:32:35Z,5870000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,601.0,3.0,3.0,0.0,,,,,,,,,,,,,,
