actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
361,PT02M17.00S,2026-01-06T01:38:10.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,59,43,2026-01-06T01:38:38Z,3480000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,357.0,,,,,,,
358,PT02M17.00S,2026-01-06T01:38:36.9Z,2,REGULAR,jumpball,recovered,[],1630193,,,1610612761,59,43,2026-01-06T01:38:56Z,3490000,False,,,0,,Jump Ball C. Murray-Boyles vs. O. Okongwu: Tip to I. Quickley,"[1630193, 1642867, 1630168]",1610612761.0,TOR,heldball,I. Quickley,1630193.0,Quickley,I. Quickley,Murray-Boyles,1642867.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,,,,,
363,PT02M10.00S,2026-01-06T01:39:09.9Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627742,80.23981603153744,20.34313725490196,1610612761,59,43,2026-01-06T01:39:16Z,3530000,False,-148.0,133.0,1,right,MISS B. Ingram 19' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,19.93,Missed,,,,,,,,,,,,,,,,
364,PT02M07.00S,2026-01-06T01:39:12.9Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612737,59,43,2026-01-06T01:39:16Z,3540000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,363.0,2.0,2.0,0.0,,,,
366,PT01M50.00S,2026-01-06T01:40:11.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,12.434296977660972,55.392156862745104,1610612737,59,43,2026-01-06T01:40:17Z,3560000,False,-27.0,64.0,1,left,MISS J. Johnson 6' driving floating Shot,[1630552],1610612737.0,ATL,driving floating,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,6.98,Missed,,,,,,,,,,,,,,,,
367,PT01M46.00S,2026-01-06T01:40:15.2Z,2,REGULAR,rebound,offensive,[],1630552,,,1610612737,59,43,2026-01-06T01:40:17Z,3570000,False,,,0,,J. Johnson REBOUND (Off:2 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,366.0,8.0,6.0,2.0,,,,
368,PT01M46.00S,2026-01-06T01:40:14.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630552,5.590000152587891,50.0,1610612737,59,45,2026-01-06T01:40:14Z,3580000,False,0.0,0.0,1,left,J. Johnson tip Layup (13 PTS),[1630552],1610612737.0,ATL,tip,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Left,,,0.0,Made,13.0,,,,,,,,,,,,,,,
369,PT01M35.00S,2026-01-06T01:40:26.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,89.83245729303549,45.34313725490196,1610612761,61,45,2026-01-06T01:40:33Z,3590000,False,-23.0,43.0,1,right,R. Barrett driving finger roll Layup (5 PTS) (C. Murray-Boyles 5 AST),"[1629628, 1642867]",1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,4.9,Made,5.0,C. Murray-Boyles,1642867.0,5.0,,,,,,,,,,,,
371,PT01M22.00S,2026-01-06T01:40:38.9Z,2,REGULAR,3pt,Jump Shot,[],1630249,31.882391590013142,18.38235294117647,1610612737,61,45,2026-01-06T01:40:44Z,3610000,False,158.0,247.0,1,left,MISS V. Krejčí 29' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,29.34,Missed,,,,,,,,,,,,,,,,
372,PT01M19.00S,2026-01-06T01:40:41.9Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612761,61,45,2026-01-06T01:40:44Z,3620000,False,,,0,,R. Barrett REBOUND (Off:0 Def:5),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,371.0,5.0,5.0,0.0,,,,
373,PT01M10.00S,2026-01-06T01:40:50.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,94.30026281208936,52.450980392156865,1610612761,61,45,2026-01-06T01:40:58Z,3630000,False,12.0,1.0,1,right,MISS S. Barnes driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,1.23,Missed,,,,,,,,,,,,,,,,
374,PT01M08.00S,2026-01-06T01:40:52.5Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,61,45,2026-01-06T01:40:58Z,3640000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,373.0,4.0,4.0,0.0,,,,
375,PT01M05.00S,2026-01-06T01:40:57.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630700,9.280551905387648,47.30392156862745,1610612737,61,45,2026-01-06T01:41:08Z,3650000,False,13.0,35.0,1,left,MISS D. Daniels running finger roll Layup - blocked,"[1630700, 1642867]",1610612737.0,ATL,running finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,3.72,Missed,,,,,,,,,,,,,,,Murray-Boyles,1642867.0
376,PT01M05.00S,2026-01-06T01:40:57.5Z,2,REGULAR,block,,[],1642867,,,1610612737,61,45,2026-01-06T01:41:00Z,3660000,False,,,0,,C. Murray-Boyles BLOCK (2 BLK),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
377,PT01M05.00S,2026-01-06T01:40:57.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,61,45,2026-01-06T01:41:08Z,3670000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,375.0,,,,,,,
379,PT01M05.00S,2026-01-06T01:41:15.1Z,2,REGULAR,substitution,out,[],1630567,,,1610612737,61,45,2026-01-06T01:41:23Z,3690000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT01M05.00S,2026-01-06T01:41:15.1Z,2,REGULAR,substitution,in,[],1630572,,,1610612737,61,45,2026-01-06T01:41:23Z,3700000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT01M02.00S,2026-01-06T01:41:37.4Z,2,REGULAR,foul,personal,[],1642867,,,1610612737,61,45,2026-01-06T01:41:48Z,3710000,False,,,0,,C. Murray-Boyles personal FOUL (2 PF),"[1642867, 1629638]",1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),8-16 Center,1627519.0,,,,,,,,2.0,0.0,Alexander-Walker,1629638.0,,,,,,,,
383,PT00M59.60S,2026-01-06T01:42:06.8Z,2,REGULAR,turnover,out-of-bounds,[],1630552,,,1610612737,61,45,2026-01-06T01:42:17Z,3730000,False,,,0,,J. Johnson bad pass out-of-bounds TURNOVER (5 TO),[1630552],1610612737.0,ATL,bad pass,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,1627534.0,5.0,,,,,,,,,,,,,,,,,,
384,PT00M50.70S,2026-01-06T01:42:29.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,67.36202365308804,74.75490196078431,1610612761,61,45,2026-01-06T01:42:36Z,3740000,False,124.0,254.0,1,right,MISS I. Quickley 28' pullup bank 3PT,[1630193],1610612761.0,TOR,pullup bank,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,28.28,Missed,,,,,,,,,,,,,,,,
385,PT00M47.80S,2026-01-06T01:42:32.5Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612737,61,45,2026-01-06T01:42:36Z,3750000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:2),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,384.0,2.0,2.0,0.0,,,,
386,PT00M38.70S,2026-01-06T01:42:41.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630249,9.937582128777924,57.35294117647059,1610612737,61,47,2026-01-06T01:42:49Z,3760000,False,-37.0,41.0,1,left,V. Krejčí driving floating bank Jump Shot (5 PTS) (J. Johnson 1 AST),"[1630249, 1630552]",1610612737.0,ATL,driving floating bank,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),0-8 Center,,,5.5,Made,5.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,
388,PT00M23.40S,2026-01-06T01:42:58.7Z,2,REGULAR,2pt,Jump Shot,[],1627742,77.21747700394218,64.4607843137255,1610612761,61,47,2026-01-06T01:43:03Z,3780000,False,72.0,162.0,1,right,MISS B. Ingram 17' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,,,17.71,Missed,,,,,,,,,,,,,,,,
389,PT00M20.20S,2026-01-06T01:43:01.9Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,61,47,2026-01-06T01:43:01Z,3790000,False,,,0,,J. Johnson REBOUND (Off:2 Def:7),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,388.0,9.0,7.0,2.0,,,,
390,PT00M00.00S,2026-01-06T01:43:23.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,14.931011826544022,37.254901960784316,1610612737,61,49,2026-01-06T01:44:23Z,3800000,False,64.0,88.0,1,left,N. Alexander-Walker 10' turnaround fadeaway Jump Shot (10 PTS) (J. Johnson 2 AST),"[1629638, 1630552]",1610612737.0,ATL,turnaround fadeaway,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Right,,,10.86,Made,10.0,J. Johnson,1630552.0,2.0,,,,,,,,,,,,
393,PT00M00.00S,2026-01-06T01:44:07.4Z,2,REGULAR,period,end,[],0,,,1610612761,61,49,2026-01-06T01:44:07Z,3830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT12M00.00S,2026-01-06T01:58:16.4Z,3,REGULAR,substitution,out,['startperiod'],1630572,,,1610612761,61,49,2026-01-06T01:58:36Z,3840000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT12M00.00S,2026-01-06T01:58:16.4Z,3,REGULAR,substitution,out,['startperiod'],1630249,,,1610612761,61,49,2026-01-06T01:58:36Z,3850000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT12M00.00S,2026-01-06T01:58:16.4Z,3,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,61,49,2026-01-06T01:58:36Z,3860000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT12M00.00S,2026-01-06T01:58:16.4Z,3,REGULAR,substitution,in,['startperiod'],1642258,,,1610612761,61,49,2026-01-06T01:58:36Z,3870000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT12M00.00S,2026-01-06T01:58:51.1Z,3,REGULAR,period,start,[],0,,,1610612761,61,49,2026-01-06T01:58:51Z,3880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT11M41.00S,2026-01-06T01:59:11.5Z,3,REGULAR,foul,personal,[],1642258,,,1610612761,61,49,2026-01-06T01:59:40Z,3890000,False,,,0,,Z. Risacher personal FOUL (5 PF),"[1642258, 1627742]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Center,1627519.0,,,,,,,,5.0,0.0,Ingram,1627742.0,,,,,,,,
401,PT11M30.00S,2026-01-06T01:59:38.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,14.4053876478318,54.41176470588235,1610612761,63,49,2026-01-06T01:59:44Z,3910000,False,-22.0,83.0,1,left,I. Quickley 8' fadeaway Jump Shot (13 PTS),[1630193],1610612761.0,TOR,fadeaway,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,8.58,Made,13.0,,,,,,,,,,,,,,,
402,PT11M20.00S,2026-01-06T01:59:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,93.77463863337714,48.529411764705884,1610612737,63,51,2026-01-06T01:59:54Z,3920000,False,-7.0,6.0,1,right,Z. Risacher cutting Layup (2 PTS) (O. Okongwu 2 AST),"[1642258, 1630168]",1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,0.95,Made,2.0,O. Okongwu,1630168.0,2.0,,,,,,,,,,,,
404,PT11M09.00S,2026-01-06T01:59:58.8Z,3,REGULAR,3pt,Jump Shot,[],1627742,6.915243101182654,3.1862745098039214,1610612761,66,51,2026-01-06T02:00:05Z,3940000,False,234.0,13.0,1,left,B. Ingram 3PT  (11 PTS) (S. Barnes 4 AST),"[1627742, 1630567]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Right Corner 3,24+ Right,,,23.44,Made,11.0,S. Barnes,1630567.0,4.0,,,,,,,,,,,,
407,PT10M45.00S,2026-01-06T02:00:43.4Z,3,REGULAR,turnover,lost ball,[],1629638,,,1610612737,66,51,2026-01-06T02:00:49Z,3970000,False,,,0,,N. Alexander-Walker lost ball TURNOVER (2 TO),"[1629638, 1642867]",1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,,,,,Murray-Boyles,1642867.0,,
408,PT10M45.00S,2026-01-06T02:00:43.4Z,3,REGULAR,steal,,[],1642867,,,1610612761,66,51,2026-01-06T02:00:45Z,3980000,False,,,0,,C. Murray-Boyles STEAL (3 STL),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
409,PT10M23.00S,2026-01-06T02:01:06.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,7.835085413929041,99.50980392156863,1610612761,66,51,2026-01-06T02:01:12Z,3990000,False,-248.0,21.0,1,left,MISS S. Barnes 24' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,24.84,Missed,,,,,,,,,,,,,,,,
410,PT10M19.00S,2026-01-06T02:01:10.0Z,3,REGULAR,rebound,defensive,[],1630700,,,1610612737,66,51,2026-01-06T02:01:12Z,4000000,False,,,0,,D. Daniels REBOUND (Off:0 Def:3),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,409.0,3.0,3.0,0.0,,,,
411,PT10M08.00S,2026-01-06T02:01:20.3Z,3,REGULAR,2pt,Jump Shot,[],1642258,76.69185282522996,26.715686274509803,1610612737,66,53,2026-01-06T02:01:27Z,4010000,False,-116.0,167.0,1,right,Z. Risacher 20' step back Jump Shot (4 PTS) (J. Johnson 3 AST),"[1642258, 1630552]",1610612737.0,ATL,step back,,,Risacher,Z. Risacher,,,,,Mid-Range,16-24 Left Center,,,20.32,Made,4.0,J. Johnson,1630552.0,3.0,,,,,,,,,,,,
412,PT09M51.00S,2026-01-06T02:01:36.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,7.835085413929041,55.63725490196079,1610612761,66,53,2026-01-06T02:01:44Z,4020000,False,-28.0,21.0,1,left,MISS R. Barrett driving finger roll Layup,[1629628],1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,3.52,Missed,,,,,,,,,,,,,,,,
413,PT09M49.00S,2026-01-06T02:01:38.6Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,66,53,2026-01-06T02:01:44Z,4030000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,412.0,5.0,5.0,0.0,,,,
414,PT09M48.00S,2026-01-06T02:01:45.9Z,3,REGULAR,foul,personal,['2freethrow'],1627742,,,1610612737,66,53,2026-01-06T02:01:51Z,4040000,False,,,0,,B. Ingram shooting personal FOUL (2 PF) (Daniels 2 FT),"[1627742, 1630700]",1610612761.0,TOR,shooting,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1627534.0,,,,,,,,2.0,0.0,Daniels,1630700.0,,,,,,,,
416,PT09M48.00S,2026-01-06T02:02:08.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630700,,,1610612737,66,54,2026-01-06T02:02:29Z,4060000,False,,,0,,D. Daniels Free Throw 1 of 2 (3 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
417,PT09M48.00S,2026-01-06T02:02:08.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630700,,,1610612737,66,54,2026-01-06T02:02:29Z,4070000,False,,,0,,MISS D. Daniels Free Throw 2 of 2,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
418,PT09M45.00S,2026-01-06T02:02:11.4Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,66,54,2026-01-06T02:02:29Z,4080000,False,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,417.0,3.0,2.0,1.0,,,,
421,PT09M38.00S,2026-01-06T02:02:58.7Z,3,REGULAR,jumpball,recovered,[],1630567,,,1610612761,66,54,2026-01-06T02:02:58Z,4120000,False,,,0,,Jump Ball C. Murray-Boyles vs. O. Okongwu: Tip to S. Barnes,"[1630567, 1642867, 1630168]",1610612761.0,TOR,heldball,S. Barnes,1630567.0,Barnes,S. Barnes,Murray-Boyles,1642867.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,,,,,
425,PT09M35.00S,2026-01-06T02:03:01.4Z,3,REGULAR,3pt,Jump Shot,[],1629628,22.683968462549277,8.333333333333332,1610612761,66,54,2026-01-06T02:10:29Z,4150000,False,208.0,161.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,26.31,Missed,,,,,,,,,,,,,,,,
426,PT09M32.00S,2026-01-06T02:03:04.1Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,66,54,2026-01-06T02:03:04Z,4160000,False,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,425.0,4.0,2.0,2.0,,,,
427,PT09M31.00S,2026-01-06T02:03:06.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,29.25427069645204,82.84313725490196,1610612761,66,54,2026-01-06T02:03:11Z,4170000,False,-164.0,222.0,1,left,MISS I. Quickley 27' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,27.65,Missed,,,,,,,,,,,,,,,,
428,PT09M29.00S,2026-01-06T02:03:08.3Z,3,REGULAR,rebound,offensive,[],1630193,,,1610612761,66,54,2026-01-06T02:03:08Z,4180000,False,,,0,,I. Quickley REBOUND (Off:2 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,427.0,3.0,1.0,2.0,,,,
429,PT09M25.00S,2026-01-06T02:03:11.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,34.37910643889619,62.745098039215684,1610612761,66,54,2026-01-06T02:08:39Z,4190000,False,-64.0,271.0,1,left,MISS I. Quickley 27' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,27.81,Missed,,,,,,,,,,,,,,,,
430,PT09M23.00S,2026-01-06T02:03:13.3Z,3,REGULAR,rebound,defensive,[],1630552,,,1610612737,66,54,2026-01-06T02:08:39Z,4200000,False,,,0,,J. Johnson REBOUND (Off:2 Def:8),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,429.0,10.0,8.0,2.0,,,,
431,PT09M16.00S,2026-01-06T02:03:19.8Z,3,REGULAR,3pt,Jump Shot,[],1630552,65.52233902759527,40.44117647058824,1610612737,66,54,2026-01-06T02:03:26Z,4210000,False,-48.0,272.0,1,right,MISS J. Johnson 27' pullup 3PT,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,27.58,Missed,,,,,,,,,,,,,,,,
432,PT09M15.00S,2026-01-06T02:03:20.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,66,54,2026-01-06T02:03:26Z,4220000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,431.0,,,,,,,
434,PT09M05.00S,2026-01-06T02:03:51.9Z,3,REGULAR,foul,personal,[],1630700,,,1610612761,66,54,2026-01-06T02:03:58Z,4240000,False,,,0,,D. Daniels personal FOUL (3 PF),"[1630700, 1627742]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,1627534.0,,,,,,,,3.0,0.0,Ingram,1627742.0,,,,,,,,
437,PT08M56.00S,2026-01-06T02:04:20.4Z,3,REGULAR,turnover,bad pass,[],1629628,,,1610612761,66,54,2026-01-06T02:04:24Z,4260000,False,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1630168]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left Center,,2.0,,,,,,,,,,,,,,,Okongwu,1630168.0,,
438,PT08M56.00S,2026-01-06T02:04:20.4Z,3,REGULAR,steal,,[],1630168,,,1610612737,66,54,2026-01-06T02:04:22Z,4270000,False,,,0,,O. Okongwu STEAL (2 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
439,PT08M52.00S,2026-01-06T02:04:24.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642258,76.03482260183968,7.352941176470589,1610612737,66,54,2026-01-06T02:04:30Z,4280000,False,-213.0,173.0,1,right,MISS Z. Risacher 27' running 3PT,[1642258],1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,27.44,Missed,,,,,,,,,,,,,,,,
440,PT08M49.00S,2026-01-06T02:04:27.0Z,3,REGULAR,rebound,offensive,[],1630552,,,1610612737,66,54,2026-01-06T02:04:27Z,4290000,False,,,0,,J. Johnson REBOUND (Off:3 Def:8),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,439.0,11.0,8.0,3.0,,,,
441,PT08M48.00S,2026-01-06T02:04:27.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630168,65.39093298291722,49.26470588235294,1610612737,66,57,2026-01-06T02:04:33Z,4300000,False,-4.0,273.0,1,right,O. Okongwu 27' 3PT  (11 PTS) (J. Johnson 4 AST),"[1630168, 1630552]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,27.28,Made,11.0,J. Johnson,1630552.0,4.0,,,,,,,,,,,,
443,PT08M36.00S,2026-01-06T02:04:39.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,8.886333771353483,54.166666666666664,1610612761,68,57,2026-01-06T02:04:47Z,4320000,False,-21.0,31.0,1,left,S. Barnes driving finger roll Layup (11 PTS),[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,3.73,Made,11.0,,,,,,,,,,,,,,,
444,PT08M27.00S,2026-01-06T02:04:48.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,93.38042049934296,49.01960784313725,1610612737,68,57,2026-01-06T02:04:55Z,4330000,False,-5.0,10.0,1,right,MISS D. Daniels driving finger roll Layup,[1630700],1610612737.0,ATL,driving finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,1.09,Missed,,,,,,,,,,,,,,,,
445,PT08M23.00S,2026-01-06T02:04:52.5Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,68,57,2026-01-06T02:04:55Z,4340000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,444.0,6.0,5.0,1.0,,,,
446,PT08M23.00S,2026-01-06T02:04:52.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,94.40999984741211,50.0,1610612737,68,57,2026-01-06T02:04:59Z,4350000,False,0.0,0.0,1,right,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
447,PT08M22.00S,2026-01-06T02:04:53.7Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612761,68,57,2026-01-06T02:04:59Z,4360000,False,,,0,,B. Ingram REBOUND (Off:0 Def:6),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,446.0,6.0,6.0,0.0,,,,
