actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
81,PT05M26.00S,2026-02-26T00:57:31.9Z,1,REGULAR,2pt,Jump Shot,[],1630170,24.78646517739816,49.50980392156863,1610612759,12,18,2026-02-26T00:58:15Z,810000,False,2.0,180.0,1,left,D. Vassell 18' Jump Shot (5 PTS) (S. Castle 2 AST),"[1630170, 1642264]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,,,,,,Made,5.0,,,,18.05,,,,,S. Castle,1642264.0,2.0,,
83,PT05M09.00S,2026-02-26T00:57:48.4Z,1,REGULAR,3pt,Jump Shot,[],1630193,67.36202365308804,70.34313725490196,1610612761,15,18,2026-02-26T00:57:52Z,830000,False,102.0,254.0,1,right,I. Quickley 27' 3PT  (3 PTS) (J. Poeltl 1 AST),"[1630193, 1627751]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,27.39,,,,,J. Poeltl,1627751.0,1.0,,
85,PT04M49.00S,2026-02-26T00:58:08.7Z,1,REGULAR,3pt,Jump Shot,[],1642844,30.042706964520367,25.0,1610612759,15,21,2026-02-26T00:58:12Z,850000,False,125.0,230.0,1,left,D. Harper 26' 3PT  (3 PTS) (K. Johnson 1 AST),"[1642844, 1629640]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,26.17,,,,,K. Johnson,1629640.0,1.0,,
87,PT04M38.00S,2026-02-26T00:58:19.7Z,1,REGULAR,2pt,Jump Shot,[],1630193,92.59198423127464,75.0,1610612761,15,21,2026-02-26T00:59:21Z,870000,False,125.0,17.0,1,right,MISS I. Quickley 12' Jump Shot,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,12.62,,,,,,,,,
88,PT04M36.00S,2026-02-26T00:58:21.7Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,15,21,2026-02-26T00:58:25Z,880000,False,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,87.0,3.0,3.0,0.0,,,,,
89,PT04M20.00S,2026-02-26T00:58:39.6Z,1,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,15,21,2026-02-26T00:58:45Z,890000,False,,,0,,D. Vassell bad pass out-of-bounds TURNOVER (1 TO),[1630170],1610612759.0,SAS,bad pass,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,1627961.0,,,,,,,1.0,,,,,,,,,,,,
90,PT04M20.00S,2026-02-26T00:58:43.7Z,1,REGULAR,substitution,out,[],1630193,,,1610612761,15,21,2026-02-26T00:58:50Z,900000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M20.00S,2026-02-26T00:58:43.7Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,15,21,2026-02-26T00:58:50Z,910000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M06.00S,2026-02-26T00:59:11.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,82.7365308804205,55.392156862745104,1610612761,17,21,2026-02-26T00:59:15Z,920000,False,27.0,110.0,1,right,B. Ingram 11' turnaround fadeaway Jump Shot (6 PTS),[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,6.0,,,,11.31,,,,,,,,,
93,PT03M58.00S,2026-02-26T00:59:18.8Z,1,REGULAR,3pt,Jump Shot,[],1630170,6.258212877792378,2.696078431372549,1610612759,17,24,2026-02-26T00:59:22Z,930000,False,237.0,6.0,1,left,D. Vassell 3PT  (8 PTS) (D. Harper 1 AST),"[1630170, 1642844]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,,,Made,8.0,,,,23.66,,,,,D. Harper,1642844.0,1.0,,
95,PT03M39.00S,2026-02-26T00:59:38.3Z,1,REGULAR,2pt,Jump Shot,[],1642266,76.2976346911958,55.392156862745104,1610612761,17,24,2026-02-26T00:59:43Z,950000,False,27.0,170.0,1,right,MISS J. Walter 17' pullup Shot,[1642266],1610612761.0,TOR,pullup,,,Walter,J. Walter,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,17.24,,,,,,,,,
96,PT03M38.00S,2026-02-26T00:59:39.3Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,17,24,2026-02-26T00:59:43Z,960000,False,,,0,,J. Poeltl REBOUND (Off:1 Def:0),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,95.0,1.0,0.0,1.0,,,,,
97,PT03M38.00S,2026-02-26T00:59:42.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,94.40999984741211,50.0,1610612761,17,24,2026-02-26T00:59:52Z,970000,False,0.0,0.0,1,right,MISS J. Poeltl putback Layup,[1627751],1610612761.0,TOR,putback,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,0.0,,,,,,,,,
99,PT03M38.00S,2026-02-26T00:59:42.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,17,24,2026-02-26T01:02:30Z,990000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,97.0,,,,,,,,
101,PT03M38.00S,2026-02-26T00:59:47.2Z,1,REGULAR,substitution,out,[],1630170,,,1610612761,17,24,2026-02-26T01:02:30Z,1010000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M38.00S,2026-02-26T00:59:47.2Z,1,REGULAR,substitution,in,[],203084,,,1610612761,17,24,2026-02-26T01:02:30Z,1020000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M38.00S,2026-02-26T01:00:10.7Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612761,17,24,2026-02-26T01:02:38Z,1030000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M38.00S,2026-02-26T01:00:11.4Z,1,REGULAR,substitution,out,[],1642264,,,1610612761,17,24,2026-02-26T01:02:30Z,1035000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M38.00S,2026-02-26T01:00:11.4Z,1,REGULAR,substitution,in,[],1630170,,,1610612761,17,24,2026-02-26T01:02:30Z,1037500,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M37.00S,2026-02-26T01:02:42.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,93.77463863337714,50.0,1610612761,19,24,2026-02-26T01:02:47Z,1050000,False,0.0,6.0,1,right,J. Poeltl cutting Layup (2 PTS) (J. Shead 1 AST),"[1627751, 1642347]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,0.6,,,,,J. Shead,1642347.0,1.0,,
109,PT03M37.00S,2026-02-26T01:02:46.6Z,1,REGULAR,foul,personal,['1freethrow'],1628436,,,1610612761,19,24,2026-02-26T01:02:53Z,1070000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Poeltl 1 FT),"[1628436, 1627751]",1610612759.0,SAS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1627961.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,
111,PT03M37.00S,2026-02-26T01:03:11.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1627751,,,1610612761,20,24,2026-02-26T01:03:11Z,1090000,False,,,0,,J. Poeltl Free Throw 1 of 1 (3 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
112,PT03M14.00S,2026-02-26T01:03:39.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642844,11.514454664914586,57.35294117647059,1610612759,20,26,2026-02-26T01:06:07Z,1100000,False,-37.0,56.0,1,left,D. Harper 6' driving floating Jump Shot (5 PTS),[1642844],1610612759.0,SAS,driving floating,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,,,,6.68,,,,,,,,,
113,PT03M04.00S,2026-02-26T01:03:48.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,84.05059132720105,48.03921568627451,1610612761,20,26,2026-02-26T01:03:53Z,1110000,False,-10.0,97.0,1,right,MISS J. Poeltl 9' floating Shot,[1627751],1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,9.79,,,,,,,,,
114,PT03M02.00S,2026-02-26T01:03:50.2Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612759,20,26,2026-02-26T01:03:53Z,1120000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,113.0,1.0,1.0,0.0,,,,,
115,PT02M47.00S,2026-02-26T01:04:07.4Z,1,REGULAR,turnover,out-of-bounds,[],1630170,,,1610612759,20,26,2026-02-26T01:04:12Z,1130000,False,,,0,,D. Vassell bad pass out-of-bounds TURNOVER (2 TO),[1630170],1610612759.0,SAS,bad pass,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,200834.0,,,,,,,2.0,,,,,,,,,,,,
116,PT02M47.00S,2026-02-26T01:04:10.5Z,1,REGULAR,substitution,out,[],1627742,,,1610612761,20,26,2026-02-26T01:04:28Z,1140000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M47.00S,2026-02-26T01:04:10.5Z,1,REGULAR,substitution,out,[],1630572,,,1610612761,20,26,2026-02-26T01:04:28Z,1150000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M47.00S,2026-02-26T01:04:10.5Z,1,REGULAR,substitution,out,[],1630170,,,1610612761,20,26,2026-02-26T01:04:28Z,1160000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M47.00S,2026-02-26T01:04:10.5Z,1,REGULAR,substitution,in,[],1642419,,,1610612761,20,26,2026-02-26T01:04:28Z,1170000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M47.00S,2026-02-26T01:04:10.5Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,20,26,2026-02-26T01:04:28Z,1180000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M47.00S,2026-02-26T01:04:10.5Z,1,REGULAR,substitution,in,[],1628368,,,1610612761,20,26,2026-02-26T01:04:28Z,1190000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M28.00S,2026-02-26T01:04:48.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630567,90.62089356110381,22.794117647058822,1610612761,22,26,2026-02-26T01:04:53Z,1200000,False,-136.0,36.0,1,right,S. Barnes 14' turnaround Jump Shot (7 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,Made,7.0,,,,14.06,,,,,,,,,
123,PT02M18.00S,2026-02-26T01:05:02.2Z,1,REGULAR,foul,personal,[],1642266,,,1610612759,22,26,2026-02-26T01:05:08Z,1210000,False,,,0,,J. Walter personal FOUL (1 PF),"[1642266, 1629640]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,8-16 Left,1155.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
125,PT02M09.00S,2026-02-26T01:05:30.5Z,1,REGULAR,turnover,lost ball,[],1628368,,,1610612759,22,26,2026-02-26T01:05:34Z,1230000,False,,,0,,D. Fox lost ball TURNOVER (1 TO),"[1628368, 1642266]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Walter,1642266.0,,,,,,,,,,
126,PT02M09.00S,2026-02-26T01:05:30.5Z,1,REGULAR,steal,,[],1642266,,,1610612761,22,26,2026-02-26T01:05:32Z,1240000,False,,,0,,J. Walter STEAL (1 STL),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT01M59.00S,2026-02-26T01:06:01.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642266,92.72339027595268,98.52941176470588,1610612761,22,26,2026-02-26T01:06:05Z,1260000,False,243.0,16.0,1,right,MISS J. Walter 24' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,24.31,,,,,,,,,
129,PT01M56.00S,2026-02-26T01:06:04.0Z,1,REGULAR,rebound,defensive,[],1642844,,,1610612759,22,26,2026-02-26T01:06:05Z,1270000,False,,,0,,D. Harper REBOUND (Off:0 Def:1),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,128.0,1.0,1.0,0.0,,,,,
130,PT01M49.00S,2026-02-26T01:06:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642844,5.863994743758213,50.49019607843137,1610612759,22,28,2026-02-26T01:06:15Z,1280000,False,-2.0,3.0,1,left,D. Harper driving finger roll Layup (7 PTS),[1642844],1610612759.0,SAS,driving finger roll,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,0.36,,,,,,,,,
131,PT01M38.00S,2026-02-26T01:06:21.5Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,22,28,2026-02-26T01:06:29Z,1290000,False,,,0,,S. Barnes bad pass TURNOVER (2 TO),"[1630567, 203084]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2.0,Barnes,203084.0,,,,,,,,,,
132,PT01M38.00S,2026-02-26T01:06:21.5Z,1,REGULAR,steal,,[],203084,,,1610612759,22,28,2026-02-26T01:07:36Z,1300000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
133,PT01M29.00S,2026-02-26T01:06:30.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629640,26.231931668856767,15.196078431372548,1610612759,22,28,2026-02-26T01:06:34Z,1310000,False,174.0,194.0,1,left,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,26.07,,,,,,,,,
134,PT01M26.00S,2026-02-26T01:06:33.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,22,28,2026-02-26T01:06:34Z,1320000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,133.0,1.0,1.0,0.0,,,,,
135,PT01M20.00S,2026-02-26T01:06:39.6Z,1,REGULAR,2pt,Jump Shot,[],1630567,92.59198423127464,74.26470588235294,1610612761,24,28,2026-02-26T01:06:44Z,1330000,False,121.0,17.0,1,right,S. Barnes 12' fadeaway Jump Shot (9 PTS),[1630567],1610612761.0,TOR,fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,,Made,9.0,,,,12.25,,,,,,,,,
136,PT00M58.90S,2026-02-26T01:07:00.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,14.536793692509855,35.78431372549019,1610612759,24,28,2026-02-26T01:07:08Z,1340000,False,71.0,84.0,1,left,MISS D. Fox 11' pullup Shot,[1628368],1610612759.0,SAS,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,,,11.01,,,,,,,,,
137,PT00M56.50S,2026-02-26T01:07:03.1Z,1,REGULAR,rebound,defensive,[],1642266,,,1610612761,24,28,2026-02-26T01:07:08Z,1350000,False,,,0,,J. Walter REBOUND (Off:0 Def:1),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,,
138,PT00M44.50S,2026-02-26T01:07:17.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642266,89.70105124835742,49.26470588235294,1610612761,26,28,2026-02-26T01:07:21Z,1360000,False,-4.0,44.0,1,right,J. Walter cutting finger roll Layup (2 PTS) (S. Barnes 1 AST),"[1642266, 1630567]",1610612761.0,TOR,cutting finger roll,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,4.45,,,,,S. Barnes,1630567.0,1.0,,
140,PT00M44.50S,2026-02-26T01:07:20.4Z,1,REGULAR,foul,personal,['1freethrow'],203084,,,1610612761,26,28,2026-02-26T01:07:26Z,1380000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Walter 1 FT),"[203084, 1642266]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,200834.0,1.0,0.0,Walter,1642266.0,,,,,,,,,,,,,,,
142,PT00M44.50S,2026-02-26T01:07:45.3Z,1,REGULAR,freethrow,1 of 1,[],1642266,,,1610612761,27,28,2026-02-26T01:07:45Z,1400000,False,,,0,,J. Walter Free Throw 1 of 1 (3 PTS),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
143,PT00M32.50S,2026-02-26T01:07:59.4Z,1,REGULAR,2pt,Jump Shot,[],1642844,15.456636005256241,27.941176470588236,1610612759,27,30,2026-02-26T01:08:04Z,1410000,False,110.0,93.0,1,left,D. Harper 14' driving floating Jump Shot (9 PTS),[1642844],1610612759.0,SAS,driving floating,,,Harper,D. Harper,,,,,Mid-Range,8-16 Right,,,,,,Made,9.0,,,,14.41,,,,,,,,,
144,PT00M19.60S,2026-02-26T01:08:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,89.56964520367937,57.59803921568627,1610612761,29,30,2026-02-26T01:10:11Z,1420000,False,38.0,46.0,1,right,J. Poeltl Layup (5 PTS) (J. Shead 2 AST),"[1627751, 1642347]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,,,,5.93,,,,,J. Shead,1642347.0,2.0,,
146,PT00M01.80S,2026-02-26T01:08:36.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628436,18.2161629434954,61.029411764705884,1610612759,29,30,2026-02-26T01:08:40Z,1440000,False,-55.0,119.0,1,left,MISS L. Kornet 13' Jump Shot,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,13.09,,,,,,,,,
147,PT00M01.80S,2026-02-26T01:08:36.1Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,29,30,2026-02-26T01:08:40Z,1450000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,146.0,2.0,2.0,0.0,,,,,
148,PT00M00.20S,2026-02-26T01:08:42.2Z,1,REGULAR,heave,,[],0,,,1610612761,29,30,2026-02-26T01:08:55Z,1460000,False,,,0,,TOR Heave,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,79.23,,,,,,,,,
149,PT00M00.20S,2026-02-26T01:08:42.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,29,30,2026-02-26T01:10:49Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,148.0,,,,,,,,
150,PT00M00.00S,2026-02-26T01:08:46.9Z,1,REGULAR,period,end,[],0,,,1610612761,29,30,2026-02-26T01:08:46Z,1480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2026-02-26T01:09:12.1Z,2,REGULAR,substitution,out,['startperiod'],1627751,,,1610612761,29,30,2026-02-26T01:11:13Z,1490000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2026-02-26T01:09:12.1Z,2,REGULAR,substitution,out,['startperiod'],1642419,,,1610612761,29,30,2026-02-26T01:11:13Z,1500000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2026-02-26T01:09:12.1Z,2,REGULAR,substitution,out,['startperiod'],1629640,,,1610612761,29,30,2026-02-26T01:11:13Z,1510000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2026-02-26T01:09:12.1Z,2,REGULAR,substitution,out,['startperiod'],1628436,,,1610612761,29,30,2026-02-26T01:11:13Z,1520000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2026-02-26T01:09:12.1Z,2,REGULAR,substitution,in,['startperiod'],1642867,,,1610612761,29,30,2026-02-26T01:11:13Z,1530000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2026-02-26T01:09:12.1Z,2,REGULAR,substitution,in,['startperiod'],1629628,,,1610612761,29,30,2026-02-26T01:11:13Z,1540000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-02-26T01:09:12.1Z,2,REGULAR,substitution,in,['startperiod'],1641705,,,1610612761,29,30,2026-02-26T01:11:13Z,1550000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-02-26T01:09:12.1Z,2,REGULAR,substitution,in,['startperiod'],1642868,,,1610612761,29,30,2026-02-26T01:11:13Z,1560000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-02-26T01:11:22.1Z,2,REGULAR,period,start,[],0,,,1610612761,29,30,2026-02-26T01:11:22Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M46.00S,2026-02-26T01:11:35.3Z,2,REGULAR,turnover,bad pass,[],1630567,,,1610612761,29,30,2026-02-26T01:11:39Z,1580000,False,,,0,,S. Barnes bad pass TURNOVER (3 TO),"[1630567, 1641705]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,Wembanyama,1641705.0,,,,,,,,,,
161,PT11M46.00S,2026-02-26T01:11:35.3Z,2,REGULAR,steal,,[],1641705,,,1610612759,29,30,2026-02-26T01:11:37Z,1590000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
162,PT11M42.00S,2026-02-26T01:11:39.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642844,6.389618922470433,50.73529411764706,1610612759,29,32,2026-02-26T01:11:44Z,1600000,False,-4.0,8.0,1,left,D. Harper running DUNK (11 PTS) (D. Fox 1 AST),"[1642844, 1628368]",1610612759.0,SAS,running,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,,,,0.85,,,,,D. Fox,1628368.0,1.0,,
164,PT11M26.00S,2026-02-26T01:11:54.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,85.23324572930355,40.931372549019606,1610612761,29,32,2026-02-26T01:11:59Z,1620000,False,-45.0,86.0,1,right,MISS R. Barrett 9' driving floating Shot,[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,9.75,,,,,,,,,
165,PT11M24.00S,2026-02-26T01:11:56.6Z,2,REGULAR,rebound,defensive,[],1642844,,,1610612759,29,32,2026-02-26T01:11:59Z,1630000,False,,,0,,D. Harper REBOUND (Off:0 Def:2),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,164.0,2.0,2.0,0.0,,,,,
166,PT11M16.00S,2026-02-26T01:12:05.3Z,2,REGULAR,3pt,Jump Shot,[],1628368,4.155716162943495,97.05882352941177,1610612759,29,35,2026-02-26T01:12:09Z,1640000,False,-235.0,-13.0,1,left,D. Fox 3PT  (9 PTS) (D. Harper 2 AST),"[1628368, 1642844]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,Made,9.0,,,,23.57,,,,,D. Harper,1642844.0,2.0,,
