actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
523,PT07M19.00S,2026-01-17T02:36:31.1Z,4,REGULAR,violation,defensive goaltending,[],1642867,,,1610612746,99,94,2026-01-17T02:37:15Z,5115000,False,,,0,,C. Murray-Boyles defensive goaltending VIOLATION,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M19.00S,2026-01-17T02:36:39.9Z,4,REGULAR,foul,personal,['1freethrow'],1642867,,,1610612746,99,94,2026-01-17T02:36:50Z,5120000,False,,,0,,C. Murray-Boyles shooting personal FOUL (3 PF) (Zubac 1 FT),"[1642867, 1627826]",1610612761.0,TOR,shooting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2002.0,,,,,3.0,0.0,Zubac,1627826.0
519,PT07M19.00S,2026-01-17T02:36:53.0Z,4,REGULAR,substitution,out,[],1642918,,,1610612746,99,94,2026-01-17T02:37:00Z,5140000,False,,,0,,SUB out: A. Martin,[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M19.00S,2026-01-17T02:36:53.0Z,4,REGULAR,substitution,out,[],201572,,,1610612746,99,94,2026-01-17T02:37:00Z,5150000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M19.00S,2026-01-17T02:36:53.0Z,4,REGULAR,substitution,in,[],1630534,,,1610612746,99,94,2026-01-17T02:37:00Z,5160000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M19.00S,2026-01-17T02:36:53.0Z,4,REGULAR,substitution,in,[],1642920,,,1610612746,99,94,2026-01-17T02:37:00Z,5170000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M19.00S,2026-01-17T02:37:18.9Z,4,REGULAR,freethrow,1 of 1,[],1627826,,,1610612746,99,94,2026-01-17T02:37:21Z,5180000,False,,,0,,MISS I. Zubac Free Throw 1 of 1,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
525,PT07M16.00S,2026-01-17T02:37:21.9Z,4,REGULAR,rebound,defensive,[],1630534,,,1610612761,99,94,2026-01-17T02:37:21Z,5190000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:2),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,524.0,3.0,2.0,1.0,,,,,,,,,,,,,,
526,PT06M55.00S,2026-01-17T02:37:40.6Z,4,REGULAR,2pt,Jump Shot,[],1627742,91.67214191852825,83.33333333333334,1610612761,99,94,2026-01-17T02:37:48Z,5200000,False,167.0,26.0,1,right,MISS B. Ingram 16' turnaround Shot,[1627742],1610612761.0,TOR,turnaround,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right,16.87,Missed,,,,,,,,,,,,,,,,,,
527,PT06M52.00S,2026-01-17T02:37:43.6Z,4,REGULAR,rebound,offensive,[],1641711,,,1610612761,99,94,2026-01-17T02:37:48Z,5210000,False,,,0,,G. Dick REBOUND (Off:3 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Right,,,526.0,5.0,2.0,3.0,,,,,,,,,,,,,,
528,PT06M46.00S,2026-01-17T02:37:52.9Z,4,REGULAR,turnover,traveling,[],1642867,,,1610612761,99,94,2026-01-17T02:37:58Z,5220000,False,,,0,,C. Murray-Boyles traveling TURNOVER (3 TO),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,,,1146.0,,,,,,,,
529,PT06M31.00S,2026-01-17T02:38:19.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641757,7.046649145860711,54.90196078431373,1610612746,99,94,2026-01-17T02:38:25Z,5230000,False,-25.0,14.0,1,left,MISS J. Miller driving finger roll Layup,[1641757],1610612746.0,LAC,driving finger roll,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,2.81,Missed,,,,,,,,,,,,,,,,,,
530,PT06M29.00S,2026-01-17T02:38:21.5Z,4,REGULAR,rebound,defensive,[],1641711,,,1610612761,99,94,2026-01-17T02:38:25Z,5240000,False,,,0,,G. Dick REBOUND (Off:3 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,529.0,6.0,3.0,3.0,,,,,,,,,,,,,,
531,PT06M27.00S,2026-01-17T02:38:24.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627742,93.24901445466492,51.71568627450981,1610612761,101,94,2026-01-17T02:38:31Z,5250000,False,9.0,11.0,1,right,B. Ingram running alley-oop DUNK (17 PTS) (G. Dick 1 AST),"[1627742, 1641711]",1610612761.0,TOR,running alley-oop,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,,,,,17.0,G. Dick,1641711.0,1.0,,,,
534,PT06M09.00S,2026-01-17T02:39:09.0Z,4,REGULAR,3pt,Jump Shot,[],1627739,29.25427069645204,26.47058823529412,1610612746,101,97,2026-01-17T02:39:13Z,5280000,False,118.0,222.0,1,left,K. Dunn 25' 3PT  (15 PTS) (J. Harden 9 AST),"[1627739, 201935]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,25.17,Made,,,,,,,,,,,15.0,J. Harden,201935.0,9.0,,,,
536,PT05M43.00S,2026-01-17T02:39:35.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642867,94.43166885676742,49.754901960784316,1610612761,103,97,2026-01-17T02:39:39Z,5300000,False,-1.0,0.0,1,right,C. Murray-Boyles cutting DUNK (9 PTS) (J. Shead 12 AST),"[1642867, 1642347]",1610612761.0,TOR,cutting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,,,,,,,9.0,J. Shead,1642347.0,12.0,,,,
545,PT05M35.00S,2026-01-17T02:39:42.9Z,4,REGULAR,turnover,out-of-bounds,[],201935,,,1610612746,103,97,2026-01-17T02:41:31Z,5315000,False,,,0,,J. Harden bad pass out-of-bounds TURNOVER (3 TO),[201935],1610612746.0,LAC,bad pass,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,3.0,,,1146.0,,,,,,,,
539,PT05M35.00S,2026-01-17T02:39:53.8Z,4,REGULAR,substitution,out,[],1641711,,,1610612761,103,97,2026-01-17T02:41:31Z,5330000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT05M35.00S,2026-01-17T02:39:53.8Z,4,REGULAR,substitution,out,[],1642867,,,1610612761,103,97,2026-01-17T02:41:31Z,5340000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT05M35.00S,2026-01-17T02:39:53.8Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,103,97,2026-01-17T02:41:31Z,5350000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT05M35.00S,2026-01-17T02:39:53.8Z,4,REGULAR,substitution,in,[],1630572,,,1610612761,103,97,2026-01-17T02:41:31Z,5360000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M35.00S,2026-01-17T02:40:07.6Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612761,103,97,2026-01-17T02:41:41Z,5370000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT05M29.00S,2026-01-17T02:41:52.3Z,4,REGULAR,foul,personal,[],1627739,,,1610612761,103,97,2026-01-17T02:41:58Z,5390000,False,,,0,,K. Dunn personal FOUL (3 PF),"[1627739, 1627742]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1146.0,,,,,3.0,0.0,Ingram,1627742.0
548,PT05M21.00S,2026-01-17T02:42:15.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,92.59198423127464,17.401960784313726,1610612761,105,97,2026-01-17T02:42:27Z,5410000,False,-163.0,17.0,1,right,B. Ingram 16' turnaround Jump Shot (19 PTS),[1627742],1610612761.0,TOR,turnaround,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left,16.39,Made,,,,,,,,,,,19.0,,,,,,,
550,PT05M03.00S,2026-01-17T02:42:33.5Z,4,REGULAR,3pt,Jump Shot,[],1627739,9.806176084099869,2.696078431372549,1610612746,105,97,2026-01-17T02:42:37Z,5430000,False,237.0,40.0,1,left,MISS K. Dunn 3PT,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Right Corner 3,24+ Right,23.98,Missed,,,,,,,,,,,,,,,,,,
551,PT05M00.00S,2026-01-17T02:42:36.5Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,105,97,2026-01-17T02:42:37Z,5440000,False,,,0,,I. Zubac REBOUND (Off:3 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Right Corner 3,24+ Right,,,550.0,9.0,6.0,3.0,,,,,,,,,,,,,,
552,PT04M53.00S,2026-01-17T02:42:45.9Z,4,REGULAR,foul,personal,['2freethrow'],1630534,,,1610612746,105,97,2026-01-17T02:42:51Z,5450000,False,,,0,,O. Agbaji shooting personal FOUL (2 PF) (Zubac 2 FT),"[1630534, 1627826]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1146.0,,,,,2.0,0.0,Zubac,1627826.0
555,PT04M53.00S,2026-01-17T02:43:09.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627826,,,1610612746,105,98,2026-01-17T02:43:09Z,5470000,False,,,0,,I. Zubac Free Throw 1 of 2 (13 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,,,,,13.0,,,,,,,
556,PT04M53.00S,2026-01-17T02:43:23.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627826,,,1610612746,105,99,2026-01-17T02:43:23Z,5480000,False,,,0,,I. Zubac Free Throw 2 of 2 (14 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
557,PT04M42.00S,2026-01-17T02:43:36.1Z,4,REGULAR,3pt,Jump Shot,[],1630572,65.91655716162943,44.6078431372549,1610612761,105,99,2026-01-17T02:43:40Z,5490000,False,-27.0,268.0,1,right,MISS S. Mamukelashvili 26' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,26.93,Missed,,,,,,,,,,,,,,,,,,
558,PT04M39.00S,2026-01-17T02:43:39.1Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,105,99,2026-01-17T02:43:40Z,5500000,False,,,0,,I. Zubac REBOUND (Off:3 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Center,,,557.0,10.0,7.0,3.0,,,,,,,,,,,,,,
559,PT04M30.00S,2026-01-17T02:43:48.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,4.812746386333772,51.470588235294116,1610612746,105,101,2026-01-17T02:43:53Z,5510000,False,-7.0,-7.0,1,left,I. Zubac cutting DUNK (16 PTS) (J. Harden 10 AST),"[1627826, 201935]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,,,,,16.0,J. Harden,201935.0,10.0,,,,
561,PT04M12.00S,2026-01-17T02:44:07.2Z,4,REGULAR,turnover,lost ball,[],1630567,,,1610612761,105,101,2026-01-17T02:44:30Z,5530000,False,,,0,,S. Barnes lost ball TURNOVER (3 TO),"[1630567, 1642920]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,,,,,,,,,3.0,Sanders,1642920.0,,,,,,,,,
562,PT04M12.00S,2026-01-17T02:44:07.2Z,4,REGULAR,steal,,[],1642920,,,1610612746,105,101,2026-01-17T02:44:09Z,5540000,False,,,0,,K. Sanders STEAL (3 STL),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
563,PT04M05.00S,2026-01-17T02:44:13.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,15.325229960578188,43.872549019607845,1610612746,105,101,2026-01-17T02:44:17Z,5550000,False,31.0,92.0,1,left,MISS I. Zubac 9' Hook,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,,
564,PT04M03.00S,2026-01-17T02:44:15.0Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612761,105,101,2026-01-17T02:44:17Z,5560000,False,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,563.0,5.0,5.0,0.0,,,,,,,,,,,,,,
565,PT03M54.00S,2026-01-17T02:44:25.8Z,4,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612761,105,101,2026-01-17T02:44:36Z,5570000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Agbaji 2 FT),"[1627826, 1630534]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1626301.0,,,,,2.0,0.0,Agbaji,1630534.0
567,PT03M54.00S,2026-01-17T02:44:56.2Z,4,REGULAR,freethrow,1 of 2,[],1630534,,,1610612761,106,101,2026-01-17T02:44:56Z,5590000,False,,,0,,O. Agbaji Free Throw 1 of 2 (14 PTS),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
568,PT03M54.00S,2026-01-17T02:44:57.5Z,4,REGULAR,substitution,out,[],1630572,,,1610612761,106,101,2026-01-17T02:45:03Z,5600000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT03M54.00S,2026-01-17T02:44:57.5Z,4,REGULAR,substitution,in,[],1642867,,,1610612761,106,101,2026-01-17T02:45:03Z,5610000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT03M54.00S,2026-01-17T02:45:17.2Z,4,REGULAR,freethrow,2 of 2,[],1630534,,,1610612761,107,101,2026-01-17T02:45:17Z,5620000,False,,,0,,O. Agbaji Free Throw 2 of 2 (15 PTS),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,Made,,,,,,,,,,,15.0,,,,,,,
571,PT03M47.00S,2026-01-17T02:45:31.6Z,4,REGULAR,foul,offensive,[],201935,,,1610612746,107,101,2026-01-17T02:45:38Z,5630000,False,,,0,,J. Harden off-the-ball offensive FOUL (3 PF),"[201935, 1642347]",1610612746.0,LAC,off-the-ball,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2002.0,,,,,3.0,0.0,Shead,1642347.0
573,PT03M47.00S,2026-01-17T02:45:31.6Z,4,REGULAR,turnover,offensive foul,[],201935,,,1610612746,107,101,2026-01-17T02:45:31Z,5650000,False,,,0,,J. Harden offensive foul TURNOVER (4 TO),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,4.0,,,2002.0,,,,,,,,
574,PT03M35.00S,2026-01-17T02:45:58.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642867,93.51182654402102,48.77450980392157,1610612761,109,101,2026-01-17T02:46:03Z,5660000,False,-6.0,8.0,1,right,C. Murray-Boyles cutting Layup (11 PTS) (J. Shead 13 AST),"[1642867, 1642347]",1610612761.0,TOR,cutting,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,,,,11.0,J. Shead,1642347.0,13.0,,,,
576,PT03M35.00S,2026-01-17T02:46:01.2Z,4,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612761,109,101,2026-01-17T02:46:08Z,5680000,False,,,0,,I. Zubac shooting personal FOUL (3 PF) (Murray-Boyles 1 FT),"[1627826, 1642867]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2002.0,,,,,3.0,0.0,Murray-Boyles,1642867.0
578,PT03M35.00S,2026-01-17T02:46:26.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1642867,,,1610612761,109,101,2026-01-17T02:46:30Z,5700000,False,,,0,,MISS C. Murray-Boyles Free Throw 1 of 1,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
579,PT03M34.00S,2026-01-17T02:46:27.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,109,101,2026-01-17T02:46:30Z,5710000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,578.0,,,,,,,,,,,,,,,,,
580,PT03M34.00S,2026-01-17T02:46:30.2Z,4,REGULAR,foul,personal,[],1630567,,,1610612746,109,101,2026-01-17T02:46:37Z,5720000,False,,,0,,S. Barnes loose ball personal FOUL (4 PF),"[1630567, 201935]",1610612761.0,TOR,loose ball,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1626301.0,,,,,4.0,0.0,Harden,201935.0
582,PT03M24.00S,2026-01-17T02:46:56.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,6.521024967148489,51.9607843137255,1610612746,109,103,2026-01-17T02:47:00Z,5740000,False,-10.0,9.0,1,left,J. Harden driving Layup (17 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,,,,,,,17.0,,,,,,,
583,PT03M17.00S,2026-01-17T02:47:06.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,109,103,2026-01-17T02:47:06Z,5750000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M06.00S,2026-01-17T02:48:49.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,79.97700394218134,37.254901960784316,1610612761,109,103,2026-01-17T02:48:56Z,5760000,False,-64.0,136.0,1,right,MISS B. Ingram 14' fadeaway Shot,[1627742],1610612761.0,TOR,fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,14.99,Missed,,,,,,,,,,,,,,,,,,
585,PT03M03.00S,2026-01-17T02:48:52.9Z,4,REGULAR,rebound,defensive,[],1641757,,,1610612746,109,103,2026-01-17T02:48:56Z,5770000,False,,,0,,J. Miller REBOUND (Off:0 Def:2),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,584.0,2.0,2.0,0.0,,,,,,,,,,,,,,
586,PT02M53.00S,2026-01-17T02:49:03.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,6.1268068331143235,51.9607843137255,1610612746,109,105,2026-01-17T02:49:07Z,5780000,False,-10.0,5.0,1,left,J. Harden driving Layup (19 PTS),[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,,,,,,,19.0,,,,,,,
588,PT02M27.00S,2026-01-17T02:49:43.8Z,4,REGULAR,3pt,Jump Shot,[],1642347,82.47371879106439,3.9215686274509802,1610612761,109,105,2026-01-17T02:49:51Z,5800000,False,-230.0,112.0,1,right,MISS J. Shead 25' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,,,,,,,,,,,,,,,,,
589,PT02M24.00S,2026-01-17T02:49:46.8Z,4,REGULAR,rebound,offensive,[],1642867,,,1610612761,109,105,2026-01-17T02:49:51Z,5810000,False,,,0,,C. Murray-Boyles REBOUND (Off:4 Def:0),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Left Center,,,588.0,4.0,0.0,4.0,,,,,,,,,,,,,,
614,PT02M15.00S,2026-01-17T02:50:07.9Z,4,REGULAR,turnover,lost ball,[],1627742,,,1610612761,109,105,2026-01-17T02:58:25Z,5845000,False,,,0,,B. Ingram lost ball TURNOVER (5 TO),"[1627742, 1627739]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.0,Dunn,1627739.0,,,,,,,,,
615,PT02M15.00S,2026-01-17T02:50:07.9Z,4,REGULAR,steal,,[],1627739,,,1610612746,109,105,2026-01-17T02:57:58Z,5847500,False,,,0,,K. Dunn STEAL (4 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
593,PT01M53.00S,2026-01-17T02:50:18.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending', 'fromturnover']",201935,7.046649145860711,40.68627450980392,1610612746,109,107,2026-01-17T02:57:58Z,5850000,False,47.0,14.0,1,left,J. Harden driving floating Jump Shot (21 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,4.86,Made,,,,,,,,,,,21.0,,,,,,,
594,PT01M53.00S,2026-01-17T02:50:21.9Z,4,REGULAR,violation,defensive goaltending,[],1642867,,,1610612746,109,107,2026-01-17T02:50:28Z,5860000,False,,,0,,C. Murray-Boyles defensive goaltending VIOLATION,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,
596,PT01M39.00S,2026-01-17T02:52:22.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642867,88.64980289093299,41.17647058823529,1610612761,109,107,2026-01-17T02:52:43Z,5880000,False,-44.0,54.0,1,right,MISS C. Murray-Boyles 6' turnaround Shot - blocked,"[1642867, 201935]",1610612761.0,TOR,turnaround,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,Harden,201935.0,,,,,,,,,,,,
597,PT01M39.00S,2026-01-17T02:52:22.4Z,4,REGULAR,block,,[],201935,,,1610612761,109,107,2026-01-17T02:52:24Z,5890000,False,,,0,,J. Harden BLOCK (1 BLK),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
598,PT01M38.00S,2026-01-17T02:52:23.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,109,107,2026-01-17T02:52:43Z,5900000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,596.0,,,,,,,,,,,,,,,,,
600,PT01M24.00S,2026-01-17T02:52:55.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630534,,,1610612746,109,107,2026-01-17T02:53:01Z,5920000,False,,,0,,O. Agbaji shooting personal FOUL (3 PF) (Harden 2 FT),"[1630534, 201935]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1146.0,,,,,3.0,0.0,Harden,201935.0
602,PT01M24.00S,2026-01-17T02:53:26.0Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612746,109,108,2026-01-17T02:53:26Z,5940000,False,,,0,,J. Harden Free Throw 1 of 2 (22 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,22.0,,,,,,,
603,PT01M24.00S,2026-01-17T02:53:43.6Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612746,109,109,2026-01-17T02:53:43Z,5950000,False,,,0,,J. Harden Free Throw 2 of 2 (23 PTS),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,Made,,,,,,,,,,,23.0,,,,,,,
604,PT01M08.00S,2026-01-17T02:54:02.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630534,91.27792378449409,55.88235294117647,1610612761,109,109,2026-01-17T02:54:07Z,5960000,False,29.0,29.0,1,right,MISS O. Agbaji driving floating Shot,[1630534],1610612761.0,TOR,driving floating,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,4.16,Missed,,,,,,,,,,,,,,,,,,
605,PT01M06.00S,2026-01-17T02:54:04.1Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,109,109,2026-01-17T02:54:07Z,5970000,False,,,0,,I. Zubac REBOUND (Off:3 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,604.0,11.0,8.0,3.0,,,,,,,,,,,,,,
606,PT01M02.00S,2026-01-17T02:54:09.9Z,4,REGULAR,foul,offensive,[],1627739,,,1610612746,109,109,2026-01-17T02:54:25Z,5980000,False,,,0,,K. Dunn off-the-ball offensive FOUL (4 PF),"[1627739, 1630567]",1610612746.0,LAC,off-the-ball,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1146.0,,,,,4.0,0.0,Barnes,1630567.0
608,PT01M02.00S,2026-01-17T02:54:09.9Z,4,REGULAR,turnover,offensive foul,[],1627739,,,1610612746,109,109,2026-01-17T02:54:09Z,6000000,False,,,0,,K. Dunn offensive foul TURNOVER (5 TO),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,5.0,,,1146.0,,,,,,,,
