actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
405,PT05M57.00S,2026-03-14T03:59:45.4Z,3,REGULAR,foul,personal,[],1630581,,,1610612746,75,70,2026-03-14T03:59:54Z,4020000,False,,,0,,J. Giddey personal FOUL (2 PF),"[1630581, 1631097]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Mathurin,1631097.0
407,PT05M44.00S,2026-03-14T04:00:25.9Z,3,REGULAR,3pt,Jump Shot,[],1631097,90.09526938239159,3.6764705882352944,1610612746,75,70,2026-03-14T04:00:31Z,4040000,False,-232.0,41.0,1,right,MISS B. Mathurin 3PT,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,23.51,Missed,,,,,,,,,,,,,,,,,,
408,PT05M41.00S,2026-03-14T04:00:28.9Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,75,70,2026-03-14T04:00:31Z,4050000,False,,,0,,J. Giddey REBOUND (Off:2 Def:7),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,407.0,9.0,7.0,2.0,,,,,,,,,,,
409,PT05M38.00S,2026-03-14T04:00:32.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631159,6.521024967148489,50.73529411764706,1610612741,75,72,2026-03-14T04:00:38Z,4060000,False,-4.0,9.0,1,left,L. Miller running DUNK (6 PTS) (J. Giddey 6 AST),"[1631159, 1630581]",1610612741.0,CHI,running,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,0.95,Made,6.0,,,,,,,J. Giddey,1630581.0,6.0,,,,,,,,
411,PT05M09.00S,2026-03-14T04:01:01.1Z,3,REGULAR,3pt,Jump Shot,[],201572,76.5604467805519,9.068627450980392,1610612746,78,72,2026-03-14T04:01:06Z,4080000,False,-205.0,168.0,1,right,B. Lopez 26' 3PT  (7 PTS) (B. Mathurin 1 AST),"[201572, 1631097]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.47,Made,7.0,,,,,,,B. Mathurin,1631097.0,1.0,,,,,,,,
414,PT04M57.00S,2026-03-14T04:01:24.8Z,3,REGULAR,substitution,out,[],1630208,,,1610612741,78,72,2026-03-14T04:01:30Z,4110000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M57.00S,2026-03-14T04:01:24.8Z,3,REGULAR,substitution,in,[],1627824,,,1610612741,78,72,2026-03-14T04:01:30Z,4120000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M53.00S,2026-03-14T04:01:41.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631159,7.440867279894875,50.49019607843137,1610612741,78,74,2026-03-14T04:01:46Z,4130000,False,-2.0,17.0,1,left,L. Miller cutting DUNK (8 PTS) (J. Giddey 7 AST),"[1631159, 1630581]",1610612741.0,CHI,cutting,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,1.76,Made,8.0,,,,,,,J. Giddey,1630581.0,7.0,,,,,,,,
418,PT04M40.00S,2026-03-14T04:01:55.5Z,3,REGULAR,3pt,Jump Shot,[],1642920,67.09921156373193,68.13725490196079,1610612746,78,74,2026-03-14T04:01:59Z,4150000,False,91.0,257.0,1,right,MISS K. Sanders 27' 3PT,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Right Center,27.23,Missed,,,,,,,,,,,,,,,,,,
419,PT04M38.00S,2026-03-14T04:01:57.5Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612741,78,74,2026-03-14T04:01:59Z,4160000,False,,,0,,J. Giddey REBOUND (Off:2 Def:8),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,418.0,10.0,8.0,2.0,,,,,,,,,,,
420,PT04M31.00S,2026-03-14T04:02:04.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,5.732588699080158,44.36274509803921,1610612741,78,76,2026-03-14T04:02:10Z,4170000,False,28.0,1.0,1,left,J. Giddey running Layup (13 PTS),[1630581],1610612741.0,CHI,running,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.82,Made,13.0,,,,,,,,,,,,,,,,,
421,PT04M14.00S,2026-03-14T04:02:21.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202695,92.85479632063075,54.166666666666664,1610612746,78,76,2026-03-14T04:02:25Z,4180000,False,21.0,15.0,1,right,MISS K. Leonard driving DUNK,[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,,
422,PT04M12.00S,2026-03-14T04:02:23.1Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,78,76,2026-03-14T04:02:25Z,4190000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:2),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,,,,,,421.0,2.0,2.0,0.0,,,,,,,,,,,
423,PT04M06.00S,2026-03-14T04:02:29.8Z,3,REGULAR,3pt,Jump Shot,[],1642265,16.63929040735874,95.34313725490196,1610612741,78,79,2026-03-14T04:02:35Z,4200000,False,-227.0,104.0,1,left,R. Dillingham 24' 3PT  (10 PTS) (J. Giddey 8 AST),"[1642265, 1630581]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,24.94,Made,10.0,,,,,,,J. Giddey,1630581.0,8.0,,,,,,,,
425,PT04M04.00S,2026-03-14T04:02:35.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,78,79,2026-03-14T04:02:35Z,4220000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT04M04.00S,2026-03-14T04:05:07.8Z,3,REGULAR,substitution,out,[],202695,,,1610612746,78,79,2026-03-14T04:05:28Z,4230000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M04.00S,2026-03-14T04:05:07.8Z,3,REGULAR,substitution,out,[],1642920,,,1610612746,78,79,2026-03-14T04:05:28Z,4240000,False,,,0,,SUB out: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M04.00S,2026-03-14T04:05:07.8Z,3,REGULAR,substitution,in,[],201587,,,1610612746,78,79,2026-03-14T04:05:28Z,4250000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M04.00S,2026-03-14T04:05:07.8Z,3,REGULAR,substitution,in,[],1641757,,,1610612746,78,79,2026-03-14T04:05:28Z,4260000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M50.00S,2026-03-14T04:05:38.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,92.72339027595268,52.69607843137255,1610612746,80,79,2026-03-14T04:05:41Z,4270000,False,13.0,16.0,1,right,B. Lopez driving Layup (9 PTS) (N. Batum 2 AST),"[201572, 201587]",1610612746.0,LAC,driving,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,2.09,Made,9.0,,,,,,,N. Batum,201587.0,2.0,,,,,,,,
433,PT03M41.00S,2026-03-14T04:05:48.2Z,3,REGULAR,2pt,Jump Shot,[],1642265,17.821944809461236,89.2156862745098,1610612741,80,81,2026-03-14T04:12:14Z,4290000,False,-196.0,115.0,1,left,R. Dillingham 22' pullup Jump Shot (12 PTS),[1642265],1610612741.0,CHI,pullup,,,Dillingham,R. Dillingham,,,,,Mid-Range,16-24 Left,22.73,Made,12.0,,,,,,,,,,,,,,,,,
434,PT03M22.00S,2026-03-14T04:06:08.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641757,91.93495400788436,41.42156862745098,1610612746,80,81,2026-03-14T04:13:31Z,4300000,False,-43.0,23.0,1,right,MISS J. Miller driving floating bank Shot,[1641757],1610612746.0,LAC,driving floating bank,,,Miller,J. Miller,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
435,PT03M20.00S,2026-03-14T04:06:10.1Z,3,REGULAR,rebound,offensive,[],1627884,,,1610612746,80,81,2026-03-14T04:13:31Z,4310000,False,,,0,,D. Jones Jr. REBOUND (Off:2 Def:0),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,434.0,2.0,0.0,2.0,,,,,,,,,,,
436,PT03M20.00S,2026-03-14T04:06:12.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627884,94.40999984741211,50.0,1610612746,82,81,2026-03-14T04:13:33Z,4320000,False,0.0,0.0,1,right,D. Jones Jr. tip Layup (10 PTS),[1627884],1610612746.0,LAC,tip,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
437,PT02M57.00S,2026-03-14T04:06:31.7Z,3,REGULAR,3pt,Jump Shot,[],1630581,16.770696452036795,95.34313725490196,1610612741,82,81,2026-03-14T04:14:13Z,4330000,False,-227.0,105.0,1,left,MISS J. Giddey 24' pullup 3PT,[1630581],1610612741.0,CHI,pullup,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
438,PT02M53.00S,2026-03-14T04:06:35.7Z,3,REGULAR,rebound,defensive,[],1631097,,,1610612746,82,81,2026-03-14T04:06:37Z,4340000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:3),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,,,,,,437.0,3.0,3.0,0.0,,,,,,,,,,,
439,PT02M43.00S,2026-03-14T04:06:49.8Z,3,REGULAR,foul,personal,[],1627824,,,1610612746,82,81,2026-03-14T04:06:55Z,4350000,False,,,0,,G. Yabusele personal FOUL (2 PF),"[1627824, 201572]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Lopez,201572.0
441,PT02M43.00S,2026-03-14T04:07:00.5Z,3,REGULAR,substitution,out,[],201572,,,1610612746,82,81,2026-03-14T04:07:07Z,4370000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M43.00S,2026-03-14T04:07:00.5Z,3,REGULAR,substitution,out,[],1630581,,,1610612746,82,81,2026-03-14T04:07:07Z,4380000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M43.00S,2026-03-14T04:07:00.5Z,3,REGULAR,substitution,out,[],1630172,,,1610612746,82,81,2026-03-14T04:07:07Z,4390000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M43.00S,2026-03-14T04:07:00.5Z,3,REGULAR,substitution,in,[],1630543,,,1610612746,82,81,2026-03-14T04:07:07Z,4400000,False,,,0,,SUB in: I. Jackson,[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M43.00S,2026-03-14T04:07:00.5Z,3,REGULAR,substitution,in,[],1641824,,,1610612746,82,81,2026-03-14T04:07:07Z,4410000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M43.00S,2026-03-14T04:07:00.5Z,3,REGULAR,substitution,in,[],1630200,,,1610612746,82,81,2026-03-14T04:07:07Z,4420000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M37.00S,2026-03-14T04:07:26.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631097,92.59198423127464,55.14705882352941,1610612746,84,81,2026-03-14T04:07:31Z,4430000,False,26.0,17.0,1,right,B. Mathurin driving Layup (9 PTS) (I. Jackson 1 AST),"[1631097, 1630543]",1610612746.0,LAC,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.09,Made,9.0,,,,,,,I. Jackson,1630543.0,1.0,,,,,,,,
449,PT02M26.00S,2026-03-14T04:07:37.6Z,3,REGULAR,3pt,Jump Shot,[],1631159,26.757555847568987,11.76470588235294,1610612741,84,81,2026-03-14T04:07:44Z,4450000,False,191.0,199.0,1,left,MISS L. Miller 27' 3PT,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Right Center,27.6,Missed,,,,,,,,,,,,,,,,,,
450,PT02M22.00S,2026-03-14T04:07:41.6Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612746,84,81,2026-03-14T04:07:44Z,4460000,False,,,0,,I. Jackson REBOUND (Off:1 Def:3),[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,449.0,4.0,3.0,1.0,,,,,,,,,,,
451,PT02M20.00S,2026-03-14T04:07:47.0Z,3,REGULAR,foul,personal,[],1630200,,,1610612746,84,81,2026-03-14T04:07:52Z,4470000,False,,,0,,T. Jones personal FOUL (2 PF),"[1630200, 1631097]",1610612741.0,CHI,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Mathurin,1631097.0
453,PT02M03.00S,2026-03-14T04:08:29.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,83.13074901445466,49.754901960784316,1610612746,86,81,2026-03-14T04:08:33Z,4490000,False,-1.0,106.0,1,right,B. Mathurin 10' Jump Shot (11 PTS) (D. Jones Jr. 2 AST),"[1631097, 1627884]",1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,10.61,Made,11.0,,,,,,,D. Jones Jr.,1627884.0,2.0,,,,,,,,
455,PT01M39.00S,2026-03-14T04:08:54.2Z,3,REGULAR,3pt,Jump Shot,[],1642265,32.14520367936925,48.77450980392157,1610612741,86,81,2026-03-14T04:18:53Z,4510000,False,6.0,250.0,1,left,MISS R. Dillingham 24' pullup 3PT,[1642265],1610612741.0,CHI,pullup,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,24.98,Missed,,,,,,,,,,,,,,,,,,
456,PT01M35.00S,2026-03-14T04:08:58.2Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612746,86,81,2026-03-14T04:08:59Z,4520000,False,,,0,,I. Jackson REBOUND (Off:1 Def:4),[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,455.0,5.0,4.0,1.0,,,,,,,,,,,
457,PT01M25.00S,2026-03-14T04:09:07.8Z,3,REGULAR,3pt,Jump Shot,[],1631097,87.86136662286465,94.6078431372549,1610612746,86,81,2026-03-14T04:09:15Z,4530000,False,223.0,62.0,1,right,MISS B. Mathurin 3PT,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,23.14,Missed,,,,,,,,,,,,,,,,,,
458,PT01M22.00S,2026-03-14T04:09:10.8Z,3,REGULAR,rebound,offensive,[],1630543,,,1610612746,86,81,2026-03-14T04:09:15Z,4540000,False,,,0,,I. Jackson REBOUND (Off:2 Def:4),[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,Right Corner 3,24+ Right,,,,,,457.0,6.0,4.0,2.0,,,,,,,,,,,
459,PT01M19.00S,2026-03-14T04:09:14.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641757,92.59198423127464,55.63725490196079,1610612746,88,81,2026-03-14T04:09:17Z,4550000,False,28.0,17.0,1,right,J. Miller driving Layup (8 PTS) (I. Jackson 2 AST),"[1641757, 1630543]",1610612746.0,LAC,driving,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,3.3,Made,8.0,,,,,,,I. Jackson,1630543.0,2.0,,,,,,,,
461,PT01M01.00S,2026-03-14T04:09:32.0Z,3,REGULAR,turnover,bad pass,[],1642265,,,1610612741,88,81,2026-03-14T04:09:35Z,4570000,False,,,0,,R. Dillingham bad pass TURNOVER (3 TO),"[1642265, 1627884]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,3.0,Jones Jr.,1627884.0,,,,,
462,PT01M01.00S,2026-03-14T04:09:32.0Z,3,REGULAR,steal,,[],1627884,,,1610612746,88,81,2026-03-14T04:09:33Z,4580000,False,,,0,,D. Jones Jr. STEAL (2 STL),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
463,PT01M00.00S,2026-03-14T04:09:35.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642265,,,1610612746,88,81,2026-03-14T04:09:39Z,4590000,False,,,0,,R. Dillingham personal FOUL (1 PF) (Jackson 2 FT),"[1642265, 1630543]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202037.0,1.0,0.0,Jackson,1630543.0
465,PT01M00.00S,2026-03-14T04:10:10.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630543,,,1610612746,88,81,2026-03-14T04:10:38Z,4610000,False,,,0,,MISS I. Jackson Free Throw 1 of 2,[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
466,PT01M00.00S,2026-03-14T04:10:10.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,88,81,2026-03-14T04:10:38Z,4620000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,465.0,,,,,,,,,,,,,,
467,PT01M00.00S,2026-03-14T04:10:11.7Z,3,REGULAR,substitution,out,[],1627884,,,1610612746,88,81,2026-03-14T04:10:14Z,4630000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M00.00S,2026-03-14T04:10:11.7Z,3,REGULAR,substitution,in,[],1627739,,,1610612746,88,81,2026-03-14T04:10:14Z,4640000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M00.00S,2026-03-14T04:10:10.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630543,,,1610612746,88,81,2026-03-14T04:10:38Z,4650000,False,,,0,,MISS I. Jackson Free Throw 2 of 2,[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
470,PT00M57.50S,2026-03-14T04:10:13.1Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,88,81,2026-03-14T04:10:38Z,4660000,False,,,0,,M. Buzelis REBOUND (Off:3 Def:7),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,469.0,10.0,7.0,3.0,,,,,,,,,,,
471,PT00M43.60S,2026-03-14T04:10:51.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,13.87976346911958,50.49019607843137,1610612741,88,83,2026-03-14T04:10:54Z,4670000,False,-2.0,78.0,1,left,T. Jones 7' driving floating Jump Shot (17 PTS) (R. Dillingham 3 AST),"[1630200, 1642265]",1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,17.0,,,,,,,R. Dillingham,1642265.0,3.0,,,,,,,,
473,PT00M35.60S,2026-03-14T04:11:02.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641757,85.3646517739816,47.794117647058826,1610612746,90,83,2026-03-14T04:11:05Z,4690000,False,-11.0,85.0,1,right,J. Miller 8' driving floating Jump Shot (10 PTS),[1641757],1610612746.0,LAC,driving floating,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Center,8.58,Made,10.0,,,,,,,,,,,,,,,,,
474,PT00M20.20S,2026-03-14T04:11:20.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631159,9.149145860709593,47.30392156862745,1610612741,90,85,2026-03-14T04:11:23Z,4700000,False,13.0,34.0,1,left,L. Miller driving finger roll Layup (10 PTS) (R. Dillingham 4 AST),"[1631159, 1642265]",1610612741.0,CHI,driving finger roll,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,3.61,Made,10.0,,,,,,,R. Dillingham,1642265.0,4.0,,,,,,,,
476,PT00M01.00S,2026-03-14T04:11:43.7Z,3,REGULAR,2pt,Jump Shot,[],1631097,70.34945795006571,54.12454044117647,1610612746,92,85,2026-03-14T04:15:20Z,4720000,False,21.0,226.0,1,right,B. Mathurin 22' pullup Jump Shot (13 PTS),[1631097],1610612746.0,LAC,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Center,22.71,Made,13.0,,,,,,,,,,,,,,,,,
477,PT00M00.30S,2026-03-14T04:11:51.7Z,3,REGULAR,heave,,[],0,,,1610612741,92,85,2026-03-14T04:15:46Z,4730000,False,,,0,,CHI Heave,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Left Center,72.64,,,,,,,,,,,,,,,,,,,
478,PT00M00.10S,2026-03-14T04:11:51.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,92,85,2026-03-14T04:13:35Z,4740000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,477.0,,,,,,,,,,,,,,
479,PT00M00.00S,2026-03-14T04:11:56.1Z,3,REGULAR,period,end,[],0,,,1610612741,92,85,2026-03-14T04:11:56Z,4750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2026-03-14T04:12:35.2Z,4,REGULAR,substitution,out,['startperiod'],1631159,,,1610612741,92,85,2026-03-14T04:14:30Z,4760000,False,,,0,,SUB out: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2026-03-14T04:12:35.2Z,4,REGULAR,substitution,in,['startperiod'],1630581,,,1610612741,92,85,2026-03-14T04:14:30Z,4770000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2026-03-14T04:14:33.3Z,4,REGULAR,period,start,[],0,,,1610612746,92,85,2026-03-14T04:14:33Z,4780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M47.00S,2026-03-14T04:14:45.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,91.67214191852825,45.588235294117645,1610612746,92,85,2026-03-14T04:22:10Z,4790000,False,-22.0,26.0,1,right,MISS K. Dunn driving reverse Layup,[1627739],1610612746.0,LAC,driving reverse,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
484,PT11M46.00S,2026-03-14T04:14:46.1Z,4,REGULAR,rebound,offensive,[],1630543,,,1610612746,92,85,2026-03-14T04:22:32Z,4800000,False,,,0,,I. Jackson REBOUND (Off:3 Def:4),[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,483.0,7.0,4.0,3.0,,,,,,,,,,,
485,PT11M45.00S,2026-03-14T04:14:52.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630543,94.40999984741211,50.0,1610612746,94,85,2026-03-14T04:22:47Z,4810000,False,0.0,0.0,1,right,I. Jackson putback Layup (8 PTS),[1630543],1610612746.0,LAC,putback,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
486,PT11M32.00S,2026-03-14T04:15:03.1Z,4,REGULAR,foul,personal,[],201587,,,1610612741,94,85,2026-03-14T04:15:08Z,4820000,False,,,0,,N. Batum personal FOUL (1 PF),"[201587, 1642265]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Dillingham,1642265.0
489,PT11M32.00S,2026-03-14T04:15:17.7Z,4,REGULAR,substitution,out,[],1627824,,,1610612741,94,85,2026-03-14T04:15:20Z,4840000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M32.00S,2026-03-14T04:15:17.7Z,4,REGULAR,substitution,in,[],1630208,,,1610612741,94,85,2026-03-14T04:15:20Z,4850000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M24.00S,2026-03-14T04:15:30.3Z,4,REGULAR,3pt,Jump Shot,[],1641824,32.40801576872536,65.19607843137256,1610612741,94,85,2026-03-14T04:15:34Z,4860000,False,-76.0,252.0,1,left,MISS M. Buzelis 26' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
492,PT11M21.00S,2026-03-14T04:15:33.3Z,4,REGULAR,rebound,defensive,[],1631097,,,1610612746,94,85,2026-03-14T04:15:34Z,4870000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:4),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,491.0,4.0,4.0,0.0,,,,,,,,,,,
