actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
359,PT10M25.00S,2023-11-02T03:26:27.7Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,56,59,2023-11-02T03:26:29Z,3580000,False,,,0,,K. Huerter REBOUND (Off:1 Def:4),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,358.0,,,5.0,4.0,1.0,,
360,PT10M13.00S,2023-11-02T03:26:39.6Z,3,REGULAR,3pt,Jump Shot,[],203084,92.9862023653088,3.6764705882352944,1610612758,56,62,2023-11-02T03:26:43Z,3590000,False,-232.0,13.0,1,right,H. Barnes 3PT  (9 PTS) (D. Sabonis 5 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.2,Made,9.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,,,
362,PT09M58.00S,2023-11-02T03:26:57.0Z,3,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,56,62,2023-11-02T03:27:03Z,3610000,False,,,0,,D. Green lost ball out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,lost ball,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,,,,,1.0,,,,,,,,
363,PT09M47.00S,2023-11-02T03:27:14.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627734,67.23061760840999,65.19607843137256,1610612758,56,62,2023-11-02T03:27:20Z,3620000,False,76.0,256.0,1,right,MISS D. Sabonis 26' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
364,PT09M44.00S,2023-11-02T03:27:17.8Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,56,62,2023-11-02T03:27:20Z,3630000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,363.0,,,1.0,1.0,0.0,,
365,PT09M34.00S,2023-11-02T03:27:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,8.09789750328515,44.36274509803921,1610612744,58,62,2023-11-02T03:27:31Z,3640000,False,28.0,24.0,1,left,K. Looney Layup (4 PTS) (D. Green 4 AST),"[1626172, 203110]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,3.68,Made,4.0,D. Green,203110.0,4.0,,,,,,,,,,,,,,
367,PT09M23.00S,2023-11-02T03:27:38.4Z,3,REGULAR,3pt,Jump Shot,[],203084,75.50919842312747,8.823529411764707,1610612758,58,65,2023-11-02T03:27:41Z,3660000,False,-206.0,178.0,1,right,H. Barnes 27' 3PT  (12 PTS) (D. Mitchell 4 AST),"[203084, 1630558]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,27.2,Made,12.0,D. Mitchell,1630558.0,4.0,,,,,,,,,,,,,,
369,PT09M07.00S,2023-11-02T03:27:57.7Z,3,REGULAR,foul,personal,[],1630558,,,1610612744,58,65,2023-11-02T03:28:04Z,3680000,False,,,0,,D. Mitchell personal FOUL (1 PF),"[1630558, 203110]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,201246.0,1.0,0.0,Green,203110.0,,,,,,,,,
371,PT09M00.00S,2023-11-02T03:28:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,15.456636005256241,49.50980392156863,1610612744,58,65,2023-11-02T03:28:30Z,3700000,False,2.0,93.0,1,left,MISS K. Thompson 9' driving floating Shot,[202691],1610612744.0,GSW,driving floating,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,9.28,Missed,,,,,,,,,,,,,,,,,,
372,PT08M58.00S,2023-11-02T03:28:26.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,58,65,2023-11-02T03:28:30Z,3710000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,371.0,,,6.0,6.0,0.0,,
373,PT08M45.00S,2023-11-02T03:28:39.0Z,3,REGULAR,2pt,Jump Shot,[],1631099,83.26215505913272,27.205882352941174,1610612758,58,67,2023-11-02T03:28:43Z,3720000,False,-114.0,105.0,1,right,K. Murray 15' driving floating Jump Shot (4 PTS),[1631099],1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,15.49,Made,4.0,,,,,,,,,,,,,,,,,
374,PT08M44.00S,2023-11-02T03:28:45.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,58,67,2023-11-02T03:28:45Z,3730000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M30.00S,2023-11-02T03:31:56.6Z,3,REGULAR,2pt,Jump Shot,[],202691,17.427726675427067,21.568627450980394,1610612744,58,67,2023-11-02T03:32:00Z,3740000,False,142.0,111.0,1,left,MISS K. Thompson 18' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,18.06,Missed,,,,,,,,,,,,,,,,,,
376,PT08M27.00S,2023-11-02T03:31:59.6Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612758,58,67,2023-11-02T03:32:00Z,3750000,False,,,0,,K. Huerter REBOUND (Off:1 Def:5),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,375.0,,,6.0,5.0,1.0,,
377,PT08M13.00S,2023-11-02T03:32:12.5Z,3,REGULAR,2pt,Jump Shot,[],1631099,85.62746386333771,73.0392156862745,1610612758,58,69,2023-11-02T03:32:17Z,3760000,False,115.0,83.0,1,right,K. Murray 14' turnaround fadeaway Jump Shot (6 PTS),[1631099],1610612758.0,SAC,turnaround fadeaway,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,14.18,Made,6.0,,,,,,,,,,,,,,,,,
378,PT07M58.00S,2023-11-02T03:32:29.9Z,3,REGULAR,turnover,out-of-bounds,[],202691,,,1610612744,58,69,2023-11-02T03:32:42Z,3770000,False,,,0,,K. Thompson bad pass out-of-bounds TURNOVER (2 TO),[202691],1610612744.0,GSW,bad pass,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,201246.0,,,,,2.0,,,,,,,,
379,PT07M42.00S,2023-11-02T03:32:50.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628989,82.47371879106439,50.73529411764706,1610612758,58,69,2023-11-02T03:32:53Z,3780000,False,4.0,112.0,1,right,MISS K. Huerter 11' floating Shot,[1628989],1610612758.0,SAC,floating,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,11.23,Missed,,,,,,,,,,,,,,,,,,
380,PT07M40.00S,2023-11-02T03:32:52.2Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,58,69,2023-11-02T03:32:53Z,3790000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,379.0,,,2.0,2.0,0.0,,
381,PT07M25.00S,2023-11-02T03:33:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203952,7.966491458607096,39.21568627450981,1610612744,60,69,2023-11-02T03:33:14Z,3800000,False,54.0,22.0,1,left,A. Wiggins driving Layup (14 PTS) (D. Green 5 AST),"[203952, 203110]",1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.84,Made,14.0,D. Green,203110.0,5.0,,,,,,,,,,,,,,
383,PT07M05.00S,2023-11-02T03:33:27.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,82.34231274638634,54.41176470588235,1610612758,60,69,2023-11-02T03:33:52Z,3820000,False,22.0,113.0,1,right,MISS K. Murray 11' turnaround fadeaway Shot,[1631099],1610612758.0,SAC,turnaround fadeaway,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.56,Missed,,,,,,,,,,,,,,,,,,
384,PT07M04.00S,2023-11-02T03:33:28.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,60,69,2023-11-02T03:33:52Z,3830000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,383.0,,,,,,,
386,PT06M55.00S,2023-11-02T03:33:44.8Z,3,REGULAR,foul,personal,['3freethrow'],1631099,,,1610612744,60,69,2023-11-02T03:33:54Z,3850000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Curry 3 FT),"[1631099, 201939]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,201246.0,2.0,0.0,Curry,201939.0,,,,,,,,,
388,PT06M55.00S,2023-11-02T03:34:15.3Z,3,REGULAR,freethrow,1 of 3,[],201939,,,1610612744,61,69,2023-11-02T03:34:15Z,3870000,False,,,0,,S. Curry Free Throw 1 of 3 (9 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
389,PT06M55.00S,2023-11-02T03:34:29.1Z,3,REGULAR,freethrow,2 of 3,[],201939,,,1610612744,62,69,2023-11-02T03:34:29Z,3880000,False,,,0,,S. Curry Free Throw 2 of 3 (10 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
390,PT06M55.00S,2023-11-02T03:34:44.2Z,3,REGULAR,freethrow,3 of 3,[],201939,,,1610612744,63,69,2023-11-02T03:34:44Z,3890000,False,,,0,,S. Curry Free Throw 3 of 3 (11 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
391,PT06M38.00S,2023-11-02T03:35:02.7Z,3,REGULAR,3pt,Jump Shot,[],1630558,69.07030223390277,72.54901960784314,1610612758,63,72,2023-11-02T03:35:07Z,3900000,False,113.0,238.0,1,right,D. Mitchell 26' 3PT  (13 PTS) (D. Sabonis 6 AST),"[1630558, 1627734]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.35,Made,13.0,D. Sabonis,1627734.0,6.0,,,,,,,,,,,,,,
393,PT06M26.00S,2023-11-02T03:35:13.7Z,3,REGULAR,2pt,Jump Shot,[],203952,24.78646517739816,44.11764705882353,1610612744,63,72,2023-11-02T03:35:17Z,3920000,False,29.0,180.0,1,left,MISS A. Wiggins 18' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Center,18.29,Missed,,,,,,,,,,,,,,,,,,
394,PT06M24.00S,2023-11-02T03:35:15.7Z,3,REGULAR,rebound,defensive,[],1631099,,,1610612758,63,72,2023-11-02T03:35:17Z,3930000,False,,,0,,K. Murray REBOUND (Off:1 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,393.0,,,4.0,3.0,1.0,,
395,PT06M20.00S,2023-11-02T03:35:20.9Z,3,REGULAR,turnover,lost ball,[],1630558,,,1610612758,63,72,2023-11-02T03:42:48Z,3940000,False,,,0,,D. Mitchell lost ball TURNOVER (2 TO),"[1630558, 203110]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,2.0,,Green,203110.0,,,,,
396,PT06M20.00S,2023-11-02T03:35:20.9Z,3,REGULAR,steal,,[],203110,,,1610612744,63,72,2023-11-02T03:35:22Z,3950000,False,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
397,PT06M12.00S,2023-11-02T03:35:29.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202691,8.229303547963205,55.88235294117647,1610612744,63,72,2023-11-02T03:36:06Z,3960000,False,-29.0,25.0,1,left,MISS K. Thompson driving Layup,[202691],1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
398,PT06M09.00S,2023-11-02T03:35:31.7Z,3,REGULAR,rebound,offensive,[],201939,,,1610612744,63,72,2023-11-02T03:35:31Z,3970000,False,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,397.0,,,3.0,2.0,1.0,,
399,PT06M08.00S,2023-11-02T03:35:33.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201939,33.327858081471746,42.8921568627451,1610612744,66,72,2023-11-02T03:36:31Z,3980000,False,36.0,261.0,1,left,S. Curry 26' 3PT pullup (14 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.32,Made,14.0,,,,,,,,,,,,,,,,,
400,PT05M58.00S,2023-11-02T03:35:42.2Z,3,REGULAR,3pt,Jump Shot,[],1628989,94.82588699080158,94.6078431372549,1610612758,66,72,2023-11-02T03:37:10Z,3990000,False,223.0,-4.0,1,right,MISS K. Huerter 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,22.3,Missed,,,,,,,,,,,,,,,,,,
401,PT05M57.00S,2023-11-02T03:35:43.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,66,72,2023-11-02T03:35:50Z,4000000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,400.0,,,,,,,
403,PT05M57.00S,2023-11-02T03:35:49.9Z,3,REGULAR,substitution,out,[],203952,,,1610612744,66,72,2023-11-02T03:36:21Z,4020000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M57.00S,2023-11-02T03:35:49.9Z,3,REGULAR,substitution,out,[],1626172,,,1610612744,66,72,2023-11-02T03:36:21Z,4030000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M57.00S,2023-11-02T03:35:49.9Z,3,REGULAR,substitution,out,[],202691,,,1610612744,66,72,2023-11-02T03:36:21Z,4040000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M57.00S,2023-11-02T03:35:49.9Z,3,REGULAR,substitution,in,[],101108,,,1610612744,66,72,2023-11-02T03:36:21Z,4050000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M57.00S,2023-11-02T03:35:49.9Z,3,REGULAR,substitution,in,[],203967,,,1610612744,66,72,2023-11-02T03:36:21Z,4060000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M57.00S,2023-11-02T03:35:49.9Z,3,REGULAR,substitution,in,[],1627780,,,1610612744,66,72,2023-11-02T03:36:21Z,4070000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M57.00S,2023-11-02T03:36:31.7Z,3,REGULAR,substitution,out,[],1628989,,,1610612744,66,72,2023-11-02T03:36:58Z,4075000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M57.00S,2023-11-02T03:36:31.7Z,3,REGULAR,substitution,out,[],1630558,,,1610612744,66,72,2023-11-02T03:36:58Z,4077500,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M57.00S,2023-11-02T03:36:31.7Z,3,REGULAR,substitution,out,[],203084,,,1610612744,66,72,2023-11-02T03:36:58Z,4078750,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M57.00S,2023-11-02T03:36:31.7Z,3,REGULAR,substitution,in,[],1641732,,,1610612744,66,72,2023-11-02T03:36:58Z,4079375,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M57.00S,2023-11-02T03:36:31.7Z,3,REGULAR,substitution,in,[],1628370,,,1610612744,66,72,2023-11-02T03:36:58Z,4079687,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M57.00S,2023-11-02T03:36:31.7Z,3,REGULAR,substitution,in,[],1628426,,,1610612744,66,72,2023-11-02T03:36:58Z,4079843,False,,,0,,SUB in: A. Vezenkov,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M48.00S,2023-11-02T03:36:32.6Z,3,REGULAR,turnover,out-of-bounds,[],203967,,,1610612744,66,72,2023-11-02T03:39:22Z,4080000,False,,,0,,D. Saric lost ball out-of-bounds TURNOVER (2 TO),[203967],1610612744.0,GSW,lost ball,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,,,,,2.0,,,,,,,,
416,PT05M26.00S,2023-11-02T03:37:10.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628426,71.43561103810775,80.14705882352942,1610612758,66,72,2023-11-02T03:37:16Z,4150000,False,151.0,216.0,1,right,MISS A. Vezenkov 26' 3PT,[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
417,PT05M24.00S,2023-11-02T03:37:12.7Z,3,REGULAR,rebound,defensive,[],1627780,,,1610612744,66,72,2023-11-02T03:37:16Z,4160000,False,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,416.0,,,2.0,2.0,0.0,,
418,PT05M08.00S,2023-11-02T03:37:29.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203967,7.703679369250986,40.19607843137255,1610612744,66,72,2023-11-02T03:39:05Z,4170000,False,49.0,20.0,1,left,MISS D. Saric Layup - blocked,"[203967, 1628370]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,5.29,Missed,,,,,,,,,,,,,,,,,Monk,1628370.0
443,PT05M08.00S,2023-11-02T03:37:29.2Z,3,REGULAR,block,,[],1628370,,,1610612744,66,72,2023-11-02T03:41:48Z,4175000,False,,,0,,M. Monk BLOCK (2 BLK),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
419,PT05M04.00S,2023-11-02T03:37:33.2Z,3,REGULAR,rebound,defensive,[],1628426,,,1610612758,66,72,2023-11-02T03:37:33Z,4180000,False,,,0,,A. Vezenkov REBOUND (Off:0 Def:4),[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,418.0,,,4.0,4.0,0.0,,
420,PT04M45.00S,2023-11-02T03:37:51.7Z,3,REGULAR,2pt,Jump Shot,[],1628426,94.69448094612353,70.58823529411765,1610612758,66,72,2023-11-02T03:37:57Z,4190000,False,103.0,-3.0,1,right,MISS A. Vezenkov 10' driving floating Shot,[1628426],1610612758.0,SAC,driving floating,,,Vezenkov,A. Vezenkov,,,,,Mid-Range,8-16 Right,10.29,Missed,,,,,,,,,,,,,,,,,,
421,PT04M43.00S,2023-11-02T03:37:53.7Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,66,72,2023-11-02T03:37:57Z,4200000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,420.0,,,7.0,6.0,1.0,,
422,PT04M39.00S,2023-11-02T03:37:57.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631099,94.30026281208936,4.411764705882353,1610612758,66,72,2023-11-02T03:38:02Z,4210000,False,-228.0,1.0,1,right,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
423,PT04M37.00S,2023-11-02T03:37:59.7Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,66,72,2023-11-02T03:38:02Z,4220000,False,,,0,,S. Curry REBOUND (Off:1 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,422.0,,,4.0,3.0,1.0,,
424,PT04M30.00S,2023-11-02T03:38:07.5Z,3,REGULAR,3pt,Jump Shot,[],201939,33.065045992115635,49.01960784313725,1610612744,66,72,2023-11-02T03:43:26Z,4230000,False,5.0,258.0,1,left,MISS S. Curry 25' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
425,PT04M28.00S,2023-11-02T03:38:09.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,66,72,2023-11-02T03:38:54Z,4240000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,424.0,,,8.0,7.0,1.0,,
426,PT04M10.00S,2023-11-02T03:38:30.3Z,3,REGULAR,foul,offensive,[],1628426,,,1610612758,66,72,2023-11-02T03:38:36Z,4250000,False,,,0,,A. Vezenkov charge offensive FOUL (2 PF),"[1628426, 203110]",1610612758.0,SAC,charge,,,Vezenkov,A. Vezenkov,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,2.0,0.0,Green,203110.0,,,,,,,,,
428,PT04M10.00S,2023-11-02T03:38:30.3Z,3,REGULAR,turnover,offensive foul,[],1628426,,,1610612758,66,72,2023-11-02T03:38:30Z,4270000,False,,,0,,A. Vezenkov offensive foul TURNOVER (1 TO),[1628426],1610612758.0,SAC,,,,Vezenkov,A. Vezenkov,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,,,,,1.0,,,,,,,,
429,PT04M10.00S,2023-11-02T03:38:45.9Z,3,REGULAR,substitution,out,[],203110,,,1610612744,66,72,2023-11-02T03:38:49Z,4280000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M10.00S,2023-11-02T03:38:45.9Z,3,REGULAR,substitution,out,[],201939,,,1610612744,66,72,2023-11-02T03:38:49Z,4290000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M10.00S,2023-11-02T03:38:45.9Z,3,REGULAR,substitution,in,[],1630541,,,1610612744,66,72,2023-11-02T03:38:49Z,4300000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M10.00S,2023-11-02T03:38:45.9Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,66,72,2023-11-02T03:38:49Z,4310000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M56.00S,2023-11-02T03:39:11.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630228,16.376478318002626,46.568627450980394,1610612744,68,72,2023-11-02T03:44:06Z,4320000,False,17.0,101.0,1,left,J. Kuminga 10' Jump Shot (10 PTS) (C. Paul 5 AST),"[1630228, 101108]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,10.28,Made,10.0,C. Paul,101108.0,5.0,,,,,,,,,,,,,,
435,PT03M41.00S,2023-11-02T03:39:25.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641732,90.88370565045992,58.333333333333336,1610612758,68,72,2023-11-02T03:39:29Z,4340000,False,42.0,33.0,1,right,MISS C. Jones driving Layup,[1641732],1610612758.0,SAC,driving,,,Jones,C. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,,
436,PT03M39.00S,2023-11-02T03:39:27.9Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,68,72,2023-11-02T03:39:29Z,4350000,False,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,435.0,,,2.0,2.0,0.0,,
437,PT03M32.00S,2023-11-02T03:39:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,7.178055190538765,40.68627450980392,1610612744,68,72,2023-11-02T03:44:57Z,4360000,False,47.0,15.0,1,left,MISS M. Moody cutting Layup,[1630541],1610612744.0,GSW,cutting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
438,PT03M30.00S,2023-11-02T03:39:36.3Z,3,REGULAR,rebound,offensive,[],101108,,,1610612744,68,72,2023-11-02T03:44:57Z,4370000,False,,,0,,C. Paul REBOUND (Off:1 Def:3),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,437.0,,,4.0,3.0,1.0,,
