actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
505,PT10M26.00S,2024-03-07T05:05:20.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,97,81,2024-03-07T05:05:46Z,4960000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,504.0,,,,,,,,,,,,,,
508,PT10M15.00S,2024-03-07T05:05:49.1Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626171,92.19776609724047,11.519607843137255,1610612749,97,81,2024-03-07T05:09:00Z,4980000,False,-192.0,21.0,1,right,MISS B. Portis 19' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,,,,Mid-Range,16-24 Left,19.35,Missed,,Portis,B. Portis,,,,,,,,,,,,,,,,,,
509,PT10M13.00S,2024-03-07T05:05:51.1Z,4,REGULAR,rebound,defensive,[],101108,,,1610612744,97,81,2024-03-07T05:05:54Z,4990000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Left,,,,Paul,C. Paul,,,,508.0,2.0,2.0,0.0,,,,,,,,,,,
510,PT10M06.00S,2024-03-07T05:05:57.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,7.178055190538765,57.84313725490197,1610612744,99,81,2024-03-07T05:09:28Z,5000000,False,-39.0,15.0,1,left,J. Kuminga cutting Layup (20 PTS) (D. Green 5 AST),"[1630228, 203110]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,4.2,Made,20.0,Kuminga,J. Kuminga,D. Green,203110.0,5.0,,,,,,,,,,,,,,,
512,PT09M54.00S,2024-03-07T05:06:09.3Z,4,REGULAR,3pt,Jump Shot,[],1626171,70.51576872536137,77.94117647058823,1610612749,99,81,2024-03-07T05:06:14Z,5020000,False,140.0,225.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,Portis,B. Portis,,,,,,,,,,,,,,,,,,
513,PT09M51.00S,2024-03-07T05:06:12.3Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,99,81,2024-03-07T05:06:14Z,5030000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:3),[1630228],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Kuminga,J. Kuminga,,,,512.0,4.0,3.0,1.0,,,,,,,,,,,
514,PT09M48.00S,2024-03-07T05:06:29.0Z,4,REGULAR,foul,personal,[],1626171,,,1610612744,99,81,2024-03-07T05:06:52Z,5040000,False,,,0,,B. Portis personal FOUL (5 PF),"[1626171, 203110]",1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Portis,B. Portis,,,,,,,,,,1148.0,5.0,0.0,Green,203110.0,,,,
516,PT09M48.00S,2024-03-07T05:06:52.2Z,4,REGULAR,substitution,out,[],1626171,,,1610612744,99,81,2024-03-07T05:07:01Z,5060000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,
517,PT09M48.00S,2024-03-07T05:06:52.2Z,4,REGULAR,substitution,out,[],1626192,,,1610612744,99,81,2024-03-07T05:07:01Z,5070000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,
518,PT09M48.00S,2024-03-07T05:06:52.2Z,4,REGULAR,substitution,in,[],203507,,,1610612744,99,81,2024-03-07T05:07:01Z,5080000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
519,PT09M48.00S,2024-03-07T05:06:52.2Z,4,REGULAR,substitution,in,[],201572,,,1610612744,99,81,2024-03-07T05:07:01Z,5090000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,,,,,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,
520,PT09M48.00S,2024-03-07T05:06:52.2Z,4,REGULAR,substitution,out,[],201976,,,1610612744,99,81,2024-03-07T05:07:08Z,5100000,False,,,0,,SUB out: P. Beverley,[201976],1610612749.0,MIL,,,,,,,,,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,
521,PT09M48.00S,2024-03-07T05:06:52.2Z,4,REGULAR,substitution,in,[],1627736,,,1610612744,99,81,2024-03-07T05:07:08Z,5110000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,,,,,,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,
522,PT09M42.00S,2024-03-07T05:07:16.6Z,4,REGULAR,3pt,Jump Shot,[],1641764,20.97568988173456,5.147058823529411,1610612744,102,81,2024-03-07T05:10:35Z,5120000,False,224.0,145.0,1,left,B. Podziemski 26' 3PT pullup (8 PTS) (D. Green 6 AST),"[1641764, 203110]",1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Right Center,26.69,Made,8.0,Podziemski,B. Podziemski,D. Green,203110.0,6.0,,,,,,,,,,,,,,,
524,PT09M21.00S,2024-03-07T05:07:40.7Z,4,REGULAR,foul,personal,[],203110,,,1610612749,102,81,2024-03-07T05:07:47Z,5140000,False,,,0,,D. Green personal FOUL (4 PF),"[203110, 1627736]",1610612744.0,GSW,,,,,,,Mid-Range,16-24 Right Center,,,,Green,D. Green,,,,,,,,,,204058.0,4.0,1.0,Beasley,1627736.0,,,,
526,PT09M15.00S,2024-03-07T05:08:03.7Z,4,REGULAR,3pt,Jump Shot,[],1631260,91.14651773981603,4.411764705882353,1610612749,102,81,2024-03-07T05:08:09Z,5160000,False,-228.0,31.0,1,right,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,,,,Left Corner 3,24+ Left,23.0,Missed,,Green,A. Green,,,,,,,,,,,,,,,,,,
527,PT09M13.00S,2024-03-07T05:08:05.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,102,81,2024-03-07T05:08:09Z,5170000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,Left Corner 3,24+ Left,,,,,,,,,526.0,,,,,,,,,,,,,,
529,PT09M06.00S,2024-03-07T05:08:31.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627736,85.62746386333771,50.0,1610612749,102,83,2024-03-07T05:11:22Z,5190000,False,0.0,83.0,1,right,M. Beasley 8' driving floating Jump Shot (4 PTS) (D. Lillard 6 AST),"[1627736, 203081]",1610612749.0,MIL,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,8.26,Made,4.0,Beasley,M. Beasley,D. Lillard,203081.0,6.0,,,,,,,,,,,,,,,
531,PT08M50.00S,2024-03-07T05:08:47.6Z,4,REGULAR,3pt,Jump Shot,[],101108,31.750985545335087,29.166666666666668,1610612744,102,83,2024-03-07T05:11:41Z,5210000,False,104.0,246.0,1,left,MISS C. Paul 26' pullup 3PT,[101108],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
532,PT08M47.00S,2024-03-07T05:08:50.6Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,102,83,2024-03-07T05:08:52Z,5220000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:5),[203507],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,,,,Antetokounmpo,G. Antetokounmpo,,,,531.0,7.0,5.0,2.0,,,,,,,,,,,
533,PT08M40.00S,2024-03-07T05:08:58.2Z,4,REGULAR,3pt,Jump Shot,[],203081,73.80091984231275,8.333333333333332,1610612749,102,83,2024-03-07T05:11:58Z,5230000,False,-208.0,194.0,1,right,MISS D. Lillard 28' step back 3PT,[203081],1610612749.0,MIL,step back,,,,,,Above the Break 3,24+ Left Center,28.45,Missed,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,
534,PT08M36.00S,2024-03-07T05:09:02.2Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,102,83,2024-03-07T05:09:02Z,5240000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:6),[1641764],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Podziemski,B. Podziemski,,,,533.0,7.0,6.0,1.0,,,,,,,,,,,
535,PT08M30.00S,2024-03-07T05:09:11.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,102,83,2024-03-07T05:09:11Z,5250000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M30.00S,2024-03-07T05:11:40.2Z,4,REGULAR,substitution,out,[],1630228,,,1610612744,102,83,2024-03-07T05:12:14Z,5260000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
537,PT08M30.00S,2024-03-07T05:11:40.2Z,4,REGULAR,substitution,out,[],101108,,,1610612744,102,83,2024-03-07T05:12:14Z,5270000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,,,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
538,PT08M30.00S,2024-03-07T05:11:40.2Z,4,REGULAR,substitution,in,[],201939,,,1610612744,102,83,2024-03-07T05:12:14Z,5280000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
539,PT08M30.00S,2024-03-07T05:11:40.2Z,4,REGULAR,substitution,in,[],1631218,,,1610612744,102,83,2024-03-07T05:12:14Z,5290000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,,,,,,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
540,PT08M15.00S,2024-03-07T05:12:53.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,19.004599211563733,47.05882352941176,1610612744,102,83,2024-03-07T05:13:27Z,5300000,False,15.0,126.0,1,left,MISS D. Green 12' floating Shot,[203110],1610612744.0,GSW,floating,,,,,,In The Paint (Non-RA),8-16 Center,12.7,Missed,,Green,D. Green,,,,,,,,,,,,,,,,,,
541,PT08M12.00S,2024-03-07T05:12:56.4Z,4,REGULAR,rebound,defensive,[],201572,,,1610612749,102,83,2024-03-07T05:12:57Z,5310000,False,,,0,,B. Lopez REBOUND (Off:2 Def:2),[201572],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Lopez,B. Lopez,,,,540.0,4.0,2.0,2.0,,,,,,,,,,,
542,PT08M00.00S,2024-03-07T05:13:08.1Z,4,REGULAR,2pt,Jump Shot,[],203507,75.3777923784494,58.08823529411765,1610612749,102,85,2024-03-07T05:13:54Z,5320000,False,40.0,179.0,1,right,G. Antetokounmpo 18' pullup Jump Shot (23 PTS),[203507],1610612749.0,MIL,pullup,,,,,,Mid-Range,16-24 Center,18.34,Made,23.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
543,PT07M39.00S,2024-03-07T05:13:28.4Z,4,REGULAR,3pt,Jump Shot,[],1641764,27.020367936925098,14.460784313725492,1610612744,102,85,2024-03-07T05:13:34Z,5330000,False,178.0,201.0,1,left,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
544,PT07M37.00S,2024-03-07T05:13:30.4Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,102,85,2024-03-07T05:14:24Z,5340000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:3),[1631218],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Jackson-Davis,T. Jackson-Davis,,,,543.0,5.0,3.0,2.0,,,,,,,,,,,
545,PT07M37.00S,2024-03-07T05:13:32.3Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1631218,5.590000152587891,50.0,1610612744,104,85,2024-03-07T05:14:32Z,5350000,False,0.0,0.0,1,left,T. Jackson-Davis tip DUNK (13 PTS),[1631218],1610612744.0,GSW,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,13.0,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
546,PT07M14.00S,2024-03-07T05:13:53.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.93495400788436,42.8921568627451,1610612749,104,85,2024-03-07T05:15:35Z,5360000,False,-36.0,23.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,4.25,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
548,PT07M11.00S,2024-03-07T05:13:56.8Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,104,85,2024-03-07T05:13:58Z,5380000,False,,,0,,D. Green REBOUND (Off:0 Def:6),[203110],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Green,D. Green,,,,546.0,6.0,6.0,0.0,,,,,,,,,,,
549,PT06M57.00S,2024-03-07T05:14:11.0Z,4,REGULAR,3pt,Jump Shot,[],203110,33.065045992115635,50.98039215686274,1610612744,107,85,2024-03-07T05:14:15Z,5390000,False,-5.0,258.0,1,left,D. Green 25' 3PT  (9 PTS) (M. Moody 1 AST),"[203110, 1630541]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,25.83,Made,9.0,Green,D. Green,M. Moody,1630541.0,1.0,,,,,,,,,,,,,,,
551,PT06M40.00S,2024-03-07T05:14:27.5Z,4,REGULAR,3pt,Jump Shot,[],201572,72.22404730617609,15.441176470588236,1610612749,107,85,2024-03-07T05:14:31Z,5410000,False,-173.0,209.0,1,right,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,27.09,Missed,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,
552,PT06M37.00S,2024-03-07T05:14:30.5Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,107,85,2024-03-07T05:14:31Z,5420000,False,,,0,,S. Curry REBOUND (Off:2 Def:6),[201939],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Curry,S. Curry,,,,551.0,8.0,6.0,2.0,,,,,,,,,,,
553,PT06M26.00S,2024-03-07T05:14:42.6Z,4,REGULAR,3pt,Jump Shot,[],203110,5.995400788436268,2.941176470588235,1610612744,110,85,2024-03-07T05:14:47Z,5430000,False,235.0,4.0,1,left,D. Green 3PT  (12 PTS) (S. Curry 5 AST),"[203110, 201939]",1610612744.0,GSW,,,,,,,Right Corner 3,24+ Right,23.53,Made,12.0,Green,D. Green,S. Curry,201939.0,5.0,,,,,,,,,,,,,,,
555,PT06M13.00S,2024-03-07T05:14:54.8Z,4,REGULAR,3pt,Jump Shot,[],203081,64.07687253613666,47.30392156862745,1610612749,110,88,2024-03-07T05:16:30Z,5450000,False,-13.0,285.0,1,right,D. Lillard 28' 3PT pullup (20 PTS),[203081],1610612749.0,MIL,pullup,,,,,,Above the Break 3,24+ Center,28.55,Made,20.0,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,
556,PT05M44.00S,2024-03-07T05:15:23.6Z,4,REGULAR,turnover,bad pass,[],203110,,,1610612744,110,88,2024-03-07T05:15:27Z,5460000,False,,,0,,D. Green bad pass TURNOVER (3 TO),"[203110, 201572]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Green,D. Green,,,,,,,,,,,,,,,3.0,Lopez,201572.0,
557,PT05M44.00S,2024-03-07T05:15:23.6Z,4,REGULAR,steal,,[],201572,,,1610612749,110,88,2024-03-07T05:15:25Z,5470000,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,
558,PT05M36.00S,2024-03-07T05:15:33.8Z,4,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,110,88,2024-03-07T05:15:44Z,5480000,False,,,0,,G. Antetokounmpo lost ball out-of-bounds TURNOVER (2 TO),[203507],1610612749.0,MIL,lost ball,,,,,,Mid-Range,8-16 Left,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,204058.0,,,,,2.0,,,
559,PT05M36.00S,2024-03-07T05:15:42.5Z,4,REGULAR,substitution,out,[],203081,,,1610612744,110,88,2024-03-07T05:15:48Z,5490000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,,,,,,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,
560,PT05M36.00S,2024-03-07T05:15:42.5Z,4,REGULAR,substitution,out,[],203507,,,1610612744,110,88,2024-03-07T05:15:48Z,5500000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
561,PT05M36.00S,2024-03-07T05:15:42.5Z,4,REGULAR,substitution,in,[],1626192,,,1610612744,110,88,2024-03-07T05:15:48Z,5510000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,
562,PT05M36.00S,2024-03-07T05:15:42.5Z,4,REGULAR,substitution,in,[],201568,,,1610612744,110,88,2024-03-07T05:15:48Z,5520000,False,,,0,,SUB in: D. Gallinari,[201568],1610612749.0,MIL,,,,,,,,,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,
563,PT05M36.00S,2024-03-07T05:15:53.0Z,4,REGULAR,substitution,out,[],203110,,,1610612744,110,88,2024-03-07T05:15:57Z,5530000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
564,PT05M36.00S,2024-03-07T05:15:53.0Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,110,88,2024-03-07T05:15:57Z,5540000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
565,PT05M25.00S,2024-03-07T05:16:09.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201939,33.459264126149804,26.225490196078432,1610612744,113,88,2024-03-07T05:17:27Z,5550000,False,119.0,262.0,1,left,S. Curry 28' 3PT pullup (26 PTS),[201939],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Right Center,28.77,Made,26.0,Curry,S. Curry,,,,,,,,,,,,,,,,,,
566,PT05M01.00S,2024-03-07T05:16:33.3Z,4,REGULAR,2pt,Jump Shot,[],1631260,92.85479632063075,19.362745098039216,1610612749,113,90,2024-03-07T05:17:53Z,5560000,False,-153.0,15.0,1,right,A. Green 15' pullup Jump Shot (2 PTS),[1631260],1610612749.0,MIL,pullup,,,,,,Mid-Range,8-16 Left,15.39,Made,2.0,Green,A. Green,,,,,,,,,,,,,,,,,,
567,PT04M46.00S,2024-03-07T05:16:47.9Z,4,REGULAR,3pt,Jump Shot,[],201939,31.488173455978973,67.40196078431373,1610612744,116,90,2024-03-07T05:21:18Z,5570000,False,-87.0,243.0,1,left,S. Curry 25' 3PT pullup (29 PTS),[201939],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Left Center,25.86,Made,29.0,Curry,S. Curry,,,,,,,,,,,,,,,,,,
568,PT04M26.00S,2024-03-07T05:17:17.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,82.7365308804205,57.59803921568627,1610612749,116,90,2024-03-07T05:21:56Z,5580000,False,38.0,110.0,1,right,MISS B. Lopez 11' fadeaway Shot,[201572],1610612749.0,MIL,fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,11.62,Missed,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,
569,PT04M23.00S,2024-03-07T05:17:20.2Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,116,90,2024-03-07T05:17:22Z,5590000,False,,,0,,G. Payton II REBOUND (Off:0 Def:3),[1627780],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Payton II,G. Payton II,,,,568.0,3.0,3.0,0.0,,,,,,,,,,,
570,PT04M15.00S,2024-03-07T05:17:29.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,116,90,2024-03-07T05:17:29Z,5600000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M15.00S,2024-03-07T05:18:42.3Z,4,REGULAR,substitution,out,[],1641764,,,1610612744,116,90,2024-03-07T05:19:02Z,5610000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
572,PT04M15.00S,2024-03-07T05:18:42.3Z,4,REGULAR,substitution,out,[],201939,,,1610612744,116,90,2024-03-07T05:19:02Z,5620000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
573,PT04M15.00S,2024-03-07T05:18:42.3Z,4,REGULAR,substitution,out,[],1631218,,,1610612744,116,90,2024-03-07T05:19:02Z,5630000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,,,,,,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
574,PT04M15.00S,2024-03-07T05:18:42.3Z,4,REGULAR,substitution,out,[],1627736,,,1610612744,116,90,2024-03-07T05:19:02Z,5640000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,,,,,,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,
575,PT04M15.00S,2024-03-07T05:18:42.3Z,4,REGULAR,substitution,out,[],201572,,,1610612744,116,90,2024-03-07T05:19:02Z,5650000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,,,,,,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,
576,PT04M15.00S,2024-03-07T05:18:42.3Z,4,REGULAR,substitution,in,[],1631311,,,1610612744,116,90,2024-03-07T05:19:02Z,5660000,False,,,0,,SUB in: L. Quinones,[1631311],1610612744.0,GSW,,,,,,,,,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,
577,PT04M15.00S,2024-03-07T05:18:42.3Z,4,REGULAR,substitution,in,[],1630611,,,1610612744,116,90,2024-03-07T05:19:02Z,5670000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,,,,,,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,
578,PT04M15.00S,2024-03-07T05:18:42.3Z,4,REGULAR,substitution,in,[],203967,,,1610612744,116,90,2024-03-07T05:19:02Z,5680000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,,,,,,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,
579,PT04M15.00S,2024-03-07T05:18:42.3Z,4,REGULAR,substitution,in,[],1630699,,,1610612744,116,90,2024-03-07T05:19:02Z,5690000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,,,,,,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,
580,PT04M15.00S,2024-03-07T05:18:42.3Z,4,REGULAR,substitution,in,[],1641748,,,1610612744,116,90,2024-03-07T05:19:02Z,5700000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,,,,,,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,
581,PT04M15.00S,2024-03-07T05:18:42.3Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,116,90,2024-03-07T05:19:15Z,5710000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
582,PT04M15.00S,2024-03-07T05:18:42.3Z,4,REGULAR,substitution,in,[],1629010,,,1610612744,116,90,2024-03-07T05:19:15Z,5720000,False,,,0,,SUB in: J. Robinson,[1629010],1610612744.0,GSW,,,,,,,,,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,
583,PT04M00.00S,2024-03-07T05:19:29.3Z,4,REGULAR,2pt,Jump Shot,[],1630541,17.821944809461236,17.15686274509804,1610612744,118,90,2024-03-07T05:22:52Z,5730000,False,164.0,115.0,1,left,M. Moody 20' pullup Jump Shot (4 PTS) (D. Saric 1 AST),"[1630541, 203967]",1610612744.0,GSW,pullup,,,,,,Mid-Range,16-24 Right,20.05,Made,4.0,Moody,M. Moody,D. Saric,203967.0,1.0,,,,,,,,,,,,,,,
585,PT03M44.00S,2024-03-07T05:19:46.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,86.5473061760841,49.50980392156863,1610612749,118,90,2024-03-07T05:23:10Z,5750000,False,-2.0,74.0,1,right,MISS P. Connaughton 7' driving Layup - blocked,"[1626192, 1630541]",1610612749.0,MIL,driving,,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,Connaughton,P. Connaughton,,,,,,,,Moody,1630541.0,,,,,,,,,
586,PT03M44.00S,2024-03-07T05:19:46.1Z,4,REGULAR,block,,[],1630541,,,1610612749,118,90,2024-03-07T05:19:48Z,5760000,False,,,0,,M. Moody BLOCK (1 BLK),[1630541],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,
587,PT03M41.00S,2024-03-07T05:19:49.1Z,4,REGULAR,rebound,defensive,[],203967,,,1610612744,118,90,2024-03-07T05:19:50Z,5770000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Saric,D. Saric,,,,585.0,1.0,1.0,0.0,,,,,,,,,,,
588,PT03M20.00S,2024-03-07T05:20:09.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,7.5722733245729295,43.38235294117647,1610612744,120,90,2024-03-07T05:23:49Z,5780000,False,33.0,19.0,1,left,M. Moody driving reverse Layup (6 PTS) (D. Saric 2 AST),"[1630541, 203967]",1610612744.0,GSW,driving reverse,,,,,,Restricted Area,0-8 Center,3.8,Made,6.0,Moody,M. Moody,D. Saric,203967.0,2.0,,,,,,,,,,,,,,,
590,PT03M11.00S,2024-03-07T05:20:18.8Z,4,REGULAR,3pt,Jump Shot,[],201568,62.63140604467805,46.568627450980394,1610612749,120,90,2024-03-07T05:20:23Z,5800000,False,-17.0,299.0,1,right,MISS D. Gallinari 29' 3PT,[201568],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,29.93,Missed,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,
