actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
523,PT11M34.00S,2024-01-11T03:26:29.1Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,83,105,2024-01-11T03:26:34Z,5090000,False,,,0,,T. Murphy III REBOUND (Off:3 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,,,522.0,4.0,1.0,3.0,,,,,,,,,,,
524,PT11M22.00S,2024-01-11T03:26:40.5Z,4,REGULAR,3pt,Jump Shot,[],1630530,28.33442838370565,80.3921568627451,1610612740,83,108,2024-01-11T03:26:46Z,5100000,False,-152.0,214.0,1,left,T. Murphy III 26' 3PT  (13 PTS) (Z. Williamson 6 AST),"[1630530, 1629627]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,26.23,Made,,,,,,13.0,Z. Williamson,1629627.0,6.0,,,,,,
526,PT11M08.00S,2024-01-11T03:26:54.2Z,4,REGULAR,2pt,Jump Shot,[],1630541,86.94152431011827,30.14705882352941,1610612744,83,108,2024-01-11T03:27:02Z,5120000,False,-99.0,70.0,1,right,MISS M. Moody 12' floating Shot,[1630541],1610612744.0,GSW,floating,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,,,,12.16,Missed,,,,,,,,,,,,,,,
527,PT11M05.00S,2024-01-11T03:26:57.2Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,83,108,2024-01-11T03:27:02Z,5130000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:3),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Left,,,,,,526.0,4.0,3.0,1.0,,,,,,,,,,,
528,PT10M59.00S,2024-01-11T03:27:03.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.046649145860711,51.470588235294116,1610612740,83,110,2024-01-11T03:27:13Z,5140000,False,-7.0,14.0,1,left,Z. Williamson Layup (12 PTS) (J. Hawkins 1 AST),"[1629627, 1641722]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,1.56,Made,,,,,,12.0,J. Hawkins,1641722.0,1.0,,,,,,
530,PT10M48.00S,2024-01-11T03:27:16.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,95.22010512483574,47.05882352941176,1610612744,83,110,2024-01-11T03:29:32Z,5160000,False,-15.0,-8.0,1,right,MISS T. Jackson-Davis driving Layup - blocked,"[1631218, 1626204]",1610612744.0,GSW,driving,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,1.65,Missed,,,,,,,,,,Nance Jr.,1626204.0,,,,
531,PT10M48.00S,2024-01-11T03:27:16.5Z,4,REGULAR,block,,[],1626204,,,1610612744,83,110,2024-01-11T03:27:20Z,5170000,False,,,0,,L. Nance Jr. BLOCK (1 BLK),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
532,PT10M46.00S,2024-01-11T03:27:18.5Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,83,110,2024-01-11T03:29:32Z,5180000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,530.0,5.0,4.0,1.0,,,,,,,,,,,
533,PT10M34.00S,2024-01-11T03:27:27.7Z,4,REGULAR,3pt,Jump Shot,[],1641722,32.933639947437584,66.42156862745098,1610612740,83,113,2024-01-11T03:27:35Z,5190000,False,-82.0,257.0,1,left,J. Hawkins 26' 3PT  (14 PTS) (Z. Williamson 7 AST),"[1641722, 1629627]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,26.99,Made,,,,,,14.0,Z. Williamson,1629627.0,7.0,,,,,,
535,PT10M09.00S,2024-01-11T03:28:00.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203952,89.17542706964521,50.0,1610612744,85,113,2024-01-11T03:28:04Z,5210000,False,0.0,49.0,1,right,A. Wiggins turnaround Hook (5 PTS),[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,4.93,Made,,,,,,5.0,,,,,,,,,
536,PT09M56.00S,2024-01-11T03:28:15.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.5722733245729295,47.549019607843135,1610612740,85,115,2024-01-11T03:28:23Z,5220000,False,12.0,19.0,1,left,Z. Williamson driving Layup (14 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,2.24,Made,,,,,,14.0,,,,,,,,,
537,PT09M56.00S,2024-01-11T03:28:17.7Z,4,REGULAR,foul,personal,['1freethrow'],203952,,,1610612740,85,115,2024-01-11T03:28:33Z,5230000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Williamson 1 FT),"[203952, 1629627]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,202053.0,,,,,,,2.0,0.0,Williamson,1629627.0
539,PT09M56.00S,2024-01-11T03:28:38.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,85,115,2024-01-11T03:29:32Z,5250000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M56.00S,2024-01-11T03:31:23.3Z,4,REGULAR,substitution,out,[],1631218,,,1610612740,85,115,2024-01-11T03:31:42Z,5260000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M56.00S,2024-01-11T03:31:23.3Z,4,REGULAR,substitution,in,[],1630611,,,1610612740,85,115,2024-01-11T03:31:42Z,5270000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M56.00S,2024-01-11T03:32:12.2Z,4,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,85,115,2024-01-11T03:32:22Z,5280000,False,,,0,,MISS Z. Williamson Free Throw 1 of 1,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
545,PT09M53.00S,2024-01-11T03:32:15.2Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,85,115,2024-01-11T03:32:22Z,5290000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,544.0,1.0,1.0,0.0,,,,,,,,,,,
546,PT09M40.00S,2024-01-11T03:32:27.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,93.11760840998686,52.94117647058824,1610612744,87,115,2024-01-11T03:32:35Z,5300000,False,15.0,12.0,1,right,M. Moody driving finger roll Layup (20 PTS) (C. Joseph 2 AST),"[1630541, 202709]",1610612744.0,GSW,driving finger roll,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,1.91,Made,,,,,,20.0,C. Joseph,202709.0,2.0,,,,,,
548,PT09M40.00S,2024-01-11T03:32:30.3Z,4,REGULAR,foul,personal,['1freethrow'],1629627,,,1610612744,87,115,2024-01-11T03:32:39Z,5320000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Moody 1 FT),"[1629627, 1630541]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,202053.0,,,,,,,2.0,0.0,Moody,1630541.0
550,PT09M40.00S,2024-01-11T03:32:50.9Z,4,REGULAR,freethrow,1 of 1,[],1630541,,,1610612744,88,115,2024-01-11T03:32:50Z,5340000,False,,,0,,M. Moody Free Throw 1 of 1 (21 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,Made,,,,,,21.0,,,,,,,,,
551,PT09M25.00S,2024-01-11T03:33:07.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629627,6.1268068331143235,53.67647058823529,1610612740,88,117,2024-01-11T03:33:17Z,5350000,False,-18.0,5.0,1,left,Z. Williamson cutting DUNK (16 PTS) (T. Murphy III 5 AST),"[1629627, 1630530]",1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,1.91,Made,,,,,,16.0,T. Murphy III,1630530.0,5.0,,,,,,
553,PT09M25.00S,2024-01-11T03:33:10.8Z,4,REGULAR,foul,personal,['1freethrow'],203967,,,1610612740,88,117,2024-01-11T03:33:23Z,5370000,False,,,0,,D. Saric shooting personal FOUL (2 PF) (Williamson 1 FT),"[203967, 1629627]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,,,,,202053.0,,,,,,,2.0,0.0,Williamson,1629627.0
555,PT09M25.00S,2024-01-11T03:33:35.0Z,4,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,88,118,2024-01-11T03:33:35Z,5390000,False,,,0,,Z. Williamson Free Throw 1 of 1 (17 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,Made,,,,,,17.0,,,,,,,,,
556,PT09M18.00S,2024-01-11T03:33:46.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203952,89.70105124835742,50.98039215686274,1610612744,88,118,2024-01-11T03:36:03Z,5400000,False,5.0,44.0,1,right,MISS A. Wiggins driving Layup,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,4.46,Missed,,,,,,,,,,,,,,,
557,PT09M16.00S,2024-01-11T03:33:48.8Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612740,88,118,2024-01-11T03:36:03Z,5410000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,556.0,1.0,1.0,0.0,,,,,,,,,,,
558,PT09M10.00S,2024-01-11T03:33:50.8Z,4,REGULAR,foul,personal,[],1630541,,,1610612740,88,118,2024-01-11T03:34:27Z,5420000,False,,,0,,M. Moody personal FOUL (3 PF),"[1630541, 1641722]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,202049.0,,,,,,,3.0,0.0,Hawkins,1641722.0
560,PT09M10.00S,2024-01-11T03:34:10.2Z,4,REGULAR,substitution,out,[],203967,,,1610612740,88,118,2024-01-11T03:34:16Z,5440000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M10.00S,2024-01-11T03:34:10.2Z,4,REGULAR,substitution,in,[],1630228,,,1610612740,88,118,2024-01-11T03:34:16Z,5450000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M02.00S,2024-01-11T03:34:33.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,6.521024967148489,40.931372549019606,1610612740,88,120,2024-01-11T03:36:40Z,5460000,False,45.0,9.0,1,left,Z. Williamson driving Layup (19 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.61,Made,,,,,,19.0,,,,,,,,,
563,PT09M02.00S,2024-01-11T03:34:35.8Z,4,REGULAR,foul,personal,['1freethrow'],1630228,,,1610612740,88,120,2024-01-11T03:34:55Z,5470000,False,,,0,,J. Kuminga shooting personal FOUL (3 PF) (Williamson 1 FT),"[1630228, 1629627]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202053.0,,,,,,,3.0,0.0,Williamson,1629627.0
565,PT09M02.00S,2024-01-11T03:34:59.5Z,4,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,88,120,2024-01-11T03:35:02Z,5490000,False,,,0,,MISS Z. Williamson Free Throw 1 of 1,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
566,PT09M00.00S,2024-01-11T03:35:01.5Z,4,REGULAR,rebound,defensive,[],1630611,,,1610612744,88,120,2024-01-11T03:35:02Z,5500000,False,,,0,,G. Santos REBOUND (Off:0 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,565.0,1.0,1.0,0.0,,,,,,,,,,,
567,PT08M41.00S,2024-01-11T03:35:18.7Z,4,REGULAR,turnover,lost ball,[],1630228,,,1610612744,88,120,2024-01-11T03:35:28Z,5510000,False,,,0,,J. Kuminga lost ball TURNOVER (2 TO),"[1630228, 1630700]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,2.0,Daniels,1630700.0,,,,,,,,,,,,,,,,,
568,PT08M41.00S,2024-01-11T03:35:18.7Z,4,REGULAR,steal,,[],1630700,,,1610612740,88,120,2024-01-11T03:35:28Z,5520000,False,,,0,,D. Daniels STEAL (1 STL),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
569,PT08M31.00S,2024-01-11T03:35:29.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641722,9.280551905387648,38.48039215686275,1610612740,88,120,2024-01-11T03:37:48Z,5530000,False,58.0,35.0,1,left,MISS J. Hawkins 6' driving Hook,[1641722],1610612740.0,NOP,driving,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,6.72,Missed,,,,,,,,,,,,,,,
570,PT08M27.00S,2024-01-11T03:35:33.2Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,88,120,2024-01-11T03:35:39Z,5540000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,569.0,2.0,2.0,0.0,,,,,,,,,,,
571,PT08M21.00S,2024-01-11T03:35:39.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630541,92.59198423127464,53.92156862745098,1610612744,88,120,2024-01-11T03:40:27Z,5550000,False,20.0,17.0,1,right,MISS M. Moody driving DUNK,[1630541],1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,2.6,Missed,,,,,,,,,,,,,,,
572,PT08M19.00S,2024-01-11T03:35:41.4Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,88,120,2024-01-11T03:35:45Z,5560000,False,,,0,,L. Nance Jr. REBOUND (Off:1 Def:4),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,,,,571.0,5.0,4.0,1.0,,,,,,,,,,,
573,PT08M15.00S,2024-01-11T03:35:45.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,4.155716162943495,95.34313725490196,1610612740,88,123,2024-01-11T03:36:01Z,5570000,False,-227.0,-13.0,1,left,T. Murphy III 3PT  (16 PTS) (D. Daniels 2 AST),"[1630530, 1630700]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,22.71,Made,,,,,,16.0,D. Daniels,1630700.0,2.0,,,,,,
575,PT07M58.00S,2024-01-11T03:36:02.3Z,4,REGULAR,3pt,Jump Shot,[],203952,66.83639947437582,64.2156862745098,1610612744,88,123,2024-01-11T03:36:11Z,5590000,False,71.0,259.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,26.88,Missed,,,,,,,,,,,,,,,
576,PT07M55.00S,2024-01-11T03:36:05.3Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612740,88,123,2024-01-11T03:36:11Z,5600000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,,,,,,575.0,2.0,2.0,0.0,,,,,,,,,,,
577,PT07M55.00S,2024-01-11T03:36:24.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,88,123,2024-01-11T03:36:35Z,5610000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M55.00S,2024-01-11T03:38:53.4Z,4,REGULAR,substitution,out,[],1630541,,,1610612740,88,123,2024-01-11T03:39:19Z,5620000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M55.00S,2024-01-11T03:38:53.4Z,4,REGULAR,substitution,out,[],1629627,,,1610612740,88,123,2024-01-11T03:39:19Z,5630000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M55.00S,2024-01-11T03:38:53.4Z,4,REGULAR,substitution,out,[],1626204,,,1610612740,88,123,2024-01-11T03:39:19Z,5640000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M55.00S,2024-01-11T03:38:53.4Z,4,REGULAR,substitution,in,[],1631311,,,1610612740,88,123,2024-01-11T03:39:19Z,5650000,False,,,0,,SUB in: L. Quinones,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M55.00S,2024-01-11T03:38:53.4Z,4,REGULAR,substitution,in,[],203469,,,1610612740,88,123,2024-01-11T03:39:19Z,5660000,False,,,0,,SUB in: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M55.00S,2024-01-11T03:38:53.4Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,88,123,2024-01-11T03:39:19Z,5670000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M46.00S,2024-01-11T03:39:45.1Z,4,REGULAR,3pt,Jump Shot,[],1630530,24.26084099868594,14.460784313725492,1610612740,88,123,2024-01-11T03:39:56Z,5680000,False,178.0,176.0,1,left,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,,,24.98,Missed,,,,,,,,,,,,,,,
586,PT07M40.00S,2024-01-11T03:39:51.1Z,4,REGULAR,rebound,defensive,[],1630611,,,1610612744,88,123,2024-01-11T03:39:56Z,5690000,False,,,0,,G. Santos REBOUND (Off:0 Def:2),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,,,,,,585.0,2.0,2.0,0.0,,,,,,,,,,,
587,PT07M39.00S,2024-01-11T03:39:52.3Z,4,REGULAR,turnover,out-of-bounds,[],1630228,,,1610612744,88,123,2024-01-11T03:40:34Z,5700000,False,,,0,,J. Kuminga lost ball out-of-bounds TURNOVER (3 TO),[1630228],1610612744.0,GSW,lost ball,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,3.0,,,,,,,,,1627962.0,,,,,,,,,,
588,PT07M24.00S,2024-01-11T03:40:17.2Z,4,REGULAR,foul,offensive,[],203469,,,1610612740,88,123,2024-01-11T03:40:38Z,5710000,False,,,0,,C. Zeller offensive FOUL (1 PF),"[203469, 202709]",1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Mid-Range,8-16 Left,,,,,,,,,,202049.0,,,,,,,1.0,0.0,Joseph,202709.0
590,PT07M24.00S,2024-01-11T03:40:17.2Z,4,REGULAR,turnover,offensive foul,[],203469,,,1610612740,88,123,2024-01-11T03:40:36Z,5730000,False,,,0,,C. Zeller offensive foul TURNOVER (1 TO),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,1627962.0,,,,,,,,,,
591,PT07M13.00S,2024-01-11T03:40:38.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,92.46057818659659,52.69607843137255,1610612744,88,123,2024-01-11T03:45:54Z,5740000,False,13.0,18.0,1,right,MISS A. Wiggins Layup - blocked,"[203952, 1630530]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,2.28,Missed,,,,,,,,,,Murphy III,1630530.0,,,,
592,PT07M13.00S,2024-01-11T03:40:38.5Z,4,REGULAR,block,,[],1630530,,,1610612744,88,123,2024-01-11T03:40:42Z,5750000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
593,PT07M11.00S,2024-01-11T03:40:40.5Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612740,88,123,2024-01-11T03:56:17Z,5760000,False,,,0,,D. Daniels REBOUND (Off:0 Def:3),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,591.0,3.0,3.0,0.0,,,,,,,,,,,
594,PT06M58.00S,2024-01-11T03:40:52.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,12.828515111695138,48.03921568627451,1610612740,88,125,2024-01-11T03:41:05Z,5770000,False,10.0,68.0,1,left,D. Daniels 6' turnaround Jump Shot (8 PTS) (N. Marshall 1 AST),"[1630700, 1630230]",1610612740.0,NOP,turnaround,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,6.88,Made,,,,,,8.0,N. Marshall,1630230.0,1.0,,,,,,
596,PT06M42.00S,2024-01-11T03:41:06.3Z,4,REGULAR,3pt,Jump Shot,[],203952,76.03482260183968,9.803921568627452,1610612744,88,125,2024-01-11T03:41:12Z,5790000,False,-201.0,173.0,1,right,MISS A. Wiggins 26' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,26.51,Missed,,,,,,,,,,,,,,,
597,PT06M39.00S,2024-01-11T03:41:09.3Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,88,125,2024-01-11T03:41:12Z,5800000,False,,,0,,N. Marshall REBOUND (Off:0 Def:2),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,596.0,2.0,2.0,0.0,,,,,,,,,,,
598,PT06M35.00S,2024-01-11T03:41:14.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203469,7.178055190538765,43.13725490196079,1610612740,88,127,2024-01-11T03:46:57Z,5810000,False,34.0,15.0,1,left,C. Zeller cutting DUNK (2 PTS) (N. Marshall 2 AST),"[203469, 1630230]",1610612740.0,NOP,cutting,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,3.74,Made,,,,,,2.0,N. Marshall,1630230.0,2.0,,,,,,
601,PT06M09.00S,2024-01-11T03:41:40.4Z,4,REGULAR,turnover,lost ball,[],202709,,,1610612744,88,127,2024-01-11T03:41:48Z,5830000,False,,,0,,C. Joseph lost ball TURNOVER (2 TO),"[202709, 1630230]",1610612744.0,GSW,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,2.0,Marshall,1630230.0,,,,,,,,,,,,,,,,,
602,PT06M09.00S,2024-01-11T03:41:40.4Z,4,REGULAR,steal,,[],1630230,,,1610612740,88,127,2024-01-11T03:41:48Z,5840000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
603,PT06M03.00S,2024-01-11T03:41:45.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630230,7.046649145860711,41.42156862745098,1610612740,88,129,2024-01-11T03:41:59Z,5850000,False,43.0,14.0,1,left,N. Marshall running Layup (4 PTS) (T. Murphy III 6 AST),"[1630230, 1630530]",1610612740.0,NOP,running,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,4.5,Made,,,,,,4.0,T. Murphy III,1630530.0,6.0,,,,,,
605,PT06M03.00S,2024-01-11T03:41:56.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,88,129,2024-01-11T03:41:56Z,5870000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M03.00S,2024-01-11T03:43:04.7Z,4,REGULAR,substitution,out,[],202709,,,1610612744,88,129,2024-01-11T03:43:30Z,5880000,False,,,0,,SUB out: C. Joseph,[202709],1610612744.0,GSW,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M03.00S,2024-01-11T03:43:04.7Z,4,REGULAR,substitution,out,[],1630530,,,1610612744,88,129,2024-01-11T03:43:30Z,5890000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M03.00S,2024-01-11T03:43:04.7Z,4,REGULAR,substitution,in,[],1641764,,,1610612744,88,129,2024-01-11T03:43:30Z,5900000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M03.00S,2024-01-11T03:43:04.7Z,4,REGULAR,substitution,in,[],1630526,,,1610612744,88,129,2024-01-11T03:43:30Z,5910000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT06M03.00S,2024-01-11T03:43:04.7Z,4,REGULAR,substitution,out,[],203952,,,1610612744,88,129,2024-01-11T03:44:19Z,5915000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT06M03.00S,2024-01-11T03:43:04.7Z,4,REGULAR,substitution,in,[],1631218,,,1610612744,88,129,2024-01-11T03:44:19Z,5917500,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
