actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
336,PT00M00.00S,2023-12-17T02:38:16.9Z,2,REGULAR,period,end,[],0,,,1610612751,70,54,2023-12-17T02:38:16Z,3290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2023-12-17T02:53:09.5Z,3,REGULAR,substitution,out,['startperiod'],101108,,,1610612751,70,54,2023-12-17T02:53:31Z,3300000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2023-12-17T02:53:09.5Z,3,REGULAR,substitution,out,['startperiod'],1626220,,,1610612751,70,54,2023-12-17T02:53:31Z,3310000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2023-12-17T02:53:09.5Z,3,REGULAR,substitution,out,['startperiod'],1630549,,,1610612751,70,54,2023-12-17T02:53:31Z,3320000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2023-12-17T02:53:09.5Z,3,REGULAR,substitution,in,['startperiod'],1641764,,,1610612751,70,54,2023-12-17T02:53:31Z,3330000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-12-17T02:53:09.5Z,3,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,70,54,2023-12-17T02:53:31Z,3340000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-12-17T02:53:09.5Z,3,REGULAR,substitution,in,['startperiod'],1628969,,,1610612751,70,54,2023-12-17T02:53:31Z,3350000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-12-17T02:53:39.7Z,3,REGULAR,period,start,[],0,,,1610612751,70,54,2023-12-17T02:53:39Z,3360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT11M35.00S,2023-12-17T02:54:03.9Z,3,REGULAR,2pt,Jump Shot,[],1628969,19.71090670170828,85.31709558823529,1610612751,70,54,2023-12-17T03:02:22Z,3370000,False,-177.0,133.0,1,left,MISS M. Bridges 22' pullup Shot - blocked,"[1628969, 201939]",1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,22.1,Missed,,,,,,,,,,Curry,201939.0,,,,,,,
346,PT11M35.00S,2023-12-17T02:54:03.9Z,3,REGULAR,block,,[],201939,,,1610612751,70,54,2023-12-17T02:54:07Z,3380000,False,,,0,,S. Curry BLOCK (3 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
347,PT11M31.00S,2023-12-17T02:54:07.9Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612751,70,54,2023-12-17T02:54:11Z,3390000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,345.0,4.0,3.0,1.0,,,,,,,,,,,,
348,PT11M30.00S,2023-12-17T02:54:08.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628969,8.935611038107753,92.4249387254902,1610612751,70,54,2023-12-17T02:54:22Z,3400000,False,-212.0,31.0,1,left,MISS M. Bridges 21' Jump Shot,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,21.44,Missed,,,,,,,,,,,,,,,,,,
349,PT11M29.00S,2023-12-17T02:54:09.6Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,70,54,2023-12-17T02:54:22Z,3410000,False,,,0,,K. Thompson REBOUND (Off:1 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left,,,,,348.0,3.0,2.0,1.0,,,,,,,,,,,,
350,PT11M19.00S,2023-12-17T02:54:20.2Z,3,REGULAR,2pt,Jump Shot,[],202691,86.2023653088042,9.091605392156863,1610612744,72,54,2023-12-17T02:54:43Z,3420000,False,-205.0,77.0,1,right,K. Thompson 21' Jump Shot (18 PTS) (B. Podziemski 2 AST),"[202691, 1641764]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Left,21.86,Made,18.0,,,,,,B. Podziemski,1641764.0,2.0,,,,,,,,,
352,PT11M04.00S,2023-12-17T02:54:34.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,16.376478318002626,50.98039215686274,1610612751,72,54,2023-12-17T02:56:55Z,3440000,False,-5.0,101.0,1,left,MISS M. Bridges 10' pullup Shot - blocked,"[1628969, 1641764]",1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,10.15,Missed,,,,,,,,,,Podziemski,1641764.0,,,,,,,
353,PT11M04.00S,2023-12-17T02:54:34.6Z,3,REGULAR,block,,[],1641764,,,1610612751,72,54,2023-12-17T02:54:36Z,3450000,False,,,0,,B. Podziemski BLOCK (1 BLK),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
354,PT11M01.00S,2023-12-17T02:54:37.6Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,72,54,2023-12-17T02:54:38Z,3460000,False,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,352.0,5.0,4.0,1.0,,,,,,,,,,,,
355,PT10M57.00S,2023-12-17T02:54:42.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202691,76.95466491458606,7.8431372549019605,1610612744,72,54,2023-12-17T02:57:34Z,3470000,False,-211.0,164.0,1,right,MISS K. Thompson 26' running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
356,PT10M57.00S,2023-12-17T02:54:42.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,72,54,2023-12-17T02:54:47Z,3480000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,355.0,,,,,,,,,,,,,,,
358,PT10M41.00S,2023-12-17T02:55:07.7Z,3,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612751,72,54,2023-12-17T02:55:13Z,3500000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Claxton 2 FT),"[1626172, 1629651]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,,,,,,,,,,1.0,1.0,Claxton,1629651.0,,,
360,PT10M41.00S,2023-12-17T02:55:32.2Z,3,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,72,55,2023-12-17T02:55:32Z,3520000,False,,,0,,N. Claxton Free Throw 1 of 2 (7 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
361,PT10M41.00S,2023-12-17T02:55:54.9Z,3,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,72,56,2023-12-17T02:55:54Z,3530000,False,,,0,,N. Claxton Free Throw 2 of 2 (8 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
362,PT10M28.00S,2023-12-17T02:56:08.4Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,72,56,2023-12-17T02:56:12Z,3540000,False,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 203915]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,3.0,Dinwiddie,203915.0
363,PT10M28.00S,2023-12-17T02:56:08.4Z,3,REGULAR,steal,,[],203915,,,1610612751,72,56,2023-12-17T02:56:10Z,3550000,False,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
364,PT10M23.00S,2023-12-17T02:56:14.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630560,8.623521681997373,58.333333333333336,1610612751,72,58,2023-12-17T02:56:18Z,3560000,False,-42.0,29.0,1,left,C. Thomas running Layup (26 PTS) (S. Dinwiddie 6 AST),"[1630560, 203915]",1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,26.0,,,,,,S. Dinwiddie,203915.0,6.0,,,,,,,,,
366,PT10M07.00S,2023-12-17T02:56:28.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201939,92.06636005256242,58.333333333333336,1610612744,72,58,2023-12-17T02:58:52Z,3580000,False,42.0,22.0,1,right,MISS S. Curry driving Hook,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,4.72,Missed,,,,,,,,,,,,,,,,,,
367,PT10M05.00S,2023-12-17T02:56:30.9Z,3,REGULAR,rebound,offensive,[],1641764,,,1610612744,72,58,2023-12-17T02:56:33Z,3590000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,366.0,2.0,1.0,1.0,,,,,,,,,,,,
368,PT10M05.00S,2023-12-17T02:56:31.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641764,94.40999984741211,50.0,1610612744,74,58,2023-12-17T02:57:10Z,3600000,False,0.0,0.0,1,right,B. Podziemski putback Layup (11 PTS),[1641764],1610612744.0,GSW,putback,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,0.0,Made,11.0,,,,,,,,,,,,,,,,,
369,PT09M58.00S,2023-12-17T02:56:41.3Z,3,REGULAR,foul,personal,['2freethrow'],1641764,,,1610612751,74,58,2023-12-17T02:56:46Z,3610000,False,,,0,,B. Podziemski shooting personal FOUL (3 PF) (Dinwiddie 2 FT),"[1641764, 203915]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,Mid-Range,8-16 Left,,,,1628172.0,,,,,,,,,,3.0,0.0,Dinwiddie,203915.0,,,
371,PT09M58.00S,2023-12-17T02:57:02.6Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612751,74,58,2023-12-17T02:57:02Z,3630000,False,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
372,PT09M58.00S,2023-12-17T02:57:02.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,74,58,2023-12-17T02:57:02Z,3640000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,371.0,,,,,,,,,,,,,,,
373,PT09M58.00S,2023-12-17T02:57:14.9Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612751,74,59,2023-12-17T02:57:14Z,3650000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (8 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
374,PT09M42.00S,2023-12-17T02:57:35.6Z,3,REGULAR,turnover,double dribble,[],1641764,,,1610612744,74,59,2023-12-17T02:57:43Z,3660000,False,,,0,,B. Podziemski double dribble TURNOVER (4 TO),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,,,,204059.0,,,,,,,,,,,,,,4.0,,
375,PT09M28.00S,2023-12-17T02:57:59.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629651,8.360709592641262,44.36274509803921,1610612751,74,61,2023-12-17T02:58:06Z,3670000,False,28.0,26.0,1,left,N. Claxton DUNK (10 PTS) (C. Thomas 1 AST),"[1629651, 1630560]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,3.84,Made,10.0,,,,,,C. Thomas,1630560.0,1.0,,,,,,,,,
377,PT09M28.00S,2023-12-17T02:58:04.5Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612744,74,61,2023-12-17T02:58:10Z,3690000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,204059.0,,,,,,,,,,,,,,,,
378,PT09M22.00S,2023-12-17T02:58:45.1Z,3,REGULAR,foul,personal,[],1630560,,,1610612744,74,61,2023-12-17T02:58:54Z,3700000,False,,,0,,C. Thomas personal FOUL (3 PF),"[1630560, 1641764]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,204059.0,,,,,,,,,,3.0,0.0,Podziemski,1641764.0,,,
380,PT09M21.00S,2023-12-17T02:59:05.2Z,3,REGULAR,turnover,bad pass,[],1630228,,,1610612744,74,61,2023-12-17T02:59:17Z,3720000,False,,,0,,J. Kuminga bad pass TURNOVER (1 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,,
382,PT09M21.00S,2023-12-17T02:59:13.9Z,3,REGULAR,foul,personal,[],1626172,,,1610612751,74,61,2023-12-17T02:59:19Z,3740000,False,,,0,,K. Looney loose ball personal FOUL (2 PF),"[1626172, 1629651]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,204059.0,,,,,,,,,,2.0,1.0,Claxton,1629651.0,,,
384,PT09M15.00S,2023-12-17T02:59:29.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629661,6.521024967148489,37.745098039215684,1610612751,74,61,2023-12-17T02:59:34Z,3760000,False,61.0,9.0,1,left,MISS C. Johnson 6' driving Layup,[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
385,PT09M14.00S,2023-12-17T02:59:32.0Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,74,61,2023-12-17T02:59:32Z,3770000,False,,,0,,N. Claxton REBOUND (Off:3 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,384.0,6.0,3.0,3.0,,,,,,,,,,,,
386,PT09M12.00S,2023-12-17T02:59:33.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630560,27.020367936925098,9.313725490196079,1610612751,74,61,2023-12-17T03:02:32Z,3780000,False,203.0,201.0,1,left,MISS C. Thomas 28' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,28.63,Missed,,,,,,,,,,,,,,,,,,
387,PT09M09.00S,2023-12-17T02:59:36.4Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,74,61,2023-12-17T02:59:37Z,3790000,False,,,0,,K. Looney REBOUND (Off:1 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,386.0,6.0,5.0,1.0,,,,,,,,,,,,
388,PT08M58.00S,2023-12-17T02:59:47.3Z,3,REGULAR,2pt,Jump Shot,[],201939,74.98357424441524,56.61764705882353,1610612744,76,61,2023-12-17T02:59:57Z,3800000,False,33.0,183.0,1,right,S. Curry 18' pullup Jump Shot (16 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,18.57,Made,16.0,,,,,,,,,,,,,,,,,
389,PT08M43.00S,2023-12-17T03:00:02.5Z,3,REGULAR,3pt,Jump Shot,[],1628969,21.76412614980289,88.48039215686273,1610612751,76,64,2023-12-17T03:00:07Z,3810000,False,-192.0,152.0,1,left,M. Bridges 24' 3PT  (6 PTS) (N. Claxton 1 AST),"[1628969, 1629651]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.53,Made,6.0,,,,,,N. Claxton,1629651.0,1.0,,,,,,,,,
391,PT08M30.00S,2023-12-17T03:00:15.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201939,85.62746386333771,43.627450980392155,1610612744,78,64,2023-12-17T03:00:20Z,3830000,False,-32.0,83.0,1,right,S. Curry 8' driving floating Jump Shot (18 PTS),[201939],1610612744.0,GSW,driving floating,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Center,8.85,Made,18.0,,,,,,,,,,,,,,,,,
392,PT08M16.00S,2023-12-17T03:00:28.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,11.908672798948752,43.872549019607845,1610612751,78,66,2023-12-17T03:00:37Z,3840000,False,31.0,59.0,1,left,M. Bridges 6' fadeaway Jump Shot (8 PTS) (C. Johnson 3 AST),"[1628969, 1629661]",1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.68,Made,8.0,,,,,,C. Johnson,1629661.0,3.0,,,,,,,,,
394,PT08M07.00S,2023-12-17T03:00:41.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,78,66,2023-12-17T03:00:41Z,3860000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT08M07.00S,2023-12-17T03:03:13.1Z,3,REGULAR,substitution,out,[],1630560,,,1610612744,78,66,2023-12-17T03:03:34Z,3870000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M07.00S,2023-12-17T03:03:13.1Z,3,REGULAR,substitution,in,[],1626220,,,1610612744,78,66,2023-12-17T03:03:34Z,3880000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT07M51.00S,2023-12-17T03:03:53.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641764,86.67871222076215,46.81372549019608,1610612744,78,66,2023-12-17T03:03:58Z,3890000,False,-16.0,73.0,1,right,MISS B. Podziemski 7' driving Hook,[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,7.44,Missed,,,,,,,,,,,,,,,,,,
398,PT07M49.00S,2023-12-17T03:03:55.0Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,78,66,2023-12-17T03:03:58Z,3900000,False,,,0,,N. Claxton REBOUND (Off:3 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,397.0,7.0,4.0,3.0,,,,,,,,,,,,
399,PT07M38.00S,2023-12-17T03:04:05.4Z,3,REGULAR,3pt,Jump Shot,[],203915,27.020367936925098,79.41176470588235,1610612751,78,66,2023-12-17T03:05:05Z,3910000,False,-147.0,201.0,1,left,MISS S. Dinwiddie 24' pullup 3PT,[203915],1610612751.0,BKN,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
400,PT07M35.00S,2023-12-17T03:04:08.4Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,78,66,2023-12-17T03:04:14Z,3920000,False,,,0,,N. Claxton REBOUND (Off:4 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,399.0,8.0,4.0,4.0,,,,,,,,,,,,
401,PT07M33.00S,2023-12-17T03:04:10.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629651,7.966491458607096,42.40196078431372,1610612751,78,66,2023-12-17T03:04:19Z,3930000,False,38.0,22.0,1,left,MISS N. Claxton Hook - blocked,"[1629651, 1630228]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.41,Missed,,,,,,,,,,Kuminga,1630228.0,,,,,,,
402,PT07M33.00S,2023-12-17T03:04:10.8Z,3,REGULAR,block,,[],1630228,,,1610612751,78,66,2023-12-17T03:04:12Z,3940000,False,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
403,PT07M30.00S,2023-12-17T03:04:13.8Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,78,66,2023-12-17T03:04:19Z,3950000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,401.0,2.0,2.0,0.0,,,,,,,,,,,,
404,PT07M19.00S,2023-12-17T03:04:25.2Z,3,REGULAR,3pt,Jump Shot,[],1641764,70.90998685939553,16.911764705882355,1610612744,78,66,2023-12-17T03:04:29Z,3960000,False,-165.0,221.0,1,right,MISS B. Podziemski 27' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,27.6,Missed,,,,,,,,,,,,,,,,,,
405,PT07M16.00S,2023-12-17T03:04:28.2Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612751,78,66,2023-12-17T03:04:29Z,3970000,False,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,404.0,5.0,4.0,1.0,,,,,,,,,,,,
406,PT07M14.00S,2023-12-17T03:04:32.0Z,3,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612751,78,66,2023-12-17T03:04:52Z,3980000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628969],1610612751.0,BKN,bad pass,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,204059.0,,,,,,,,,,,,,,1.0,,
407,PT07M14.00S,2023-12-17T03:04:36.8Z,3,REGULAR,substitution,out,[],1641764,,,1610612744,78,66,2023-12-17T03:04:40Z,3990000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M14.00S,2023-12-17T03:04:36.8Z,3,REGULAR,substitution,in,[],101108,,,1610612744,78,66,2023-12-17T03:04:40Z,4000000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M02.00S,2023-12-17T03:05:05.5Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612744,78,66,2023-12-17T03:07:00Z,4010000,False,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 203915]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Dinwiddie,203915.0
410,PT07M02.00S,2023-12-17T03:05:05.5Z,3,REGULAR,steal,,[],203915,,,1610612751,78,66,2023-12-17T03:05:07Z,4020000,False,,,0,,S. Dinwiddie STEAL (3 STL),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
411,PT06M58.00S,2023-12-17T03:05:09.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203915,8.623521681997373,42.8921568627451,1610612751,78,68,2023-12-17T03:05:16Z,4030000,False,36.0,29.0,1,left,S. Dinwiddie running finger roll Layup (10 PTS),[203915],1610612751.0,BKN,running finger roll,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,10.0,,,,,,,,,,,,,,,,,
412,PT06M48.00S,2023-12-17T03:05:22.0Z,3,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612744,78,68,2023-12-17T03:05:28Z,4040000,False,,,0,,C. Johnson shooting personal FOUL (3 PF) (Kuminga 2 FT),"[1629661, 1630228]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,,,,,,,,,,3.0,0.0,Kuminga,1630228.0,,,
414,PT06M48.00S,2023-12-17T03:05:51.8Z,3,REGULAR,freethrow,1 of 2,[],1630228,,,1610612744,79,68,2023-12-17T03:05:51Z,4060000,False,,,0,,J. Kuminga Free Throw 1 of 2 (7 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
415,PT06M48.00S,2023-12-17T03:06:09.7Z,3,REGULAR,freethrow,2 of 2,[],1630228,,,1610612744,80,68,2023-12-17T03:06:09Z,4070000,False,,,0,,J. Kuminga Free Throw 2 of 2 (8 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
416,PT06M38.00S,2023-12-17T03:06:23.7Z,3,REGULAR,3pt,Jump Shot,[],1629661,30.699737187910642,24.509803921568626,1610612751,80,71,2023-12-17T03:07:26Z,4080000,False,127.0,236.0,1,left,C. Johnson 26' 3PT  (10 PTS) (S. Dinwiddie 7 AST),"[1629661, 203915]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,26.83,Made,10.0,,,,,,S. Dinwiddie,203915.0,7.0,,,,,,,,,
419,PT06M15.00S,2023-12-17T03:07:50.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,92.9862023653088,44.85294117647059,1610612744,82,71,2023-12-17T03:07:54Z,4110000,False,-26.0,13.0,1,right,K. Looney DUNK (4 PTS) (J. Kuminga 2 AST),"[1626172, 1630228]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.9,Made,4.0,,,,,,J. Kuminga,1630228.0,2.0,,,,,,,,,
