actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
178,PT10M44.00S,2023-11-25T03:49:34.4Z,2,REGULAR,turnover,offensive foul,[],1631218,,,1610612744,34,41,2023-11-25T03:50:42Z,1780000,False,,,0,,T. Jackson-Davis offensive foul TURNOVER (1 TO),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,1146.0,,,,,,,,
179,PT10M27.00S,2023-11-25T03:50:06.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630170,6.521024967148489,41.17647058823529,1610612759,34,43,2023-11-25T03:50:42Z,1790000,False,44.0,9.0,1,left,D. Vassell driving Layup (9 PTS) (C. Bassey 2 AST),"[1630170, 1629646]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,4.5,Made,9.0,C. Bassey,1629646.0,2.0,,,,,,,,,,,,,,
182,PT10M15.00S,2023-11-25T03:50:22.0Z,2,REGULAR,3pt,Jump Shot,[],202691,64.99671484888306,67.8921568627451,1610612744,37,43,2023-11-25T03:50:28Z,1820000,False,89.0,277.0,1,right,K. Thompson 29' 3PT  (6 PTS) (C. Paul 3 AST),"[202691, 101108]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,29.06,Made,6.0,C. Paul,101108.0,3.0,,,,,,,,,,,,,,
184,PT09M58.00S,2023-11-25T03:50:34.3Z,2,REGULAR,3pt,Jump Shot,[],1630170,4.812746386333772,99.50980392156863,1610612759,37,46,2023-11-25T03:51:22Z,1840000,False,-248.0,-7.0,1,left,D. Vassell 24' 3PT  (12 PTS) (T. Jones 2 AST),"[1630170, 1630200]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,24.76,Made,12.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,
186,PT09M41.00S,2023-11-25T03:50:51.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631218,89.56964520367937,49.50980392156863,1610612744,37,46,2023-11-25T03:50:55Z,1860000,False,-2.0,46.0,1,right,MISS T. Jackson-Davis Hook - blocked,"[1631218, 1629646]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,4.56,Missed,,,,,,,,,,,,,,,,,Bassey,1629646.0
187,PT09M41.00S,2023-11-25T03:50:51.9Z,2,REGULAR,block,,[],1629646,,,1610612744,37,46,2023-11-25T03:50:56Z,1870000,False,,,0,,C. Bassey BLOCK (1 BLK),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
188,PT09M38.00S,2023-11-25T03:50:54.9Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,37,46,2023-11-25T03:53:34Z,1880000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,186.0,3.0,3.0,0.0,,,,,,,,,,
189,PT09M36.00S,2023-11-25T03:51:00.8Z,2,REGULAR,turnover,bad pass,[],1641705,,,1610612759,37,46,2023-11-25T04:39:36Z,1890000,False,,,0,,V. Wembanyama bad pass TURNOVER (2 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,1146.0,,,,,,,,
190,PT09M36.00S,2023-11-25T03:51:05.7Z,2,REGULAR,substitution,out,[],1630170,,,1610612744,37,46,2023-11-25T03:51:08Z,1900000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M36.00S,2023-11-25T03:51:05.7Z,2,REGULAR,substitution,in,[],1631103,,,1610612744,37,46,2023-11-25T03:51:08Z,1910000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M24.00S,2023-11-25T03:51:20.7Z,2,REGULAR,foul,personal,['3freethrow'],1641705,,,1610612744,37,46,2023-11-25T03:51:31Z,1930000,False,,,0,,V. Wembanyama shooting personal FOUL (1 PF) (Thompson 3 FT),"[1641705, 202691]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1146.0,1.0,0.0,Thompson,202691.0,,,,
196,PT09M24.00S,2023-11-25T03:52:10.2Z,2,REGULAR,freethrow,1 of 3,['fromturnover'],202691,,,1610612744,37,46,2023-11-25T03:52:10Z,1950000,False,,,0,,MISS K. Thompson Free Throw 1 of 3,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
197,PT09M24.00S,2023-11-25T03:52:10.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,37,46,2023-11-25T03:52:10Z,1960000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,196.0,,,,,,,,,,,,,
198,PT09M24.00S,2023-11-25T03:52:12.8Z,2,REGULAR,freethrow,2 of 3,['fromturnover'],202691,,,1610612744,38,46,2023-11-25T03:52:12Z,1970000,False,,,0,,K. Thompson Free Throw 2 of 3 (7 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
199,PT09M24.00S,2023-11-25T03:52:32.5Z,2,REGULAR,freethrow,3 of 3,['fromturnover'],202691,,,1610612744,39,46,2023-11-25T03:52:32Z,1980000,False,,,0,,K. Thompson Free Throw 3 of 3 (8 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
200,PT09M13.00S,2023-11-25T03:52:51.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,39,46,2023-11-25T03:52:51Z,1990000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M05.00S,2023-11-25T03:56:30.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,6.521024967148489,55.88235294117647,1610612759,39,46,2023-11-25T03:56:34Z,2000000,False,-29.0,9.0,1,left,MISS M. Branham cutting Layup - blocked,"[1631103, 1631218]",1610612759.0,SAS,cutting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,Jackson-Davis,1631218.0
203,PT09M05.00S,2023-11-25T03:56:30.5Z,2,REGULAR,block,,[],1631218,,,1610612759,39,46,2023-11-25T03:56:44Z,2005000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
202,PT08M59.00S,2023-11-25T03:56:36.5Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,39,46,2023-11-25T03:56:44Z,2010000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,201.0,1.0,1.0,0.0,,,,,,,,,,
204,PT08M46.00S,2023-11-25T03:56:48.5Z,2,REGULAR,3pt,Jump Shot,[],101108,68.54467805519053,64.95098039215686,1610612744,39,46,2023-11-25T03:56:51Z,2020000,False,75.0,243.0,1,right,MISS C. Paul 25' 3PT,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
205,PT08M41.00S,2023-11-25T03:56:53.0Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,39,46,2023-11-25T03:56:53Z,2030000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,,,,,204.0,3.0,3.0,0.0,,,,,,,,,,
206,PT08M39.00S,2023-11-25T03:56:59.1Z,2,REGULAR,foul,personal,[],101108,,,1610612759,39,46,2023-11-25T03:57:03Z,2040000,False,,,0,,C. Paul personal FOUL (1 PF),"[101108, 1641705]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,203593.0,1.0,0.0,Wembanyama,1641705.0,,,,
208,PT08M31.00S,2023-11-25T03:57:30.6Z,2,REGULAR,3pt,Jump Shot,[],1631103,28.07161629434954,12.254901960784313,1610612759,39,46,2023-11-25T03:57:33Z,2060000,False,189.0,211.0,1,left,MISS M. Branham 28' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,28.34,Missed,,,,,,,,,,,,,,,,,,
209,PT08M29.00S,2023-11-25T03:57:33.4Z,2,REGULAR,rebound,defensive,[],202691,,,1610612744,39,46,2023-11-25T03:57:33Z,2070000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,208.0,1.0,1.0,0.0,,,,,,,,,,
210,PT08M27.00S,2023-11-25T03:57:37.3Z,2,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612744,39,46,2023-11-25T03:57:46Z,2080000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Jackson-Davis 2 FT),"[1630200, 1631218]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,203593.0,1.0,0.0,Jackson-Davis,1631218.0,,,,
212,PT08M27.00S,2023-11-25T03:58:08.9Z,2,REGULAR,freethrow,1 of 2,[],1631218,,,1610612744,40,46,2023-11-25T03:58:08Z,2100000,False,,,0,,T. Jackson-Davis Free Throw 1 of 2 (1 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
213,PT08M27.00S,2023-11-25T03:58:12.2Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,40,46,2023-11-25T03:58:27Z,2110000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M27.00S,2023-11-25T03:58:12.2Z,2,REGULAR,substitution,out,[],101108,,,1610612744,40,46,2023-11-25T03:58:27Z,2120000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M27.00S,2023-11-25T03:58:12.2Z,2,REGULAR,substitution,out,[],202691,,,1610612744,40,46,2023-11-25T03:58:27Z,2130000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M27.00S,2023-11-25T03:58:12.2Z,2,REGULAR,substitution,out,[],1629646,,,1610612744,40,46,2023-11-25T03:58:27Z,2140000,False,,,0,,SUB out: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M27.00S,2023-11-25T03:58:12.2Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,40,46,2023-11-25T03:58:27Z,2150000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M27.00S,2023-11-25T03:58:12.2Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,40,46,2023-11-25T03:58:27Z,2160000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M27.00S,2023-11-25T03:58:12.2Z,2,REGULAR,substitution,in,[],201939,,,1610612744,40,46,2023-11-25T03:58:27Z,2170000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M27.00S,2023-11-25T03:58:12.2Z,2,REGULAR,substitution,in,[],1628380,,,1610612744,40,46,2023-11-25T03:58:27Z,2180000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M27.00S,2023-11-25T03:58:31.1Z,2,REGULAR,freethrow,2 of 2,[],1631218,,,1610612744,41,46,2023-11-25T03:58:31Z,2190000,False,,,0,,T. Jackson-Davis Free Throw 2 of 2 (2 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
222,PT08M20.00S,2023-11-25T03:58:42.6Z,2,REGULAR,turnover,out-of-bounds,[],1631103,,,1610612759,41,46,2023-11-25T03:58:45Z,2200000,False,,,0,,M. Branham bad pass out-of-bounds TURNOVER (1 TO),[1631103],1610612759.0,SAS,bad pass,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,203593.0,,,,,,,,
223,PT08M11.00S,2023-11-25T03:58:56.4Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,41,46,2023-11-25T03:58:58Z,2210000,False,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 1641705]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,3.0,,,,,,Wembanyama,1641705.0,,
224,PT08M11.00S,2023-11-25T03:58:56.4Z,2,REGULAR,steal,,[],1641705,,,1610612759,41,46,2023-11-25T03:58:58Z,2220000,False,,,0,,V. Wembanyama STEAL (1 STL),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
225,PT08M06.00S,2023-11-25T03:59:02.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641705,8.360709592641262,55.63725490196079,1610612759,41,46,2023-11-25T03:59:10Z,2230000,False,-28.0,26.0,1,left,MISS V. Wembanyama running Layup - blocked,"[1641705, 1627780]",1610612759.0,SAS,running,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,3.84,Missed,,,,,,,,,,,,,,,,,Payton II,1627780.0
226,PT08M06.00S,2023-11-25T03:59:02.1Z,2,REGULAR,block,,[],1627780,,,1610612759,41,46,2023-11-25T03:59:07Z,2240000,False,,,0,,G. Payton II BLOCK (1 BLK),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT08M06.00S,2023-11-25T03:59:02.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,41,46,2023-11-25T03:59:10Z,2250000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,225.0,,,,,,,,,,,,,
233,PT08M06.00S,2023-11-25T03:59:16.8Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,41,46,2023-11-25T04:01:51Z,2255000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M06.00S,2023-11-25T03:59:16.8Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,41,46,2023-11-25T04:01:51Z,2257500,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M00.00S,2023-11-25T03:59:31.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628380,33.196452036793694,36.76470588235294,1610612759,41,46,2023-11-25T03:59:35Z,2260000,False,66.0,260.0,1,left,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,26.78,Missed,,,,,,,,,,,,,,,,,,
229,PT07M56.00S,2023-11-25T03:59:35.6Z,2,REGULAR,rebound,defensive,[],203967,,,1610612744,41,46,2023-11-25T03:59:42Z,2270000,False,,,0,,D. Saric REBOUND (Off:1 Def:2),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,,,,,,,228.0,3.0,2.0,1.0,,,,,,,,,,
230,PT07M49.00S,2023-11-25T03:59:43.5Z,2,REGULAR,3pt,Jump Shot,[],203967,69.20170827858082,72.79411764705883,1610612744,44,46,2023-11-25T03:59:47Z,2280000,False,114.0,237.0,1,right,D. Saric 26' 3PT  (12 PTS) (S. Curry 2 AST),"[203967, 201939]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,26.3,Made,12.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
232,PT07M47.00S,2023-11-25T03:59:55.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,44,46,2023-11-25T04:00:02Z,2300000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M25.00S,2023-11-25T04:03:46.9Z,2,REGULAR,3pt,Jump Shot,[],1641705,31.09395532194481,25.735294117647058,1610612759,44,46,2023-11-25T04:03:49Z,2310000,False,121.0,240.0,1,left,MISS V. Wembanyama 26' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,,,,,,,,,,,,,,,,,
236,PT07M22.00S,2023-11-25T04:03:50.8Z,2,REGULAR,rebound,offensive,[],203926,,,1610612759,44,46,2023-11-25T04:03:50Z,2320000,False,,,0,,D. McDermott REBOUND (Off:1 Def:0),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,,,,,,,235.0,1.0,0.0,1.0,,,,,,,,,,
284,PT07M22.00S,2023-11-25T04:03:57.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612759,44,46,2023-11-25T04:09:13Z,2330000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1146.0,,,,,,,,
238,PT07M11.00S,2023-11-25T04:04:08.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201939,93.11760840998686,54.41176470588235,1610612744,44,46,2023-11-25T04:09:13Z,2340000,False,22.0,12.0,1,right,MISS S. Curry driving Layup - blocked,"[201939, 1641705]",1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
239,PT07M11.00S,2023-11-25T04:04:08.6Z,2,REGULAR,block,,[],1641705,,,1610612744,44,46,2023-11-25T04:04:34Z,2350000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
240,PT07M09.00S,2023-11-25T04:04:10.6Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,44,46,2023-11-25T04:19:00Z,2360000,False,,,0,,J. Sochan REBOUND (Off:0 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,238.0,1.0,1.0,0.0,,,,,,,,,,
242,PT07M08.00S,2023-11-25T04:04:24.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203926,30.56833114323259,21.07843137254902,1610612759,44,49,2023-11-25T04:19:42Z,2380000,False,145.0,235.0,1,left,D. McDermott 27' 3PT running (3 PTS) (J. Sochan 3 AST),"[203926, 1631110]",1610612759.0,SAS,running,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Right Center,27.58,Made,3.0,J. Sochan,1631110.0,3.0,,,,,,,,,,,,,,
244,PT06M50.00S,2023-11-25T04:04:30.1Z,2,REGULAR,3pt,Jump Shot,[],1630541,67.49342969776609,73.52941176470588,1610612744,47,49,2023-11-25T04:04:32Z,2400000,False,118.0,253.0,1,right,M. Moody 27' 3PT  (9 PTS) (S. Curry 3 AST),"[1630541, 201939]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,27.91,Made,9.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,,
246,PT06M37.00S,2023-11-25T04:04:54.9Z,2,REGULAR,turnover,backcourt,[],1641705,,,1610612759,47,49,2023-11-25T05:24:20Z,2420000,False,,,0,,V. Wembanyama backcourt TURNOVER (3 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,3.0,1146.0,,,,,,,,
247,PT06M37.00S,2023-11-25T04:05:01.4Z,2,REGULAR,substitution,out,[],203967,,,1610612744,47,49,2023-11-25T04:05:09Z,2430000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M37.00S,2023-11-25T04:05:01.4Z,2,REGULAR,substitution,out,[],1631218,,,1610612744,47,49,2023-11-25T04:05:09Z,2440000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M37.00S,2023-11-25T04:05:01.4Z,2,REGULAR,substitution,out,[],1641705,,,1610612744,47,49,2023-11-25T04:05:09Z,2450000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M37.00S,2023-11-25T04:05:01.4Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,47,49,2023-11-25T04:05:09Z,2460000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M37.00S,2023-11-25T04:05:01.4Z,2,REGULAR,substitution,in,[],203952,,,1610612744,47,49,2023-11-25T04:05:09Z,2470000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M37.00S,2023-11-25T04:05:01.4Z,2,REGULAR,substitution,in,[],1629640,,,1610612744,47,49,2023-11-25T04:05:09Z,2480000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M32.00S,2023-11-25T04:05:22.9Z,2,REGULAR,foul,personal,[],1631110,,,1610612744,47,49,2023-11-25T04:05:30Z,2490000,False,,,0,,J. Sochan personal FOUL (1 PF),"[1631110, 201939]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,203593.0,1.0,0.0,Curry,201939.0,,,,
256,PT06M18.00S,2023-11-25T04:05:56.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203952,72.22404730617609,82.1078431372549,1610612744,50,49,2023-11-25T04:05:58Z,2510000,False,161.0,209.0,1,right,A. Wiggins 26' 3PT  (5 PTS) (S. Curry 4 AST),"[203952, 201939]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,26.32,Made,5.0,S. Curry,201939.0,4.0,,,,,,,,,,,,,,
258,PT05M57.00S,2023-11-25T04:06:18.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,5.601182654402102,42.8921568627451,1610612759,50,49,2023-11-25T04:06:42Z,2530000,False,36.0,0.0,1,left,MISS Z. Collins driving finger roll Layup,[1628380],1610612759.0,SAS,driving finger roll,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
264,PT05M57.00S,2023-11-25T04:06:18.5Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,50,49,2023-11-25T04:45:47Z,2535000,False,,,0,,K. Looney REBOUND (Off:0 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,258.0,3.0,3.0,0.0,,,,,,,,,,
259,PT05M45.00S,2023-11-25T04:06:29.9Z,2,REGULAR,3pt,Jump Shot,[],201939,64.20827858081472,59.80392156862745,1610612744,50,49,2023-11-25T06:52:41Z,2540000,False,49.0,284.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,28.81,Missed,,,,,,,,,,,,,,,,,,
261,PT05M41.00S,2023-11-25T04:06:33.9Z,2,REGULAR,rebound,offensive,[],1630541,,,1610612744,50,49,2023-11-25T04:16:26Z,2560000,False,,,0,,M. Moody REBOUND (Off:1 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,16-24 Center,,,,,,,259.0,1.0,0.0,1.0,,,,,,,,,,
262,PT05M40.00S,2023-11-25T04:06:35.2Z,2,REGULAR,turnover,bad pass,[],1630541,,,1610612744,50,49,2023-11-25T04:06:37Z,2570000,False,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 203926]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,,,,McDermott,203926.0,,
263,PT05M40.00S,2023-11-25T04:06:35.2Z,2,REGULAR,steal,,[],203926,,,1610612759,50,49,2023-11-25T04:06:37Z,2580000,False,,,0,,D. McDermott STEAL (1 STL),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
265,PT05M31.00S,2023-11-25T04:06:43.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631110,6.783837056504599,4.6568627450980395,1610612759,50,52,2023-11-25T04:06:49Z,2590000,False,227.0,11.0,1,left,J. Sochan 3PT  (5 PTS) (K. Johnson 2 AST),"[1631110, 1629640]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,22.7,Made,5.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,,
267,PT05M26.00S,2023-11-25T04:06:56.5Z,2,REGULAR,foul,offensive,[],1627780,,,1610612744,50,52,2023-11-25T04:07:04Z,2610000,False,,,0,,G. Payton II offensive FOUL (1 PF),"[1627780, 1631110]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,203593.0,1.0,0.0,Sochan,1631110.0,,,,
