actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
419,PT07M14.00S,2024-03-23T03:33:20.2Z,3,REGULAR,turnover,bad pass,[],1629614,,,1610612754,74,77,2024-03-23T03:33:23Z,4090000,False,,,0,,A. Nembhard bad pass TURNOVER (2 TO),"[1629614, 1630228]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Kuminga,1630228.0
420,PT07M14.00S,2024-03-23T03:33:20.2Z,3,REGULAR,steal,,[],1630228,,,1610612744,74,77,2024-03-23T03:33:21Z,4100000,False,,,0,,J. Kuminga STEAL (2 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
421,PT07M10.00S,2024-03-23T03:33:24.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630228,91.93495400788436,47.794117647058826,1610612744,76,77,2024-03-23T03:33:28Z,4110000,False,-11.0,23.0,1,right,J. Kuminga running DUNK (7 PTS),[1630228],1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.58,Made,7.0,,,,,,,,,,,,,,,,,
422,PT07M10.00S,2024-03-23T03:33:30.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,76,77,2024-03-23T03:33:30Z,4120000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT07M10.00S,2024-03-23T03:35:44.7Z,3,REGULAR,substitution,out,[],203110,,,1610612754,76,77,2024-03-23T03:36:14Z,4130000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M10.00S,2024-03-23T03:35:44.7Z,3,REGULAR,substitution,out,[],1626167,,,1610612754,76,77,2024-03-23T03:36:14Z,4140000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT07M10.00S,2024-03-23T03:35:44.7Z,3,REGULAR,substitution,in,[],1631218,,,1610612754,76,77,2024-03-23T03:36:14Z,4150000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT07M10.00S,2024-03-23T03:35:44.7Z,3,REGULAR,substitution,in,[],1630188,,,1610612754,76,77,2024-03-23T03:36:14Z,4160000,False,,,0,,SUB in: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT07M02.00S,2024-03-23T03:36:44.9Z,3,REGULAR,3pt,Jump Shot,[],1630174,23.47240473061761,91.17647058823529,1610612754,76,80,2024-03-23T03:36:48Z,4170000,False,-206.0,168.0,1,left,A. Nesmith 26' 3PT  (6 PTS) (T. Haliburton 9 AST),"[1630174, 1630169]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,26.58,Made,6.0,T. Haliburton,1630169.0,9.0,,,,,,,,,,,,,,
429,PT06M38.00S,2024-03-23T03:37:08.0Z,3,REGULAR,3pt,Jump Shot,[],201939,92.19776609724047,2.450980392156863,1610612744,79,80,2024-03-23T03:37:11Z,4190000,False,-238.0,21.0,1,right,S. Curry 3PT  (21 PTS) (J. Kuminga 2 AST),"[201939, 1630228]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.86,Made,21.0,J. Kuminga,1630228.0,2.0,,,,,,,,,,,,,,
431,PT06M27.00S,2024-03-23T03:37:19.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.966491458607096,41.911764705882355,1610612754,79,82,2024-03-23T03:37:22Z,4210000,False,40.0,22.0,1,left,P. Siakam cutting Layup (20 PTS) (J. Smith 1 AST),"[1627783, 1630188]",1610612754.0,IND,cutting,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,20.0,J. Smith,1630188.0,1.0,,,,,,,,,,,,,,
433,PT06M17.00S,2024-03-23T03:37:29.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,92.9862023653088,54.41176470588235,1610612744,79,82,2024-03-23T03:37:34Z,4230000,False,22.0,13.0,1,right,MISS J. Kuminga driving DUNK,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
434,PT06M14.00S,2024-03-23T03:37:32.2Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,79,82,2024-03-23T03:37:34Z,4240000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:3),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,433.0,4.0,3.0,1.0,,,,,,,,,,
435,PT05M58.00S,2024-03-23T03:37:48.4Z,3,REGULAR,2pt,Jump Shot,[],1630169,3.7614980289093296,15.931372549019606,1610612754,79,82,2024-03-23T03:37:53Z,4250000,False,170.0,-17.0,1,left,MISS T. Haliburton 17' step back Shot,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right,17.12,Missed,,,,,,,,,,,,,,,,,,
436,PT05M54.00S,2024-03-23T03:37:52.4Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,79,82,2024-03-23T03:37:53Z,4260000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:5),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right,,,,,,,435.0,7.0,5.0,2.0,,,,,,,,,,
437,PT05M50.00S,2024-03-23T03:37:57.7Z,3,REGULAR,3pt,Jump Shot,[],201939,66.04796320630749,17.647058823529413,1610612744,79,82,2024-03-23T03:41:19Z,4270000,False,-162.0,267.0,1,right,MISS S. Curry 31' 3PT - blocked,"[201939, 1630169]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,31.19,Missed,,,,,,,,,,Haliburton,1630169.0,,,,,,,
438,PT05M50.00S,2024-03-23T03:37:57.7Z,3,REGULAR,block,,[],1630169,,,1610612744,79,82,2024-03-23T03:37:59Z,4280000,False,,,0,,T. Haliburton BLOCK (2 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
439,PT05M48.00S,2024-03-23T03:37:59.7Z,3,REGULAR,rebound,offensive,[],201939,,,1610612744,79,82,2024-03-23T03:41:19Z,4290000,False,,,0,,S. Curry REBOUND (Off:2 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,437.0,7.0,5.0,2.0,,,,,,,,,,
440,PT05M43.00S,2024-03-23T03:38:04.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627780,87.86136662286465,40.931372549019606,1610612744,79,82,2024-03-23T03:38:09Z,4300000,False,-45.0,62.0,1,right,MISS G. Payton II 7' cutting Layup - blocked,"[1627780, 1630174]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,Nesmith,1630174.0,,,,,,,
441,PT05M43.00S,2024-03-23T03:38:04.8Z,3,REGULAR,block,,[],1630174,,,1610612744,79,82,2024-03-23T03:38:07Z,4310000,False,,,0,,A. Nesmith BLOCK (1 BLK),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
442,PT05M43.00S,2024-03-23T03:38:04.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,79,82,2024-03-23T03:38:09Z,4320000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,440.0,,,,,,,,,,,,,
444,PT05M36.00S,2024-03-23T03:38:15.4Z,3,REGULAR,3pt,Jump Shot,[],1630188,33.98488830486202,44.11764705882353,1610612754,79,85,2024-03-23T03:38:22Z,4340000,False,29.0,267.0,1,left,J. Smith 26' 3PT  (11 PTS) (A. Nembhard 3 AST),"[1630188, 1629614]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,26.86,Made,11.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,,,,,
446,PT05M22.00S,2024-03-23T03:38:29.2Z,3,REGULAR,turnover,lost ball,[],1630228,,,1610612744,79,85,2024-03-23T03:38:32Z,4360000,False,,,0,,J. Kuminga lost ball TURNOVER (2 TO),"[1630228, 1630169]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Haliburton,1630169.0
447,PT05M22.00S,2024-03-23T03:38:29.2Z,3,REGULAR,steal,,[],1630169,,,1610612754,79,85,2024-03-23T03:53:31Z,4370000,False,,,0,,T. Haliburton STEAL (2 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
448,PT05M15.00S,2024-03-23T03:38:36.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627783,10.33180026281209,45.83333333333333,1610612754,79,87,2024-03-23T03:38:40Z,4380000,False,21.0,45.0,1,left,P. Siakam floating Jump Shot (22 PTS) (A. Nesmith 2 AST),"[1627783, 1630174]",1610612754.0,IND,floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,4.92,Made,22.0,A. Nesmith,1630174.0,2.0,,,,,,,,,,,,,,
450,PT04M58.00S,2024-03-23T03:38:52.6Z,3,REGULAR,turnover,bad pass,[],201939,,,1610612744,79,87,2024-03-23T03:38:55Z,4400000,False,,,0,,S. Curry bad pass TURNOVER (1 TO),"[201939, 1627783]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Siakam,1627783.0
451,PT04M58.00S,2024-03-23T03:38:52.6Z,3,REGULAR,steal,,[],1627783,,,1610612754,79,87,2024-03-23T03:38:54Z,4410000,False,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
452,PT04M55.00S,2024-03-23T03:38:57.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629614,9.017739816031538,41.911764705882355,1610612754,79,89,2024-03-23T03:39:05Z,4420000,False,40.0,32.0,1,left,A. Nembhard running Layup (13 PTS) (P. Siakam 5 AST),"[1629614, 1627783]",1610612754.0,IND,running,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,13.0,P. Siakam,1627783.0,5.0,,,,,,,,,,,,,,
453,PT04M55.00S,2024-03-23T03:39:03.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,79,89,2024-03-23T03:39:03Z,4430000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M55.00S,2024-03-23T03:40:30.5Z,3,REGULAR,substitution,out,[],1627780,,,1610612744,79,89,2024-03-23T03:40:44Z,4440000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M55.00S,2024-03-23T03:40:30.5Z,3,REGULAR,substitution,out,[],1630228,,,1610612744,79,89,2024-03-23T03:40:44Z,4450000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M55.00S,2024-03-23T03:40:30.5Z,3,REGULAR,substitution,out,[],201939,,,1610612744,79,89,2024-03-23T03:40:44Z,4460000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M55.00S,2024-03-23T03:40:30.5Z,3,REGULAR,substitution,in,[],101108,,,1610612744,79,89,2024-03-23T03:40:44Z,4470000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M55.00S,2024-03-23T03:40:30.5Z,3,REGULAR,substitution,in,[],1630541,,,1610612744,79,89,2024-03-23T03:40:44Z,4480000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M55.00S,2024-03-23T03:40:30.5Z,3,REGULAR,substitution,in,[],1641764,,,1610612744,79,89,2024-03-23T03:40:44Z,4490000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M32.00S,2024-03-23T03:41:18.2Z,3,REGULAR,3pt,Jump Shot,[],1630541,91.40932982917214,2.450980392156863,1610612744,79,89,2024-03-23T03:41:26Z,4500000,False,-238.0,28.0,1,right,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,23.94,Missed,,,,,,,,,,,,,,,,,,
462,PT04M29.00S,2024-03-23T03:41:20.9Z,3,REGULAR,rebound,offensive,[],1641764,,,1610612744,79,89,2024-03-23T03:41:20Z,4510000,False,,,0,,B. Podziemski REBOUND (Off:3 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,,,,,461.0,6.0,3.0,3.0,,,,,,,,,,
463,PT04M27.00S,2024-03-23T03:41:22.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,79.97700394218134,7.8431372549019605,1610612744,79,89,2024-03-23T03:41:31Z,4520000,False,-211.0,136.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
464,PT04M25.00S,2024-03-23T03:41:24.4Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,79,89,2024-03-23T03:41:31Z,4530000,False,,,0,,J. Smith REBOUND (Off:2 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,463.0,6.0,4.0,2.0,,,,,,,,,,
465,PT04M19.00S,2024-03-23T03:41:32.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630169,8.886333771353483,39.46078431372549,1610612754,79,91,2024-03-23T03:41:55Z,4540000,False,53.0,31.0,1,left,T. Haliburton 6' running Layup (15 PTS),[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,6.11,Made,15.0,,,,,,,,,,,,,,,,,
466,PT04M19.00S,2024-03-23T03:41:34.3Z,3,REGULAR,foul,personal,['1freethrow'],1630541,,,1610612754,79,91,2024-03-23T03:41:40Z,4550000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Haliburton 1 FT),"[1630541, 1630169]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,,,1.0,0.0,Haliburton,1630169.0,,,
468,PT04M19.00S,2024-03-23T03:41:50.6Z,3,REGULAR,substitution,out,[],1629614,,,1610612754,79,91,2024-03-23T03:42:07Z,4570000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M19.00S,2024-03-23T03:41:50.6Z,3,REGULAR,substitution,in,[],204456,,,1610612754,79,91,2024-03-23T03:42:07Z,4580000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M19.00S,2024-03-23T03:42:07.0Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630169,,,1610612754,79,91,2024-03-23T03:42:08Z,4590000,False,,,0,,MISS T. Haliburton Free Throw 1 of 1,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
471,PT04M17.00S,2024-03-23T03:42:09.0Z,3,REGULAR,rebound,defensive,[],1641764,,,1610612744,79,91,2024-03-23T03:42:08Z,4600000,False,,,0,,B. Podziemski REBOUND (Off:3 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,470.0,7.0,4.0,3.0,,,,,,,,,,
472,PT03M54.00S,2024-03-23T03:42:30.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,91.14651773981603,52.450980392156865,1610612744,81,91,2024-03-23T03:42:33Z,4610000,False,12.0,31.0,1,right,M. Moody cutting finger roll Layup (2 PTS) (B. Podziemski 1 AST),"[1630541, 1641764]",1610612744.0,GSW,cutting finger roll,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,3.31,Made,2.0,B. Podziemski,1641764.0,1.0,,,,,,,,,,,,,,
474,PT03M35.00S,2024-03-23T03:42:49.9Z,3,REGULAR,turnover,lost ball,[],1627783,,,1610612754,81,91,2024-03-23T03:42:53Z,4630000,False,,,0,,P. Siakam lost ball TURNOVER (2 TO),"[1627783, 1630541]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Moody,1630541.0
475,PT03M35.00S,2024-03-23T03:42:49.9Z,3,REGULAR,steal,,[],1630541,,,1610612744,81,91,2024-03-23T03:42:51Z,4640000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
476,PT03M28.00S,2024-03-23T03:42:57.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630541,68.80749014454665,26.225490196078432,1610612744,81,91,2024-03-23T03:43:01Z,4650000,False,-119.0,241.0,1,right,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,26.85,Missed,,,,,,,,,,,,,,,,,,
477,PT03M24.00S,2024-03-23T03:43:01.2Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,81,91,2024-03-23T03:43:09Z,4660000,False,,,0,,P. Siakam REBOUND (Off:3 Def:10),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Left Center,,,,,,,476.0,13.0,10.0,3.0,,,,,,,,,,
478,PT03M21.00S,2024-03-23T03:43:03.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630174,6.783837056504599,41.911764705882355,1610612754,81,93,2024-03-23T03:43:12Z,4670000,False,40.0,11.0,1,left,A. Nesmith running DUNK (8 PTS) (P. Siakam 6 AST),"[1630174, 1627783]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,4.2,Made,8.0,P. Siakam,1627783.0,6.0,,,,,,,,,,,,,,
480,PT03M03.00S,2024-03-23T03:43:22.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,92.46057818659659,44.11764705882353,1610612744,83,93,2024-03-23T03:43:25Z,4690000,False,-29.0,18.0,1,right,M. Moody driving finger roll Layup (4 PTS) (K. Thompson 2 AST),"[1630541, 202691]",1610612744.0,GSW,driving finger roll,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,3.47,Made,4.0,K. Thompson,202691.0,2.0,,,,,,,,,,,,,,
482,PT02M45.00S,2024-03-23T03:43:39.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630169,10.726018396846255,39.21568627450981,1610612754,83,95,2024-03-23T03:43:43Z,4710000,False,54.0,48.0,1,left,T. Haliburton 7' driving Hook (17 PTS) (T. McConnell 5 AST),"[1630169, 204456]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,7.24,Made,17.0,T. McConnell,204456.0,5.0,,,,,,,,,,,,,,
484,PT02M29.00S,2024-03-23T03:43:59.8Z,3,REGULAR,foul,offensive,[],202691,,,1610612744,83,95,2024-03-23T03:44:07Z,4730000,False,,,0,,K. Thompson charge offensive FOUL (2 PF),"[202691, 204456]",1610612744.0,GSW,charge,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1146.0,,,2.0,0.0,McConnell,204456.0,,,
486,PT02M29.00S,2024-03-23T03:43:59.8Z,3,REGULAR,turnover,offensive foul,[],202691,,,1610612744,83,95,2024-03-23T03:43:59Z,4750000,False,,,0,,K. Thompson offensive foul TURNOVER (1 TO),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1146.0,,,,,,,1.0,,
487,PT02M29.00S,2024-03-23T03:44:16.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,83,95,2024-03-23T03:44:16Z,4760000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M29.00S,2024-03-23T03:45:36.3Z,3,REGULAR,substitution,out,[],1630541,,,1610612754,83,95,2024-03-23T03:45:57Z,4780000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M29.00S,2024-03-23T03:45:36.3Z,3,REGULAR,substitution,out,[],1630174,,,1610612754,83,95,2024-03-23T03:45:57Z,4790000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M29.00S,2024-03-23T03:45:36.3Z,3,REGULAR,substitution,out,[],1627783,,,1610612754,83,95,2024-03-23T03:45:57Z,4800000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M29.00S,2024-03-23T03:45:36.3Z,3,REGULAR,substitution,in,[],203110,,,1610612754,83,95,2024-03-23T03:45:57Z,4810000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M29.00S,2024-03-23T03:45:36.3Z,3,REGULAR,substitution,in,[],1641767,,,1610612754,83,95,2024-03-23T03:45:57Z,4820000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M29.00S,2024-03-23T03:45:36.3Z,3,REGULAR,substitution,in,[],1630167,,,1610612754,83,95,2024-03-23T03:45:57Z,4830000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M09.00S,2024-03-23T03:46:14.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630167,13.485545335085414,71.32352941176471,1610612754,83,95,2024-03-23T03:46:19Z,4840000,False,-107.0,74.0,1,left,MISS O. Toppin 12' pullup Shot,[1630167],1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,12.99,Missed,,,,,,,,,,,,,,,,,,
496,PT02M06.00S,2024-03-23T03:46:17.5Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,83,95,2024-03-23T03:46:19Z,4850000,False,,,0,,K. Thompson REBOUND (Off:0 Def:4),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,495.0,4.0,4.0,0.0,,,,,,,,,,
497,PT01M53.00S,2024-03-23T03:46:30.7Z,3,REGULAR,3pt,Jump Shot,[],202691,65.65374507227332,44.6078431372549,1610612744,83,95,2024-03-23T03:46:36Z,4860000,False,-27.0,270.0,1,right,MISS K. Thompson 27' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,27.17,Missed,,,,,,,,,,,,,,,,,,
498,PT01M49.00S,2024-03-23T03:46:34.7Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,83,95,2024-03-23T03:46:36Z,4870000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,,,,,,,497.0,1.0,1.0,0.0,,,,,,,,,,
499,PT01M41.00S,2024-03-23T03:46:42.2Z,3,REGULAR,2pt,Jump Shot,[],1630169,23.915900131406044,17.915134803921568,1610612754,83,97,2024-03-23T03:53:36Z,4880000,False,160.0,172.0,1,left,T. Haliburton 23' step back Jump Shot (19 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Right Center,23.54,Made,19.0,,,,,,,,,,,,,,,,,
500,PT01M29.00S,2024-03-23T03:46:54.8Z,3,REGULAR,turnover,bad pass,[],101108,,,1610612744,83,97,2024-03-23T03:47:04Z,4890000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1630169]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0
501,PT01M29.00S,2024-03-23T03:46:54.8Z,3,REGULAR,steal,,[],1630169,,,1610612754,83,97,2024-03-23T03:46:56Z,4900000,False,,,0,,T. Haliburton STEAL (3 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
502,PT01M24.00S,2024-03-23T03:47:00.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630169,28.991458607095925,84.55882352941177,1610612754,83,97,2024-03-23T03:54:23Z,4910000,False,-173.0,220.0,1,left,MISS T. Haliburton 27' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,27.97,Missed,,,,,,,,,,,,,,,,,,
503,PT01M20.00S,2024-03-23T03:47:03.3Z,3,REGULAR,rebound,offensive,[],204456,,,1610612754,83,97,2024-03-23T03:47:03Z,4920000,False,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,,,,502.0,2.0,1.0,1.0,,,,,,,,,,
