actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
416,PT04M07.00S,2024-01-31T04:40:16.7Z,3,REGULAR,rebound,defensive,[],1630531,,,1610612755,73,62,2024-01-31T04:40:17Z,4130000,False,,,0,,J. Springer REBOUND (Off:0 Def:4),[1630531],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Springer,J. Springer,,,,,415.0,4.0,4.0,0.0,,,,,,,,,,
417,PT04M01.00S,2024-01-31T04:40:26.2Z,3,REGULAR,foul,personal,[],1631311,,,1610612755,73,62,2024-01-31T04:40:32Z,4140000,False,,,0,,L. Quinones personal FOUL (2 PF),"[1631311, 1630531]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Left,203593.0,2.0,0.0,Quinones,L. Quinones,Springer,1630531.0,,,,,,,,,,,,,,,,
419,PT03M57.00S,2024-01-31T04:40:58.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203952,,,1610612755,73,62,2024-01-31T04:41:52Z,4160000,False,,,0,,A. Wiggins loose ball personal FOUL (1 PF) (Korkmaz 2 FT),"[203952, 1627788]",1610612744.0,GSW,loose ball,,,,,,Above the Break 3,24+ Right Center,203593.0,1.0,0.0,Wiggins,A. Wiggins,Korkmaz,1627788.0,,,,,,,,,,,,,,,,
421,PT03M57.00S,2024-01-31T04:41:19.9Z,3,REGULAR,freethrow,1 of 2,[],1627788,,,1610612755,73,63,2024-01-31T04:41:19Z,4180000,False,,,0,,F. Korkmaz Free Throw 1 of 2 (6 PTS),[1627788],1610612755.0,PHI,,,,,,,,,,,,Korkmaz,F. Korkmaz,,,,Made,,,,,6.0,,,,,,,,,
422,PT03M57.00S,2024-01-31T04:41:21.4Z,3,REGULAR,substitution,out,[],1627863,,,1610612755,73,63,2024-01-31T04:41:26Z,4190000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,,,,,,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,
423,PT03M57.00S,2024-01-31T04:41:21.4Z,3,REGULAR,substitution,in,[],1626162,,,1610612755,73,63,2024-01-31T04:41:26Z,4200000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
424,PT03M57.00S,2024-01-31T04:41:41.7Z,3,REGULAR,freethrow,2 of 2,[],1627788,,,1610612755,73,64,2024-01-31T04:41:41Z,4210000,False,,,0,,F. Korkmaz Free Throw 2 of 2 (7 PTS),[1627788],1610612755.0,PHI,,,,,,,,,,,,Korkmaz,F. Korkmaz,,,,Made,,,,,7.0,,,,,,,,,
425,PT03M44.00S,2024-01-31T04:41:57.3Z,3,REGULAR,3pt,Jump Shot,[],1631311,4.155716162943495,96.07843137254902,1610612744,76,64,2024-01-31T04:42:02Z,4220000,False,-230.0,-13.0,1,left,L. Quinones 3PT  (3 PTS) (D. Saric 5 AST),"[1631311, 203967]",1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,,,,Quinones,L. Quinones,,,23.08,Made,,,,,3.0,D. Saric,203967.0,5.0,,,,,,
427,PT03M25.00S,2024-01-31T04:42:15.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,87.86136662286465,46.81372549019608,1610612755,76,66,2024-01-31T04:42:19Z,4240000,False,-16.0,62.0,1,right,J. Embiid 6' Jump Shot (13 PTS),[203954],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Embiid,J. Embiid,,,6.36,Made,,,,,13.0,,,,,,,,,
429,PT03M06.00S,2024-01-31T04:42:36.5Z,3,REGULAR,foul,personal,['2freethrow'],1630531,,,1610612744,76,66,2024-01-31T04:42:45Z,4260000,False,,,0,,J. Springer shooting personal FOUL (2 PF) (Wiggins 2 FT),"[1630531, 203952]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,203593.0,2.0,0.0,Springer,J. Springer,Wiggins,203952.0,,,,,,,,,,,,,,,,
431,PT03M06.00S,2024-01-31T04:43:14.9Z,3,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,77,66,2024-01-31T04:43:14Z,4280000,False,,,0,,A. Wiggins Free Throw 1 of 2 (15 PTS),[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,Made,,,,,15.0,,,,,,,,,
432,PT03M06.00S,2024-01-31T04:43:26.9Z,3,REGULAR,substitution,out,[],201939,,,1610612744,77,66,2024-01-31T04:43:29Z,4290000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
433,PT03M06.00S,2024-01-31T04:43:26.9Z,3,REGULAR,substitution,in,[],202709,,,1610612744,77,66,2024-01-31T04:43:29Z,4300000,False,,,0,,SUB in: C. Joseph,[202709],1610612744.0,GSW,,,,,,,,,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,
434,PT03M06.00S,2024-01-31T04:43:52.6Z,3,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,78,66,2024-01-31T04:43:52Z,4310000,False,,,0,,A. Wiggins Free Throw 2 of 2 (16 PTS),[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,Made,,,,,16.0,,,,,,,,,
435,PT02M55.00S,2024-01-31T04:44:05.5Z,3,REGULAR,3pt,Jump Shot,[],1627788,65.91655716162943,41.17647058823529,1610612755,78,66,2024-01-31T04:44:10Z,4320000,False,-44.0,268.0,1,right,MISS F. Korkmaz 27' 3PT,[1627788],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Korkmaz,F. Korkmaz,,,27.15,Missed,,,,,,,,,,,,,,
436,PT02M51.00S,2024-01-31T04:44:09.5Z,3,REGULAR,rebound,defensive,[],203952,,,1610612744,78,66,2024-01-31T04:44:10Z,4330000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:5),[203952],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Wiggins,A. Wiggins,,,,,435.0,5.0,5.0,0.0,,,,,,,,,,
437,PT02M44.00S,2024-01-31T04:44:18.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612744,78,66,2024-01-31T04:44:24Z,4340000,False,,,0,,J. Embiid shooting personal FOUL (4 PF) (Saric 2 FT),"[203954, 203967]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,1146.0,4.0,0.0,Embiid,J. Embiid,Saric,203967.0,,,,,,,,,,,,,,,,
439,PT02M44.00S,2024-01-31T04:44:46.1Z,3,REGULAR,freethrow,1 of 2,[],203967,,,1610612744,79,66,2024-01-31T04:44:46Z,4360000,False,,,0,,D. Saric Free Throw 1 of 2 (1 PTS),[203967],1610612744.0,GSW,,,,,,,,,,,,Saric,D. Saric,,,,Made,,,,,1.0,,,,,,,,,
440,PT02M44.00S,2024-01-31T04:44:47.0Z,3,REGULAR,substitution,out,[],203952,,,1610612744,79,66,2024-01-31T04:44:58Z,4370000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
441,PT02M44.00S,2024-01-31T04:44:47.0Z,3,REGULAR,substitution,out,[],203110,,,1610612744,79,66,2024-01-31T04:44:58Z,4380000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
442,PT02M44.00S,2024-01-31T04:44:47.0Z,3,REGULAR,substitution,out,[],1630531,,,1610612744,79,66,2024-01-31T04:44:58Z,4390000,False,,,0,,SUB out: J. Springer,[1630531],1610612755.0,PHI,,,,,,,,,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,
443,PT02M44.00S,2024-01-31T04:44:47.0Z,3,REGULAR,substitution,out,[],203954,,,1610612744,79,66,2024-01-31T04:44:58Z,4400000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,
444,PT02M44.00S,2024-01-31T04:44:47.0Z,3,REGULAR,substitution,in,[],1630228,,,1610612744,79,66,2024-01-31T04:44:58Z,4410000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
445,PT02M44.00S,2024-01-31T04:44:47.0Z,3,REGULAR,substitution,in,[],1631218,,,1610612744,79,66,2024-01-31T04:44:58Z,4420000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,,,,,,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
446,PT02M44.00S,2024-01-31T04:44:47.0Z,3,REGULAR,substitution,in,[],1630194,,,1610612744,79,66,2024-01-31T04:44:58Z,4430000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,
447,PT02M44.00S,2024-01-31T04:44:47.0Z,3,REGULAR,substitution,in,[],202699,,,1610612744,79,66,2024-01-31T04:44:58Z,4440000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,,,,,,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,
448,PT02M44.00S,2024-01-31T04:45:09.6Z,3,REGULAR,freethrow,2 of 2,[],203967,,,1610612744,80,66,2024-01-31T04:45:09Z,4450000,False,,,0,,D. Saric Free Throw 2 of 2 (2 PTS),[203967],1610612744.0,GSW,,,,,,,,,,,,Saric,D. Saric,,,,Made,,,,,2.0,,,,,,,,,
449,PT02M26.00S,2024-01-31T04:45:29.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.80354796320631,44.85294117647059,1610612755,80,68,2024-01-31T04:45:55Z,4460000,False,-26.0,25.0,1,right,K. Oubre Jr. driving Layup (10 PTS),[1626162],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,3.55,Made,,,,,10.0,,,,,,,,,
450,PT02M00.00S,2024-01-31T04:45:56.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612744,80,68,2024-01-31T04:46:00Z,4470000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Left Center,1146.0,,,,,,,,,,,,,,,,,,,,,,
451,PT01M46.00S,2024-01-31T04:46:25.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627788,63.41984231274639,73.52941176470588,1610612755,80,71,2024-01-31T04:46:38Z,4480000,False,118.0,291.0,1,right,F. Korkmaz 31' 3PT pullup (10 PTS),[1627788],1610612755.0,PHI,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Korkmaz,F. Korkmaz,,,31.42,Made,,,,,10.0,,,,,,,,,
452,PT01M45.00S,2024-01-31T04:46:29.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,80,71,2024-01-31T04:46:29Z,4490000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT01M33.00S,2024-01-31T04:48:19.2Z,3,REGULAR,3pt,Jump Shot,[],202709,24.52365308804205,10.784313725490197,1610612744,80,71,2024-01-31T04:48:26Z,4500000,False,196.0,178.0,1,left,MISS C. Joseph 26' 3PT,[202709],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Joseph,C. Joseph,,,26.48,Missed,,,,,,,,,,,,,,
454,PT01M30.00S,2024-01-31T04:48:22.2Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,80,71,2024-01-31T04:48:26Z,4510000,False,,,0,,F. Korkmaz REBOUND (Off:0 Def:2),[1627788],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Korkmaz,F. Korkmaz,,,,,453.0,2.0,2.0,0.0,,,,,,,,,,
455,PT01M22.00S,2024-01-31T04:48:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,91.40932982917214,41.66666666666667,1610612755,80,73,2024-01-31T04:48:35Z,4520000,False,-42.0,28.0,1,right,T. Harris driving Layup (19 PTS) (F. Korkmaz 1 AST),"[202699, 1627788]",1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Harris,T. Harris,,,5.04,Made,,,,,19.0,F. Korkmaz,1627788.0,1.0,,,,,,
459,PT01M02.00S,2024-01-31T04:49:24.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630228,9.411957950065702,39.46078431372549,1610612744,80,73,2024-01-31T04:50:32Z,4560000,False,53.0,36.0,1,left,MISS J. Kuminga 6' Hook - blocked,"[1630228, 1630231]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kuminga,J. Kuminga,,,6.38,Missed,,,,,,,,,Martin,1630231.0,,,,
460,PT01M02.00S,2024-01-31T04:49:24.9Z,3,REGULAR,block,,[],1630231,,,1610612744,80,73,2024-01-31T04:49:27Z,4570000,False,,,0,,K. Martin BLOCK (1 BLK),[1630231],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,
461,PT01M01.00S,2024-01-31T04:49:25.9Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,80,73,2024-01-31T04:50:32Z,4580000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:3),[1630228],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kuminga,J. Kuminga,,,,,459.0,4.0,3.0,1.0,,,,,,,,,,
462,PT00M58.00S,2024-01-31T04:49:29.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630228,14.454664914586072,29.339001225490197,1610612744,80,73,2024-01-31T04:50:11Z,4590000,False,103.0,83.0,1,left,MISS J. Kuminga 13' Jump Shot,[1630228],1610612744.0,GSW,,,,,,,Mid-Range,8-16 Right,,,,Kuminga,J. Kuminga,,,13.28,Missed,,,,,,,,,,,,,,
463,PT00M57.70S,2024-01-31T04:49:29.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,80,73,2024-01-31T04:50:11Z,4600000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,462.0,,,,,,,,,,,,,
464,PT00M57.70S,2024-01-31T04:49:31.9Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612744,80,73,2024-01-31T04:49:43Z,4610000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,Mid-Range,8-16 Right,203593.0,,,,,,,,,,,,,,,,,,,,,,
465,PT00M47.60S,2024-01-31T04:49:52.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202709,,,1610612755,80,73,2024-01-31T04:49:56Z,4620000,False,,,0,,C. Joseph personal FOUL (3 PF) (Harris 2 FT),"[202709, 202699]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,203593.0,3.0,0.0,Joseph,C. Joseph,Harris,202699.0,,,,,,,,,,,,,,,,
467,PT00M47.60S,2024-01-31T04:50:15.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],202699,,,1610612755,80,74,2024-01-31T04:50:15Z,4640000,False,,,0,,T. Harris Free Throw 1 of 2 (20 PTS),[202699],1610612755.0,PHI,,,,,,,,,,,,Harris,T. Harris,,,,Made,,,,,20.0,,,,,,,,,
468,PT00M47.60S,2024-01-31T04:50:33.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],202699,,,1610612755,80,75,2024-01-31T04:50:33Z,4650000,False,,,0,,T. Harris Free Throw 2 of 2 (21 PTS),[202699],1610612755.0,PHI,,,,,,,,,,,,Harris,T. Harris,,,,Made,,,,,21.0,,,,,,,,,
469,PT00M37.80S,2024-01-31T04:50:46.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,9.543363994743759,54.166666666666664,1610612744,82,75,2024-01-31T04:50:50Z,4660000,False,-21.0,37.0,1,left,T. Jackson-Davis Layup (4 PTS) (C. Joseph 2 AST),"[1631218, 202709]",1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Jackson-Davis,T. Jackson-Davis,,,4.26,Made,,,,,4.0,C. Joseph,202709.0,2.0,,,,,,
471,PT00M28.80S,2024-01-31T04:50:59.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,91.5407358738502,57.84313725490197,1610612755,82,77,2024-01-31T04:51:36Z,4680000,False,39.0,27.0,1,right,K. Martin driving Layup (2 PTS) (T. Harris 2 AST),"[1630231, 202699]",1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Martin,K. Martin,,,4.76,Made,,,,,2.0,T. Harris,202699.0,2.0,,,,,,
473,PT00M28.80S,2024-01-31T04:51:01.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203967,,,1610612755,82,77,2024-01-31T04:51:11Z,4700000,False,,,0,,D. Saric shooting personal FOUL (3 PF) (Martin 1 FT),"[203967, 1630231]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1146.0,3.0,0.0,Saric,D. Saric,Martin,1630231.0,,,,,,,,,,,,,,,,
476,PT00M28.80S,2024-01-31T04:51:15.7Z,3,REGULAR,substitution,in,[],201939,,,1610612755,82,77,2024-01-31T04:51:42Z,4730000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
477,PT00M28.80S,2024-01-31T04:51:15.7Z,3,REGULAR,substitution,out,[],203967,,,1610612755,82,77,2024-01-31T04:51:42Z,4740000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,,,,,,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,
478,PT00M28.80S,2024-01-31T04:51:41.1Z,3,REGULAR,freethrow,1 of 1,[],1630231,,,1610612755,82,77,2024-01-31T04:51:43Z,4750000,False,,,0,,MISS K. Martin Free Throw 1 of 1,[1630231],1610612755.0,PHI,,,,,,,,,,,,Martin,K. Martin,,,,Missed,,,,,,,,,,,,,,
479,PT00M27.60S,2024-01-31T04:51:42.3Z,3,REGULAR,rebound,defensive,[],1630228,,,1610612744,82,77,2024-01-31T04:51:43Z,4760000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:4),[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,,478.0,5.0,4.0,1.0,,,,,,,,,,
480,PT00M10.50S,2024-01-31T04:51:59.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,11.251642575558476,48.28431372549019,1610612744,84,77,2024-01-31T04:52:05Z,4770000,False,9.0,53.0,1,left,J. Kuminga driving bank Jump Shot (14 PTS),[1630228],1610612744.0,GSW,driving bank,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kuminga,J. Kuminga,,,5.4,Made,,,,,14.0,,,,,,,,,
481,PT00M04.40S,2024-01-31T04:52:11.7Z,3,REGULAR,foul,offensive,['inpenalty'],1630231,,,1610612755,84,77,2024-01-31T04:52:18Z,4780000,False,,,0,,K. Martin offensive FOUL (2 PF),"[1630231, 1630228]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,203593.0,2.0,0.0,Martin,K. Martin,Kuminga,1630228.0,,,,,,,,,,,,,,,,
483,PT00M04.40S,2024-01-31T04:52:11.7Z,3,REGULAR,turnover,offensive foul,[],1630231,,,1610612755,84,77,2024-01-31T04:52:11Z,4800000,False,,,0,,K. Martin offensive foul TURNOVER (2 TO),[1630231],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,203593.0,,,Martin,K. Martin,,,,,,,,,,,,,,,2.0,,,
484,PT00M04.40S,2024-01-31T04:52:24.4Z,3,REGULAR,substitution,out,[],1627788,,,1610612744,84,77,2024-01-31T04:52:31Z,4810000,False,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,,,,,,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,
485,PT00M04.40S,2024-01-31T04:52:24.4Z,3,REGULAR,substitution,in,[],1627863,,,1610612744,84,77,2024-01-31T04:52:31Z,4820000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,,,,,,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,
486,PT00M01.60S,2024-01-31T04:52:43.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,7.440867279894875,54.90196078431373,1610612744,84,77,2024-01-31T04:54:05Z,4830000,False,-25.0,17.0,1,left,MISS J. Kuminga driving Layup,[1630228],1610612744.0,GSW,driving,,,,,,Restricted Area,0-8 Center,,,,Kuminga,J. Kuminga,,,3.01,Missed,,,,,,,,,,,,,,
487,PT00M01.40S,2024-01-31T04:52:43.5Z,3,REGULAR,rebound,offensive,[],1631218,,,1610612744,84,77,2024-01-31T04:54:05Z,4840000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:2),[1631218],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Jackson-Davis,T. Jackson-Davis,,,,,486.0,4.0,2.0,2.0,,,,,,,,,,
488,PT00M01.00S,2024-01-31T04:52:47.5Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1631218,5.590000152587891,50.0,1610612744,86,77,2024-01-31T04:54:13Z,4850000,False,0.0,0.0,1,left,T. Jackson-Davis tip DUNK (6 PTS),[1631218],1610612744.0,GSW,tip,,,,,,Restricted Area,0-8 Center,,,,Jackson-Davis,T. Jackson-Davis,,,0.0,Made,,,,,6.0,,,,,,,,,
489,PT00M00.00S,2024-01-31T04:52:51.1Z,3,REGULAR,period,end,[],0,,,1610612755,86,77,2024-01-31T04:52:51Z,4860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2024-01-31T04:55:33.3Z,4,REGULAR,substitution,out,['startperiod'],1631311,,,1610612755,86,77,2024-01-31T04:56:07Z,4870000,False,,,0,,SUB out: L. Quinones,[1631311],1610612744.0,GSW,,,,,,,,,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2024-01-31T04:55:33.3Z,4,REGULAR,substitution,out,['startperiod'],201939,,,1610612755,86,77,2024-01-31T04:56:07Z,4880000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2024-01-31T04:55:33.3Z,4,REGULAR,substitution,out,['startperiod'],1631218,,,1610612755,86,77,2024-01-31T04:56:07Z,4890000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,,,,,,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2024-01-31T04:55:33.3Z,4,REGULAR,substitution,out,['startperiod'],1630194,,,1610612755,86,77,2024-01-31T04:56:07Z,4900000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2024-01-31T04:55:33.3Z,4,REGULAR,substitution,out,['startperiod'],1627863,,,1610612755,86,77,2024-01-31T04:56:07Z,4910000,False,,,0,,SUB out: D. House Jr.,[1627863],1610612755.0,PHI,,,,,,,,,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2024-01-31T04:55:33.3Z,4,REGULAR,substitution,in,['startperiod'],203967,,,1610612755,86,77,2024-01-31T04:56:07Z,4920000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,,,,,,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2024-01-31T04:55:33.3Z,4,REGULAR,substitution,in,['startperiod'],203952,,,1610612755,86,77,2024-01-31T04:56:07Z,4930000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2024-01-31T04:55:33.3Z,4,REGULAR,substitution,in,['startperiod'],1641764,,,1610612755,86,77,2024-01-31T04:56:07Z,4940000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2024-01-31T04:55:33.3Z,4,REGULAR,substitution,in,['startperiod'],1627788,,,1610612755,86,77,2024-01-31T04:56:07Z,4950000,False,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,,,,,,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2024-01-31T04:55:33.3Z,4,REGULAR,substitution,in,['startperiod'],1630531,,,1610612755,86,77,2024-01-31T04:56:07Z,4960000,False,,,0,,SUB in: J. Springer,[1630531],1610612755.0,PHI,,,,,,,,,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2024-01-31T04:56:26.3Z,4,REGULAR,period,start,[],0,,,1610612755,86,77,2024-01-31T04:56:26Z,4970000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M45.00S,2024-01-31T04:56:40.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,89.09329829172142,37.27787990196079,1610612755,86,79,2024-01-31T04:57:21Z,4980000,False,-64.0,50.0,1,right,K. Oubre Jr. 8' pullup Jump Shot (12 PTS),[1626162],1610612755.0,PHI,pullup,,,,,,In The Paint (Non-RA),0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,8.09,Made,,,,,12.0,,,,,,,,,
502,PT11M26.00S,2024-01-31T04:56:59.0Z,4,REGULAR,3pt,Jump Shot,[],203952,24.78646517739816,10.049019607843137,1610612744,89,79,2024-01-31T04:57:03Z,4990000,False,200.0,180.0,1,left,A. Wiggins 26' 3PT  (19 PTS) (D. Saric 6 AST),"[203952, 203967]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Wiggins,A. Wiggins,,,26.93,Made,,,,,19.0,D. Saric,203967.0,6.0,,,,,,
504,PT11M08.00S,2024-01-31T04:57:16.6Z,4,REGULAR,3pt,Jump Shot,[],1630531,92.19776609724047,3.431372549019608,1610612755,89,82,2024-01-31T04:57:26Z,5010000,False,-233.0,21.0,1,right,J. Springer 3PT  (7 PTS) (F. Korkmaz 2 AST),"[1630531, 1627788]",1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Springer,J. Springer,,,23.37,Made,,,,,7.0,F. Korkmaz,1627788.0,2.0,,,,,,
