actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
514,PT09M26.00S,2024-01-16T01:58:03.1Z,4,REGULAR,3pt,Jump Shot,[],1627747,75.3777923784494,85.29411764705883,1610612739,83,81,2024-01-16T01:58:08Z,5040000,False,176.0,179.0,1,right,C. LeVert 25' 3PT  (10 PTS) (S. Merrill 2 AST),"[1627747, 1630241]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,Above the Break 3,24+ Right Center,25.13,Made,,,,,,10.0,S. Merrill,1630241.0,2.0,,,,,,,,
516,PT09M12.00S,2024-01-16T01:58:17.9Z,4,REGULAR,2pt,Jump Shot,[],201942,6.258212877792378,73.2843137254902,1610612741,83,81,2024-01-16T01:58:27Z,5060000,False,-116.0,6.0,1,left,MISS D. DeRozan 11' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,,Mid-Range,8-16 Left,11.66,Missed,,,,,,,,,,,,,,,,,
517,PT09M12.00S,2024-01-16T01:58:25.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,83,81,2024-01-16T01:58:25Z,5070000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,Mid-Range,8-16 Left,,,516.0,,,,,,,,,,,,,,,,
519,PT09M12.00S,2024-01-16T01:58:28.2Z,4,REGULAR,substitution,out,[],1627747,,,1610612741,83,81,2024-01-16T01:59:06Z,5090000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT09M12.00S,2024-01-16T01:58:28.2Z,4,REGULAR,substitution,out,[],201942,,,1610612741,83,81,2024-01-16T01:59:06Z,5100000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M12.00S,2024-01-16T01:58:28.2Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,83,81,2024-01-16T01:59:06Z,5110000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M12.00S,2024-01-16T01:58:28.2Z,4,REGULAR,substitution,in,[],1629622,,,1610612741,83,81,2024-01-16T01:59:06Z,5120000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M12.00S,2024-01-16T01:58:28.2Z,4,REGULAR,substitution,in,[],1628975,,,1610612741,83,81,2024-01-16T01:59:06Z,5130000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M12.00S,2024-01-16T01:58:28.2Z,4,REGULAR,substitution,in,[],203897,,,1610612741,83,81,2024-01-16T01:59:06Z,5140000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M58.00S,2024-01-16T01:59:08.1Z,4,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,83,81,2024-01-16T01:59:21Z,5150000,False,,,0,,Z. LaVine bad pass out-of-bounds TURNOVER (3 TO),[203897],1610612741.0,CHI,bad pass,,,LaVine,Z. LaVine,,,,,202056.0,Mid-Range,8-16 Right,,,,3.0,,,,,,,,,,,,,,,
526,PT08M48.00S,2024-01-16T01:59:22.6Z,4,REGULAR,foul,personal,['2freethrow'],203897,,,1610612739,83,81,2024-01-16T01:59:31Z,5160000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Mitchell 2 FT),"[203897, 1628378]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,1629422.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Mitchell,1628378.0,,
528,PT08M48.00S,2024-01-16T01:59:48.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628378,,,1610612739,84,81,2024-01-16T01:59:48Z,5180000,False,,,0,,D. Mitchell Free Throw 1 of 2 (28 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,,28.0,,,,,,,,,,,
529,PT08M48.00S,2024-01-16T01:59:53.4Z,4,REGULAR,substitution,out,[],203083,,,1610612739,84,81,2024-01-16T01:59:58Z,5190000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M48.00S,2024-01-16T01:59:53.4Z,4,REGULAR,substitution,in,[],202696,,,1610612739,84,81,2024-01-16T01:59:58Z,5200000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M48.00S,2024-01-16T02:00:11.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628378,,,1610612739,85,81,2024-01-16T02:00:11Z,5210000,False,,,0,,D. Mitchell Free Throw 2 of 2 (29 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,,29.0,,,,,,,,,,,
532,PT08M28.00S,2024-01-16T02:00:32.5Z,4,REGULAR,2pt,Jump Shot,[],202696,20.05584756898817,71.07843137254902,1610612741,85,81,2024-01-16T02:00:37Z,5220000,False,-105.0,136.0,1,left,MISS N. Vucevic 17' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Mid-Range,16-24 Left Center,17.21,Missed,,,,,,,,,,,,,,,,,
533,PT08M25.00S,2024-01-16T02:00:35.5Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,85,81,2024-01-16T02:00:37Z,5230000,False,,,0,,I. Okoro REBOUND (Off:1 Def:4),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Mid-Range,16-24 Left Center,,,532.0,,5.0,4.0,1.0,,,,,,,,,,,,
534,PT08M19.00S,2024-01-16T02:00:44.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.38042049934296,51.225490196078425,1610612739,87,81,2024-01-16T02:00:49Z,5240000,False,6.0,10.0,1,right,D. Mitchell driving finger roll Layup (31 PTS) (M. Strus 3 AST),"[1628378, 1629622]",1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,31.0,M. Strus,1629622.0,3.0,,,,,,,,
536,PT08M19.00S,2024-01-16T02:00:47.4Z,4,REGULAR,foul,personal,['1freethrow'],203897,,,1610612739,87,81,2024-01-16T02:01:10Z,5260000,False,,,0,,Z. LaVine shooting personal FOUL (2 PF) (Mitchell 1 FT),"[203897, 1628378]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,202056.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,2.0,0.0,Mitchell,1628378.0,,
538,PT08M19.00S,2024-01-16T02:01:00.2Z,4,REGULAR,substitution,out,[],1627936,,,1610612739,87,81,2024-01-16T02:01:08Z,5280000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M19.00S,2024-01-16T02:01:00.2Z,4,REGULAR,substitution,in,[],201942,,,1610612739,87,81,2024-01-16T02:01:08Z,5290000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M19.00S,2024-01-16T02:01:26.1Z,4,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,88,81,2024-01-16T02:01:26Z,5300000,False,,,0,,D. Mitchell Free Throw 1 of 1 (32 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,Made,,,,,,32.0,,,,,,,,,,,
541,PT08M09.00S,2024-01-16T02:01:41.1Z,4,REGULAR,turnover,lost ball,[],1629632,,,1610612741,88,81,2024-01-16T02:01:48Z,5310000,False,,,0,,C. White lost ball TURNOVER (6 TO),"[1629632, 1630241]",1610612741.0,CHI,,,,White,C. White,,,,,,Mid-Range,16-24 Right Center,,,,6.0,,,,,,,,Merrill,1630241.0,,,,,,
542,PT08M09.00S,2024-01-16T02:01:41.1Z,4,REGULAR,steal,,[],1630241,,,1610612739,88,81,2024-01-16T02:01:44Z,5320000,False,,,0,,S. Merrill STEAL (2 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
543,PT08M07.00S,2024-01-16T02:01:45.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630241,92.9862023653088,50.245098039215684,1610612739,90,81,2024-01-16T02:02:00Z,5330000,False,1.0,13.0,1,right,S. Merrill running Layup (15 PTS),[1630241],1610612739.0,CLE,running,,,Merrill,S. Merrill,,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,15.0,,,,,,,,,,,
545,PT07M50.00S,2024-01-16T02:02:22.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,12.434296977660972,56.61764705882353,1610612741,90,81,2024-01-16T02:02:28Z,5350000,False,-33.0,64.0,1,left,MISS N. Vucevic 7' fadeaway Shot,[202696],1610612741.0,CHI,fadeaway,,,Vucevic,N. Vucevic,,,,,,In The Paint (Non-RA),0-8 Center,7.24,Missed,,,,,,,,,,,,,,,,,
546,PT07M48.00S,2024-01-16T02:02:24.9Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,90,81,2024-01-16T02:02:28Z,5360000,False,,,0,,J. Allen REBOUND (Off:5 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,In The Paint (Non-RA),0-8 Center,,,545.0,,12.0,7.0,5.0,,,,,,,,,,,,
547,PT07M40.00S,2024-01-16T02:02:33.1Z,4,REGULAR,3pt,Jump Shot,[],1630171,93.51182654402102,97.30392156862744,1610612739,90,81,2024-01-16T02:02:40Z,5370000,False,237.0,8.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,
548,PT07M37.00S,2024-01-16T02:02:36.1Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,90,81,2024-01-16T02:02:40Z,5380000,False,,,0,,N. Vucevic REBOUND (Off:0 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Right Corner 3,24+ Right,,,547.0,,9.0,9.0,0.0,,,,,,,,,,,,
549,PT07M29.00S,2024-01-16T02:02:43.4Z,4,REGULAR,turnover,bad pass,[],1629632,,,1610612741,90,81,2024-01-16T02:02:50Z,5390000,False,,,0,,C. White bad pass TURNOVER (7 TO),"[1629632, 1628378]",1610612741.0,CHI,,,,White,C. White,,,,,,Mid-Range,8-16 Right,,,,7.0,,,,,,,,Mitchell,1628378.0,,,,,,
550,PT07M29.00S,2024-01-16T02:02:43.4Z,4,REGULAR,steal,,[],1628378,,,1610612739,90,81,2024-01-16T02:02:46Z,5400000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
551,PT07M26.00S,2024-01-16T02:02:51.6Z,4,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612739,90,81,2024-01-16T02:03:02Z,5410000,False,,,0,,M. Strus bad pass out-of-bounds TURNOVER (2 TO),[1629622],1610612739.0,CLE,bad pass,,,Strus,M. Strus,,,,,1629422.0,Mid-Range,8-16 Left,,,,2.0,,,,,,,,,,,,,,,
552,PT07M26.00S,2024-01-16T02:03:04.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,90,81,2024-01-16T02:03:04Z,5420000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M26.00S,2024-01-16T02:03:38.7Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,90,81,2024-01-16T02:04:19Z,5430000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M26.00S,2024-01-16T02:03:38.7Z,4,REGULAR,substitution,out,[],1628975,,,1610612741,90,81,2024-01-16T02:04:19Z,5440000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M26.00S,2024-01-16T02:03:38.7Z,4,REGULAR,substitution,in,[],203083,,,1610612741,90,81,2024-01-16T02:04:19Z,5450000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M26.00S,2024-01-16T02:03:38.7Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,90,81,2024-01-16T02:04:19Z,5460000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M14.00S,2024-01-16T02:04:42.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203083,5.338370565045992,51.71568627450981,1610612741,90,83,2024-01-16T02:04:46Z,5470000,False,-9.0,-2.0,1,left,A. Drummond DUNK (7 PTS) (D. DeRozan 3 AST),"[203083, 201942]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,,7.0,D. DeRozan,201942.0,3.0,,,,,,,,
559,PT07M02.00S,2024-01-16T02:04:56.5Z,4,REGULAR,turnover,bad pass,[],1630171,,,1610612739,90,83,2024-01-16T02:09:58Z,5490000,False,,,0,,I. Okoro bad pass TURNOVER (1 TO),"[1630171, 203083]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,Mid-Range,16-24 Left Center,,,,1.0,,,,,,,,Drummond,203083.0,,,,,,
560,PT07M02.00S,2024-01-16T02:04:56.5Z,4,REGULAR,steal,,[],203083,,,1610612741,90,83,2024-01-16T02:04:58Z,5500000,False,,,0,,A. Drummond STEAL (2 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
561,PT07M01.00S,2024-01-16T02:05:00.4Z,4,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612741,90,83,2024-01-16T02:10:03Z,5510000,False,,,0,,I. Okoro clear-path personal FOUL (1 PF) (Drummond 2 FT),"[1630171, 203083]",1610612739.0,CLE,clear-path,,,Okoro,I. Okoro,,,,,202056.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Drummond,203083.0,,
564,PT07M01.00S,2024-01-16T02:07:01.8Z,4,REGULAR,substitution,out,[],1630241,,,1610612741,90,83,2024-01-16T02:07:14Z,5540000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M01.00S,2024-01-16T02:07:01.8Z,4,REGULAR,substitution,out,[],1628386,,,1610612741,90,83,2024-01-16T02:07:14Z,5550000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M01.00S,2024-01-16T02:07:01.8Z,4,REGULAR,substitution,in,[],1627747,,,1610612741,90,83,2024-01-16T02:07:14Z,5560000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M01.00S,2024-01-16T02:07:01.8Z,4,REGULAR,substitution,in,[],1629731,,,1610612741,90,83,2024-01-16T02:07:14Z,5570000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M01.00S,2024-01-16T02:07:21.2Z,4,REGULAR,substitution,out,[],1630171,,,1610612741,90,83,2024-01-16T02:07:44Z,5580000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT07M01.00S,2024-01-16T02:07:21.2Z,4,REGULAR,substitution,in,[],1628386,,,1610612741,90,83,2024-01-16T02:07:44Z,5590000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M01.00S,2024-01-16T02:07:56.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203083,,,1610612741,90,84,2024-01-16T02:10:28Z,5600000,False,,,0,,A. Drummond clear-path Free Throw 1 of 2 (8 PTS),[203083],1610612741.0,CHI,clear-path,,,Drummond,A. Drummond,,,,,,,,,Made,,,,,,8.0,,,,,,,,,,,
571,PT07M01.00S,2024-01-16T02:07:56.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203083,,,1610612741,90,84,2024-01-16T02:10:28Z,5610000,False,,,0,,MISS A. Drummond clear-path Free Throw 2 of 2,[203083],1610612741.0,CHI,clear-path,,,Drummond,A. Drummond,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
572,PT06M46.00S,2024-01-16T02:08:11.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,90,84,2024-01-16T02:10:28Z,5620000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,571.0,,,,,,,,,,,,,,,,
573,PT06M44.00S,2024-01-16T02:08:07.2Z,4,REGULAR,turnover,bad pass,[],201942,,,1610612741,90,84,2024-01-16T02:08:33Z,5630000,False,,,0,,D. DeRozan bad pass TURNOVER (2 TO),"[201942, 1628386]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Mid-Range,8-16 Right,,,,2.0,,,,,,,,Allen,1628386.0,,,,,,
574,PT06M44.00S,2024-01-16T02:08:07.2Z,4,REGULAR,steal,,[],1628386,,,1610612739,90,84,2024-01-16T02:08:12Z,5640000,False,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
575,PT06M29.00S,2024-01-16T02:08:23.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,92.46057818659659,3.1862745098039214,1610612739,93,84,2024-01-16T02:08:35Z,5650000,False,-234.0,18.0,1,right,C. LeVert 3PT  (13 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,Left Corner 3,24+ Left,23.48,Made,,,,,,13.0,,,,,,,,,,,
577,PT06M12.00S,2024-01-16T02:08:39.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202696,12.959921156373195,43.13725490196079,1610612741,93,86,2024-01-16T02:08:51Z,5670000,False,34.0,69.0,1,left,N. Vucevic 7' turnaround Hook (17 PTS) (Z. LaVine 4 AST),"[202696, 203897]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,,In The Paint (Non-RA),0-8 Center,7.73,Made,,,,,,17.0,Z. LaVine,203897.0,4.0,,,,,,,,
578,PT05M56.00S,2024-01-16T02:08:56.3Z,4,REGULAR,3pt,Jump Shot,[],1627747,69.99014454664915,70.34313725490196,1610612739,96,86,2024-01-16T02:13:11Z,5680000,False,102.0,230.0,1,right,C. LeVert 25' 3PT pullup (16 PTS),[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,,Above the Break 3,24+ Right Center,25.11,Made,,,,,,16.0,,,,,,,,,,,
579,PT05M36.00S,2024-01-16T02:09:14.8Z,4,REGULAR,turnover,lost ball,[],202696,,,1610612741,96,86,2024-01-16T02:09:22Z,5690000,False,,,0,,N. Vucevic lost ball TURNOVER (2 TO),"[202696, 1628378]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Mid-Range,8-16 Right,,,,2.0,,,,,,,,Mitchell,1628378.0,,,,,,
581,PT05M36.00S,2024-01-16T02:09:14.8Z,4,REGULAR,steal,,[],1628378,,,1610612739,96,86,2024-01-16T02:09:20Z,5700000,False,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
583,PT05M16.00S,2024-01-16T02:09:55.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,74.32654402102497,13.970588235294118,1610612739,96,86,2024-01-16T02:15:18Z,5720000,False,-180.0,189.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,,Above the Break 3,24+ Left Center,26.09,Missed,,,,,,,,,,,,,,,,,
584,PT05M14.00S,2024-01-16T02:09:57.5Z,4,REGULAR,rebound,offensive,[],1629622,,,1610612739,96,86,2024-01-16T02:09:59Z,5730000,False,,,0,,M. Strus REBOUND (Off:1 Def:4),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,Above the Break 3,24+ Left Center,,,583.0,,5.0,4.0,1.0,,,,,,,,,,,,
585,PT05M12.00S,2024-01-16T02:10:00.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627747,67.7562417871222,65.68627450980392,1610612739,96,86,2024-01-16T02:10:03Z,5740000,False,78.0,251.0,1,right,MISS C. LeVert 26' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,
586,PT05M09.00S,2024-01-16T02:10:03.0Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,96,86,2024-01-16T02:10:03Z,5750000,False,,,0,,A. Drummond REBOUND (Off:3 Def:7),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,Above the Break 3,24+ Center,,,585.0,,10.0,7.0,3.0,,,,,,,,,,,,
587,PT05M03.00S,2024-01-16T02:10:08.3Z,4,REGULAR,turnover,bad pass,[],1627936,,,1610612741,96,86,2024-01-16T02:10:16Z,5760000,False,,,0,,A. Caruso bad pass TURNOVER (2 TO),"[1627936, 1628386]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,In The Paint (Non-RA),8-16 Right,,,,2.0,,,,,,,,Allen,1628386.0,,,,,,
588,PT05M03.00S,2024-01-16T02:10:08.3Z,4,REGULAR,steal,,[],1628386,,,1610612739,96,86,2024-01-16T02:10:12Z,5770000,False,,,0,,J. Allen STEAL (2 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,
589,PT04M59.00S,2024-01-16T02:10:15.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627747,94.03745072273325,50.49019607843137,1610612739,96,86,2024-01-16T02:10:28Z,5780000,False,2.0,4.0,1,right,MISS C. LeVert running Layup - blocked,"[1627747, 201942]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,,Restricted Area,0-8 Center,0.43,Missed,,,,,,,,,,,,,,,,DeRozan,201942.0
590,PT04M59.00S,2024-01-16T02:10:15.8Z,4,REGULAR,block,,[],201942,,,1610612739,96,86,2024-01-16T02:10:19Z,5790000,False,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
591,PT04M59.00S,2024-01-16T02:10:15.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,96,86,2024-01-16T02:10:28Z,5800000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,Restricted Area,0-8 Center,,,589.0,,,,,,,,,,,,,,,,
593,PT04M38.00S,2024-01-16T02:10:56.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629731,83.919185282523,94.6078431372549,1610612739,99,86,2024-01-16T02:11:00Z,5820000,False,223.0,99.0,1,right,D. Wade 24' 3PT  (6 PTS) (D. Mitchell 7 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Above the Break 3,24+ Right Center,24.39,Made,,,,,,6.0,D. Mitchell,1628378.0,7.0,,,,,,,,
595,PT04M18.00S,2024-01-16T02:11:17.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,7.178055190538765,54.90196078431373,1610612741,99,86,2024-01-16T02:11:24Z,5840000,False,-25.0,15.0,1,left,MISS D. DeRozan driving Layup,[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,
596,PT04M18.00S,2024-01-16T02:11:17.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,99,86,2024-01-16T02:11:24Z,5850000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,Restricted Area,0-8 Center,,,595.0,,,,,,,,,,,,,,,,
598,PT04M18.00S,2024-01-16T02:11:27.6Z,4,REGULAR,substitution,out,[],1627936,,,1610612739,99,86,2024-01-16T02:11:33Z,5870000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M18.00S,2024-01-16T02:11:27.6Z,4,REGULAR,substitution,in,[],1629632,,,1610612739,99,86,2024-01-16T02:11:33Z,5880000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M06.00S,2024-01-16T02:11:48.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.51182654402102,49.50980392156863,1610612739,99,86,2024-01-16T02:11:54Z,5890000,False,-2.0,8.0,1,right,MISS D. Mitchell driving Layup - blocked,"[1628378, 1629632]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,White,1629632.0
601,PT04M06.00S,2024-01-16T02:11:48.7Z,4,REGULAR,block,,[],1629632,,,1610612739,99,86,2024-01-16T02:11:51Z,5900000,False,,,0,,C. White BLOCK (2 BLK),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
