actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
334,PT00M47.50S,2023-11-29T01:37:07.3Z,2,REGULAR,3pt,Jump Shot,[],203992,19.793035479632064,94.11764705882352,1610612737,64,61,2023-11-29T01:37:29Z,3310000,False,-221.0,134.0,1,left,B. Bogdanovic 25' 3PT  (13 PTS) (T. Young 4 AST),"[203992, 1629027]",1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,25.79,Made,Bogdanovic,B. Bogdanovic,,,,,13.0,T. Young,1629027.0,4.0,,,,,,,,,,
336,PT00M32.10S,2023-11-29T01:37:32.8Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612739,64,61,2023-11-29T01:37:37Z,3330000,False,,,0,,D. Mitchell bad pass TURNOVER (4 TO),"[1628378, 203991]",1610612739.0,CLE,,,,,,,In The Paint (Non-RA),8-16 Left,,,Mitchell,D. Mitchell,,,,,,,,,4.0,Capela,203991.0,,,,,,,
337,PT00M32.10S,2023-11-29T01:37:32.8Z,2,REGULAR,steal,,[],203991,,,1610612737,64,61,2023-11-29T01:37:35Z,3340000,False,,,0,,C. Capela STEAL (2 STL),[203991],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Left,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,
338,PT00M27.10S,2023-11-29T01:37:37.6Z,2,REGULAR,turnover,bad pass,[],203991,,,1610612737,64,61,2023-11-29T01:37:44Z,3350000,False,,,0,,C. Capela bad pass TURNOVER (2 TO),"[203991, 1628378]",1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,Capela,C. Capela,,,,,,,,,2.0,Mitchell,1628378.0,,,,,,,
339,PT00M27.10S,2023-11-29T01:37:37.6Z,2,REGULAR,steal,,[],1628378,,,1610612739,64,61,2023-11-29T01:37:41Z,3360000,False,,,0,,D. Mitchell STEAL (3 STL),[1628378],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
340,PT00M26.00S,2023-11-29T01:37:44.4Z,2,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612739,64,61,2023-11-29T01:44:43Z,3370000,False,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (5 TO),[1628378],1610612739.0,CLE,bad pass,,,,,,Mid-Range,16-24 Left Center,,,Mitchell,D. Mitchell,,,,,,,,,5.0,,,2534.0,,,,,,
341,PT00M26.00S,2023-11-29T01:37:52.9Z,2,REGULAR,substitution,out,[],1629636,,,1610612737,64,61,2023-11-29T01:37:56Z,3380000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,
342,PT00M26.00S,2023-11-29T01:37:52.9Z,2,REGULAR,substitution,in,[],1630171,,,1610612737,64,61,2023-11-29T01:37:56Z,3390000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,
345,PT00M04.20S,2023-11-29T01:38:23.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,8.492115637319317,45.09803921568628,1610612737,64,61,2023-11-29T01:38:29Z,3400000,False,25.0,27.0,1,left,MISS T. Young driving Layup - blocked,"[1629027, 1630596]",1610612737.0,ATL,driving,,,,,,Restricted Area,0-8 Center,3.67,Missed,Young,T. Young,,,,,,,,,,,,,,,,,Mobley,1630596.0
346,PT00M04.20S,2023-11-29T01:38:23.8Z,2,REGULAR,block,,[],1630596,,,1610612737,64,61,2023-11-29T01:38:27Z,3410000,False,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,
347,PT00M00.20S,2023-11-29T01:38:27.8Z,2,REGULAR,rebound,offensive,[],203992,,,1610612737,64,61,2023-11-29T01:38:29Z,3420000,False,,,0,,B. Bogdanovic REBOUND (Off:1 Def:4),[203992],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,Bogdanovic,B. Bogdanovic,345.0,5.0,4.0,1.0,,,,,,,,,,,,,,
348,PT00M00.00S,2023-11-29T01:38:28.8Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203992,6.022092641261494,6.8397671568627345,1610612737,64,61,2023-11-29T01:46:28Z,3430000,False,216.0,4.0,1,left,MISS B. Bogdanovic 21' step back Shot,[203992],1610612737.0,ATL,step back,,,,,,Mid-Range,16-24 Right,21.58,Missed,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
349,PT00M00.00S,2023-11-29T01:38:28.8Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,64,61,2023-11-29T01:49:33Z,3440000,False,,,0,,C. Capela REBOUND (Off:5 Def:1),[203991],1610612737.0,ATL,,,,,,,Mid-Range,16-24 Right,,,Capela,C. Capela,348.0,6.0,1.0,5.0,,,,,,,,,,,,,,
350,PT00M00.00S,2023-11-29T01:38:33.0Z,2,REGULAR,period,end,[],0,,,1610612737,64,61,2023-11-29T01:38:33Z,3450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2023-11-29T01:38:56.8Z,3,REGULAR,substitution,out,['startperiod'],1627747,,,1610612737,64,61,2023-11-29T01:53:26Z,3460000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,,,,,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2023-11-29T01:38:56.8Z,3,REGULAR,substitution,out,['startperiod'],1630171,,,1610612737,64,61,2023-11-29T01:53:26Z,3470000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,,,,,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2023-11-29T01:38:56.8Z,3,REGULAR,substitution,out,['startperiod'],203992,,,1610612737,64,61,2023-11-29T01:53:26Z,3480000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2023-11-29T01:38:56.8Z,3,REGULAR,substitution,in,['startperiod'],1629636,,,1610612737,64,61,2023-11-29T01:53:26Z,3490000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2023-11-29T01:38:56.8Z,3,REGULAR,substitution,in,['startperiod'],1628386,,,1610612737,64,61,2023-11-29T01:53:26Z,3500000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,,,,,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2023-11-29T01:38:56.8Z,3,REGULAR,substitution,in,['startperiod'],1629631,,,1610612737,64,61,2023-11-29T01:53:26Z,3510000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,,,,,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2023-11-29T01:53:44.5Z,3,REGULAR,period,start,[],0,,,1610612739,64,61,2023-11-29T01:53:44Z,3520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT11M38.00S,2023-11-29T01:54:06.2Z,3,REGULAR,3pt,Jump Shot,[],1628378,28.203022339027594,74.01960784313727,1610612739,67,61,2023-11-29T01:54:27Z,3530000,False,-120.0,213.0,1,left,D. Mitchell 24' 3PT step back (20 PTS),[1628378],1610612739.0,CLE,step back,,,,,,Above the Break 3,24+ Left Center,24.42,Made,Mitchell,D. Mitchell,,,,,20.0,,,,,,,,,,,,,
364,PT11M22.00S,2023-11-29T01:54:22.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203991,92.9862023653088,49.754901960784316,1610612737,67,63,2023-11-29T01:54:33Z,3540000,False,-1.0,13.0,1,right,C. Capela alley-oop Layup (12 PTS) (T. Young 5 AST),"[203991, 1629027]",1610612737.0,ATL,alley-oop,,,,,,Restricted Area,0-8 Center,1.35,Made,Capela,C. Capela,,,,,12.0,T. Young,1629027.0,5.0,,,,,,,,,,
366,PT11M12.00S,2023-11-29T01:54:32.3Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612739,67,63,2023-11-29T01:54:37Z,3560000,False,,,0,,D. Mitchell bad pass TURNOVER (6 TO),"[1628378, 1627749]",1610612739.0,CLE,,,,,,,Mid-Range,16-24 Right,,,Mitchell,D. Mitchell,,,,,,,,,6.0,Murray,1627749.0,,,,,,,
367,PT11M12.00S,2023-11-29T01:54:32.3Z,3,REGULAR,steal,,[],1627749,,,1610612737,67,63,2023-11-29T01:54:34Z,3570000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,,,,Mid-Range,16-24 Right,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,
368,PT11M03.00S,2023-11-29T01:54:39.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629631,87.20433639947439,39.705882352941174,1610612737,67,63,2023-11-29T01:55:37Z,3580000,False,-51.0,68.0,1,right,MISS D. Hunter 8' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,,,,In The Paint (Non-RA),8-16 Left,8.51,Missed,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,
369,PT11M03.00S,2023-11-29T01:54:39.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,67,63,2023-11-29T01:54:48Z,3590000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,368.0,,,,,,,,,,,,,,,,,
371,PT10M52.00S,2023-11-29T01:54:56.3Z,3,REGULAR,3pt,Jump Shot,[],1628378,20.97568988173456,6.61764705882353,1610612739,67,63,2023-11-29T01:55:00Z,3610000,False,217.0,145.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,26.07,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
372,PT10M49.00S,2023-11-29T01:54:59.3Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612737,67,63,2023-11-29T01:55:00Z,3620000,False,,,0,,S. Bey REBOUND (Off:1 Def:2),[1630180],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,Bey,S. Bey,371.0,3.0,2.0,1.0,,,,,,,,,,,,,,
373,PT10M36.00S,2023-11-29T01:55:12.1Z,3,REGULAR,2pt,Jump Shot,[],1627749,85.75886990801577,29.166666666666668,1610612737,67,63,2023-11-29T01:55:21Z,3630000,False,-104.0,81.0,1,right,MISS D. Murray 13' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,,,,Mid-Range,8-16 Left,13.22,Missed,Murray,D. Murray,,,,,,,,,,,,,,,,,,
374,PT10M34.00S,2023-11-29T01:55:14.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,67,63,2023-11-29T01:55:21Z,3640000,False,,,0,,E. Mobley REBOUND (Off:4 Def:7),[1630596],1610612739.0,CLE,,,,,,,Mid-Range,8-16 Left,,,Mobley,E. Mobley,373.0,11.0,7.0,4.0,,,,,,,,,,,,,,
375,PT10M23.00S,2023-11-29T01:55:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.30946123521682,47.549019607843135,1610612739,69,63,2023-11-29T01:55:29Z,3650000,False,12.0,16.0,1,left,D. Mitchell driving finger roll Layup (22 PTS),[1628378],1610612739.0,CLE,driving finger roll,,,,,,Restricted Area,0-8 Center,2.03,Made,Mitchell,D. Mitchell,,,,,22.0,,,,,,,,,,,,,
376,PT09M56.00S,2023-11-29T01:55:49.3Z,3,REGULAR,3pt,Jump Shot,[],1627749,93.51182654402102,95.58823529411765,1610612737,69,66,2023-11-29T01:57:12Z,3660000,False,228.0,8.0,1,right,D. Murray 3PT  (11 PTS) (D. Hunter 2 AST),"[1627749, 1629631]",1610612737.0,ATL,,,,,,,Right Corner 3,24+ Right,22.81,Made,Murray,D. Murray,,,,,11.0,D. Hunter,1629631.0,2.0,,,,,,,,,,
378,PT09M23.00S,2023-11-29T01:56:26.7Z,3,REGULAR,3pt,Jump Shot,[],1628378,32.14520367936925,54.65686274509803,1610612739,72,66,2023-11-29T01:57:33Z,3680000,False,-23.0,250.0,1,left,D. Mitchell 25' 3PT step back (25 PTS) (M. Strus 3 AST),"[1628378, 1629622]",1610612739.0,CLE,step back,,,,,,Above the Break 3,24+ Center,25.08,Made,Mitchell,D. Mitchell,,,,,25.0,M. Strus,1629622.0,3.0,,,,,,,,,,
380,PT09M03.00S,2023-11-29T01:56:45.0Z,3,REGULAR,3pt,Jump Shot,[],1627749,82.9993429697766,3.6764705882352944,1610612737,72,66,2023-11-29T01:58:20Z,3700000,False,-232.0,107.0,1,right,MISS D. Murray 25' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,,,,Above the Break 3,24+ Left Center,25.52,Missed,Murray,D. Murray,,,,,,,,,,,,,,,,,,
381,PT09M02.00S,2023-11-29T01:56:46.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,72,66,2023-11-29T02:00:23Z,3710000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,,,,,380.0,,,,,,,,,,,,,,,,,
382,PT09M02.00S,2023-11-29T01:56:49.8Z,3,REGULAR,foul,personal,[],203991,,,1610612739,72,66,2023-11-29T02:00:20Z,3720000,False,,,0,,C. Capela loose ball personal FOUL (1 PF),"[203991, 1628386]",1610612737.0,ATL,loose ball,,,,,,Mid-Range,8-16 Left,,,Capela,C. Capela,,,,,,,,,,,,1627534.0,1.0,0.0,Allen,1628386.0,,
384,PT08M51.00S,2023-11-29T01:57:17.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,18.873193166885677,60.29411764705882,1610612739,72,66,2023-11-29T01:57:25Z,3740000,False,-51.0,125.0,1,left,MISS D. Mitchell 13' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,,,,In The Paint (Non-RA),8-16 Center,13.51,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
385,PT08M47.00S,2023-11-29T01:57:21.0Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612737,72,66,2023-11-29T01:57:25Z,3750000,False,,,0,,S. Bey REBOUND (Off:1 Def:3),[1630180],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Center,,,Bey,S. Bey,384.0,4.0,3.0,1.0,,,,,,,,,,,,,,
386,PT08M43.00S,2023-11-29T01:57:26.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,94.30026281208936,48.28431372549019,1610612737,72,68,2023-11-29T02:01:09Z,3760000,False,-9.0,1.0,1,right,C. Capela cutting DUNK (14 PTS) (T. Young 6 AST),"[203991, 1629027]",1610612737.0,ATL,cutting,,,,,,Restricted Area,0-8 Center,0.87,Made,Capela,C. Capela,,,,,14.0,T. Young,1629027.0,6.0,,,,,,,,,,
388,PT08M30.00S,2023-11-29T01:57:41.8Z,3,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612739,72,68,2023-11-29T01:57:51Z,3780000,False,,,0,,T. Young shooting personal FOUL (3 PF) (Garland 2 FT),"[1629027, 1629636]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,Young,T. Young,,,,,,,,,,,,2534.0,3.0,0.0,Garland,1629636.0,,
390,PT08M30.00S,2023-11-29T01:58:11.7Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,73,68,2023-11-29T01:58:11Z,3800000,False,,,0,,D. Garland Free Throw 1 of 2 (12 PTS),[1629636],1610612739.0,CLE,,,,,,,,,,Made,Garland,D. Garland,,,,,12.0,,,,,,,,,,,,,
391,PT08M30.00S,2023-11-29T01:58:30.9Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,74,68,2023-11-29T01:58:30Z,3810000,False,,,0,,D. Garland Free Throw 2 of 2 (13 PTS),[1629636],1610612739.0,CLE,,,,,,,,,,Made,Garland,D. Garland,,,,,13.0,,,,,,,,,,,,,
392,PT08M15.00S,2023-11-29T01:58:47.7Z,3,REGULAR,3pt,Jump Shot,[],1629027,59.8718791064389,67.64705882352942,1610612737,74,68,2023-11-29T02:01:34Z,3820000,False,88.0,325.0,1,right,MISS T. Young 33' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,,,,Above the Break 3,24+ Center,33.65,Missed,Young,T. Young,,,,,,,,,,,,,,,,,,
393,PT08M11.00S,2023-11-29T01:58:51.7Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,74,68,2023-11-29T01:58:53Z,3830000,False,,,0,,E. Mobley REBOUND (Off:4 Def:8),[1630596],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Center,,,Mobley,E. Mobley,392.0,12.0,8.0,4.0,,,,,,,,,,,,,,
394,PT08M10.00S,2023-11-29T01:58:54.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629622,6.783837056504599,50.73529411764706,1610612739,74,68,2023-11-29T02:03:15Z,3840000,False,-4.0,11.0,1,left,MISS M. Strus running Layup,[1629622],1610612739.0,CLE,running,,,,,,Restricted Area,0-8 Center,1.19,Missed,Strus,M. Strus,,,,,,,,,,,,,,,,,,
396,PT08M08.00S,2023-11-29T01:58:56.6Z,3,REGULAR,rebound,offensive,[],1629622,,,1610612739,74,68,2023-11-29T02:03:30Z,3860000,False,,,0,,M. Strus REBOUND (Off:2 Def:1),[1629622],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Strus,M. Strus,394.0,3.0,1.0,2.0,,,,,,,,,,,,,,
397,PT08M01.00S,2023-11-29T01:59:00.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629622,5.206964520367937,53.18627450980392,1610612739,76,68,2023-11-29T02:03:38Z,3870000,False,-16.0,-4.0,1,left,M. Strus putback Layup (8 PTS),[1629622],1610612739.0,CLE,putback,,,,,,Restricted Area,0-8 Center,1.63,Made,Strus,M. Strus,,,,,8.0,,,,,,,,,,,,,
398,PT07M52.00S,2023-11-29T01:59:10.6Z,3,REGULAR,2pt,Jump Shot,[],1630180,83.919185282523,27.696078431372552,1610612737,76,70,2023-11-29T01:59:18Z,3880000,False,-112.0,99.0,1,right,S. Bey 14' driving floating Jump Shot (7 PTS),[1630180],1610612737.0,ATL,driving floating,,,,,,Mid-Range,8-16 Left,14.89,Made,Bey,S. Bey,,,,,7.0,,,,,,,,,,,,,
399,PT07M37.00S,2023-11-29T01:59:24.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,9.017739816031538,58.333333333333336,1610612739,76,70,2023-11-29T02:04:26Z,3890000,False,-42.0,32.0,1,left,MISS E. Mobley turnaround bank Hook,[1630596],1610612739.0,CLE,turnaround bank,,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,
400,PT07M31.00S,2023-11-29T01:59:30.4Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,76,70,2023-11-29T02:04:26Z,3900000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,,,,In The Paint (Non-RA),0-8 Center,,,Allen,J. Allen,399.0,2.0,1.0,1.0,,,,,,,,,,,,,,
401,PT07M31.00S,2023-11-29T01:59:30.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,5.590000152587891,50.0,1610612739,78,70,2023-11-29T01:59:30Z,3910000,False,0.0,0.0,1,left,J. Allen putback Layup (8 PTS),[1628386],1610612739.0,CLE,putback,,,,,,Mid-Range,8-16 Left,0.0,Made,Allen,J. Allen,,,,,8.0,,,,,,,,,,,,,
402,PT07M26.00S,2023-11-29T01:59:37.7Z,3,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,78,70,2023-11-29T01:59:45Z,3920000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (2 TO),[1629027],1610612737.0,ATL,bad pass,,,,,,Mid-Range,16-24 Left Center,,,Young,T. Young,,,,,,,,,2.0,,,1627534.0,,,,,,
403,PT07M10.00S,2023-11-29T02:00:04.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,5.995400788436268,2.2058823529411766,1610612739,81,70,2023-11-29T02:00:09Z,3930000,False,239.0,4.0,1,left,M. Strus 3PT  (11 PTS) (D. Garland 5 AST),"[1629622, 1629636]",1610612739.0,CLE,,,,,,,Right Corner 3,24+ Right,23.9,Made,Strus,M. Strus,,,,,11.0,D. Garland,1629636.0,5.0,,,,,,,,,,
405,PT07M00.00S,2023-11-29T02:00:18.1Z,3,REGULAR,foul,personal,[],1630596,,,1610612737,81,70,2023-11-29T02:00:27Z,3950000,False,,,0,,E. Mobley personal FOUL (3 PF),"[1630596, 1629631]",1610612739.0,CLE,,,,,,,Mid-Range,16-24 Left,,,Mobley,E. Mobley,,,,,,,,,,,,2534.0,3.0,0.0,Hunter,1629631.0,,
407,PT07M00.00S,2023-11-29T02:00:33.3Z,3,REGULAR,substitution,out,[],1629027,,,1610612737,81,70,2023-11-29T02:00:36Z,3970000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,,,,,,,,Young,T. Young,,,,,,,,,,,,,,,,,,
408,PT07M00.00S,2023-11-29T02:00:33.3Z,3,REGULAR,substitution,in,[],203992,,,1610612737,81,70,2023-11-29T02:00:36Z,3980000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
409,PT06M56.00S,2023-11-29T02:01:07.9Z,3,REGULAR,foul,personal,[],1629622,,,1610612737,81,70,2023-11-29T02:01:17Z,3990000,False,,,0,,M. Strus personal FOUL (1 PF),"[1629622, 1627749]",1610612739.0,CLE,,,,,,,Above the Break 3,24+ Center,,,Strus,M. Strus,,,,,,,,,,,,2534.0,1.0,0.0,Murray,1627749.0,,
411,PT06M56.00S,2023-11-29T02:01:27.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,81,70,2023-11-29T02:01:27Z,4010000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M44.00S,2023-11-29T02:04:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203992,93.64323258869908,51.71568627450981,1610612737,81,70,2023-11-29T02:04:31Z,4020000,False,9.0,7.0,1,right,MISS B. Bogdanovic cutting Layup,[203992],1610612737.0,ATL,cutting,,,,,,Restricted Area,0-8 Center,1.13,Missed,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
413,PT06M41.00S,2023-11-29T02:04:28.8Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,81,70,2023-11-29T02:04:31Z,4030000,False,,,0,,E. Mobley REBOUND (Off:4 Def:9),[1630596],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Mobley,E. Mobley,412.0,13.0,9.0,4.0,,,,,,,,,,,,,,
414,PT06M37.00S,2023-11-29T02:04:33.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,6.258212877792378,47.794117647058826,1610612739,83,70,2023-11-29T02:06:23Z,4040000,False,11.0,6.0,1,left,D. Mitchell running finger roll Layup (27 PTS) (M. Strus 4 AST),"[1628378, 1629622]",1610612739.0,CLE,running finger roll,,,,,,Restricted Area,0-8 Center,1.27,Made,Mitchell,D. Mitchell,,,,,27.0,M. Strus,1629622.0,4.0,,,,,,,,,,
416,PT06M21.00S,2023-11-29T02:04:49.2Z,3,REGULAR,3pt,Jump Shot,[],1629631,69.33311432325887,21.568627450980394,1610612737,83,70,2023-11-29T02:06:50Z,4060000,False,-142.0,236.0,1,right,MISS D. Hunter 27' step back 3PT,[1629631],1610612737.0,ATL,step back,,,,,,Above the Break 3,24+ Left Center,27.54,Missed,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,
417,PT06M17.00S,2023-11-29T02:04:53.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,83,70,2023-11-29T02:04:54Z,4070000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,,,Allen,J. Allen,416.0,3.0,2.0,1.0,,,,,,,,,,,,,,
418,PT06M08.00S,2023-11-29T02:05:02.4Z,3,REGULAR,2pt,Jump Shot,[],1628378,11.777266754270697,31.61764705882353,1610612739,85,70,2023-11-29T02:07:15Z,4080000,False,92.0,58.0,1,left,D. Mitchell 10' driving floating Jump Shot (29 PTS),[1628378],1610612739.0,CLE,driving floating,,,,,,Mid-Range,8-16 Right,10.88,Made,Mitchell,D. Mitchell,,,,,29.0,,,,,,,,,,,,,
419,PT05M54.00S,2023-11-29T02:05:16.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,79.71419185282524,43.38235294117647,1610612737,85,70,2023-11-29T02:05:21Z,4090000,False,-33.0,138.0,1,right,MISS D. Murray 14' turnaround fadeaway Shot,[1627749],1610612737.0,ATL,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,14.21,Missed,Murray,D. Murray,,,,,,,,,,,,,,,,,,
420,PT05M52.00S,2023-11-29T02:05:18.7Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,85,70,2023-11-29T02:05:18Z,4100000,False,,,0,,C. Capela REBOUND (Off:6 Def:1),[203991],1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Center,,,Capela,C. Capela,419.0,7.0,1.0,6.0,,,,,,,,,,,,,,
421,PT05M46.00S,2023-11-29T02:05:24.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630180,93.51182654402102,3.6764705882352944,1610612737,85,70,2023-11-29T02:05:28Z,4110000,False,-232.0,8.0,1,right,MISS S. Bey 3PT,[1630180],1610612737.0,ATL,,,,,,,Left Corner 3,24+ Left,23.18,Missed,Bey,S. Bey,,,,,,,,,,,,,,,,,,
422,PT05M44.00S,2023-11-29T02:05:26.1Z,3,REGULAR,rebound,offensive,[],1627749,,,1610612737,85,70,2023-11-29T02:05:28Z,4120000,False,,,0,,D. Murray REBOUND (Off:1 Def:2),[1627749],1610612737.0,ATL,,,,,,,Left Corner 3,24+ Left,,,Murray,D. Murray,421.0,3.0,2.0,1.0,,,,,,,,,,,,,,
