actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
443,PT01M48.00S,2024-03-26T00:43:19.9Z,3,REGULAR,block,,[],1641854,,,1610612766,70,63,2024-03-26T00:43:25Z,4340000,False,,,0,,C. Porter Jr. BLOCK (1 BLK),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
444,PT01M43.00S,2024-03-26T00:43:24.9Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,70,63,2024-03-26T00:43:34Z,4350000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,442.0,2.0,2.0,0.0,,,,,,,,,,,,
445,PT01M40.00S,2024-03-26T00:43:28.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630171,88.38699080157687,59.55882352941176,1610612739,70,63,2024-03-26T00:43:41Z,4360000,False,48.0,57.0,1,right,MISS I. Okoro 7' driving floating Shot,[1630171],1610612739.0,CLE,driving floating,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,,,,,,,,,,
446,PT01M38.00S,2024-03-26T00:43:31.0Z,3,REGULAR,rebound,offensive,[],1630241,,,1610612739,70,63,2024-03-26T00:43:31Z,4370000,False,,,0,,S. Merrill REBOUND (Off:1 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),0-8 Center,,,,,445.0,3.0,2.0,1.0,,,,,,,,,,,,
447,PT01M35.00S,2024-03-26T00:43:33.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,71.04139290407359,22.30392156862745,1610612739,73,63,2024-03-26T00:43:44Z,4380000,False,-138.0,220.0,1,right,G. Niang 25' 3PT  (12 PTS) (I. Okoro 3 AST),"[1627777, 1630171]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,25.97,Made,,,,,,,12.0,,,I. Okoro,1630171.0,3.0,,,,,,
449,PT01M09.00S,2024-03-26T00:44:00.1Z,3,REGULAR,3pt,Jump Shot,[],1630544,39.635348226018394,12.745098039215685,1610612766,73,66,2024-03-26T00:44:05Z,4400000,False,186.0,320.0,1,left,T. Mann 37' 3PT  (7 PTS) (A. Pokusevski 3 AST),"[1630544, 1630197]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,37.04,Made,,,,,,,7.0,,,A. Pokusevski,1630197.0,3.0,,,,,,
451,PT00M48.00S,2024-03-26T00:44:31.7Z,3,REGULAR,foul,personal,[],1630544,,,1610612739,73,66,2024-03-26T00:44:40Z,4420000,False,,,0,,T. Mann personal FOUL (1 PF),"[1630544, 1630596]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202058.0,,,,,1.0,0.0,Mobley,1630596.0,,
453,PT00M48.00S,2024-03-26T00:44:37.8Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,73,66,2024-03-26T00:44:42Z,4440000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT00M48.00S,2024-03-26T00:44:37.8Z,3,REGULAR,substitution,in,[],1627747,,,1610612739,73,66,2024-03-26T00:44:42Z,4450000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT00M36.90S,2024-03-26T00:45:01.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,86.28449408672799,49.50980392156863,1610612739,75,66,2024-03-26T00:47:40Z,4460000,False,-2.0,76.0,1,right,E. Mobley 7' turnaround Hook (14 PTS),[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.64,Made,,,,,,,14.0,,,,,,,,,,,
456,PT00M36.90S,2024-03-26T00:45:04.5Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629684,,,1610612739,75,66,2024-03-26T00:45:14Z,4470000,False,,,0,,G. Williams shooting personal FOUL (3 PF) (Mobley 1 FT),"[1629684, 1630596]",1610612766.0,CHA,shooting,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626300.0,,,,,3.0,0.0,Mobley,1630596.0,,
458,PT00M36.90S,2024-03-26T00:45:32.1Z,3,REGULAR,freethrow,1 of 1,[],1630596,,,1610612739,76,66,2024-03-26T00:45:32Z,4490000,False,,,0,,E. Mobley Free Throw 1 of 1 (15 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
459,PT00M24.10S,2024-03-26T00:45:46.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,6.521024967148489,54.41176470588235,1610612766,76,66,2024-03-26T00:45:52Z,4500000,False,-22.0,9.0,1,left,MISS A. Pokusevski driving Layup,[1630197],1610612766.0,CHA,driving,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,2.38,Missed,,,,,,,,,,,,,,,,,,
460,PT00M22.50S,2024-03-26T00:45:48.5Z,3,REGULAR,rebound,offensive,[],1630197,,,1610612766,76,66,2024-03-26T00:45:48Z,4510000,False,,,0,,A. Pokusevski REBOUND (Off:2 Def:3),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,459.0,5.0,3.0,2.0,,,,,,,,,,,,
461,PT00M16.10S,2024-03-26T00:45:54.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,7.966491458607096,38.23529411764706,1610612766,76,66,2024-03-26T00:46:02Z,4520000,False,59.0,22.0,1,left,MISS M. Bridges 6' driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,,
462,PT00M13.70S,2024-03-26T00:45:57.3Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,76,66,2024-03-26T00:45:57Z,4530000,False,,,0,,E. Mobley REBOUND (Off:1 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,461.0,5.0,4.0,1.0,,,,,,,,,,,,
463,PT00M01.30S,2024-03-26T00:46:10.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,89.83245729303549,61.76470588235294,1610612739,78,66,2024-03-26T00:46:15Z,4540000,False,59.0,43.0,1,right,G. Niang 7' driving floating bank Jump Shot (14 PTS) (C. LeVert 4 AST),"[1627777, 1627747]",1610612739.0,CLE,driving floating bank,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,7.29,Made,,,,,,,14.0,,,C. LeVert,1627747.0,4.0,,,,,,
465,PT00M00.00S,2024-03-26T00:46:17.5Z,3,REGULAR,3pt,Jump Shot,[],1629684,45.41721419185282,46.568627450980394,1610612766,78,66,2024-03-26T00:46:24Z,4560000,False,17.0,374.0,1,left,MISS G. Williams 37' 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,37.48,Missed,,,,,,,,,,,,,,,,,,
466,PT00M00.00S,2024-03-26T00:46:17.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,78,66,2024-03-26T00:46:24Z,4570000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,465.0,,,,,,,,,,,,,,,
467,PT00M00.00S,2024-03-26T00:46:22.9Z,3,REGULAR,period,end,[],0,,,1610612766,78,66,2024-03-26T00:46:22Z,4580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2024-03-26T00:46:39.2Z,4,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,78,66,2024-03-26T00:48:51Z,4590000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2024-03-26T00:46:39.2Z,4,REGULAR,substitution,out,['startperiod'],1630197,,,1610612766,78,66,2024-03-26T00:48:51Z,4600000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2024-03-26T00:46:39.2Z,4,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,78,66,2024-03-26T00:48:51Z,4610000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2024-03-26T00:46:39.2Z,4,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,78,66,2024-03-26T00:48:51Z,4620000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2024-03-26T00:49:02.9Z,4,REGULAR,period,start,[],0,,,1610612739,78,66,2024-03-26T00:49:02Z,4630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT11M47.00S,2024-03-26T00:49:14.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,94.56307490144546,49.01960784313725,1610612739,80,66,2024-03-26T00:49:20Z,4640000,False,-5.0,-1.0,1,right,C. Porter Jr. cutting Layup (4 PTS) (E. Mobley 5 AST),"[1641854, 1630596]",1610612739.0,CLE,cutting,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,,,4.0,,,E. Mobley,1630596.0,5.0,,,,,,
475,PT11M31.00S,2024-03-26T00:49:31.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,6.258212877792378,50.73529411764706,1610612766,80,68,2024-03-26T00:49:35Z,4660000,False,-4.0,6.0,1,left,G. Williams Layup (8 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,0.73,Made,,,,,,,8.0,,,,,,,,,,,
476,PT11M19.00S,2024-03-26T00:49:48.4Z,4,REGULAR,foul,personal,[],1630544,,,1610612739,80,68,2024-03-26T00:50:08Z,4670000,False,,,0,,T. Mann personal FOUL (2 PF),"[1630544, 1641854]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1199.0,,,,,2.0,0.0,Porter Jr.,1641854.0,,
478,PT11M05.00S,2024-03-26T00:50:21.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,86.5473061760841,63.970588235294116,1610612739,80,68,2024-03-26T00:50:26Z,4690000,False,70.0,74.0,1,right,MISS C. LeVert 10' pullup Shot,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Right,10.18,Missed,,,,,,,,,,,,,,,,,,
479,PT11M01.00S,2024-03-26T00:50:23.6Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612766,80,68,2024-03-26T00:50:23Z,4700000,False,,,0,,T. Mann REBOUND (Off:1 Def:6),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Right,,,,,478.0,7.0,6.0,1.0,,,,,,,,,,,,
480,PT10M50.00S,2024-03-26T00:50:35.0Z,4,REGULAR,3pt,Jump Shot,[],202722,8.886333771353483,98.0392156862745,1610612766,80,68,2024-03-26T00:50:39Z,4710000,False,-240.0,31.0,1,left,MISS D. Bertans 24' 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Left Corner 3,24+ Left,24.22,Missed,,,,,,,,,,,,,,,,,,
481,PT10M47.00S,2024-03-26T00:50:38.0Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612739,80,68,2024-03-26T00:50:39Z,4720000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,,,,,480.0,3.0,3.0,0.0,,,,,,,,,,,,
482,PT10M38.00S,2024-03-26T00:50:47.1Z,4,REGULAR,3pt,Jump Shot,[],1630241,82.34231274638634,4.166666666666666,1610612739,83,68,2024-03-26T00:50:51Z,4730000,False,-229.0,113.0,1,right,S. Merrill 25' 3PT  (6 PTS) (E. Mobley 6 AST),"[1630241, 1630596]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,25.58,Made,,,,,,,6.0,,,E. Mobley,1630596.0,6.0,,,,,,
484,PT10M19.00S,2024-03-26T00:51:05.4Z,4,REGULAR,3pt,Jump Shot,[],1629684,32.013797634691194,53.431372549019606,1610612766,83,68,2024-03-26T00:51:10Z,4750000,False,-17.0,248.0,1,left,MISS G. Williams 24' 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,24.9,Missed,,,,,,,,,,,,,,,,,,
485,PT10M16.00S,2024-03-26T00:51:08.4Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,83,68,2024-03-26T00:51:10Z,4760000,False,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,484.0,6.0,5.0,1.0,,,,,,,,,,,,
486,PT10M10.00S,2024-03-26T00:51:15.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630241,76.69185282522996,85.7843137254902,1610612739,86,68,2024-03-26T00:53:11Z,4770000,False,179.0,167.0,1,right,S. Merrill 24' 3PT running (9 PTS) (C. LeVert 5 AST),"[1630241, 1627747]",1610612739.0,CLE,running,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,24.45,Made,,,,,,,9.0,,,C. LeVert,1627747.0,5.0,,,,,,
488,PT10M10.00S,2024-03-26T00:51:21.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,86,68,2024-03-26T00:51:21Z,4790000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT10M10.00S,2024-03-26T00:51:23.3Z,4,REGULAR,substitution,out,[],1630208,,,1610612766,86,68,2024-03-26T00:54:06Z,4800000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT10M10.00S,2024-03-26T00:51:23.3Z,4,REGULAR,substitution,in,[],1628970,,,1610612766,86,68,2024-03-26T00:54:06Z,4810000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT10M01.00S,2024-03-26T00:54:26.0Z,4,REGULAR,foul,personal,[],1627747,,,1610612766,86,68,2024-03-26T00:54:33Z,4820000,False,,,0,,C. LeVert personal FOUL (3 PF),"[1627747, 1641706]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left,,,,,,,,,,202058.0,,,,,3.0,0.0,Miller,1641706.0,,
493,PT09M49.00S,2024-03-26T00:54:55.1Z,4,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612766,86,68,2024-03-26T00:55:01Z,4840000,False,,,0,,G. Niang shooting personal FOUL (4 PF) (Miller 2 FT),"[1627777, 1641706]",1610612739.0,CLE,shooting,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1626300.0,,,,,4.0,0.0,Miller,1641706.0,,
495,PT09M49.00S,2024-03-26T00:55:24.0Z,4,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,86,69,2024-03-26T00:55:24Z,4860000,False,,,0,,B. Miller Free Throw 1 of 2 (21 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,,,21.0,,,,,,,,,,,
496,PT09M49.00S,2024-03-26T00:55:42.4Z,4,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,86,70,2024-03-26T00:55:42Z,4870000,False,,,0,,B. Miller Free Throw 2 of 2 (22 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,,,22.0,,,,,,,,,,,
497,PT09M33.00S,2024-03-26T00:55:58.4Z,4,REGULAR,3pt,Jump Shot,[],1641854,94.69448094612353,3.6764705882352944,1610612739,86,70,2024-03-26T00:56:02Z,4880000,False,-232.0,-3.0,1,right,MISS C. Porter Jr. 3PT,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
498,PT09M31.00S,2024-03-26T00:56:00.7Z,4,REGULAR,rebound,defensive,[],1641706,,,1610612766,86,70,2024-03-26T00:56:00Z,4890000,False,,,0,,B. Miller REBOUND (Off:0 Def:7),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,,497.0,7.0,7.0,0.0,,,,,,,,,,,,
499,PT09M18.00S,2024-03-26T00:56:13.8Z,4,REGULAR,2pt,Jump Shot,[],1641706,8.492115637319317,70.09803921568627,1610612766,86,72,2024-03-26T00:56:20Z,4900000,False,-100.0,27.0,1,left,B. Miller 10' driving floating Jump Shot (24 PTS),[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,10.41,Made,,,,,,,24.0,,,,,,,,,,,
500,PT09M07.00S,2024-03-26T00:56:25.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.30026281208936,51.225490196078425,1610612739,88,72,2024-03-26T00:57:05Z,4910000,False,6.0,1.0,1,right,E. Mobley driving DUNK (17 PTS) (C. Porter Jr. 2 AST),"[1630596, 1641854]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.62,Made,,,,,,,17.0,,,C. Porter Jr.,1641854.0,2.0,,,,,,
502,PT09M01.00S,2024-03-26T00:56:43.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,88,72,2024-03-26T00:56:43Z,4930000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M01.00S,2024-03-26T00:58:09.9Z,4,REGULAR,substitution,out,[],1630596,,,1610612766,88,72,2024-03-26T00:59:16Z,4940000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M01.00S,2024-03-26T00:58:09.9Z,4,REGULAR,substitution,out,[],1641854,,,1610612766,88,72,2024-03-26T00:59:16Z,4950000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M01.00S,2024-03-26T00:58:09.9Z,4,REGULAR,substitution,in,[],1628386,,,1610612766,88,72,2024-03-26T00:59:16Z,4960000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M01.00S,2024-03-26T00:58:09.9Z,4,REGULAR,substitution,in,[],1629636,,,1610612766,88,72,2024-03-26T00:59:16Z,4970000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M52.00S,2024-03-26T00:59:39.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.389618922470433,51.71568627450981,1610612766,88,74,2024-03-26T00:59:45Z,4980000,False,-9.0,8.0,1,left,M. Bridges driving Layup (11 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,11.0,,,,,,,,,,,
508,PT08M34.00S,2024-03-26T00:59:57.0Z,4,REGULAR,3pt,Jump Shot,[],1627777,95.22010512483574,3.431372549019608,1610612739,88,74,2024-03-26T01:00:01Z,4990000,False,-233.0,-8.0,1,right,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Left Corner 3,24+ Left,23.29,Missed,,,,,,,,,,,,,,,,,,
509,PT08M31.00S,2024-03-26T01:00:00.0Z,4,REGULAR,rebound,defensive,[],1641706,,,1610612766,88,74,2024-03-26T01:00:01Z,5000000,False,,,0,,B. Miller REBOUND (Off:0 Def:8),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,,508.0,8.0,8.0,0.0,,,,,,,,,,,,
510,PT08M22.00S,2024-03-26T01:00:08.8Z,4,REGULAR,3pt,Jump Shot,[],1641706,29.38567674113009,71.81372549019608,1610612766,88,74,2024-03-26T01:00:35Z,5010000,False,-109.0,224.0,1,left,MISS B. Miller 24' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
511,PT08M20.00S,2024-03-26T01:00:10.8Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,88,74,2024-03-26T01:00:13Z,5020000,False,,,0,,J. Allen REBOUND (Off:2 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,510.0,11.0,9.0,2.0,,,,,,,,,,,,
512,PT08M15.00S,2024-03-26T01:00:20.3Z,4,REGULAR,foul,personal,[],1629684,,,1610612739,88,74,2024-03-26T01:00:27Z,5030000,False,,,0,,G. Williams personal FOUL (4 PF),"[1629684, 1627747]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,202058.0,,,,,4.0,0.0,LeVert,1627747.0,,
514,PT08M15.00S,2024-03-26T01:00:29.2Z,4,REGULAR,substitution,out,[],202722,,,1610612739,88,74,2024-03-26T01:00:37Z,5050000,False,,,0,,SUB out: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT08M15.00S,2024-03-26T01:00:29.2Z,4,REGULAR,substitution,in,[],203995,,,1610612739,88,74,2024-03-26T01:00:37Z,5060000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M06.00S,2024-03-26T01:00:51.4Z,4,REGULAR,turnover,bad pass,[],1629636,,,1610612739,88,74,2024-03-26T01:00:55Z,5070000,False,,,0,,D. Garland bad pass TURNOVER (3 TO),"[1629636, 1628970]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,,,,3.0,,,,,,,,Bridges,1628970.0
517,PT08M06.00S,2024-03-26T01:00:51.4Z,4,REGULAR,steal,,[],1628970,,,1610612766,88,74,2024-03-26T01:00:53Z,5080000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
518,PT07M51.00S,2024-03-26T01:01:07.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630544,34.37910643889619,77.94117647058823,1610612766,88,77,2024-03-26T01:01:13Z,5090000,False,-140.0,271.0,1,left,T. Mann 30' 3PT  (10 PTS) (V. Micic 2 AST),"[1630544, 203995]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,30.46,Made,,,,,,,10.0,,,V. Micic,203995.0,2.0,,,,,,
520,PT07M30.00S,2024-03-26T01:01:26.6Z,4,REGULAR,3pt,Jump Shot,[],1630241,69.72733245729303,75.98039215686273,1610612739,91,77,2024-03-26T01:01:33Z,5110000,False,130.0,232.0,1,right,S. Merrill 26' 3PT  (12 PTS) (D. Garland 10 AST),"[1630241, 1629636]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,26.6,Made,,,,,,,12.0,,,D. Garland,1629636.0,10.0,,,,,,
522,PT07M18.00S,2024-03-26T01:01:39.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,12.171484888304862,55.63725490196079,1610612766,91,79,2024-03-26T01:01:45Z,5130000,False,-28.0,62.0,1,left,T. Mann 6' driving floating Jump Shot (12 PTS),[1630544],1610612766.0,CHA,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,6.8,Made,,,,,,,12.0,,,,,,,,,,,
523,PT06M57.00S,2024-03-26T01:01:59.7Z,4,REGULAR,3pt,Jump Shot,[],1627777,80.3712220762155,2.941176470588235,1610612739,94,79,2024-03-26T01:02:04Z,5140000,False,-235.0,132.0,1,right,G. Niang 26' 3PT  (17 PTS) (C. LeVert 6 AST),"[1627777, 1627747]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,26.98,Made,,,,,,,17.0,,,C. LeVert,1627747.0,6.0,,,,,,
525,PT06M44.00S,2024-03-26T01:02:12.8Z,4,REGULAR,3pt,Jump Shot,[],1629684,32.40801576872536,49.754901960784316,1610612766,94,79,2024-03-26T01:02:17Z,5160000,False,1.0,252.0,1,left,MISS G. Williams 25' 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,25.21,Missed,,,,,,,,,,,,,,,,,,
526,PT06M41.00S,2024-03-26T01:02:15.8Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,94,79,2024-03-26T01:02:17Z,5170000,False,,,0,,C. LeVert REBOUND (Off:0 Def:6),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,525.0,6.0,6.0,0.0,,,,,,,,,,,,
527,PT06M28.00S,2024-03-26T01:02:29.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,86.94152431011827,49.754901960784316,1610612739,94,79,2024-03-26T01:02:37Z,5180000,False,-1.0,70.0,1,right,MISS C. LeVert 7' floating Shot,[1627747],1610612739.0,CLE,floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
