actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
518,PT08M49.00S,2024-02-13T01:54:40.4Z,4,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612755,98,97,2024-02-13T01:55:14Z,5070000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Council IV 1 FT),"[1630596, 1641741]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,201245.0,,,,,,,,,,2.0,0.0,Council IV,1641741.0,,,
521,PT08M49.00S,2024-02-13T01:54:51.8Z,4,REGULAR,substitution,out,[],1630596,,,1610612755,98,97,2024-02-13T01:55:09Z,5090000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT08M49.00S,2024-02-13T01:54:51.8Z,4,REGULAR,substitution,out,[],1629636,,,1610612755,98,97,2024-02-13T01:55:09Z,5100000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M49.00S,2024-02-13T01:54:51.8Z,4,REGULAR,substitution,out,[],1626166,,,1610612755,98,97,2024-02-13T01:55:09Z,5110000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M49.00S,2024-02-13T01:54:51.8Z,4,REGULAR,substitution,out,[],1626162,,,1610612755,98,97,2024-02-13T01:55:09Z,5120000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M49.00S,2024-02-13T01:54:51.8Z,4,REGULAR,substitution,out,[],1630194,,,1610612755,98,97,2024-02-13T01:55:09Z,5130000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M49.00S,2024-02-13T01:54:51.8Z,4,REGULAR,substitution,in,[],1628386,,,1610612755,98,97,2024-02-13T01:55:09Z,5140000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M49.00S,2024-02-13T01:54:51.8Z,4,REGULAR,substitution,in,[],1628378,,,1610612755,98,97,2024-02-13T01:55:09Z,5150000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M49.00S,2024-02-13T01:54:51.8Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,98,97,2024-02-13T01:55:09Z,5160000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M49.00S,2024-02-13T01:54:51.8Z,4,REGULAR,substitution,in,[],1630231,,,1610612755,98,97,2024-02-13T01:55:09Z,5170000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M49.00S,2024-02-13T01:54:51.8Z,4,REGULAR,substitution,in,[],1628964,,,1610612755,98,97,2024-02-13T01:55:09Z,5180000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT08M49.00S,2024-02-13T01:55:19.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1641741,,,1610612755,98,98,2024-02-13T01:55:19Z,5190000,False,,,0,,R. Council IV Free Throw 1 of 1 (6 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,Made,,,6.0,,,,,,,,,,,,,,,
532,PT08M35.00S,2024-02-13T01:55:34.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,14.931011826544022,52.69607843137255,1610612739,98,98,2024-02-13T01:55:41Z,5200000,False,-13.0,88.0,1,left,MISS J. Allen 8' driving floating Shot,[1628386],1610612739.0,CLE,driving floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,8.89,Missed,,,,,,,,,,,,,,,,,,
533,PT08M35.00S,2024-02-13T01:55:34.6Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612755,98,98,2024-02-13T01:55:41Z,5210000,False,,,0,,M. Bamba REBOUND (Off:2 Def:4),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),8-16 Center,,,532.0,,,6.0,4.0,2.0,,,,,,,,,,,,
535,PT08M35.00S,2024-02-13T01:55:45.3Z,4,REGULAR,foul,personal,[],1628386,,,1610612755,98,98,2024-02-13T01:56:00Z,5230000,False,,,0,,J. Allen personal FOUL (1 PF),"[1628386, 1628964]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,201245.0,,,,,,,,,,1.0,0.0,Bamba,1628964.0,,,
537,PT08M14.00S,2024-02-13T01:56:14.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,84.05059132720105,57.59803921568627,1610612755,98,98,2024-02-13T01:56:22Z,5250000,False,38.0,97.0,1,right,MISS T. Maxey 10' driving floating Shot - blocked,"[1630178, 1630171]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,10.46,Missed,,,,,,,,,,Okoro,1630171.0,,,,,,,
575,PT08M14.00S,2024-02-13T01:56:14.0Z,4,REGULAR,block,,[],1630171,,,1610612755,98,98,2024-02-13T02:04:39Z,5255000,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
538,PT08M14.00S,2024-02-13T01:56:14.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,98,98,2024-02-13T01:56:22Z,5260000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,537.0,,,,,,,,,,,,,,,,,
540,PT08M02.00S,2024-02-13T01:56:41.8Z,4,REGULAR,foul,personal,['3freethrow'],1630178,,,1610612739,98,98,2024-02-13T01:56:52Z,5280000,False,,,0,,T. Maxey shooting personal FOUL (3 PF) (Mitchell 3 FT),"[1630178, 1628378]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,202007.0,,,,,,,,,,3.0,0.0,Mitchell,1628378.0,,,
542,PT08M02.00S,2024-02-13T01:57:13.7Z,4,REGULAR,freethrow,1 of 3,[],1628378,,,1610612739,99,98,2024-02-13T01:57:13Z,5300000,False,,,0,,D. Mitchell Free Throw 1 of 3 (25 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,25.0,,,,,,,,,,,,,,,
543,PT08M02.00S,2024-02-13T01:57:41.4Z,4,REGULAR,freethrow,2 of 3,[],1628378,,,1610612739,99,98,2024-02-13T01:57:41Z,5310000,False,,,0,,MISS D. Mitchell Free Throw 2 of 3,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
544,PT08M02.00S,2024-02-13T01:57:41.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,99,98,2024-02-13T01:57:41Z,5320000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,543.0,,,,,,,,,,,,,,,,,
545,PT08M02.00S,2024-02-13T01:57:42.3Z,4,REGULAR,substitution,out,[],1641741,,,1610612739,99,98,2024-02-13T01:57:56Z,5330000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M02.00S,2024-02-13T01:57:42.3Z,4,REGULAR,substitution,in,[],1626162,,,1610612739,99,98,2024-02-13T01:57:56Z,5340000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M02.00S,2024-02-13T01:58:10.7Z,4,REGULAR,freethrow,3 of 3,[],1628378,,,1610612739,100,98,2024-02-13T01:58:10Z,5350000,False,,,0,,D. Mitchell Free Throw 3 of 3 (26 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,26.0,,,,,,,,,,,,,,,
548,PT07M51.00S,2024-02-13T01:58:25.5Z,4,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612755,100,98,2024-02-13T01:58:36Z,5360000,False,,,0,,C. LeVert shooting personal FOUL (4 PF) (Oubre Jr. 2 FT),"[1627747, 1626162]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,202007.0,,,,,,,,,,4.0,0.0,Oubre Jr.,1626162.0,,,
550,PT07M51.00S,2024-02-13T01:58:49.9Z,4,REGULAR,freethrow,1 of 2,[],1626162,,,1610612755,100,99,2024-02-13T01:58:49Z,5380000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (18 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,18.0,,,,,,,,,,,,,,,
551,PT07M51.00S,2024-02-13T01:59:09.6Z,4,REGULAR,freethrow,2 of 2,[],1626162,,,1610612755,100,100,2024-02-13T01:59:09Z,5390000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (19 PTS),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,19.0,,,,,,,,,,,,,,,
553,PT07M40.00S,2024-02-13T01:59:26.1Z,4,REGULAR,foul,personal,[],1626162,,,1610612739,100,100,2024-02-13T01:59:36Z,5410000,False,,,0,,K. Oubre Jr. personal FOUL (2 PF),"[1626162, 1628378]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Left,,,,202007.0,,,,,,,,,,2.0,0.0,Mitchell,1628378.0,,,
555,PT07M40.00S,2024-02-13T01:59:34.1Z,4,REGULAR,substitution,out,[],1627777,,,1610612739,100,100,2024-02-13T01:59:39Z,5430000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M40.00S,2024-02-13T01:59:34.1Z,4,REGULAR,substitution,in,[],1629622,,,1610612739,100,100,2024-02-13T01:59:39Z,5440000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M33.00S,2024-02-13T01:59:53.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,4.944152431011826,51.225490196078425,1610612739,102,100,2024-02-13T02:01:12Z,5450000,False,-6.0,-6.0,1,left,C. LeVert driving finger roll Layup (11 PTS),[1627747],1610612739.0,CLE,driving finger roll,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.86,Made,,,11.0,,,,,,,,,,,,,,,
558,PT07M21.00S,2024-02-13T02:00:08.6Z,4,REGULAR,foul,offensive,[],1628964,,,1610612755,102,100,2024-02-13T02:00:36Z,5460000,False,,,0,,M. Bamba offensive FOUL (1 PF),"[1628964, 1627747]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Center,,,,1628954.0,,,,,,,,,,1.0,0.0,LeVert,1627747.0,,,
560,PT07M21.00S,2024-02-13T02:00:08.6Z,4,REGULAR,turnover,offensive foul,[],1628964,,,1610612755,102,100,2024-02-13T02:00:08Z,5480000,False,,,0,,M. Bamba offensive foul TURNOVER (1 TO),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Mid-Range,16-24 Center,,,,1628954.0,,,,,1.0,,,,,,,,,,,
561,PT07M10.00S,2024-02-13T02:00:37.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628378,23.99802890932983,32.59803921568628,1610612739,102,100,2024-02-13T02:01:36Z,5490000,False,87.0,173.0,1,left,MISS D. Mitchell 19' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,19.37,Missed,,,,,,,,,,,,,,,,,,
562,PT07M07.00S,2024-02-13T02:00:40.6Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612755,102,100,2024-02-13T02:00:44Z,5500000,False,,,0,,K. Martin REBOUND (Off:2 Def:4),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Mid-Range,16-24 Right Center,,,561.0,,,6.0,4.0,2.0,,,,,,,,,,,,
563,PT06M52.00S,2024-02-13T02:00:56.4Z,4,REGULAR,2pt,Jump Shot,[],1626162,69.85873850197109,42.15686274509804,1610612755,102,102,2024-02-13T02:02:06Z,5510000,False,-39.0,231.0,1,right,K. Oubre Jr. 23' step back Jump Shot (21 PTS),[1626162],1610612755.0,PHI,step back,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Center,23.41,Made,,,21.0,,,,,,,,,,,,,,,
564,PT06M32.00S,2024-02-13T02:01:15.2Z,4,REGULAR,3pt,Jump Shot,[],1627747,31.35676741130092,66.17647058823529,1610612739,102,102,2024-02-13T02:01:21Z,5520000,False,-81.0,242.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
565,PT06M29.00S,2024-02-13T02:01:18.2Z,4,REGULAR,rebound,offensive,[],1629622,,,1610612739,102,102,2024-02-13T02:01:21Z,5530000,False,,,0,,M. Strus REBOUND (Off:1 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,564.0,,,2.0,1.0,1.0,,,,,,,,,,,,
566,PT06M26.00S,2024-02-13T02:01:21.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,30.831143232588698,32.84313725490196,1610612739,102,102,2024-02-13T02:01:25Z,5540000,False,86.0,237.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
567,PT06M23.00S,2024-02-13T02:01:24.1Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612755,102,102,2024-02-13T02:01:25Z,5550000,False,,,0,,M. Bamba REBOUND (Off:2 Def:5),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,,,566.0,,,7.0,5.0,2.0,,,,,,,,,,,,
568,PT06M14.00S,2024-02-13T02:01:33.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,92.19776609724047,49.754901960784316,1610612755,102,104,2024-02-13T02:02:43Z,5560000,False,-1.0,21.0,1,right,M. Bamba DUNK (7 PTS) (B. Hield 8 AST),"[1628964, 1627741]",1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,2.08,Made,,,7.0,,,,,,,,,,,,,B. Hield,1627741.0,8.0
570,PT05M55.00S,2024-02-13T02:01:52.6Z,4,REGULAR,3pt,Jump Shot,[],1630171,6.1268068331143235,2.941176470588235,1610612739,102,104,2024-02-13T02:01:57Z,5580000,False,235.0,5.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
571,PT05M53.00S,2024-02-13T02:01:54.6Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612755,102,104,2024-02-13T02:01:57Z,5590000,False,,,0,,K. Martin REBOUND (Off:2 Def:5),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Right Corner 3,24+ Right,,,570.0,,,7.0,5.0,2.0,,,,,,,,,,,,
572,PT05M40.00S,2024-02-13T02:02:06.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,89.43823915900131,59.31372549019608,1610612755,102,106,2024-02-13T02:02:11Z,5600000,False,47.0,47.0,1,right,B. Hield 6' driving floating bank Jump Shot (17 PTS),[1627741],1610612755.0,PHI,driving floating bank,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,6.6,Made,,,17.0,,,,,,,,,,,,,,,
573,PT05M40.00S,2024-02-13T02:02:14.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,102,106,2024-02-13T02:02:14Z,5610000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M40.00S,2024-02-13T02:02:16.1Z,4,REGULAR,substitution,out,[],1627747,,,1610612739,102,106,2024-02-13T02:04:47Z,5620000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M40.00S,2024-02-13T02:02:16.1Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,102,106,2024-02-13T02:04:47Z,5630000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M40.00S,2024-02-13T02:02:16.1Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,102,106,2024-02-13T02:04:47Z,5640000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M40.00S,2024-02-13T02:02:16.1Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,102,106,2024-02-13T02:04:47Z,5650000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M24.00S,2024-02-13T02:05:23.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,8.492115637319317,55.14705882352941,1610612739,104,106,2024-02-13T02:05:28Z,5660000,False,-26.0,27.0,1,left,J. Allen Hook (19 PTS) (D. Mitchell 6 AST),"[1628386, 1628378]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.75,Made,,,19.0,,,,,,,,,,,,,D. Mitchell,1628378.0,6.0
582,PT05M00.00S,2024-02-13T02:05:47.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,68.28186596583443,68.13725490196079,1610612755,104,109,2024-02-13T02:06:00Z,5680000,False,91.0,246.0,1,right,B. Hield 26' 3PT pullup (20 PTS),[1627741],1610612755.0,PHI,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.19,Made,,,20.0,,,,,,,,,,,,,,,
583,PT04M44.00S,2024-02-13T02:06:03.5Z,4,REGULAR,turnover,backcourt,[],1630596,,,1610612739,104,109,2024-02-13T02:06:12Z,5690000,False,,,0,,E. Mobley backcourt TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,,202007.0,,,,,1.0,,,,,,,,,,,
584,PT04M44.00S,2024-02-13T02:06:19.5Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612755,104,109,2024-02-13T02:06:35Z,5700000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,,,,202007.0,,,,,,,,,,,,,,,,
585,PT04M44.00S,2024-02-13T02:06:24.7Z,4,REGULAR,foul,technical,['1freethrow'],1629622,,,1610612755,104,109,2024-02-13T02:06:34Z,5710000,False,,,0,,M. Strus technical FOUL (1 Tech),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,202007.0,,,,,,,,,,2.0,1.0,,,,,
586,PT04M44.00S,2024-02-13T02:06:41.5Z,4,REGULAR,freethrow,1 of 1,[],1627741,,,1610612755,104,110,2024-02-13T02:06:41Z,5720000,False,,,0,,B. Hield technical Free Throw 1 of 1 (21 PTS),[1627741],1610612755.0,PHI,technical,,,Hield,B. Hield,,,,,,,,Made,,,21.0,,,,,,,,,,,,,,,
587,PT04M28.00S,2024-02-13T02:07:15.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,66.17936925098554,54.65686274509803,1610612755,104,113,2024-02-13T02:07:33Z,5730000,False,23.0,265.0,1,right,B. Hield 26' 3PT pullup (24 PTS),[1627741],1610612755.0,PHI,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,26.64,Made,,,24.0,,,,,,,,,,,,,,,
588,PT04M14.00S,2024-02-13T02:07:28.6Z,4,REGULAR,3pt,Jump Shot,[],1628378,31.61957950065703,64.95098039215686,1610612739,104,113,2024-02-13T02:07:54Z,5740000,False,-75.0,245.0,1,left,MISS D. Mitchell 25' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.59,Missed,,,,,,,,,,,,,,,,,,
589,PT04M14.00S,2024-02-13T02:07:28.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,104,113,2024-02-13T02:07:54Z,5750000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,588.0,,,,,,,,,,,,,,,,,
593,PT04M12.00S,2024-02-13T02:08:08.0Z,4,REGULAR,foul,personal,[],1630178,,,1610612739,104,113,2024-02-13T02:17:42Z,5790000,False,,,0,,T. Maxey personal FOUL (4 PF),"[1630178, 1628386]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,202007.0,,,,,,,,,,4.0,0.0,Allen,1628386.0,,,
597,PT04M05.00S,2024-02-13T02:09:40.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,30.17411300919842,69.11764705882352,1610612739,104,113,2024-02-13T02:10:54Z,5830000,False,-96.0,231.0,1,left,MISS D. Garland 25' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
598,PT04M05.00S,2024-02-13T02:09:40.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,104,113,2024-02-13T02:09:45Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,597.0,,,,,,,,,,,,,,,,,
599,PT04M05.00S,2024-02-13T02:09:44.8Z,4,REGULAR,foul,personal,[],1627741,,,1610612739,104,113,2024-02-13T02:10:02Z,5850000,False,,,0,,B. Hield loose ball personal FOUL (5 PF),"[1627741, 1629622]",1610612755.0,PHI,loose ball,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,202007.0,,,,,,,,,,5.0,0.0,Strus,1629622.0,,,
601,PT03M59.00S,2024-02-13T02:10:03.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629636,6.521024967148489,51.71568627450981,1610612739,106,113,2024-02-13T02:11:36Z,5870000,False,-9.0,9.0,1,left,D. Garland driving floating bank Jump Shot (18 PTS),[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.23,Made,,,18.0,,,,,,,,,,,,,,,
602,PT03M59.00S,2024-02-13T02:10:13.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,106,113,2024-02-13T02:10:13Z,5880000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M40.00S,2024-02-13T02:13:20.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,80.1084099868594,62.99019607843137,1610612755,106,115,2024-02-13T02:13:25Z,5890000,False,65.0,134.0,1,right,T. Maxey 14' pullup Jump Shot (19 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,14.94,Made,,,19.0,,,,,,,,,,,,,,,
604,PT03M17.00S,2024-02-13T02:13:47.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612739,106,115,2024-02-13T02:13:58Z,5900000,False,,,0,,T. Maxey personal FOUL (5 PF) (Mitchell 2 FT),"[1630178, 1628378]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,201245.0,,,,,,,,,,5.0,0.0,Mitchell,1628378.0,,,
606,PT03M17.00S,2024-02-13T02:14:14.9Z,4,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,107,115,2024-02-13T02:14:14Z,5920000,False,,,0,,D. Mitchell Free Throw 1 of 2 (27 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,27.0,,,,,,,,,,,,,,,
607,PT03M17.00S,2024-02-13T02:14:16.0Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,107,115,2024-02-13T02:14:23Z,5930000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M17.00S,2024-02-13T02:14:16.0Z,4,REGULAR,substitution,in,[],1627747,,,1610612739,107,115,2024-02-13T02:14:23Z,5940000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M17.00S,2024-02-13T02:14:27.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,107,115,2024-02-13T02:16:52Z,5950000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M17.00S,2024-02-13T02:15:53.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,107,115,2024-02-13T02:15:53Z,5960000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M17.00S,2024-02-13T02:17:19.4Z,4,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,108,115,2024-02-13T02:17:19Z,5970000,False,,,0,,D. Mitchell Free Throw 2 of 2 (28 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,28.0,,,,,,,,,,,,,,,
