actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
425,PT05M01.00S,2023-10-29T01:07:47.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,94.1688567674113,51.225490196078425,1610612739,72,78,2023-10-29T01:07:53Z,4200000,False,6.0,2.0,1,right,MISS M. Strus cutting Layup - blocked,"[1629622, 1630167]",1610612739.0,CLE,cutting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,0.65,Missed,,,,,,,,,Toppin,1630167.0,,,
426,PT05M01.00S,2023-10-29T01:07:47.7Z,3,REGULAR,block,,[],1630167,,,1610612739,72,78,2023-10-29T01:07:51Z,4210000,False,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
427,PT04M57.00S,2023-10-29T01:07:51.7Z,3,REGULAR,rebound,offensive,[],1630241,,,1610612739,72,78,2023-10-29T01:07:53Z,4220000,False,,,0,,S. Merrill REBOUND (Off:1 Def:0),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,,425.0,1.0,0.0,1.0,,,,,,,,,
428,PT04M46.00S,2023-10-29T01:08:03.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630171,94.30026281208936,53.92156862745098,1610612739,72,78,2023-10-29T01:08:09Z,4230000,False,20.0,1.0,1,right,MISS I. Okoro running Layup,[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,1.96,Missed,,,,,,,,,,,,,
429,PT04M42.00S,2023-10-29T01:08:07.8Z,3,REGULAR,rebound,defensive,[],1630188,,,1610612754,72,78,2023-10-29T01:08:09Z,4240000,False,,,0,,J. Smith REBOUND (Off:2 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,428.0,6.0,4.0,2.0,,,,,,,,,
430,PT04M41.00S,2023-10-29T01:08:13.0Z,3,REGULAR,foul,offensive,[],1630188,,,1610612754,72,78,2023-10-29T01:08:20Z,4250000,False,,,0,,J. Smith charge offensive FOUL (1 PF),"[1630188, 1629622]",1610612754.0,IND,charge,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,203591.0,1.0,0.0,Strus,1629622.0,,,,,,,,,,,,,,,
432,PT04M41.00S,2023-10-29T01:08:13.0Z,3,REGULAR,turnover,offensive foul,[],1630188,,,1610612754,72,78,2023-10-29T01:08:13Z,4270000,False,,,0,,J. Smith offensive foul TURNOVER (1 TO),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,203591.0,,,,,,,,,,,,,,,,,1.0,,
433,PT04M41.00S,2023-10-29T01:08:20.6Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,72,78,2023-10-29T01:08:39Z,4280000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M41.00S,2023-10-29T01:08:20.6Z,3,REGULAR,substitution,out,[],1630167,,,1610612739,72,78,2023-10-29T01:08:39Z,4290000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M41.00S,2023-10-29T01:08:20.6Z,3,REGULAR,substitution,in,[],1629731,,,1610612739,72,78,2023-10-29T01:08:39Z,4300000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M41.00S,2023-10-29T01:08:20.6Z,3,REGULAR,substitution,in,[],1630174,,,1610612739,72,78,2023-10-29T01:08:39Z,4310000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M27.00S,2023-10-29T01:08:53.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629622,76.2976346911958,86.02941176470588,1610612739,72,78,2023-10-29T01:08:56Z,4320000,False,180.0,170.0,1,right,MISS M. Strus 24' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,24.79,Missed,,,,,,,,,,,,,
438,PT04M25.00S,2023-10-29T01:08:55.4Z,3,REGULAR,rebound,defensive,[],1629614,,,1610612754,72,78,2023-10-29T01:08:55Z,4330000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,437.0,2.0,2.0,0.0,,,,,,,,,
439,PT04M20.00S,2023-10-29T01:09:05.0Z,3,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612754,72,78,2023-10-29T01:09:20Z,4340000,False,,,0,,C. LeVert shooting personal FOUL (2 PF) (Haliburton 2 FT),"[1627747, 1630169]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,203591.0,2.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,
441,PT04M20.00S,2023-10-29T01:09:29.2Z,3,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,72,79,2023-10-29T01:09:29Z,4360000,False,,,0,,T. Haliburton Free Throw 1 of 2 (7 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
442,PT04M20.00S,2023-10-29T01:09:30.2Z,3,REGULAR,substitution,out,[],1630596,,,1610612754,72,79,2023-10-29T01:09:41Z,4370000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M20.00S,2023-10-29T01:09:30.2Z,3,REGULAR,substitution,in,[],202684,,,1610612754,72,79,2023-10-29T01:09:41Z,4380000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M20.00S,2023-10-29T01:09:49.2Z,3,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,72,80,2023-10-29T01:09:49Z,4390000,False,,,0,,T. Haliburton Free Throw 2 of 2 (8 PTS),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
446,PT04M06.00S,2023-10-29T01:10:05.7Z,3,REGULAR,2pt,Jump Shot,[],1630241,93.38042049934296,74.01960784313727,1610612739,72,80,2023-10-29T01:10:09Z,4400000,False,120.0,10.0,1,right,MISS S. Merrill 12' pullup Shot,[1630241],1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Mid-Range,8-16 Right,,,,,,12.05,Missed,,,,,,,,,,,,,
447,PT04M03.00S,2023-10-29T01:10:08.7Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,72,80,2023-10-29T01:10:09Z,4410000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:6),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Right,,,,,,,,446.0,7.0,6.0,1.0,,,,,,,,,
448,PT03M56.00S,2023-10-29T01:10:14.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,6.521024967148489,50.73529411764706,1610612754,72,82,2023-10-29T01:10:20Z,4420000,False,-4.0,9.0,1,left,T. Haliburton driving Layup (10 PTS),[1630169],1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,0.95,Made,,,,,10.0,,,,,,,,
449,PT03M43.00S,2023-10-29T01:10:29.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,94.95729303547962,50.49019607843137,1610612739,74,82,2023-10-29T01:10:35Z,4430000,False,2.0,-5.0,1,right,M. Strus driving reverse Layup (12 PTS) (S. Merrill 1 AST),"[1629622, 1630241]",1610612739.0,CLE,driving reverse,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,0.57,Made,,,,,12.0,S. Merrill,1630241.0,1.0,,,,,
451,PT03M28.00S,2023-10-29T01:10:42.6Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612754,74,82,2023-10-29T01:10:46Z,4450000,False,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 1630241]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Merrill,1630241.0
452,PT03M28.00S,2023-10-29T01:10:42.6Z,3,REGULAR,steal,,[],1630241,,,1610612739,74,82,2023-10-29T01:10:44Z,4460000,False,,,0,,S. Merrill STEAL (1 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
453,PT03M25.00S,2023-10-29T01:10:49.6Z,3,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612739,74,82,2023-10-29T01:11:01Z,4470000,False,,,0,,A. Nembhard shooting personal FOUL (3 PF) (LeVert 2 FT),"[1629614, 1627747]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,203591.0,3.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
455,PT03M25.00S,2023-10-29T01:11:18.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627747,,,1610612739,74,82,2023-10-29T01:11:18Z,4490000,False,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
456,PT03M25.00S,2023-10-29T01:11:18.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,74,82,2023-10-29T01:11:18Z,4500000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,455.0,,,,,,,,,,,,
457,PT03M25.00S,2023-10-29T01:11:20.3Z,3,REGULAR,substitution,out,[],1629622,,,1610612739,74,82,2023-10-29T01:11:38Z,4510000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M25.00S,2023-10-29T01:11:20.3Z,3,REGULAR,substitution,out,[],1630169,,,1610612739,74,82,2023-10-29T01:11:38Z,4520000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M25.00S,2023-10-29T01:11:20.3Z,3,REGULAR,substitution,out,[],1629614,,,1610612739,74,82,2023-10-29T01:11:38Z,4530000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M25.00S,2023-10-29T01:11:20.3Z,3,REGULAR,substitution,in,[],1627777,,,1610612739,74,82,2023-10-29T01:11:38Z,4540000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M25.00S,2023-10-29T01:11:20.3Z,3,REGULAR,substitution,in,[],204456,,,1610612739,74,82,2023-10-29T01:11:38Z,4550000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M25.00S,2023-10-29T01:11:20.3Z,3,REGULAR,substitution,in,[],1628971,,,1610612739,74,82,2023-10-29T01:11:38Z,4560000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M25.00S,2023-10-29T01:11:43.3Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627747,,,1610612739,75,82,2023-10-29T01:11:43Z,4570000,False,,,0,,C. LeVert Free Throw 2 of 2 (28 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,Made,,,,,28.0,,,,,,,,
464,PT03M11.00S,2023-10-29T01:12:00.3Z,3,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612754,75,82,2023-10-29T01:12:06Z,4580000,False,,,0,,G. Niang shooting personal FOUL (2 PF) (Nesmith 2 FT),"[1627777, 1630174]",1610612739.0,CLE,shooting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,203591.0,2.0,0.0,Nesmith,1630174.0,,,,,,,,,,,,,,,
466,PT03M11.00S,2023-10-29T01:12:29.7Z,3,REGULAR,freethrow,1 of 2,[],1630174,,,1610612754,75,82,2023-10-29T01:12:29Z,4600000,False,,,0,,MISS A. Nesmith Free Throw 1 of 2,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
467,PT03M11.00S,2023-10-29T01:12:29.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612754,75,82,2023-10-29T01:12:29Z,4610000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,466.0,,,,,,,,,,,,
468,PT03M11.00S,2023-10-29T01:12:46.3Z,3,REGULAR,freethrow,2 of 2,[],1630174,,,1610612754,75,83,2023-10-29T01:12:46Z,4620000,False,,,0,,A. Nesmith Free Throw 2 of 2 (18 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,Made,,,,,18.0,,,,,,,,
469,PT02M58.00S,2023-10-29T01:13:01.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,87.99277266754271,55.63725490196079,1610612739,77,83,2023-10-29T01:13:05Z,4630000,False,28.0,60.0,1,right,G. Niang 6' driving floating Jump Shot (4 PTS) (C. LeVert 6 AST),"[1627777, 1627747]",1610612739.0,CLE,driving floating,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.67,Made,,,,,4.0,C. LeVert,1627747.0,6.0,,,,,
471,PT02M45.00S,2023-10-29T01:13:14.7Z,3,REGULAR,3pt,Jump Shot,[],1627741,32.53942181340342,60.29411764705882,1610612754,77,83,2023-10-29T01:13:19Z,4650000,False,-51.0,253.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,25.86,Missed,,,,,,,,,,,,,
472,PT02M42.00S,2023-10-29T01:13:17.7Z,3,REGULAR,rebound,defensive,[],202684,,,1610612739,77,83,2023-10-29T01:13:19Z,4660000,False,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,471.0,1.0,1.0,0.0,,,,,,,,,
473,PT02M32.00S,2023-10-29T01:13:28.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,89.96386333771353,39.950980392156865,1610612739,77,83,2023-10-29T01:13:34Z,4670000,False,-50.0,42.0,1,right,MISS G. Niang 6' driving floating bank Shot,[1627777],1610612739.0,CLE,driving floating bank,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.53,Missed,,,,,,,,,,,,,
474,PT02M26.00S,2023-10-29T01:13:34.6Z,3,REGULAR,rebound,offensive,[],202684,,,1610612739,77,83,2023-10-29T01:13:34Z,4680000,False,,,0,,T. Thompson REBOUND (Off:1 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,473.0,2.0,1.0,1.0,,,,,,,,,
475,PT02M26.00S,2023-10-29T01:13:33.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202684,94.40999984741211,50.0,1610612739,79,83,2023-10-29T01:13:33Z,4690000,False,0.0,0.0,1,right,T. Thompson tip Layup (2 PTS),[202684],1610612739.0,CLE,tip,,,Thompson,T. Thompson,,,,,Mid-Range,8-16 Left,,,,,,0.0,Made,,,,,2.0,,,,,,,,
476,PT02M18.00S,2023-10-29T01:13:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204456,6.389618922470433,49.50980392156863,1610612754,79,85,2023-10-29T01:13:49Z,4700000,False,2.0,8.0,1,left,T. McConnell driving reverse Layup (6 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,0.8,Made,,,,,6.0,,,,,,,,
477,PT02M01.00S,2023-10-29T01:13:58.3Z,3,REGULAR,3pt,Jump Shot,[],1629731,66.44218134034165,41.66666666666667,1610612739,82,85,2023-10-29T01:14:02Z,4710000,False,-42.0,263.0,1,right,D. Wade 26' 3PT  (3 PTS) (C. LeVert 7 AST),"[1629731, 1627747]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,,,,26.62,Made,,,,,3.0,C. LeVert,1627747.0,7.0,,,,,
479,PT01M31.00S,2023-10-29T01:14:28.7Z,3,REGULAR,3pt,Jump Shot,[],1630188,32.53942181340342,56.372549019607845,1610612754,82,88,2023-10-29T01:14:34Z,4730000,False,-32.0,253.0,1,left,J. Smith 25' 3PT  (13 PTS) (B. Hield 2 AST),"[1630188, 1627741]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,25.54,Made,,,,,13.0,B. Hield,1627741.0,2.0,,,,,
481,PT01M16.00S,2023-10-29T01:14:44.0Z,3,REGULAR,2pt,Jump Shot,[],1627747,92.32917214191852,68.87254901960785,1610612739,84,88,2023-10-29T01:35:00Z,4750000,False,94.0,20.0,1,right,C. LeVert 9' pullup Jump Shot (30 PTS) (T. Thompson 1 AST),"[1627747, 202684]",1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,9.64,Made,,,,,30.0,T. Thompson,202684.0,1.0,,,,,
482,PT01M00.00S,2023-10-29T01:14:59.9Z,3,REGULAR,3pt,Jump Shot,[],1630174,4.28712220762155,97.05882352941177,1610612754,84,91,2023-10-29T01:15:13Z,4760000,False,-235.0,-12.0,1,left,A. Nesmith 3PT  (21 PTS) (T. McConnell 6 AST),"[1630174, 204456]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,,23.56,Made,,,,,21.0,T. McConnell,204456.0,6.0,,,,,
484,PT00M44.90S,2023-10-29T01:15:18.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,79.84559789750328,45.34313725490196,1610612739,84,91,2023-10-29T01:15:25Z,4780000,False,-23.0,137.0,1,right,MISS C. LeVert 13' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,13.9,Missed,,,,,,,,,,,,,
485,PT00M42.60S,2023-10-29T01:15:20.5Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,84,91,2023-10-29T01:15:25Z,4790000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,484.0,1.0,1.0,0.0,,,,,,,,,
486,PT00M38.00S,2023-10-29T01:15:25.1Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],204456,12.171484888304862,30.392156862745097,1610612754,84,91,2023-10-29T01:36:03Z,4800000,False,98.0,62.0,1,left,MISS T. McConnell 11' running Shot,[204456],1610612754.0,IND,running,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,11.59,Missed,,,,,,,,,,,,,
487,PT00M37.60S,2023-10-29T01:15:25.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,84,91,2023-10-29T01:15:30Z,4810000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,486.0,,,,,,,,,,,,
488,PT00M37.60S,2023-10-29T01:15:38.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,84,91,2023-10-29T01:15:38Z,4820000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M37.60S,2023-10-29T01:16:27.8Z,3,REGULAR,substitution,out,[],202684,,,1610612739,84,91,2023-10-29T01:18:07Z,4830000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M37.60S,2023-10-29T01:16:27.8Z,3,REGULAR,substitution,in,[],1629622,,,1610612739,84,91,2023-10-29T01:18:07Z,4840000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M33.40S,2023-10-29T01:18:32.0Z,3,REGULAR,foul,personal,[],1627741,,,1610612739,84,91,2023-10-29T01:18:58Z,4850000,False,,,0,,B. Hield personal FOUL (1 PF),"[1627741, 1629731]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,203591.0,1.0,0.0,Wade,1629731.0,,,,,,,,,,,,,,,
495,PT00M30.00S,2023-10-29T01:19:00.5Z,3,REGULAR,3pt,Jump Shot,[],1629731,70.51576872536137,24.509803921568626,1610612739,87,91,2023-10-29T01:19:06Z,4870000,False,-127.0,225.0,1,right,D. Wade 25' 3PT  (6 PTS) (C. LeVert 8 AST),"[1629731, 1627747]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,25.84,Made,,,,,6.0,C. LeVert,1627747.0,8.0,,,,,
497,PT00M13.10S,2023-10-29T01:19:18.6Z,3,REGULAR,3pt,Jump Shot,[],1628971,16.63929040735874,94.6078431372549,1610612754,87,91,2023-10-29T01:19:27Z,4890000,False,-223.0,104.0,1,left,MISS B. Brown 24' 3PT,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,24.6,Missed,,,,,,,,,,,,,
498,PT00M04.80S,2023-10-29T01:19:26.9Z,3,REGULAR,rebound,offensive,[],1630174,,,1610612754,87,91,2023-10-29T01:19:27Z,4900000,False,,,0,,A. Nesmith REBOUND (Off:2 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,497.0,4.0,2.0,2.0,,,,,,,,,
499,PT00M03.90S,2023-10-29T01:19:27.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627741,12.697109067017081,46.07843137254902,1610612754,87,91,2023-10-29T01:19:32Z,4910000,False,20.0,67.0,1,left,MISS B. Hield 6' driving floating Shot,[1627741],1610612754.0,IND,driving floating,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.97,Missed,,,,,,,,,,,,,
500,PT00M01.40S,2023-10-29T01:19:30.4Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,87,91,2023-10-29T01:20:02Z,4920000,False,,,0,,S. Merrill REBOUND (Off:1 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,499.0,2.0,1.0,1.0,,,,,,,,,
501,PT00M01.20S,2023-10-29T01:19:34.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627747,67.36202365308804,59.80392156862745,1610612739,87,91,2023-10-29T01:36:42Z,4930000,False,49.0,254.0,1,right,MISS C. LeVert 25' pullup 3PT - blocked,"[1627747, 1627741]",1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,25.9,Missed,,,,,,,,,Hield,1627741.0,,,
502,PT00M01.20S,2023-10-29T01:19:34.7Z,3,REGULAR,block,,[],1627741,,,1610612739,87,91,2023-10-29T01:19:39Z,4940000,False,,,0,,B. Hield BLOCK (1 BLK),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
503,PT00M01.00S,2023-10-29T01:19:34.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,87,91,2023-10-29T01:36:42Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,501.0,,,,,,,,,,,,
504,PT00M00.00S,2023-10-29T01:19:47.1Z,3,REGULAR,period,end,[],0,,,1610612739,87,91,2023-10-29T01:21:00Z,4960000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2023-10-29T01:20:32.3Z,4,REGULAR,substitution,out,['startperiod'],1630241,,,1610612739,87,91,2023-10-29T01:22:10Z,4970000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2023-10-29T01:20:32.3Z,4,REGULAR,substitution,in,['startperiod'],202684,,,1610612739,87,91,2023-10-29T01:22:10Z,4980000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2023-10-29T01:22:11.4Z,4,REGULAR,period,start,[],0,,,1610612739,87,91,2023-10-29T01:22:11Z,4990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M43.00S,2023-10-29T01:22:26.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,92.85479632063075,54.90196078431373,1610612739,87,91,2023-10-29T01:37:37Z,5000000,False,25.0,15.0,1,right,MISS M. Strus driving finger roll Layup,[1629622],1610612739.0,CLE,driving finger roll,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,2.86,Missed,,,,,,,,,,,,,
510,PT11M39.00S,2023-10-29T01:22:30.8Z,4,REGULAR,rebound,offensive,[],202684,,,1610612739,87,91,2023-10-29T01:22:32Z,5010000,False,,,0,,T. Thompson REBOUND (Off:2 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,509.0,3.0,1.0,2.0,,,,,,,,,
511,PT11M39.00S,2023-10-29T01:22:31.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202684,94.40999984741211,50.0,1610612739,89,91,2023-10-29T01:22:31Z,5020000,False,0.0,0.0,1,right,T. Thompson tip DUNK (4 PTS),[202684],1610612739.0,CLE,tip,,,Thompson,T. Thompson,,,,,Mid-Range,8-16 Left,,,,,,0.0,Made,,,,,4.0,,,,,,,,
