actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
258,PT06M52.00S,2024-03-10T23:54:13.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,34,42,2024-03-10T23:54:13Z,2570000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M31.00S,2024-03-10T23:57:22.3Z,2,REGULAR,turnover,lost ball,[],1627747,,,1610612739,34,42,2024-03-10T23:57:26Z,2580000,False,,,0,,C. LeVert lost ball TURNOVER (3 TO),"[1627747, 203471]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Left,3.0,Schroder,203471.0,,,,,,,,,,,,,,,,,
260,PT06M31.00S,2024-03-10T23:57:22.3Z,2,REGULAR,steal,,[],203471,,,1610612751,34,42,2024-03-10T23:57:24Z,2590000,False,,,0,,D. Schroder STEAL (1 STL),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
261,PT06M26.00S,2024-03-10T23:57:27.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628372,6.652431011826544,51.225490196078425,1610612751,34,44,2024-03-10T23:57:35Z,2600000,False,-6.0,10.0,1,left,D. Smith Jr. running DUNK (4 PTS) (D. Schroder 2 AST),"[1628372, 203471]",1610612751.0,BKN,running,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,1.17,Made,4.0,D. Schroder,203471.0,2.0,,,,,,,,,,,
263,PT06M16.00S,2024-03-10T23:57:38.3Z,2,REGULAR,3pt,Jump Shot,[],1627777,69.33311432325887,67.40196078431373,1610612739,34,44,2024-03-10T23:57:44Z,2620000,False,87.0,236.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,25.13,Missed,,,,,,,,,,,,,,,
264,PT06M11.00S,2024-03-10T23:57:43.3Z,2,REGULAR,rebound,defensive,[],1628372,,,1610612751,34,44,2024-03-10T23:57:44Z,2630000,False,,,0,,D. Smith Jr. REBOUND (Off:2 Def:1),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,263.0,3.0,1.0,2.0,,,,
265,PT06M02.00S,2024-03-10T23:57:51.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,9.937582128777924,49.754901960784316,1610612751,34,46,2024-03-10T23:57:57Z,2640000,False,1.0,41.0,1,left,N. Claxton turnaround Hook (10 PTS) (D. Schroder 3 AST),"[1629651, 203471]",1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,4.09,Made,10.0,D. Schroder,203471.0,3.0,,,,,,,,,,,
267,PT05M41.00S,2024-03-10T23:58:14.7Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612739,34,46,2024-03-10T23:58:28Z,2660000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (LeVert 2 FT),"[1629651, 1627747]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202037.0,,,,,,,2.0,1.0,LeVert,1627747.0
269,PT05M41.00S,2024-03-10T23:58:41.8Z,2,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,34,46,2024-03-10T23:58:41Z,2680000,False,,,0,,MISS C. LeVert Free Throw 1 of 2,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
270,PT05M41.00S,2024-03-10T23:58:41.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,34,46,2024-03-10T23:58:41Z,2690000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,269.0,,,,,,,
271,PT05M41.00S,2024-03-10T23:58:54.8Z,2,REGULAR,freethrow,2 of 2,[],1627747,,,1610612739,35,46,2024-03-10T23:58:54Z,2700000,False,,,0,,C. LeVert Free Throw 2 of 2 (3 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
272,PT05M29.00S,2024-03-10T23:59:12.9Z,2,REGULAR,violation,kicked ball,[],1629636,,,1610612751,35,46,2024-03-10T23:59:17Z,2710000,False,,,0,,D. Garland kicked ball VIOLATION,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,2004.0,,,,,,,,,,
273,PT05M12.00S,2024-03-10T23:59:40.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,16.68856767411301,44.97549019607843,1610612751,35,46,2024-03-10T23:59:51Z,2720000,False,25.0,104.0,1,left,MISS C. Thomas 10' driving floating bank Shot,[1630560],1610612751.0,BKN,driving floating bank,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,10.74,Missed,,,,,,,,,,,,,,,
274,PT05M12.00S,2024-03-10T23:59:40.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,35,46,2024-03-11T00:00:03Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,273.0,,,,,,,
275,PT05M12.00S,2024-03-10T23:59:46.9Z,2,REGULAR,foul,personal,[],1630171,,,1610612751,35,46,2024-03-10T23:59:58Z,2740000,False,,,0,,I. Okoro loose ball personal FOUL (2 PF),"[1630171, 1627827]",1610612739.0,CLE,loose ball,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,202037.0,,,,,,,2.0,0.0,Finney-Smith,1627827.0
277,PT05M12.00S,2024-03-11T00:00:05.4Z,2,REGULAR,substitution,out,[],1628372,,,1610612751,35,46,2024-03-11T00:00:10Z,2760000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M12.00S,2024-03-11T00:00:05.4Z,2,REGULAR,substitution,in,[],1629022,,,1610612751,35,46,2024-03-11T00:00:10Z,2770000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M01.00S,2024-03-11T00:00:27.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629022,24.655059132720105,15.441176470588236,1610612751,35,46,2024-03-11T00:00:34Z,2780000,False,173.0,179.0,1,left,MISS L. Walker IV 24' 3PT,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,24.9,Missed,,,,,,,,,,,,,,,
280,PT04M58.00S,2024-03-11T00:00:30.0Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,35,46,2024-03-11T00:00:34Z,2790000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,279.0,5.0,3.0,2.0,,,,
281,PT04M54.00S,2024-03-11T00:00:33.7Z,2,REGULAR,turnover,bad pass,[],1629022,,,1610612751,35,46,2024-03-11T00:00:51Z,2800000,False,,,0,,L. Walker IV bad pass TURNOVER (1 TO),"[1629022, 1627747]",1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Right,1.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,
282,PT04M54.00S,2024-03-11T00:00:33.7Z,2,REGULAR,steal,,[],1627747,,,1610612739,35,46,2024-03-11T00:00:35Z,2810000,False,,,0,,C. LeVert STEAL (2 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
283,PT04M44.00S,2024-03-11T00:00:43.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627777,87.99277266754271,45.09803921568628,1610612739,37,46,2024-03-11T00:00:57Z,2820000,False,-25.0,60.0,1,right,G. Niang 6' floating Jump Shot (5 PTS),[1627777],1610612739.0,CLE,floating,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,6.52,Made,5.0,,,,,,,,,,,,,,
284,PT04M32.00S,2024-03-11T00:00:54.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,7.046649145860711,50.245098039215684,1610612751,37,48,2024-03-11T00:01:01Z,2830000,False,-1.0,14.0,1,left,C. Thomas driving Layup (9 PTS),[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,1.38,Made,9.0,,,,,,,,,,,,,,
285,PT04M13.00S,2024-03-11T00:01:14.3Z,2,REGULAR,3pt,Jump Shot,[],1627777,93.24901445466492,95.83333333333334,1610612739,40,48,2024-03-11T00:01:20Z,2840000,False,229.0,11.0,1,right,G. Niang 3PT  (8 PTS) (I. Okoro 1 AST),"[1627777, 1630171]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,,,,22.95,Made,8.0,I. Okoro,1630171.0,1.0,,,,,,,,,,,
287,PT04M01.00S,2024-03-11T00:01:26.6Z,2,REGULAR,3pt,Jump Shot,[],1627827,22.946780551905388,90.19607843137256,1610612751,40,48,2024-03-11T00:01:32Z,2860000,False,-201.0,163.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,25.89,Missed,,,,,,,,,,,,,,,
288,PT03M58.00S,2024-03-11T00:01:29.6Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,40,48,2024-03-11T00:01:32Z,2870000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,287.0,1.0,1.0,0.0,,,,
289,PT03M53.00S,2024-03-11T00:01:37.2Z,2,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612739,40,48,2024-03-11T00:01:46Z,2880000,False,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Allen 2 FT),"[1629022, 1628386]",1610612751.0,BKN,shooting,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2004.0,,,,,,,1.0,0.0,Allen,1628386.0
291,PT03M53.00S,2024-03-11T00:02:04.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628386,,,1610612739,40,48,2024-03-11T00:02:04Z,2900000,False,,,0,,MISS J. Allen Free Throw 1 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
292,PT03M53.00S,2024-03-11T00:02:04.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,40,48,2024-03-11T00:02:04Z,2910000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,291.0,,,,,,,
293,PT03M53.00S,2024-03-11T00:02:05.5Z,2,REGULAR,substitution,out,[],1630560,,,1610612739,40,48,2024-03-11T00:02:10Z,2920000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M53.00S,2024-03-11T00:02:05.5Z,2,REGULAR,substitution,in,[],1628969,,,1610612739,40,48,2024-03-11T00:02:10Z,2930000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M53.00S,2024-03-11T00:02:24.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628386,,,1610612739,41,48,2024-03-11T00:02:24Z,2940000,False,,,0,,J. Allen Free Throw 2 of 2 (5 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
296,PT03M39.00S,2024-03-11T00:02:43.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,6.521024967148489,49.26470588235294,1610612751,41,50,2024-03-11T00:02:49Z,2950000,False,4.0,9.0,1,left,N. Claxton alley-oop DUNK (12 PTS) (D. Schroder 4 AST),"[1629651, 203471]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,0.95,Made,12.0,D. Schroder,203471.0,4.0,,,,,,,,,,,
299,PT03M18.00S,2024-03-11T00:03:23.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,41,50,2024-03-11T00:40:00Z,2980000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M11.00S,2024-03-11T00:06:34.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,94.30026281208936,50.0,1610612739,43,50,2024-03-11T00:06:39Z,3020000,False,0.0,1.0,1,right,J. Allen Hook (7 PTS) (D. Garland 3 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,0.11,Made,7.0,D. Garland,1629636.0,3.0,,,,,,,,,,,
305,PT02M56.00S,2024-03-11T00:06:50.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,12.302890932982917,48.28431372549019,1610612751,43,50,2024-03-11T00:06:55Z,3040000,False,9.0,63.0,1,left,MISS N. Claxton 6' Hook,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,6.37,Missed,,,,,,,,,,,,,,,
306,PT02M54.00S,2024-03-11T00:06:52.6Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,43,50,2024-03-11T00:07:10Z,3050000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,305.0,4.0,3.0,1.0,,,,
307,PT02M38.00S,2024-03-11T00:07:07.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,67.23061760840999,57.35294117647059,1610612739,46,50,2024-03-11T00:07:12Z,3060000,False,37.0,256.0,1,right,G. Niang 25' 3PT  (11 PTS) (C. LeVert 3 AST),"[1627777, 1627747]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,,25.81,Made,11.0,C. LeVert,1627747.0,3.0,,,,,,,,,,,
309,PT02M10.00S,2024-03-11T00:07:36.1Z,2,REGULAR,2pt,Jump Shot,[],1629022,21.895532194480946,49.754901960784316,1610612751,46,50,2024-03-11T00:07:39Z,3080000,False,1.0,153.0,1,left,MISS L. Walker IV 15' Jump Shot,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Center,,,,15.33,Missed,,,,,,,,,,,,,,,
310,PT02M07.00S,2024-03-11T00:07:38.4Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,46,50,2024-03-11T00:07:38Z,3090000,False,,,0,,G. Niang REBOUND (Off:1 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,309.0,2.0,1.0,1.0,,,,
311,PT01M54.00S,2024-03-11T00:07:52.4Z,2,REGULAR,3pt,Jump Shot,[],1627777,74.45795006570303,84.80392156862744,1610612739,46,50,2024-03-11T00:07:56Z,3100000,False,174.0,188.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,25.59,Missed,,,,,,,,,,,,,,,
312,PT01M51.00S,2024-03-11T00:07:55.4Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612751,46,50,2024-03-11T00:07:56Z,3110000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,311.0,1.0,1.0,0.0,,,,
313,PT01M37.00S,2024-03-11T00:08:12.5Z,2,REGULAR,turnover,out-of-bounds,[],1629022,,,1610612751,46,50,2024-03-11T00:08:19Z,3120000,False,,,0,,L. Walker IV step out-of-bounds TURNOVER (2 TO),[1629022],1610612751.0,BKN,step,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Left,2.0,,,,,,,,,2004.0,,,,,,,,,,
314,PT01M37.00S,2024-03-11T00:08:16.8Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,46,50,2024-03-11T00:08:29Z,3130000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M37.00S,2024-03-11T00:08:16.8Z,2,REGULAR,substitution,out,[],1629022,,,1610612739,46,50,2024-03-11T00:08:29Z,3140000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M37.00S,2024-03-11T00:08:16.8Z,2,REGULAR,substitution,in,[],1641854,,,1610612739,46,50,2024-03-11T00:08:29Z,3150000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M37.00S,2024-03-11T00:08:16.8Z,2,REGULAR,substitution,in,[],1628372,,,1610612739,46,50,2024-03-11T00:08:29Z,3160000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M11.00S,2024-03-11T00:09:04.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641854,87.86136662286465,76.47058823529412,1610612739,48,50,2024-03-11T00:09:12Z,3170000,False,132.0,62.0,1,right,C. Porter Jr. 14' fadeaway Jump Shot (7 PTS),[1641854],1610612739.0,CLE,fadeaway,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Right,,,,14.6,Made,7.0,,,,,,,,,,,,,,
319,PT00M46.60S,2024-03-11T00:09:30.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,13.485545335085414,55.63725490196079,1610612751,48,52,2024-03-11T00:09:36Z,3180000,False,-28.0,74.0,1,left,D. Schroder 7' driving floating Jump Shot (5 PTS) (M. Bridges 1 AST),"[203471, 1628969]",1610612751.0,BKN,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,7.95,Made,5.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,
320,PT00M30.20S,2024-03-11T00:09:48.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,94.95729303547962,50.98039215686274,1610612739,50,52,2024-03-11T00:09:52Z,3190000,False,5.0,-5.0,1,right,G. Niang Layup (13 PTS) (J. Allen 3 AST),"[1627777, 1628386]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,0.71,Made,13.0,J. Allen,1628386.0,3.0,,,,,,,,,,,
322,PT00M11.00S,2024-03-11T00:10:12.8Z,2,REGULAR,3pt,Jump Shot,[],203471,29.25427069645204,75.73529411764706,1610612751,50,52,2024-03-11T00:10:17Z,3210000,False,-129.0,222.0,1,left,MISS D. Schroder 25' 3PT,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,25.7,Missed,,,,,,,,,,,,,,,
323,PT00M08.20S,2024-03-11T00:10:15.7Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,50,52,2024-03-11T00:10:15Z,3220000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,322.0,5.0,4.0,1.0,,,,
324,PT00M05.00S,2024-03-11T00:10:21.7Z,2,REGULAR,foul,personal,[],1628372,,,1610612739,50,52,2024-03-11T00:10:26Z,3230000,False,,,0,,D. Smith Jr. personal FOUL (2 PF),"[1628372, 1641854]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,2005.0,,,,,,,2.0,0.0,Porter Jr.,1641854.0
326,PT00M05.00S,2024-03-11T00:10:44.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628372,,,1610612739,50,52,2024-03-11T00:11:05Z,3250000,False,,,0,,D. Smith Jr. away-from-play personal FOUL (3 PF) (LeVert 1 FT),"[1628372, 1627747]",1610612751.0,BKN,away-from-play,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,202037.0,,,,,,,3.0,0.0,LeVert,1627747.0
328,PT00M05.00S,2024-03-11T00:11:11.4Z,2,REGULAR,freethrow,1 of 1,[],1627777,,,1610612739,51,52,2024-03-11T00:11:16Z,3270000,False,,,0,,G. Niang away-from-play Free Throw 1 of 1 (14 PTS),[1627777],1610612739.0,CLE,away-from-play,,,Niang,G. Niang,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
329,PT00M01.80S,2024-03-11T00:11:30.2Z,2,REGULAR,2pt,Jump Shot,[],1628386,90.48948751642575,30.392156862745097,1610612739,51,52,2024-03-11T00:13:28Z,3280000,False,-98.0,37.0,1,right,MISS J. Allen 10' floating Shot,[1628386],1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,10.47,Missed,,,,,,,,,,,,,,,
330,PT00M00.10S,2024-03-11T00:11:31.9Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,51,52,2024-03-11T00:13:28Z,3290000,False,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,329.0,6.0,4.0,2.0,,,,
331,PT00M00.00S,2024-03-11T00:11:33.7Z,2,REGULAR,period,end,[],0,,,1610612751,51,52,2024-03-11T00:11:33Z,3300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2024-03-11T00:26:40.4Z,3,REGULAR,substitution,out,['startperiod'],1641854,,,1610612751,51,52,2024-03-11T00:27:02Z,3310000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2024-03-11T00:26:40.4Z,3,REGULAR,substitution,out,['startperiod'],1628372,,,1610612751,51,52,2024-03-11T00:27:02Z,3320000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-03-11T00:26:40.4Z,3,REGULAR,substitution,in,['startperiod'],1629636,,,1610612751,51,52,2024-03-11T00:27:02Z,3330000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-03-11T00:26:40.4Z,3,REGULAR,substitution,in,['startperiod'],1630560,,,1610612751,51,52,2024-03-11T00:27:02Z,3340000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2024-03-11T00:27:11.1Z,3,REGULAR,period,start,[],0,,,1610612751,51,52,2024-03-11T00:27:11Z,3350000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT11M46.00S,2024-03-11T00:27:24.8Z,3,REGULAR,turnover,bad pass,[],1630560,,,1610612751,51,52,2024-03-11T00:27:31Z,3360000,False,,,0,,C. Thomas bad pass TURNOVER (1 TO),"[1630560, 1627747]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Center,1.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,
339,PT11M46.00S,2024-03-11T00:27:24.8Z,3,REGULAR,steal,,[],1627747,,,1610612739,51,52,2024-03-11T00:27:27Z,3370000,False,,,0,,C. LeVert STEAL (3 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
340,PT11M40.00S,2024-03-11T00:27:29.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,7.046649145860711,51.470588235294116,1610612739,53,52,2024-03-11T00:27:37Z,3380000,False,-7.0,14.0,1,left,I. Okoro running Layup (8 PTS) (C. LeVert 4 AST),"[1630171, 1627747]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,1.56,Made,8.0,C. LeVert,1627747.0,4.0,,,,,,,,,,,
342,PT11M26.00S,2024-03-11T00:27:44.2Z,3,REGULAR,2pt,Jump Shot,[],1630560,87.99277266754271,68.38235294117648,1610612751,53,52,2024-03-11T00:27:48Z,3400000,False,92.0,60.0,1,right,MISS C. Thomas 11' turnaround Shot,[1630560],1610612751.0,BKN,turnaround,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,,11.0,Missed,,,,,,,,,,,,,,,
343,PT11M24.00S,2024-03-11T00:27:46.2Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,53,52,2024-03-11T00:27:48Z,3410000,False,,,0,,G. Niang REBOUND (Off:1 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,342.0,3.0,2.0,1.0,,,,
344,PT11M17.00S,2024-03-11T00:27:53.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,9.937582128777924,37.99019607843137,1610612739,55,52,2024-03-11T00:27:58Z,3420000,False,60.0,41.0,1,left,G. Niang 7' driving floating Jump Shot (16 PTS) (D. Garland 4 AST),"[1627777, 1629636]",1610612739.0,CLE,driving floating,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,7.26,Made,16.0,D. Garland,1629636.0,4.0,,,,,,,,,,,
