actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
258,PT05M03.00S,2023-02-24T03:52:11.1Z,2,REGULAR,3pt,Jump Shot,[],1631099,5.732588699080158,95.83333333333334,1610612758,45,48,2023-02-24T03:52:18Z,2510000,False,-229.0,1.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
259,PT04M58.00S,2023-02-24T03:52:15.4Z,2,REGULAR,rebound,offensive,[],1628989,,,1610612758,45,48,2023-02-24T03:52:15Z,2520000,False,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,258.0,,,,2.0,1.0,1.0,,,,,,,,,,,
260,PT04M57.00S,2023-02-24T03:52:16.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,5.601182654402102,45.588235294117645,1610612758,47,48,2023-02-24T03:52:23Z,2530000,False,22.0,0.0,1,left,K. Huerter reverse Layup (4 PTS),[1628989],1610612758.0,SAC,reverse,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,4.0,,,,,,,,,,
261,PT04M43.00S,2023-02-24T03:52:30.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,92.46057818659659,57.84313725490197,1610612757,47,50,2023-02-24T03:54:05Z,2540000,False,39.0,18.0,1,right,T. Watford driving Layup (8 PTS) (K. Johnson 1 AST),"[1630570, 1630553]",1610612757.0,POR,driving,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,4.33,Made,,,,,,,,8.0,K. Johnson,1630553.0,1.0,,,,,,,
262,PT04M32.00S,2023-02-24T03:52:41.4Z,2,REGULAR,3pt,Jump Shot,[],1628989,31.488173455978973,65.44117647058823,1610612758,50,50,2023-02-24T03:52:46Z,2550000,False,-77.0,243.0,1,left,K. Huerter 25' 3PT  (7 PTS) (D. Sabonis 4 AST),"[1628989, 1627734]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,25.54,Made,,,,,,,,7.0,D. Sabonis,1627734.0,4.0,,,,,,,
264,PT04M15.00S,2023-02-24T03:52:58.1Z,2,REGULAR,2pt,Jump Shot,[],1630570,75.50919842312747,61.51960784313726,1610612757,50,52,2023-02-24T03:53:04Z,2570000,False,58.0,178.0,1,right,T. Watford 18' pullup Jump Shot (10 PTS),[1630570],1610612757.0,POR,pullup,,,Watford,T. Watford,,,,,Mid-Range,16-24 Center,18.68,Made,,,,,,,,10.0,,,,,,,,,,
265,PT03M58.00S,2023-02-24T03:53:14.8Z,2,REGULAR,3pt,Jump Shot,[],1631099,3.7614980289093296,96.07843137254902,1610612758,50,52,2023-02-24T03:53:20Z,2580000,False,-230.0,-17.0,1,left,MISS K. Murray 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.1,Missed,,,,,,,,,,,,,,,,,,
266,PT03M55.00S,2023-02-24T03:53:17.8Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612757,50,52,2023-02-24T03:53:20Z,2590000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:3),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,,,265.0,,,,3.0,3.0,0.0,,,,,,,,,,,
267,PT03M48.00S,2023-02-24T03:53:30.1Z,2,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612757,50,52,2023-02-24T03:53:57Z,2600000,False,,,0,,D. Mitchell shooting personal FOUL (3 PF) (Johnson 2 FT),"[1630558, 1630553]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202027.0,3.0,0.0,Johnson,1630553.0,,
269,PT03M48.00S,2023-02-24T03:54:03.3Z,2,REGULAR,freethrow,1 of 2,[],1630553,,,1610612757,50,53,2023-02-24T03:54:03Z,2620000,False,,,0,,K. Johnson Free Throw 1 of 2 (1 PTS),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
271,PT03M48.00S,2023-02-24T03:54:05.0Z,2,REGULAR,substitution,out,[],1630558,,,1610612757,50,53,2023-02-24T03:54:09Z,2630000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M48.00S,2023-02-24T03:54:05.0Z,2,REGULAR,substitution,in,[],1628368,,,1610612757,50,53,2023-02-24T03:54:09Z,2640000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M48.00S,2023-02-24T03:54:29.4Z,2,REGULAR,freethrow,2 of 2,[],1630553,,,1610612757,50,54,2023-02-24T03:54:29Z,2650000,False,,,0,,K. Johnson Free Throw 2 of 2 (2 PTS),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
274,PT03M33.00S,2023-02-24T03:54:48.1Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612758,50,54,2023-02-24T03:54:52Z,2660000,False,,,0,,D. Sabonis bad pass TURNOVER (4 TO),"[1627734, 1630553]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,4.0,Johnson,1630553.0,,,,,,,,,,,,,,
275,PT03M33.00S,2023-02-24T03:54:48.1Z,2,REGULAR,steal,,[],1630553,,,1610612757,50,54,2023-02-24T03:54:50Z,2670000,False,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
276,PT03M20.00S,2023-02-24T03:55:04.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612757,50,54,2023-02-24T03:55:33Z,2680000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Johnson 2 FT),"[1628989, 1630553]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2534.0,1.0,0.0,Johnson,1630553.0,,
278,PT03M20.00S,2023-02-24T03:55:42.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630553,,,1610612757,50,54,2023-02-24T03:55:42Z,2700000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
279,PT03M20.00S,2023-02-24T03:55:42.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,50,54,2023-02-24T03:55:42Z,2710000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,,,,
280,PT03M20.00S,2023-02-24T03:56:00.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630553,,,1610612757,50,55,2023-02-24T03:56:00Z,2720000,False,,,0,,K. Johnson Free Throw 2 of 2 (3 PTS),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
281,PT03M13.00S,2023-02-24T03:56:10.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.338370565045992,55.14705882352941,1610612758,52,55,2023-02-24T03:56:15Z,2730000,False,-26.0,-2.0,1,left,D. Fox driving Layup (9 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,,,,9.0,,,,,,,,,,
282,PT02M57.00S,2023-02-24T03:56:26.4Z,2,REGULAR,turnover,lost ball,[],1630570,,,1610612757,52,55,2023-02-24T03:56:34Z,2740000,False,,,0,,T. Watford lost ball TURNOVER (2 TO),"[1630570, 203084]",1610612757.0,POR,,,,Watford,T. Watford,,,,,Mid-Range,16-24 Center,,,,2.0,Barnes,203084.0,,,,,,,,,,,,,,
283,PT02M57.00S,2023-02-24T03:56:26.4Z,2,REGULAR,steal,,[],203084,,,1610612758,52,55,2023-02-24T03:56:32Z,2750000,False,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
284,PT02M50.00S,2023-02-24T03:56:33.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203084,7.440867279894875,47.05882352941176,1610612758,52,55,2023-02-24T03:56:41Z,2760000,False,15.0,17.0,1,left,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
285,PT02M48.00S,2023-02-24T03:56:34.9Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,52,55,2023-02-24T03:56:34Z,2770000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,284.0,,,,8.0,7.0,1.0,,,,,,,,,,,
286,PT02M47.00S,2023-02-24T03:56:35.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,7.046649145860711,48.03921568627451,1610612758,52,55,2023-02-24T03:56:45Z,2780000,False,10.0,14.0,1,left,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.68,Missed,,,,,,,,,,,,,,,,,,
287,PT02M45.00S,2023-02-24T03:56:38.3Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,52,55,2023-02-24T03:56:38Z,2790000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,286.0,,,,9.0,7.0,2.0,,,,,,,,,,,
288,PT02M45.00S,2023-02-24T03:56:38.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,5.590000152587891,50.0,1610612758,54,55,2023-02-24T03:56:38Z,2800000,False,0.0,0.0,1,left,D. Sabonis tip Layup (6 PTS),[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,6.0,,,,,,,,,,
289,PT02M31.00S,2023-02-24T03:56:52.6Z,2,REGULAR,turnover,bad pass,[],1629629,,,1610612757,54,55,2023-02-24T03:56:57Z,2810000,False,,,0,,C. Reddish bad pass TURNOVER (4 TO),"[1629629, 1627734]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,,4.0,Sabonis,1627734.0,,,,,,,,,,,,,,
290,PT02M31.00S,2023-02-24T03:56:52.6Z,2,REGULAR,steal,,[],1627734,,,1610612758,54,55,2023-02-24T03:57:43Z,2820000,False,,,0,,D. Sabonis STEAL (3 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
291,PT02M27.00S,2023-02-24T03:56:59.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629629,,,1610612758,54,55,2023-02-24T03:57:23Z,2830000,False,,,0,,C. Reddish shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629629, 203084]",1610612757.0,POR,shooting,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,2534.0,1.0,0.0,Barnes,203084.0,,
293,PT02M27.00S,2023-02-24T03:57:21.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,54,55,2023-02-24T03:57:21Z,2850000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M27.00S,2023-02-24T03:57:25.1Z,2,REGULAR,substitution,out,[],1630570,,,1610612758,54,55,2023-02-24T03:59:41Z,2860000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M27.00S,2023-02-24T03:57:25.1Z,2,REGULAR,substitution,out,[],1630553,,,1610612758,54,55,2023-02-24T03:59:41Z,2870000,False,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M27.00S,2023-02-24T03:57:25.1Z,2,REGULAR,substitution,in,[],1629234,,,1610612758,54,55,2023-02-24T03:59:41Z,2880000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M27.00S,2023-02-24T03:57:25.1Z,2,REGULAR,substitution,in,[],1627853,,,1610612758,54,55,2023-02-24T03:59:41Z,2890000,False,,,0,,SUB in: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M27.00S,2023-02-24T04:00:09.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203084,,,1610612758,55,55,2023-02-24T04:00:09Z,2900000,False,,,0,,H. Barnes Free Throw 1 of 2 (5 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
299,PT02M27.00S,2023-02-24T04:00:23.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203084,,,1610612758,56,55,2023-02-24T04:00:23Z,2910000,False,,,0,,H. Barnes Free Throw 2 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
300,PT02M07.00S,2023-02-24T04:00:42.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,92.59198423127464,55.14705882352941,1610612757,56,55,2023-02-24T04:00:47Z,2920000,False,26.0,17.0,1,right,MISS C. Reddish driving Layup,[1629629],1610612757.0,POR,driving,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,3.09,Missed,,,,,,,,,,,,,,,,,,
301,PT02M05.00S,2023-02-24T04:00:44.8Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,56,55,2023-02-24T04:00:47Z,2930000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,300.0,,,,10.0,8.0,2.0,,,,,,,,,,,
302,PT01M56.00S,2023-02-24T04:00:54.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.652431011826544,47.794117647058826,1610612758,58,55,2023-02-24T04:01:02Z,2940000,False,11.0,10.0,1,left,D. Fox driving reverse Layup (11 PTS),[1628368],1610612758.0,SAC,driving reverse,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,11.0,,,,,,,,,,
303,PT01M27.00S,2023-02-24T04:01:23.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,91.01511169513797,57.59803921568627,1610612757,58,57,2023-02-24T04:01:28Z,2950000,False,38.0,32.0,1,right,D. Eubanks Layup (4 PTS) (R. Arcidiacono 3 AST),"[1629234, 1627853]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,,,,,,,,4.0,R. Arcidiacono,1627853.0,3.0,,,,,,,
305,PT01M22.00S,2023-02-24T04:01:28.6Z,2,REGULAR,3pt,Jump Shot,[],1628989,28.07161629434954,16.42156862745098,1610612758,58,57,2023-02-24T04:01:40Z,2970000,False,168.0,211.0,1,left,MISS K. Huerter 27' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,27.0,Missed,,,,,,,,,,,,,,,,,,
306,PT01M15.00S,2023-02-24T04:01:35.2Z,2,REGULAR,rebound,offensive,[],203084,,,1610612758,58,57,2023-02-24T04:01:35Z,2980000,False,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,305.0,,,,2.0,1.0,1.0,,,,,,,,,,,
307,PT01M12.00S,2023-02-24T04:01:40.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612758,58,57,2023-02-24T04:01:51Z,2990000,False,,,0,,D. Eubanks shooting personal FOUL (2 PF) (Barnes 2 FT),"[1629234, 203084]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,2.0,0.0,Barnes,203084.0,,
309,PT01M12.00S,2023-02-24T04:02:08.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203084,,,1610612758,59,57,2023-02-24T04:02:08Z,3010000,False,,,0,,H. Barnes Free Throw 1 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
310,PT01M12.00S,2023-02-24T04:02:23.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203084,,,1610612758,60,57,2023-02-24T04:02:23Z,3020000,False,,,0,,H. Barnes Free Throw 2 of 2 (8 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
311,PT00M58.50S,2023-02-24T04:02:40.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,92.9862023653088,56.127450980392155,1610612757,60,57,2023-02-24T04:02:45Z,3030000,False,31.0,13.0,1,right,MISS C. Reddish driving Layup,[1629629],1610612757.0,POR,driving,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
312,PT00M56.20S,2023-02-24T04:02:42.7Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,60,57,2023-02-24T04:02:45Z,3040000,False,,,0,,K. Huerter REBOUND (Off:1 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,311.0,,,,3.0,2.0,1.0,,,,,,,,,,,
313,PT00M49.80S,2023-02-24T04:02:49.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,8.623521681997373,48.529411764705884,1610612758,62,57,2023-02-24T04:02:54Z,3050000,False,7.0,29.0,1,left,D. Sabonis Hook (8 PTS) (K. Murray 1 AST),"[1627734, 1631099]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,,,,8.0,K. Murray,1631099.0,1.0,,,,,,,
315,PT00M37.90S,2023-02-24T04:03:03.5Z,2,REGULAR,3pt,Jump Shot,[],1629642,76.95466491458606,87.99019607843137,1610612757,62,57,2023-02-24T04:03:09Z,3070000,False,190.0,164.0,1,right,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
316,PT00M34.50S,2023-02-24T04:03:06.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,62,57,2023-02-24T04:03:09Z,3080000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,315.0,,,,11.0,9.0,2.0,,,,,,,,,,,
317,PT00M34.50S,2023-02-24T04:03:11.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629680,,,1610612758,62,57,2023-02-24T04:03:37Z,3090000,False,,,0,,M. Thybulle personal FOUL (2 PF) (Sabonis 2 FT),"[1629680, 1627734]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,202027.0,2.0,0.0,Sabonis,1627734.0,,
319,PT00M34.50S,2023-02-24T04:04:02.7Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,63,57,2023-02-24T04:04:02Z,3110000,False,,,0,,D. Sabonis Free Throw 1 of 2 (9 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
320,PT00M34.50S,2023-02-24T04:04:22.6Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,64,57,2023-02-24T04:04:22Z,3120000,False,,,0,,D. Sabonis Free Throw 2 of 2 (10 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
321,PT00M15.20S,2023-02-24T04:04:43.8Z,2,REGULAR,3pt,Jump Shot,[],1629629,76.82325886990802,88.72549019607843,1610612757,64,57,2023-02-24T04:04:50Z,3130000,False,194.0,165.0,1,right,MISS C. Reddish 25' 3PT - blocked,"[1629629, 1631099]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,Murray,1631099.0
322,PT00M15.20S,2023-02-24T04:04:43.8Z,2,REGULAR,block,,[],1631099,,,1610612757,64,57,2023-02-24T04:04:47Z,3140000,False,,,0,,K. Murray BLOCK (2 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
323,PT00M11.00S,2023-02-24T04:04:48.0Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,64,57,2023-02-24T04:04:48Z,3150000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,321.0,,,,2.0,2.0,0.0,,,,,,,,,,,
324,PT00M00.80S,2023-02-24T04:04:58.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,18.610381077529567,55.14705882352941,1610612758,64,57,2023-02-24T04:05:26Z,3160000,False,-26.0,122.0,1,left,MISS D. Fox 12' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,12.51,Missed,,,,,,,,,,,,,,,,,,
325,PT00M00.80S,2023-02-24T04:04:58.2Z,2,REGULAR,rebound,offensive,[],1631099,,,1610612758,64,57,2023-02-24T04:05:06Z,3170000,False,,,0,,K. Murray REBOUND (Off:1 Def:0),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,324.0,,,,1.0,0.0,1.0,,,,,,,,,,,
326,PT00M00.00S,2023-02-24T04:05:01.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631099,7.046649145860711,49.26470588235294,1610612758,66,57,2023-02-24T04:05:37Z,3180000,False,4.0,14.0,1,left,K. Murray tip Layup (7 PTS),[1631099],1610612758.0,SAC,tip,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,,,,7.0,,,,,,,,,,
328,PT00M00.00S,2023-02-24T04:05:47.7Z,2,REGULAR,period,end,[],0,,,1610612757,66,57,2023-02-24T04:05:47Z,3200000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-02-24T04:20:19.9Z,3,REGULAR,period,start,[],0,,,1610612757,66,57,2023-02-24T04:20:19Z,3210000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M44.00S,2023-02-24T04:20:35.6Z,3,REGULAR,2pt,Jump Shot,[],1629642,26.888961892247043,55.14705882352941,1610612757,66,59,2023-02-24T04:21:11Z,3220000,False,-26.0,200.0,1,left,N. Little 20' pullup Jump Shot (14 PTS) (C. Reddish 4 AST),"[1629642, 1629629]",1610612757.0,POR,pullup,,,Little,N. Little,,,,,Mid-Range,16-24 Center,20.19,Made,,,,,,,,14.0,C. Reddish,1629629.0,4.0,,,,,,,
332,PT11M29.00S,2023-02-24T04:20:49.9Z,3,REGULAR,3pt,Jump Shot,[],1628989,83.919185282523,3.431372549019608,1610612758,66,59,2023-02-24T04:20:58Z,3240000,False,-233.0,99.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,25.29,Missed,,,,,,,,,,,,,,,,,,
333,PT11M25.00S,2023-02-24T04:20:53.9Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,66,59,2023-02-24T04:20:58Z,3250000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,332.0,,,,4.0,2.0,2.0,,,,,,,,,,,
334,PT11M06.00S,2023-02-24T04:21:12.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,20.18725361366623,49.50980392156863,1610612757,66,59,2023-02-24T04:21:19Z,3260000,False,2.0,137.0,1,left,MISS N. Little 13' floating Shot,[1629642],1610612757.0,POR,floating,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Center,13.73,Missed,,,,,,,,,,,,,,,,,,
335,PT11M02.00S,2023-02-24T04:21:16.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,66,59,2023-02-24T04:21:19Z,3270000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,334.0,,,,12.0,10.0,2.0,,,,,,,,,,,
336,PT10M59.00S,2023-02-24T04:21:21.8Z,3,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612758,66,59,2023-02-24T04:21:29Z,3280000,False,,,0,,M. Thybulle shooting personal FOUL (3 PF) (Fox 2 FT),"[1629680, 1628368]",1610612757.0,POR,shooting,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202027.0,3.0,0.0,Fox,1628368.0,,
338,PT10M59.00S,2023-02-24T04:21:44.8Z,3,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,67,59,2023-02-24T04:21:44Z,3300000,False,,,0,,D. Fox Free Throw 1 of 2 (12 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
