actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
274,PT06M22.00S,2022-10-20T03:01:38.1Z,2,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,32,43,2022-10-20T03:01:38Z,2670000,,,0,,D. Sabonis Free Throw 1 of 2 (4 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
275,PT06M22.00S,2022-10-20T03:01:59.0Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,33,43,2022-10-20T03:01:59Z,2680000,,,0,,D. Sabonis Free Throw 2 of 2 (5 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
276,PT06M00.00S,2022-10-20T03:02:21.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.32917214191852,43.38235294117647,1610612757,33,43,2022-10-20T03:03:43Z,2690000,-33.0,20.0,1,right,MISS D. Lillard driving finger roll Layup,[203081],1610612757.0,POR,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
277,PT05M59.00S,2022-10-20T03:02:22.3Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,33,43,2022-10-20T03:02:43Z,2700000,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,276.0,2.0,2.0,0.0,,,,,
278,PT05M59.00S,2022-10-20T03:02:25.1Z,2,REGULAR,foul,personal,[],1628404,,,1610612758,33,43,2022-10-20T03:29:44Z,2710000,,,0,,J. Hart personal FOUL (2 PF),"[1628404, 1630558]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,2004.0,2.0,0.0,Mitchell,1630558.0,,,,,,,,,
280,PT05M49.00S,2022-10-20T03:03:46.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,16.90210249671485,46.568627450980394,1610612758,33,43,2022-10-20T03:05:23Z,2730000,17.0,106.0,1,left,MISS D. Mitchell 10' driving floating Shot,[1630558],1610612758.0,SAC,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,10.78,Missed,,,,,,,,,,,,,,,,,,
281,PT05M45.00S,2022-10-20T03:03:50.6Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,33,43,2022-10-20T03:05:23Z,2740000,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,280.0,1.0,0.0,1.0,,,,,
282,PT05M41.00S,2022-10-20T03:03:54.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627734,4.812746386333772,52.450980392156865,1610612758,35,43,2022-10-20T03:04:03Z,2750000,-12.0,-7.0,1,left,D. Sabonis cutting DUNK (7 PTS) (D. Mitchell 2 AST),"[1627734, 1630558]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.43,Made,7.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,,,,
284,PT05M30.00S,2022-10-20T03:04:05.3Z,2,REGULAR,2pt,Jump Shot,[],203081,78.9257555847569,20.098039215686274,1610612757,35,43,2022-10-20T03:04:13Z,2770000,-150.0,146.0,1,right,MISS D. Lillard 20' fadeaway Shot,[203081],1610612757.0,POR,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,20.87,Missed,,,,,,,,,,,,,,,,,,
285,PT05M27.00S,2022-10-20T03:04:08.3Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,35,43,2022-10-20T03:04:13Z,2780000,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,284.0,3.0,3.0,0.0,,,,,
286,PT05M20.00S,2022-10-20T03:04:15.8Z,2,REGULAR,3pt,Jump Shot,[],1628989,4.944152431011826,96.07843137254902,1610612758,38,43,2022-10-20T03:04:23Z,2790000,-230.0,-6.0,1,left,K. Huerter 3PT  (6 PTS) (T. Davis 1 AST),"[1628989, 1629056]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,23.05,Made,6.0,T. Davis,1629056.0,1.0,,,,,,,,,,,,,,
288,PT05M19.00S,2022-10-20T03:04:25.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,38,43,2022-10-20T03:04:25Z,2810000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT05M19.00S,2022-10-20T03:06:52.9Z,2,REGULAR,substitution,out,[],1629234,,,1610612757,38,43,2022-10-20T03:07:22Z,2820000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M19.00S,2022-10-20T03:06:52.9Z,2,REGULAR,substitution,in,[],203994,,,1610612757,38,43,2022-10-20T03:07:22Z,2830000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M05.00S,2022-10-20T03:07:40.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,93.77463863337714,56.372549019607845,1610612757,38,43,2022-10-20T03:07:50Z,2840000,32.0,6.0,1,right,MISS D. Lillard driving Layup - blocked,"[203081, 1627734]",1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,Sabonis,1627734.0
387,PT05M05.00S,2022-10-20T03:07:40.9Z,2,REGULAR,block,,[],1627734,,,1610612757,38,43,2022-10-20T03:38:34Z,2845000,,,0,,D. Sabonis BLOCK (1 BLK),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
292,PT05M02.00S,2022-10-20T03:07:43.9Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,38,43,2022-10-20T03:07:50Z,2850000,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,291.0,4.0,4.0,0.0,,,,,
293,PT05M00.00S,2022-10-20T03:07:48.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,20.71287779237845,8.333333333333332,1610612758,38,43,2022-10-20T03:10:51Z,2860000,208.0,142.0,1,left,MISS K. Huerter 25' running 3PT,[1628989],1610612758.0,SAC,running,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
294,PT04M59.00S,2022-10-20T03:07:49.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,38,43,2022-10-20T03:10:21Z,2870000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,293.0,,,,,,,,
295,PT04M59.00S,2022-10-20T03:07:53.5Z,2,REGULAR,foul,personal,[],1627734,,,1610612757,38,43,2022-10-20T03:09:16Z,2880000,,,0,,D. Sabonis loose ball personal FOUL (2 PF),"[1627734, 203994]",1610612758.0,SAC,loose ball,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,2.0,0.0,Nurkic,203994.0,,,,,,,,,
297,PT04M46.00S,2022-10-20T03:08:24.6Z,2,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612757,38,43,2022-10-20T03:08:50Z,2900000,,,0,,K. Huerter shooting personal FOUL (2 PF) (Grant 2 FT),"[1628989, 203924]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2004.0,2.0,0.0,Grant,203924.0,,,,,,,,,
299,PT04M46.00S,2022-10-20T03:08:51.7Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,38,43,2022-10-20T03:08:51Z,2920000,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
300,PT04M46.00S,2022-10-20T03:08:51.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,38,43,2022-10-20T03:08:51Z,2930000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,299.0,,,,,,,,
301,PT04M46.00S,2022-10-20T03:09:08.9Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,38,44,2022-10-20T03:09:08Z,2940000,,,0,,J. Grant Free Throw 2 of 2 (9 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
302,PT04M35.00S,2022-10-20T03:09:20.9Z,2,REGULAR,3pt,Jump Shot,[],1629056,27.677398160315374,77.69607843137256,1610612758,41,44,2022-10-20T03:09:26Z,2950000,-138.0,208.0,1,left,T. Davis 24' 3PT  (7 PTS) (D. Fox 1 AST),"[1629056, 1628368]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Left Center,24.96,Made,7.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,
304,PT04M18.00S,2022-10-20T03:09:38.6Z,2,REGULAR,2pt,Jump Shot,[],1629014,71.82982917214193,44.6078431372549,1610612757,41,44,2022-10-20T03:13:03Z,2970000,-27.0,212.0,1,right,MISS A. Simons 21' pullup Shot,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Mid-Range,16-24 Center,21.4,Missed,,,,,,,,,,,,,,,,,,
305,PT04M14.00S,2022-10-20T03:09:42.6Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,41,44,2022-10-20T03:09:47Z,2980000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,304.0,2.0,2.0,0.0,,,,,
306,PT04M08.00S,2022-10-20T03:09:48.7Z,2,REGULAR,2pt,Jump Shot,[],1630558,17.16491458607096,26.715686274509803,1610612758,43,44,2022-10-20T03:09:55Z,2990000,116.0,109.0,1,left,D. Mitchell 15' pullup Jump Shot (2 PTS) (D. Fox 2 AST),"[1630558, 1628368]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,15.94,Made,2.0,D. Fox,1628368.0,2.0,,,,,,,,,,,,,,
308,PT03M54.00S,2022-10-20T03:10:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.80354796320631,42.64705882352941,1610612757,43,44,2022-10-20T03:20:02Z,3010000,-37.0,25.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,4.42,Missed,,,,,,,,,,,,,,,,,,
309,PT03M51.00S,2022-10-20T03:10:07.5Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,43,44,2022-10-20T03:20:02Z,3020000,,,0,,J. Nurkic REBOUND (Off:2 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,308.0,3.0,1.0,2.0,,,,,
360,PT03M51.00S,2022-10-20T03:10:07.6Z,2,REGULAR,turnover,lost ball,[],203994,,,1610612757,43,44,2022-10-20T03:18:46Z,3025000,,,0,,J. Nurkic lost ball TURNOVER (3 TO),"[203994, 1628368]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,Fox,1628368.0,,
361,PT03M51.00S,2022-10-20T03:10:07.6Z,2,REGULAR,steal,,[],1628368,,,1610612758,43,44,2022-10-20T03:18:46Z,3027500,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
310,PT03M45.00S,2022-10-20T03:10:10.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628368,6.258212877792378,48.28431372549019,1610612758,45,44,2022-10-20T03:20:56Z,3030000,9.0,6.0,1,left,D. Fox running Layup (15 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.07,Made,15.0,,,,,,,,,,,,,,,,,
311,PT03M45.00S,2022-10-20T03:10:36.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612757,45,44,2022-10-20T03:10:36Z,3040000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M30.00S,2022-10-20T03:12:06.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,88.91261498028909,55.392156862745104,1610612757,45,46,2022-10-20T03:12:16Z,3050000,27.0,52.0,1,right,D. Lillard driving Layup (8 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,8.0,,,,,,,,,,,,,,,,,
313,PT03M15.00S,2022-10-20T03:12:21.2Z,2,REGULAR,3pt,Jump Shot,[],1628368,31.488173455978973,62.00980392156863,1610612758,48,46,2022-10-20T03:21:46Z,3060000,-60.0,243.0,1,left,D. Fox 25' 3PT step back (18 PTS) (D. Sabonis 3 AST),"[1628368, 1627734]",1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,25.08,Made,18.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,
314,PT03M04.00S,2022-10-20T03:12:31.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,92.50985545335085,49.731924019607845,1610612757,48,46,2022-10-20T03:22:21Z,3070000,-1.0,18.0,1,right,MISS J. Hart driving Layup,[1628404],1610612757.0,POR,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
315,PT03M00.00S,2022-10-20T03:12:35.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,48,46,2022-10-20T03:22:21Z,3080000,,,0,,D. Sabonis REBOUND (Off:1 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,314.0,2.0,1.0,1.0,,,,,
316,PT02M58.00S,2022-10-20T03:12:38.1Z,2,REGULAR,turnover,lost ball,[],1628368,,,1610612758,48,46,2022-10-20T03:12:44Z,3090000,,,0,,D. Fox lost ball TURNOVER (4 TO),"[1628368, 1628404]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,4.0,Hart,1628404.0,,
317,PT02M58.00S,2022-10-20T03:12:38.1Z,2,REGULAR,steal,,[],1628404,,,1610612757,48,46,2022-10-20T03:12:40Z,3100000,,,0,,J. Hart STEAL (1 STL),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT02M52.00S,2022-10-20T03:12:44.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,74.72076215505913,14.215686274509803,1610612757,48,46,2022-10-20T03:13:08Z,3110000,-179.0,185.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,25.74,Missed,,,,,,,,,,,,,,,,,,
319,PT02M48.00S,2022-10-20T03:12:48.6Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,48,46,2022-10-20T03:13:08Z,3120000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,318.0,1.0,1.0,0.0,,,,,
320,PT02M32.00S,2022-10-20T03:13:03.7Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612758,48,46,2022-10-20T03:23:28Z,3130000,,,0,,D. Sabonis bad pass TURNOVER (1 TO),"[1627734, 203994]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Nurkic,203994.0,,
321,PT02M32.00S,2022-10-20T03:13:03.7Z,2,REGULAR,steal,,[],203994,,,1610612757,48,46,2022-10-20T03:13:05Z,3140000,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT02M28.00S,2022-10-20T03:13:08.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629014,92.85479632063075,51.71568627450981,1610612757,48,48,2022-10-20T03:13:20Z,3150000,9.0,15.0,1,right,A. Simons running Layup (10 PTS) (D. Lillard 6 AST),"[1629014, 203081]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,1.7,Made,10.0,D. Lillard,203081.0,6.0,,,,,,,,,,,,,,
324,PT02M14.00S,2022-10-20T03:13:22.2Z,2,REGULAR,3pt,Jump Shot,[],1628989,24.52365308804205,81.86274509803921,1610612758,51,48,2022-10-20T03:24:43Z,3170000,-159.0,178.0,1,left,K. Huerter 3PT step back (9 PTS) (D. Fox 3 AST),"[1628989, 1628368]",1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,23.89,Made,9.0,D. Fox,1628368.0,3.0,,,,,,,,,,,,,,
326,PT02M03.00S,2022-10-20T03:13:32.9Z,2,REGULAR,3pt,Jump Shot,[],203081,66.17936925098554,42.8921568627451,1610612757,51,51,2022-10-20T03:13:39Z,3190000,-36.0,265.0,1,right,D. Lillard 26' 3PT pullup (11 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,26.78,Made,11.0,,,,,,,,,,,,,,,,,
327,PT01M43.00S,2022-10-20T03:13:53.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,12.302890932982917,63.48039215686274,1610612758,51,51,2022-10-20T03:13:59Z,3200000,-67.0,63.0,1,left,MISS D. Fox 9' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,9.23,Missed,,,,,,,,,,,,,,,,,,
328,PT01M40.00S,2022-10-20T03:13:56.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,51,51,2022-10-20T03:13:59Z,3210000,,,0,,J. Nurkic REBOUND (Off:2 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,327.0,4.0,2.0,2.0,,,,,
329,PT01M32.00S,2022-10-20T03:14:03.9Z,2,REGULAR,3pt,Jump Shot,[],203081,65.39093298291722,35.294117647058826,1610612757,51,51,2022-10-20T03:14:10Z,3220000,-74.0,273.0,1,right,MISS D. Lillard 28' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,28.25,Missed,,,,,,,,,,,,,,,,,,
330,PT01M30.00S,2022-10-20T03:14:05.9Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,51,51,2022-10-20T03:14:10Z,3230000,,,0,,D. Fox REBOUND (Off:0 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,329.0,5.0,5.0,0.0,,,,,
331,PT01M26.00S,2022-10-20T03:14:10.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629056,30.831143232588698,77.20588235294117,1610612758,51,51,2022-10-20T03:25:43Z,3240000,-136.0,237.0,1,left,MISS T. Davis 27' running 3PT,[1629056],1610612758.0,SAC,running,,,Davis,T. Davis,,,,,Above the Break 3,24+ Left Center,27.35,Missed,,,,,,,,,,,,,,,,,,
332,PT01M23.00S,2022-10-20T03:14:13.6Z,2,REGULAR,rebound,defensive,[],1629014,,,1610612757,51,51,2022-10-20T03:14:19Z,3250000,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,331.0,2.0,2.0,0.0,,,,,
333,PT01M11.00S,2022-10-20T03:14:28.5Z,2,REGULAR,turnover,traveling,[],203924,,,1610612757,51,51,2022-10-20T03:14:41Z,3260000,,,0,,J. Grant traveling TURNOVER (1 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,,,,,,,,,1.0,,,,
358,PT01M11.00S,2022-10-20T03:14:48.5Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,51,51,2022-10-20T03:18:44Z,3265000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT01M11.00S,2022-10-20T03:14:48.5Z,2,REGULAR,substitution,in,[],203084,,,1610612758,51,51,2022-10-20T03:18:44Z,3267500,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT01M00.00S,2022-10-20T03:15:08.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,9.937582128777924,50.245098039215684,1610612758,51,51,2022-10-20T03:15:17Z,3270000,-1.0,41.0,1,left,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.09,Missed,,,,,,,,,,,,,,,,,,
335,PT00M58.90S,2022-10-20T03:15:09.6Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,51,51,2022-10-20T03:15:17Z,3280000,,,0,,J. Nurkic REBOUND (Off:2 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,334.0,5.0,3.0,2.0,,,,,
336,PT00M56.90S,2022-10-20T03:15:12.7Z,2,REGULAR,turnover,bad pass,[],203994,,,1610612757,51,51,2022-10-20T03:15:20Z,3290000,,,0,,J. Nurkic bad pass TURNOVER (4 TO),"[203994, 1629056]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,4.0,Davis,1629056.0,,
337,PT00M56.90S,2022-10-20T03:15:12.7Z,2,REGULAR,steal,,[],1629056,,,1610612758,51,51,2022-10-20T03:15:16Z,3300000,,,0,,T. Davis STEAL (1 STL),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
338,PT00M55.70S,2022-10-20T03:15:17.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629056,22.815374507227332,8.823529411764707,1610612758,54,51,2022-10-20T03:26:55Z,3310000,206.0,162.0,1,left,T. Davis 26' 3PT running pullup (10 PTS) (H. Barnes 3 AST),"[1629056, 203084]",1610612758.0,SAC,running pullup,,,Davis,T. Davis,,,,,Above the Break 3,24+ Right Center,26.2,Made,10.0,H. Barnes,203084.0,3.0,,,,,,,,,,,,,,
340,PT00M32.90S,2022-10-20T03:15:40.4Z,2,REGULAR,2pt,Jump Shot,[],203081,89.17542706964521,27.941176470588236,1610612757,54,51,2022-10-20T03:27:18Z,3330000,-110.0,49.0,1,right,MISS D. Lillard 12' turnaround fadeaway Shot - blocked,"[203081, 203084]",1610612757.0,POR,turnaround fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,12.08,Missed,,,,,,,,,,,,,,,,,Barnes,203084.0
341,PT00M32.90S,2022-10-20T03:15:40.4Z,2,REGULAR,block,,[],203084,,,1610612757,54,51,2022-10-20T03:15:45Z,3340000,,,0,,H. Barnes BLOCK (1 BLK),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
342,PT00M26.70S,2022-10-20T03:15:46.6Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,54,51,2022-10-20T03:15:49Z,3350000,,,0,,D. Fox REBOUND (Off:0 Def:6),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,340.0,6.0,6.0,0.0,,,,,
343,PT00M16.80S,2022-10-20T03:16:06.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629014,,,1610612758,54,51,2022-10-20T03:16:15Z,3360000,,,0,,A. Simons personal FOUL (1 PF) (Huerter 2 FT),"[1629014, 1628989]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627961.0,1.0,0.0,Huerter,1628989.0,,,,,,,,,
347,PT00M16.80S,2022-10-20T03:16:28.4Z,2,REGULAR,freethrow,1 of 2,[],1628989,,,1610612758,54,51,2022-10-20T03:16:28Z,3400000,,,0,,MISS K. Huerter Free Throw 1 of 2,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
348,PT00M16.80S,2022-10-20T03:16:28.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,54,51,2022-10-20T03:16:28Z,3410000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,347.0,,,,,,,,
349,PT00M16.80S,2022-10-20T03:16:31.2Z,2,REGULAR,substitution,out,[],1628368,,,1610612758,54,51,2022-10-20T03:16:41Z,3420000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M16.80S,2022-10-20T03:16:31.2Z,2,REGULAR,substitution,out,[],203084,,,1610612758,54,51,2022-10-20T03:16:41Z,3430000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M16.80S,2022-10-20T03:16:31.2Z,2,REGULAR,substitution,in,[],1629644,,,1610612758,54,51,2022-10-20T03:16:41Z,3440000,,,0,,SUB in: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
