actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
444,PT04M25.00S,2023-03-05T04:38:11.6Z,3,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612758,84,97,2023-03-05T04:42:16Z,4210000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Barnes 1 FT),"[1629675, 203084]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,202007.0,,,,,,,,,,,,,,,,3.0,0.0,Barnes,203084.0
446,PT04M25.00S,2023-03-05T04:38:41.9Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203084,,,1610612758,85,97,2023-03-05T04:42:23Z,4230000,False,,,0,,H. Barnes Free Throw 1 of 1 (18 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
447,PT04M08.00S,2023-03-05T04:39:01.7Z,3,REGULAR,2pt,Jump Shot,[],1630162,15.193823915900131,77.94117647058823,1610612750,85,99,2023-03-05T04:48:49Z,4240000,False,-140.0,90.0,1,left,A. Edwards 16' pullup bank Jump Shot (22 PTS),[1630162],1610612750.0,MIN,pullup bank,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left,,,16.63,Made,,,,,22.0,,,,,,,,,,,
448,PT03M58.00S,2023-03-05T04:39:13.1Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612758,85,99,2023-03-05T04:39:31Z,4250000,False,,,0,,N. Reid shooting personal FOUL (4 PF) (Huerter 2 FT),"[1629675, 1628989]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,,,,,,,,,,,,,,,,4.0,0.0,Huerter,1628989.0
450,PT03M58.00S,2023-03-05T04:39:41.0Z,3,REGULAR,freethrow,1 of 2,[],1628989,,,1610612758,85,99,2023-03-05T04:39:41Z,4270000,False,,,0,,MISS K. Huerter Free Throw 1 of 2,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
451,PT03M58.00S,2023-03-05T04:39:41.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,85,99,2023-03-05T04:39:41Z,4280000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,
452,PT03M58.00S,2023-03-05T04:39:42.6Z,3,REGULAR,substitution,out,[],203084,,,1610612758,85,99,2023-03-05T04:39:46Z,4290000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M58.00S,2023-03-05T04:39:42.6Z,3,REGULAR,substitution,in,[],1630556,,,1610612758,85,99,2023-03-05T04:39:46Z,4300000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M58.00S,2023-03-05T04:39:59.3Z,3,REGULAR,freethrow,2 of 2,[],1628989,,,1610612758,86,99,2023-03-05T04:39:59Z,4310000,False,,,0,,K. Huerter Free Throw 2 of 2 (23 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,Made,,,,,23.0,,,,,,,,,,,
455,PT03M40.00S,2023-03-05T04:40:19.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,27.677398160315374,78.67647058823529,1610612750,86,99,2023-03-05T04:50:03Z,4320000,False,-143.0,208.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,25.24,Missed,,,,,,,,,,,,,,,,
456,PT03M37.00S,2023-03-05T04:40:22.6Z,3,REGULAR,rebound,defensive,[],1628370,,,1610612758,86,99,2023-03-05T04:40:25Z,4330000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,455.0,1.0,1.0,0.0,,,,,,,,,,,,
457,PT03M32.00S,2023-03-05T04:40:27.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626168,78.26872536136662,9.313725490196079,1610612758,89,99,2023-03-05T04:51:24Z,4340000,False,-203.0,152.0,1,right,T. Lyles 25' 3PT running (8 PTS) (D. Fox 6 AST),"[1626168, 1628368]",1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,25.38,Made,,,,,8.0,D. Fox,1628368.0,6.0,,,,,,,,
459,PT03M30.00S,2023-03-05T04:40:36.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,89,99,2023-03-05T04:40:36Z,4360000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M30.00S,2023-03-05T04:41:43.7Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,89,99,2023-03-05T04:43:14Z,4370000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M30.00S,2023-03-05T04:41:43.7Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,89,99,2023-03-05T04:43:14Z,4380000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M17.00S,2023-03-05T04:43:42.0Z,3,REGULAR,3pt,Jump Shot,[],1629638,26.888961892247043,18.627450980392158,1610612750,89,99,2023-03-05T04:43:49Z,4390000,False,157.0,200.0,1,left,MISS N. Alexander-Walker 25' step back 3PT,[1629638],1610612750.0,MIN,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,25.44,Missed,,,,,,,,,,,,,,,,
463,PT03M13.00S,2023-03-05T04:43:46.0Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,89,99,2023-03-05T04:43:49Z,4400000,False,,,0,,T. Lyles REBOUND (Off:2 Def:4),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,462.0,6.0,4.0,2.0,,,,,,,,,,,,
464,PT03M02.00S,2023-03-05T04:44:01.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,91.93495400788436,56.61764705882353,1610612758,91,99,2023-03-05T04:52:57Z,4410000,False,33.0,23.0,1,right,D. Fox fadeaway bank Jump Shot (11 PTS) (K. Huerter 2 AST),"[1628368, 1628989]",1610612758.0,SAC,fadeaway bank,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,4.05,Made,,,,,11.0,K. Huerter,1628989.0,2.0,,,,,,,,
465,PT03M02.00S,2023-03-05T04:44:05.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629675,,,1610612758,91,99,2023-03-05T04:44:15Z,4420000,False,,,0,,N. Reid shooting personal FOUL (5 PF) (Fox 1 FT),"[1629675, 1628368]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,,,,,,5.0,0.0,Fox,1628368.0
467,PT03M02.00S,2023-03-05T04:44:29.1Z,3,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,91,99,2023-03-05T04:44:32Z,4440000,False,,,0,,MISS D. Fox Free Throw 1 of 1,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
468,PT02M59.00S,2023-03-05T04:44:32.1Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,91,99,2023-03-05T04:44:32Z,4450000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,467.0,4.0,4.0,0.0,,,,,,,,,,,,
469,PT02M47.00S,2023-03-05T04:44:42.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,12.434296977660972,51.470588235294116,1610612750,91,99,2023-03-05T04:53:29Z,4460000,False,-7.0,64.0,1,left,MISS A. Edwards 6' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,6.48,Missed,,,,,,,,,,,,,,,,
470,PT02M44.00S,2023-03-05T04:44:45.1Z,3,REGULAR,rebound,defensive,[],1630556,,,1610612758,91,99,2023-03-05T04:53:29Z,4470000,False,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,469.0,1.0,1.0,0.0,,,,,,,,,,,,
471,PT02M32.00S,2023-03-05T04:44:57.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,91.67214191852825,47.794117647058826,1610612758,93,99,2023-03-05T04:45:01Z,4480000,False,-11.0,26.0,1,right,D. Fox driving Layup (13 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,2.8,Made,,,,,13.0,,,,,,,,,,,
473,PT02M09.00S,2023-03-05T04:45:20.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,31.225361366622867,33.088235294117645,1610612750,93,99,2023-03-05T04:45:25Z,4490000,False,85.0,241.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,25.54,Missed,,,,,,,,,,,,,,,,
474,PT02M06.00S,2023-03-05T04:45:23.1Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,93,99,2023-03-05T04:45:25Z,4500000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,,,473.0,2.0,2.0,0.0,,,,,,,,,,,,
475,PT01M51.00S,2023-03-05T04:45:38.5Z,3,REGULAR,3pt,Jump Shot,[],1628989,64.07687253613666,53.431372549019606,1610612758,96,99,2023-03-05T04:45:44Z,4510000,False,17.0,285.0,1,right,K. Huerter 28' 3PT  (26 PTS) (M. Monk 4 AST),"[1628989, 1628370]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,28.57,Made,,,,,26.0,M. Monk,1628370.0,4.0,,,,,,,,
477,PT01M28.00S,2023-03-05T04:46:12.6Z,3,REGULAR,foul,personal,[],1630556,,,1610612750,96,99,2023-03-05T04:46:20Z,4530000,False,,,0,,K. Edwards personal FOUL (1 PF),"[1630556, 1630162]",1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,Mid-Range,8-16 Right,1627963.0,,,,,,,,,,,,,,,,1.0,0.0,Edwards,1630162.0
479,PT01M28.00S,2023-03-05T04:46:20.1Z,3,REGULAR,substitution,out,[],1628368,,,1610612750,96,99,2023-03-05T04:46:35Z,4550000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M28.00S,2023-03-05T04:46:20.1Z,3,REGULAR,substitution,out,[],1629675,,,1610612750,96,99,2023-03-05T04:46:35Z,4560000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M28.00S,2023-03-05T04:46:20.1Z,3,REGULAR,substitution,out,[],1627752,,,1610612750,96,99,2023-03-05T04:46:35Z,4570000,False,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M28.00S,2023-03-05T04:46:20.1Z,3,REGULAR,substitution,in,[],1630558,,,1610612750,96,99,2023-03-05T04:46:35Z,4580000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M28.00S,2023-03-05T04:46:20.1Z,3,REGULAR,substitution,in,[],203497,,,1610612750,96,99,2023-03-05T04:46:35Z,4590000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M28.00S,2023-03-05T04:46:20.1Z,3,REGULAR,substitution,in,[],203937,,,1610612750,96,99,2023-03-05T04:46:35Z,4600000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M20.00S,2023-03-05T04:46:42.2Z,3,REGULAR,3pt,Jump Shot,[],1629638,31.09395532194481,63.970588235294116,1610612750,96,102,2023-03-05T04:46:47Z,4610000,False,-70.0,240.0,1,left,N. Alexander-Walker 24' 3PT  (8 PTS) (K. Anderson 7 AST),"[1629638, 203937]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,24.98,Made,,,,,8.0,K. Anderson,203937.0,7.0,,,,,,,,
487,PT01M08.00S,2023-03-05T04:46:58.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612758,96,102,2023-03-05T04:47:05Z,4630000,False,,,0,,A. Edwards personal FOUL (3 PF) (Lyles 2 FT),"[1630162, 1626168]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,202007.0,,,,,,,,,,,,,,,,3.0,0.0,Lyles,1626168.0
489,PT01M08.00S,2023-03-05T04:47:26.8Z,3,REGULAR,freethrow,1 of 2,[],1626168,,,1610612758,97,102,2023-03-05T04:47:26Z,4650000,False,,,0,,T. Lyles Free Throw 1 of 2 (9 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
490,PT01M08.00S,2023-03-05T04:47:44.5Z,3,REGULAR,freethrow,2 of 2,[],1626168,,,1610612758,97,102,2023-03-05T04:47:44Z,4660000,False,,,0,,MISS T. Lyles Free Throw 2 of 2,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
491,PT01M05.00S,2023-03-05T04:47:46.9Z,3,REGULAR,rebound,defensive,[],203937,,,1610612750,97,102,2023-03-05T04:47:46Z,4670000,False,,,0,,K. Anderson REBOUND (Off:0 Def:7),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,490.0,7.0,7.0,0.0,,,,,,,,,,,,
492,PT00M48.30S,2023-03-05T04:48:03.6Z,3,REGULAR,3pt,Jump Shot,[],1629638,9.411957950065702,3.1862745098039214,1610612750,97,105,2023-03-05T04:48:07Z,4680000,False,234.0,36.0,1,left,N. Alexander-Walker 3PT  (11 PTS) (A. Edwards 8 AST),"[1629638, 1630162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,,,23.69,Made,,,,,11.0,A. Edwards,1630162.0,8.0,,,,,,,,
494,PT00M36.40S,2023-03-05T04:48:19.0Z,3,REGULAR,3pt,Jump Shot,[],1626168,69.99014454664915,25.245098039215684,1610612758,100,105,2023-03-05T04:48:23Z,4700000,False,-124.0,230.0,1,right,T. Lyles 26' 3PT  (12 PTS) (M. Monk 5 AST),"[1626168, 1628370]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,26.08,Made,,,,,12.0,M. Monk,1628370.0,5.0,,,,,,,,
496,PT00M20.10S,2023-03-05T04:48:40.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,6.652431011826544,55.63725490196079,1610612750,100,105,2023-03-05T04:48:46Z,4720000,False,-28.0,10.0,1,left,MISS J. McLaughlin driving Layup - blocked,"[1629162, 1626168]",1610612750.0,MIN,driving,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,2.99,Missed,,,,,,,,,,,Lyles,1626168.0,,,,
497,PT00M20.10S,2023-03-05T04:48:40.2Z,3,REGULAR,block,,[],1626168,,,1610612750,100,105,2023-03-05T04:48:43Z,4730000,False,,,0,,T. Lyles BLOCK (1 BLK),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
498,PT00M20.10S,2023-03-05T04:48:40.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,100,105,2023-03-05T04:48:46Z,4740000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Restricted Area,0-8 Center,,,,,496.0,,,,,,,,,,,,,,,
500,PT00M20.10S,2023-03-05T04:48:54.7Z,3,REGULAR,substitution,out,[],1628989,,,1610612750,100,105,2023-03-05T04:49:06Z,4760000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M20.10S,2023-03-05T04:48:54.7Z,3,REGULAR,substitution,in,[],203458,,,1610612750,100,105,2023-03-05T04:49:06Z,4770000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M12.10S,2023-03-05T04:49:20.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630162,7.30946123521682,94.11764705882352,1610612750,100,105,2023-03-05T04:49:25Z,4780000,False,-221.0,16.0,1,left,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,,,22.12,Missed,,,,,,,,,,,,,,,,
503,PT00M09.80S,2023-03-05T04:49:22.4Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612758,100,105,2023-03-05T04:49:22Z,4790000,False,,,0,,T. Lyles REBOUND (Off:2 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,,,,,502.0,7.0,5.0,2.0,,,,,,,,,,,,
504,PT00M02.30S,2023-03-05T04:49:32.6Z,3,REGULAR,2pt,Jump Shot,[],1628370,77.21747700394218,30.88235294117647,1610612758,102,105,2023-03-05T04:57:10Z,4800000,False,-96.0,162.0,1,right,M. Monk 18' pullup Jump Shot (6 PTS),[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Mid-Range,16-24 Left Center,,,18.78,Made,,,,,6.0,,,,,,,,,,,
505,PT00M02.30S,2023-03-05T04:49:40.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629162,,,1610612758,102,105,2023-03-05T04:50:58Z,4845000,False,,,0,,J. McLaughlin shooting personal FOUL (1 PF) (Monk 1 FT),"[1629162, 1628370]",1610612750.0,MIN,shooting,,,McLaughlin,J. McLaughlin,,,,,Mid-Range,16-24 Left Center,2882.0,,,,,,,,,,,,,,,,1.0,0.0,Monk,1628370.0
507,PT00M02.30S,2023-03-05T04:49:58.2Z,3,REGULAR,freethrow,1 of 1,[],1628370,,,1610612758,102,105,2023-03-05T04:51:16Z,4848750,False,,,0,,MISS M. Monk Free Throw 1 of 1,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
508,PT00M02.30S,2023-03-05T04:49:58.2Z,3,REGULAR,rebound,defensive,[],1629162,,,1610612750,102,105,2023-03-05T04:51:16Z,4849375,False,,,0,,J. McLaughlin REBOUND (Off:0 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,507.0,1.0,1.0,0.0,,,,,,,,,,,,
509,PT00M00.00S,2023-03-05T04:50:04.3Z,3,REGULAR,3pt,Jump Shot,[],1629162,55.92969776609724,67.15686274509804,1610612750,102,105,2023-03-05T04:57:49Z,4850000,False,-86.0,473.0,1,left,MISS J. McLaughlin 48' pullup 3PT,[1629162],1610612750.0,MIN,pullup,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Center,,,48.09,Missed,,,,,,,,,,,,,,,,
510,PT00M00.00S,2023-03-05T04:50:04.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,102,105,2023-03-05T04:51:45Z,4860000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,509.0,,,,,,,,,,,,,,,
512,PT00M00.00S,2023-03-05T04:50:32.3Z,3,REGULAR,period,end,[],0,,,1610612750,102,105,2023-03-05T04:50:32Z,4880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2023-03-05T04:52:11.6Z,4,REGULAR,substitution,out,['startperiod'],203458,,,1610612750,102,105,2023-03-05T04:52:47Z,4890000,False,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2023-03-05T04:52:11.6Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,102,105,2023-03-05T04:52:47Z,4900000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2023-03-05T04:52:11.6Z,4,REGULAR,substitution,out,['startperiod'],1629162,,,1610612750,102,105,2023-03-05T04:52:47Z,4910000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2023-03-05T04:52:11.6Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612750,102,105,2023-03-05T04:52:47Z,4920000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2023-03-05T04:52:11.6Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,102,105,2023-03-05T04:52:47Z,4930000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2023-03-05T04:52:11.6Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,102,105,2023-03-05T04:52:47Z,4940000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2023-03-05T04:52:53.1Z,4,REGULAR,period,start,[],0,,,1610612750,102,105,2023-03-05T04:52:53Z,4950000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M39.00S,2023-03-05T04:53:13.4Z,4,REGULAR,3pt,Jump Shot,[],201144,24.655059132720105,15.196078431372548,1610612750,102,105,2023-03-05T04:53:19Z,4960000,False,174.0,179.0,1,left,MISS M. Conley 24' 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,24.98,Missed,,,,,,,,,,,,,,,,
521,PT11M35.00S,2023-03-05T04:53:17.4Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,102,105,2023-03-05T04:53:19Z,4970000,False,,,0,,T. Lyles REBOUND (Off:2 Def:6),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,,520.0,8.0,6.0,2.0,,,,,,,,,,,,
523,PT11M15.00S,2023-03-05T04:53:51.4Z,4,REGULAR,2pt,Jump Shot,[],1630558,83.39356110381078,73.77450980392157,1610612758,104,105,2023-03-05T04:53:55Z,4990000,False,119.0,104.0,1,right,D. Mitchell 15' pullup Jump Shot (2 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,15.77,Made,,,,,2.0,,,,,,,,,,,
524,PT11M00.00S,2023-03-05T04:54:06.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630183,8.492115637319317,36.27450980392157,1610612750,104,107,2023-03-05T04:59:33Z,5000000,False,69.0,27.0,1,left,J. McDaniels 7' driving bank Hook (17 PTS),[1630183],1610612750.0,MIN,driving bank,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,7.38,Made,,,,,17.0,,,,,,,,,,,
525,PT10M36.00S,2023-03-05T04:54:33.5Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612758,104,107,2023-03-05T04:54:42Z,5010000,False,,,0,,R. Gobert shooting personal FOUL (4 PF) (Monk 2 FT),"[203497, 1628370]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1627963.0,,,,,,,,,,,,,,,,4.0,0.0,Monk,1628370.0
527,PT10M36.00S,2023-03-05T04:54:55.9Z,4,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,105,107,2023-03-05T04:54:55Z,5030000,False,,,0,,M. Monk Free Throw 1 of 2 (7 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
528,PT10M36.00S,2023-03-05T04:55:12.5Z,4,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,106,107,2023-03-05T04:55:12Z,5040000,False,,,0,,M. Monk Free Throw 2 of 2 (8 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,,
529,PT10M11.00S,2023-03-05T04:55:38.3Z,4,REGULAR,3pt,Jump Shot,[],203937,6.915243101182654,4.411764705882353,1610612750,106,110,2023-03-05T04:55:43Z,5050000,False,228.0,13.0,1,left,K. Anderson 3PT  (18 PTS) (J. McDaniels 1 AST),"[203937, 1630183]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Right Corner 3,24+ Right,,,22.82,Made,,,,,18.0,J. McDaniels,1630183.0,1.0,,,,,,,,
531,PT09M59.00S,2023-03-05T04:55:51.2Z,4,REGULAR,3pt,Jump Shot,[],1626168,66.70499342969777,55.88235294117647,1610612758,109,110,2023-03-05T04:56:04Z,5070000,False,29.0,260.0,1,right,T. Lyles 26' 3PT  (15 PTS) (D. Mitchell 1 AST),"[1626168, 1630558]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,,,26.22,Made,,,,,15.0,D. Mitchell,1630558.0,1.0,,,,,,,,
