actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
339,PT02M35.00S,2022-12-20T04:03:01.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,61,56,2022-12-20T04:04:53Z,3350000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M35.00S,2022-12-20T04:06:00.9Z,2,REGULAR,freethrow,1 of 1,[],1626162,,,1610612766,61,56,2022-12-20T04:06:03Z,3360000,False,,,0,,MISS K. Oubre Jr. Free Throw 1 of 1,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
341,PT02M32.00S,2022-12-20T04:06:03.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,61,56,2022-12-20T04:06:03Z,3370000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:13),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,340.0,,,,,,16.0,13.0,3.0,,,,,
342,PT02M22.00S,2022-12-20T04:06:12.6Z,2,REGULAR,3pt,Jump Shot,[],1628368,28.991458607095925,72.79411764705883,1610612758,61,56,2022-12-20T04:12:59Z,3380000,False,-114.0,220.0,1,left,MISS D. Fox 24' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.78,,,,,,,,,,,
343,PT02M17.00S,2022-12-20T04:06:17.6Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,61,56,2022-12-20T04:06:21Z,3390000,False,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,,,,,342.0,,,,,,3.0,3.0,0.0,,,,,
344,PT02M16.00S,2022-12-20T04:06:18.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630177,92.06636005256242,50.98039215686274,1610612766,61,56,2022-12-20T04:13:39Z,3400000,False,5.0,22.0,1,right,MISS T. Maledon running finger roll Layup,[1630177],1610612766.0,CHA,running finger roll,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.26,,,,,,,,,,,
345,PT02M16.00S,2022-12-20T04:06:18.6Z,2,REGULAR,rebound,offensive,[],202330,,,1610612766,61,56,2022-12-20T04:06:36Z,3410000,False,,,0,,G. Hayward REBOUND (Off:1 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,,344.0,,,,,,4.0,3.0,1.0,,,,,
346,PT02M15.00S,2022-12-20T04:06:35.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612766,61,56,2022-12-20T04:06:48Z,3420000,False,,,0,,K. Huerter shooting personal FOUL (2 PF) (Hayward 2 FT),"[1628989, 202330]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,2004.0,2.0,0.0,Hayward,202330.0,,,,,,,,,,,,,,,
348,PT02M15.00S,2022-12-20T04:06:49.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202330,,,1610612766,61,57,2022-12-20T04:06:49Z,3440000,False,,,0,,G. Hayward Free Throw 1 of 2 (9 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
350,PT02M15.00S,2022-12-20T04:06:58.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202330,,,1610612766,61,58,2022-12-20T04:06:58Z,3450000,False,,,0,,G. Hayward Free Throw 2 of 2 (10 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
351,PT02M01.00S,2022-12-20T04:07:14.7Z,2,REGULAR,2pt,Jump Shot,[],1628989,13.485545335085414,70.83333333333334,1610612758,61,58,2022-12-20T04:07:19Z,3460000,False,-104.0,74.0,1,left,MISS K. Huerter 12' pullup Shot,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,12.8,,,,,,,,,,,
352,PT01M58.00S,2022-12-20T04:07:17.7Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612766,61,58,2022-12-20T04:07:19Z,3470000,False,,,0,,T. Maledon REBOUND (Off:0 Def:3),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,8-16 Left,,,,,,,351.0,,,,,,3.0,3.0,0.0,,,,,
353,PT01M52.00S,2022-12-20T04:07:24.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202330,93.9060446780552,53.92156862745098,1610612766,61,60,2022-12-20T04:14:57Z,3480000,False,20.0,5.0,1,right,G. Hayward driving Layup (12 PTS) (J. McDaniels 1 AST),"[202330, 1629667]",1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,Made,,12.0,2.02,J. McDaniels,1629667.0,1.0,,,,,,,,
355,PT01M31.00S,2022-12-20T04:07:46.0Z,2,REGULAR,2pt,Jump Shot,[],1627734,7.835085413929041,25.49019607843137,1610612758,63,60,2022-12-20T04:07:50Z,3500000,False,123.0,21.0,1,left,D. Sabonis 12' Jump Shot (14 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,Made,,14.0,12.43,,,,,,,,,,,
356,PT01M15.00S,2022-12-20T04:08:01.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,93.51182654402102,50.98039215686274,1610612766,63,62,2022-12-20T04:08:06Z,3510000,False,5.0,8.0,1,right,K. Oubre Jr. cutting DUNK (17 PTS) (M. Plumlee 2 AST),"[1626162, 203486]",1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,17.0,0.98,M. Plumlee,203486.0,2.0,,,,,,,,
358,PT01M04.00S,2022-12-20T04:08:12.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,20.18725361366623,49.26470588235294,1610612758,63,62,2022-12-20T04:08:16Z,3530000,False,4.0,137.0,1,left,MISS D. Sabonis 13' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,13.73,,,,,,,,,,,
359,PT01M01.00S,2022-12-20T04:08:15.1Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612766,63,62,2022-12-20T04:08:16Z,3540000,False,,,0,,T. Maledon REBOUND (Off:0 Def:4),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,358.0,,,,,,4.0,4.0,0.0,,,,,
360,PT00M49.60S,2022-12-20T04:08:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,91.93495400788436,49.01960784313725,1610612766,63,64,2022-12-20T04:08:32Z,3550000,False,-5.0,23.0,1,right,T. Maledon Layup (5 PTS),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,,,,Made,,5.0,2.38,,,,,,,,,,,
361,PT00M37.40S,2022-12-20T04:08:41.8Z,2,REGULAR,3pt,Jump Shot,[],1628989,15.062417871222076,3.1862745098039214,1610612758,63,64,2022-12-20T04:08:46Z,3560000,False,234.0,89.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,25.05,,,,,,,,,,,
362,PT00M34.30S,2022-12-20T04:08:44.9Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612766,63,64,2022-12-20T04:08:46Z,3570000,False,,,0,,T. Maledon REBOUND (Off:0 Def:5),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Right Corner 3,24+ Right,,,,,,,361.0,,,,,,5.0,5.0,0.0,,,,,
363,PT00M14.70S,2022-12-20T04:09:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,90.62089356110381,51.470588235294116,1610612766,63,66,2022-12-20T04:09:12Z,3580000,False,7.0,36.0,1,right,T. Maledon driving Layup (7 PTS),[1630177],1610612766.0,CHA,driving,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,3.65,,,,,,,,,,,
364,PT00M01.00S,2022-12-20T04:09:20.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,17.427726675427067,41.17647058823529,1610612758,63,66,2022-12-20T04:09:25Z,3590000,False,44.0,111.0,1,left,MISS D. Fox 11' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,11.97,,,,,,,,,,,
365,PT00M01.00S,2022-12-20T04:09:20.6Z,2,REGULAR,rebound,defensive,[],202330,,,1610612766,63,66,2022-12-20T04:09:25Z,3600000,False,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,364.0,,,,,,5.0,4.0,1.0,,,,,
366,PT00M00.00S,2022-12-20T04:09:27.2Z,2,REGULAR,period,end,[],0,,,1610612766,63,66,2022-12-20T04:09:27Z,3610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-12-20T04:24:25.5Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612766,63,66,2022-12-20T04:24:48Z,3620000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-12-20T04:24:25.5Z,3,REGULAR,substitution,out,['startperiod'],1630177,,,1610612766,63,66,2022-12-20T04:24:48Z,3630000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-12-20T04:24:25.5Z,3,REGULAR,substitution,out,['startperiod'],1629667,,,1610612766,63,66,2022-12-20T04:24:48Z,3640000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-12-20T04:24:25.5Z,3,REGULAR,substitution,in,['startperiod'],1631099,,,1610612766,63,66,2022-12-20T04:24:48Z,3650000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-12-20T04:24:25.5Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,63,66,2022-12-20T04:24:48Z,3660000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT12M00.00S,2022-12-20T04:24:25.5Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,63,66,2022-12-20T04:24:48Z,3670000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT12M00.00S,2022-12-20T04:24:49.7Z,3,REGULAR,period,start,[],0,,,1610612766,63,66,2022-12-20T04:24:49Z,3680000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT11M48.00S,2022-12-20T04:25:04.8Z,3,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612766,63,66,2022-12-20T04:25:14Z,3690000,False,,,0,,K. Murray shooting personal FOUL (3 PF) (Plumlee 2 FT),"[1631099, 203486]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2004.0,3.0,0.0,Plumlee,203486.0,,,,,,,,,,,,,,,
376,PT11M48.00S,2022-12-20T04:25:24.4Z,3,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,63,66,2022-12-20T04:25:24Z,3710000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
377,PT11M48.00S,2022-12-20T04:25:24.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,63,66,2022-12-20T04:25:24Z,3720000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,376.0,,,,,,,,,,,,,
378,PT11M48.00S,2022-12-20T04:25:39.8Z,3,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,63,67,2022-12-20T04:25:39Z,3730000,False,,,0,,M. Plumlee Free Throw 2 of 2 (7 PTS),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
379,PT11M34.00S,2022-12-20T04:25:58.4Z,3,REGULAR,2pt,Jump Shot,[],1628989,91.80354796320631,68.62745098039215,1610612758,63,67,2022-12-20T04:26:40Z,3740000,False,93.0,25.0,1,right,MISS K. Huerter 9' driving floating Shot,[1628989],1610612758.0,SAC,driving floating,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,9.63,,,,,,,,,,,
380,PT11M30.00S,2022-12-20T04:26:01.4Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,63,67,2022-12-20T04:26:01Z,3750000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,,,,,379.0,,,,,,4.0,3.0,1.0,,,,,
381,PT11M26.00S,2022-12-20T04:26:04.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202330,27.677398160315374,75.49019607843137,1610612766,63,70,2022-12-20T04:26:18Z,3760000,False,-127.0,208.0,1,left,G. Hayward 24' 3PT running (15 PTS) (P. Washington 2 AST),"[202330, 1629023]",1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,15.0,24.37,P. Washington,1629023.0,2.0,,,,,,,,
383,PT11M14.00S,2022-12-20T04:26:16.9Z,3,REGULAR,2pt,Jump Shot,[],1628368,92.9862023653088,22.058823529411764,1610612758,63,70,2022-12-20T04:27:14Z,3780000,False,-140.0,13.0,1,right,MISS D. Fox 14' Jump Shot,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,14.03,,,,,,,,,,,
384,PT11M12.00S,2022-12-20T04:26:18.9Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,63,70,2022-12-20T04:26:22Z,3790000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,383.0,,,,,,1.0,1.0,0.0,,,,,
385,PT11M08.00S,2022-12-20T04:26:23.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203486,6.389618922470433,48.77450980392157,1610612766,63,72,2022-12-20T04:26:33Z,3800000,False,6.0,8.0,1,left,M. Plumlee running alley-oop DUNK (9 PTS) (L. Ball 8 AST),"[203486, 1630163]",1610612766.0,CHA,running alley-oop,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,0.97,L. Ball,1630163.0,8.0,,,,,,,,
387,PT10M45.00S,2022-12-20T04:26:47.1Z,3,REGULAR,3pt,Jump Shot,[],203084,92.59198423127464,3.1862745098039214,1610612758,63,72,2022-12-20T04:26:51Z,3820000,False,-234.0,17.0,1,right,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.47,,,,,,,,,,,
388,PT10M41.00S,2022-12-20T04:26:51.1Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,63,72,2022-12-20T04:26:51Z,3830000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,,387.0,,,,,,4.0,4.0,0.0,,,,,
389,PT10M29.00S,2022-12-20T04:27:03.4Z,3,REGULAR,3pt,Jump Shot,[],1630163,23.47240473061761,86.51960784313727,1610612766,63,72,2022-12-20T04:27:07Z,3840000,False,-183.0,168.0,1,left,MISS L. Ball 24' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.82,,,,,,,,,,,
390,PT10M26.00S,2022-12-20T04:27:06.4Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,63,72,2022-12-20T04:27:07Z,3850000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,389.0,,,,,,2.0,2.0,0.0,,,,,
391,PT10M05.00S,2022-12-20T04:27:28.6Z,3,REGULAR,foul,personal,['2freethrow'],202330,,,1610612758,63,72,2022-12-20T04:27:46Z,3860000,False,,,0,,G. Hayward shooting personal FOUL (1 PF) (Barnes 2 FT),"[202330, 203084]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Left,2004.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
393,PT10M05.00S,2022-12-20T04:27:56.6Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,63,72,2022-12-20T04:27:56Z,3880000,False,,,0,,MISS H. Barnes Free Throw 1 of 2,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
394,PT10M05.00S,2022-12-20T04:27:56.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,63,72,2022-12-20T04:27:56Z,3890000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,393.0,,,,,,,,,,,,,
395,PT10M05.00S,2022-12-20T04:28:13.3Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,64,72,2022-12-20T04:28:13Z,3900000,False,,,0,,H. Barnes Free Throw 2 of 2 (11 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
396,PT09M41.00S,2022-12-20T04:28:40.7Z,3,REGULAR,3pt,Jump Shot,[],202330,6.1268068331143235,96.07843137254902,1610612766,64,72,2022-12-20T04:28:44Z,3910000,False,-230.0,5.0,1,left,MISS G. Hayward 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.05,,,,,,,,,,,
397,PT09M38.00S,2022-12-20T04:28:43.7Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,64,72,2022-12-20T04:28:44Z,3920000,False,,,0,,D. Fox REBOUND (Off:1 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,,396.0,,,,,,3.0,2.0,1.0,,,,,
398,PT09M34.00S,2022-12-20T04:28:47.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,67.23061760840999,49.26470588235294,1610612758,67,72,2022-12-20T04:29:35Z,3930000,False,-4.0,256.0,1,right,D. Fox 25' 3PT running pullup (14 PTS),[1628368],1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,Made,,14.0,25.55,,,,,,,,,,,
399,PT09M18.00S,2022-12-20T04:29:07.8Z,3,REGULAR,foul,personal,[],1631099,,,1610612766,67,72,2022-12-20T04:29:14Z,3940000,False,,,0,,K. Murray personal FOUL (4 PF),"[1631099, 1630163]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Left Center,1628951.0,4.0,0.0,Ball,1630163.0,,,,,,,,,,,,,,,
401,PT09M07.00S,2022-12-20T04:29:34.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.258212877792378,46.07843137254902,1610612766,67,72,2022-12-20T04:32:18Z,3960000,False,20.0,6.0,1,left,MISS K. Oubre Jr. cutting Layup,[1626162],1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.06,,,,,,,,,,,
402,PT09M06.00S,2022-12-20T04:29:35.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,67,72,2022-12-20T04:32:18Z,3970000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,401.0,,,,,,,,,,,,,
404,PT09M06.00S,2022-12-20T04:29:48.2Z,3,REGULAR,substitution,out,[],1631099,,,1610612766,67,72,2022-12-20T04:29:51Z,4007500,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT09M06.00S,2022-12-20T04:29:48.2Z,3,REGULAR,substitution,in,[],1629056,,,1610612766,67,72,2022-12-20T04:29:51Z,4008750,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT08M52.00S,2022-12-20T04:30:10.1Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203486,21.76412614980289,64.4607843137255,1610612766,67,74,2022-12-20T04:33:19Z,4010000,False,-72.0,152.0,1,left,M. Plumlee 16' pullup Jump Shot (11 PTS) (L. Ball 9 AST),"[203486, 1630163]",1610612766.0,CHA,pullup,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,11.0,16.84,L. Ball,1630163.0,9.0,,,,,,,,
408,PT08M27.00S,2022-12-20T04:30:35.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,93.77463863337714,46.32352941176471,1610612758,67,74,2022-12-20T04:30:45Z,4030000,False,-18.0,6.0,1,right,MISS D. Sabonis Hook - blocked,"[1627734, 203486]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.94,,,,,,,,,,Plumlee,203486.0
410,PT08M27.00S,2022-12-20T04:30:35.2Z,3,REGULAR,block,,[],203486,,,1610612758,67,74,2022-12-20T04:30:45Z,4035000,False,,,0,,M. Plumlee BLOCK (2 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
409,PT08M25.00S,2022-12-20T04:30:37.2Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,67,74,2022-12-20T04:30:45Z,4040000,False,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,408.0,,,,,,5.0,4.0,1.0,,,,,
411,PT08M16.00S,2022-12-20T04:30:46.6Z,3,REGULAR,3pt,Jump Shot,[],1626162,12.565703022339028,95.58823529411765,1610612766,67,77,2022-12-20T04:30:51Z,4050000,False,-228.0,66.0,1,left,K. Oubre Jr. 3PT  (20 PTS) (M. Plumlee 3 AST),"[1626162, 203486]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,Made,,20.0,23.72,M. Plumlee,203486.0,3.0,,,,,,,,
413,PT08M02.00S,2022-12-20T04:31:01.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.9862023653088,55.392156862745104,1610612758,67,77,2022-12-20T04:31:10Z,4070000,False,27.0,13.0,1,right,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.01,,,,,,,,,,,
414,PT08M00.00S,2022-12-20T04:31:03.3Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,67,77,2022-12-20T04:31:03Z,4080000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:13),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,413.0,,,,,,17.0,13.0,4.0,,,,,
415,PT07M58.00S,2022-12-20T04:31:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,92.46057818659659,45.34313725490196,1610612758,67,77,2022-12-20T04:34:53Z,4090000,False,-23.0,18.0,1,right,MISS D. Sabonis putback Layup,[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.97,,,,,,,,,,,
416,PT07M56.00S,2022-12-20T04:31:06.6Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,67,77,2022-12-20T04:31:12Z,4100000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,415.0,,,,,,1.0,1.0,0.0,,,,,
417,PT07M50.00S,2022-12-20T04:31:12.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,7.440867279894875,64.2156862745098,1610612766,67,79,2022-12-20T04:36:41Z,4110000,False,-71.0,17.0,1,left,L. Ball 7' driving floating bank Jump Shot (5 PTS),[1630163],1610612766.0,CHA,driving floating bank,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,5.0,7.32,,,,,,,,,,,
418,PT07M50.00S,2022-12-20T04:31:20.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,67,79,2022-12-20T04:31:20Z,4120000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT07M34.00S,2022-12-20T04:34:23.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,84.31340341655716,45.83333333333333,1610612758,69,79,2022-12-20T04:37:06Z,4130000,False,-21.0,95.0,1,right,D. Fox 9' pullup Jump Shot (16 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,16.0,9.73,,,,,,,,,,,
