actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
256,PT05M41.00S,2023-01-05T03:50:35.1Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,44,47,2023-01-05T03:50:52Z,2460000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M41.00S,2023-01-05T03:50:35.1Z,2,REGULAR,substitution,out,[],1627749,,,1610612758,44,47,2023-01-05T03:50:52Z,2470000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M41.00S,2023-01-05T03:50:35.1Z,2,REGULAR,substitution,out,[],1628381,,,1610612758,44,47,2023-01-05T03:50:52Z,2480000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M41.00S,2023-01-05T03:50:35.1Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,44,47,2023-01-05T03:50:52Z,2490000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M41.00S,2023-01-05T03:50:35.1Z,2,REGULAR,substitution,in,[],1631099,,,1610612758,44,47,2023-01-05T03:50:52Z,2500000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M41.00S,2023-01-05T03:50:35.1Z,2,REGULAR,substitution,in,[],1629027,,,1610612758,44,47,2023-01-05T03:50:52Z,2510000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M41.00S,2023-01-05T03:50:35.1Z,2,REGULAR,substitution,in,[],1629631,,,1610612758,44,47,2023-01-05T03:50:52Z,2520000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M41.00S,2023-01-05T03:51:00.3Z,2,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,45,47,2023-01-05T03:51:00Z,2530000,False,,,0,,D. Sabonis Free Throw 2 of 2 (10 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
264,PT05M31.00S,2023-01-05T03:51:11.6Z,2,REGULAR,3pt,Jump Shot,[],203992,65.39093298291722,39.46078431372549,1610612737,45,47,2023-01-05T03:51:16Z,2540000,False,-53.0,273.0,1,right,MISS B. Bogdanovic 27' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,27.78,Missed,,,,,,,,,,,,,,,
265,PT05M28.00S,2023-01-05T03:51:14.6Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,45,47,2023-01-05T03:51:16Z,2550000,False,,,0,,K. Murray REBOUND (Off:2 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,264.0,3.0,1.0,2.0,,,,,
266,PT05M23.00S,2023-01-05T03:51:20.0Z,2,REGULAR,3pt,Jump Shot,[],1631099,32.276609724047304,58.82352941176471,1610612758,48,47,2023-01-05T03:51:25Z,2560000,False,-44.0,251.0,1,left,K. Murray 25' 3PT  (5 PTS) (D. Sabonis 4 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,25.47,Made,5.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,
268,PT04M56.00S,2023-01-05T03:51:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,94.43166885676742,53.18627450980392,1610612737,48,49,2023-01-05T03:51:52Z,2580000,False,16.0,0.0,1,right,B. Bogdanovic driving reverse Layup (9 PTS),[203992],1610612737.0,ATL,driving reverse,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,1.59,Made,9.0,,,,,,,,,,,,,,
269,PT04M48.00S,2023-01-05T03:51:54.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,8.229303547963205,42.64705882352941,1610612758,48,49,2023-01-05T03:52:00Z,2590000,False,37.0,25.0,1,left,MISS D. Sabonis driving Layup,[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,4.44,Missed,,,,,,,,,,,,,,,
270,PT04M45.00S,2023-01-05T03:51:57.0Z,2,REGULAR,rebound,defensive,[],1631100,,,1610612737,48,49,2023-01-05T03:52:00Z,2600000,False,,,0,,A. Griffin REBOUND (Off:0 Def:1),[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,269.0,1.0,1.0,0.0,,,,,
271,PT04M42.00S,2023-01-05T03:52:00.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629027,93.11760840998686,46.32352941176471,1610612737,48,51,2023-01-05T04:11:45Z,2610000,False,-18.0,12.0,1,right,T. Young running Layup (8 PTS),[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,2.21,Made,8.0,,,,,,,,,,,,,,
272,PT04M33.00S,2023-01-05T03:52:08.8Z,2,REGULAR,3pt,Jump Shot,[],203084,25.706307490144546,81.37254901960785,1610612758,48,51,2023-01-05T03:52:14Z,2620000,False,-157.0,189.0,1,left,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,24.57,Missed,,,,,,,,,,,,,,,
273,PT04M29.00S,2023-01-05T03:52:12.8Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,48,51,2023-01-05T03:52:14Z,2630000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,272.0,2.0,2.0,0.0,,,,,
274,PT04M18.00S,2023-01-05T03:52:23.4Z,2,REGULAR,3pt,Jump Shot,[],1631100,76.03482260183968,88.23529411764706,1610612737,48,51,2023-01-05T04:12:20Z,2640000,False,191.0,173.0,1,right,MISS A. Griffin 25' step back 3PT,[1631100],1610612737.0,ATL,step back,,,Griffin,A. Griffin,,,,,Above the Break 3,24+ Right Center,,,,25.77,Missed,,,,,,,,,,,,,,,
275,PT04M14.00S,2023-01-05T03:52:27.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,48,51,2023-01-05T03:52:30Z,2650000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,274.0,6.0,5.0,1.0,,,,,
276,PT04M04.00S,2023-01-05T03:52:37.7Z,2,REGULAR,3pt,Jump Shot,[],1628989,29.517082785808146,17.15686274509804,1610612758,48,51,2023-01-05T03:52:43Z,2660000,False,164.0,225.0,1,left,MISS K. Huerter 27' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,27.85,Missed,,,,,,,,,,,,,,,
277,PT04M00.00S,2023-01-05T03:52:41.7Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,48,51,2023-01-05T03:52:43Z,2670000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,276.0,3.0,2.0,1.0,,,,,
278,PT03M45.00S,2023-01-05T03:52:57.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,93.24901445466492,36.029411764705884,1610612737,48,53,2023-01-05T04:12:50Z,2680000,False,-70.0,11.0,1,right,B. Bogdanovic 7' turnaround Jump Shot (11 PTS),[203992],1610612737.0,ATL,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,7.08,Made,11.0,,,,,,,,,,,,,,
279,PT03M27.00S,2023-01-05T03:53:14.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,17.95335085413929,46.32352941176471,1610612758,50,53,2023-01-05T04:13:23Z,2690000,False,18.0,116.0,1,left,D. Sabonis 11' turnaround fadeaway Jump Shot (12 PTS) (K. Huerter 1 AST),"[1627734, 1628989]",1610612758.0,SAC,turnaround fadeaway,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,11.77,Made,12.0,K. Huerter,1628989.0,1.0,,,,,,,,,,,
281,PT03M20.00S,2023-01-05T03:53:26.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,50,53,2023-01-05T03:53:26Z,2710000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M20.00S,2023-01-05T03:55:53.0Z,2,REGULAR,substitution,out,[],203992,,,1610612737,50,53,2023-01-05T03:56:07Z,2720000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M20.00S,2023-01-05T03:55:53.0Z,2,REGULAR,substitution,out,[],1631100,,,1610612737,50,53,2023-01-05T03:56:07Z,2730000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M20.00S,2023-01-05T03:55:53.0Z,2,REGULAR,substitution,in,[],1627749,,,1610612737,50,53,2023-01-05T03:56:07Z,2740000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M20.00S,2023-01-05T03:55:53.0Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,50,53,2023-01-05T03:56:07Z,2750000,False,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M20.00S,2023-01-05T03:56:32.1Z,2,REGULAR,foul,personal,['1freethrow'],1628989,,,1610612737,50,53,2023-01-05T04:01:11Z,2760000,False,,,0,,K. Huerter away-from-play personal FOUL (1 PF) (Murray 1 FT),"[1628989, 1627749]",1610612758.0,SAC,away-from-play,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Murray,1627749.0
297,PT03M20.00S,2023-01-05T03:56:44.4Z,2,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,50,54,2023-01-05T04:01:23Z,2775000,False,,,0,,T. Young away-from-play Free Throw 1 of 1 (9 PTS),[1629027],1610612737.0,ATL,away-from-play,,,Young,T. Young,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
288,PT03M15.00S,2023-01-05T03:56:56.7Z,2,REGULAR,3pt,Jump Shot,[],1629631,74.19513797634691,83.33333333333334,1610612737,50,54,2023-01-05T03:57:11Z,2780000,False,167.0,190.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,,25.28,Missed,,,,,,,,,,,,,,,
289,PT03M13.00S,2023-01-05T03:56:59.2Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,50,54,2023-01-05T03:56:59Z,2790000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,288.0,7.0,6.0,1.0,,,,,
290,PT03M06.00S,2023-01-05T03:57:06.6Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612758,50,54,2023-01-05T03:57:14Z,2800000,False,,,0,,D. Sabonis bad pass TURNOVER (2 TO),"[1627734, 1627749]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,2.0,Murray,1627749.0,,,,,,,,,,,,,,,,,
291,PT03M06.00S,2023-01-05T03:57:06.6Z,2,REGULAR,steal,,[],1627749,,,1610612737,50,54,2023-01-05T03:57:09Z,2810000,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
292,PT02M57.00S,2023-01-05T03:57:14.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628381,92.46057818659659,55.392156862745104,1610612737,50,54,2023-01-05T04:14:38Z,2820000,False,27.0,18.0,1,right,MISS J. Collins cutting Layup - blocked,"[1628381, 1631099]",1610612737.0,ATL,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,3.27,Missed,,,,,Murray,1631099.0,,,,,,,,,
328,PT02M57.00S,2023-01-05T03:57:14.8Z,2,REGULAR,block,,[],1631099,,,1610612737,50,54,2023-01-05T04:16:43Z,2825000,False,,,0,,K. Murray BLOCK (2 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
293,PT02M56.00S,2023-01-05T03:57:15.8Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,50,54,2023-01-05T04:19:23Z,2830000,False,,,0,,D. Fox REBOUND (Off:0 Def:3),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,292.0,3.0,3.0,0.0,,,,,
294,PT02M54.00S,2023-01-05T03:57:36.1Z,2,REGULAR,foul,technical,['1freethrow'],1629027,,,1610612758,50,54,2023-01-05T03:57:48Z,2840000,False,,,0,,T. Young technical FOUL (1 Tech),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,202056.0,0.0,1.0,,
295,PT02M54.00S,2023-01-05T03:57:52.6Z,2,REGULAR,freethrow,1 of 1,[],1628989,,,1610612758,51,54,2023-01-05T03:57:52Z,2850000,False,,,0,,K. Huerter technical Free Throw 1 of 1 (10 PTS),[1628989],1610612758.0,SAC,technical,,,Huerter,K. Huerter,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
296,PT02M54.00S,2023-01-05T03:57:53.5Z,2,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612758,51,54,2023-01-05T03:58:01Z,2860000,False,,,0,,TEAM foul technical,[],1610612737.0,ATL,bench,,,,,,,,,,,,,,,,,,,,,,,,,,202056.0,,,,
298,PT02M54.00S,2023-01-05T03:58:07.9Z,2,REGULAR,freethrow,1 of 1,[],1628989,,,1610612758,52,54,2023-01-05T03:58:07Z,2870000,False,,,0,,K. Huerter technical Free Throw 1 of 1 (11 PTS),[1628989],1610612758.0,SAC,technical,,,Huerter,K. Huerter,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
299,PT02M43.00S,2023-01-05T03:58:30.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,5.863994743758213,55.392156862745104,1610612758,54,54,2023-01-05T04:20:53Z,2880000,False,-27.0,3.0,1,left,K. Huerter driving Layup (13 PTS),[1628989],1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,2.71,Made,13.0,,,,,,,,,,,,,,
300,PT02M29.00S,2023-01-05T03:58:44.5Z,2,REGULAR,2pt,Jump Shot,[],1629631,92.06636005256242,20.098039215686274,1610612737,54,56,2023-01-05T04:21:15Z,2890000,False,-150.0,22.0,1,right,D. Hunter 15' turnaround fadeaway Jump Shot (6 PTS),[1629631],1610612737.0,ATL,turnaround fadeaway,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,,,,15.11,Made,6.0,,,,,,,,,,,,,,
301,PT02M07.00S,2023-01-05T03:59:08.2Z,2,REGULAR,foul,personal,[],1629631,,,1610612758,54,56,2023-01-05T03:59:14Z,2900000,False,,,0,,D. Hunter personal FOUL (1 PF),"[1629631, 203084]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Barnes,203084.0
303,PT01M57.00S,2023-01-05T03:59:36.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,16.770696452036795,44.85294117647059,1610612758,54,56,2023-01-05T04:21:42Z,2920000,False,26.0,105.0,1,left,MISS K. Huerter 10' driving floating Shot,[1628989],1610612758.0,SAC,driving floating,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,10.82,Missed,,,,,,,,,,,,,,,
304,PT01M55.00S,2023-01-05T03:59:38.2Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,54,56,2023-01-05T03:59:42Z,2930000,False,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,303.0,4.0,4.0,0.0,,,,,
305,PT01M47.00S,2023-01-05T03:59:46.2Z,2,REGULAR,3pt,Jump Shot,[],1628381,67.23061760840999,40.44117647058824,1610612737,54,59,2023-01-05T03:59:50Z,2940000,False,-48.0,256.0,1,right,J. Collins 25' 3PT  (12 PTS) (T. Young 3 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,25.99,Made,12.0,T. Young,1629027.0,3.0,,,,,,,,,,,
307,PT01M25.00S,2023-01-05T04:00:09.4Z,2,REGULAR,foul,personal,['2freethrow'],1629631,,,1610612758,54,59,2023-01-05T04:00:36Z,2960000,False,,,0,,D. Hunter shooting personal FOUL (2 PF) (Barnes 2 FT),"[1629631, 203084]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Barnes,203084.0
309,PT01M25.00S,2023-01-05T04:00:37.1Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,55,59,2023-01-05T04:00:37Z,2980000,False,,,0,,H. Barnes Free Throw 1 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
310,PT01M25.00S,2023-01-05T04:00:37.8Z,2,REGULAR,substitution,out,[],1629631,,,1610612758,55,59,2023-01-05T04:01:01Z,2990000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M25.00S,2023-01-05T04:00:37.8Z,2,REGULAR,substitution,in,[],203992,,,1610612758,55,59,2023-01-05T04:01:01Z,3000000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M25.00S,2023-01-05T04:01:02.6Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,56,59,2023-01-05T04:01:02Z,3010000,False,,,0,,H. Barnes Free Throw 2 of 2 (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
313,PT01M17.00S,2023-01-05T04:01:08.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,94.1688567674113,53.92156862745098,1610612737,56,61,2023-01-05T04:01:13Z,3020000,False,20.0,2.0,1,right,T. Young driving Layup (11 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,1.97,Made,11.0,,,,,,,,,,,,,,
314,PT01M08.00S,2023-01-05T04:01:18.4Z,2,REGULAR,3pt,Jump Shot,[],1628989,33.722076215505915,46.568627450980394,1610612758,56,61,2023-01-05T04:25:08Z,3030000,False,17.0,264.0,1,left,MISS K. Huerter 26' pullup 3PT,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,26.51,Missed,,,,,,,,,,,,,,,
315,PT01M03.00S,2023-01-05T04:01:23.4Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,56,61,2023-01-05T04:01:23Z,3040000,False,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,314.0,4.0,4.0,0.0,,,,,
316,PT00M59.00S,2023-01-05T04:01:26.8Z,2,REGULAR,2pt,Jump Shot,[],1629027,94.56307490144546,74.75490196078431,1610612737,56,61,2023-01-05T04:25:34Z,3050000,False,124.0,-1.0,1,right,MISS T. Young 12' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,12.38,Missed,,,,,,,,,,,,,,,
317,PT00M56.20S,2023-01-05T04:01:29.6Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,56,61,2023-01-05T04:25:34Z,3060000,False,,,0,,D. Fox REBOUND (Off:0 Def:4),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,316.0,4.0,4.0,0.0,,,,,
318,PT00M51.30S,2023-01-05T04:01:35.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,6.1268068331143235,46.568627450980394,1610612758,56,61,2023-01-05T04:01:45Z,3070000,False,17.0,5.0,1,left,MISS D. Fox running Layup,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,1.79,Missed,,,,,,,,,,,,,,,
319,PT00M50.10S,2023-01-05T04:01:36.7Z,2,REGULAR,rebound,offensive,[],1627734,,,1610612758,56,61,2023-01-05T04:01:45Z,3080000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,318.0,8.0,6.0,2.0,,,,,
320,PT00M50.10S,2023-01-05T04:01:38.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627734,6.258212877792378,52.69607843137255,1610612758,58,61,2023-01-05T04:01:47Z,3090000,False,-13.0,6.0,1,left,D. Sabonis DUNK (14 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,1.49,Made,14.0,,,,,,,,,,,,,,
321,PT00M29.00S,2023-01-05T04:02:00.7Z,2,REGULAR,3pt,Jump Shot,[],1627749,70.51576872536137,25.0,1610612737,58,61,2023-01-05T04:26:34Z,3100000,False,-125.0,225.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,25.71,Missed,,,,,,,,,,,,,,,
322,PT00M24.90S,2023-01-05T04:02:04.8Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,58,61,2023-01-05T04:02:06Z,3110000,False,,,0,,D. Fox REBOUND (Off:0 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,321.0,5.0,5.0,0.0,,,,,
323,PT00M04.20S,2023-01-05T04:02:25.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,6.521024967148489,62.5,1610612758,58,61,2023-01-05T04:02:47Z,3120000,False,-62.0,9.0,1,left,MISS D. Fox 6' pullup bank Shot,[1628368],1610612758.0,SAC,pullup bank,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,6.31,Missed,,,,,,,,,,,,,,,
324,PT00M00.20S,2023-01-05T04:02:29.4Z,2,REGULAR,rebound,defensive,[],1630168,,,1610612737,58,61,2023-01-05T04:02:47Z,3130000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,323.0,4.0,3.0,1.0,,,,,
325,PT00M00.20S,2023-01-05T04:02:39.9Z,2,REGULAR,foul,personal,[],203084,,,1610612737,58,61,2023-01-05T04:02:56Z,3140000,False,,,0,,H. Barnes personal FOUL (1 PF),"[203084, 1628381]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Collins,1628381.0
327,PT00M00.00S,2023-01-05T04:02:59.2Z,2,REGULAR,period,end,[],0,,,1610612737,58,61,2023-01-05T04:02:59Z,3160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-01-05T04:17:45.1Z,3,REGULAR,substitution,out,['startperiod'],203992,,,1610612737,58,61,2023-01-05T04:18:13Z,3170000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-01-05T04:17:45.1Z,3,REGULAR,substitution,in,['startperiod'],1629631,,,1610612737,58,61,2023-01-05T04:18:13Z,3180000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-01-05T04:18:21.4Z,3,REGULAR,period,start,[],0,,,1610612758,58,61,2023-01-05T04:18:21Z,3190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M41.00S,2023-01-05T04:18:39.7Z,3,REGULAR,3pt,Jump Shot,[],203084,91.27792378449409,3.431372549019608,1610612758,61,61,2023-01-05T04:18:45Z,3200000,False,-233.0,29.0,1,right,H. Barnes 3PT  (10 PTS) (D. Sabonis 5 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,23.47,Made,10.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,
334,PT11M21.00S,2023-01-05T04:18:59.5Z,3,REGULAR,3pt,Jump Shot,[],1629631,28.465834428383708,73.77450980392157,1610612737,61,64,2023-01-05T04:19:03Z,3220000,False,-119.0,215.0,1,left,D. Hunter 24' 3PT  (9 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,,24.58,Made,9.0,,,,,,,,,,,,,,
