actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
526,PT11M18.00S,2023-04-08T03:58:58.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,73,88,2023-04-08T03:59:07Z,5150000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,Restricted Area,0-8 Center,,,524.0,,,,,,,,,,,,,,,,
528,PT11M17.00S,2023-04-08T03:59:18.5Z,4,REGULAR,foul,personal,['3freethrow'],1628408,,,1610612744,73,88,2023-04-08T03:59:38Z,5170000,False,,,0,,P. Dozier shooting personal FOUL (3 PF) (Poole 3 FT),"[1628408, 1629673]",1610612758.0,SAC,shooting,,,Dozier,P. Dozier,,,,,101283.0,Left Corner 3,24+ Left,,,,,,,,,,,,,,3.0,0.0,Poole,1629673.0,,
530,PT11M17.00S,2023-04-08T03:59:47.8Z,4,REGULAR,freethrow,1 of 3,['2ndchance'],1629673,,,1610612744,73,89,2023-04-08T04:00:46Z,5190000,False,,,0,,J. Poole Free Throw 1 of 3 (7 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,Made,,,,,,7.0,,,,,,,,,,,
531,PT11M17.00S,2023-04-08T03:59:47.8Z,4,REGULAR,freethrow,2 of 3,['2ndchance'],1629673,,,1610612744,73,90,2023-04-08T04:00:46Z,5200000,False,,,0,,J. Poole Free Throw 2 of 3 (8 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,Made,,,,,,8.0,,,,,,,,,,,
532,PT11M17.00S,2023-04-08T03:59:47.8Z,4,REGULAR,freethrow,3 of 3,['2ndchance'],1629673,,,1610612744,73,90,2023-04-08T04:00:46Z,5210000,False,,,0,,MISS J. Poole Free Throw 3 of 3,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
533,PT11M17.00S,2023-04-08T03:59:47.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,73,90,2023-04-08T04:00:46Z,5220000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,532.0,,,,,,,,,,,,,,,,
534,PT11M17.00S,2023-04-08T04:00:39.9Z,4,REGULAR,violation,lane,[],1629673,,,1610612758,73,90,2023-04-08T04:00:51Z,5230000,False,,,0,,J. Poole lane VIOLATION,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT11M06.00S,2023-04-08T04:00:59.9Z,4,REGULAR,2pt,Jump Shot,[],1628408,21.107095926412615,56.61764705882353,1610612758,73,90,2023-04-08T04:07:01Z,5240000,False,-33.0,146.0,1,left,MISS P. Dozier 14' pullup Shot,[1628408],1610612758.0,SAC,pullup,,,Dozier,P. Dozier,,,,,,Mid-Range,8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,
536,PT11M02.00S,2023-04-08T04:01:03.9Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,73,90,2023-04-08T04:01:05Z,5250000,False,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,Mid-Range,8-16 Center,,,535.0,5.0,5.0,0.0,,,,,,,,,,,,,
537,PT10M57.00S,2023-04-08T04:01:11.1Z,4,REGULAR,foul,offensive,[],203110,,,1610612744,73,90,2023-04-08T04:01:21Z,5260000,False,,,0,,D. Green charge offensive FOUL (5 PF),"[203110, 1631099]",1610612744.0,GSW,charge,,,Green,D. Green,,,,,201639.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,5.0,0.0,Murray,1631099.0,,
539,PT10M57.00S,2023-04-08T04:01:11.1Z,4,REGULAR,turnover,offensive foul,[],203110,,,1610612744,73,90,2023-04-08T04:01:11Z,5280000,False,,,0,,D. Green offensive foul TURNOVER (5 TO),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,201639.0,In The Paint (Non-RA),0-8 Center,,,,,,,5.0,,,,,,,,,,,,
540,PT10M57.00S,2023-04-08T04:01:21.9Z,4,REGULAR,substitution,out,[],1629002,,,1610612758,73,90,2023-04-08T04:01:39Z,5290000,False,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M57.00S,2023-04-08T04:01:21.9Z,4,REGULAR,substitution,out,[],1631099,,,1610612758,73,90,2023-04-08T04:01:39Z,5300000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M57.00S,2023-04-08T04:01:21.9Z,4,REGULAR,substitution,out,[],203110,,,1610612758,73,90,2023-04-08T04:01:39Z,5310000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT10M57.00S,2023-04-08T04:01:21.9Z,4,REGULAR,substitution,in,[],203084,,,1610612758,73,90,2023-04-08T04:01:39Z,5320000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT10M57.00S,2023-04-08T04:01:21.9Z,4,REGULAR,substitution,in,[],1626158,,,1610612758,73,90,2023-04-08T04:01:39Z,5330000,False,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT10M57.00S,2023-04-08T04:01:21.9Z,4,REGULAR,substitution,in,[],1626172,,,1610612758,73,90,2023-04-08T04:01:39Z,5340000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT10M45.00S,2023-04-08T04:01:51.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629056,11.908672798948752,32.84313725490196,1610612758,75,90,2023-04-08T04:01:55Z,5350000,False,86.0,59.0,1,left,T. Davis 10' pullup Jump Shot (10 PTS),[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,,Mid-Range,8-16 Right,10.44,Made,,,,,,10.0,,,,,,,,,,,
547,PT10M29.00S,2023-04-08T04:02:08.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.06636005256242,45.34313725490196,1610612744,75,90,2023-04-08T04:08:20Z,5360000,False,-23.0,22.0,1,right,MISS J. Poole driving reverse Layup,[1629673],1610612744.0,GSW,driving reverse,,,Poole,J. Poole,,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,
548,PT10M27.00S,2023-04-08T04:02:10.3Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,75,90,2023-04-08T04:02:26Z,5370000,False,,,0,,T. Lyles REBOUND (Off:1 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Restricted Area,0-8 Center,,,547.0,6.0,5.0,1.0,,,,,,,,,,,,,
549,PT10M23.00S,2023-04-08T04:02:14.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628408,14.4053876478318,94.85294117647058,1610612758,75,90,2023-04-08T04:08:44Z,5380000,False,-224.0,83.0,1,left,MISS P. Dozier running 3PT,[1628408],1610612758.0,SAC,running,,,Dozier,P. Dozier,,,,,,Left Corner 3,24+ Left,23.91,Missed,,,,,,,,,,,,,,,,,
550,PT10M23.00S,2023-04-08T04:02:14.1Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,75,90,2023-04-08T04:21:03Z,5390000,False,,,0,,T. Lyles REBOUND (Off:2 Def:5),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Left Corner 3,24+ Left,,,549.0,7.0,5.0,2.0,,,,,,,,,,,,,
659,PT10M22.00S,2023-04-08T04:02:15.5Z,4,REGULAR,2pt,DUNK,['2ndchance'],1626168,26.544021024967147,24.103860294117645,1610612758,75,90,2023-04-08T04:22:29Z,5398750,False,129.0,197.0,1,left,MISS T. Lyles 23' tip DUNK,[1626168],1610612758.0,SAC,tip,,,Lyles,T. Lyles,,,,,,Mid-Range,16-24 Right Center,23.58,Missed,,,,,,,,,,,,,,,,,
660,PT10M22.00S,2023-04-08T04:02:15.5Z,4,REGULAR,rebound,offensive,[],1626158,,,1610612758,75,90,2023-04-08T04:20:23Z,5399375,False,,,0,,R. Holmes REBOUND (Off:2 Def:0),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Mid-Range,16-24 Right Center,,,659.0,2.0,0.0,2.0,,,,,,,,,,,,,
551,PT10M17.00S,2023-04-08T04:02:19.9Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1626158,5.590000152587891,50.0,1610612758,75,90,2023-04-08T04:22:43Z,5400000,False,0.0,0.0,1,left,MISS R. Holmes putback DUNK,[1626158],1610612758.0,SAC,putback,,,Holmes,R. Holmes,,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,
552,PT10M17.00S,2023-04-08T04:02:19.9Z,4,REGULAR,rebound,offensive,[],203084,,,1610612758,75,90,2023-04-08T04:16:04Z,5410000,False,,,0,,H. Barnes REBOUND (Off:2 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Restricted Area,0-8 Center,,,551.0,3.0,1.0,2.0,,,,,,,,,,,,,
553,PT10M17.00S,2023-04-08T04:02:21.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203084,6.1268068331143235,46.07843137254902,1610612758,77,90,2023-04-08T04:16:10Z,5420000,False,20.0,5.0,1,left,H. Barnes putback Layup (13 PTS),[203084],1610612758.0,SAC,putback,,,Barnes,H. Barnes,,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,13.0,,,,,,,,,,,
554,PT10M17.00S,2023-04-08T04:03:03.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,77,90,2023-04-08T04:05:19Z,5430000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT10M17.00S,2023-04-08T04:04:58.0Z,4,REGULAR,substitution,out,[],1630228,,,1610612744,77,90,2023-04-08T04:05:19Z,5440000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT10M17.00S,2023-04-08T04:04:58.0Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,77,90,2023-04-08T04:05:19Z,5450000,False,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT10M17.00S,2023-04-08T04:04:58.0Z,4,REGULAR,substitution,in,[],202691,,,1610612744,77,90,2023-04-08T04:05:19Z,5460000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT10M17.00S,2023-04-08T04:04:58.0Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,77,90,2023-04-08T04:05:19Z,5470000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M57.00S,2023-04-08T04:05:35.5Z,4,REGULAR,foul,personal,['2freethrow'],1626168,,,1610612744,77,90,2023-04-08T04:06:08Z,5480000,False,,,0,,T. Lyles shooting personal FOUL (3 PF) (Curry 2 FT),"[1626168, 201939]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,201639.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,0.0,Curry,201939.0,,
561,PT09M57.00S,2023-04-08T04:06:10.5Z,4,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,77,90,2023-04-08T04:06:10Z,5500000,False,,,0,,MISS S. Curry Free Throw 1 of 2,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
562,PT09M57.00S,2023-04-08T04:06:10.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,77,90,2023-04-08T04:06:10Z,5510000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,561.0,,,,,,,,,,,,,,,,
563,PT09M57.00S,2023-04-08T04:06:23.8Z,4,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,77,91,2023-04-08T04:06:23Z,5520000,False,,,0,,S. Curry Free Throw 2 of 2 (23 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,Made,,,,,,23.0,,,,,,,,,,,
564,PT09M41.00S,2023-04-08T04:06:44.4Z,4,REGULAR,foul,personal,[],1627780,,,1610612758,77,91,2023-04-08T04:06:56Z,5530000,False,,,0,,G. Payton II personal FOUL (4 PF),"[1627780, 1628408]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,201639.0,Mid-Range,8-16 Left,,,,,,,,,,,,,,4.0,0.0,Dozier,1628408.0,,
566,PT09M31.00S,2023-04-08T04:07:09.9Z,4,REGULAR,turnover,out-of-bounds,[],1629056,,,1610612758,77,91,2023-04-08T04:07:18Z,5550000,False,,,0,,T. Davis bad pass out-of-bounds TURNOVER (4 TO),[1629056],1610612758.0,SAC,bad pass,,,Davis,T. Davis,,,,,201639.0,Mid-Range,16-24 Left,,,,,,,4.0,,,,,,,,,,,,
567,PT09M21.00S,2023-04-08T04:07:25.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201939,83.919185282523,73.77450980392157,1610612744,77,91,2023-04-08T04:07:33Z,5560000,False,119.0,99.0,1,right,MISS S. Curry 15' pullup Shot,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,Mid-Range,8-16 Right,15.45,Missed,,,,,,,,,,,,,,,,,
568,PT09M16.00S,2023-04-08T04:07:30.1Z,4,REGULAR,rebound,defensive,[],1628408,,,1610612758,77,91,2023-04-08T04:07:33Z,5570000,False,,,0,,P. Dozier REBOUND (Off:0 Def:2),[1628408],1610612758.0,SAC,,,,Dozier,P. Dozier,,,,,,Mid-Range,8-16 Right,,,567.0,2.0,2.0,0.0,,,,,,,,,,,,,
569,PT09M16.00S,2023-04-08T04:07:32.1Z,4,REGULAR,turnover,out-of-bounds,[],1628408,,,1610612758,77,91,2023-04-08T04:07:39Z,5580000,False,,,0,,P. Dozier bad pass out-of-bounds TURNOVER (1 TO),[1628408],1610612758.0,SAC,bad pass,,,Dozier,P. Dozier,,,,,101283.0,Restricted Area,0-8 Center,,,,,,,1.0,,,,,,,,,,,,
570,PT09M04.00S,2023-04-08T04:07:48.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628978,89.96386333771353,64.2156862745098,1610612744,77,93,2023-04-08T04:07:56Z,5590000,False,71.0,42.0,1,right,D. DiVincenzo 8' driving bank Jump Shot (14 PTS) (K. Looney 7 AST),"[1628978, 1626172]",1610612744.0,GSW,driving bank,,,DiVincenzo,D. DiVincenzo,,,,,,In The Paint (Non-RA),8-16 Right,8.25,Made,,,,,,14.0,K. Looney,1626172.0,7.0,,,,,,,,
571,PT08M49.00S,2023-04-08T04:08:03.4Z,4,REGULAR,2pt,Jump Shot,[],1628408,6.652431011826544,67.64705882352942,1610612758,79,93,2023-04-08T04:17:37Z,5600000,False,-88.0,10.0,1,left,P. Dozier 8' turnaround Jump Shot (5 PTS),[1628408],1610612758.0,SAC,turnaround,,,Dozier,P. Dozier,,,,,,Mid-Range,8-16 Left,8.88,Made,,,,,,5.0,,,,,,,,,,,
572,PT08M35.00S,2023-04-08T04:08:18.6Z,4,REGULAR,turnover,bad pass,[],1628978,,,1610612744,79,93,2023-04-08T04:08:22Z,5610000,False,,,0,,D. DiVincenzo bad pass TURNOVER (2 TO),"[1628978, 203084]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,Mid-Range,8-16 Right,,,,,,,2.0,,,,,Barnes,203084.0,,,,,,
573,PT08M35.00S,2023-04-08T04:08:18.6Z,4,REGULAR,steal,,[],203084,,,1610612758,79,93,2023-04-08T04:08:20Z,5620000,False,,,0,,H. Barnes STEAL (2 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,
574,PT08M29.00S,2023-04-08T04:08:22.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629056,6.1268068331143235,45.588235294117645,1610612758,79,93,2023-04-08T04:18:19Z,5630000,False,22.0,5.0,1,left,MISS T. Davis running Layup,[1629056],1610612758.0,SAC,running,,,Davis,T. Davis,,,,,,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,,,,
576,PT08M24.00S,2023-04-08T04:08:27.8Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,79,93,2023-04-08T04:08:31Z,5650000,False,,,0,,S. Curry REBOUND (Off:1 Def:5),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Restricted Area,0-8 Center,,,574.0,6.0,5.0,1.0,,,,,,,,,,,,,
577,PT08M18.00S,2023-04-08T04:08:34.0Z,4,REGULAR,3pt,Jump Shot,[],1627780,92.32917214191852,95.83333333333334,1610612744,79,96,2023-04-08T04:08:42Z,5660000,False,229.0,20.0,1,right,G. Payton II 3PT  (10 PTS) (S. Curry 4 AST),"[1627780, 201939]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,Right Corner 3,24+ Right,23.0,Made,,,,,,10.0,S. Curry,201939.0,4.0,,,,,,,,
579,PT07M58.00S,2023-04-08T04:08:54.3Z,4,REGULAR,3pt,Jump Shot,[],1629056,28.597240473061763,23.03921568627451,1610612758,79,96,2023-04-08T04:19:16Z,5680000,False,135.0,216.0,1,left,MISS T. Davis 25' pullup 3PT,[1629056],1610612758.0,SAC,pullup,,,Davis,T. Davis,,,,,,Above the Break 3,24+ Right Center,25.49,Missed,,,,,,,,,,,,,,,,,
580,PT07M55.00S,2023-04-08T04:08:57.3Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,79,96,2023-04-08T04:08:59Z,5690000,False,,,0,,S. Curry REBOUND (Off:1 Def:6),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,Above the Break 3,24+ Right Center,,,579.0,7.0,6.0,1.0,,,,,,,,,,,,,
581,PT07M53.00S,2023-04-08T04:08:59.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201939,63.9454664914586,49.01960784313725,1610612744,79,96,2023-04-08T04:19:32Z,5700000,False,-5.0,286.0,1,right,MISS S. Curry 28' running pullup 3PT,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,,Above the Break 3,24+ Center,28.64,Missed,,,,,,,,,,,,,,,,,
582,PT07M49.00S,2023-04-08T04:09:03.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,79,96,2023-04-08T04:19:32Z,5710000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,Above the Break 3,24+ Center,,,581.0,,,,,,,,,,,,,,,,
584,PT07M49.00S,2023-04-08T04:09:12.4Z,4,REGULAR,substitution,out,[],1629056,,,1610612744,79,96,2023-04-08T04:09:23Z,5730000,False,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M49.00S,2023-04-08T04:09:12.4Z,4,REGULAR,substitution,out,[],1628408,,,1610612744,79,96,2023-04-08T04:09:23Z,5740000,False,,,0,,SUB out: P. Dozier,[1628408],1610612758.0,SAC,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M49.00S,2023-04-08T04:09:12.4Z,4,REGULAR,substitution,in,[],1631099,,,1610612744,79,96,2023-04-08T04:09:23Z,5750000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M49.00S,2023-04-08T04:09:12.4Z,4,REGULAR,substitution,in,[],1630558,,,1610612744,79,96,2023-04-08T04:09:23Z,5760000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M44.00S,2023-04-08T04:09:29.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202691,89.43823915900131,80.14705882352942,1610612744,79,98,2023-04-08T04:09:35Z,5770000,False,151.0,47.0,1,right,K. Thompson 15' Jump Shot (20 PTS) (D. DiVincenzo 6 AST),"[202691, 1628978]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Mid-Range,8-16 Right,15.78,Made,,,,,,20.0,D. DiVincenzo,1628978.0,6.0,,,,,,,,
590,PT07M30.00S,2023-04-08T04:09:44.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,6.258212877792378,44.85294117647059,1610612758,81,98,2023-04-08T04:09:48Z,5790000,False,26.0,6.0,1,left,R. Holmes cutting Layup (7 PTS) (T. Lyles 1 AST),"[1626158, 1626168]",1610612758.0,SAC,cutting,,,Holmes,R. Holmes,,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,7.0,T. Lyles,1626168.0,1.0,,,,,,,,
592,PT07M12.00S,2023-04-08T04:10:01.4Z,4,REGULAR,3pt,Jump Shot,[],1628978,91.80354796320631,3.431372549019608,1610612744,81,98,2023-04-08T04:10:07Z,5810000,False,-233.0,25.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,
593,PT07M09.00S,2023-04-08T04:10:04.4Z,4,REGULAR,rebound,offensive,[],1628978,,,1610612744,81,98,2023-04-08T04:10:07Z,5820000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:4),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,Left Corner 3,24+ Left,,,592.0,5.0,4.0,1.0,,,,,,,,,,,,,
594,PT07M07.00S,2023-04-08T04:10:06.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202691,87.72996057818659,96.07843137254902,1610612744,81,101,2023-04-08T04:10:12Z,5830000,False,230.0,63.0,1,right,K. Thompson 3PT  (23 PTS) (D. DiVincenzo 7 AST),"[202691, 1628978]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,Right Corner 3,24+ Right,23.88,Made,,,,,,23.0,D. DiVincenzo,1628978.0,7.0,,,,,,,,
596,PT07M05.00S,2023-04-08T04:10:16.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,81,101,2023-04-08T04:10:16Z,5850000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M05.00S,2023-04-08T04:11:57.7Z,4,REGULAR,substitution,out,[],203084,,,1610612758,81,101,2023-04-08T04:13:01Z,5860000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M05.00S,2023-04-08T04:11:57.7Z,4,REGULAR,substitution,out,[],1626172,,,1610612758,81,101,2023-04-08T04:13:01Z,5870000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M05.00S,2023-04-08T04:11:57.7Z,4,REGULAR,substitution,in,[],1630556,,,1610612758,81,101,2023-04-08T04:13:01Z,5880000,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M05.00S,2023-04-08T04:11:57.7Z,4,REGULAR,substitution,in,[],203110,,,1610612758,81,101,2023-04-08T04:13:01Z,5890000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M47.00S,2023-04-08T04:13:20.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,19.004599211563733,46.568627450980394,1610612758,83,101,2023-04-08T04:13:29Z,5900000,False,17.0,126.0,1,left,R. Holmes 12' floating Jump Shot (9 PTS) (K. Murray 3 AST),"[1626158, 1631099]",1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,,In The Paint (Non-RA),8-16 Center,12.73,Made,,,,,,9.0,K. Murray,1631099.0,3.0,,,,,,,,
603,PT06M33.00S,2023-04-08T04:13:37.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,87.86136662286465,37.5,1610612744,83,103,2023-04-08T04:13:44Z,5920000,False,-62.0,62.0,1,right,K. Thompson 8' driving bank Jump Shot (25 PTS) (D. DiVincenzo 8 AST),"[202691, 1628978]",1610612744.0,GSW,driving bank,,,Thompson,K. Thompson,,,,,,In The Paint (Non-RA),8-16 Left,8.78,Made,,,,,,25.0,D. DiVincenzo,1628978.0,8.0,,,,,,,,
605,PT06M33.00S,2023-04-08T04:13:40.8Z,4,REGULAR,foul,personal,['1freethrow'],1626158,,,1610612744,83,103,2023-04-08T04:13:53Z,5940000,False,,,0,,R. Holmes shooting personal FOUL (2 PF) (Thompson 1 FT),"[1626158, 202691]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,202053.0,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,2.0,0.0,Thompson,202691.0,,
607,PT06M33.00S,2023-04-08T04:14:02.7Z,4,REGULAR,freethrow,1 of 1,[],202691,,,1610612744,83,104,2023-04-08T04:14:02Z,5960000,False,,,0,,K. Thompson Free Throw 1 of 1 (26 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,Made,,,,,,26.0,,,,,,,,,,,
608,PT06M21.00S,2023-04-08T04:14:15.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,9.280551905387648,44.36274509803921,1610612758,83,104,2023-04-08T04:23:15Z,5970000,False,28.0,35.0,1,left,MISS R. Holmes driving Layup,[1626158],1610612758.0,SAC,driving,,,Holmes,R. Holmes,,,,,,In The Paint (Non-RA),0-8 Center,4.47,Missed,,,,,,,,,,,,,,,,,
609,PT06M18.00S,2023-04-08T04:14:18.6Z,4,REGULAR,rebound,offensive,[],1626158,,,1610612758,83,104,2023-04-08T04:14:20Z,5980000,False,,,0,,R. Holmes REBOUND (Off:3 Def:0),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,In The Paint (Non-RA),0-8 Center,,,608.0,3.0,0.0,3.0,,,,,,,,,,,,,
