actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
520,PT09M45.00S,2022-11-18T04:54:07.1Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,97,85,2022-11-18T04:54:11Z,5090000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,519.0,2.0,2.0,0.0,,,,,,,,,,,,,,
521,PT09M31.00S,2022-11-18T04:54:22.0Z,4,REGULAR,foul,personal,['2freethrow'],1631110,,,1610612758,97,85,2022-11-18T04:54:32Z,5100000,False,,,0,,J. Sochan shooting personal FOUL (2 PF) (Fox 2 FT),"[1631110, 1628368]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201638.0,,,,,,,,,2.0,0.0,Fox,1628368.0
523,PT09M31.00S,2022-11-18T04:54:48.3Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,98,85,2022-11-18T04:54:48Z,5120000,False,,,0,,D. Fox Free Throw 1 of 2 (23 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
524,PT09M31.00S,2022-11-18T04:55:03.2Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,99,85,2022-11-18T04:55:03Z,5130000,False,,,0,,D. Fox Free Throw 2 of 2 (24 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
525,PT09M25.00S,2022-11-18T04:55:15.1Z,4,REGULAR,turnover,traveling,[],1631110,,,1610612759,99,85,2022-11-18T04:55:23Z,5140000,False,,,0,,J. Sochan traveling TURNOVER (3 TO),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201638.0,,,,,,3.0,,,,,,
526,PT09M22.00S,2022-11-18T04:55:25.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629002,93.24901445466492,50.245098039215684,1610612758,101,85,2022-11-18T04:55:33Z,5150000,False,1.0,11.0,1,right,C. Metu running Layup (6 PTS) (D. Fox 6 AST),"[1629002, 1628368]",1610612758.0,SAC,running,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,6.0,,,,D. Fox,1628368.0,6.0,,,,,,,
528,PT09M22.00S,2022-11-18T04:55:33.4Z,4,REGULAR,foul,personal,['1freethrow'],1630200,,,1610612758,101,85,2022-11-18T04:55:56Z,5170000,False,,,0,,T. Jones shooting personal FOUL (2 PF) (Metu 1 FT),"[1630200, 1629002]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,1204.0,,,,,,,,,2.0,0.0,Metu,1629002.0
530,PT09M22.00S,2022-11-18T04:55:57.7Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629002,,,1610612758,102,85,2022-11-18T04:55:57Z,5190000,False,,,0,,C. Metu Free Throw 1 of 1 (7 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
531,PT09M09.00S,2022-11-18T04:56:12.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,6.783837056504599,48.03921568627451,1610612759,102,87,2022-11-18T04:56:17Z,5200000,False,10.0,11.0,1,left,K. Bates-Diop driving Layup (16 PTS) (D. Vassell 3 AST),"[1628966, 1630170]",1610612759.0,SAS,driving,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,16.0,,,,D. Vassell,1630170.0,3.0,,,,,,,
533,PT08M57.00S,2022-11-18T04:56:27.5Z,4,REGULAR,foul,personal,[],1627751,,,1610612758,102,87,2022-11-18T04:56:33Z,5220000,False,,,0,,J. Poeltl personal FOUL (4 PF),"[1627751, 1628368]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Left,,,,,,,,200832.0,,,,,,,,,4.0,0.0,Fox,1628368.0
535,PT08M57.00S,2022-11-18T04:56:35.4Z,4,REGULAR,substitution,out,[],1630200,,,1610612758,102,87,2022-11-18T04:56:46Z,5240000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M57.00S,2022-11-18T04:56:35.4Z,4,REGULAR,substitution,in,[],1626196,,,1610612758,102,87,2022-11-18T04:56:46Z,5250000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M51.00S,2022-11-18T04:56:58.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,93.11760840998686,46.07843137254902,1610612758,104,87,2022-11-18T04:57:04Z,5260000,False,-20.0,12.0,1,right,M. Monk Layup (24 PTS) (D. Fox 7 AST),"[1628370, 1628368]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,2.31,Made,,,,,24.0,,,,D. Fox,1628368.0,7.0,,,,,,,
539,PT08M39.00S,2022-11-18T04:57:12.4Z,4,REGULAR,foul,personal,[],1628370,,,1610612759,104,87,2022-11-18T04:57:34Z,5280000,False,,,0,,M. Monk personal FOUL (1 PF),"[1628370, 1626196]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Right,,,,,,,,1204.0,,,,,,,,,1.0,0.0,Richardson,1626196.0
541,PT08M39.00S,2022-11-18T04:57:22.7Z,4,REGULAR,substitution,out,[],1628368,,,1610612759,104,87,2022-11-18T04:57:25Z,5300000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M39.00S,2022-11-18T04:57:22.7Z,4,REGULAR,substitution,in,[],1628989,,,1610612759,104,87,2022-11-18T04:57:25Z,5310000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M36.00S,2022-11-18T04:57:42.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,6.1268068331143235,47.794117647058826,1610612759,104,89,2022-11-18T04:57:56Z,5320000,False,11.0,5.0,1,left,J. Sochan driving Layup (7 PTS) (J. Richardson 3 AST),"[1631110, 1626196]",1610612759.0,SAS,driving,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,7.0,,,,J. Richardson,1626196.0,3.0,,,,,,,
545,PT08M25.00S,2022-11-18T04:57:55.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,92.9862023653088,46.32352941176471,1610612758,106,89,2022-11-18T04:58:02Z,5340000,False,-18.0,13.0,1,right,T. Lyles reverse Layup (13 PTS) (C. Metu 1 AST),"[1626168, 1629002]",1610612758.0,SAC,reverse,,,Lyles,T. Lyles,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,13.0,,,,C. Metu,1629002.0,1.0,,,,,,,
547,PT08M25.00S,2022-11-18T04:57:58.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628966,,,1610612758,106,89,2022-11-18T04:58:10Z,5360000,False,,,0,,K. Bates-Diop shooting personal FOUL (2 PF) (Lyles 1 FT),"[1628966, 1626168]",1610612759.0,SAS,shooting,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,,,1204.0,,,,,,,,,2.0,0.0,Lyles,1626168.0
549,PT08M25.00S,2022-11-18T04:58:27.9Z,4,REGULAR,freethrow,1 of 1,[],1626168,,,1610612758,107,89,2022-11-18T04:58:28Z,5380000,False,,,0,,T. Lyles Free Throw 1 of 1 (14 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
551,PT08M04.00S,2022-11-18T04:58:50.0Z,4,REGULAR,3pt,Jump Shot,[],1630170,7.178055190538765,2.941176470588235,1610612759,107,92,2022-11-18T04:58:56Z,5390000,False,235.0,15.0,1,left,D. Vassell 3PT  (23 PTS) (K. Bates-Diop 1 AST),"[1630170, 1628966]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,23.58,Made,,,,,23.0,,,,K. Bates-Diop,1628966.0,1.0,,,,,,,
553,PT07M47.00S,2022-11-18T04:59:07.2Z,4,REGULAR,3pt,Jump Shot,[],1628370,69.33311432325887,28.431372549019606,1610612758,107,92,2022-11-18T04:59:14Z,5410000,False,-108.0,236.0,1,right,MISS M. Monk 25' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,25.93,Missed,,,,,,,,,,,,,,,,,,
554,PT07M43.00S,2022-11-18T04:59:11.0Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,107,92,2022-11-18T04:59:11Z,5420000,False,,,0,,T. Lyles REBOUND (Off:2 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,553.0,3.0,1.0,2.0,,,,,,,,,,,,,,
555,PT07M41.00S,2022-11-18T04:59:13.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629002,78.66294349540078,7.352941176470589,1610612758,110,92,2022-11-18T04:59:19Z,5430000,False,-213.0,148.0,1,right,C. Metu 25' 3PT  (10 PTS) (K. Huerter 6 AST),"[1629002, 1628989]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Left Center,25.96,Made,,,,,10.0,,,,K. Huerter,1628989.0,6.0,,,,,,,
557,PT07M32.00S,2022-11-18T04:59:26.3Z,4,REGULAR,foul,personal,[],1628989,,,1610612759,110,92,2022-11-18T04:59:34Z,5450000,False,,,0,,K. Huerter personal FOUL (3 PF),"[1628989, 1631110]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,,,,,,,,201638.0,,,,,,,,,3.0,0.0,Sochan,1631110.0
559,PT07M32.00S,2022-11-18T04:59:41.4Z,4,REGULAR,foul,technical,['1freethrow'],1628989,,,1610612759,110,92,2022-11-18T04:59:54Z,5470000,False,,,0,,K. Huerter technical FOUL (1 Tech),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,201638.0,,,,,,,,,3.0,1.0,,
560,PT07M32.00S,2022-11-18T04:59:55.6Z,4,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,110,93,2022-11-18T04:59:55Z,5480000,False,,,0,,D. Vassell technical Free Throw 1 of 1 (24 PTS),[1630170],1610612759.0,SAS,technical,,,Vassell,D. Vassell,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
561,PT07M32.00S,2022-11-18T04:59:59.5Z,4,REGULAR,substitution,out,[],1629002,,,1610612759,110,93,2022-11-18T05:00:02Z,5490000,False,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M32.00S,2022-11-18T04:59:59.5Z,4,REGULAR,substitution,in,[],1627734,,,1610612759,110,93,2022-11-18T05:00:02Z,5500000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M28.00S,2022-11-18T05:00:50.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,13.61695137976347,47.794117647058826,1610612759,110,95,2022-11-18T05:01:37Z,5510000,False,11.0,75.0,1,left,J. Richardson 7' driving floating Jump Shot (8 PTS),[1626196],1610612759.0,SAS,driving floating,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,7.63,Made,,,,,8.0,,,,,,,,,,,,,
564,PT07M28.00S,2022-11-18T05:00:55.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627734,,,1610612759,110,95,2022-11-18T05:01:14Z,5520000,False,,,0,,D. Sabonis shooting personal FOUL (4 PF) (Richardson 1 FT),"[1627734, 1626196]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1204.0,,,,,,,,,4.0,0.0,Richardson,1626196.0
566,PT07M28.00S,2022-11-18T05:01:23.6Z,4,REGULAR,freethrow,1 of 1,[],1626196,,,1610612759,110,96,2022-11-18T05:01:23Z,5540000,False,,,0,,J. Richardson Free Throw 1 of 1 (9 PTS),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
567,PT07M12.00S,2022-11-18T05:01:41.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,92.59198423127464,43.872549019607845,1610612758,112,96,2022-11-18T05:01:46Z,5550000,False,-31.0,17.0,1,right,M. Monk driving Layup (26 PTS),[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,3.51,Made,,,,,26.0,,,,,,,,,,,,,
568,PT06M49.00S,2022-11-18T05:02:04.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631110,13.222733245729303,40.44117647058824,1610612759,112,98,2022-11-18T05:03:08Z,5560000,False,48.0,72.0,1,left,J. Sochan 8' turnaround Hook (9 PTS),[1631110],1610612759.0,SAS,turnaround,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Right,8.63,Made,,,,,9.0,,,,,,,,,,,,,
569,PT06M30.00S,2022-11-18T05:02:24.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.11760840998686,44.11764705882353,1610612758,114,98,2022-11-18T05:07:01Z,5570000,False,-29.0,12.0,1,right,D. Sabonis cutting Layup (10 PTS) (M. Monk 2 AST),"[1627734, 1628370]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,3.18,Made,,,,,10.0,,,,M. Monk,1628370.0,2.0,,,,,,,
571,PT06M14.00S,2022-11-18T05:02:39.7Z,4,REGULAR,3pt,Jump Shot,[],1630170,30.305519053876477,23.52941176470588,1610612759,114,101,2022-11-18T05:07:29Z,5590000,False,132.0,232.0,1,left,D. Vassell 26' 3PT  (27 PTS) (K. Bates-Diop 2 AST),"[1630170, 1628966]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,26.75,Made,,,,,27.0,,,,K. Bates-Diop,1628966.0,2.0,,,,,,,
573,PT06M13.00S,2022-11-18T05:02:47.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,114,101,2022-11-18T05:02:47Z,5610000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M13.00S,2022-11-18T05:05:04.9Z,4,REGULAR,substitution,out,[],1628370,,,1610612758,114,101,2022-11-18T05:05:31Z,5620000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M13.00S,2022-11-18T05:05:04.9Z,4,REGULAR,substitution,out,[],1626168,,,1610612758,114,101,2022-11-18T05:05:31Z,5630000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M13.00S,2022-11-18T05:05:04.9Z,4,REGULAR,substitution,out,[],1630170,,,1610612758,114,101,2022-11-18T05:05:31Z,5640000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M13.00S,2022-11-18T05:05:04.9Z,4,REGULAR,substitution,out,[],1628966,,,1610612758,114,101,2022-11-18T05:05:31Z,5650000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M13.00S,2022-11-18T05:05:04.9Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,114,101,2022-11-18T05:05:31Z,5660000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M13.00S,2022-11-18T05:05:04.9Z,4,REGULAR,substitution,in,[],203084,,,1610612758,114,101,2022-11-18T05:05:31Z,5670000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M13.00S,2022-11-18T05:05:04.9Z,4,REGULAR,substitution,in,[],203476,,,1610612758,114,101,2022-11-18T05:05:31Z,5680000,False,,,0,,SUB in: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M13.00S,2022-11-18T05:05:04.9Z,4,REGULAR,substitution,in,[],1630200,,,1610612758,114,101,2022-11-18T05:05:31Z,5690000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT06M13.00S,2022-11-18T05:05:39.0Z,4,REGULAR,substitution,out,[],1627751,,,1610612758,114,101,2022-11-18T05:05:49Z,5700000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M13.00S,2022-11-18T05:05:39.0Z,4,REGULAR,substitution,in,[],1630170,,,1610612758,114,101,2022-11-18T05:05:49Z,5710000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M58.00S,2022-11-18T05:06:07.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626196,,,1610612758,114,101,2022-11-18T05:06:15Z,5730000,False,,,0,,J. Richardson shooting personal FOUL (2 PF) (Fox 2 FT),"[1626196, 1628368]",1610612759.0,SAS,shooting,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1204.0,,,,,,,,,2.0,0.0,Fox,1628368.0
587,PT05M58.00S,2022-11-18T05:06:22.1Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,115,101,2022-11-18T05:06:22Z,5750000,False,,,0,,D. Fox Free Throw 1 of 2 (25 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
588,PT05M58.00S,2022-11-18T05:06:38.5Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,116,101,2022-11-18T05:06:38Z,5760000,False,,,0,,D. Fox Free Throw 2 of 2 (26 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
589,PT05M36.00S,2022-11-18T05:07:02.8Z,4,REGULAR,3pt,Jump Shot,[],1626196,28.465834428383708,78.92156862745098,1610612759,116,101,2022-11-18T05:07:07Z,5770000,False,-145.0,215.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
590,PT05M33.00S,2022-11-18T05:07:05.8Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,116,101,2022-11-18T05:07:07Z,5780000,False,,,0,,H. Barnes REBOUND (Off:1 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,589.0,7.0,6.0,1.0,,,,,,,,,,,,,,
591,PT05M16.00S,2022-11-18T05:07:22.7Z,4,REGULAR,2pt,Jump Shot,[],203084,93.51182654402102,17.892156862745097,1610612758,118,101,2022-11-18T05:07:27Z,5790000,False,-161.0,8.0,1,right,H. Barnes 16' Jump Shot (16 PTS) (D. Sabonis 1 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Left,16.07,Made,,,,,16.0,,,,D. Sabonis,1627734.0,1.0,,,,,,,
593,PT04M57.00S,2022-11-18T05:07:40.4Z,4,REGULAR,3pt,Jump Shot,[],1630200,32.276609724047304,39.950980392156865,1610612759,118,104,2022-11-18T05:07:45Z,5810000,False,50.0,251.0,1,left,T. Jones 25' 3PT  (15 PTS) (J. Sochan 5 AST),"[1630200, 1631110]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,25.59,Made,,,,,15.0,,,,J. Sochan,1631110.0,5.0,,,,,,,
595,PT04M35.00S,2022-11-18T05:08:02.8Z,4,REGULAR,2pt,Jump Shot,[],1628368,74.45795006570303,44.85294117647059,1610612758,118,104,2022-11-18T05:09:42Z,5830000,False,-26.0,188.0,1,right,MISS D. Fox 18' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,18.94,Missed,,,,,,,,,,,,,,,,,,
596,PT04M31.00S,2022-11-18T05:08:06.8Z,4,REGULAR,rebound,defensive,[],203476,,,1610612759,118,104,2022-11-18T05:08:09Z,5840000,False,,,0,,G. Dieng REBOUND (Off:0 Def:3),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Mid-Range,16-24 Center,,,595.0,3.0,3.0,0.0,,,,,,,,,,,,,,
597,PT04M16.00S,2022-11-18T05:08:21.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631110,6.389618922470433,35.78431372549019,1610612759,118,106,2022-11-18T05:08:28Z,5850000,False,71.0,8.0,1,left,J. Sochan 7' turnaround bank Jump Shot (11 PTS),[1631110],1610612759.0,SAS,turnaround bank,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,7.15,Made,,,,,11.0,,,,,,,,,,,,,
598,PT04M00.00S,2022-11-18T05:08:37.8Z,4,REGULAR,3pt,Jump Shot,[],1627734,72.7496714848883,80.3921568627451,1610612758,121,106,2022-11-18T05:08:42Z,5860000,False,152.0,204.0,1,right,D. Sabonis 25' 3PT  (13 PTS) (D. Mitchell 4 AST),"[1627734, 1630558]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,25.42,Made,,,,,13.0,,,,D. Mitchell,1630558.0,4.0,,,,,,,
601,PT03M49.00S,2022-11-18T05:08:54.8Z,4,REGULAR,substitution,out,[],1631110,,,1610612759,121,106,2022-11-18T05:09:01Z,5890000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M49.00S,2022-11-18T05:08:54.8Z,4,REGULAR,substitution,in,[],1629676,,,1610612759,121,106,2022-11-18T05:09:01Z,5900000,False,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M39.00S,2022-11-18T05:09:19.3Z,4,REGULAR,2pt,Jump Shot,[],1630170,7.966491458607096,74.01960784313727,1610612759,121,108,2022-11-18T05:09:24Z,5910000,False,-120.0,22.0,1,left,D. Vassell 12' pullup Jump Shot (29 PTS),[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,12.22,Made,,,,,29.0,,,,,,,,,,,,,
604,PT03M27.00S,2022-11-18T05:09:32.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,89.56964520367937,64.4607843137255,1610612758,121,108,2022-11-18T05:09:39Z,5920000,False,72.0,46.0,1,right,MISS D. Mitchell 8' turnaround fadeaway Shot,[1630558],1610612758.0,SAC,turnaround fadeaway,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,8.54,Missed,,,,,,,,,,,,,,,,,,
605,PT03M23.00S,2022-11-18T05:09:36.4Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612759,121,108,2022-11-18T05:09:39Z,5930000,False,,,0,,I. Roby REBOUND (Off:0 Def:2),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,In The Paint (Non-RA),8-16 Right,,,604.0,2.0,2.0,0.0,,,,,,,,,,,,,,
606,PT03M13.00S,2022-11-18T05:09:45.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,10.85742444152431,52.20588235294118,1610612759,121,108,2022-11-18T05:09:54Z,5940000,False,-11.0,50.0,1,left,MISS I. Roby driving Layup,[1629676],1610612759.0,SAS,driving,,,Roby,I. Roby,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,,,,,,,
608,PT03M10.00S,2022-11-18T05:09:48.9Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,121,108,2022-11-18T05:09:54Z,5960000,False,,,0,,H. Barnes REBOUND (Off:1 Def:7),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,606.0,8.0,7.0,1.0,,,,,,,,,,,,,,
609,PT03M07.00S,2022-11-18T05:09:54.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.59198423127464,45.09803921568628,1610612758,123,108,2022-11-18T05:13:19Z,5970000,False,-25.0,17.0,1,right,D. Sabonis cutting Layup (15 PTS) (D. Fox 8 AST),"[1627734, 1628368]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.99,Made,,,,,15.0,,,,D. Fox,1628368.0,8.0,,,,,,,
611,PT03M07.00S,2022-11-18T05:09:56.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203476,,,1610612758,123,108,2022-11-18T05:10:37Z,5990000,False,,,0,,G. Dieng shooting personal FOUL (2 PF) (Sabonis 1 FT),"[203476, 1627734]",1610612759.0,SAS,shooting,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,200832.0,,,,,,,,,2.0,0.0,Sabonis,1627734.0
613,PT03M07.00S,2022-11-18T05:10:10.0Z,4,REGULAR,substitution,out,[],1630170,,,1610612758,123,108,2022-11-18T05:10:35Z,6010000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M07.00S,2022-11-18T05:10:10.0Z,4,REGULAR,substitution,out,[],1630200,,,1610612758,123,108,2022-11-18T05:10:35Z,6020000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
