actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
262,PT04M08.00S,2022-10-23T02:57:01.1Z,2,REGULAR,substitution,out,[],1626158,,,1610612746,41,41,2022-10-23T02:57:05Z,2590000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M08.00S,2022-10-23T02:57:01.1Z,2,REGULAR,substitution,in,[],1627734,,,1610612746,41,41,2022-10-23T02:57:05Z,2600000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M08.00S,2022-10-23T02:57:22.4Z,2,REGULAR,freethrow,2 of 2,[],202331,,,1610612746,41,42,2022-10-23T02:57:22Z,2610000,,,0,,P. George Free Throw 2 of 2 (11 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
266,PT03M53.00S,2022-10-23T02:58:03.2Z,2,REGULAR,foul,personal,['2freethrow'],202694,,,1610612758,41,42,2022-10-23T02:58:17Z,2630000,,,0,,M. Morris Sr. shooting personal FOUL (2 PF) (Huerter 2 FT),"[202694, 1628989]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Huerter,1628989.0
268,PT03M53.00S,2022-10-23T02:58:29.9Z,2,REGULAR,freethrow,1 of 2,[],1628989,,,1610612758,42,42,2022-10-23T02:58:29Z,2650000,,,0,,K. Huerter Free Throw 1 of 2 (4 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
269,PT03M53.00S,2022-10-23T02:58:45.9Z,2,REGULAR,freethrow,2 of 2,[],1628989,,,1610612758,43,42,2022-10-23T02:58:45Z,2660000,,,0,,K. Huerter Free Throw 2 of 2 (5 PTS),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
270,PT03M39.00S,2022-10-23T02:59:05.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,17.296320630749015,49.50980392156863,1610612746,43,42,2022-10-23T03:01:01Z,2670000,2.0,110.0,1,left,MISS N. Powell 11' driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,11.01,Missed,,,,,,,,,,,,,,,,,,
271,PT03M34.00S,2022-10-23T02:59:10.8Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,43,42,2022-10-23T03:01:01Z,2680000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,270.0,1.0,1.0,0.0,,,,,,,,,,
272,PT03M31.00S,2022-10-23T02:59:12.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,92.46057818659659,46.32352941176471,1610612758,45,42,2022-10-23T02:59:20Z,2690000,-18.0,18.0,1,right,D. Fox running Layup (10 PTS) (K. Huerter 2 AST),"[1628368, 1628989]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.6,Made,10.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
274,PT03M04.00S,2022-10-23T02:59:41.9Z,2,REGULAR,2pt,Jump Shot,[],1626181,6.833114323258869,11.741727941176478,1610612746,45,42,2022-10-23T03:02:01Z,2710000,191.0,12.0,1,left,MISS N. Powell 19' pullup Shot,[1626181],1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right,19.17,Missed,,,,,,,,,,,,,,,,,,
275,PT03M04.00S,2022-10-23T02:59:41.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,45,42,2022-10-23T03:00:06Z,2720000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,274.0,,,,,,,,,,,,,
276,PT03M04.00S,2022-10-23T02:59:48.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631099,,,1610612746,45,42,2022-10-23T02:59:56Z,2730000,,,0,,K. Murray personal FOUL (2 PF) (Zubac 2 FT),"[1631099, 1627826]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Zubac,1627826.0
278,PT03M04.00S,2022-10-23T03:00:08.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,45,42,2022-10-23T03:00:08Z,2750000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M04.00S,2022-10-23T03:01:40.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1627826,,,1610612746,45,43,2022-10-23T03:01:40Z,2760000,,,0,,I. Zubac Free Throw 1 of 2 (5 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
280,PT03M04.00S,2022-10-23T03:01:59.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1627826,,,1610612746,45,44,2022-10-23T03:01:59Z,2770000,,,0,,I. Zubac Free Throw 2 of 2 (6 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
281,PT02M52.00S,2022-10-23T03:02:14.3Z,2,REGULAR,3pt,Jump Shot,[],1628368,76.95466491458606,88.48039215686273,1610612758,48,44,2022-10-23T03:02:22Z,2780000,192.0,164.0,1,right,D. Fox 25' 3PT  (13 PTS) (K. Huerter 3 AST),"[1628368, 1628989]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.29,Made,13.0,K. Huerter,1628989.0,3.0,,,,,,,,,,,,,,
283,PT02M34.00S,2022-10-23T03:02:31.9Z,2,REGULAR,3pt,Jump Shot,[],1626181,21.50131406044678,9.313725490196079,1610612746,48,44,2022-10-23T03:02:38Z,2800000,203.0,150.0,1,left,MISS N. Powell 25' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
284,PT02M30.00S,2022-10-23T03:02:35.9Z,2,REGULAR,rebound,defensive,[],1629644,,,1610612758,48,44,2022-10-23T03:02:38Z,2810000,,,0,,K. Okpala REBOUND (Off:0 Def:2),[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,Above the Break 3,24+ Right Center,,,,,,,283.0,2.0,2.0,0.0,,,,,,,,,,
285,PT02M28.00S,2022-10-23T03:02:38.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631099,94.03745072273325,49.754901960784316,1610612758,50,44,2022-10-23T03:02:50Z,2820000,-1.0,4.0,1,right,K. Murray running alley-oop DUNK (10 PTS) (K. Huerter 4 AST),"[1631099, 1628989]",1610612758.0,SAC,running alley-oop,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.37,Made,10.0,K. Huerter,1628989.0,4.0,,,,,,,,,,,,,,
287,PT02M15.00S,2022-10-23T03:03:02.5Z,2,REGULAR,foul,offensive,[],202331,,,1610612746,50,44,2022-10-23T03:03:17Z,2840000,,,0,,P. George offensive FOUL (1 PF),"[202331, 1629644]",1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1627526.0,1.0,0.0,Okpala,1629644.0
289,PT02M15.00S,2022-10-23T03:03:02.5Z,2,REGULAR,turnover,offensive foul,[],202331,,,1610612746,50,44,2022-10-23T03:03:02Z,2860000,,,0,,P. George offensive foul TURNOVER (1 TO),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1.0,,,1627526.0,,,,
290,PT02M15.00S,2022-10-23T03:03:15.9Z,2,REGULAR,substitution,out,[],202704,,,1610612758,50,44,2022-10-23T03:03:19Z,2870000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M15.00S,2022-10-23T03:03:15.9Z,2,REGULAR,substitution,in,[],1628379,,,1610612758,50,44,2022-10-23T03:03:19Z,2880000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M04.00S,2022-10-23T03:03:24.0Z,2,REGULAR,foul,technical,['1freethrow'],202331,,,1610612758,50,44,2022-10-23T03:03:34Z,2890000,,,0,,P. George technical FOUL (1 Tech),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,1627526.0,1.0,1.0,,
293,PT02M04.00S,2022-10-23T03:03:38.9Z,2,REGULAR,freethrow,1 of 1,[],1628989,,,1610612758,50,44,2022-10-23T03:03:48Z,2900000,,,0,,MISS K. Huerter technical Free Throw 1 of 1,[1628989],1610612758.0,SAC,technical,,,Huerter,K. Huerter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
294,PT02M04.00S,2022-10-23T03:03:38.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,50,44,2022-10-23T03:03:48Z,2910000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,,,
295,PT01M51.00S,2022-10-23T03:04:05.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629644,92.59198423127464,42.8921568627451,1610612758,50,44,2022-10-23T03:04:12Z,2920000,-36.0,17.0,1,right,MISS K. Okpala driving Layup - blocked,"[1629644, 1627826]",1610612758.0,SAC,driving,,,Okpala,K. Okpala,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,Zubac,1627826.0,,,,,,,,
296,PT01M51.00S,2022-10-23T03:04:05.8Z,2,REGULAR,block,,[],1627826,,,1610612758,50,44,2022-10-23T03:04:08Z,2930000,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
297,PT01M47.00S,2022-10-23T03:04:09.8Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,50,44,2022-10-23T03:04:12Z,2940000,,,0,,I. Zubac REBOUND (Off:1 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,295.0,5.0,4.0,1.0,,,,,,,,,,
298,PT01M45.00S,2022-10-23T03:04:18.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612746,50,44,2022-10-23T03:04:23Z,2950000,,,0,,D. Sabonis shooting personal FOUL (2 PF) (George 2 FT),"[1627734, 202331]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627526.0,2.0,0.0,George,202331.0
300,PT01M45.00S,2022-10-23T03:04:40.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],202331,,,1610612746,50,45,2022-10-23T03:04:40Z,2970000,,,0,,P. George Free Throw 1 of 2 (12 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
301,PT01M45.00S,2022-10-23T03:04:45.2Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,50,45,2022-10-23T03:04:51Z,2980000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M45.00S,2022-10-23T03:04:45.2Z,2,REGULAR,substitution,in,[],201587,,,1610612746,50,45,2022-10-23T03:04:51Z,2990000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M45.00S,2022-10-23T03:05:03.5Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],202331,,,1610612746,50,46,2022-10-23T03:05:03Z,3000000,,,0,,P. George Free Throw 2 of 2 (13 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
304,PT01M25.00S,2022-10-23T03:05:23.9Z,2,REGULAR,turnover,bad pass,[],1631099,,,1610612758,50,46,2022-10-23T03:05:31Z,3010000,,,0,,K. Murray bad pass TURNOVER (1 TO),"[1631099, 202331]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,George,202331.0,,,,,
305,PT01M25.00S,2022-10-23T03:05:23.9Z,2,REGULAR,steal,,[],202331,,,1610612746,50,46,2022-10-23T03:05:26Z,3020000,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
306,PT01M13.00S,2022-10-23T03:05:36.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202694,25.04927726675427,54.65686274509803,1610612746,50,46,2022-10-23T03:05:41Z,3030000,-23.0,183.0,1,left,MISS M. Morris Sr. 18' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,16-24 Center,18.45,Missed,,,,,,,,,,,,,,,,,,
307,PT01M10.00S,2022-10-23T03:05:38.9Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,50,46,2022-10-23T03:05:38Z,3040000,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,,,,,,,306.0,2.0,2.0,0.0,,,,,,,,,,
308,PT00M50.20S,2022-10-23T03:05:58.9Z,2,REGULAR,3pt,Jump Shot,[],1628989,66.44218134034165,35.049019607843135,1610612758,53,46,2022-10-23T03:08:10Z,3050000,-75.0,263.0,1,right,K. Huerter 27' 3PT step back (8 PTS) (K. Murray 1 AST),"[1628989, 1631099]",1610612758.0,SAC,step back,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,27.33,Made,8.0,K. Murray,1631099.0,1.0,,,,,,,,,,,,,,
310,PT00M33.60S,2022-10-23T03:06:20.0Z,2,REGULAR,3pt,Jump Shot,[],202331,27.677398160315374,17.401960784313726,1610612746,53,49,2022-10-23T03:08:39Z,3070000,163.0,208.0,1,left,P. George 26' 3PT step back (16 PTS),[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.4,Made,16.0,,,,,,,,,,,,,,,,,
311,PT00M30.30S,2022-10-23T03:06:30.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202694,,,1610612758,53,49,2022-10-23T03:06:40Z,3080000,,,0,,M. Morris Sr. shooting personal FOUL (3 PF) (Fox 2 FT),"[202694, 1628368]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Fox,1628368.0
313,PT00M30.30S,2022-10-23T03:07:00.1Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,53,49,2022-10-23T03:07:52Z,3100000,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
314,PT00M30.30S,2022-10-23T03:07:00.1Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,53,49,2022-10-23T03:07:52Z,3110000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,313.0,,,,,,,,,,,,,
315,PT00M30.30S,2022-10-23T03:07:01.0Z,2,REGULAR,substitution,out,[],1627734,,,1610612758,53,49,2022-10-23T03:07:18Z,3120000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M30.30S,2022-10-23T03:07:01.0Z,2,REGULAR,substitution,out,[],1631099,,,1610612758,53,49,2022-10-23T03:07:18Z,3130000,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M30.30S,2022-10-23T03:07:01.0Z,2,REGULAR,substitution,out,[],202694,,,1610612758,53,49,2022-10-23T03:07:18Z,3140000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M30.30S,2022-10-23T03:07:01.0Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,53,49,2022-10-23T03:07:18Z,3150000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M30.30S,2022-10-23T03:07:01.0Z,2,REGULAR,substitution,in,[],1629002,,,1610612758,53,49,2022-10-23T03:07:18Z,3160000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M30.30S,2022-10-23T03:07:01.0Z,2,REGULAR,substitution,in,[],203496,,,1610612758,53,49,2022-10-23T03:07:18Z,3170000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M30.30S,2022-10-23T03:07:00.1Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,53,49,2022-10-23T03:07:52Z,3180000,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
322,PT00M29.50S,2022-10-23T03:07:00.9Z,2,REGULAR,rebound,defensive,[],203496,,,1610612746,53,49,2022-10-23T03:07:52Z,3190000,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,321.0,3.0,3.0,0.0,,,,,,,,,,
324,PT00M18.00S,2022-10-23T03:08:33.6Z,2,REGULAR,3pt,Jump Shot,[],202331,31.882391590013142,49.50980392156863,1610612746,53,52,2022-10-23T03:08:39Z,3210000,2.0,247.0,1,left,P. George 24' 3PT pullup (19 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,24.72,Made,19.0,,,,,,,,,,,,,,,,,
325,PT00M03.10S,2022-10-23T03:08:51.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.77463863337714,52.69607843137255,1610612758,55,52,2022-10-23T03:08:58Z,3220000,13.0,6.0,1,right,D. Fox driving Layup (15 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.48,Made,15.0,,,,,,,,,,,,,,,,,
326,PT00M01.00S,2022-10-23T03:09:02.9Z,2,REGULAR,3pt,Jump Shot,[],202331,49.85216819973719,50.73529411764706,1610612746,55,52,2022-10-23T03:16:53Z,3230000,-4.0,416.0,1,left,MISS P. George 41' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,41.61,Missed,,,,,,,,,,,,,,,,,,
327,PT00M00.10S,2022-10-23T03:09:03.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,55,52,2022-10-23T03:16:53Z,3240000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,326.0,,,,,,,,,,,,,
328,PT00M00.00S,2022-10-23T03:09:13.1Z,2,REGULAR,period,end,[],0,,,1610612746,55,52,2022-10-23T03:09:13Z,3250000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-10-23T03:24:28.8Z,3,REGULAR,substitution,out,['startperiod'],1630558,,,1610612746,55,52,2022-10-23T03:24:41Z,3260000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-10-23T03:24:28.8Z,3,REGULAR,substitution,out,['startperiod'],1629002,,,1610612746,55,52,2022-10-23T03:24:41Z,3270000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-10-23T03:24:28.8Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612746,55,52,2022-10-23T03:24:41Z,3280000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-10-23T03:24:28.8Z,3,REGULAR,substitution,out,['startperiod'],201587,,,1610612746,55,52,2022-10-23T03:24:41Z,3290000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-10-23T03:24:28.8Z,3,REGULAR,substitution,out,['startperiod'],203496,,,1610612746,55,52,2022-10-23T03:24:41Z,3300000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-10-23T03:24:28.8Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612746,55,52,2022-10-23T03:24:41Z,3310000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-10-23T03:24:28.8Z,3,REGULAR,substitution,in,['startperiod'],203084,,,1610612746,55,52,2022-10-23T03:24:41Z,3320000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-10-23T03:24:28.8Z,3,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,55,52,2022-10-23T03:24:41Z,3330000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-10-23T03:24:28.8Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,55,52,2022-10-23T03:24:41Z,3340000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-10-23T03:24:28.8Z,3,REGULAR,substitution,in,['startperiod'],202694,,,1610612746,55,52,2022-10-23T03:24:41Z,3350000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT12M00.00S,2022-10-23T03:24:39.8Z,3,REGULAR,foul,technical,"['1freethrow', 'team']",0,,,1610612746,55,52,2022-10-23T03:40:27Z,3360000,,,0,,TEAM foul technical,[],1610612746.0,LAC,delay,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,101284.0,,,,
340,PT12M00.00S,2022-10-23T03:24:50.9Z,3,REGULAR,freethrow,1 of 1,[],1628989,,,1610612746,56,52,2022-10-23T03:39:56Z,3370000,,,0,,K. Huerter technical Free Throw 1 of 1 (9 PTS),[1628989],1610612758.0,SAC,technical,,,Huerter,K. Huerter,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-10-23T03:25:24.4Z,3,REGULAR,period,start,[],0,,,1610612746,56,52,2022-10-23T03:25:24Z,3380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M38.00S,2022-10-23T03:25:45.6Z,3,REGULAR,2pt,Jump Shot,[],202331,90.48948751642575,76.7156862745098,1610612746,56,54,2022-10-23T04:02:13Z,3390000,134.0,37.0,1,right,P. George 13' turnaround Jump Shot (21 PTS) (R. Jackson 1 AST),"[202331, 202704]",1610612746.0,LAC,turnaround,,,George,P. George,,,,,Mid-Range,8-16 Right,13.86,Made,21.0,R. Jackson,202704.0,1.0,,,,,,,,,,,,,,
344,PT11M22.00S,2022-10-23T03:26:01.9Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,56,54,2022-10-23T04:12:06Z,3410000,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 202331]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,George,202331.0,,,,,
345,PT11M22.00S,2022-10-23T03:26:01.9Z,3,REGULAR,steal,,[],202331,,,1610612746,56,54,2022-10-23T03:26:05Z,3420000,,,0,,P. George STEAL (2 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
346,PT11M19.00S,2022-10-23T03:26:07.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202331,93.77463863337714,47.30392156862745,1610612746,56,56,2022-10-23T03:29:59Z,3430000,-13.0,6.0,1,right,P. George running Layup (23 PTS),[202331],1610612746.0,LAC,running,,,George,P. George,,,,,Restricted Area,0-8 Center,1.48,Made,23.0,,,,,,,,,,,,,,,,,
348,PT11M19.00S,2022-10-23T03:26:16.4Z,3,REGULAR,foul,personal,['1freethrow'],1628368,,,1610612746,56,56,2022-10-23T03:26:24Z,3440000,,,0,,D. Fox shooting personal FOUL (1 PF) (George 1 FT),"[1628368, 202331]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204058.0,1.0,0.0,George,202331.0
350,PT11M19.00S,2022-10-23T03:26:35.9Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",202331,,,1610612746,56,57,2022-10-23T03:26:35Z,3460000,,,0,,P. George Free Throw 1 of 1 (24 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
