actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
361,PT08M04.00S,2022-02-09T02:59:49.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203924,70.77858081471747,72.30392156862744,1610612765,74,63,2022-02-09T02:59:52Z,3590000,112.0,222.0,1,right,J. Grant 24' 3PT  (15 PTS) (I. Stewart 1 AST),"[203924, 1630191]",1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,Made,,15.0,,,,,,,24.86,I. Stewart,1630191.0,1.0,,,
363,PT07M41.00S,2022-02-09T03:00:12.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,6.521024967148489,39.46078431372549,1610612742,74,63,2022-02-09T03:00:22Z,3610000,53.0,9.0,1,left,MISS J. Brunson driving floating bank Shot,[1628973],1610612742.0,DAL,driving floating bank,,,Brunson,J. Brunson,,,,,,,,,,Missed,,,,,,,,,5.34,,,,,,
364,PT07M39.00S,2022-02-09T03:00:14.3Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,74,63,2022-02-09T03:00:22Z,3620000,,,0,,I. Stewart REBOUND (Off:4 Def:7),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,363.0,,,,,11.0,7.0,4.0,,,,,,,
365,PT07M36.00S,2022-02-09T03:00:21.2Z,3,REGULAR,violation,kicked ball,[],1629029,,,1610612765,74,63,2022-02-09T03:00:31Z,3630000,,,0,,L. Doncic kicked ball VIOLATION,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,101283.0,,,,,,,,,,,,,,,,,,,,
366,PT07M27.00S,2022-02-09T03:00:43.2Z,3,REGULAR,3pt,Jump Shot,[],1628977,93.51182654402102,4.166666666666666,1610612765,74,63,2022-02-09T03:00:47Z,3640000,-229.0,8.0,1,right,MISS H. Diallo 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,Missed,,,,,,,,,22.94,,,,,,
367,PT07M24.00S,2022-02-09T03:00:46.2Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,74,63,2022-02-09T03:00:47Z,3650000,,,0,,L. Doncic REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,366.0,,,,,6.0,6.0,0.0,,,,,,,
368,PT07M18.00S,2022-02-09T03:00:51.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203493,32.013797634691194,45.34313725490196,1610612742,74,63,2022-02-09T03:00:56Z,3660000,23.0,248.0,1,left,MISS R. Bullock 24' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,Missed,,,,,,,,,24.95,,,,,,
369,PT07M14.00S,2022-02-09T03:00:55.8Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,74,63,2022-02-09T03:00:56Z,3670000,,,0,,I. Stewart REBOUND (Off:4 Def:8),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,368.0,,,,,12.0,8.0,4.0,,,,,,,
370,PT07M02.00S,2022-02-09T03:01:08.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,88.64980289093299,49.26470588235294,1610612765,74,63,2022-02-09T03:01:12Z,3680000,-4.0,54.0,1,right,MISS S. Bey turnaround Shot,[1630180],1610612765.0,DET,turnaround,,,Bey,S. Bey,,,,,,,,,,Missed,,,,,,,,,5.43,,,,,,
371,PT06M59.00S,2022-02-09T03:01:11.2Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,74,63,2022-02-09T03:01:12Z,3690000,,,0,,D. Powell REBOUND (Off:4 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,370.0,,,,,6.0,2.0,4.0,,,,,,,
372,PT06M57.00S,2022-02-09T03:01:13.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,27.414586070959263,76.9607843137255,1610612742,77,63,2022-02-09T03:01:19Z,3700000,-135.0,205.0,1,left,D. Finney-Smith 24' 3PT  (9 PTS) (J. Brunson 4 AST),"[1627827, 1628973]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Made,,9.0,,,,,,,24.55,J. Brunson,1628973.0,4.0,,,
374,PT06M56.00S,2022-02-09T03:01:23.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,77,63,2022-02-09T03:01:23Z,3720000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M42.00S,2022-02-09T03:04:27.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630180,88.12417871222075,57.35294117647059,1610612765,77,63,2022-02-09T03:04:42Z,3730000,37.0,59.0,1,right,MISS S. Bey 6' driving Hook - blocked,"[1630180, 1629029]",1610612765.0,DET,driving,,,Bey,S. Bey,,,,,,,,,,Missed,,,,,,,,,6.96,,,,Doncic,1629029.0,
376,PT06M42.00S,2022-02-09T03:04:27.4Z,3,REGULAR,block,,[],1629029,,,1610612765,77,63,2022-02-09T03:04:30Z,3740000,,,0,,L. Doncic BLOCK (2 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M39.00S,2022-02-09T03:04:30.4Z,3,REGULAR,rebound,offensive,[],1630191,,,1610612765,77,63,2022-02-09T03:04:42Z,3750000,,,0,,I. Stewart REBOUND (Off:5 Def:8),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,375.0,,,,,13.0,8.0,5.0,,,,,,,
378,PT06M35.00S,2022-02-09T03:04:36.7Z,3,REGULAR,foul,personal,['2freethrow'],203493,,,1610612765,77,63,2022-02-09T03:04:47Z,3760000,,,0,,R. Bullock shooting personal FOUL (1 PF) (Diallo 2 FT),"[203493, 1628977]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,1627962.0,1.0,0.0,Diallo,1628977.0,,,,,,,,,,,,,,,,
380,PT06M35.00S,2022-02-09T03:05:02.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628977,,,1610612765,77,64,2022-02-09T03:05:02Z,3780000,,,0,,H. Diallo Free Throw 1 of 2 (15 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,Made,,15.0,,,,,,,,,,,,,
381,PT06M35.00S,2022-02-09T03:05:19.5Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628977,,,1610612765,77,65,2022-02-09T03:05:19Z,3790000,,,0,,H. Diallo Free Throw 2 of 2 (16 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,Made,,16.0,,,,,,,,,,,,,
382,PT06M12.00S,2022-02-09T03:05:44.3Z,3,REGULAR,3pt,Jump Shot,[],1629029,36.21879106438896,55.392156862745104,1610612742,80,65,2022-02-09T03:05:50Z,3800000,-27.0,288.0,1,left,L. Doncic 28' 3PT  (28 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,,28.0,,,,,,,28.93,,,,,,
383,PT05M55.00S,2022-02-09T03:06:02.2Z,3,REGULAR,2pt,Jump Shot,[],203924,76.82325886990802,62.254901960784316,1610612765,80,65,2022-02-09T03:06:11Z,3810000,61.0,165.0,1,right,MISS J. Grant 17' Jump Shot,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,Missed,,,,,,,,,17.64,,,,,,
384,PT05M53.00S,2022-02-09T03:06:04.2Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,80,65,2022-02-09T03:06:11Z,3820000,,,0,,D. Powell REBOUND (Off:4 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,383.0,,,,,7.0,3.0,4.0,,,,,,,
385,PT05M53.00S,2022-02-09T03:06:09.2Z,3,REGULAR,foul,personal,[],1628977,,,1610612742,80,65,2022-02-09T03:06:13Z,3830000,,,0,,H. Diallo personal FOUL (3 PF),"[1628977, 203939]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,101283.0,3.0,0.0,Powell,203939.0,,,,,,,,,,,,,,,,
387,PT05M53.00S,2022-02-09T03:06:16.1Z,3,REGULAR,substitution,out,[],203939,,,1610612742,80,65,2022-02-09T03:06:27Z,3850000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M53.00S,2022-02-09T03:06:16.1Z,3,REGULAR,substitution,out,[],1628977,,,1610612742,80,65,2022-02-09T03:06:27Z,3860000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M53.00S,2022-02-09T03:06:16.1Z,3,REGULAR,substitution,in,[],1628467,,,1610612742,80,65,2022-02-09T03:06:27Z,3870000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT05M53.00S,2022-02-09T03:06:16.1Z,3,REGULAR,substitution,in,[],1628402,,,1610612742,80,65,2022-02-09T03:06:27Z,3880000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT05M37.00S,2022-02-09T03:06:41.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,28.991458607095925,79.16666666666666,1610612742,80,65,2022-02-09T03:06:47Z,3890000,-146.0,220.0,1,left,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,Missed,,,,,,,,,26.39,,,,,,
392,PT05M35.00S,2022-02-09T03:06:43.4Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612742,80,65,2022-02-09T03:06:47Z,3900000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:6),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,391.0,,,,,7.0,6.0,1.0,,,,,,,
393,PT05M33.00S,2022-02-09T03:06:51.0Z,3,REGULAR,foul,offensive,[],1629029,,,1610612742,80,65,2022-02-09T03:06:57Z,3910000,,,0,,L. Doncic charge offensive FOUL (2 PF),"[1629029, 202709]",1610612742.0,DAL,charge,,,Doncic,L. Doncic,,,,,101283.0,2.0,1.0,Joseph,202709.0,,,,,,,,,,,,,,,,
395,PT05M33.00S,2022-02-09T03:06:51.0Z,3,REGULAR,turnover,offensive foul,[],1629029,,,1610612742,80,65,2022-02-09T03:06:51Z,3930000,,,0,,L. Doncic offensive foul TURNOVER (5 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,101283.0,,,,,,,,5.0,,,,,,,,,,,,
396,PT05M19.00S,2022-02-09T03:07:21.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,80,65,2022-02-09T03:07:21Z,3940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M19.00S,2022-02-09T03:07:22.9Z,3,REGULAR,substitution,out,[],202709,,,1610612765,80,65,2022-02-09T03:07:35Z,3950000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M19.00S,2022-02-09T03:07:22.9Z,3,REGULAR,substitution,in,[],1630165,,,1610612765,80,65,2022-02-09T03:07:35Z,3960000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M17.00S,2022-02-09T03:07:40.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,90.09526938239159,3.9215686274509802,1610612765,80,65,2022-02-09T03:07:45Z,3970000,-230.0,41.0,1,right,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,Missed,,,,,,,,,23.39,,,,,,
400,PT05M14.00S,2022-02-09T03:07:43.8Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,80,65,2022-02-09T03:07:45Z,3980000,,,0,,M. Kleber REBOUND (Off:0 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,399.0,,,,,3.0,3.0,0.0,,,,,,,
401,PT05M06.00S,2022-02-09T03:07:55.3Z,3,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612742,80,65,2022-02-09T03:08:13Z,3990000,,,0,,I. Stewart shooting personal FOUL (3 PF) (Doncic 2 FT),"[1630191, 1629029]",1610612765.0,DET,shooting,,,Stewart,I. Stewart,,,,,1627962.0,3.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,,
403,PT05M06.00S,2022-02-09T03:08:24.3Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,81,65,2022-02-09T03:08:47Z,4010000,,,0,,L. Doncic Free Throw 1 of 2 (29 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Made,,29.0,,,,,,,,,,,,,
404,PT05M06.00S,2022-02-09T03:08:24.3Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,81,65,2022-02-09T03:08:47Z,4020000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Missed,,,,,,,,,,,,,,,
405,PT05M03.00S,2022-02-09T03:08:27.3Z,3,REGULAR,rebound,defensive,[],1628402,,,1610612765,81,65,2022-02-09T03:08:47Z,4030000,,,0,,F. Jackson REBOUND (Off:0 Def:2),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,404.0,,,,,2.0,2.0,0.0,,,,,,,
406,PT04M51.00S,2022-02-09T03:08:57.3Z,3,REGULAR,turnover,bad pass,[],1630165,,,1610612765,81,65,2022-02-09T03:09:23Z,4040000,,,0,,K. Hayes bad pass TURNOVER (4 TO),"[1630165, 1629029]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,4.0,Doncic,1629029.0,,,,,,,,,,
407,PT04M51.00S,2022-02-09T03:08:57.3Z,3,REGULAR,steal,,[],1629029,,,1610612742,81,65,2022-02-09T03:08:58Z,4050000,,,0,,L. Doncic STEAL (1 STL),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M46.00S,2022-02-09T03:09:01.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627827,6.258212877792378,47.05882352941176,1610612742,83,65,2022-02-09T03:09:08Z,4060000,15.0,6.0,1,left,D. Finney-Smith running alley-oop DUNK (11 PTS) (L. Doncic 9 AST),"[1627827, 1629029]",1610612742.0,DAL,running alley-oop,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,Made,,11.0,,,,,,,1.6,L. Doncic,1629029.0,9.0,,,
410,PT04M35.00S,2022-02-09T03:09:16.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,83,65,2022-02-09T03:09:16Z,4080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M35.00S,2022-02-09T03:09:18.1Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,83,65,2022-02-09T03:09:30Z,4090000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M35.00S,2022-02-09T03:09:18.1Z,3,REGULAR,substitution,in,[],203482,,,1610612765,83,65,2022-02-09T03:09:30Z,4100000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M27.00S,2022-02-09T03:09:37.9Z,3,REGULAR,3pt,Jump Shot,[],203924,93.9060446780552,96.32352941176471,1610612765,83,65,2022-02-09T03:09:42Z,4110000,232.0,5.0,1,right,MISS J. Grant 3PT,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,Missed,,,,,,,,,23.16,,,,,,
414,PT04M23.00S,2022-02-09T03:09:41.9Z,3,REGULAR,rebound,offensive,[],203482,,,1610612765,83,65,2022-02-09T03:09:42Z,4120000,,,0,,K. Olynyk REBOUND (Off:2 Def:0),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,413.0,,,,,2.0,0.0,2.0,,,,,,,
415,PT04M23.00S,2022-02-09T03:09:41.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,94.40999984741211,50.0,1610612765,83,65,2022-02-09T03:09:41Z,4130000,0.0,0.0,1,right,MISS K. Olynyk tip Layup,[203482],1610612765.0,DET,tip,,,Olynyk,K. Olynyk,,,,,,,,,,Missed,,,,,,,,,0.0,,,,,,
416,PT04M22.00S,2022-02-09T03:09:42.5Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,83,65,2022-02-09T03:09:42Z,4140000,,,0,,R. Bullock REBOUND (Off:0 Def:4),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,415.0,,,,,4.0,4.0,0.0,,,,,,,
417,PT04M17.00S,2022-02-09T03:09:51.0Z,3,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612742,83,65,2022-02-09T03:10:04Z,4150000,,,0,,K. Hayes shooting personal FOUL (2 PF) (Doncic 2 FT),"[1630165, 1629029]",1610612765.0,DET,shooting,,,Hayes,K. Hayes,,,,,1626301.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,,
419,PT04M17.00S,2022-02-09T03:10:18.4Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,83,65,2022-02-09T03:10:43Z,4170000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Missed,,,,,,,,,,,,,,,
420,PT04M17.00S,2022-02-09T03:10:18.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,83,65,2022-02-09T03:10:43Z,4180000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,419.0,,,,,,,,,,,,,,
421,PT04M17.00S,2022-02-09T03:10:19.6Z,3,REGULAR,substitution,out,[],203493,,,1610612742,83,65,2022-02-09T03:10:32Z,4190000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M17.00S,2022-02-09T03:10:19.6Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,83,65,2022-02-09T03:10:32Z,4200000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M17.00S,2022-02-09T03:10:18.4Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,83,65,2022-02-09T03:10:43Z,4210000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,Missed,,,,,,,,,,,,,,,
424,PT04M15.00S,2022-02-09T03:10:20.4Z,3,REGULAR,rebound,defensive,[],1628402,,,1610612765,83,65,2022-02-09T03:10:43Z,4220000,,,0,,F. Jackson REBOUND (Off:0 Def:3),[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,423.0,,,,,3.0,3.0,0.0,,,,,,,
425,PT04M07.00S,2022-02-09T03:10:50.6Z,3,REGULAR,3pt,Jump Shot,[],1628402,69.72733245729303,28.431372549019606,1610612765,83,65,2022-02-09T03:10:54Z,4230000,-108.0,232.0,1,right,MISS F. Jackson 25' 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,Missed,,,,,,,,,25.59,,,,,,
426,PT04M04.00S,2022-02-09T03:10:53.6Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,83,65,2022-02-09T03:10:54Z,4240000,,,0,,M. Kleber REBOUND (Off:0 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,425.0,,,,,4.0,4.0,0.0,,,,,,,
427,PT03M47.00S,2022-02-09T03:11:14.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630165,,,1610612742,83,65,2022-02-09T03:11:35Z,4250000,,,0,,K. Hayes personal FOUL (3 PF) (Brunson 2 FT),"[1630165, 1628973]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,101283.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,,
429,PT03M47.00S,2022-02-09T03:11:51.1Z,3,REGULAR,freethrow,1 of 2,[],1628973,,,1610612742,84,65,2022-02-09T03:11:51Z,4270000,,,0,,J. Brunson Free Throw 1 of 2 (20 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,Made,,20.0,,,,,,,,,,,,,
430,PT03M47.00S,2022-02-09T03:11:52.9Z,3,REGULAR,substitution,out,[],203924,,,1610612742,84,65,2022-02-09T03:12:02Z,4280000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M47.00S,2022-02-09T03:11:52.9Z,3,REGULAR,substitution,in,[],1626168,,,1610612742,84,65,2022-02-09T03:12:02Z,4290000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M47.00S,2022-02-09T03:12:13.6Z,3,REGULAR,freethrow,2 of 2,[],1628973,,,1610612742,85,65,2022-02-09T03:12:13Z,4300000,,,0,,J. Brunson Free Throw 2 of 2 (21 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,Made,,21.0,,,,,,,,,,,,,
433,PT03M34.00S,2022-02-09T03:12:26.1Z,3,REGULAR,turnover,bad pass,[],1630165,,,1610612765,85,65,2022-02-09T03:12:30Z,4310000,,,0,,K. Hayes bad pass TURNOVER (5 TO),"[1630165, 1627827]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,5.0,Finney-Smith,1627827.0,,,,,,,,,,
434,PT03M34.00S,2022-02-09T03:12:26.1Z,3,REGULAR,steal,,[],1627827,,,1610612742,85,65,2022-02-09T03:12:28Z,4320000,,,0,,D. Finney-Smith STEAL (2 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M26.00S,2022-02-09T03:12:33.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628467,32.013797634691194,55.63725490196079,1610612742,88,65,2022-02-09T03:12:37Z,4330000,-28.0,248.0,1,left,M. Kleber 25' 3PT  (3 PTS) (D. Finney-Smith 2 AST),"[1628467, 1627827]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,Made,,3.0,,,,,,,25.0,D. Finney-Smith,1627827.0,2.0,,,
437,PT03M25.00S,2022-02-09T03:12:43.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,88,65,2022-02-09T03:12:43Z,4350000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M25.00S,2022-02-09T03:15:05.0Z,3,REGULAR,substitution,out,[],1628973,,,1610612765,88,65,2022-02-09T03:15:39Z,4360000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M25.00S,2022-02-09T03:15:05.0Z,3,REGULAR,substitution,in,[],203504,,,1610612765,88,65,2022-02-09T03:15:39Z,4370000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M08.00S,2022-02-09T03:15:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.64323258869908,54.41176470588235,1610612765,88,65,2022-02-09T03:15:55Z,4380000,22.0,7.0,1,right,MISS S. Bey driving Layup,[1630180],1610612765.0,DET,driving,,,Bey,S. Bey,,,,,,,,,,Missed,,,,,,,,,2.33,,,,,,
441,PT03M06.00S,2022-02-09T03:15:53.2Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,88,65,2022-02-09T03:15:55Z,4390000,,,0,,M. Kleber REBOUND (Off:0 Def:5),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,440.0,,,,,5.0,5.0,0.0,,,,,,,
442,PT03M00.00S,2022-02-09T03:15:58.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629029,6.652431011826544,48.529411764705884,1610612742,90,65,2022-02-09T03:16:04Z,4400000,7.0,10.0,1,left,L. Doncic running Layup (31 PTS),[1629029],1610612742.0,DAL,running,,,Doncic,L. Doncic,,,,,,,,,,Made,,31.0,,,,,,,1.24,,,,,,
443,PT02M43.00S,2022-02-09T03:16:15.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203482,93.77463863337714,45.588235294117645,1610612765,90,65,2022-02-09T03:16:19Z,4410000,-22.0,6.0,1,right,MISS K. Olynyk cutting Layup - blocked,"[203482, 1628467]",1610612765.0,DET,cutting,,,Olynyk,K. Olynyk,,,,,,,,,,Missed,,,,,,,,,2.29,,,,Kleber,1628467.0,
444,PT02M43.00S,2022-02-09T03:16:15.5Z,3,REGULAR,block,,[],1628467,,,1610612765,90,65,2022-02-09T03:16:17Z,4420000,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M41.00S,2022-02-09T03:16:17.5Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,90,65,2022-02-09T03:16:19Z,4430000,,,0,,L. Doncic REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,443.0,,,,,7.0,7.0,0.0,,,,,,,
446,PT02M38.00S,2022-02-09T03:16:25.5Z,3,REGULAR,turnover,traveling,[],203504,,,1610612742,90,65,2022-02-09T03:16:31Z,4440000,,,0,,T. Burke traveling TURNOVER (2 TO),[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,1626301.0,,,,,,,,2.0,,,,,,,,,,,,
447,PT02M26.00S,2022-02-09T03:16:46.4Z,3,REGULAR,foul,personal,['2freethrow'],203504,,,1610612765,90,65,2022-02-09T03:16:55Z,4450000,,,0,,T. Burke shooting personal FOUL (1 PF) (Lyles 2 FT),"[203504, 1626168]",1610612742.0,DAL,shooting,,,Burke,T. Burke,,,,,1627962.0,1.0,0.0,Lyles,1626168.0,,,,,,,,,,,,,,,,
