actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
441,PT02M18.00S,2022-03-22T02:25:47.1Z,3,REGULAR,rebound,offensive,[],1629162,,,1610612750,82,73,2022-03-22T02:25:47Z,4380000,,,0,,J. McLaughlin REBOUND (Off:1 Def:1),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,440.0,2.0,1.0,1.0,,,,,,,,
442,PT02M17.00S,2022-03-22T02:25:52.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612750,82,73,2022-03-22T02:26:04Z,4390000,,,0,,J. Green shooting personal FOUL (1 PF) (Towns 2 FT),"[1630182, 1626157]",1610612742.0,DAL,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Towns,1626157.0,
444,PT02M17.00S,2022-03-22T02:26:13.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,82,73,2022-03-22T02:26:13Z,4410000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M17.00S,2022-03-22T02:28:17.7Z,3,REGULAR,substitution,out,[],1627827,,,1610612750,82,73,2022-03-22T02:29:00Z,4420000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M17.00S,2022-03-22T02:28:17.7Z,3,REGULAR,substitution,in,[],1628373,,,1610612750,82,73,2022-03-22T02:29:00Z,4430000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M17.00S,2022-03-22T02:29:04.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance', 'fastbreak']",1626157,,,1610612750,82,74,2022-03-22T02:29:04Z,4440000,,,0,,K. Towns Free Throw 1 of 2 (14 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
448,PT02M17.00S,2022-03-22T02:29:25.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover', '2ndchance']",1626157,,,1610612750,82,75,2022-03-22T02:29:25Z,4450000,,,0,,K. Towns Free Throw 2 of 2 (15 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
449,PT01M56.00S,2022-03-22T02:29:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,5.338370565045992,50.73529411764706,1610612742,84,75,2022-03-22T02:29:53Z,4460000,-4.0,-2.0,1,left,S. Dinwiddie driving Layup (14 PTS) (M. Kleber 2 AST),"[203915, 1628467]",1610612742.0,DAL,driving,,,Dinwiddie,S. Dinwiddie,,,,,0.44,Made,14.0,M. Kleber,1628467.0,2.0,,,,,,,,,,,,,,,
451,PT01M30.00S,2022-03-22T02:30:14.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,93.24901445466492,59.55882352941176,1610612750,84,77,2022-03-22T02:30:17Z,4480000,48.0,11.0,1,right,J. McLaughlin driving floating Jump Shot (2 PTS) (M. Beasley 1 AST),"[1629162, 1627736]",1610612750.0,MIN,driving floating,,,McLaughlin,J. McLaughlin,,,,,4.9,Made,2.0,M. Beasley,1627736.0,1.0,,,,,,,,,,,,,,,
453,PT01M13.00S,2022-03-22T02:30:31.7Z,3,REGULAR,3pt,Jump Shot,[],1628467,23.866622864651774,85.5392156862745,1610612742,84,77,2022-03-22T02:30:37Z,4500000,-178.0,172.0,1,left,MISS M. Kleber 24' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,24.72,Missed,,,,,,,,,,,,,,,,,,,
454,PT01M08.00S,2022-03-22T02:30:36.7Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,84,77,2022-03-22T02:30:37Z,4510000,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,453.0,3.0,3.0,0.0,,,,,,,,
455,PT00M56.90S,2022-03-22T02:30:50.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,84,77,2022-03-22T02:30:50Z,4520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT00M51.40S,2022-03-22T02:31:15.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.08492115637318,47.939644607843135,1610612750,84,79,2022-03-22T02:31:31Z,4530000,-10.0,31.0,1,right,A. Edwards Layup (15 PTS) (M. Beasley 2 AST),"[1630162, 1627736]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,3.3,Made,15.0,M. Beasley,1627736.0,2.0,,,,,,,,,,,,,,,
457,PT00M37.70S,2022-03-22T02:31:31.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628467,5.995400788436268,50.245098039215684,1610612742,86,79,2022-03-22T02:31:34Z,4540000,-1.0,4.0,1,left,M. Kleber cutting DUNK (2 PTS) (J. Green 1 AST),"[1628467, 1630182]",1610612742.0,DAL,cutting,,,Kleber,M. Kleber,,,,,0.41,Made,2.0,J. Green,1630182.0,1.0,,,,,,,,,,,,,,,
459,PT00M27.80S,2022-03-22T02:31:43.2Z,3,REGULAR,2pt,Jump Shot,[],1627736,86.15308804204993,16.911764705882355,1610612750,86,81,2022-03-22T02:31:46Z,4560000,-165.0,78.0,1,right,M. Beasley 18' pullup Jump Shot (5 PTS),[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,18.27,Made,5.0,,,,,,,,,,,,,,,,,,
460,PT00M06.40S,2022-03-22T02:32:08.4Z,3,REGULAR,3pt,Jump Shot,[],1629029,30.56833114323259,21.323529411764707,1610612742,86,81,2022-03-22T02:32:13Z,4570000,143.0,235.0,1,left,MISS L. Doncic 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,27.51,Missed,,,,,,,,,,,,,,,,,,,
461,PT00M03.90S,2022-03-22T02:32:12.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,86,81,2022-03-22T02:32:12Z,4580000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,460.0,,,,,,,,,,,
462,PT00M03.90S,2022-03-22T02:32:13.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,86,81,2022-03-22T02:32:13Z,4590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT00M03.90S,2022-03-22T02:32:18.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612750,86,81,2022-03-22T02:32:18Z,4600000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M03.90S,2022-03-22T02:33:37.5Z,3,REGULAR,substitution,out,[],1629029,,,1610612750,86,81,2022-03-22T02:34:00Z,4610000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M03.90S,2022-03-22T02:33:37.5Z,3,REGULAR,substitution,in,[],203493,,,1610612750,86,81,2022-03-22T02:34:00Z,4620000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M00.00S,2022-03-22T02:34:04.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,79.71419185282524,41.911764705882355,1610612750,86,81,2022-03-22T02:34:09Z,4630000,-40.0,138.0,1,right,MISS A. Edwards 14' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,14.4,Missed,,,,,,,,,,,,,,,,,,,
468,PT00M00.00S,2022-03-22T02:34:07.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,86,81,2022-03-22T02:34:07Z,4640000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,467.0,,,,,,,,,,,
469,PT00M00.00S,2022-03-22T02:34:08.7Z,3,REGULAR,period,end,[],0,,,1610612750,86,81,2022-03-22T02:34:08Z,4650000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2022-03-22T02:34:16.9Z,4,REGULAR,substitution,out,['startperiod'],1628373,,,1610612750,86,81,2022-03-22T02:36:53Z,4660000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2022-03-22T02:34:16.9Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,86,81,2022-03-22T02:36:53Z,4670000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2022-03-22T02:34:16.9Z,4,REGULAR,substitution,out,['startperiod'],1626157,,,1610612750,86,81,2022-03-22T02:36:53Z,4680000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2022-03-22T02:34:16.9Z,4,REGULAR,substitution,in,['startperiod'],1628973,,,1610612750,86,81,2022-03-22T02:36:53Z,4690000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-03-22T02:34:16.9Z,4,REGULAR,substitution,in,['startperiod'],1629675,,,1610612750,86,81,2022-03-22T02:36:53Z,4700000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-03-22T02:34:16.9Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612750,86,81,2022-03-22T02:36:53Z,4710000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-03-22T02:36:43.6Z,4,REGULAR,period,start,[],0,,,1610612750,86,81,2022-03-22T02:36:53Z,4720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT11M46.00S,2022-03-22T02:36:56.9Z,4,REGULAR,3pt,Jump Shot,[],1627752,95.74572930354796,4.166666666666666,1610612750,86,81,2022-03-22T02:37:03Z,4730000,-229.0,-13.0,1,right,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
478,PT11M42.00S,2022-03-22T02:37:00.1Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,86,81,2022-03-22T02:37:00Z,4740000,,,0,,M. Kleber REBOUND (Off:0 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,477.0,2.0,2.0,0.0,,,,,,,,
479,PT11M24.00S,2022-03-22T02:37:19.0Z,4,REGULAR,3pt,Jump Shot,[],1628973,30.305519053876477,64.2156862745098,1610612742,86,81,2022-03-22T02:37:23Z,4750000,-71.0,232.0,1,left,MISS J. Brunson 24' step back 3PT,[1628973],1610612742.0,DAL,step back,,,Brunson,J. Brunson,,,,,24.3,Missed,,,,,,,,,,,,,,,,,,,
480,PT11M20.00S,2022-03-22T02:37:23.0Z,4,REGULAR,rebound,defensive,[],1629162,,,1610612750,86,81,2022-03-22T02:37:23Z,4760000,,,0,,J. McLaughlin REBOUND (Off:1 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,479.0,3.0,2.0,1.0,,,,,,,,
481,PT11M15.00S,2022-03-22T02:37:27.7Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627752,91.01511169513797,41.66666666666667,1610612750,86,81,2022-03-22T02:37:53Z,4770000,-42.0,32.0,1,right,MISS T. Prince driving floating bank Shot,[1627752],1610612750.0,MIN,driving floating bank,,,Prince,T. Prince,,,,,5.26,Missed,,,,,,,,,,,,,,,,,,,
482,PT11M14.00S,2022-03-22T02:37:28.7Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,86,81,2022-03-22T02:37:34Z,4780000,,,0,,M. Kleber REBOUND (Off:0 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,481.0,3.0,3.0,0.0,,,,,,,,
483,PT11M07.00S,2022-03-22T02:37:35.4Z,4,REGULAR,turnover,bad pass,[],1628973,,,1610612742,86,81,2022-03-22T02:37:38Z,4790000,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1629675]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,1.0,Reid,1629675.0,,,,,,,,,,,,
484,PT11M07.00S,2022-03-22T02:37:35.4Z,4,REGULAR,steal,,[],1629675,,,1610612750,86,81,2022-03-22T02:37:37Z,4800000,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT11M00.00S,2022-03-22T02:37:42.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627752,94.43166885676742,95.09803921568627,1610612750,86,81,2022-03-22T02:37:46Z,4810000,225.0,0.0,1,right,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,,
486,PT10M57.00S,2022-03-22T02:37:45.5Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,86,81,2022-03-22T02:37:46Z,4820000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:6),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,485.0,7.0,6.0,1.0,,,,,,,,
487,PT10M51.00S,2022-03-22T02:37:51.8Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203915,10.33180026281209,57.35294117647059,1610612742,88,81,2022-03-22T02:38:07Z,4830000,-37.0,45.0,1,left,S. Dinwiddie running Jump Shot (16 PTS),[203915],1610612742.0,DAL,running,,,Dinwiddie,S. Dinwiddie,,,,,5.78,Made,16.0,,,,,,,,,,,,,,,,,,
488,PT10M36.00S,2022-03-22T02:38:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,89.30683311432325,47.05882352941176,1610612750,88,81,2022-03-22T02:38:31Z,4840000,-15.0,48.0,1,right,MISS D. Russell driving Layup,[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,5.02,Missed,,,,,,,,,,,,,,,,,,,
489,PT10M34.00S,2022-03-22T02:38:08.8Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,88,81,2022-03-22T02:38:31Z,4850000,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,488.0,1.0,0.0,1.0,,,,,,,,
490,PT10M33.00S,2022-03-22T02:38:09.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629675,90.27595269382391,46.22395833333333,1610612750,88,81,2022-03-22T02:38:36Z,4860000,-19.0,39.0,1,right,MISS N. Reid Hook,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,4.32,Missed,,,,,,,,,,,,,,,,,,,
491,PT10M32.00S,2022-03-22T02:38:10.2Z,4,REGULAR,rebound,offensive,[],1627752,,,1610612750,88,81,2022-03-22T02:38:36Z,4870000,,,0,,T. Prince REBOUND (Off:1 Def:3),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,490.0,4.0,3.0,1.0,,,,,,,,
492,PT10M26.00S,2022-03-22T02:39:02.8Z,4,REGULAR,jumpball,recovered,[],1629162,,,1610612750,88,81,2022-03-22T02:39:02Z,4880000,,,0,,Jump Ball T. Prince vs. J. Green: Tip to J. McLaughlin,"[1629162, 1627752, 1630182]",1610612750.0,MIN,heldball,J. McLaughlin,1629162.0,McLaughlin,J. McLaughlin,Prince,1627752.0,Green,1630182.0,,,,,,,,,,,,,,,,,,,,,
495,PT10M19.00S,2022-03-22T02:39:10.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627752,89.43823915900131,48.28431372549019,1610612750,88,81,2022-03-22T02:39:14Z,4910000,-9.0,47.0,1,right,MISS T. Prince driving floating Shot,[1627752],1610612750.0,MIN,driving floating,,,Prince,T. Prince,,,,,4.76,Missed,,,,,,,,,,,,,,,,,,,
496,PT10M16.00S,2022-03-22T02:39:13.1Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612742,88,81,2022-03-22T02:39:14Z,4920000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,495.0,2.0,2.0,0.0,,,,,,,,
497,PT10M09.00S,2022-03-22T02:39:19.8Z,4,REGULAR,3pt,Jump Shot,[],203493,6.915243101182654,4.166666666666666,1610612742,91,81,2022-03-22T02:39:24Z,4930000,229.0,13.0,1,left,R. Bullock 3PT  (15 PTS) (J. Green 2 AST),"[203493, 1630182]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,22.95,Made,15.0,J. Green,1630182.0,2.0,,,,,,,,,,,,,,,
499,PT09M52.00S,2022-03-22T02:39:36.1Z,4,REGULAR,2pt,Jump Shot,[],1626156,73.14388961892247,35.78431372549019,1610612750,91,81,2022-03-22T02:39:40Z,4950000,-71.0,200.0,1,right,MISS D. Russell 21' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,21.22,Missed,,,,,,,,,,,,,,,,,,,
500,PT09M50.00S,2022-03-22T02:39:38.1Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,91,81,2022-03-22T02:39:40Z,4960000,,,0,,M. Kleber REBOUND (Off:0 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,499.0,4.0,4.0,0.0,,,,,,,,
501,PT09M41.00S,2022-03-22T02:39:47.8Z,4,REGULAR,3pt,Jump Shot,[],1628467,31.61957950065703,51.225490196078425,1610612742,91,81,2022-03-22T02:39:51Z,4970000,-6.0,245.0,1,left,MISS M. Kleber 24' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,24.48,Missed,,,,,,,,,,,,,,,,,,,
502,PT09M38.00S,2022-03-22T02:39:50.8Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,91,81,2022-03-22T02:39:51Z,4980000,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,501.0,2.0,2.0,0.0,,,,,,,,
503,PT09M34.00S,2022-03-22T02:39:55.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627752,92.24704336399473,55.80193014705882,1610612750,91,83,2022-03-22T02:40:01Z,4990000,29.0,20.0,1,right,T. Prince running Layup (15 PTS) (M. Beasley 3 AST),"[1627752, 1627736]",1610612750.0,MIN,running,,,Prince,T. Prince,,,,,3.55,Made,15.0,M. Beasley,1627736.0,3.0,,,,,,,,,,,,,,,
505,PT09M09.00S,2022-03-22T02:40:19.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,16.031537450722734,64.97395833333334,1610612742,91,83,2022-03-22T02:40:46Z,5010000,-75.0,98.0,1,left,MISS J. Green 12' turnaround Shot,[1630182],1610612742.0,DAL,turnaround,,,Green,J. Green,,,,,12.35,Missed,,,,,,,,,,,,,,,,,,,
506,PT09M06.00S,2022-03-22T02:40:22.8Z,4,REGULAR,rebound,offensive,[],1628467,,,1610612742,91,83,2022-03-22T02:40:24Z,5020000,,,0,,M. Kleber REBOUND (Off:1 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,505.0,5.0,4.0,1.0,,,,,,,,
507,PT09M04.00S,2022-03-22T02:40:25.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203915,20.581471747700395,40.44117647058824,1610612742,93,83,2022-03-22T02:40:30Z,5030000,48.0,141.0,1,left,S. Dinwiddie 14' pullup Jump Shot (18 PTS) (M. Kleber 3 AST),"[203915, 1628467]",1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,14.89,Made,18.0,M. Kleber,1628467.0,3.0,,,,,,,,,,,,,,,
509,PT08M57.00S,2022-03-22T02:40:34.7Z,4,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612750,93,83,2022-03-22T02:40:41Z,5050000,,,0,,J. Brunson shooting personal FOUL (2 PF) (Prince 2 FT),"[1628973, 1627752]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,1626300.0,2.0,0.0,Prince,1627752.0,
511,PT08M57.00S,2022-03-22T02:41:08.4Z,4,REGULAR,freethrow,1 of 2,[],1627752,,,1610612750,93,84,2022-03-22T02:41:08Z,5070000,,,0,,T. Prince Free Throw 1 of 2 (16 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
512,PT08M57.00S,2022-03-22T02:41:08.9Z,4,REGULAR,substitution,out,[],1630182,,,1610612750,93,84,2022-03-22T02:41:25Z,5080000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M57.00S,2022-03-22T02:41:08.9Z,4,REGULAR,substitution,out,[],1627736,,,1610612750,93,84,2022-03-22T02:41:25Z,5090000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M57.00S,2022-03-22T02:41:08.9Z,4,REGULAR,substitution,in,[],1627827,,,1610612750,93,84,2022-03-22T02:41:25Z,5100000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT08M57.00S,2022-03-22T02:41:08.9Z,4,REGULAR,substitution,in,[],1630162,,,1610612750,93,84,2022-03-22T02:41:25Z,5110000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M57.00S,2022-03-22T02:41:43.0Z,4,REGULAR,freethrow,2 of 2,[],1627752,,,1610612750,93,85,2022-03-22T02:41:43Z,5120000,,,0,,T. Prince Free Throw 2 of 2 (17 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
517,PT08M33.00S,2022-03-22T02:42:09.7Z,4,REGULAR,3pt,Jump Shot,[],1628467,9.937582128777924,4.411764705882353,1610612742,93,85,2022-03-22T02:42:13Z,5130000,228.0,41.0,1,left,MISS M. Kleber 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
518,PT08M30.00S,2022-03-22T02:42:12.7Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,93,85,2022-03-22T02:42:13Z,5140000,,,0,,D. Russell REBOUND (Off:0 Def:5),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,517.0,5.0,5.0,0.0,,,,,,,,
519,PT08M27.00S,2022-03-22T02:42:19.0Z,4,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612750,93,85,2022-03-22T02:42:25Z,5150000,,,0,,M. Kleber shooting personal FOUL (2 PF) (Russell 2 FT),"[1628467, 1626156]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Russell,1626156.0,
521,PT08M27.00S,2022-03-22T02:42:48.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626156,,,1610612750,93,86,2022-03-22T02:42:48Z,5170000,,,0,,D. Russell Free Throw 1 of 2 (15 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
522,PT08M27.00S,2022-03-22T02:42:49.7Z,4,REGULAR,substitution,out,[],1628467,,,1610612750,93,86,2022-03-22T02:43:02Z,5180000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M27.00S,2022-03-22T02:42:49.7Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,93,86,2022-03-22T02:43:02Z,5190000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M27.00S,2022-03-22T02:42:49.7Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,93,86,2022-03-22T02:43:02Z,5200000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M27.00S,2022-03-22T02:42:49.7Z,4,REGULAR,substitution,in,[],203939,,,1610612750,93,86,2022-03-22T02:43:02Z,5210000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M27.00S,2022-03-22T02:42:49.7Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,93,86,2022-03-22T02:43:02Z,5220000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M27.00S,2022-03-22T02:42:49.7Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,93,86,2022-03-22T02:43:02Z,5230000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT08M27.00S,2022-03-22T02:43:10.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626156,,,1610612750,93,87,2022-03-22T02:43:10Z,5240000,,,0,,D. Russell Free Throw 2 of 2 (16 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
