actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
354,PT08M26.00S,2022-03-24T01:54:01.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626174,87.33574244415243,53.92156862745098,1610612745,62,61,2022-03-24T01:54:04Z,3510000,20.0,67.0,1,right,C. Wood 6' driving floating Jump Shot (10 PTS),[1626174],1610612745.0,HOU,driving floating,,,Wood,C. Wood,,,,,6.93,Made,10.0,,,,,,,,,,,,,,,,,,
355,PT08M11.00S,2022-03-24T01:54:16.4Z,3,REGULAR,turnover,bad pass,[],203915,,,1610612742,62,61,2022-03-24T01:54:19Z,3520000,,,0,,S. Dinwiddie bad pass TURNOVER (2 TO),"[203915, 1626174]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,2.0,Wood,1626174.0,,,,,,,,,,,
356,PT08M11.00S,2022-03-24T01:54:16.4Z,3,REGULAR,steal,,[],1626174,,,1610612745,62,61,2022-03-24T01:54:18Z,3530000,,,0,,C. Wood STEAL (1 STL),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT08M00.00S,2022-03-24T01:54:29.4Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612745,62,61,2022-03-24T01:54:43Z,3540000,,,0,,D. Powell shooting personal FOUL (2 PF) (Tate 2 FT),"[203939, 1630256]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,202027.0,,,,,,,,2.0,0.0,Tate,1630256.0,,,
359,PT08M00.00S,2022-03-24T01:54:58.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630256,,,1610612745,62,61,2022-03-24T01:55:17Z,3560000,,,0,,MISS J. Tate Free Throw 1 of 2,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Missed,,,,,,,,,,,,,,,,,,,
360,PT08M00.00S,2022-03-24T01:54:58.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,62,61,2022-03-24T01:55:17Z,3570000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,359.0,,,,,,,,,,
361,PT08M00.00S,2022-03-24T01:54:58.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630256,,,1610612745,62,61,2022-03-24T01:55:17Z,3580000,,,0,,MISS J. Tate Free Throw 2 of 2,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,Missed,,,,,,,,,,,,,,,,,,,
362,PT07M57.00S,2022-03-24T01:55:01.6Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,62,61,2022-03-24T01:55:17Z,3590000,,,0,,R. Bullock REBOUND (Off:0 Def:5),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,361.0,5.0,5.0,0.0,,,,,,,
363,PT07M33.00S,2022-03-24T01:55:39.7Z,3,REGULAR,2pt,Jump Shot,[],1627827,18.2161629434954,23.52941176470588,1610612742,62,61,2022-03-24T01:55:43Z,3600000,132.0,119.0,1,left,MISS D. Finney-Smith 17' pullup Shot,[1627827],1610612742.0,DAL,pullup,,,Finney-Smith,D. Finney-Smith,,,,,17.78,Missed,,,,,,,,,,,,,,,,,,,
364,PT07M31.00S,2022-03-24T01:55:42.3Z,3,REGULAR,rebound,offensive,[],203939,,,1610612742,62,61,2022-03-24T01:55:42Z,3610000,,,0,,D. Powell REBOUND (Off:3 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,363.0,6.0,3.0,3.0,,,,,,,
365,PT07M29.00S,2022-03-24T01:55:44.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627827,6.521024967148489,49.26470588235294,1610612742,64,61,2022-03-24T01:56:49Z,3620000,4.0,9.0,1,left,D. Finney-Smith cutting DUNK (6 PTS) (D. Powell 2 AST),"[1627827, 203939]",1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,0.95,Made,6.0,D. Powell,203939.0,2.0,,,,,,,,,,,,,,,
367,PT07M06.00S,2022-03-24T01:56:06.9Z,3,REGULAR,3pt,Jump Shot,[],1626174,65.52233902759527,35.294117647058826,1610612745,64,61,2022-03-24T01:56:11Z,3640000,-74.0,272.0,1,right,MISS C. Wood 28' step back 3PT,[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,28.14,Missed,,,,,,,,,,,,,,,,,,,
368,PT07M03.00S,2022-03-24T01:56:09.9Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,64,61,2022-03-24T01:56:11Z,3650000,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,367.0,4.0,4.0,0.0,,,,,,,
369,PT06M56.00S,2022-03-24T01:56:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,5.469776609724048,49.50980392156863,1610612742,66,61,2022-03-24T01:56:20Z,3660000,2.0,-1.0,1,left,J. Brunson driving Layup (20 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,0.27,Made,20.0,,,,,,,,,,,,,,,,,,
370,PT06M37.00S,2022-03-24T01:56:39.1Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612745,66,61,2022-03-24T01:56:50Z,3670000,,,0,,D. Powell shooting personal FOUL (3 PF) (Green 2 FT),"[203939, 1630224]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,1627524.0,,,,,,,,3.0,0.0,Green,1630224.0,,,
372,PT06M37.00S,2022-03-24T01:56:53.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,66,61,2022-03-24T01:56:53Z,3690000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M37.00S,2022-03-24T01:59:57.4Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,66,62,2022-03-24T01:59:57Z,3700000,,,0,,J. Green Free Throw 1 of 2 (5 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
374,PT06M37.00S,2022-03-24T02:00:13.8Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,66,63,2022-03-24T02:00:13Z,3710000,,,0,,J. Green Free Throw 2 of 2 (6 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
375,PT06M19.00S,2022-03-24T02:00:33.0Z,3,REGULAR,3pt,Jump Shot,[],203493,29.6484888304862,24.754901960784316,1610612742,69,63,2022-03-24T02:00:36Z,3720000,126.0,226.0,1,left,R. Bullock 25' 3PT  (5 PTS) (S. Dinwiddie 6 AST),"[203493, 203915]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,25.9,Made,5.0,S. Dinwiddie,203915.0,6.0,,,,,,,,,,,,,,,
377,PT05M58.00S,2022-03-24T02:01:25.2Z,3,REGULAR,jumpball,recovered,[],203939,,,1610612745,69,63,2022-03-24T02:01:25Z,3740000,,,0,,Jump Ball D. Finney-Smith vs. J. Tate: Tip to D. Powell,"[203939, 1627827, 1630256]",1610612742.0,DAL,heldball,D. Powell,203939.0,Powell,D. Powell,Finney-Smith,1627827.0,Tate,1630256.0,,,,,,,,,,,,,,,,,,,,,
380,PT05M58.00S,2022-03-24T02:01:25.2Z,3,REGULAR,turnover,lost ball,[],1630256,,,1610612745,69,63,2022-03-24T02:01:25Z,3770000,,,0,,J. Tate lost ball TURNOVER (3 TO),"[1630256, 1627827]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,3.0,Finney-Smith,1627827.0,,,,,,,,,,,
381,PT05M58.00S,2022-03-24T02:01:25.2Z,3,REGULAR,steal,,[],1627827,,,1610612742,69,63,2022-03-24T02:01:25Z,3780000,,,0,,D. Finney-Smith STEAL (2 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT05M46.00S,2022-03-24T02:01:37.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628973,10.988830486202366,67.8921568627451,1610612742,69,63,2022-03-24T02:01:42Z,3790000,-89.0,51.0,1,left,MISS J. Brunson 10' turnaround fadeaway Shot,[1628973],1610612742.0,DAL,turnaround fadeaway,,,Brunson,J. Brunson,,,,,10.29,Missed,,,,,,,,,,,,,,,,,,,
383,PT05M46.00S,2022-03-24T02:01:37.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,69,63,2022-03-24T02:01:42Z,3800000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,382.0,,,,,,,,,,
384,PT05M46.00S,2022-03-24T02:01:42.3Z,3,REGULAR,foul,personal,[],1626174,,,1610612742,69,63,2022-03-24T02:01:49Z,3810000,,,0,,C. Wood loose ball personal FOUL (4 PF),"[1626174, 203939]",1610612745.0,HOU,loose ball,,,Wood,C. Wood,,,,,,,,,,,1627524.0,,,,,,,,4.0,0.0,Powell,203939.0,,,
386,PT05M32.00S,2022-03-24T02:02:17.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612742,69,63,2022-03-24T02:02:25Z,3830000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M15.00S,2022-03-24T02:02:48.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629645,81.94809461235218,37.254901960784316,1610612745,69,63,2022-03-24T02:02:54Z,3840000,-64.0,117.0,1,right,MISS K. Porter Jr. 13' pullup Shot,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,13.34,Missed,,,,,,,,,,,,,,,,,,,
388,PT05M13.00S,2022-03-24T02:02:50.5Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,69,63,2022-03-24T02:07:56Z,3850000,,,0,,D. Powell REBOUND (Off:3 Def:4),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,387.0,7.0,4.0,3.0,,,,,,,
389,PT05M13.00S,2022-03-24T02:02:58.5Z,3,REGULAR,foul,personal,[],1630256,,,1610612742,69,63,2022-03-24T02:03:37Z,3860000,,,0,,J. Tate loose ball personal FOUL (2 PF),"[1630256, 203939]",1610612745.0,HOU,loose ball,,,Tate,J. Tate,,,,,,,,,,,1627524.0,,,,,,,,2.0,0.0,Powell,203939.0,,,
391,PT05M13.00S,2022-03-24T02:03:23.9Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612742,69,63,2022-03-24T02:03:24Z,3880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M13.00S,2022-03-24T02:03:47.1Z,3,REGULAR,substitution,out,[],1630256,,,1610612742,69,63,2022-03-24T02:06:16Z,3885000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M13.00S,2022-03-24T02:03:47.1Z,3,REGULAR,substitution,out,[],201569,,,1610612742,69,63,2022-03-24T02:06:16Z,3887500,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M13.00S,2022-03-24T02:03:47.1Z,3,REGULAR,substitution,in,[],203471,,,1610612742,69,63,2022-03-24T02:06:16Z,3888750,,,0,,SUB in: D. Schroder,[203471],1610612745.0,HOU,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M13.00S,2022-03-24T02:03:47.1Z,3,REGULAR,substitution,in,[],1630578,,,1610612742,69,63,2022-03-24T02:06:16Z,3889375,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT04M59.00S,2022-03-24T02:04:10.3Z,3,REGULAR,3pt,Jump Shot,[],203915,29.6484888304862,25.49019607843137,1610612742,69,63,2022-03-24T02:04:25Z,3890000,123.0,226.0,1,left,MISS S. Dinwiddie 25' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
393,PT04M57.00S,2022-03-24T02:04:12.3Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,69,63,2022-03-24T02:04:25Z,3900000,,,0,,A. Sengun REBOUND (Off:2 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,392.0,7.0,5.0,2.0,,,,,,,
394,PT04M57.00S,2022-03-24T02:04:27.6Z,3,REGULAR,foul,personal,[],1628973,,,1610612745,69,63,2022-03-24T02:04:38Z,3910000,,,0,,J. Brunson personal FOUL (3 PF),"[1628973, 1630578]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,202007.0,,,,,,,,3.0,0.0,Sengun,1630578.0,,,
396,PT04M57.00S,2022-03-24T02:04:37.8Z,3,REGULAR,substitution,out,[],203915,,,1610612745,69,63,2022-03-24T02:04:48Z,3930000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT04M57.00S,2022-03-24T02:04:37.8Z,3,REGULAR,substitution,out,[],203939,,,1610612745,69,63,2022-03-24T02:04:48Z,3940000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT04M57.00S,2022-03-24T02:04:37.8Z,3,REGULAR,substitution,in,[],1630182,,,1610612745,69,63,2022-03-24T02:04:48Z,3970000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT04M57.00S,2022-03-24T02:04:37.8Z,3,REGULAR,substitution,in,[],1628467,,,1610612745,69,63,2022-03-24T02:04:48Z,3980000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT04M39.00S,2022-03-24T02:04:51.2Z,3,REGULAR,2pt,Jump Shot,[],1629645,78.66294349540078,60.29411764705882,1610612745,69,65,2022-03-24T02:04:55Z,4010000,51.0,148.0,1,right,K. Porter Jr. 15' fadeaway Jump Shot (8 PTS),[1629645],1610612745.0,HOU,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,15.68,Made,8.0,,,,,,,,,,,,,,,,,,
405,PT04M23.00S,2022-03-24T02:05:09.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,10.068988173455978,38.72549019607843,1610612742,71,65,2022-03-24T02:07:25Z,4020000,56.0,42.0,1,left,J. Brunson 7' driving Layup (22 PTS),[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,7.04,Made,22.0,,,,,,,,,,,,,,,,,,
406,PT04M23.00S,2022-03-24T02:05:12.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203471,,,1610612742,71,65,2022-03-24T02:05:22Z,4030000,,,0,,D. Schroder shooting personal FOUL (1 PF) (Brunson 1 FT),"[203471, 1628973]",1610612745.0,HOU,shooting,,,Schroder,D. Schroder,,,,,,,,,,,202027.0,,,,,,,,1.0,0.0,Brunson,1628973.0,,,
408,PT04M23.00S,2022-03-24T02:05:38.1Z,3,REGULAR,freethrow,1 of 1,[],1628973,,,1610612742,72,65,2022-03-24T02:05:38Z,4050000,,,0,,J. Brunson Free Throw 1 of 1 (23 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
409,PT04M05.00S,2022-03-24T02:05:58.8Z,3,REGULAR,2pt,Jump Shot,[],1630224,78.26872536136662,69.11764705882352,1610612745,72,65,2022-03-24T02:07:57Z,4060000,96.0,152.0,1,right,MISS J. Green 17' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,17.94,Missed,,,,,,,,,,,,,,,,,,,
410,PT04M04.00S,2022-03-24T02:06:01.6Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,72,65,2022-03-24T02:06:01Z,4070000,,,0,,A. Sengun REBOUND (Off:3 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,409.0,8.0,5.0,3.0,,,,,,,
411,PT04M04.00S,2022-03-24T02:06:03.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628467,,,1610612745,72,65,2022-03-24T02:06:11Z,4080000,,,0,,M. Kleber shooting personal FOUL (3 PF) (Sengun 2 FT),"[1628467, 1630578]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,202027.0,,,,,,,,3.0,0.0,Sengun,1630578.0,,,
417,PT04M04.00S,2022-03-24T02:06:33.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,72,66,2022-03-24T02:07:05Z,4100000,,,0,,A. Sengun Free Throw 1 of 2 (12 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
418,PT04M04.00S,2022-03-24T02:06:33.9Z,3,REGULAR,substitution,out,[],203493,,,1610612745,72,66,2022-03-24T02:06:48Z,4110000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M04.00S,2022-03-24T02:06:33.9Z,3,REGULAR,substitution,in,[],1628373,,,1610612745,72,66,2022-03-24T02:06:48Z,4120000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M04.00S,2022-03-24T02:06:33.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,72,66,2022-03-24T02:07:05Z,4130000,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,Missed,,,,,,,,,,,,,,,,,,,
421,PT04M01.00S,2022-03-24T02:06:36.1Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612742,72,66,2022-03-24T02:07:05Z,4140000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,420.0,1.0,1.0,0.0,,,,,,,
422,PT03M39.00S,2022-03-24T02:07:18.0Z,3,REGULAR,3pt,Jump Shot,[],1627827,6.389618922470433,4.411764705882353,1610612742,72,66,2022-03-24T02:07:26Z,4150000,228.0,8.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
423,PT03M35.00S,2022-03-24T02:07:22.0Z,3,REGULAR,rebound,offensive,[],1628467,,,1610612742,72,66,2022-03-24T02:07:26Z,4160000,,,0,,M. Kleber REBOUND (Off:2 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,422.0,5.0,3.0,2.0,,,,,,,
424,PT03M35.00S,2022-03-24T02:07:27.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612742,72,66,2022-03-24T02:07:46Z,4170000,,,0,,K. Porter Jr. personal FOUL (4 PF) (Kleber 2 FT),"[1629645, 1628467]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,202007.0,,,,,,,,4.0,0.0,Kleber,1628467.0,,,
426,PT03M35.00S,2022-03-24T02:07:47.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628467,,,1610612742,73,66,2022-03-24T02:07:47Z,4190000,,,0,,M. Kleber Free Throw 1 of 2 (5 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
427,PT03M35.00S,2022-03-24T02:07:51.2Z,3,REGULAR,substitution,out,[],1629645,,,1610612742,73,66,2022-03-24T02:08:01Z,4200000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M35.00S,2022-03-24T02:07:51.2Z,3,REGULAR,substitution,in,[],1629726,,,1610612742,73,66,2022-03-24T02:08:01Z,4210000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M35.00S,2022-03-24T02:08:07.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628467,,,1610612742,74,66,2022-03-24T02:08:07Z,4220000,,,0,,M. Kleber Free Throw 2 of 2 (6 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
430,PT03M15.00S,2022-03-24T02:08:29.6Z,3,REGULAR,3pt,Jump Shot,[],1630224,73.01248357424441,80.88235294117648,1610612745,74,66,2022-03-24T02:08:33Z,4230000,154.0,201.0,1,right,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
431,PT03M12.00S,2022-03-24T02:08:32.6Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,74,66,2022-03-24T02:08:33Z,4240000,,,0,,M. Kleber REBOUND (Off:2 Def:4),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,430.0,6.0,4.0,2.0,,,,,,,
432,PT03M04.00S,2022-03-24T02:08:40.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,29.77989487516426,69.11764705882352,1610612742,77,66,2022-03-24T02:08:44Z,4250000,-96.0,227.0,1,left,D. Finney-Smith 24' 3PT  (9 PTS) (M. Kleber 1 AST),"[1627827, 1628467]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,24.67,Made,9.0,M. Kleber,1628467.0,1.0,,,,,,,,,,,,,,,
434,PT02M45.00S,2022-03-24T02:08:59.1Z,3,REGULAR,3pt,Jump Shot,[],1629726,66.83639947437582,51.71568627450981,1610612745,77,66,2022-03-24T02:09:02Z,4270000,9.0,259.0,1,right,MISS G. Mathews 25' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
435,PT02M44.00S,2022-03-24T02:09:00.1Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,77,66,2022-03-24T02:09:02Z,4280000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,434.0,3.0,2.0,1.0,,,,,,,
436,PT02M24.00S,2022-03-24T02:09:31.9Z,3,REGULAR,foul,offensive,['inpenalty'],1628467,,,1610612742,77,66,2022-03-24T02:09:40Z,4290000,,,0,,M. Kleber off-the-ball offensive FOUL (4 PF),"[1628467, 1626174]",1610612742.0,DAL,off-the-ball,,,Kleber,M. Kleber,,,,,,,,,,,202027.0,,,,,,,,4.0,0.0,Wood,1626174.0,,,
438,PT02M24.00S,2022-03-24T02:09:31.9Z,3,REGULAR,turnover,offensive foul,[],1628467,,,1610612742,77,66,2022-03-24T02:09:31Z,4310000,,,0,,M. Kleber offensive foul TURNOVER (3 TO),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,202027.0,3.0,,,,,,,,,,,,,
439,PT02M24.00S,2022-03-24T02:09:45.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,77,66,2022-03-24T02:09:45Z,4320000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M24.00S,2022-03-24T02:12:03.9Z,3,REGULAR,substitution,out,[],1628467,,,1610612745,77,66,2022-03-24T02:12:33Z,4330000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M24.00S,2022-03-24T02:12:03.9Z,3,REGULAR,substitution,out,[],1626174,,,1610612745,77,66,2022-03-24T02:12:33Z,4340000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M24.00S,2022-03-24T02:12:03.9Z,3,REGULAR,substitution,in,[],203939,,,1610612745,77,66,2022-03-24T02:12:33Z,4350000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M24.00S,2022-03-24T02:12:03.9Z,3,REGULAR,substitution,in,[],1630231,,,1610612745,77,66,2022-03-24T02:12:33Z,4360000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M11.00S,2022-03-24T02:12:47.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630224,94.56307490144546,50.0,1610612745,77,68,2022-03-24T02:12:50Z,4370000,0.0,-1.0,1,right,J. Green cutting DUNK (8 PTS) (A. Sengun 2 AST),"[1630224, 1630578]",1610612745.0,HOU,cutting,,,Green,J. Green,,,,,0.14,Made,8.0,A. Sengun,1630578.0,2.0,,,,,,,,,,,,,,,
446,PT01M49.00S,2022-03-24T02:13:09.9Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630578,,,1610612742,77,68,2022-03-24T02:13:21Z,4390000,,,0,,A. Sengun shooting personal FOUL (3 PF) (Brunson 3 FT),"[1630578, 1628973]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,,,,,,,202027.0,,,,,,,,3.0,0.0,Brunson,1628973.0,,,
448,PT01M49.00S,2022-03-24T02:13:48.5Z,3,REGULAR,freethrow,1 of 3,[],1628973,,,1610612742,78,68,2022-03-24T02:13:48Z,4410000,,,0,,J. Brunson Free Throw 1 of 3 (24 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
449,PT01M49.00S,2022-03-24T02:14:03.0Z,3,REGULAR,freethrow,2 of 3,[],1628973,,,1610612742,79,68,2022-03-24T02:14:03Z,4420000,,,0,,J. Brunson Free Throw 2 of 3 (25 PTS),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
