actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
354,PT09M18.00S,2022-01-21T01:51:13.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628467,93.64323258869908,50.245098039215684,1610612742,61,52,2022-01-21T01:51:20Z,3530000,1.0,7.0,1,right,M. Kleber alley-oop DUNK (9 PTS) (L. Doncic 7 AST),"[1628467, 1629029]",1610612742.0,DAL,alley-oop,,,Kleber,M. Kleber,,,,,,,,,,,,,0.74,Made,9.0,L. Doncic,1629029.0,7.0,,,,,,,
356,PT09M11.00S,2022-01-21T01:51:19.9Z,3,REGULAR,3pt,Jump Shot,[],203109,25.837713534822605,13.480392156862745,1610612756,61,55,2022-01-21T01:51:24Z,3550000,183.0,190.0,1,left,J. Crowder 26' 3PT  (6 PTS) (C. Paul 8 AST),"[203109, 101108]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,26.38,Made,6.0,C. Paul,101108.0,8.0,,,,,,,
358,PT08M48.00S,2022-01-21T01:51:43.4Z,3,REGULAR,3pt,Jump Shot,[],1628467,77.61169513797634,90.93137254901961,1610612742,61,55,2022-01-21T01:51:47Z,3570000,205.0,158.0,1,right,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,25.86,Missed,,,,,,,,,,,
359,PT08M45.00S,2022-01-21T01:51:46.4Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,61,55,2022-01-21T01:51:47Z,3580000,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,358.0,3.0,3.0,0.0,,,
360,PT08M33.00S,2022-01-21T01:51:58.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,18.74178712220762,49.50980392156863,1610612756,61,55,2022-01-21T01:52:02Z,3590000,2.0,124.0,1,left,MISS C. Paul 12' step back Shot,[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,,,,,,,,,12.37,Missed,,,,,,,,,,,
361,PT08M31.00S,2022-01-21T01:52:00.3Z,3,REGULAR,rebound,defensive,[],204001,,,1610612742,61,55,2022-01-21T01:52:02Z,3600000,,,0,,K. Porzingis REBOUND (Off:1 Def:7),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,360.0,8.0,7.0,1.0,,,
362,PT08M15.00S,2022-01-21T01:52:17.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.23324572930355,49.01960784313725,1610612742,63,55,2022-01-21T01:52:23Z,3610000,-5.0,86.0,1,right,J. Brunson 8' turnaround fadeaway Jump Shot (11 PTS),[1628973],1610612742.0,DAL,turnaround fadeaway,,,Brunson,J. Brunson,,,,,,,,,,,,,8.64,Made,11.0,,,,,,,,,,
363,PT08M00.00S,2022-01-21T01:52:31.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201580,6.521024967148489,48.28431372549019,1610612756,63,57,2022-01-21T01:52:36Z,3620000,9.0,9.0,1,left,J. McGee alley-oop Layup (6 PTS) (D. Booker 2 AST),"[201580, 1626164]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,,,,,,,,,1.23,Made,6.0,D. Booker,1626164.0,2.0,,,,,,,
365,PT07M44.00S,2022-01-21T01:52:50.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,63,57,2022-01-21T01:52:50Z,3640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT07M39.00S,2022-01-21T01:53:08.8Z,3,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,63,57,2022-01-21T01:53:13Z,3650000,,,0,,L. Doncic bad pass out-of-bounds TURNOVER (5 TO),[1629029],1610612742.0,DAL,bad pass,,,Doncic,L. Doncic,,,,,5.0,,,1830.0,,,,,,,,,,,,,,,,,
367,PT07M38.00S,2022-01-21T01:53:15.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,63,57,2022-01-21T01:53:15Z,3660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT07M24.00S,2022-01-21T01:53:39.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,11.251642575558476,95.83333333333334,1610612756,63,57,2022-01-21T01:53:44Z,3670000,-229.0,53.0,1,left,MISS M. Bridges 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,23.53,Missed,,,,,,,,,,,
369,PT07M21.00S,2022-01-21T01:53:42.1Z,3,REGULAR,rebound,defensive,[],204001,,,1610612742,63,57,2022-01-21T01:53:44Z,3680000,,,0,,K. Porzingis REBOUND (Off:1 Def:8),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,368.0,9.0,8.0,1.0,,,
370,PT07M15.00S,2022-01-21T01:53:51.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,91.80354796320631,53.92156862745098,1610612742,65,57,2022-01-21T01:54:18Z,3690000,20.0,25.0,1,right,L. Doncic turnaround bank Jump Shot (23 PTS),[1629029],1610612742.0,DAL,turnaround bank,,,Doncic,L. Doncic,,,,,,,,,,,,,3.14,Made,23.0,,,,,,,,,,
371,PT07M15.00S,2022-01-21T01:53:58.4Z,3,REGULAR,foul,personal,['1freethrow'],1628969,,,1610612742,65,57,2022-01-21T01:54:04Z,3700000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Doncic 1 FT),"[1628969, 1629029]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,2530.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,
373,PT07M15.00S,2022-01-21T01:54:24.0Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,66,57,2022-01-21T01:54:24Z,3720000,,,0,,L. Doncic Free Throw 1 of 1 (24 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,24.0,,,,,,,,,,
374,PT07M01.00S,2022-01-21T01:54:44.6Z,3,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612756,66,57,2022-01-21T01:54:58Z,3730000,,,0,,M. Kleber shooting personal FOUL (1 PF) (McGee 2 FT),"[1628467, 201580]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,2530.0,1.0,0.0,McGee,201580.0,,,,,,,,,,,,,
376,PT07M01.00S,2022-01-21T01:55:07.1Z,3,REGULAR,freethrow,1 of 2,[],201580,,,1610612756,66,58,2022-01-21T01:55:07Z,3750000,,,0,,J. McGee Free Throw 1 of 2 (7 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,
377,PT07M01.00S,2022-01-21T01:55:24.1Z,3,REGULAR,freethrow,2 of 2,[],201580,,,1610612756,66,59,2022-01-21T01:55:24Z,3760000,,,0,,J. McGee Free Throw 2 of 2 (8 PTS),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,
378,PT06M43.00S,2022-01-21T01:55:43.3Z,3,REGULAR,3pt,Jump Shot,[],1629029,75.3777923784494,14.215686274509803,1610612742,66,59,2022-01-21T01:55:57Z,3770000,-179.0,179.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,,,,25.3,Missed,,,,,,,,,,,
379,PT06M38.00S,2022-01-21T01:55:48.3Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,66,59,2022-01-21T01:55:57Z,3780000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,378.0,2.0,2.0,0.0,,,
380,PT06M34.00S,2022-01-21T01:55:52.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,7.178055190538765,46.32352941176471,1610612756,66,61,2022-01-21T01:56:02Z,3790000,18.0,15.0,1,left,D. Booker running Layup (20 PTS) (C. Paul 9 AST),"[1626164, 101108]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,,,,,,,,,2.37,Made,20.0,C. Paul,101108.0,9.0,,,,,,,
381,PT06M18.00S,2022-01-21T01:56:07.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,85.10183968462549,46.32352941176471,1610612742,68,61,2022-01-21T01:56:30Z,3800000,-18.0,88.0,1,right,K. Porzingis 8' turnaround Jump Shot (15 PTS) (M. Kleber 2 AST),"[204001, 1628467]",1610612742.0,DAL,turnaround,,,Porzingis,K. Porzingis,,,,,,,,,,,,,8.94,Made,15.0,M. Kleber,1628467.0,2.0,,,,,,,
383,PT06M03.00S,2022-01-21T01:56:24.5Z,3,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612756,68,61,2022-01-21T01:56:36Z,3820000,,,0,,J. Brunson shooting personal FOUL (3 PF) (Crowder 2 FT),"[1628973, 203109]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,203593.0,3.0,0.0,Crowder,203109.0,,,,,,,,,,,,,
385,PT06M03.00S,2022-01-21T01:56:41.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,68,61,2022-01-21T01:56:41Z,3840000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M03.00S,2022-01-21T01:57:09.6Z,3,REGULAR,substitution,out,[],1628973,,,1610612756,68,61,2022-01-21T01:59:47Z,3850000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M03.00S,2022-01-21T01:57:09.6Z,3,REGULAR,substitution,out,[],204001,,,1610612756,68,61,2022-01-21T01:59:47Z,3860000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M03.00S,2022-01-21T01:57:09.6Z,3,REGULAR,substitution,in,[],203939,,,1610612756,68,61,2022-01-21T01:59:47Z,3870000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M03.00S,2022-01-21T01:57:09.6Z,3,REGULAR,substitution,in,[],203501,,,1610612756,68,61,2022-01-21T01:59:47Z,3880000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M03.00S,2022-01-21T02:00:01.7Z,3,REGULAR,freethrow,1 of 2,[],203109,,,1610612756,68,62,2022-01-21T02:00:01Z,3890000,,,0,,J. Crowder Free Throw 1 of 2 (7 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,Made,7.0,,,,,,,,,,
392,PT06M03.00S,2022-01-21T02:00:16.4Z,3,REGULAR,freethrow,2 of 2,[],203109,,,1610612756,68,63,2022-01-21T02:00:16Z,3900000,,,0,,J. Crowder Free Throw 2 of 2 (8 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,Made,8.0,,,,,,,,,,
393,PT05M52.00S,2022-01-21T02:00:30.9Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,68,63,2022-01-21T02:00:42Z,3910000,,,0,,L. Doncic lost ball TURNOVER (6 TO),"[1629029, 101108]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,6.0,Paul,101108.0,,,,,,,,,,,,,,,,,,
394,PT05M52.00S,2022-01-21T02:00:30.9Z,3,REGULAR,steal,,[],101108,,,1610612756,68,63,2022-01-21T02:00:32Z,3920000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M49.00S,2022-01-21T02:00:33.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,6.389618922470433,50.0,1610612756,68,65,2022-01-21T02:00:47Z,3930000,0.0,8.0,1,left,M. Bridges running DUNK (8 PTS) (C. Paul 10 AST),"[1628969, 101108]",1610612756.0,PHX,running,,,Bridges,M. Bridges,,,,,,,,,,,,,0.76,Made,8.0,C. Paul,101108.0,10.0,,,,,,,
397,PT05M27.00S,2022-01-21T02:00:54.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,92.32917214191852,46.32352941176471,1610612742,68,65,2022-01-21T02:01:07Z,3950000,-18.0,20.0,1,right,MISS D. Powell alley-oop Layup,[203939],1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,,,,,,,,,2.69,Missed,,,,,,,,,,,
398,PT05M25.00S,2022-01-21T02:00:56.7Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,68,65,2022-01-21T02:01:07Z,3960000,,,0,,J. McGee REBOUND (Off:1 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,397.0,4.0,3.0,1.0,,,
399,PT05M17.00S,2022-01-21T02:01:05.0Z,3,REGULAR,2pt,Jump Shot,[],203109,9.411957950065702,70.09803921568627,1610612756,68,67,2022-01-21T02:01:11Z,3970000,-100.0,36.0,1,left,J. Crowder 10' driving floating Jump Shot (10 PTS) (D. Booker 3 AST),"[203109, 1626164]",1610612756.0,PHX,driving floating,,,Crowder,J. Crowder,,,,,,,,,,,,,10.68,Made,10.0,D. Booker,1626164.0,3.0,,,,,,,
401,PT05M01.00S,2022-01-21T02:01:21.3Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,68,67,2022-01-21T02:01:32Z,3990000,,,0,,L. Doncic bad pass TURNOVER (7 TO),"[1629029, 1628969]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,7.0,Bridges,1628969.0,,,,,,,,,,,,,,,,,,
402,PT05M01.00S,2022-01-21T02:01:21.3Z,3,REGULAR,steal,,[],1628969,,,1610612756,68,67,2022-01-21T02:01:23Z,4000000,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT04M55.00S,2022-01-21T02:01:27.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,7.5722733245729295,53.92156862745098,1610612756,68,69,2022-01-21T02:02:26Z,4010000,-20.0,19.0,1,left,D. Booker Layup (22 PTS) (M. Bridges 4 AST),"[1626164, 1628969]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,2.71,Made,22.0,M. Bridges,1628969.0,4.0,,,,,,,
405,PT04M55.00S,2022-01-21T02:01:37.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,68,69,2022-01-21T02:01:37Z,4030000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M55.00S,2022-01-21T02:03:46.4Z,3,REGULAR,substitution,out,[],1628467,,,1610612742,68,69,2022-01-21T02:04:09Z,4040000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M55.00S,2022-01-21T02:03:46.4Z,3,REGULAR,substitution,out,[],201580,,,1610612742,68,69,2022-01-21T02:04:09Z,4050000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M55.00S,2022-01-21T02:03:46.4Z,3,REGULAR,substitution,in,[],203493,,,1610612742,68,69,2022-01-21T02:04:09Z,4060000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M55.00S,2022-01-21T02:03:46.4Z,3,REGULAR,substitution,in,[],202687,,,1610612742,68,69,2022-01-21T02:04:09Z,4070000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M48.00S,2022-01-21T02:05:03.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,68,69,2022-01-21T02:05:03Z,4080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M36.00S,2022-01-21T02:05:17.6Z,3,REGULAR,3pt,Jump Shot,[],1627827,86.5473061760841,95.58823529411765,1610612742,68,69,2022-01-21T02:05:25Z,4090000,228.0,74.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,23.96,Missed,,,,,,,,,,,
412,PT04M32.00S,2022-01-21T02:05:21.6Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,68,69,2022-01-21T02:05:25Z,4100000,,,0,,B. Biyombo REBOUND (Off:1 Def:1),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,411.0,2.0,1.0,1.0,,,
413,PT04M26.00S,2022-01-21T02:05:29.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612756,68,69,2022-01-21T02:05:40Z,4110000,,,0,,R. Bullock shooting personal FOUL (1 PF) (Biyombo 2 FT),"[203493, 202687]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,,,,2530.0,1.0,0.0,Biyombo,202687.0,,,,,,,,,,,,,
415,PT04M26.00S,2022-01-21T02:06:00.1Z,3,REGULAR,freethrow,1 of 2,[],202687,,,1610612756,68,70,2022-01-21T02:06:00Z,4130000,,,0,,B. Biyombo Free Throw 1 of 2 (3 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,Made,3.0,,,,,,,,,,
416,PT04M26.00S,2022-01-21T02:06:01.5Z,3,REGULAR,substitution,out,[],1628969,,,1610612756,68,70,2022-01-21T02:06:11Z,4140000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M26.00S,2022-01-21T02:06:01.5Z,3,REGULAR,substitution,in,[],1629661,,,1610612756,68,70,2022-01-21T02:06:11Z,4150000,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M26.00S,2022-01-21T02:06:21.5Z,3,REGULAR,freethrow,2 of 2,[],202687,,,1610612756,68,70,2022-01-21T02:06:21Z,4160000,,,0,,MISS B. Biyombo Free Throw 2 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,Missed,,,,,,,,,,,
419,PT04M24.00S,2022-01-21T02:06:22.3Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,68,70,2022-01-21T02:06:22Z,4170000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:5),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,418.0,6.0,5.0,1.0,,,
420,PT04M06.00S,2022-01-21T02:06:40.4Z,3,REGULAR,turnover,lost ball,[],1629029,,,1610612742,68,70,2022-01-21T02:06:44Z,4180000,,,0,,L. Doncic lost ball TURNOVER (8 TO),"[1629029, 101108]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,8.0,Paul,101108.0,,,,,,,,,,,,,,,,,,
421,PT04M06.00S,2022-01-21T02:06:40.4Z,3,REGULAR,steal,,[],101108,,,1610612756,68,70,2022-01-21T02:06:42Z,4190000,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M59.00S,2022-01-21T02:06:46.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,8.492115637319317,2.450980392156863,1610612756,68,70,2022-01-21T02:06:55Z,4200000,238.0,27.0,1,left,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,23.93,Missed,,,,,,,,,,,
423,PT03M56.00S,2022-01-21T02:06:49.7Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,68,70,2022-01-21T02:06:55Z,4210000,,,0,,L. Doncic REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,422.0,5.0,5.0,0.0,,,
424,PT03M50.00S,2022-01-21T02:06:55.6Z,3,REGULAR,3pt,Jump Shot,[],1627827,73.53810775295663,15.686274509803921,1610612742,71,70,2022-01-21T02:07:01Z,4220000,-172.0,196.0,1,right,D. Finney-Smith 26' 3PT  (5 PTS) (L. Doncic 8 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,26.07,Made,5.0,L. Doncic,1629029.0,8.0,,,,,,,
426,PT03M41.00S,2022-01-21T02:07:09.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203501,,,1610612756,71,70,2022-01-21T02:07:15Z,4240000,,,0,,T. Hardaway Jr. personal FOUL (2 PF) (Paul 2 FT),"[203501, 101108]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,1830.0,2.0,0.0,Paul,101108.0,,,,,,,,,,,,,
428,PT03M41.00S,2022-01-21T02:07:33.9Z,3,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,71,71,2022-01-21T02:07:33Z,4260000,,,0,,C. Paul Free Throw 1 of 2 (9 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,Made,9.0,,,,,,,,,,
429,PT03M41.00S,2022-01-21T02:07:34.7Z,3,REGULAR,substitution,out,[],203109,,,1610612756,71,71,2022-01-21T02:07:41Z,4270000,,,0,,SUB out: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M41.00S,2022-01-21T02:07:34.7Z,3,REGULAR,substitution,in,[],1629013,,,1610612756,71,71,2022-01-21T02:07:41Z,4280000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M41.00S,2022-01-21T02:07:50.8Z,3,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,71,72,2022-01-21T02:07:50Z,4290000,,,0,,C. Paul Free Throw 2 of 2 (10 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,Made,10.0,,,,,,,,,,
432,PT03M26.00S,2022-01-21T02:08:11.3Z,3,REGULAR,foul,personal,[],1629013,,,1610612742,71,72,2022-01-21T02:08:56Z,4300000,,,0,,L. Shamet personal FOUL (2 PF),"[1629013, 1629029]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,1830.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,
434,PT03M26.00S,2022-01-21T02:08:18.6Z,3,REGULAR,substitution,out,[],101108,,,1610612742,71,72,2022-01-21T02:08:22Z,4320000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M26.00S,2022-01-21T02:08:18.6Z,3,REGULAR,substitution,in,[],1626166,,,1610612742,71,72,2022-01-21T02:08:22Z,4330000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M15.00S,2022-01-21T02:08:51.0Z,3,REGULAR,foul,personal,[],1629013,,,1610612742,71,72,2022-01-21T02:08:55Z,4340000,,,0,,L. Shamet personal FOUL (3 PF),"[1629013, 203501]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,1830.0,3.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,,,,,
438,PT03M09.00S,2022-01-21T02:09:18.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612742,71,72,2022-01-21T02:09:28Z,4360000,,,0,,C. Johnson personal FOUL (2 PF) (Doncic 2 FT),"[1629661, 1629029]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,2530.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,
440,PT03M09.00S,2022-01-21T02:09:45.0Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,71,72,2022-01-21T02:09:45Z,4380000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Missed,,,,,,,,,,,
441,PT03M09.00S,2022-01-21T02:09:45.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,71,72,2022-01-21T02:09:45Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,440.0,,,,,,
442,PT03M09.00S,2022-01-21T02:10:11.2Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,71,72,2022-01-21T02:10:11Z,4400000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Missed,,,,,,,,,,,
443,PT03M08.00S,2022-01-21T02:10:12.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,71,72,2022-01-21T02:10:12Z,4410000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,442.0,,,,,,
444,PT03M08.00S,2022-01-21T02:10:17.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202687,,,1610612742,71,72,2022-01-21T02:10:32Z,4420000,,,0,,B. Biyombo loose ball personal FOUL (1 PF) (Powell 2 FT),"[202687, 203939]",1610612756.0,PHX,loose ball,,,Biyombo,B. Biyombo,,,,,,,,1830.0,1.0,0.0,Powell,203939.0,,,,,,,,,,,,,
446,PT03M08.00S,2022-01-21T02:10:45.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203939,,,1610612742,71,72,2022-01-21T02:10:45Z,4440000,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,Missed,,,,,,,,,,,
447,PT03M08.00S,2022-01-21T02:10:45.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,71,72,2022-01-21T02:10:45Z,4450000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,446.0,,,,,,
