actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
529,PT09M23.00S,2021-10-31T21:22:13.3Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,86,77,2021-10-31T21:22:18Z,5230000,,,0,,B. Hield REBOUND (Off:0 Def:6),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,528.0,6.0,6.0,0.0,,,,,,,,,,,,,
530,PT09M17.00S,2021-10-31T21:22:19.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,66.5735873850197,30.14705882352941,1610612758,86,77,2021-10-31T21:23:36Z,5240000,-99.0,262.0,1,right,MISS B. Hield 27' pullup 3PT,[1627741],1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,,27.99,Missed,,,,,,,,,,,,,,,,,,
531,PT09M14.00S,2021-10-31T21:22:22.1Z,4,REGULAR,rebound,defensive,[],203493,,,1610612742,86,77,2021-10-31T21:22:24Z,5250000,,,0,,R. Bullock REBOUND (Off:0 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,530.0,3.0,3.0,0.0,,,,,,,,,,,,,
532,PT08M58.00S,2021-10-31T21:22:38.0Z,4,REGULAR,turnover,bad pass,[],1629029,,,1610612742,86,77,2021-10-31T21:22:42Z,5260000,,,0,,L. Doncic bad pass TURNOVER (2 TO),"[1629029, 203084]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,2.0,Barnes,203084.0,,,
533,PT08M58.00S,2021-10-31T21:22:38.0Z,4,REGULAR,steal,,[],203084,,,1610612758,86,77,2021-10-31T21:22:40Z,5270000,,,0,,H. Barnes STEAL (2 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M53.00S,2021-10-31T21:22:43.1Z,4,REGULAR,turnover,lost ball,[],1626158,,,1610612758,86,77,2021-10-31T21:22:52Z,5280000,,,0,,R. Holmes lost ball TURNOVER (1 TO),"[1626158, 1628373]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,1.0,Ntilikina,1628373.0,,,
535,PT08M53.00S,2021-10-31T21:22:43.1Z,4,REGULAR,steal,,[],1628373,,,1610612742,86,77,2021-10-31T21:22:45Z,5290000,,,0,,F. Ntilikina STEAL (1 STL),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M45.00S,2021-10-31T21:22:50.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628425,25.18068331143233,17.647058823529413,1610612742,89,77,2021-10-31T21:22:57Z,5300000,162.0,184.0,1,left,S. Brown 24' 3PT  (3 PTS) (R. Bullock 3 AST),"[1628425, 203493]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,,24.52,Made,3.0,,,,,R. Bullock,203493.0,3.0,,,,,,,,,,
538,PT08M44.00S,2021-10-31T21:22:57.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,89,77,2021-10-31T21:22:57Z,5320000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M44.00S,2021-10-31T21:23:07.5Z,4,REGULAR,substitution,out,[],1628425,,,1610612758,89,77,2021-10-31T21:25:45Z,5330000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M44.00S,2021-10-31T21:23:07.5Z,4,REGULAR,substitution,out,[],1626161,,,1610612758,89,77,2021-10-31T21:25:45Z,5340000,,,0,,SUB out: W. Cauley-Stein,[1626161],1610612742.0,DAL,,,,Cauley-Stein,W. Cauley-Stein,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M44.00S,2021-10-31T21:23:07.5Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,89,77,2021-10-31T21:25:45Z,5350000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M44.00S,2021-10-31T21:23:07.5Z,4,REGULAR,substitution,out,[],1626158,,,1610612758,89,77,2021-10-31T21:25:45Z,5360000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M44.00S,2021-10-31T21:23:07.5Z,4,REGULAR,substitution,in,[],203939,,,1610612758,89,77,2021-10-31T21:25:45Z,5370000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M44.00S,2021-10-31T21:23:07.5Z,4,REGULAR,substitution,in,[],1627827,,,1610612758,89,77,2021-10-31T21:25:45Z,5380000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M44.00S,2021-10-31T21:23:07.5Z,4,REGULAR,substitution,in,[],202684,,,1610612758,89,77,2021-10-31T21:25:45Z,5390000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M44.00S,2021-10-31T21:23:07.5Z,4,REGULAR,substitution,in,[],1628368,,,1610612758,89,77,2021-10-31T21:25:45Z,5400000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M28.00S,2021-10-31T21:26:04.2Z,4,REGULAR,2pt,Jump Shot,[],1630169,81.94809461235218,67.40196078431373,1610612758,89,79,2021-10-31T21:26:11Z,5410000,87.0,117.0,1,right,T. Haliburton 14' pullup Jump Shot (11 PTS),[1630169],1610612758.0,SAC,pullup,,,Haliburton,T. Haliburton,,,,,,14.6,Made,11.0,,,,,,,,,,,,,,,,,
548,PT08M13.00S,2021-10-31T21:26:19.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,6.521024967148489,49.26470588235294,1610612742,91,79,2021-10-31T21:26:30Z,5420000,4.0,9.0,1,left,D. Powell DUNK (11 PTS) (L. Doncic 9 AST),"[203939, 1629029]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,0.95,Made,11.0,,,,,L. Doncic,1629029.0,9.0,,,,,,,,,,
550,PT07M59.00S,2021-10-31T21:26:35.6Z,4,REGULAR,foul,personal,['2freethrow'],203493,,,1610612758,91,79,2021-10-31T21:26:42Z,5440000,,,0,,R. Bullock shooting personal FOUL (4 PF) (Thompson 2 FT),"[203493, 202684]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,2003.0,,,,,,,,,,,4.0,0.0,Thompson,202684.0,,,,,,
552,PT07M59.00S,2021-10-31T21:27:01.8Z,4,REGULAR,freethrow,1 of 2,[],202684,,,1610612758,91,79,2021-10-31T21:27:01Z,5460000,,,0,,MISS T. Thompson Free Throw 1 of 2,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,Missed,,,,,,,,,,,,,,,,,,
553,PT07M59.00S,2021-10-31T21:27:01.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,91,79,2021-10-31T21:27:01Z,5470000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,552.0,,,,,,,,,,,,,,,,
554,PT07M59.00S,2021-10-31T21:27:23.1Z,4,REGULAR,freethrow,2 of 2,[],202684,,,1610612758,91,80,2021-10-31T21:27:23Z,5480000,,,0,,T. Thompson Free Throw 2 of 2 (13 PTS),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
555,PT07M40.00S,2021-10-31T21:27:45.6Z,4,REGULAR,3pt,Jump Shot,[],1627827,8.492115637319317,3.431372549019608,1610612742,91,80,2021-10-31T21:27:52Z,5490000,233.0,27.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,23.44,Missed,,,,,,,,,,,,,,,,,,
556,PT07M37.00S,2021-10-31T21:27:48.6Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,91,80,2021-10-31T21:27:52Z,5500000,,,0,,D. Fox REBOUND (Off:1 Def:6),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,555.0,7.0,6.0,1.0,,,,,,,,,,,,,
557,PT07M23.00S,2021-10-31T21:28:02.7Z,4,REGULAR,2pt,Jump Shot,[],1630169,85.62746386333771,30.88235294117647,1610612758,91,80,2021-10-31T21:28:09Z,5510000,-96.0,83.0,1,right,MISS T. Haliburton 12' floating Shot,[1630169],1610612758.0,SAC,floating,,,Haliburton,T. Haliburton,,,,,,12.63,Missed,,,,,,,,,,,,,,,,,,
558,PT07M20.00S,2021-10-31T21:28:05.7Z,4,REGULAR,rebound,defensive,[],1628373,,,1610612742,91,80,2021-10-31T21:28:09Z,5520000,,,0,,F. Ntilikina REBOUND (Off:0 Def:3),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,557.0,3.0,3.0,0.0,,,,,,,,,,,,,
559,PT07M05.00S,2021-10-31T21:28:23.8Z,4,REGULAR,foul,personal,[],202684,,,1610612742,91,80,2021-10-31T21:28:57Z,5530000,,,0,,T. Thompson personal FOUL (2 PF),"[202684, 1629029]",1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,2002.0,,,,,,,,,,,2.0,0.0,Doncic,1629029.0,,,,,,
561,PT07M05.00S,2021-10-31T21:28:32.4Z,4,REGULAR,substitution,out,[],203493,,,1610612742,91,80,2021-10-31T21:28:43Z,5550000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M05.00S,2021-10-31T21:28:32.4Z,4,REGULAR,substitution,in,[],203501,,,1610612742,91,80,2021-10-31T21:28:43Z,5560000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M59.00S,2021-10-31T21:28:57.3Z,4,REGULAR,turnover,bad pass,[],1629029,,,1610612742,91,80,2021-10-31T21:29:01Z,5570000,,,0,,L. Doncic bad pass TURNOVER (3 TO),"[1629029, 203084]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,3.0,Barnes,203084.0,,,
564,PT06M59.00S,2021-10-31T21:28:57.3Z,4,REGULAR,steal,,[],203084,,,1610612758,91,80,2021-10-31T21:28:59Z,5580000,,,0,,H. Barnes STEAL (3 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M46.00S,2021-10-31T21:29:09.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,92.77266754270697,51.00719975490197,1610612758,91,80,2021-10-31T21:30:03Z,5590000,5.0,15.0,1,right,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,,1.62,Missed,,,,,,,,,,,,,,,,,,
566,PT06M45.00S,2021-10-31T21:29:10.4Z,4,REGULAR,rebound,offensive,[],202684,,,1610612758,91,80,2021-10-31T21:30:03Z,5600000,,,0,,T. Thompson REBOUND (Off:3 Def:2),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,565.0,5.0,2.0,3.0,,,,,,,,,,,,,
567,PT06M42.00S,2021-10-31T21:29:14.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,72.35545335085413,77.69607843137256,1610612758,91,83,2021-10-31T21:29:20Z,5610000,138.0,207.0,1,right,B. Hield 24' 3PT  (6 PTS) (T. Thompson 1 AST),"[1627741, 202684]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,24.94,Made,6.0,,,,,T. Thompson,202684.0,1.0,,,,,,,,,,
569,PT06M38.00S,2021-10-31T21:29:27.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,91,83,2021-10-31T21:29:27Z,5630000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M38.00S,2021-10-31T21:31:01.4Z,4,REGULAR,substitution,out,[],1628373,,,1610612742,91,83,2021-10-31T21:32:18Z,5640000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M38.00S,2021-10-31T21:31:01.4Z,4,REGULAR,substitution,in,[],1628973,,,1610612742,91,83,2021-10-31T21:32:18Z,5650000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M21.00S,2021-10-31T21:32:40.9Z,4,REGULAR,foul,personal,['2freethrow'],202684,,,1610612742,91,83,2021-10-31T21:32:49Z,5660000,,,0,,T. Thompson shooting personal FOUL (3 PF) (Finney-Smith 2 FT),"[202684, 1627827]",1610612758.0,SAC,shooting,,,Thompson,T. Thompson,,,,,2003.0,,,,,,,,,,,3.0,0.0,Finney-Smith,1627827.0,,,,,,
574,PT06M21.00S,2021-10-31T21:33:13.0Z,4,REGULAR,freethrow,1 of 2,[],1627827,,,1610612742,92,83,2021-10-31T21:33:13Z,5680000,,,0,,D. Finney-Smith Free Throw 1 of 2 (10 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
575,PT06M21.00S,2021-10-31T21:33:32.5Z,4,REGULAR,freethrow,2 of 2,[],1627827,,,1610612742,92,83,2021-10-31T21:33:32Z,5690000,,,0,,MISS D. Finney-Smith Free Throw 2 of 2,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,Missed,,,,,,,,,,,,,,,,,,
576,PT06M18.00S,2021-10-31T21:33:34.8Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612758,92,83,2021-10-31T21:33:34Z,5700000,,,0,,B. Hield REBOUND (Off:0 Def:7),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,575.0,7.0,7.0,0.0,,,,,,,,,,,,,
577,PT06M05.00S,2021-10-31T21:33:52.8Z,4,REGULAR,foul,personal,[],203939,,,1610612758,92,83,2021-10-31T21:34:23Z,5710000,,,0,,D. Powell personal FOUL (2 PF),"[203939, 1628368]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,2003.0,,,,,,,,,,,2.0,0.0,Fox,1628368.0,,,,,,
579,PT05M56.00S,2021-10-31T21:34:20.1Z,4,REGULAR,3pt,Jump Shot,[],1630169,93.24901445466492,3.6764705882352944,1610612758,92,86,2021-10-31T21:34:27Z,5730000,-232.0,11.0,1,right,T. Haliburton 3PT  (14 PTS) (T. Thompson 2 AST),"[1630169, 202684]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,23.19,Made,14.0,,,,,T. Thompson,202684.0,2.0,,,,,,,,,,
581,PT05M32.00S,2021-10-31T21:34:43.3Z,4,REGULAR,2pt,Jump Shot,[],203501,19.398817345597898,22.30392156862745,1610612742,92,86,2021-10-31T21:34:48Z,5750000,138.0,130.0,1,left,MISS T. Hardaway Jr. 18' pullup Shot - blocked,"[203501, 1630169]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,18.98,Missed,,,,,,,,,,,,,,,,Haliburton,1630169.0,
582,PT05M32.00S,2021-10-31T21:34:43.3Z,4,REGULAR,block,,[],1630169,,,1610612742,92,86,2021-10-31T21:34:45Z,5760000,,,0,,T. Haliburton BLOCK (2 BLK),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M30.00S,2021-10-31T21:34:45.3Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,92,86,2021-10-31T21:34:48Z,5770000,,,0,,H. Barnes REBOUND (Off:2 Def:6),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,581.0,8.0,6.0,2.0,,,,,,,,,,,,,
584,PT05M23.00S,2021-10-31T21:34:52.4Z,4,REGULAR,3pt,Jump Shot,[],1628368,73.66951379763469,16.42156862745098,1610612758,92,86,2021-10-31T21:35:00Z,5780000,-168.0,195.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,
585,PT05M20.00S,2021-10-31T21:34:55.4Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,92,86,2021-10-31T21:35:00Z,5790000,,,0,,D. Powell REBOUND (Off:4 Def:4),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,584.0,8.0,4.0,4.0,,,,,,,,,,,,,
586,PT05M12.00S,2021-10-31T21:35:07.3Z,4,REGULAR,foul,offensive,[],1627827,,,1610612742,92,86,2021-10-31T21:35:31Z,5800000,,,0,,D. Finney-Smith off-the-ball offensive FOUL (3 PF),"[1627827, 203084]",1610612742.0,DAL,off-the-ball,,,Finney-Smith,D. Finney-Smith,,,,,1628159.0,,,,,,,,,,,3.0,0.0,Barnes,203084.0,,,,,,
588,PT05M12.00S,2021-10-31T21:35:07.3Z,4,REGULAR,turnover,offensive foul,[],1627827,,,1610612742,92,86,2021-10-31T21:35:07Z,5820000,,,0,,D. Finney-Smith offensive foul TURNOVER (1 TO),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,1628159.0,,,,,,,,,,,,,,,1.0,,,,,
589,PT04M53.00S,2021-10-31T21:35:45.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,89.43823915900131,95.34313725490196,1610612758,92,89,2021-10-31T21:35:50Z,5830000,227.0,47.0,1,right,B. Hield 3PT  (9 PTS) (T. Thompson 3 AST),"[1627741, 202684]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,23.15,Made,9.0,,,,,T. Thompson,202684.0,3.0,,,,,,,,,,
591,PT04M40.00S,2021-10-31T21:36:02.8Z,4,REGULAR,foul,offensive,[],203939,,,1610612742,92,89,2021-10-31T21:36:32Z,5850000,,,0,,D. Powell off-the-ball offensive FOUL (3 PF),"[203939, 203084]",1610612742.0,DAL,off-the-ball,,,Powell,D. Powell,,,,,2002.0,,,,,,,,,,,3.0,0.0,Barnes,203084.0,,,,,,
593,PT04M40.00S,2021-10-31T21:36:02.8Z,4,REGULAR,turnover,offensive foul,[],203939,,,1610612742,92,89,2021-10-31T21:36:25Z,5870000,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,2002.0,,,,,,,,,,,,,,,1.0,,,,,
594,PT04M27.00S,2021-10-31T21:36:31.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,69.33311432325887,19.607843137254903,1610612758,92,89,2021-10-31T21:36:35Z,5880000,-152.0,236.0,1,right,MISS B. Hield 28' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,28.05,Missed,,,,,,,,,,,,,,,,,,
595,PT04M24.00S,2021-10-31T21:36:34.0Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,92,89,2021-10-31T21:36:35Z,5890000,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,594.0,1.0,1.0,0.0,,,,,,,,,,,,,
596,PT04M03.00S,2021-10-31T21:36:55.4Z,4,REGULAR,3pt,Jump Shot,[],1629029,44.23455978975033,49.50980392156863,1610612742,95,89,2021-10-31T21:37:34Z,5900000,2.0,363.0,1,left,L. Doncic 36' 3PT pullup (23 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,,36.33,Made,23.0,,,,,,,,,,,,,,,,,
597,PT03M54.00S,2021-10-31T21:37:04.3Z,4,REGULAR,turnover,lost ball,[],1630169,,,1610612758,95,89,2021-10-31T21:39:00Z,5910000,,,0,,T. Haliburton lost ball TURNOVER (1 TO),"[1630169, 203501]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,1.0,Hardaway Jr.,203501.0,,,
598,PT03M54.00S,2021-10-31T21:37:04.3Z,4,REGULAR,steal,,[],203501,,,1610612742,95,89,2021-10-31T21:39:00Z,5920000,,,0,,T. Hardaway Jr. STEAL (2 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT03M50.00S,2021-10-31T21:37:08.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627827,6.652431011826544,49.754901960784316,1610612742,97,89,2021-10-31T21:38:48Z,5930000,1.0,10.0,1,left,D. Finney-Smith running DUNK (12 PTS) (T. Hardaway Jr. 3 AST),"[1627827, 203501]",1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,,1.01,Made,12.0,,,,,T. Hardaway Jr.,203501.0,3.0,,,,,,,,,,
601,PT03M50.00S,2021-10-31T21:37:27.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,97,89,2021-10-31T21:37:27Z,5950000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M50.00S,2021-10-31T21:38:17.2Z,4,REGULAR,substitution,out,[],202684,,,1610612758,97,89,2021-10-31T21:38:50Z,5960000,,,0,,SUB out: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M50.00S,2021-10-31T21:38:17.2Z,4,REGULAR,substitution,in,[],1626158,,,1610612758,97,89,2021-10-31T21:38:50Z,5970000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M34.00S,2021-10-31T21:39:03.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,82.60512483574244,49.26470588235294,1610612758,97,91,2021-10-31T21:39:52Z,5980000,-4.0,111.0,1,right,R. Holmes 11' floating Jump Shot (16 PTS) (H. Barnes 4 AST),"[1626158, 203084]",1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,,11.11,Made,16.0,,,,,H. Barnes,203084.0,4.0,,,,,,,,,,
606,PT03M12.00S,2021-10-31T21:39:26.3Z,4,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612742,97,91,2021-10-31T21:39:32Z,6000000,,,0,,R. Holmes shooting personal FOUL (4 PF) (Powell 2 FT),"[1626158, 203939]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,2003.0,,,,,,,,,,,4.0,0.0,Powell,203939.0,,,,,,
608,PT03M12.00S,2021-10-31T21:39:56.4Z,4,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,98,91,2021-10-31T21:39:56Z,6020000,,,0,,D. Powell Free Throw 1 of 2 (12 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
609,PT03M12.00S,2021-10-31T21:40:15.1Z,4,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,98,91,2021-10-31T21:40:15Z,6030000,,,0,,MISS D. Powell Free Throw 2 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,Missed,,,,,,,,,,,,,,,,,,
610,PT03M09.00S,2021-10-31T21:40:16.7Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,98,91,2021-10-31T21:40:16Z,6040000,,,0,,R. Holmes REBOUND (Off:3 Def:7),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,609.0,10.0,7.0,3.0,,,,,,,,,,,,,
611,PT03M02.00S,2021-10-31T21:40:24.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,80.6340341655716,51.9607843137255,1610612758,98,91,2021-10-31T21:40:31Z,6050000,10.0,130.0,1,right,MISS T. Haliburton 12' driving floating Shot,[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,,12.99,Missed,,,,,,,,,,,,,,,,,,
612,PT02M58.00S,2021-10-31T21:40:27.1Z,4,REGULAR,rebound,offensive,[],1626158,,,1610612758,98,91,2021-10-31T21:40:27Z,6060000,,,0,,R. Holmes REBOUND (Off:4 Def:7),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,611.0,11.0,7.0,4.0,,,,,,,,,,,,,
613,PT02M58.00S,2021-10-31T21:40:27.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626158,94.40999984741211,50.0,1610612758,98,91,2021-10-31T21:40:27Z,6070000,0.0,0.0,1,right,MISS R. Holmes tip Layup,[1626158],1610612758.0,SAC,tip,,,Holmes,R. Holmes,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
614,PT02M55.00S,2021-10-31T21:40:31.1Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,98,91,2021-10-31T21:40:31Z,6080000,,,0,,D. Finney-Smith REBOUND (Off:3 Def:2),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,613.0,5.0,2.0,3.0,,,,,,,,,,,,,
615,PT02M39.00S,2021-10-31T21:40:46.8Z,4,REGULAR,3pt,Jump Shot,[],1629029,28.597240473061763,21.323529411764707,1610612742,98,91,2021-10-31T21:40:52Z,6090000,143.0,216.0,1,left,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
616,PT02M36.00S,2021-10-31T21:40:49.8Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,98,91,2021-10-31T21:40:52Z,6100000,,,0,,R. Holmes REBOUND (Off:4 Def:8),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,615.0,12.0,8.0,4.0,,,,,,,,,,,,,
617,PT02M32.00S,2021-10-31T21:40:54.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,94.30026281208936,47.30392156862745,1610612758,98,91,2021-10-31T21:41:01Z,6110000,-13.0,1.0,1,right,MISS D. Fox running Layup,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,
