actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
186,PT10M29.00S,2022-01-04T02:13:10.6Z,2,REGULAR,foul,personal,[],1630182,,,1610612743,29,20,2022-01-04T02:13:29Z,1850000,,,0,,J. Green personal FOUL (1 PF),"[1630182, 203932]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,1627541.0,1.0,0.0,Gordon,203932.0,,,,,,,,,,
188,PT10M20.00S,2022-01-04T02:13:32.6Z,2,REGULAR,turnover,bad pass,[],203085,,,1610612743,29,20,2022-01-04T02:13:38Z,1870000,,,0,,A. Rivers bad pass TURNOVER (2 TO),"[203085, 203493]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,2.0,,,,,,,Bullock,203493.0,
189,PT10M20.00S,2022-01-04T02:13:32.6Z,2,REGULAR,steal,,[],203493,,,1610612742,29,20,2022-01-04T02:13:34Z,1880000,,,0,,R. Bullock STEAL (1 STL),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M14.00S,2022-01-04T02:13:38.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,92.72339027595268,51.225490196078425,1610612742,31,20,2022-01-04T02:13:42Z,1890000,6.0,16.0,1,right,J. Green cutting Layup (2 PTS) (L. Doncic 6 AST),"[1630182, 1629029]",1610612742.0,DAL,cutting,,,Green,J. Green,,,,,1.7,Made,,,,,,,,,,,2.0,L. Doncic,1629029.0,6.0,,,,,
192,PT09M55.00S,2022-01-04T02:13:59.8Z,2,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612743,31,20,2022-01-04T02:14:07Z,1910000,,,0,,L. Doncic shooting personal FOUL (1 PF) (Green 2 FT),"[1629029, 203210]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,1629175.0,1.0,0.0,Green,203210.0,,,,,,,,,,
194,PT09M55.00S,2022-01-04T02:14:24.1Z,2,REGULAR,freethrow,1 of 2,[],203210,,,1610612743,31,21,2022-01-04T02:14:24Z,1930000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,,,,,1.0,,,,,,,,
195,PT09M55.00S,2022-01-04T02:14:25.0Z,2,REGULAR,substitution,out,[],1627737,,,1610612743,31,21,2022-01-04T02:14:32Z,1940000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M55.00S,2022-01-04T02:14:25.0Z,2,REGULAR,substitution,in,[],1628467,,,1610612743,31,21,2022-01-04T02:14:32Z,1950000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M55.00S,2022-01-04T02:14:45.9Z,2,REGULAR,freethrow,2 of 2,[],203210,,,1610612743,31,22,2022-01-04T02:14:45Z,1960000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,,,,,2.0,,,,,,,,
198,PT09M43.00S,2022-01-04T02:15:00.8Z,2,REGULAR,3pt,Jump Shot,[],1629029,66.04796320630749,45.588235294117645,1610612742,31,22,2022-01-04T02:15:10Z,1970000,-22.0,267.0,1,right,MISS L. Doncic 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
199,PT09M37.00S,2022-01-04T02:15:06.8Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612742,31,22,2022-01-04T02:15:56Z,1980000,,,0,,M. Kleber REBOUND (Off:1 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,198.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
208,PT09M36.00S,2022-01-04T02:15:07.1Z,2,REGULAR,turnover,lost ball,[],1628467,,,1610612742,31,22,2022-01-04T02:16:34Z,1985000,,,0,,M. Kleber lost ball TURNOVER (1 TO),"[1628467, 203932]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,1.0,,,,,,,Gordon,203932.0,
209,PT09M36.00S,2022-01-04T02:15:07.1Z,2,REGULAR,steal,,[],203932,,,1610612743,31,22,2022-01-04T02:16:23Z,1987500,,,0,,A. Gordon STEAL (2 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M32.00S,2022-01-04T02:15:13.5Z,2,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612743,31,22,2022-01-04T02:15:27Z,1990000,,,0,,M. Kleber shooting personal FOUL (1 PF) (Green 2 FT),"[1628467, 203210]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,1627541.0,1.0,0.0,Green,203210.0,,,,,,,,,,
202,PT09M32.00S,2022-01-04T02:15:41.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203210,,,1610612743,31,23,2022-01-04T02:16:23Z,2010000,,,0,,J. Green Free Throw 1 of 2 (3 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,,,,,3.0,,,,,,,,
203,PT09M32.00S,2022-01-04T02:15:56.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203210,,,1610612743,31,24,2022-01-04T02:16:23Z,2020000,,,0,,J. Green Free Throw 2 of 2 (4 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
204,PT09M22.00S,2022-01-04T02:16:10.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,92.32917214191852,65.44117647058823,1610612742,31,24,2022-01-04T02:16:17Z,2030000,77.0,20.0,1,right,MISS L. Doncic 7' driving floating bank Shot,[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,7.96,Missed,,,,,,,,,,,,,,,,,,,
205,PT09M19.00S,2022-01-04T02:16:13.5Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,31,24,2022-01-04T02:16:13Z,2040000,,,0,,J. Green REBOUND (Off:1 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,204.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
206,PT09M13.00S,2022-01-04T02:16:20.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,16.770696452036795,53.67647058823529,1610612743,31,24,2022-01-04T02:18:23Z,2050000,-18.0,105.0,1,left,MISS W. Barton 10' pullup Shot,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,10.67,Missed,,,,,,,,,,,,,,,,,,,
207,PT09M10.00S,2022-01-04T02:16:23.0Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,31,24,2022-01-04T02:16:39Z,2060000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,206.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
210,PT09M01.00S,2022-01-04T02:16:31.7Z,2,REGULAR,3pt,Jump Shot,[],203501,72.35545335085413,14.950980392156863,1610612742,34,24,2022-01-04T02:16:42Z,2070000,-175.0,207.0,1,right,T. Hardaway Jr. 27' 3PT  (3 PTS) (R. Bullock 1 AST),"[203501, 203493]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,27.15,Made,,,,,,,,,,,3.0,R. Bullock,203493.0,1.0,,,,,
212,PT08M51.00S,2022-01-04T02:16:44.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,34,24,2022-01-04T02:16:44Z,2090000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M33.00S,2022-01-04T02:19:55.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612743,34,24,2022-01-04T02:20:05Z,2100000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,1629175.0,,,,,,,,,,,,,,
214,PT08M14.00S,2022-01-04T02:20:22.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203493,92.06636005256242,3.431372549019608,1610612742,34,24,2022-01-04T02:20:30Z,2110000,-233.0,22.0,1,right,MISS R. Bullock 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,,
215,PT08M11.00S,2022-01-04T02:20:25.3Z,2,REGULAR,rebound,defensive,[],203115,,,1610612743,34,24,2022-01-04T02:20:30Z,2120000,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,214.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
216,PT08M02.00S,2022-01-04T02:20:34.9Z,2,REGULAR,turnover,bad pass,[],203115,,,1610612743,34,24,2022-01-04T02:20:52Z,2130000,,,0,,W. Barton bad pass TURNOVER (2 TO),"[203115, 203501]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,2.0,,,,,,,Hardaway Jr.,203501.0,
217,PT08M02.00S,2022-01-04T02:20:34.9Z,2,REGULAR,steal,,[],203501,,,1610612742,34,24,2022-01-04T02:20:37Z,2140000,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M58.00S,2022-01-04T02:20:39.4Z,2,REGULAR,foul,personal,[],203210,,,1610612742,34,24,2022-01-04T02:20:45Z,2150000,,,0,,J. Green take personal FOUL (1 PF),"[203210, 1629029]",1610612743.0,DEN,take,,,Green,J. Green,,,,,,,,,,,1629175.0,1.0,0.0,Doncic,1629029.0,,,,,,,,,,
220,PT07M58.00S,2022-01-04T02:20:50.3Z,2,REGULAR,substitution,out,[],203493,,,1610612742,34,24,2022-01-04T02:21:20Z,2170000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M58.00S,2022-01-04T02:20:50.3Z,2,REGULAR,substitution,out,[],1629029,,,1610612742,34,24,2022-01-04T02:21:20Z,2180000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M58.00S,2022-01-04T02:20:50.3Z,2,REGULAR,substitution,out,[],203210,,,1610612742,34,24,2022-01-04T02:21:20Z,2190000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M58.00S,2022-01-04T02:20:50.3Z,2,REGULAR,substitution,out,[],203085,,,1610612742,34,24,2022-01-04T02:21:20Z,2200000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M58.00S,2022-01-04T02:20:50.3Z,2,REGULAR,substitution,in,[],1628973,,,1610612742,34,24,2022-01-04T02:21:20Z,2210000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M58.00S,2022-01-04T02:20:50.3Z,2,REGULAR,substitution,in,[],1627827,,,1610612742,34,24,2022-01-04T02:21:20Z,2220000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M58.00S,2022-01-04T02:20:50.3Z,2,REGULAR,substitution,in,[],203999,,,1610612742,34,24,2022-01-04T02:21:20Z,2230000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M58.00S,2022-01-04T02:20:50.3Z,2,REGULAR,substitution,in,[],1630538,,,1610612742,34,24,2022-01-04T02:21:20Z,2240000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M53.00S,2022-01-04T02:21:25.9Z,2,REGULAR,foul,offensive,[],1628973,,,1610612742,34,24,2022-01-04T02:21:34Z,2250000,,,0,,J. Brunson offensive FOUL (1 PF),"[1628973, 1630267]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,2530.0,1.0,0.0,Campazzo,1630267.0,,,,,,,,,,
230,PT07M53.00S,2022-01-04T02:21:25.9Z,2,REGULAR,turnover,offensive foul,[],1628973,,,1610612742,34,24,2022-01-04T02:21:25Z,2270000,,,0,,J. Brunson offensive foul TURNOVER (1 TO),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,2530.0,,,,,1.0,,,,,,,,,
231,PT07M37.00S,2022-01-04T02:21:53.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,8.09789750328515,3.1862745098039214,1610612743,34,24,2022-01-04T02:22:02Z,2280000,234.0,24.0,1,left,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
232,PT07M37.00S,2022-01-04T02:21:53.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,34,24,2022-01-04T02:22:02Z,2290000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,231.0,,,,,,,,,,,,,,,,,,
233,PT07M37.00S,2022-01-04T02:21:59.3Z,2,REGULAR,foul,personal,[],1627827,,,1610612743,34,24,2022-01-04T02:22:16Z,2300000,,,0,,D. Finney-Smith personal FOUL (3 PF),"[1627827, 203932]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,2530.0,3.0,0.0,Gordon,203932.0,,,,,,,,,,
235,PT07M33.00S,2022-01-04T02:22:18.2Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630538,19.004599211563733,23.52941176470588,1610612743,34,26,2022-01-04T02:23:11Z,2320000,132.0,126.0,1,left,B. Hyland 18' pullup Jump Shot (3 PTS),[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,18.28,Made,,,,,,,,,,,3.0,,,,,,,,
236,PT07M07.00S,2022-01-04T02:22:44.7Z,2,REGULAR,2pt,Jump Shot,[],1627827,76.5604467805519,73.77450980392157,1610612742,36,26,2022-01-04T02:23:45Z,2330000,119.0,168.0,1,right,D. Finney-Smith 20' pullup Jump Shot (7 PTS) (J. Brunson 2 AST),"[1627827, 1628973]",1610612742.0,DAL,pullup,,,Finney-Smith,D. Finney-Smith,,,,,20.57,Made,,,,,,,,,,,7.0,J. Brunson,1628973.0,2.0,,,,,
238,PT06M56.00S,2022-01-04T02:23:00.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612743,36,26,2022-01-04T02:23:36Z,2350000,,,0,,D. Finney-Smith personal FOUL (4 PF) (Gordon 2 FT),"[1627827, 203932]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,1627541.0,4.0,0.0,Gordon,203932.0,,,,,,,,,,
240,PT06M56.00S,2022-01-04T02:23:33.7Z,2,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,36,26,2022-01-04T02:24:00Z,2370000,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
241,PT06M56.00S,2022-01-04T02:23:33.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,36,26,2022-01-04T02:24:00Z,2380000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,
242,PT06M56.00S,2022-01-04T02:23:34.3Z,2,REGULAR,substitution,out,[],203501,,,1610612743,36,26,2022-01-04T02:23:52Z,2390000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M56.00S,2022-01-04T02:23:34.3Z,2,REGULAR,substitution,out,[],1627827,,,1610612743,36,26,2022-01-04T02:23:52Z,2400000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M56.00S,2022-01-04T02:23:34.3Z,2,REGULAR,substitution,in,[],203939,,,1610612743,36,26,2022-01-04T02:23:52Z,2410000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M56.00S,2022-01-04T02:23:34.3Z,2,REGULAR,substitution,in,[],1628425,,,1610612743,36,26,2022-01-04T02:23:52Z,2420000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M56.00S,2022-01-04T02:23:33.7Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,36,26,2022-01-04T02:24:00Z,2430000,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
247,PT06M54.00S,2022-01-04T02:23:35.7Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,36,26,2022-01-04T02:24:00Z,2440000,,,0,,M. Kleber REBOUND (Off:1 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,246.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
248,PT06M42.00S,2022-01-04T02:24:12.4Z,2,REGULAR,foul,personal,[],1630267,,,1610612742,36,26,2022-01-04T02:24:31Z,2450000,,,0,,F. Campazzo personal FOUL (1 PF),"[1630267, 1628973]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,2530.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,
250,PT06M42.00S,2022-01-04T02:24:19.2Z,2,REGULAR,substitution,out,[],203932,,,1610612742,36,26,2022-01-04T02:24:24Z,2470000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M42.00S,2022-01-04T02:24:19.2Z,2,REGULAR,substitution,in,[],1628432,,,1610612742,36,26,2022-01-04T02:24:24Z,2480000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M30.00S,2022-01-04T02:24:44.5Z,2,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612742,36,26,2022-01-04T02:24:53Z,2490000,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (2 TO),[1628973],1610612742.0,DAL,lost ball,,,Brunson,J. Brunson,,,,,,,,,,,2530.0,,,,,2.0,,,,,,,,,
253,PT06M19.00S,2022-01-04T02:25:04.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203115,23.866622864651774,88.72549019607843,1610612743,36,29,2022-01-04T02:25:10Z,2500000,-194.0,172.0,1,left,W. Barton 25' 3PT  (3 PTS) (D. Reed 1 AST),"[203115, 1628432]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.88,Made,,,,,,,,,,,3.0,D. Reed,1628432.0,1.0,,,,,
256,PT05M56.00S,2022-01-04T02:25:36.0Z,2,REGULAR,foul,personal,['2freethrow'],1628432,,,1610612742,36,29,2022-01-04T02:26:03Z,2530000,,,0,,D. Reed shooting personal FOUL (2 PF) (Kleber 2 FT),"[1628432, 1628467]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,,,,,,,1627541.0,2.0,0.0,Kleber,1628467.0,,,,,,,,,,
258,PT05M56.00S,2022-01-04T02:26:04.5Z,2,REGULAR,freethrow,1 of 2,[],1628467,,,1610612742,37,29,2022-01-04T02:26:04Z,2550000,,,0,,M. Kleber Free Throw 1 of 2 (1 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,,,,,,,,,,,1.0,,,,,,,,
259,PT05M56.00S,2022-01-04T02:26:05.1Z,2,REGULAR,substitution,out,[],1630267,,,1610612742,37,29,2022-01-04T02:26:08Z,2560000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M56.00S,2022-01-04T02:26:05.1Z,2,REGULAR,substitution,in,[],1628427,,,1610612742,37,29,2022-01-04T02:26:08Z,2570000,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M56.00S,2022-01-04T02:26:13.1Z,2,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,38,29,2022-01-04T02:26:13Z,2580000,,,0,,M. Kleber Free Throw 2 of 2 (2 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,Made,,,,,,,,,,,2.0,,,,,,,,
262,PT05M36.00S,2022-01-04T02:26:34.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203115,7.5722733245729295,46.568627450980394,1610612743,38,29,2022-01-04T02:26:40Z,2590000,17.0,19.0,1,left,MISS W. Barton driving Layup,[203115],1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,2.54,Missed,,,,,,,,,,,,,,,,,,,
263,PT05M34.00S,2022-01-04T02:26:36.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,38,29,2022-01-04T02:26:40Z,2600000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,262.0,,,,,,,,,,,,,,,,,,
264,PT05M34.00S,2022-01-04T02:26:41.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,38,29,2022-01-04T02:26:41Z,2610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M28.00S,2022-01-04T02:26:56.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628432,20.581471747700395,91.91176470588235,1610612743,38,29,2022-01-04T02:27:05Z,2620000,-210.0,141.0,1,left,MISS D. Reed 25' 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
266,PT05M25.00S,2022-01-04T02:26:59.7Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,38,29,2022-01-04T02:27:05Z,2630000,,,0,,N. Jokic REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,265.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
267,PT05M20.00S,2022-01-04T02:27:05.5Z,2,REGULAR,turnover,out-of-bounds,[],1628427,,,1610612743,38,29,2022-01-04T02:27:11Z,2640000,,,0,,V. Cancar bad pass out-of-bounds TURNOVER (1 TO),[1628427],1610612743.0,DEN,bad pass,,,Cancar,V. Cancar,,,,,,,,,,,2530.0,,,,,1.0,,,,,,,,,
268,PT05M02.00S,2022-01-04T02:27:31.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,90.22667542706965,58.82352941176471,1610612742,38,29,2022-01-04T02:27:41Z,2650000,44.0,39.0,1,right,MISS J. Brunson driving floating Shot,[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,5.91,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M59.00S,2022-01-04T02:27:34.1Z,2,REGULAR,rebound,offensive,[],1628467,,,1610612742,38,29,2022-01-04T02:27:41Z,2660000,,,0,,M. Kleber REBOUND (Off:2 Def:2),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,268.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
270,PT04M56.00S,2022-01-04T02:27:37.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630182,66.70499342969777,40.931372549019606,1610612742,38,29,2022-01-04T02:27:44Z,2670000,-45.0,260.0,1,right,MISS J. Green 26' 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,,
271,PT04M52.00S,2022-01-04T02:27:41.2Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,38,29,2022-01-04T02:27:44Z,2680000,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,270.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
272,PT04M49.00S,2022-01-04T02:27:44.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628467,80.3712220762155,6.61764705882353,1610612742,38,29,2022-01-04T02:27:49Z,2690000,-217.0,132.0,1,right,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
273,PT04M48.00S,2022-01-04T02:27:45.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,38,29,2022-01-04T02:27:49Z,2700000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,272.0,,,,,,,,,,,,,,,,,,
274,PT04M48.00S,2022-01-04T02:27:48.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,38,29,2022-01-04T02:27:48Z,2710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M48.00S,2022-01-04T02:27:50.6Z,2,REGULAR,substitution,out,[],1630182,,,1610612743,38,29,2022-01-04T02:28:03Z,2720000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M48.00S,2022-01-04T02:27:50.6Z,2,REGULAR,substitution,out,[],203115,,,1610612743,38,29,2022-01-04T02:28:03Z,2730000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M48.00S,2022-01-04T02:27:50.6Z,2,REGULAR,substitution,in,[],1629029,,,1610612743,38,29,2022-01-04T02:28:03Z,2740000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M48.00S,2022-01-04T02:27:50.6Z,2,REGULAR,substitution,in,[],203085,,,1610612743,38,29,2022-01-04T02:28:03Z,2750000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
