actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
360,PT10M27.00S,2021-12-24T02:52:04.1Z,3,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,50,43,2021-12-24T02:52:04Z,3590000,,,0,,D. Powell Free Throw 1 of 1 (8 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
361,PT10M16.00S,2021-12-24T02:52:15.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202326,8.754927726675426,50.245098039215684,1610612749,50,43,2021-12-24T02:52:21Z,3600000,-1.0,30.0,1,left,MISS D. Cousins cutting Layup,[202326],1610612749.0,MIL,cutting,,,Cousins,D. Cousins,,,,,2.98,Missed,,,,,,,,,,,,,,,,,,,
362,PT10M15.00S,2021-12-24T02:52:17.4Z,3,REGULAR,rebound,offensive,[],202326,,,1610612749,50,43,2021-12-24T02:52:17Z,3610000,,,0,,D. Cousins REBOUND (Off:2 Def:3),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,361.0,5.0,3.0,2.0,,,,,,,,,,,
363,PT10M15.00S,2021-12-24T02:52:18.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202326,6.307490144546649,45.87928921568628,1610612749,50,45,2021-12-24T02:52:25Z,3620000,21.0,7.0,1,left,D. Cousins putback Layup (13 PTS),[202326],1610612749.0,MIL,putback,,,Cousins,D. Cousins,,,,,2.17,Made,13.0,,,,,,,,,,,,,,,,,,
364,PT10M02.00S,2021-12-24T02:52:30.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,92.72339027595268,49.01960784313725,1610612742,52,45,2021-12-24T02:52:34Z,3630000,-5.0,16.0,1,right,D. Powell alley-oop DUNK (10 PTS) (S. Brown 1 AST),"[203939, 1628425]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,1.66,Made,10.0,S. Brown,1628425.0,1.0,,,,,,,,,,,,,,,
366,PT09M46.00S,2021-12-24T02:52:45.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,6.521024967148489,51.71568627450981,1610612749,52,47,2021-12-24T02:52:50Z,3650000,-9.0,9.0,1,left,J. Holiday cutting finger roll Layup (8 PTS) (K. Middleton 3 AST),"[201950, 203114]",1610612749.0,MIL,cutting finger roll,,,Holiday,J. Holiday,,,,,1.23,Made,8.0,K. Middleton,203114.0,3.0,,,,,,,,,,,,,,,
368,PT09M38.00S,2021-12-24T02:52:55.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.86793692509855,39.46078431372549,1610612742,54,47,2021-12-24T02:52:59Z,3670000,-53.0,109.0,1,right,J. Brunson 12' fadeaway Jump Shot (8 PTS),[1628973],1610612742.0,DAL,fadeaway,,,Brunson,J. Brunson,,,,,12.06,Made,8.0,,,,,,,,,,,,,,,,,,
369,PT09M30.00S,2021-12-24T02:53:01.7Z,3,REGULAR,3pt,Jump Shot,[],201950,22.946780551905388,87.00980392156863,1610612749,54,50,2021-12-24T02:53:05Z,3680000,-185.0,163.0,1,left,J. Holiday 24' 3PT  (11 PTS) (K. Middleton 4 AST),"[201950, 203114]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,24.67,Made,11.0,K. Middleton,203114.0,4.0,,,,,,,,,,,,,,,
371,PT09M09.00S,2021-12-24T02:53:23.4Z,3,REGULAR,3pt,Jump Shot,[],1628973,79.97700394218134,92.15686274509804,1610612742,57,50,2021-12-24T02:53:26Z,3700000,211.0,136.0,1,right,J. Brunson 25' 3PT  (11 PTS) (D. Powell 1 AST),"[1628973, 203939]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,25.07,Made,11.0,D. Powell,203939.0,1.0,,,,,,,,,,,,,,,
373,PT09M00.00S,2021-12-24T02:53:32.9Z,3,REGULAR,3pt,Jump Shot,[],201950,22.683968462549277,87.74509803921569,1610612749,57,50,2021-12-24T02:53:36Z,3720000,-189.0,161.0,1,left,MISS J. Holiday 24' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,24.79,Missed,,,,,,,,,,,,,,,,,,,
374,PT08M57.00S,2021-12-24T02:53:35.9Z,3,REGULAR,rebound,defensive,[],203939,,,1610612742,57,50,2021-12-24T02:53:36Z,3730000,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,373.0,3.0,2.0,1.0,,,,,,,,,,,
432,PT08M37.00S,2021-12-24T02:53:45.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,91.90210249671485,49.01960784313726,1610612742,57,50,2021-12-24T03:04:22Z,3735000,-5.0,24.0,1,right,MISS D. Finney-Smith driving Layup - blocked,"[1627827, 1629670]",1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,2.41,Missed,,,,,,,,,,,,,,,Nwora,1629670.0,,,
433,PT08M37.00S,2021-12-24T02:53:45.6Z,3,REGULAR,block,,[],1629670,,,1610612742,57,50,2021-12-24T03:04:22Z,3737500,,,0,,J. Nwora BLOCK (1 BLK),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT08M37.00S,2021-12-24T02:53:45.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,57,50,2021-12-24T03:04:22Z,3738750,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,432.0,,,,,,,,,,,,,,
376,PT08M23.00S,2021-12-24T02:54:21.7Z,3,REGULAR,3pt,Jump Shot,[],203114,23.340998685939553,87.25490196078431,1610612749,57,53,2021-12-24T03:04:25Z,3750000,-186.0,167.0,1,left,K. Middleton 25' 3PT  (20 PTS) (D. Cousins 2 AST),"[203114, 202326]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.01,Made,20.0,D. Cousins,202326.0,2.0,,,,,,,,,,,,,,,
378,PT08M07.00S,2021-12-24T02:54:39.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,90.22667542706965,49.50980392156863,1610612742,59,53,2021-12-24T02:54:44Z,3770000,-2.0,39.0,1,right,D. Powell cutting finger roll Layup (12 PTS) (F. Ntilikina 3 AST),"[203939, 1628373]",1610612742.0,DAL,cutting finger roll,,,Powell,D. Powell,,,,,3.95,Made,12.0,F. Ntilikina,1628373.0,3.0,,,,,,,,,,,,,,,
380,PT08M07.00S,2021-12-24T02:54:42.2Z,3,REGULAR,foul,personal,['1freethrow'],203114,,,1610612742,59,53,2021-12-24T02:54:48Z,3790000,,,0,,K. Middleton shooting personal FOUL (1 PF) (Powell 1 FT),"[203114, 203939]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Powell,203939.0,,,,,,
382,PT08M07.00S,2021-12-24T02:54:49.2Z,3,REGULAR,substitution,out,[],1629670,,,1610612742,59,53,2021-12-24T02:55:21Z,3810000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M07.00S,2021-12-24T02:54:49.2Z,3,REGULAR,substitution,in,[],1628960,,,1610612742,59,53,2021-12-24T02:55:21Z,3820000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M07.00S,2021-12-24T02:55:19.4Z,3,REGULAR,freethrow,1 of 1,[],203939,,,1610612742,59,53,2021-12-24T02:55:22Z,3830000,,,0,,MISS D. Powell Free Throw 1 of 1,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
385,PT08M04.00S,2021-12-24T02:55:22.4Z,3,REGULAR,rebound,defensive,[],202326,,,1610612749,59,53,2021-12-24T02:55:22Z,3840000,,,0,,D. Cousins REBOUND (Off:2 Def:4),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,384.0,6.0,4.0,2.0,,,,,,,,,,,
386,PT07M46.00S,2021-12-24T02:55:39.4Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,59,53,2021-12-24T02:55:44Z,3850000,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 203939]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,2.0,,,Powell,203939.0,
387,PT07M46.00S,2021-12-24T02:55:39.4Z,3,REGULAR,steal,,[],203939,,,1610612742,59,53,2021-12-24T02:55:41Z,3860000,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M42.00S,2021-12-24T02:55:47.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,59,53,2021-12-24T02:55:47Z,3870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M36.00S,2021-12-24T02:56:10.9Z,3,REGULAR,turnover,bad pass,[],203939,,,1610612742,59,53,2021-12-24T02:56:17Z,3880000,,,0,,D. Powell bad pass TURNOVER (1 TO),"[203939, 201950]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,1.0,,,Holiday,201950.0,
390,PT07M36.00S,2021-12-24T02:56:10.9Z,3,REGULAR,steal,,[],201950,,,1610612749,59,53,2021-12-24T02:56:12Z,3890000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M34.00S,2021-12-24T02:56:15.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201950,7.046649145860711,51.225490196078425,1610612749,59,55,2021-12-24T02:56:29Z,3900000,-6.0,14.0,1,left,J. Holiday running Layup (13 PTS),[201950],1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,1.5,Made,13.0,,,,,,,,,,,,,,,,,,
392,PT07M34.00S,2021-12-24T02:56:18.4Z,3,REGULAR,foul,personal,['1freethrow'],203939,,,1610612749,59,55,2021-12-24T02:56:22Z,3910000,,,0,,D. Powell shooting personal FOUL (1 PF) (Holiday 1 FT),"[203939, 201950]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Holiday,201950.0,,,,,,
394,PT07M34.00S,2021-12-24T02:56:41.4Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],201950,,,1610612749,59,56,2021-12-24T02:56:41Z,3930000,,,0,,J. Holiday Free Throw 1 of 1 (14 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
395,PT07M22.00S,2021-12-24T02:56:57.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,69.72733245729303,69.6078431372549,1610612742,59,56,2021-12-24T02:57:01Z,3940000,98.0,232.0,1,right,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
396,PT07M19.00S,2021-12-24T02:57:00.7Z,3,REGULAR,rebound,defensive,[],1628960,,,1610612749,59,56,2021-12-24T02:57:01Z,3950000,,,0,,G. Allen REBOUND (Off:0 Def:2),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,395.0,2.0,2.0,0.0,,,,,,,,,,,
397,PT07M08.00S,2021-12-24T02:57:12.1Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,59,56,2021-12-24T02:57:18Z,3960000,,,0,,K. Middleton bad pass TURNOVER (3 TO),"[203114, 1628425]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,3.0,,,Brown,1628425.0,
398,PT07M08.00S,2021-12-24T02:57:12.1Z,3,REGULAR,steal,,[],1628425,,,1610612742,59,56,2021-12-24T02:57:14Z,3970000,,,0,,S. Brown STEAL (1 STL),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M02.00S,2021-12-24T02:57:18.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628373,94.03745072273325,48.529411764705884,1610612742,61,56,2021-12-24T02:58:02Z,3980000,-7.0,4.0,1,right,F. Ntilikina running finger roll Layup (7 PTS),[1628373],1610612742.0,DAL,running finger roll,,,Ntilikina,F. Ntilikina,,,,,0.82,Made,7.0,,,,,,,,,,,,,,,,,,
400,PT07M02.00S,2021-12-24T02:57:21.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,61,56,2021-12-24T02:57:21Z,3990000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M02.00S,2021-12-24T03:00:07.6Z,3,REGULAR,substitution,out,[],1626192,,,1610612749,61,56,2021-12-24T03:00:21Z,4000000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M02.00S,2021-12-24T03:00:07.6Z,3,REGULAR,substitution,in,[],1629670,,,1610612749,61,56,2021-12-24T03:00:21Z,4010000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M42.00S,2021-12-24T03:00:38.9Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612749,61,56,2021-12-24T03:00:43Z,4020000,,,0,,J. Holiday bad pass TURNOVER (4 TO),"[201950, 1628373]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,4.0,,,Ntilikina,1628373.0,
404,PT06M42.00S,2021-12-24T03:00:38.9Z,3,REGULAR,steal,,[],1628373,,,1610612742,61,56,2021-12-24T03:00:41Z,4030000,,,0,,F. Ntilikina STEAL (1 STL),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M35.00S,2021-12-24T03:00:45.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628425,67.88764783180025,53.67647058823529,1610612742,64,56,2021-12-24T03:00:55Z,4040000,18.0,249.0,1,right,S. Brown 25' 3PT  (7 PTS) (F. Ntilikina 4 AST),"[1628425, 1628373]",1610612742.0,DAL,,,,Brown,S. Brown,,,,,25.01,Made,7.0,F. Ntilikina,1628373.0,4.0,,,,,,,,,,,,,,,
407,PT06M19.00S,2021-12-24T03:01:02.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,15.456636005256241,50.73529411764706,1610612749,64,58,2021-12-24T03:01:06Z,4060000,-4.0,93.0,1,left,J. Holiday 9' turnaround fadeaway Jump Shot (16 PTS),[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,9.29,Made,16.0,,,,,,,,,,,,,,,,,,
408,PT06M07.00S,2021-12-24T03:01:17.7Z,3,REGULAR,foul,offensive,[],1628373,,,1610612742,64,58,2021-12-24T03:01:27Z,4070000,,,0,,F. Ntilikina off-the-ball offensive FOUL (1 PF),"[1628373, 201950]",1610612742.0,DAL,off-the-ball,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Holiday,201950.0,,,,,,
410,PT06M07.00S,2021-12-24T03:01:17.7Z,3,REGULAR,turnover,offensive foul,[],1628373,,,1610612742,64,58,2021-12-24T03:01:17Z,4090000,,,0,,F. Ntilikina offensive foul TURNOVER (2 TO),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,1627963.0,,,,,2.0,,,,,
411,PT06M07.00S,2021-12-24T03:01:26.0Z,3,REGULAR,substitution,out,[],1627827,,,1610612749,64,58,2021-12-24T03:01:46Z,4100000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M07.00S,2021-12-24T03:01:26.0Z,3,REGULAR,substitution,out,[],203114,,,1610612749,64,58,2021-12-24T03:01:46Z,4110000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M07.00S,2021-12-24T03:01:26.0Z,3,REGULAR,substitution,in,[],1629033,,,1610612749,64,58,2021-12-24T03:01:46Z,4120000,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M07.00S,2021-12-24T03:01:26.0Z,3,REGULAR,substitution,in,[],201588,,,1610612749,64,58,2021-12-24T03:01:46Z,4130000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M55.00S,2021-12-24T03:01:55.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202326,32.670827858081466,42.15686274509804,1610612749,64,58,2021-12-24T03:02:10Z,4140000,39.0,255.0,1,left,MISS D. Cousins 25' 3PT,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
416,PT05M52.00S,2021-12-24T03:01:58.9Z,3,REGULAR,rebound,defensive,[],1628425,,,1610612742,64,58,2021-12-24T03:02:10Z,4150000,,,0,,S. Brown REBOUND (Off:2 Def:3),[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,415.0,5.0,3.0,2.0,,,,,,,,,,,
417,PT05M44.00S,2021-12-24T03:02:07.6Z,3,REGULAR,3pt,Jump Shot,[],1628373,71.96123521681997,82.1078431372549,1610612742,67,58,2021-12-24T03:02:12Z,4160000,161.0,211.0,1,right,F. Ntilikina 26' 3PT  (10 PTS) (S. Brown 2 AST),"[1628373, 1628425]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,26.52,Made,10.0,S. Brown,1628425.0,2.0,,,,,,,,,,,,,,,
419,PT05M32.00S,2021-12-24T03:02:20.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202326,5.732588699080158,55.88235294117647,1610612749,67,60,2021-12-24T03:02:24Z,4180000,-29.0,1.0,1,left,D. Cousins cutting Layup (15 PTS) (J. Holiday 3 AST),"[202326, 201950]",1610612749.0,MIL,cutting,,,Cousins,D. Cousins,,,,,2.94,Made,15.0,J. Holiday,201950.0,3.0,,,,,,,,,,,,,,,
421,PT05M32.00S,2021-12-24T03:02:28.2Z,3,REGULAR,foul,personal,['1freethrow'],1628373,,,1610612749,67,60,2021-12-24T03:02:34Z,4200000,,,0,,F. Ntilikina shooting personal FOUL (2 PF) (Cousins 1 FT),"[1628373, 202326]",1610612742.0,DAL,shooting,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Cousins,202326.0,,,,,,
423,PT05M32.00S,2021-12-24T03:02:41.7Z,3,REGULAR,freethrow,1 of 1,[],202326,,,1610612749,67,61,2021-12-24T03:02:41Z,4220000,,,0,,D. Cousins Free Throw 1 of 1 (16 PTS),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
424,PT05M22.00S,2021-12-24T03:02:57.9Z,3,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612742,67,61,2021-12-24T03:03:02Z,4230000,,,0,,G. Allen shooting personal FOUL (2 PF) (Ntilikina 2 FT),"[1628960, 1628373]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Ntilikina,1628373.0,,,,,,
426,PT05M22.00S,2021-12-24T03:03:25.5Z,3,REGULAR,freethrow,1 of 2,[],1628373,,,1610612742,68,61,2021-12-24T03:03:25Z,4250000,,,0,,F. Ntilikina Free Throw 1 of 2 (11 PTS),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
427,PT05M22.00S,2021-12-24T03:03:26.5Z,3,REGULAR,substitution,out,[],1629670,,,1610612742,68,61,2021-12-24T03:03:37Z,4260000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M22.00S,2021-12-24T03:03:26.5Z,3,REGULAR,substitution,in,[],203918,,,1610612742,68,61,2021-12-24T03:03:37Z,4270000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M22.00S,2021-12-24T03:03:46.0Z,3,REGULAR,freethrow,2 of 2,[],1628373,,,1610612742,69,61,2021-12-24T03:03:46Z,4280000,,,0,,F. Ntilikina Free Throw 2 of 2 (12 PTS),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
430,PT05M06.00S,2021-12-24T03:04:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,8.623521681997373,49.754901960784316,1610612749,69,63,2021-12-24T03:04:06Z,4290000,1.0,29.0,1,left,G. Allen driving Layup (2 PTS) (R. Hood 2 AST),"[1628960, 203918]",1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,2.86,Made,2.0,R. Hood,203918.0,2.0,,,,,,,,,,,,,,,
435,PT04M42.00S,2021-12-24T03:04:25.6Z,3,REGULAR,3pt,Jump Shot,[],1629033,69.99014454664915,20.098039215686274,1610612742,69,63,2021-12-24T03:04:30Z,4310000,-150.0,230.0,1,right,MISS T. Pinson 27' 3PT,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,27.4,Missed,,,,,,,,,,,,,,,,,,,
436,PT04M39.00S,2021-12-24T03:04:28.6Z,3,REGULAR,rebound,defensive,[],202326,,,1610612749,69,63,2021-12-24T03:04:30Z,4320000,,,0,,D. Cousins REBOUND (Off:2 Def:5),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,435.0,7.0,5.0,2.0,,,,,,,,,,,
437,PT04M26.00S,2021-12-24T03:04:42.2Z,3,REGULAR,3pt,Jump Shot,[],1628960,34.641918528252305,38.48039215686275,1610612749,69,66,2021-12-24T03:04:46Z,4330000,58.0,273.0,1,left,G. Allen 27' 3PT  (5 PTS) (J. Holiday 4 AST),"[1628960, 201950]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,27.91,Made,5.0,J. Holiday,201950.0,4.0,,,,,,,,,,,,,,,
439,PT04M10.00S,2021-12-24T03:04:58.2Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612742,69,66,2021-12-24T03:05:01Z,4350000,,,0,,J. Brunson bad pass TURNOVER (2 TO),"[1628973, 202326]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,2.0,,,Cousins,202326.0,
440,PT04M10.00S,2021-12-24T03:04:58.2Z,3,REGULAR,steal,,[],202326,,,1610612749,69,66,2021-12-24T03:04:59Z,4360000,,,0,,D. Cousins STEAL (1 STL),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M56.00S,2021-12-24T03:05:12.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,29.25427069645204,74.01960784313727,1610612749,69,66,2021-12-24T03:05:17Z,4370000,-120.0,222.0,1,left,MISS G. Allen 25' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
442,PT03M55.00S,2021-12-24T03:05:13.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,69,66,2021-12-24T03:05:17Z,4380000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,441.0,,,,,,,,,,,,,,
443,PT03M55.00S,2021-12-24T03:05:18.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,69,66,2021-12-24T03:05:18Z,4390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M55.00S,2021-12-24T03:05:18.7Z,3,REGULAR,substitution,out,[],203939,,,1610612749,69,66,2021-12-24T03:05:33Z,4400000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M55.00S,2021-12-24T03:05:18.7Z,3,REGULAR,substitution,out,[],202326,,,1610612749,69,66,2021-12-24T03:05:33Z,4410000,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M55.00S,2021-12-24T03:05:18.7Z,3,REGULAR,substitution,in,[],1629650,,,1610612749,69,66,2021-12-24T03:05:33Z,4420000,,,0,,SUB in: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M55.00S,2021-12-24T03:05:18.7Z,3,REGULAR,substitution,in,[],1629670,,,1610612749,69,66,2021-12-24T03:05:33Z,4430000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M47.00S,2021-12-24T03:05:40.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201950,6.521024967148489,59.31372549019608,1610612749,69,68,2021-12-24T03:06:04Z,4440000,-47.0,9.0,1,left,J. Holiday turnaround bank Jump Shot (18 PTS),[201950],1610612749.0,MIL,turnaround bank,,,Holiday,J. Holiday,,,,,4.74,Made,18.0,,,,,,,,,,,,,,,,,,
449,PT03M47.00S,2021-12-24T03:05:45.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,69,68,2021-12-24T03:05:45Z,4450000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M47.00S,2021-12-24T03:08:02.7Z,3,REGULAR,substitution,out,[],1628425,,,1610612742,69,68,2021-12-24T03:08:46Z,4460000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M47.00S,2021-12-24T03:08:02.7Z,3,REGULAR,substitution,out,[],1628373,,,1610612742,69,68,2021-12-24T03:08:46Z,4470000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
