actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
459,PT02M52.00S,2021-12-22T03:14:31.0Z,3,REGULAR,violation,defensive goaltending,[],1630233,,,1610612742,81,75,2021-12-22T03:14:48Z,4550000,,,0,,N. Knight defensive goaltending VIOLATION,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,202026.0,,,,,,,,,,,,,,,,,
460,PT02M42.00S,2021-12-22T03:14:42.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,81,75,2021-12-22T03:14:42Z,4560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M37.00S,2021-12-22T03:15:03.0Z,3,REGULAR,3pt,Jump Shot,[],1627736,71.30420499342969,80.14705882352942,1610612750,81,75,2021-12-22T03:37:50Z,4570000,151.0,217.0,1,right,MISS M. Beasley 26' step back 3PT,[1627736],1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,,,,,,,,,26.44,Missed,,,,,,,,,,,
462,PT02M37.00S,2021-12-22T03:15:03.0Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,81,75,2021-12-22T03:15:08Z,4580000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:3),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,461.0,4.0,3.0,1.0,,,,,,,
463,PT02M24.00S,2021-12-22T03:15:15.4Z,3,REGULAR,3pt,Jump Shot,[],203504,28.33442838370565,74.50980392156863,1610612742,81,75,2021-12-22T03:15:20Z,4590000,-123.0,214.0,1,left,MISS T. Burke 24' 3PT,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,24.64,Missed,,,,,,,,,,,
464,PT02M21.00S,2021-12-22T03:15:18.4Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,81,75,2021-12-22T03:15:20Z,4600000,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,463.0,2.0,2.0,0.0,,,,,,,
465,PT02M01.00S,2021-12-22T03:15:38.5Z,3,REGULAR,turnover,lost ball,[],1626157,,,1610612750,81,75,2021-12-22T03:15:42Z,4610000,,,0,,K. Towns lost ball TURNOVER (5 TO),"[1626157, 1629033]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,5.0,Pinson,1629033.0,,,,,,,,,,,,,,,,,,
466,PT02M01.00S,2021-12-22T03:15:38.5Z,3,REGULAR,steal,,[],1629033,,,1610612742,81,75,2021-12-22T03:15:40Z,4620000,,,0,,T. Pinson STEAL (4 STL),[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M59.00S,2021-12-22T03:15:42.4Z,3,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612742,81,75,2021-12-22T03:15:48Z,4630000,,,0,,D. Finney-Smith bad pass out-of-bounds TURNOVER (2 TO),[1627827],1610612742.0,DAL,bad pass,,,Finney-Smith,D. Finney-Smith,,,,,2.0,,,202026.0,,,,,,,,,,,,,,,,,
468,PT01M46.00S,2021-12-22T03:16:05.1Z,3,REGULAR,turnover,lost ball,[],1627736,,,1610612750,81,75,2021-12-22T03:16:08Z,4640000,,,0,,M. Beasley lost ball TURNOVER (4 TO),"[1627736, 1628373]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,4.0,Ntilikina,1628373.0,,,,,,,,,,,,,,,,,,
469,PT01M46.00S,2021-12-22T03:16:05.1Z,3,REGULAR,steal,,[],1628373,,,1610612742,81,75,2021-12-22T03:16:06Z,4650000,,,0,,F. Ntilikina STEAL (1 STL),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M43.00S,2021-12-22T03:16:09.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",203504,7.046649145860711,48.03921568627451,1610612742,83,75,2021-12-22T03:23:59Z,4660000,10.0,14.0,1,left,T. Burke running Layup (8 PTS) (F. Ntilikina 3 AST),"[203504, 1628373]",1610612742.0,DAL,running,,,Burke,T. Burke,,,,,,,,,,,,,1.68,Made,,,,,8.0,F. Ntilikina,1628373.0,3.0,,,
472,PT01M43.00S,2021-12-22T03:16:12.9Z,3,REGULAR,violation,defensive goaltending,[],1627774,,,1610612742,83,75,2021-12-22T03:16:19Z,4680000,,,0,,J. Layman defensive goaltending VIOLATION,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,202026.0,,,,,,,,,,,,,,,,,
473,PT01M28.00S,2021-12-22T03:16:36.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,89.04402102496715,50.245098039215684,1610612750,83,75,2021-12-22T03:16:43Z,4690000,1.0,50.0,1,right,MISS J. McLaughlin Layup - blocked,"[1629162, 1627737]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,5.05,Missed,,,,,,,,,Chriss,1627737.0,
474,PT01M28.00S,2021-12-22T03:16:36.9Z,3,REGULAR,block,,[],1627737,,,1610612750,83,75,2021-12-22T03:16:39Z,4700000,,,0,,M. Chriss BLOCK (1 BLK),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT01M28.00S,2021-12-22T03:16:36.9Z,3,REGULAR,rebound,offensive,[],1629162,,,1610612750,83,75,2021-12-22T03:16:43Z,4710000,,,0,,J. McLaughlin REBOUND (Off:1 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,473.0,3.0,2.0,1.0,,,,,,,
476,PT01M24.00S,2021-12-22T03:16:40.8Z,3,REGULAR,turnover,bad pass,[],1629162,,,1610612750,83,75,2021-12-22T03:16:46Z,4720000,,,0,,J. McLaughlin bad pass TURNOVER (1 TO),"[1629162, 203504]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,1.0,Burke,203504.0,,,,,,,,,,,,,,,,,,
477,PT01M24.00S,2021-12-22T03:16:40.8Z,3,REGULAR,steal,,[],203504,,,1610612742,83,75,2021-12-22T03:16:42Z,4730000,,,0,,T. Burke STEAL (1 STL),[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M20.00S,2021-12-22T03:16:45.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627827,5.469776609724048,49.26470588235294,1610612742,85,75,2021-12-22T03:16:52Z,4740000,4.0,-1.0,1,left,D. Finney-Smith running Layup (11 PTS) (T. Burke 7 AST),"[1627827, 203504]",1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,0.39,Made,,,,,11.0,T. Burke,203504.0,7.0,,,
480,PT01M06.00S,2021-12-22T03:17:01.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,85,75,2021-12-22T03:17:01Z,4760000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M06.00S,2021-12-22T03:17:09.3Z,3,REGULAR,substitution,out,[],203504,,,1610612750,85,75,2021-12-22T03:17:37Z,4770000,,,0,,SUB out: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M06.00S,2021-12-22T03:17:09.3Z,3,REGULAR,substitution,out,[],1627736,,,1610612750,85,75,2021-12-22T03:17:37Z,4780000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M06.00S,2021-12-22T03:17:09.3Z,3,REGULAR,substitution,out,[],1629162,,,1610612750,85,75,2021-12-22T03:17:37Z,4790000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M06.00S,2021-12-22T03:17:09.3Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,85,75,2021-12-22T03:17:37Z,4800000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M06.00S,2021-12-22T03:17:09.3Z,3,REGULAR,substitution,in,[],1628973,,,1610612750,85,75,2021-12-22T03:17:37Z,4810000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M06.00S,2021-12-22T03:17:09.3Z,3,REGULAR,substitution,in,[],1626156,,,1610612750,85,75,2021-12-22T03:17:37Z,4820000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M06.00S,2021-12-22T03:17:09.3Z,3,REGULAR,substitution,in,[],1629669,,,1610612750,85,75,2021-12-22T03:17:37Z,4830000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M06.00S,2021-12-22T03:17:09.3Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,85,75,2021-12-22T03:17:37Z,4840000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M56.10S,2021-12-22T03:17:49.9Z,3,REGULAR,3pt,Jump Shot,[],1627774,82.60512483574244,94.11764705882352,1610612750,85,75,2021-12-22T03:18:02Z,4850000,221.0,111.0,1,right,MISS J. Layman 24' 3PT,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,24.7,Missed,,,,,,,,,,,
490,PT00M53.10S,2021-12-22T03:17:52.9Z,3,REGULAR,rebound,defensive,[],1627737,,,1610612742,85,75,2021-12-22T03:18:02Z,4860000,,,0,,M. Chriss REBOUND (Off:1 Def:3),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,489.0,4.0,3.0,1.0,,,,,,,
491,PT00M41.40S,2021-12-22T03:18:05.1Z,3,REGULAR,3pt,Jump Shot,[],1628373,29.25427069645204,73.2843137254902,1610612742,88,75,2021-12-22T03:18:12Z,4870000,-116.0,222.0,1,left,F. Ntilikina 25' 3PT  (3 PTS) (J. Brunson 3 AST),"[1628373, 1628973]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,25.11,Made,,,,,3.0,J. Brunson,1628973.0,3.0,,,
494,PT00M27.80S,2021-12-22T03:18:21.2Z,3,REGULAR,3pt,Jump Shot,[],1627774,72.88107752956637,18.137254901960784,1610612750,88,75,2021-12-22T03:18:26Z,4890000,-159.0,202.0,1,right,MISS J. Layman 25' 3PT,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,25.76,Missed,,,,,,,,,,,
495,PT00M24.90S,2021-12-22T03:18:24.1Z,3,REGULAR,rebound,defensive,[],1627737,,,1610612742,88,75,2021-12-22T03:18:26Z,4900000,,,0,,M. Chriss REBOUND (Off:1 Def:4),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,494.0,5.0,4.0,1.0,,,,,,,
497,PT00M10.10S,2021-12-22T03:18:45.2Z,3,REGULAR,foul,offensive,['inpenalty'],1628373,,,1610612742,88,75,2021-12-22T03:19:11Z,4920000,,,0,,F. Ntilikina off-the-ball offensive FOUL (1 PF),"[1628373, 1626156]",1610612742.0,DAL,off-the-ball,,,Ntilikina,F. Ntilikina,,,,,,,,1628951.0,1.0,0.0,Russell,1626156.0,,,,,,,,,,,,,
499,PT00M10.10S,2021-12-22T03:18:45.2Z,3,REGULAR,turnover,offensive foul,[],1628373,,,1610612742,88,75,2021-12-22T03:19:11Z,4940000,,,0,,F. Ntilikina offensive foul TURNOVER (2 TO),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,2.0,,,1628951.0,,,,,,,,,,,,,,,,,
500,PT00M10.10S,2021-12-22T03:18:55.6Z,3,REGULAR,substitution,out,[],1627774,,,1610612750,88,75,2021-12-22T03:19:04Z,4950000,,,0,,SUB out: J. Layman,[1627774],1610612750.0,MIN,,,,Layman,J. Layman,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M10.10S,2021-12-22T03:18:55.6Z,3,REGULAR,substitution,out,[],1630233,,,1610612750,88,75,2021-12-22T03:19:04Z,4960000,,,0,,SUB out: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M10.10S,2021-12-22T03:18:55.6Z,3,REGULAR,substitution,in,[],1626157,,,1610612750,88,75,2021-12-22T03:19:04Z,4970000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M10.10S,2021-12-22T03:18:55.6Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,88,75,2021-12-22T03:19:04Z,4980000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M01.80S,2021-12-22T03:19:18.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,85.43446123521682,32.97717524509804,1610612750,88,77,2021-12-22T03:29:39Z,4990000,-85.0,84.0,1,right,D. Russell 11' driving floating bank Jump Shot (8 PTS),[1626156],1610612750.0,MIN,driving floating bank,,,Russell,D. Russell,,,,,,,,,,,,,11.99,Made,,,,,8.0,,,,,,
505,PT00M01.80S,2021-12-22T03:19:21.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628373,,,1610612750,88,77,2021-12-22T03:26:35Z,5002500,,,0,,F. Ntilikina shooting personal FOUL (2 PF) (Russell 1 FT),"[1628373, 1626156]",1610612742.0,DAL,shooting,,,Ntilikina,F. Ntilikina,,,,,,,,1628951.0,2.0,0.0,Russell,1626156.0,,,,,,,,,,,,,
509,PT00M01.80S,2021-12-22T03:19:49.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1626156,,,1610612750,88,78,2021-12-22T03:28:44Z,5014375,,,0,,D. Russell Free Throw 1 of 1 (9 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,Made,,,,,9.0,,,,,,
507,PT00M01.80S,2021-12-22T03:19:50.6Z,3,REGULAR,substitution,out,[],1626157,,,1610612742,88,78,2021-12-22T03:28:44Z,5020000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M01.80S,2021-12-22T03:19:50.6Z,3,REGULAR,substitution,in,[],1630233,,,1610612742,88,78,2021-12-22T03:28:44Z,5030000,,,0,,SUB in: N. Knight,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M00.60S,2021-12-22T03:19:53.7Z,3,REGULAR,3pt,Jump Shot,[],1628373,48.833771353482256,67.40196078431373,1610612742,88,78,2021-12-22T03:20:05Z,5050000,-87.0,407.0,1,left,MISS F. Ntilikina 41' 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,41.57,Missed,,,,,,,,,,,
511,PT00M00.60S,2021-12-22T03:19:53.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,88,78,2021-12-22T03:20:05Z,5060000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,510.0,,,,,,,,,,
512,PT00M00.00S,2021-12-22T03:20:02.5Z,3,REGULAR,period,end,[],0,,,1610612742,88,78,2021-12-22T03:20:02Z,5070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-12-22T03:20:53.8Z,4,REGULAR,substitution,out,['startperiod'],1627737,,,1610612742,88,78,2021-12-22T03:22:39Z,5080000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2021-12-22T03:20:53.8Z,4,REGULAR,substitution,out,['startperiod'],1627736,,,1610612742,88,78,2021-12-22T03:22:39Z,5090000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2021-12-22T03:20:53.8Z,4,REGULAR,substitution,in,['startperiod'],203939,,,1610612742,88,78,2021-12-22T03:22:39Z,5100000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2021-12-22T03:20:53.8Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612742,88,78,2021-12-22T03:22:39Z,5110000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2021-12-22T03:22:41.8Z,4,REGULAR,period,start,[],0,,,1610612750,88,78,2021-12-22T03:22:41Z,5120000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M45.00S,2021-12-22T03:22:55.9Z,4,REGULAR,2pt,Jump Shot,[],1626156,77.61169513797634,73.77450980392157,1610612750,88,78,2021-12-22T03:23:02Z,5130000,119.0,158.0,1,right,MISS D. Russell 19' pullup Shot,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,,,,,,19.77,Missed,,,,,,,,,,,
520,PT11M42.00S,2021-12-22T03:22:58.9Z,4,REGULAR,rebound,defensive,[],1629033,,,1610612742,88,78,2021-12-22T03:23:02Z,5140000,,,0,,T. Pinson REBOUND (Off:0 Def:4),[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,519.0,4.0,4.0,0.0,,,,,,,
521,PT11M25.00S,2021-12-22T03:23:15.6Z,4,REGULAR,3pt,Jump Shot,[],1629033,31.750985545335087,25.0,1610612742,88,78,2021-12-22T03:23:20Z,5150000,125.0,246.0,1,left,MISS T. Pinson 27' 3PT,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,27.59,Missed,,,,,,,,,,,
522,PT11M23.00S,2021-12-22T03:23:17.6Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,88,78,2021-12-22T03:23:20Z,5160000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,521.0,1.0,1.0,0.0,,,,,,,
523,PT11M16.00S,2021-12-22T03:23:24.7Z,4,REGULAR,2pt,Hook,"['fastbreak', 'pointsinthepaint']",1630233,91.01511169513797,50.245098039215684,1610612750,88,78,2021-12-22T03:30:29Z,5170000,1.0,32.0,1,right,MISS N. Knight Hook,[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,3.2,Missed,,,,,,,,,,,
524,PT11M15.00S,2021-12-22T03:23:25.7Z,4,REGULAR,rebound,offensive,[],1630233,,,1610612750,88,78,2021-12-22T03:23:55Z,5180000,,,0,,N. Knight REBOUND (Off:1 Def:0),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,523.0,1.0,0.0,1.0,,,,,,,
525,PT11M13.00S,2021-12-22T03:23:27.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630233,92.72339027595268,46.32352941176471,1610612750,88,78,2021-12-22T03:30:42Z,5190000,-18.0,16.0,1,right,MISS N. Knight putback Layup,[1630233],1610612750.0,MIN,putback,,,Knight,N. Knight,,,,,,,,,,,,,2.43,Missed,,,,,,,,,,,
526,PT11M10.00S,2021-12-22T03:23:30.9Z,4,REGULAR,rebound,offensive,[],1630233,,,1610612750,88,78,2021-12-22T03:23:34Z,5200000,,,0,,N. Knight REBOUND (Off:2 Def:0),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,525.0,2.0,0.0,2.0,,,,,,,
527,PT11M10.00S,2021-12-22T03:23:30.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630233,94.40999984741211,50.0,1610612750,88,80,2021-12-22T03:23:30Z,5210000,0.0,0.0,1,right,N. Knight putback Layup (2 PTS),[1630233],1610612750.0,MIN,putback,,,Knight,N. Knight,,,,,,,,,,,,,0.0,Made,,,,,2.0,,,,,,
528,PT11M00.00S,2021-12-22T03:23:41.8Z,4,REGULAR,turnover,out-of-bounds,[],203939,,,1610612742,88,80,2021-12-22T03:23:52Z,5220000,,,0,,D. Powell bad pass out-of-bounds TURNOVER (1 TO),[203939],1610612742.0,DAL,bad pass,,,Powell,D. Powell,,,,,1.0,,,2715.0,,,,,,,,,,,,,,,,,
529,PT10M52.00S,2021-12-22T03:23:55.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,70.77858081471747,20.098039215686274,1610612750,88,83,2021-12-22T03:23:59Z,5230000,-150.0,222.0,1,right,N. Reid 26' 3PT  (9 PTS) (D. Russell 10 AST),"[1629675, 1626156]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,26.78,Made,,,,,9.0,D. Russell,1626156.0,10.0,,,
531,PT10M35.00S,2021-12-22T03:24:11.6Z,4,REGULAR,3pt,Jump Shot,[],1627827,25.837713534822605,14.215686274509803,1610612742,88,83,2021-12-22T03:24:17Z,5250000,179.0,190.0,1,left,MISS D. Finney-Smith 26' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,26.13,Missed,,,,,,,,,,,
532,PT10M31.00S,2021-12-22T03:24:15.6Z,4,REGULAR,rebound,defensive,[],1630233,,,1610612750,88,83,2021-12-22T03:24:17Z,5260000,,,0,,N. Knight REBOUND (Off:2 Def:1),[1630233],1610612750.0,MIN,,,,Knight,N. Knight,,,,,,,,,,,,,,,531.0,3.0,1.0,2.0,,,,,,,
533,PT10M26.00S,2021-12-22T03:24:20.7Z,4,REGULAR,3pt,Jump Shot,[],1626156,68.80749014454665,27.941176470588236,1610612750,88,83,2021-12-22T03:24:27Z,5270000,-110.0,241.0,1,right,MISS D. Russell 26' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,,,,,,26.48,Missed,,,,,,,,,,,
534,PT10M23.00S,2021-12-22T03:24:23.7Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,88,83,2021-12-22T03:24:27Z,5280000,,,0,,D. Powell REBOUND (Off:4 Def:4),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,533.0,8.0,4.0,4.0,,,,,,,
535,PT10M16.00S,2021-12-22T03:24:31.4Z,4,REGULAR,3pt,Jump Shot,[],1628973,25.57490144546649,11.76470588235294,1610612742,88,83,2021-12-22T03:24:37Z,5290000,191.0,188.0,1,left,MISS J. Brunson 26' 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,26.81,Missed,,,,,,,,,,,
536,PT10M13.00S,2021-12-22T03:24:34.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,88,83,2021-12-22T03:24:34Z,5300000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,535.0,,,,,,,,,,
537,PT10M13.00S,2021-12-22T03:24:35.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,88,83,2021-12-22T03:24:35Z,5310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M58.00S,2021-12-22T03:24:54.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,87.20433639947439,40.19607843137255,1610612750,88,85,2021-12-22T03:24:59Z,5320000,-49.0,68.0,1,right,J. Nowell 8' driving floating bank Jump Shot (4 PTS),[1629669],1610612750.0,MIN,driving floating bank,,,Nowell,J. Nowell,,,,,,,,,,,,,8.37,Made,,,,,4.0,,,,,,
539,PT09M32.00S,2021-12-22T03:25:20.4Z,4,REGULAR,turnover,bad pass,[],1629033,,,1610612742,88,85,2021-12-22T03:25:24Z,5330000,,,0,,T. Pinson bad pass TURNOVER (1 TO),"[1629033, 1630183]",1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,1.0,McDaniels,1630183.0,,,,,,,,,,,,,,,,,,
540,PT09M32.00S,2021-12-22T03:25:20.4Z,4,REGULAR,steal,,[],1630183,,,1610612750,88,85,2021-12-22T03:25:21Z,5340000,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M30.00S,2021-12-22T03:25:23.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630183,93.77463863337714,49.50980392156863,1610612750,88,87,2021-12-22T03:25:28Z,5350000,-2.0,6.0,1,right,J. McDaniels running DUNK (11 PTS),[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,,,,,,,,,0.65,Made,,,,,11.0,,,,,,
542,PT09M30.00S,2021-12-22T03:25:27.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,88,87,2021-12-22T03:25:27Z,5360000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M30.00S,2021-12-22T03:26:12.7Z,4,REGULAR,substitution,out,[],1629033,,,1610612742,88,87,2021-12-22T03:27:57Z,5370000,,,0,,SUB out: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M30.00S,2021-12-22T03:26:12.7Z,4,REGULAR,substitution,out,[],1628373,,,1610612742,88,87,2021-12-22T03:27:57Z,5380000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M30.00S,2021-12-22T03:26:12.7Z,4,REGULAR,substitution,in,[],1628425,,,1610612742,88,87,2021-12-22T03:27:57Z,5390000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M30.00S,2021-12-22T03:26:12.7Z,4,REGULAR,substitution,in,[],203504,,,1610612742,88,87,2021-12-22T03:27:57Z,5400000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,,
