actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
273,PT02M58.00S,2022-02-11T02:28:23.8Z,2,REGULAR,turnover,offensive foul,[],1627826,,,1610612746,50,41,2022-02-11T02:28:23Z,2690000,,,0,,I. Zubac offensive foul TURNOVER (2 TO),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,2.0,,,,,,,,,,203177.0,,,,,,,,,,
274,PT02M58.00S,2022-02-11T02:28:34.3Z,2,REGULAR,substitution,out,[],203939,,,1610612742,50,41,2022-02-11T02:28:44Z,2700000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M58.00S,2022-02-11T02:28:34.3Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,50,41,2022-02-11T02:28:44Z,2710000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M38.00S,2022-02-11T02:29:05.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628467,31.750985545335087,32.35294117647059,1610612742,53,41,2022-02-11T02:29:16Z,2720000,88.0,246.0,1,left,M. Kleber 26' 3PT  (3 PTS) (L. Doncic 2 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,26.13,Made,3.0,,,,,,,,,,L. Doncic,1629029.0,2.0,,,
278,PT02M15.00S,2022-02-11T02:29:32.0Z,2,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612746,53,41,2022-02-11T02:29:41Z,2740000,,,0,,L. Doncic shooting personal FOUL (2 PF) (Zubac 2 FT),"[1629029, 1627826]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,,,,,203177.0,2.0,0.0,Zubac,1627826.0,,,,,,
280,PT02M15.00S,2022-02-11T02:29:58.6Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,53,41,2022-02-11T02:29:58Z,2760000,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Missed,,,,,,,,,,,,,,,,
281,PT02M15.00S,2022-02-11T02:29:58.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,53,41,2022-02-11T02:29:58Z,2770000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,
282,PT02M15.00S,2022-02-11T02:30:15.9Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,53,42,2022-02-11T02:30:15Z,2780000,,,0,,I. Zubac Free Throw 2 of 2 (5 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
283,PT02M04.00S,2022-02-11T02:30:26.9Z,2,REGULAR,3pt,Jump Shot,[],1628467,32.14520367936925,51.9607843137255,1610612742,53,42,2022-02-11T02:30:31Z,2790000,-10.0,250.0,1,left,MISS M. Kleber 24' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,24.99,Missed,,,,,,,,,,,,,,,,
284,PT02M00.00S,2022-02-11T02:30:30.9Z,2,REGULAR,rebound,defensive,[],1628379,,,1610612746,53,42,2022-02-11T02:30:31Z,2800000,,,0,,L. Kennard REBOUND (Off:0 Def:2),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,283.0,2.0,2.0,0.0,,,,,,,,,,,
285,PT01M55.00S,2022-02-11T02:30:35.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",202704,89.88173455978975,46.22395833333333,1610612746,53,44,2022-02-11T02:35:05Z,2810000,-19.0,43.0,1,right,R. Jackson running Layup (7 PTS) (L. Kennard 3 AST),"[202704, 1628379]",1610612746.0,LAC,running,,,Jackson,R. Jackson,,,,,,,,4.66,Made,7.0,,,,,,,,,,L. Kennard,1628379.0,3.0,,,
287,PT01M45.00S,2022-02-11T02:30:49.3Z,2,REGULAR,foul,personal,['2freethrow'],202704,,,1610612742,53,44,2022-02-11T02:30:57Z,2830000,,,0,,R. Jackson shooting personal FOUL (1 PF) (Doncic 2 FT),"[202704, 1629029]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,203177.0,1.0,0.0,Doncic,1629029.0,,,,,,
289,PT01M45.00S,2022-02-11T02:31:18.0Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,54,44,2022-02-11T02:31:18Z,2850000,,,0,,L. Doncic Free Throw 1 of 2 (31 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,31.0,,,,,,,,,,,,,,,
290,PT01M45.00S,2022-02-11T02:31:36.3Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,55,44,2022-02-11T02:31:36Z,2860000,,,0,,L. Doncic Free Throw 2 of 2 (32 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,32.0,,,,,,,,,,,,,,,
291,PT01M34.00S,2022-02-11T02:31:51.6Z,2,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612746,55,44,2022-02-11T02:32:15Z,2870000,,,0,,M. Kleber shooting personal FOUL (1 PF) (Zubac 2 FT),"[1628467, 1627826]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,,,,,203177.0,1.0,0.0,Zubac,1627826.0,,,,,,
293,PT01M34.00S,2022-02-11T02:32:32.0Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,55,44,2022-02-11T02:32:32Z,2890000,,,0,,MISS I. Zubac Free Throw 1 of 2,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Missed,,,,,,,,,,,,,,,,
294,PT01M34.00S,2022-02-11T02:32:32.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,55,44,2022-02-11T02:32:32Z,2900000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,293.0,,,,,,,,,,,,,,
295,PT01M34.00S,2022-02-11T02:32:33.7Z,2,REGULAR,substitution,out,[],202694,,,1610612746,55,44,2022-02-11T02:32:55Z,2910000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M34.00S,2022-02-11T02:32:33.7Z,2,REGULAR,substitution,out,[],1626181,,,1610612746,55,44,2022-02-11T02:32:55Z,2920000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT01M34.00S,2022-02-11T02:32:33.7Z,2,REGULAR,substitution,in,[],201587,,,1610612746,55,44,2022-02-11T02:32:55Z,2930000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M34.00S,2022-02-11T02:32:33.7Z,2,REGULAR,substitution,in,[],1629611,,,1610612746,55,44,2022-02-11T02:32:55Z,2940000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M34.00S,2022-02-11T02:33:01.1Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,55,45,2022-02-11T02:33:01Z,2950000,,,0,,I. Zubac Free Throw 2 of 2 (6 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
300,PT01M19.00S,2022-02-11T02:33:16.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,6.1268068331143235,49.01960784313725,1610612742,57,45,2022-02-11T02:33:20Z,2960000,5.0,5.0,1,left,M. Kleber Layup (5 PTS) (L. Doncic 3 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,0.71,Made,5.0,,,,,,,,,,L. Doncic,1629029.0,3.0,,,
302,PT00M57.00S,2022-02-11T02:33:39.9Z,2,REGULAR,2pt,Jump Shot,[],1628379,92.06636005256242,68.13725490196079,1610612746,57,47,2022-02-11T02:34:00Z,2980000,91.0,22.0,1,right,L. Kennard 9' driving floating bank Jump Shot (8 PTS) (T. Mann 3 AST),"[1628379, 1629611]",1610612746.0,LAC,driving floating bank,,,Kennard,L. Kennard,,,,,,,,9.34,Made,8.0,,,,,,,,,,T. Mann,1629611.0,3.0,,,
304,PT00M50.20S,2022-02-11T02:33:56.6Z,2,REGULAR,3pt,Jump Shot,[],1629029,34.247700394218136,22.54901960784314,1610612742,57,47,2022-02-11T02:34:11Z,3000000,137.0,269.0,1,left,MISS L. Doncic 30' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,30.24,Missed,,,,,,,,,,,,,,,,
305,PT00M50.20S,2022-02-11T02:33:56.6Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,57,47,2022-02-11T02:34:11Z,3010000,,,0,,T. Mann REBOUND (Off:0 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,304.0,4.0,4.0,0.0,,,,,,,,,,,
306,PT00M38.60S,2022-02-11T02:34:08.1Z,2,REGULAR,3pt,Jump Shot,[],201587,87.33574244415243,4.6568627450980395,1610612746,57,50,2022-02-11T02:34:13Z,3020000,-227.0,67.0,1,right,N. Batum 3PT  (6 PTS) (R. Jackson 4 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,23.63,Made,6.0,,,,,,,,,,R. Jackson,202704.0,4.0,,,
308,PT00M25.90S,2022-02-11T02:34:23.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,5.601182654402102,48.77450980392157,1610612742,59,50,2022-02-11T02:34:29Z,3040000,6.0,0.0,1,left,D. Finney-Smith cutting Layup (7 PTS) (M. Kleber 1 AST),"[1627827, 1628467]",1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,,,,0.61,Made,7.0,,,,,,,,,,M. Kleber,1628467.0,1.0,,,
310,PT00M05.70S,2022-02-11T02:34:45.6Z,2,REGULAR,3pt,Jump Shot,[],202704,75.90341655716163,85.7843137254902,1610612746,59,50,2022-02-11T02:37:17Z,3060000,179.0,174.0,1,right,MISS R. Jackson 24' step back 3PT,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,,,,24.96,Missed,,,,,,,,,,,,,,,,
311,PT00M02.90S,2022-02-11T02:34:48.4Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612742,59,50,2022-02-11T02:34:48Z,3070000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,310.0,4.0,4.0,0.0,,,,,,,,,,,
312,PT00M00.40S,2022-02-11T02:34:50.9Z,2,REGULAR,3pt,Jump Shot,[],1627827,71.17279894875165,53.18627450980392,1610612742,59,50,2022-02-11T02:34:57Z,3080000,-16.0,617.0,1,left,MISS D. Finney-Smith 61' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,61.67,Missed,,,,,,,,,,,,,,,,
313,PT00M00.40S,2022-02-11T02:34:50.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,59,50,2022-02-11T02:34:57Z,3090000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,312.0,,,,,,,,,,,,,,
314,PT00M00.00S,2022-02-11T02:34:55.1Z,2,REGULAR,period,end,[],0,,,1610612742,59,50,2022-02-11T02:34:55Z,3100000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-02-11T02:49:51.3Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612742,59,50,2022-02-11T02:50:14Z,3110000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-02-11T02:49:51.3Z,3,REGULAR,substitution,out,['startperiod'],1628379,,,1610612742,59,50,2022-02-11T02:50:14Z,3120000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-02-11T02:49:51.3Z,3,REGULAR,substitution,out,['startperiod'],1629611,,,1610612742,59,50,2022-02-11T02:50:14Z,3130000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-02-11T02:49:51.3Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612742,59,50,2022-02-11T02:50:14Z,3140000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-02-11T02:49:51.3Z,3,REGULAR,substitution,in,['startperiod'],202694,,,1610612742,59,50,2022-02-11T02:50:14Z,3150000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-02-11T02:49:51.3Z,3,REGULAR,substitution,in,['startperiod'],1626181,,,1610612742,59,50,2022-02-11T02:50:14Z,3160000,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-02-11T02:50:11.6Z,3,REGULAR,period,start,[],0,,,1610612742,59,50,2022-02-11T02:50:14Z,3170000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT11M40.00S,2022-02-11T02:50:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,93.38042049934296,49.754901960784316,1610612742,61,50,2022-02-11T02:50:34Z,3180000,-1.0,10.0,1,right,D. Powell alley-oop Layup (4 PTS) (L. Doncic 4 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,,,,0.98,Made,4.0,,,,,,,,,,L. Doncic,1629029.0,4.0,,,
324,PT11M38.00S,2022-02-11T02:50:39.1Z,3,REGULAR,stoppage,other,[],0,,,1610612746,61,50,2022-02-11T02:50:39Z,3200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT11M28.00S,2022-02-11T02:50:49.3Z,3,REGULAR,2pt,Jump Shot,[],1626181,22.815374507227332,46.32352941176471,1610612746,61,50,2022-02-11T02:50:55Z,3210000,18.0,162.0,1,left,MISS N. Powell 16' driving floating Shot,[1626181],1610612746.0,LAC,driving floating,,,Powell,N. Powell,,,,,,,,16.3,Missed,,,,,,,,,,,,,,,,
326,PT11M26.00S,2022-02-11T02:50:51.3Z,3,REGULAR,rebound,offensive,[],1626181,,,1610612746,61,50,2022-02-11T02:50:51Z,3220000,,,0,,N. Powell REBOUND (Off:2 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,325.0,3.0,1.0,2.0,,,,,,,,,,,
327,PT11M22.00S,2022-02-11T02:50:53.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626181,6.258212877792378,49.26470588235294,1610612746,61,50,2022-02-11T02:50:59Z,3230000,4.0,6.0,1,left,MISS N. Powell putback Layup,[1626181],1610612746.0,LAC,putback,,,Powell,N. Powell,,,,,,,,0.73,Missed,,,,,,,,,,,,,,,,
328,PT11M22.00S,2022-02-11T02:50:53.9Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,61,50,2022-02-11T02:50:59Z,3240000,,,0,,D. Finney-Smith REBOUND (Off:0 Def:5),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,327.0,5.0,5.0,0.0,,,,,,,,,,,
329,PT11M13.00S,2022-02-11T02:51:03.9Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612742,61,50,2022-02-11T02:51:07Z,3250000,,,0,,J. Brunson bad pass TURNOVER (2 TO),"[1628973, 201587]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,2.0,Batum,201587.0,,,,,,,,,,,,,,,,,,
330,PT11M13.00S,2022-02-11T02:51:03.9Z,3,REGULAR,steal,,[],201587,,,1610612746,61,50,2022-02-11T02:51:05Z,3260000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M08.00S,2022-02-11T02:51:09.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626181,9.937582128777924,58.333333333333336,1610612746,61,50,2022-02-11T02:52:46Z,3270000,-42.0,41.0,1,left,MISS N. Powell driving Layup - blocked,"[1626181, 1629029]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,,,,5.84,Missed,,,,,,,,,,,,,,Doncic,1629029.0,
332,PT11M08.00S,2022-02-11T02:51:09.3Z,3,REGULAR,block,,[],1629029,,,1610612746,61,50,2022-02-11T02:51:11Z,3280000,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT11M05.00S,2022-02-11T02:51:12.3Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,61,50,2022-02-11T02:51:21Z,3290000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,331.0,3.0,3.0,0.0,,,,,,,,,,,
334,PT11M05.00S,2022-02-11T02:51:14.3Z,3,REGULAR,foul,personal,[],201587,,,1610612742,61,50,2022-02-11T02:51:30Z,3300000,,,0,,N. Batum take personal FOUL (1 PF),"[201587, 1628973]",1610612746.0,LAC,take,,,Batum,N. Batum,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Brunson,1628973.0,,,,,,
336,PT10M42.00S,2022-02-11T02:51:57.0Z,3,REGULAR,2pt,Jump Shot,[],1629029,90.48948751642575,71.81372549019608,1610612742,63,50,2022-02-11T02:52:18Z,3320000,109.0,37.0,1,right,L. Doncic 11' driving floating bank Jump Shot (34 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,,,,11.52,Made,34.0,,,,,,,,,,,,,,,
337,PT10M27.00S,2022-02-11T02:52:11.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,19.530223390275953,63.48039215686274,1610612746,63,52,2022-02-11T02:53:54Z,3330000,-67.0,131.0,1,left,R. Jackson 14' floating Jump Shot (9 PTS),[202704],1610612746.0,LAC,floating,,,Jackson,R. Jackson,,,,,,,,14.74,Made,9.0,,,,,,,,,,,,,,,
338,PT10M10.00S,2022-02-11T02:52:29.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203939,92.59198423127464,48.529411764705884,1610612742,65,52,2022-02-11T02:52:37Z,3340000,-7.0,17.0,1,right,D. Powell turnaround Hook (6 PTS),[203939],1610612742.0,DAL,turnaround,,,Powell,D. Powell,,,,,,,,1.86,Made,6.0,,,,,,,,,,,,,,,
339,PT10M01.00S,2022-02-11T02:52:39.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,16.376478318002626,49.50980392156863,1610612746,65,54,2022-02-11T02:53:02Z,3350000,2.0,101.0,1,left,R. Jackson 10' driving floating Jump Shot (11 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,,10.14,Made,11.0,,,,,,,,,,,,,,,
340,PT10M01.00S,2022-02-11T02:52:42.6Z,3,REGULAR,foul,personal,['1freethrow'],203493,,,1610612746,65,54,2022-02-11T02:52:50Z,3360000,,,0,,R. Bullock shooting personal FOUL (2 PF) (Jackson 1 FT),"[203493, 202704]",1610612742.0,DAL,shooting,,,Bullock,R. Bullock,,,,,,,,,,,,,,,203177.0,2.0,0.0,Jackson,202704.0,,,,,,
342,PT10M01.00S,2022-02-11T02:53:21.0Z,3,REGULAR,freethrow,1 of 1,[],202704,,,1610612746,65,55,2022-02-11T02:53:21Z,3380000,,,0,,R. Jackson Free Throw 1 of 1 (12 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
343,PT09M38.00S,2022-02-11T02:53:46.2Z,3,REGULAR,3pt,Jump Shot,[],1627827,72.88107752956637,85.04901960784314,1610612742,68,55,2022-02-11T02:53:50Z,3390000,175.0,202.0,1,right,D. Finney-Smith 26' 3PT  (10 PTS) (L. Doncic 5 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,26.77,Made,10.0,,,,,,,,,,L. Doncic,1629029.0,5.0,,,
345,PT09M25.00S,2022-02-11T02:53:59.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,7.30946123521682,45.83333333333333,1610612746,68,57,2022-02-11T02:54:04Z,3410000,21.0,16.0,1,left,N. Powell driving Layup (2 PTS),[1626181],1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,,,,2.64,Made,2.0,,,,,,,,,,,,,,,
346,PT09M13.00S,2022-02-11T02:54:10.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,94.03745072273325,50.73529411764706,1610612742,70,57,2022-02-11T02:54:15Z,3420000,4.0,4.0,1,right,L. Doncic driving finger roll Layup (36 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,,,,0.51,Made,36.0,,,,,,,,,,,,,,,
347,PT08M58.00S,2022-02-11T02:54:26.1Z,3,REGULAR,turnover,bad pass,[],1626181,,,1610612746,70,57,2022-02-11T02:54:29Z,3430000,,,0,,N. Powell bad pass TURNOVER (1 TO),"[1626181, 1627827]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,1.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,,,,
348,PT08M58.00S,2022-02-11T02:54:26.1Z,3,REGULAR,steal,,[],1627827,,,1610612742,70,57,2022-02-11T02:54:27Z,3440000,,,0,,D. Finney-Smith STEAL (3 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT08M37.00S,2022-02-11T02:54:47.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,93.24901445466492,60.5392156862745,1610612742,72,57,2022-02-11T02:54:53Z,3450000,53.0,11.0,1,right,L. Doncic driving floating Jump Shot (38 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,,,,5.38,Made,38.0,,,,,,,,,,,,,,,
350,PT08M37.00S,2022-02-11T02:54:53.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,72,57,2022-02-11T02:54:53Z,3460000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT08M15.00S,2022-02-11T02:58:04.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,11.563731931668856,42.57429534313725,1610612746,72,59,2022-02-11T02:58:14Z,3470000,37.0,56.0,1,left,M. Morris Sr. 6' fadeaway Jump Shot (14 PTS),[202694],1610612746.0,LAC,fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,,,,6.73,Made,14.0,,,,,,,,,,,,,,,
352,PT07M54.00S,2022-02-11T02:58:26.9Z,3,REGULAR,foul,personal,['2freethrow'],202704,,,1610612742,72,59,2022-02-11T02:58:34Z,3480000,,,0,,R. Jackson shooting personal FOUL (2 PF) (Powell 2 FT),"[202704, 203939]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,,,,,,,,,,,203177.0,2.0,0.0,Powell,203939.0,,,,,,
354,PT07M54.00S,2022-02-11T02:58:58.5Z,3,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,73,59,2022-02-11T02:58:58Z,3500000,,,0,,D. Powell Free Throw 1 of 2 (7 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
355,PT07M54.00S,2022-02-11T02:59:18.1Z,3,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,74,59,2022-02-11T02:59:18Z,3510000,,,0,,D. Powell Free Throw 2 of 2 (8 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
356,PT07M33.00S,2022-02-11T02:59:41.9Z,3,REGULAR,foul,personal,['2freethrow'],203939,,,1610612746,74,59,2022-02-11T02:59:50Z,3520000,,,0,,D. Powell shooting personal FOUL (3 PF) (Powell 2 FT),"[203939, 1626181]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,,,,,,,,,,,1628159.0,3.0,0.0,Powell,1626181.0,,,,,,
358,PT07M33.00S,2022-02-11T03:00:11.0Z,3,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,74,60,2022-02-11T03:00:11Z,3540000,,,0,,N. Powell Free Throw 1 of 2 (3 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
359,PT07M33.00S,2022-02-11T03:00:29.8Z,3,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,74,61,2022-02-11T03:00:29Z,3550000,,,0,,N. Powell Free Throw 2 of 2 (4 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
360,PT07M14.00S,2022-02-11T03:00:50.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,84.97043363994744,58.08823529411765,1610612742,76,61,2022-02-11T03:01:00Z,3560000,40.0,89.0,1,right,J. Brunson 9' pullup Jump Shot (5 PTS),[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,,,,9.76,Made,5.0,,,,,,,,,,,,,,,
361,PT07M09.00S,2022-02-11T03:00:57.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,76,61,2022-02-11T03:00:57Z,3570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT07M02.00S,2022-02-11T03:01:19.2Z,3,REGULAR,foul,offensive,[],1627826,,,1610612746,76,61,2022-02-11T03:01:37Z,3580000,,,0,,I. Zubac charge offensive FOUL (3 PF),"[1627826, 203939]",1610612746.0,LAC,charge,,,Zubac,I. Zubac,,,,,,,,,,,,,,,203177.0,3.0,0.0,Powell,203939.0,,,,,,
