actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
370,PT12M00.00S,2022-01-18T02:50:17.6Z,3,REGULAR,substitution,in,['startperiod'],1629647,,,1610612760,53,42,2022-01-18T02:51:03Z,3460000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
371,PT12M00.00S,2022-01-18T02:51:03.9Z,3,REGULAR,period,start,[],0,,,1610612760,53,42,2022-01-18T02:51:03Z,3470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT11M44.00S,2022-01-18T02:51:18.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,91.40932982917214,47.794117647058826,1610612760,53,42,2022-01-18T02:52:20Z,3480000,-11.0,28.0,1,right,MISS D. Bazley driving reverse Layup - blocked,"[1629647, 204001]",1610612760.0,OKC,driving reverse,,,Bazley,D. Bazley,,,,,3.04,Missed,Porzingis,204001.0,,,,,,,,,,,,,,,,
373,PT11M44.00S,2022-01-18T02:51:18.7Z,3,REGULAR,block,,[],204001,,,1610612760,53,42,2022-01-18T02:51:21Z,3490000,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
374,PT11M42.00S,2022-01-18T02:51:20.7Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,53,42,2022-01-18T02:51:23Z,3500000,,,0,,L. Doncic REBOUND (Off:1 Def:4),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,372.0,,,,,5.0,4.0,1.0,,,,,,,,
375,PT11M27.00S,2022-01-18T02:51:35.8Z,3,REGULAR,3pt,Jump Shot,[],204001,31.09395532194481,70.34313725490196,1610612742,53,42,2022-01-18T02:51:43Z,3510000,-102.0,240.0,1,left,MISS K. Porzingis 26' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,
376,PT11M23.00S,2022-01-18T02:51:39.8Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,53,42,2022-01-18T02:51:43Z,3520000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,375.0,,,,,3.0,3.0,0.0,,,,,,,,
377,PT11M13.00S,2022-01-18T02:51:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,90.62089356110381,55.392156862745104,1610612760,53,42,2022-01-18T02:53:27Z,3530000,27.0,36.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.48,Missed,,,,,,,,,,,,,,,,,,
378,PT11M08.00S,2022-01-18T02:51:55.3Z,3,REGULAR,rebound,offensive,[],1629647,,,1610612760,53,42,2022-01-18T02:51:56Z,3540000,,,0,,D. Bazley REBOUND (Off:1 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,377.0,,,,,5.0,4.0,1.0,,,,,,,,
379,PT11M08.00S,2022-01-18T02:51:54.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629647,94.40999984741211,50.0,1610612760,53,44,2022-01-18T02:51:54Z,3550000,0.0,0.0,1,right,D. Bazley tip Layup (2 PTS),[1629647],1610612760.0,OKC,tip,,,Bazley,D. Bazley,,,,,0.0,Made,,,,2.0,,,,,,,,,,,,,,
380,PT11M02.00S,2022-01-18T02:52:09.0Z,3,REGULAR,foul,personal,[],1629647,,,1610612742,53,44,2022-01-18T02:52:26Z,3560000,,,0,,D. Bazley personal FOUL (2 PF),"[1629647, 204001]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Porzingis,204001.0
382,PT10M57.00S,2022-01-18T02:52:25.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628467,6.1268068331143235,47.794117647058826,1610612742,55,44,2022-01-18T02:52:29Z,3580000,11.0,5.0,1,left,M. Kleber alley-oop DUNK (8 PTS) (L. Doncic 7 AST),"[1628467, 1629029]",1610612742.0,DAL,alley-oop,,,Kleber,M. Kleber,,,,,1.21,Made,,,,8.0,L. Doncic,1629029.0,7.0,,,,,,,,,,,
384,PT10M37.00S,2022-01-18T02:52:44.4Z,3,REGULAR,3pt,Jump Shot,[],1630581,79.58278580814718,5.88235294117647,1610612760,55,44,2022-01-18T02:52:50Z,3600000,-221.0,139.0,1,right,MISS J. Giddey 26' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
385,PT10M34.00S,2022-01-18T02:52:47.4Z,3,REGULAR,rebound,defensive,[],204001,,,1610612742,55,44,2022-01-18T02:52:50Z,3610000,,,0,,K. Porzingis REBOUND (Off:0 Def:6),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,384.0,,,,,6.0,6.0,0.0,,,,,,,,
386,PT10M32.00S,2022-01-18T02:52:57.8Z,3,REGULAR,violation,kicked ball,[],1629647,,,1610612742,55,44,2022-01-18T02:53:11Z,3620000,,,0,,D. Bazley kicked ball VIOLATION,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,202058.0,,,,
387,PT10M32.00S,2022-01-18T02:53:02.3Z,3,REGULAR,substitution,out,[],1628467,,,1610612742,55,44,2022-01-18T02:53:04Z,3630000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
388,PT10M32.00S,2022-01-18T02:53:02.3Z,3,REGULAR,substitution,in,[],203501,,,1610612742,55,44,2022-01-18T02:53:04Z,3640000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
389,PT10M32.00S,2022-01-18T02:53:14.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,55,44,2022-01-18T02:53:14Z,3650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT10M21.00S,2022-01-18T02:53:37.3Z,3,REGULAR,2pt,Jump Shot,[],1628973,23.603810775295663,50.0,1610612742,55,44,2022-01-18T02:53:41Z,3660000,0.0,169.0,1,left,MISS J. Brunson 16' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,16.94,Missed,,,,,,,,,,,,,,,,,,
391,PT10M17.00S,2022-01-18T02:53:41.3Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,55,44,2022-01-18T02:53:41Z,3670000,,,0,,L. Dort REBOUND (Off:0 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,390.0,,,,,4.0,4.0,0.0,,,,,,,,
392,PT10M00.00S,2022-01-18T02:53:59.4Z,3,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612760,55,44,2022-01-18T02:54:08Z,3680000,,,0,,J. Brunson shooting personal FOUL (2 PF) (Mann 2 FT),"[1628973, 1630544]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Mann,1630544.0
394,PT10M00.00S,2022-01-18T02:54:29.3Z,3,REGULAR,freethrow,1 of 2,[],1630544,,,1610612760,55,45,2022-01-18T02:54:29Z,3700000,,,0,,T. Mann Free Throw 1 of 2 (3 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,Made,,,,3.0,,,,,,,,,,,,,,
395,PT10M00.00S,2022-01-18T02:54:36.8Z,3,REGULAR,freethrow,2 of 2,[],1630544,,,1610612760,55,46,2022-01-18T02:54:36Z,3710000,,,0,,T. Mann Free Throw 2 of 2 (4 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,Made,,,,4.0,,,,,,,,,,,,,,
396,PT09M42.00S,2022-01-18T02:54:57.9Z,3,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612742,55,46,2022-01-18T02:55:09Z,3720000,,,0,,T. Mann shooting personal FOUL (3 PF) (Doncic 2 FT),"[1630544, 1629029]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,202058.0,3.0,0.0,Doncic,1629029.0
398,PT09M42.00S,2022-01-18T02:55:33.1Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,56,46,2022-01-18T02:55:33Z,3740000,,,0,,L. Doncic Free Throw 1 of 2 (12 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,12.0,,,,,,,,,,,,,,
399,PT09M42.00S,2022-01-18T02:55:50.9Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,57,46,2022-01-18T02:55:50Z,3750000,,,0,,L. Doncic Free Throw 2 of 2 (13 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,,,,13.0,,,,,,,,,,,,,,
400,PT09M28.00S,2022-01-18T02:56:06.0Z,3,REGULAR,2pt,Jump Shot,[],1628983,76.03482260183968,47.30392156862745,1610612760,57,48,2022-01-18T02:56:10Z,3760000,-13.0,173.0,1,right,S. Gilgeous-Alexander 17' step back Jump Shot (13 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,17.33,Made,,,,13.0,,,,,,,,,,,,,,
401,PT09M00.00S,2022-01-18T02:56:33.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,10.200394218134035,55.63725490196079,1610612742,57,48,2022-01-18T02:56:38Z,3770000,-28.0,43.0,1,left,MISS L. Doncic driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,5.18,Missed,,,,,,,,,,,,,,,,,,
402,PT08M58.00S,2022-01-18T02:56:35.7Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,57,48,2022-01-18T02:56:38Z,3780000,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,401.0,,,,,4.0,3.0,1.0,,,,,,,,
403,PT08M45.00S,2022-01-18T02:56:49.4Z,3,REGULAR,2pt,Jump Shot,[],1629652,86.28449408672799,33.088235294117645,1610612760,57,48,2022-01-18T02:56:56Z,3790000,-85.0,76.0,1,right,MISS L. Dort 11' driving floating Shot,[1629652],1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,11.4,Missed,,,,,,,,,,,,,,,,,,
404,PT08M42.00S,2022-01-18T02:56:52.4Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,57,48,2022-01-18T02:56:56Z,3800000,,,0,,L. Doncic REBOUND (Off:1 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,403.0,,,,,6.0,5.0,1.0,,,,,,,,
405,PT08M39.00S,2022-01-18T02:56:55.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203501,10.988830486202366,36.029411764705884,1610612742,57,48,2022-01-18T02:57:01Z,3810000,70.0,51.0,1,left,MISS T. Hardaway Jr. 8' running Shot,[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,8.64,Missed,,,,,,,,,,,,,,,,,,
406,PT08M37.00S,2022-01-18T02:56:57.6Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,57,48,2022-01-18T02:57:01Z,3820000,,,0,,L. Dort REBOUND (Off:0 Def:5),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,405.0,,,,,5.0,5.0,0.0,,,,,,,,
407,PT08M32.00S,2022-01-18T02:57:02.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630581,92.9862023653088,46.81372549019608,1610612760,57,48,2022-01-18T02:57:07Z,3830000,-16.0,13.0,1,right,MISS J. Giddey running Layup - blocked,"[1630581, 204001]",1610612760.0,OKC,running,,,Giddey,J. Giddey,,,,,2.08,Missed,Porzingis,204001.0,,,,,,,,,,,,,,,,
408,PT08M32.00S,2022-01-18T02:57:02.0Z,3,REGULAR,block,,[],204001,,,1610612760,57,48,2022-01-18T02:57:04Z,3840000,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
409,PT08M29.00S,2022-01-18T02:57:05.0Z,3,REGULAR,rebound,defensive,[],1627827,,,1610612742,57,48,2022-01-18T02:57:07Z,3850000,,,0,,D. Finney-Smith REBOUND (Off:1 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,407.0,,,,,5.0,4.0,1.0,,,,,,,,
410,PT08M21.00S,2022-01-18T02:57:14.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],204001,6.652431011826544,48.529411764705884,1610612742,59,48,2022-01-18T02:57:19Z,3860000,7.0,10.0,1,left,K. Porzingis cutting DUNK (11 PTS) (J. Brunson 5 AST),"[204001, 1628973]",1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,1.24,Made,,,,11.0,J. Brunson,1628973.0,5.0,,,,,,,,,,,
412,PT08M21.00S,2022-01-18T02:57:19.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,59,48,2022-01-18T02:57:19Z,3880000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT08M21.00S,2022-01-18T02:59:40.6Z,3,REGULAR,substitution,out,[],1630581,,,1610612760,59,48,2022-01-18T03:00:09Z,3890000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
414,PT08M21.00S,2022-01-18T02:59:40.6Z,3,REGULAR,substitution,in,[],1630598,,,1610612760,59,48,2022-01-18T03:00:09Z,3900000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
415,PT08M09.00S,2022-01-18T03:00:21.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,91.67214191852825,55.63725490196079,1610612760,59,48,2022-01-18T03:00:27Z,3910000,28.0,26.0,1,right,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,
416,PT08M07.00S,2022-01-18T03:00:23.2Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,59,48,2022-01-18T03:00:27Z,3920000,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,415.0,,,,,7.0,6.0,1.0,,,,,,,,
417,PT08M01.00S,2022-01-18T03:00:28.7Z,3,REGULAR,3pt,Jump Shot,[],1627827,28.991458607095925,22.794117647058822,1610612742,62,48,2022-01-18T03:00:45Z,3930000,136.0,220.0,1,left,D. Finney-Smith 25' 3PT  (12 PTS) (L. Doncic 8 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.86,Made,,,,12.0,L. Doncic,1629029.0,8.0,,,,,,,,,,,
419,PT07M45.00S,2022-01-18T03:00:44.2Z,3,REGULAR,3pt,Jump Shot,[],1629647,67.23061760840999,45.588235294117645,1610612760,62,48,2022-01-18T03:00:49Z,3950000,-22.0,256.0,1,right,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,
420,PT07M43.00S,2022-01-18T03:00:47.0Z,3,REGULAR,rebound,offensive,[],1629647,,,1610612760,62,48,2022-01-18T03:00:47Z,3960000,,,0,,D. Bazley REBOUND (Off:2 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,419.0,,,,,6.0,4.0,2.0,,,,,,,,
421,PT07M39.00S,2022-01-18T03:00:51.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629647,92.59198423127464,50.73529411764706,1610612760,62,48,2022-01-18T03:00:57Z,3970000,4.0,17.0,1,right,MISS D. Bazley driving DUNK,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,1.75,Missed,,,,,,,,,,,,,,,,,,
422,PT07M37.00S,2022-01-18T03:00:53.4Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612742,62,48,2022-01-18T03:00:57Z,3980000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,421.0,,,,,3.0,3.0,0.0,,,,,,,,
423,PT07M22.00S,2022-01-18T03:01:07.8Z,3,REGULAR,3pt,Jump Shot,[],203501,23.866622864651774,13.725490196078432,1610612742,65,48,2022-01-18T03:01:12Z,3990000,181.0,172.0,1,left,T. Hardaway Jr. 24' 3PT  (5 PTS) (J. Brunson 6 AST),"[203501, 1628973]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,24.98,Made,,,,5.0,J. Brunson,1628973.0,6.0,,,,,,,,,,,
425,PT06M56.00S,2022-01-18T03:01:34.9Z,3,REGULAR,2pt,Jump Shot,[],1629652,75.77201051248358,44.11764705882353,1610612760,65,48,2022-01-18T03:01:41Z,4010000,-29.0,175.0,1,right,MISS L. Dort 17' pullup Shot - blocked,"[1629652, 204001]",1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,17.76,Missed,Porzingis,204001.0,,,,,,,,,,,,,,,,
426,PT06M56.00S,2022-01-18T03:01:34.9Z,3,REGULAR,block,,[],204001,,,1610612760,65,48,2022-01-18T03:01:37Z,4020000,,,0,,K. Porzingis BLOCK (3 BLK),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M52.00S,2022-01-18T03:01:38.9Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,65,48,2022-01-18T03:01:41Z,4030000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:5),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,425.0,,,,,5.0,5.0,0.0,,,,,,,,
428,PT06M47.00S,2022-01-18T03:01:44.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,7.178055190538765,51.470588235294116,1610612742,65,48,2022-01-18T03:03:51Z,4040000,-7.0,15.0,1,left,MISS K. Porzingis Jump Shot,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,1.67,Missed,,,,,,,,,,,,,,,,,,
429,PT06M46.00S,2022-01-18T03:01:45.9Z,3,REGULAR,rebound,offensive,[],204001,,,1610612742,65,48,2022-01-18T03:02:09Z,4050000,,,0,,K. Porzingis REBOUND (Off:1 Def:6),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,428.0,,,,,7.0,6.0,1.0,,,,,,,,
430,PT06M46.00S,2022-01-18T03:01:48.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",204001,5.590000152587891,50.0,1610612742,67,48,2022-01-18T03:02:12Z,4060000,0.0,0.0,1,left,K. Porzingis tip Layup (13 PTS),[204001],1610612742.0,DAL,tip,,,Porzingis,K. Porzingis,,,,,0.0,Made,,,,13.0,,,,,,,,,,,,,,
431,PT06M45.00S,2022-01-18T03:01:57.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,67,48,2022-01-18T03:01:57Z,4070000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M45.00S,2022-01-18T03:04:16.2Z,3,REGULAR,substitution,out,[],1629647,,,1610612760,67,48,2022-01-18T03:04:32Z,4080000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M45.00S,2022-01-18T03:04:16.2Z,3,REGULAR,substitution,in,[],1630526,,,1610612760,67,48,2022-01-18T03:04:32Z,4090000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M36.00S,2022-01-18T03:04:52.7Z,3,REGULAR,3pt,Jump Shot,[],1630598,77.61169513797634,10.294117647058822,1610612760,67,48,2022-01-18T03:04:57Z,4100000,-199.0,158.0,1,right,MISS A. Wiggins 25' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,
435,PT06M32.00S,2022-01-18T03:04:56.7Z,3,REGULAR,rebound,defensive,[],204001,,,1610612742,67,48,2022-01-18T03:04:57Z,4110000,,,0,,K. Porzingis REBOUND (Off:1 Def:7),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,434.0,,,,,8.0,7.0,1.0,,,,,,,,
436,PT06M13.00S,2022-01-18T03:05:14.3Z,3,REGULAR,3pt,Jump Shot,[],1627827,8.09789750328515,94.85294117647058,1610612742,70,48,2022-01-18T03:05:19Z,4120000,-224.0,24.0,1,left,D. Finney-Smith 3PT  (15 PTS) (L. Doncic 9 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,22.55,Made,,,,15.0,L. Doncic,1629029.0,9.0,,,,,,,,,,,
438,PT06M01.00S,2022-01-18T03:05:26.8Z,3,REGULAR,3pt,Jump Shot,[],1629652,80.50262812089356,6.372549019607843,1610612760,70,48,2022-01-18T03:05:42Z,4140000,-218.0,131.0,1,right,MISS L. Dort 25' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,
439,PT05M58.00S,2022-01-18T03:05:29.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,70,48,2022-01-18T03:05:42Z,4150000,,,0,,L. Doncic REBOUND (Off:1 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,438.0,,,,,8.0,7.0,1.0,,,,,,,,
440,PT05M50.00S,2022-01-18T03:05:37.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,9.149145860709593,62.00980392156863,1610612742,70,48,2022-01-18T03:06:35Z,4160000,-60.0,34.0,1,left,MISS D. Finney-Smith 6' driving Layup - blocked,"[1627827, 1629652]",1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,6.87,Missed,Dort,1629652.0,,,,,,,,,,,,,,,,
441,PT05M50.00S,2022-01-18T03:05:37.5Z,3,REGULAR,block,,[],1629652,,,1610612742,70,48,2022-01-18T03:05:39Z,4170000,,,0,,L. Dort BLOCK (1 BLK),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
442,PT05M48.00S,2022-01-18T03:05:39.5Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,70,48,2022-01-18T03:05:53Z,4180000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,440.0,,,,,4.0,4.0,0.0,,,,,,,,
443,PT05M48.00S,2022-01-18T03:05:44.9Z,3,REGULAR,foul,personal,[],1629029,,,1610612760,70,48,2022-01-18T03:05:50Z,4190000,,,0,,L. Doncic take personal FOUL (1 PF),"[1629029, 1628983]",1610612742.0,DAL,take,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Gilgeous-Alexander,1628983.0
445,PT05M42.00S,2022-01-18T03:06:08.5Z,3,REGULAR,3pt,Jump Shot,[],1628983,70.64717477003943,22.794117647058822,1610612760,70,51,2022-01-18T03:06:13Z,4210000,-136.0,223.0,1,right,S. Gilgeous-Alexander 26' 3PT  (16 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.15,Made,,,,16.0,,,,,,,,,,,,,,
447,PT05M25.00S,2022-01-18T03:06:25.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,33.590670170827856,44.11764705882353,1610612742,70,51,2022-01-18T03:06:30Z,4230000,29.0,263.0,1,left,MISS L. Doncic 26' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,26.49,Missed,,,,,,,,,,,,,,,,,,
448,PT05M22.00S,2022-01-18T03:06:28.6Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,70,51,2022-01-18T03:06:30Z,4240000,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,447.0,,,,,2.0,2.0,0.0,,,,,,,,
449,PT05M06.00S,2022-01-18T03:06:44.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,91.67214191852825,54.41176470588235,1610612760,70,53,2022-01-18T03:09:10Z,4250000,22.0,26.0,1,right,J. Robinson-Earl reverse Layup (7 PTS) (T. Mann 2 AST),"[1630526, 1630544]",1610612760.0,OKC,reverse,,,Robinson-Earl,J. Robinson-Earl,,,,,3.4,Made,,,,7.0,T. Mann,1630544.0,2.0,,,,,,,,,,,
451,PT04M52.00S,2022-01-18T03:06:58.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,7.30946123521682,53.18627450980392,1610612742,70,53,2022-01-18T03:07:03Z,4270000,-16.0,16.0,1,left,MISS L. Doncic driving finger roll Layup,[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,2.27,Missed,,,,,,,,,,,,,,,,,,
452,PT04M50.00S,2022-01-18T03:07:00.3Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,70,53,2022-01-18T03:07:00Z,4280000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,451.0,,,,,5.0,5.0,0.0,,,,,,,,
453,PT04M46.00S,2022-01-18T03:07:05.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,92.59198423127464,45.83333333333333,1610612760,70,55,2022-01-18T03:07:11Z,4290000,-21.0,17.0,1,right,S. Gilgeous-Alexander running finger roll Layup (18 PTS) (L. Dort 2 AST),"[1628983, 1629652]",1610612760.0,OKC,running finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.69,Made,,,,18.0,L. Dort,1629652.0,2.0,,,,,,,,,,,
