actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
267,PT03M45.00S,2022-03-10T02:30:03.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,92.59198423127464,53.18627450980392,1610612742,27,53,2022-03-10T02:30:07Z,2670000,16.0,17.0,1,right,D. Finney-Smith driving Layup (6 PTS) (L. Doncic 2 AST),"[1627827, 1629029]",1610612742.0,DAL,driving,,,Finney-Smith,D. Finney-Smith,,,,,2.33,Made,,,,,6.0,,,,L. Doncic,1629029.0,2.0,,,,,,,
269,PT03M28.00S,2022-03-10T02:30:20.5Z,2,REGULAR,2pt,Jump Shot,[],203095,6.915243101182654,92.15686274509804,1610612752,27,55,2022-03-10T02:31:50Z,2690000,-211.0,13.0,1,left,E. Fournier 21' Jump Shot (7 PTS) (J. Randle 4 AST),"[203095, 203944]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,21.12,Made,,,,,7.0,,,,J. Randle,203944.0,4.0,,,,,,,
271,PT03M11.00S,2022-03-10T02:30:36.6Z,2,REGULAR,3pt,Jump Shot,[],203915,70.77858081471747,17.401960784313726,1610612742,27,55,2022-03-10T02:30:40Z,2710000,-163.0,222.0,1,right,MISS S. Dinwiddie 27' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,27.56,Missed,,,,,,,,,,,,,,,,,,
272,PT03M08.00S,2022-03-10T02:30:39.6Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,27,55,2022-03-10T02:30:40Z,2720000,,,0,,A. Burks REBOUND (Off:0 Def:6),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,271.0,6.0,6.0,0.0,,,,,,,,,,,,,,
273,PT02M53.00S,2022-03-10T02:30:55.5Z,2,REGULAR,3pt,Jump Shot,[],1630193,26.10052562417871,89.95098039215686,1610612752,27,55,2022-03-10T02:31:01Z,2730000,-200.0,193.0,1,left,MISS I. Quickley 27' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,
274,PT02M49.00S,2022-03-10T02:30:59.5Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,27,55,2022-03-10T02:31:01Z,2740000,,,0,,R. Bullock REBOUND (Off:1 Def:2),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,273.0,3.0,2.0,1.0,,,,,,,,,,,,,,
275,PT02M42.00S,2022-03-10T02:31:07.4Z,2,REGULAR,foul,personal,['2freethrow'],203095,,,1610612742,27,55,2022-03-10T02:31:16Z,2750000,,,0,,E. Fournier shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[203095, 203915]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,1626301.0,2.0,0.0,Dinwiddie,203915.0,,
277,PT02M42.00S,2022-03-10T02:31:32.8Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612742,28,55,2022-03-10T02:31:32Z,2770000,,,0,,S. Dinwiddie Free Throw 1 of 2 (2 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
278,PT02M42.00S,2022-03-10T02:31:33.8Z,2,REGULAR,substitution,out,[],1630193,,,1610612742,28,55,2022-03-10T02:31:43Z,2780000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M42.00S,2022-03-10T02:31:33.8Z,2,REGULAR,substitution,out,[],1629011,,,1610612742,28,55,2022-03-10T02:31:43Z,2790000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M42.00S,2022-03-10T02:31:33.8Z,2,REGULAR,substitution,in,[],201959,,,1610612742,28,55,2022-03-10T02:31:43Z,2800000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M42.00S,2022-03-10T02:31:33.8Z,2,REGULAR,substitution,in,[],1629628,,,1610612742,28,55,2022-03-10T02:31:43Z,2810000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M42.00S,2022-03-10T02:31:57.4Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612742,29,55,2022-03-10T02:31:57Z,2820000,,,0,,S. Dinwiddie Free Throw 2 of 2 (3 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
283,PT02M28.00S,2022-03-10T02:32:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201959,6.521024967148489,47.05882352941176,1610612752,29,55,2022-03-10T02:32:16Z,2830000,15.0,9.0,1,left,MISS T. Gibson Layup - blocked,"[201959, 203493]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,1.71,Missed,,,,,,,,,,,,,,,,,Bullock,203493.0
284,PT02M28.00S,2022-03-10T02:32:11.2Z,2,REGULAR,block,,[],203493,,,1610612752,29,55,2022-03-10T02:32:13Z,2840000,,,0,,R. Bullock BLOCK (1 BLK),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M25.00S,2022-03-10T02:32:14.2Z,2,REGULAR,rebound,offensive,[],201959,,,1610612752,29,55,2022-03-10T02:32:16Z,2850000,,,0,,T. Gibson REBOUND (Off:3 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,283.0,4.0,1.0,3.0,,,,,,,,,,,,,,
286,PT02M24.00S,2022-03-10T02:32:15.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202692,17.55297306176084,5.905330882352941,1610612752,29,55,2022-03-10T02:32:39Z,2860000,220.0,112.0,1,left,MISS A. Burks 24' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,
287,PT02M22.00S,2022-03-10T02:32:17.1Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,29,55,2022-03-10T02:32:24Z,2870000,,,0,,R. Bullock REBOUND (Off:1 Def:3),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,286.0,4.0,3.0,1.0,,,,,,,,,,,,,,
288,PT02M18.00S,2022-03-10T02:32:21.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203493,81.68528252299606,96.56862745098039,1610612742,29,55,2022-03-10T02:35:03Z,2880000,233.0,120.0,1,right,MISS R. Bullock 26' running 3PT,[203493],1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,
289,PT02M13.00S,2022-03-10T02:32:26.6Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,29,55,2022-03-10T02:32:27Z,2890000,,,0,,A. Burks REBOUND (Off:0 Def:7),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,288.0,7.0,7.0,0.0,,,,,,,,,,,,,,
290,PT01M59.00S,2022-03-10T02:32:39.8Z,2,REGULAR,3pt,Jump Shot,[],1629628,17.69053876478318,96.07843137254902,1610612752,29,55,2022-03-10T02:32:55Z,2900000,-230.0,114.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,
291,PT01M58.00S,2022-03-10T02:32:40.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612742,29,55,2022-03-10T02:32:55Z,2910000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,290.0,,,,,,,,,,,,,,,,,
292,PT01M58.00S,2022-03-10T02:32:46.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,29,55,2022-03-10T02:32:46Z,2920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT01M58.00S,2022-03-10T02:33:01.4Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612742,29,55,2022-03-10T02:33:01Z,2930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M40.00S,2022-03-10T02:33:43.6Z,2,REGULAR,2pt,Jump Shot,[],1629029,80.6833114323259,83.3563112745098,1610612742,31,55,2022-03-10T02:33:50Z,2940000,167.0,129.0,1,right,L. Doncic 21' step back Jump Shot (12 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,21.09,Made,,,,,12.0,,,,,,,,,,,,,
295,PT01M27.00S,2022-03-10T02:33:56.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,18.347568988173457,51.470588235294116,1610612752,31,55,2022-03-10T02:36:35Z,2950000,-7.0,120.0,1,left,MISS J. Randle 12' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,12.02,Missed,,,,,,,,,,,,,,,,,,
296,PT01M25.00S,2022-03-10T02:33:58.0Z,2,REGULAR,rebound,defensive,[],203493,,,1610612742,31,55,2022-03-10T02:34:02Z,2960000,,,0,,R. Bullock REBOUND (Off:1 Def:4),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,295.0,5.0,4.0,1.0,,,,,,,,,,,,,,
297,PT01M20.00S,2022-03-10T02:34:03.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,76.16622864651774,84.80392156862744,1610612742,31,55,2022-03-10T02:37:48Z,2970000,174.0,172.0,1,right,MISS D. Finney-Smith 24' running 3PT,[1627827],1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,
298,PT01M19.00S,2022-03-10T02:34:04.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,31,55,2022-03-10T02:34:10Z,2980000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,297.0,,,,,,,,,,,,,,,,,
299,PT01M19.00S,2022-03-10T02:34:09.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,31,55,2022-03-10T02:34:09Z,2990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M56.10S,2022-03-10T02:34:36.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202692,6.652431011826544,49.26470588235294,1610612752,31,57,2022-03-10T02:34:40Z,3000000,4.0,10.0,1,left,A. Burks driving reverse Layup (8 PTS) (R. Barrett 3 AST),"[202692, 1629628]",1610612752.0,NYK,driving reverse,,,Burks,A. Burks,,,,,1.07,Made,,,,,8.0,,,,R. Barrett,1629628.0,3.0,,,,,,,
302,PT00M56.10S,2022-03-10T02:34:38.9Z,2,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612752,31,57,2022-03-10T02:34:49Z,3020000,,,0,,L. Doncic shooting personal FOUL (2 PF) (Burks 1 FT),"[1629029, 202692]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Burks,202692.0,,
304,PT00M56.10S,2022-03-10T02:35:01.3Z,2,REGULAR,freethrow,1 of 1,[],202692,,,1610612752,31,58,2022-03-10T02:35:01Z,3040000,,,0,,A. Burks Free Throw 1 of 1 (9 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
305,PT00M47.30S,2022-03-10T02:35:19.1Z,2,REGULAR,3pt,Jump Shot,[],203915,93.24901445466492,3.9215686274509802,1610612742,34,58,2022-03-10T02:35:23Z,3050000,-230.0,11.0,1,right,S. Dinwiddie 3PT  (6 PTS) (D. Finney-Smith 1 AST),"[203915, 1627827]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,23.07,Made,,,,,6.0,,,,D. Finney-Smith,1627827.0,1.0,,,,,,,
307,PT00M31.40S,2022-03-10T02:35:38.4Z,2,REGULAR,3pt,Jump Shot,[],201959,13.222733245729303,3.431372549019608,1610612752,34,61,2022-03-10T02:35:42Z,3070000,233.0,72.0,1,left,T. Gibson 24' 3PT  (7 PTS) (A. Burks 4 AST),"[201959, 202692]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,24.36,Made,,,,,7.0,,,,A. Burks,202692.0,4.0,,,,,,,
309,PT00M09.10S,2022-03-10T02:36:04.4Z,2,REGULAR,3pt,Jump Shot,[],1629029,65.52233902759527,37.5,1610612742,34,61,2022-03-10T02:36:20Z,3090000,-62.0,272.0,1,right,MISS L. Doncic 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,27.87,Missed,,,,,,,,,,,,,,,,,,
310,PT00M04.70S,2022-03-10T02:36:08.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,34,61,2022-03-10T02:36:20Z,3100000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,309.0,,,,,,,,,,,,,,,,,
311,PT00M04.20S,2022-03-10T02:36:26.8Z,2,REGULAR,turnover,out-of-bounds,[],1629029,,,1610612742,34,61,2022-03-10T02:39:43Z,3102500,,,0,,L. Doncic step out-of-bounds TURNOVER (1 TO),[1629029],1610612742.0,DAL,step,,,Doncic,L. Doncic,,,,,,,,,,,,1.0,,,,,,1626301.0,,,,,,
312,PT00M04.20S,2022-03-10T02:36:52.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,34,61,2022-03-10T02:41:13Z,3120000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M04.20S,2022-03-10T02:36:57.9Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612752,34,61,2022-03-10T02:40:13Z,3130000,,,0,,,[],1610612742.0,DAL,stands,,,,,,,,,,,,,,,,,,,,,,1626301.0,,,,,,
314,PT00M00.40S,2022-03-10T02:38:41.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629628,5.469776609724048,81.37254901960785,1610612752,34,61,2022-03-10T02:38:53Z,3140000,-157.0,-1.0,1,left,MISS R. Barrett 15' step back Shot,[1629628],1610612752.0,NYK,step back,,,Barrett,R. Barrett,,,,,15.69,Missed,,,,,,,,,,,,,,,,,,
315,PT00M00.40S,2022-03-10T02:38:41.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,34,61,2022-03-10T02:38:53Z,3150000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,314.0,,,,,,,,,,,,,,,,,
316,PT00M00.00S,2022-03-10T02:39:52.3Z,2,REGULAR,period,end,[],0,,,1610612752,34,61,2022-03-10T02:39:52Z,3160000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-03-10T02:53:09.1Z,3,REGULAR,substitution,out,['startperiod'],203915,,,1610612752,34,61,2022-03-10T02:53:56Z,3170000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-03-10T02:53:09.1Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612752,34,61,2022-03-10T02:53:56Z,3180000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-03-10T02:53:09.1Z,3,REGULAR,substitution,out,['startperiod'],201959,,,1610612752,34,61,2022-03-10T02:53:56Z,3190000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-03-10T02:53:09.1Z,3,REGULAR,substitution,in,['startperiod'],203939,,,1610612752,34,61,2022-03-10T02:53:56Z,3200000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-03-10T02:53:09.1Z,3,REGULAR,substitution,in,['startperiod'],1628973,,,1610612752,34,61,2022-03-10T02:53:56Z,3210000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-03-10T02:53:09.1Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,34,61,2022-03-10T02:53:56Z,3220000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-03-10T02:54:07.6Z,3,REGULAR,period,start,[],0,,,1610612742,34,61,2022-03-10T02:54:07Z,3230000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M48.00S,2022-03-10T02:54:19.1Z,3,REGULAR,2pt,Jump Shot,[],1628973,15.850854139290407,29.65686274509804,1610612742,34,61,2022-03-10T02:55:07Z,3240000,102.0,96.0,1,left,MISS J. Brunson 14' driving floating Shot,[1628973],1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,14.02,Missed,,,,,,,,,,,,,,,,,,
325,PT11M45.00S,2022-03-10T02:54:22.1Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,34,61,2022-03-10T02:54:28Z,3250000,,,0,,M. Robinson REBOUND (Off:3 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,324.0,8.0,5.0,3.0,,,,,,,,,,,,,,
327,PT11M44.00S,2022-03-10T02:54:27.8Z,3,REGULAR,turnover,lost ball,[],1629011,,,1610612752,34,61,2022-03-10T02:56:39Z,3270000,,,0,,M. Robinson lost ball TURNOVER (1 TO),"[1629011, 1628973]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,1.0,Brunson,1628973.0,,,,,,,,,,
328,PT11M44.00S,2022-03-10T02:54:27.8Z,3,REGULAR,steal,,[],1628973,,,1610612742,34,61,2022-03-10T02:54:29Z,3280000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M40.00S,2022-03-10T02:54:39.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203493,24.392247043363994,87.00980392156863,1610612742,34,61,2022-03-10T02:57:11Z,3300000,-185.0,177.0,1,left,MISS R. Bullock 25' running 3PT,[203493],1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,
331,PT11M38.00S,2022-03-10T02:54:41.3Z,3,REGULAR,rebound,defensive,[],202692,,,1610612752,34,61,2022-03-10T02:57:11Z,3310000,,,0,,A. Burks REBOUND (Off:0 Def:8),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,330.0,8.0,8.0,0.0,,,,,,,,,,,,,,
332,PT11M20.00S,2022-03-10T02:54:46.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203944,67.62483574244416,30.637254901960787,1610612752,34,61,2022-03-10T02:57:45Z,3320000,-97.0,252.0,1,right,MISS J. Randle 26' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,
333,PT11M20.00S,2022-03-10T02:54:46.3Z,3,REGULAR,rebound,defensive,[],203493,,,1610612742,34,61,2022-03-10T02:54:52Z,3330000,,,0,,R. Bullock REBOUND (Off:1 Def:5),[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,332.0,6.0,5.0,1.0,,,,,,,,,,,,,,
334,PT11M09.00S,2022-03-10T02:54:58.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.915243101182654,51.9607843137255,1610612742,36,61,2022-03-10T02:55:05Z,3340000,-10.0,13.0,1,left,D. Powell Layup (4 PTS) (L. Doncic 3 AST),"[203939, 1629029]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,1.59,Made,,,,,4.0,,,,L. Doncic,1629029.0,3.0,,,,,,,
336,PT10M48.00S,2022-03-10T02:55:20.2Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,36,61,2022-03-10T02:55:26Z,3360000,,,0,,J. Randle bad pass out-of-bounds TURNOVER (1 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,,,,,,,,1.0,,,,,,1662.0,,,,,,
337,PT10M35.00S,2022-03-10T02:55:38.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203939,6.915243101182654,53.18627450980392,1610612742,36,61,2022-03-10T02:55:43Z,3370000,-16.0,13.0,1,left,MISS D. Powell alley-oop Layup,[203939],1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,
338,PT10M33.00S,2022-03-10T02:55:40.7Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,36,61,2022-03-10T02:55:40Z,3380000,,,0,,M. Robinson REBOUND (Off:3 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,337.0,9.0,6.0,3.0,,,,,,,,,,,,,,
339,PT10M22.00S,2022-03-10T02:55:51.3Z,3,REGULAR,foul,offensive,[],203095,,,1610612752,36,61,2022-03-10T02:56:04Z,3390000,,,0,,E. Fournier charge offensive FOUL (3 PF),"[203095, 203939]",1610612752.0,NYK,charge,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,1626301.0,3.0,0.0,Powell,203939.0,,
341,PT10M22.00S,2022-03-10T02:55:51.3Z,3,REGULAR,turnover,offensive foul,[],203095,,,1610612752,36,61,2022-03-10T02:55:51Z,3410000,,,0,,E. Fournier offensive foul TURNOVER (1 TO),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,1.0,,,,,,1626301.0,,,,,,
342,PT10M09.00S,2022-03-10T02:56:22.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627827,18.74178712220762,93.87254901960785,1610612742,36,61,2022-03-10T02:56:26Z,3420000,-219.0,124.0,1,left,MISS D. Finney-Smith 25' 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,
343,PT10M05.00S,2022-03-10T02:56:26.5Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,36,61,2022-03-10T02:56:26Z,3430000,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,342.0,4.0,4.0,0.0,,,,,,,,,,,,,,
346,PT09M59.00S,2022-03-10T02:56:46.2Z,3,REGULAR,foul,personal,['3freethrow'],1628973,,,1610612752,36,61,2022-03-10T02:57:28Z,3460000,,,0,,J. Brunson shooting personal FOUL (1 PF) (Burks 3 FT),"[1628973, 202692]",1610612742.0,DAL,shooting,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Burks,202692.0,,
348,PT09M59.00S,2022-03-10T02:57:29.7Z,3,REGULAR,freethrow,1 of 3,[],202692,,,1610612752,36,62,2022-03-10T02:57:29Z,3480000,,,0,,A. Burks Free Throw 1 of 3 (10 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
349,PT09M59.00S,2022-03-10T02:57:33.7Z,3,REGULAR,freethrow,2 of 3,[],202692,,,1610612752,36,63,2022-03-10T02:57:33Z,3490000,,,0,,A. Burks Free Throw 2 of 3 (11 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
350,PT09M59.00S,2022-03-10T02:57:50.4Z,3,REGULAR,freethrow,3 of 3,[],202692,,,1610612752,36,64,2022-03-10T02:57:50Z,3500000,,,0,,A. Burks Free Throw 3 of 3 (12 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
351,PT09M44.00S,2022-03-10T02:58:07.6Z,3,REGULAR,3pt,Jump Shot,[],1629029,32.14520367936925,39.46078431372549,1610612742,39,64,2022-03-10T02:58:12Z,3510000,53.0,250.0,1,left,L. Doncic 25' 3PT  (15 PTS) (D. Finney-Smith 2 AST),"[1629029, 1627827]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,25.52,Made,,,,,15.0,,,,D. Finney-Smith,1627827.0,2.0,,,,,,,
353,PT09M27.00S,2022-03-10T02:58:24.8Z,3,REGULAR,3pt,Jump Shot,[],203944,72.7496714848883,15.931372549019606,1610612752,39,67,2022-03-10T02:58:32Z,3530000,-170.0,204.0,1,right,J. Randle 26' 3PT bank (10 PTS) (A. Burks 5 AST),"[203944, 202692]",1610612752.0,NYK,bank,,,Randle,J. Randle,,,,,26.55,Made,,,,,10.0,,,,A. Burks,202692.0,5.0,,,,,,,
355,PT09M13.00S,2022-03-10T02:58:38.4Z,3,REGULAR,2pt,Jump Shot,[],1629029,21.681997371879106,67.67003676470588,1610612742,41,67,2022-03-10T02:58:45Z,3550000,-88.0,151.0,1,left,L. Doncic 17' step back Jump Shot (17 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,17.52,Made,,,,,17.0,,,,,,,,,,,,,
356,PT09M06.00S,2022-03-10T02:58:47.9Z,3,REGULAR,foul,offensive,[],203944,,,1610612752,41,67,2022-03-10T03:01:24Z,3560000,,,0,,J. Randle offensive FOUL (2 PF),"[203944, 1627827]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,1199.0,2.0,1.0,Finney-Smith,1627827.0,,
358,PT09M06.00S,2022-03-10T02:58:47.9Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612752,41,67,2022-03-10T02:58:47Z,3580000,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,2.0,,,,,,1199.0,,,,,,
359,PT08M55.00S,2022-03-10T02:59:19.6Z,3,REGULAR,foul,personal,[],1629628,,,1610612742,41,67,2022-03-10T02:59:45Z,3590000,,,0,,R. Barrett personal FOUL (3 PF),"[1629628, 203939]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,1199.0,3.0,0.0,Powell,203939.0,,
361,PT08M48.00S,2022-03-10T02:59:50.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,31.225361366622867,68.62745098039215,1610612742,44,67,2022-03-10T02:59:55Z,3610000,-93.0,241.0,1,left,L. Doncic 25' 3PT  (20 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,25.84,Made,,,,,20.0,,,,,,,,,,,,,
