actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
526,PT09M41.00S,2022-01-06T02:33:05.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,16.90210249671485,38.23529411764706,1610612742,73,71,2022-01-06T02:35:46Z,5260000,59.0,106.0,1,left,MISS L. Doncic 12' turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,,,,12.16,Missed,,,,,,,,,,,,,,,
527,PT09M38.00S,2022-01-06T02:33:08.2Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,73,71,2022-01-06T02:33:10Z,5270000,,,0,,G. Payton II REBOUND (Off:1 Def:9),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,526.0,10.0,9.0,1.0,,,,,,,,,,,
553,PT09M28.00S,2022-01-06T02:33:34.1Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,73,71,2022-01-06T02:38:36Z,5275000,,,0,,S. Curry bad pass TURNOVER (3 TO),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,3.0,,,,,,,,,,,,,,,,,,,
528,PT09M28.00S,2022-01-06T02:33:35.0Z,4,REGULAR,foul,personal,[],1627780,,,1610612742,73,71,2022-01-06T02:39:29Z,5280000,,,0,,G. Payton II loose ball personal FOUL (2 PF),"[1627780, 1628973]",1610612744.0,GSW,loose ball,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,201245.0,,,2.0,0.0,Brunson,1628973.0
531,PT09M28.00S,2022-01-06T02:33:46.2Z,4,REGULAR,substitution,out,[],203493,,,1610612742,73,71,2022-01-06T02:33:53Z,5310000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M28.00S,2022-01-06T02:33:46.2Z,4,REGULAR,substitution,in,[],1628425,,,1610612742,73,71,2022-01-06T02:33:53Z,5320000,,,0,,SUB in: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M14.00S,2022-01-06T02:34:19.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,19.92444152431012,6.862745098039216,1610612742,73,71,2022-01-06T02:34:23Z,5330000,216.0,135.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,25.44,Missed,,,,,,,,,,,,,,,
534,PT09M13.00S,2022-01-06T02:34:20.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,73,71,2022-01-06T02:34:23Z,5340000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,533.0,,,,,,,,,,,,,,
535,PT09M13.00S,2022-01-06T02:34:24.8Z,4,REGULAR,foul,personal,[],1627814,,,1610612742,73,71,2022-01-06T02:35:05Z,5350000,,,0,,D. Lee loose ball personal FOUL (1 PF),"[1627814, 1628467]",1610612744.0,GSW,loose ball,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,201245.0,,,1.0,0.0,Kleber,1628467.0
537,PT09M07.00S,2022-01-06T02:34:55.0Z,4,REGULAR,foul,personal,['2freethrow'],201939,,,1610612742,73,71,2022-01-06T02:35:00Z,5370000,,,0,,S. Curry shooting personal FOUL (1 PF) (Doncic 2 FT),"[201939, 1629029]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,201245.0,,,1.0,0.0,Doncic,1629029.0
539,PT09M07.00S,2022-01-06T02:35:20.6Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629029,,,1610612742,74,71,2022-01-06T02:35:54Z,5390000,,,0,,L. Doncic Free Throw 1 of 2 (24 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,,,,,24.0,,,,,,,,,,
540,PT09M07.00S,2022-01-06T02:35:21.6Z,4,REGULAR,substitution,out,[],1628973,,,1610612742,74,71,2022-01-06T02:35:29Z,5400000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M07.00S,2022-01-06T02:35:21.6Z,4,REGULAR,substitution,in,[],1627827,,,1610612742,74,71,2022-01-06T02:35:29Z,5410000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M07.00S,2022-01-06T02:35:20.6Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629029,,,1610612742,74,71,2022-01-06T02:35:54Z,5420000,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Missed,,,,,,,,,,,,,,,
543,PT09M04.00S,2022-01-06T02:35:23.6Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,74,71,2022-01-06T02:35:54Z,5430000,,,0,,N. Bjelica REBOUND (Off:1 Def:2),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,542.0,3.0,2.0,1.0,,,,,,,,,,,
544,PT08M55.00S,2022-01-06T02:35:54.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629308,93.64323258869908,50.0,1610612744,74,73,2022-01-06T02:36:04Z,5440000,0.0,7.0,1,right,J. Toscano-Anderson driving DUNK (9 PTS) (S. Curry 5 AST),"[1629308, 201939]",1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,0.73,Made,,,,,9.0,S. Curry,201939.0,5.0,,,,,,,
546,PT08M34.00S,2022-01-06T02:36:17.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629308,,,1610612742,74,73,2022-01-06T02:36:30Z,5460000,,,0,,J. Toscano-Anderson shooting personal FOUL (3 PF) (Doncic 2 FT),"[1629308, 1629029]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,1830.0,,,3.0,0.0,Doncic,1629029.0
548,PT08M34.00S,2022-01-06T02:36:52.9Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,75,73,2022-01-06T02:36:52Z,5480000,,,0,,L. Doncic Free Throw 1 of 2 (25 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,,,,,25.0,,,,,,,,,,
549,PT08M34.00S,2022-01-06T02:37:15.8Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,76,73,2022-01-06T02:37:15Z,5490000,,,0,,L. Doncic Free Throw 2 of 2 (26 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,Made,,,,,26.0,,,,,,,,,,
550,PT08M19.00S,2022-01-06T02:37:33.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,94.03745072273325,50.73529411764706,1610612744,76,75,2022-01-06T02:42:02Z,5500000,4.0,4.0,1,right,S. Curry driving reverse Layup (14 PTS),[201939],1610612744.0,GSW,driving reverse,,,Curry,S. Curry,,,,,,,,0.51,Made,,,,,14.0,,,,,,,,,,
551,PT07M55.00S,2022-01-06T02:37:55.7Z,4,REGULAR,3pt,Jump Shot,[],1627827,32.933639947437584,49.26470588235294,1610612742,79,75,2022-01-06T02:38:00Z,5510000,4.0,257.0,1,left,D. Finney-Smith 25' 3PT  (13 PTS) (L. Doncic 7 AST),"[1627827, 1629029]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,25.71,Made,,,,,13.0,L. Doncic,1629029.0,7.0,,,,,,,
554,PT07M36.00S,2022-01-06T02:38:15.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627814,93.51182654402102,49.26470588235294,1610612744,79,75,2022-01-06T02:38:22Z,5530000,-4.0,8.0,1,right,MISS D. Lee driving Layup,[1627814],1610612744.0,GSW,driving,,,Lee,D. Lee,,,,,,,,0.93,Missed,,,,,,,,,,,,,,,
555,PT07M35.00S,2022-01-06T02:38:16.5Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,79,75,2022-01-06T02:38:22Z,5540000,,,0,,M. Kleber REBOUND (Off:1 Def:7),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,554.0,8.0,7.0,1.0,,,,,,,,,,,
556,PT07M23.00S,2022-01-06T02:38:28.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627827,6.915243101182654,51.225490196078425,1610612742,79,75,2022-01-06T02:38:43Z,5550000,-6.0,13.0,1,left,MISS D. Finney-Smith cutting Layup,[1627827],1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,,,,1.39,Missed,,,,,,,,,,,,,,,
557,PT07M21.00S,2022-01-06T02:38:30.2Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,79,75,2022-01-06T02:38:30Z,5560000,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:4),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,556.0,5.0,4.0,1.0,,,,,,,,,,,
558,PT07M03.00S,2022-01-06T02:38:48.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.85479632063075,53.92156862745098,1610612744,79,75,2022-01-06T02:38:54Z,5570000,20.0,15.0,1,right,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,,,,2.45,Missed,,,,,,,,,,,,,,,
559,PT07M02.00S,2022-01-06T02:38:49.5Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,79,75,2022-01-06T02:38:54Z,5580000,,,0,,M. Kleber REBOUND (Off:1 Def:8),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,558.0,9.0,8.0,1.0,,,,,,,,,,,
560,PT06M55.00S,2022-01-06T02:38:57.4Z,4,REGULAR,2pt,Jump Shot,[],203501,11.777266754270697,20.34313725490196,1610612742,81,75,2022-01-06T02:39:01Z,5590000,148.0,58.0,1,left,T. Hardaway Jr. 15' step back Jump Shot (12 PTS) (L. Doncic 8 AST),"[203501, 1629029]",1610612742.0,DAL,step back,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,15.93,Made,,,,,12.0,L. Doncic,1629029.0,8.0,,,,,,,
562,PT06M53.00S,2022-01-06T02:39:02.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,81,75,2022-01-06T02:39:02Z,5610000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M53.00S,2022-01-06T02:39:10.3Z,4,REGULAR,substitution,out,[],1628467,,,1610612744,81,75,2022-01-06T02:42:05Z,5620000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M53.00S,2022-01-06T02:39:10.3Z,4,REGULAR,substitution,out,[],1629029,,,1610612744,81,75,2022-01-06T02:42:05Z,5630000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M53.00S,2022-01-06T02:39:10.3Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,81,75,2022-01-06T02:42:05Z,5640000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
567,PT06M53.00S,2022-01-06T02:39:10.3Z,4,REGULAR,substitution,out,[],202357,,,1610612744,81,75,2022-01-06T02:42:05Z,5650000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
568,PT06M53.00S,2022-01-06T02:39:10.3Z,4,REGULAR,substitution,out,[],201939,,,1610612744,81,75,2022-01-06T02:42:05Z,5660000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M53.00S,2022-01-06T02:39:10.3Z,4,REGULAR,substitution,out,[],1629308,,,1610612744,81,75,2022-01-06T02:42:05Z,5670000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M53.00S,2022-01-06T02:39:10.3Z,4,REGULAR,substitution,in,[],1628973,,,1610612744,81,75,2022-01-06T02:42:05Z,5680000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M53.00S,2022-01-06T02:39:10.3Z,4,REGULAR,substitution,in,[],203939,,,1610612744,81,75,2022-01-06T02:42:05Z,5690000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M53.00S,2022-01-06T02:39:10.3Z,4,REGULAR,substitution,in,[],203110,,,1610612744,81,75,2022-01-06T02:42:05Z,5700000,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M53.00S,2022-01-06T02:39:10.3Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,81,75,2022-01-06T02:42:05Z,5710000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M53.00S,2022-01-06T02:39:10.3Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,81,75,2022-01-06T02:42:05Z,5720000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M53.00S,2022-01-06T02:39:10.3Z,4,REGULAR,substitution,in,[],203952,,,1610612744,81,75,2022-01-06T02:42:05Z,5730000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M34.00S,2022-01-06T02:42:41.1Z,4,REGULAR,2pt,Jump Shot,[],203110,79.05716162943496,14.460784313725492,1610612744,81,75,2022-01-06T02:42:45Z,5740000,-178.0,144.0,1,right,MISS D. Green 22' Jump Shot,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,22.9,Missed,,,,,,,,,,,,,,,
577,PT06M32.00S,2022-01-06T02:42:43.1Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,81,75,2022-01-06T02:42:45Z,5750000,,,0,,D. Powell REBOUND (Off:4 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,576.0,5.0,1.0,4.0,,,,,,,,,,,
578,PT06M24.00S,2022-01-06T02:42:51.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,12.302890932982917,50.245098039215684,1610612742,83,75,2022-01-06T02:42:57Z,5760000,-1.0,63.0,1,left,T. Hardaway Jr. 6' driving floating Jump Shot (14 PTS) (J. Brunson 4 AST),"[203501, 1628973]",1610612742.0,DAL,driving floating,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,6.31,Made,,,,,14.0,J. Brunson,1628973.0,4.0,,,,,,,
580,PT06M07.00S,2022-01-06T02:43:07.3Z,4,REGULAR,3pt,Jump Shot,[],1627814,90.62089356110381,4.6568627450980395,1610612744,83,75,2022-01-06T02:43:12Z,5780000,-227.0,36.0,1,right,MISS D. Lee 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,22.95,Missed,,,,,,,,,,,,,,,
581,PT06M04.00S,2022-01-06T02:43:10.3Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,83,75,2022-01-06T02:43:12Z,5790000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:5),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,580.0,7.0,5.0,2.0,,,,,,,,,,,
582,PT05M54.00S,2022-01-06T02:43:26.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627814,,,1610612742,83,75,2022-01-06T02:43:32Z,5800000,,,0,,D. Lee personal FOUL (2 PF) (Powell 2 FT),"[1627814, 203939]",1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,1628171.0,,,2.0,0.0,Powell,203939.0
584,PT05M54.00S,2022-01-06T02:44:00.7Z,4,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,84,75,2022-01-06T02:44:00Z,5820000,,,0,,D. Powell Free Throw 1 of 2 (7 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
585,PT05M54.00S,2022-01-06T02:44:18.3Z,4,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,85,75,2022-01-06T02:44:18Z,5830000,,,0,,D. Powell Free Throw 2 of 2 (8 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
586,PT05M41.00S,2022-01-06T02:44:34.4Z,4,REGULAR,foul,personal,[],203939,,,1610612744,85,75,2022-01-06T02:44:49Z,5840000,,,0,,D. Powell personal FOUL (3 PF),"[203939, 203952]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,1830.0,,,3.0,0.0,Wiggins,203952.0
588,PT05M33.00S,2022-01-06T02:45:00.4Z,4,REGULAR,3pt,Jump Shot,[],1627814,94.69448094612353,3.9215686274509802,1610612744,85,75,2022-01-06T02:45:05Z,5860000,-230.0,-3.0,1,right,MISS D. Lee 3PT,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,23.04,Missed,,,,,,,,,,,,,,,
589,PT05M30.00S,2022-01-06T02:45:03.4Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,85,75,2022-01-06T02:45:05Z,5870000,,,0,,D. Powell REBOUND (Off:4 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,588.0,6.0,2.0,4.0,,,,,,,,,,,
590,PT05M11.00S,2022-01-06T02:45:22.0Z,4,REGULAR,3pt,Jump Shot,[],1627827,29.6484888304862,26.47058823529412,1610612742,88,75,2022-01-06T02:45:26Z,5880000,118.0,226.0,1,left,D. Finney-Smith 25' 3PT  (16 PTS) (T. Hardaway Jr. 1 AST),"[1627827, 203501]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,25.49,Made,,,,,16.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,
592,PT04M53.00S,2022-01-06T02:45:39.5Z,4,REGULAR,3pt,Jump Shot,[],203952,78.26872536136662,10.294117647058822,1610612744,88,75,2022-01-06T02:48:07Z,5900000,-199.0,152.0,1,right,MISS A. Wiggins 24' step back 3PT,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,,,,24.99,Missed,,,,,,,,,,,,,,,
593,PT04M51.00S,2022-01-06T02:45:41.5Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,88,75,2022-01-06T02:45:44Z,5910000,,,0,,D. Finney-Smith REBOUND (Off:2 Def:6),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,592.0,8.0,6.0,2.0,,,,,,,,,,,
594,PT04M37.00S,2022-01-06T02:45:56.1Z,4,REGULAR,2pt,Jump Shot,[],203501,11.908672798948752,77.94117647058823,1610612742,88,75,2022-01-06T02:45:59Z,5920000,-140.0,59.0,1,left,MISS T. Hardaway Jr. 15' pullup Shot,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,15.18,Missed,,,,,,,,,,,,,,,
595,PT04M35.00S,2022-01-06T02:45:58.1Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,88,75,2022-01-06T02:45:59Z,5930000,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,594.0,2.0,2.0,0.0,,,,,,,,,,,
596,PT04M25.00S,2022-01-06T02:46:08.1Z,4,REGULAR,turnover,bad pass,[],203110,,,1610612744,88,75,2022-01-06T02:46:12Z,5940000,,,0,,D. Green bad pass TURNOVER (5 TO),"[203110, 203939]",1610612744.0,GSW,,,,Green,D. Green,,,,,5.0,Powell,203939.0,,,,,,,,,,,,,,,,,
597,PT04M25.00S,2022-01-06T02:46:08.1Z,4,REGULAR,steal,,[],203939,,,1610612742,88,75,2022-01-06T02:46:09Z,5950000,,,0,,D. Powell STEAL (2 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M24.00S,2022-01-06T02:46:15.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,88,75,2022-01-06T02:46:15Z,5960000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M24.00S,2022-01-06T02:47:48.7Z,4,REGULAR,substitution,out,[],1628425,,,1610612742,88,75,2022-01-06T02:49:10Z,5970000,,,0,,SUB out: S. Brown,[1628425],1610612742.0,DAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M24.00S,2022-01-06T02:47:48.7Z,4,REGULAR,substitution,out,[],203501,,,1610612742,88,75,2022-01-06T02:49:10Z,5980000,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M24.00S,2022-01-06T02:47:48.7Z,4,REGULAR,substitution,out,[],1627814,,,1610612742,88,75,2022-01-06T02:49:10Z,5990000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M24.00S,2022-01-06T02:47:48.7Z,4,REGULAR,substitution,out,[],1626172,,,1610612742,88,75,2022-01-06T02:49:10Z,6000000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M24.00S,2022-01-06T02:47:48.7Z,4,REGULAR,substitution,in,[],203493,,,1610612742,88,75,2022-01-06T02:49:10Z,6010000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M24.00S,2022-01-06T02:47:48.7Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,88,75,2022-01-06T02:49:10Z,6020000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
605,PT04M24.00S,2022-01-06T02:47:48.7Z,4,REGULAR,substitution,in,[],1627780,,,1610612742,88,75,2022-01-06T02:49:10Z,6030000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M24.00S,2022-01-06T02:47:48.7Z,4,REGULAR,substitution,in,[],201939,,,1610612742,88,75,2022-01-06T02:49:10Z,6040000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M11.00S,2022-01-06T02:49:48.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203110,,,1610612742,88,75,2022-01-06T02:49:55Z,6050000,,,0,,D. Green shooting personal FOUL (2 PF) (Finney-Smith 2 FT),"[203110, 1627827]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,,,,,,,,,,,,,,1830.0,,,2.0,1.0,Finney-Smith,1627827.0
609,PT04M11.00S,2022-01-06T02:50:19.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627827,,,1610612742,89,75,2022-01-06T02:50:19Z,6070000,,,0,,D. Finney-Smith Free Throw 1 of 2 (17 PTS),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,Made,,,,,17.0,,,,,,,,,,
610,PT04M11.00S,2022-01-06T02:50:25.4Z,4,REGULAR,substitution,out,[],203939,,,1610612742,89,75,2022-01-06T02:50:30Z,6080000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M11.00S,2022-01-06T02:50:25.4Z,4,REGULAR,substitution,in,[],1628467,,,1610612742,89,75,2022-01-06T02:50:30Z,6090000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
612,PT04M11.00S,2022-01-06T02:50:47.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627827,,,1610612742,89,75,2022-01-06T02:50:47Z,6100000,,,0,,MISS D. Finney-Smith Free Throw 2 of 2,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,Missed,,,,,,,,,,,,,,,
613,PT04M08.00S,2022-01-06T02:50:49.4Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,89,75,2022-01-06T02:50:49Z,6110000,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,612.0,3.0,3.0,0.0,,,,,,,,,,,
614,PT04M01.00S,2022-01-06T02:50:56.5Z,4,REGULAR,3pt,Jump Shot,[],201939,69.46452036793693,20.833333333333336,1610612744,89,75,2022-01-06T02:51:02Z,6120000,-146.0,235.0,1,right,MISS S. Curry 27' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,27.61,Missed,,,,,,,,,,,,,,,
615,PT03M58.00S,2022-01-06T02:51:00.0Z,4,REGULAR,rebound,offensive,[],203952,,,1610612744,89,75,2022-01-06T02:51:00Z,6130000,,,0,,A. Wiggins REBOUND (Off:2 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,614.0,3.0,1.0,2.0,,,,,,,,,,,
616,PT03M50.00S,2022-01-06T02:51:09.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,93.51182654402102,47.549019607843135,1610612744,89,77,2022-01-06T02:56:00Z,6140000,-12.0,8.0,1,right,A. Wiggins driving finger roll Layup (14 PTS) (D. Green 4 AST),"[203952, 203110]",1610612744.0,GSW,driving finger roll,,,Wiggins,A. Wiggins,,,,,,,,1.5,Made,,,,,14.0,D. Green,203110.0,4.0,,,,,,,
