actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
441,PT12M00.00S,2022-02-13T03:18:41.0Z,4,REGULAR,substitution,out,['startperiod'],1629611,,,1610612742,67,70,2022-02-13T03:20:13Z,4080000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT12M00.00S,2022-02-13T03:18:41.0Z,4,REGULAR,substitution,in,['startperiod'],202704,,,1610612742,67,70,2022-02-13T03:20:13Z,4090000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT12M00.00S,2022-02-13T03:20:27.8Z,4,REGULAR,period,start,[],0,,,1610612746,67,70,2022-02-13T03:20:27Z,4100000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT11M45.00S,2022-02-13T03:20:41.4Z,4,REGULAR,turnover,lost ball,[],1629599,,,1610612746,67,70,2022-02-13T03:20:46Z,4110000,,,0,,A. Coffey lost ball TURNOVER (1 TO),"[1629599, 1630182]",1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,1.0,Green,1630182.0,,
445,PT11M45.00S,2022-02-13T03:20:41.4Z,4,REGULAR,steal,,[],1630182,,,1610612742,67,70,2022-02-13T03:20:43Z,4120000,,,0,,J. Green STEAL (3 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT11M41.00S,2022-02-13T03:20:45.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630182,90.3580814717477,50.49019607843137,1610612742,67,70,2022-02-13T03:20:50Z,4130000,2.0,38.0,1,right,MISS J. Green running Layup - blocked,"[1630182, 203496]",1610612742.0,DAL,running,,,Green,J. Green,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,Covington,203496.0
447,PT11M41.00S,2022-02-13T03:20:45.2Z,4,REGULAR,block,,[],203496,,,1610612742,67,70,2022-02-13T03:20:48Z,4140000,,,0,,R. Covington BLOCK (1 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT11M41.00S,2022-02-13T03:20:45.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,67,70,2022-02-13T03:20:50Z,4150000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,446.0,,,,,,,,,,,,,,
449,PT11M20.00S,2022-02-13T03:21:19.4Z,4,REGULAR,2pt,Jump Shot,[],1628379,20.844283837056505,64.70588235294117,1610612746,67,72,2022-02-13T03:21:23Z,4160000,-74.0,143.0,1,left,L. Kennard 16' pullup Jump Shot (2 PTS),[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,16.11,Made,2.0,,,,,,,,,,,,,,,,,,
450,PT11M01.00S,2022-02-13T03:21:39.0Z,4,REGULAR,turnover,bad pass,[],1628973,,,1610612742,67,72,2022-02-13T03:21:42Z,4170000,,,0,,J. Brunson bad pass TURNOVER (2 TO),"[1628973, 203496]",1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,2.0,Covington,203496.0,,
451,PT11M01.00S,2022-02-13T03:21:39.0Z,4,REGULAR,steal,,[],203496,,,1610612746,67,72,2022-02-13T03:21:48Z,4180000,,,0,,R. Covington STEAL (1 STL),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT10M47.00S,2022-02-13T03:21:53.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,19.136005256241788,7.352941176470589,1610612746,67,75,2022-02-13T03:21:56Z,4190000,213.0,127.0,1,left,L. Kennard 24' 3PT  (5 PTS) (A. Coffey 1 AST),"[1628379, 1629599]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,24.84,Made,5.0,A. Coffey,1629599.0,1.0,,,,,,,,,,,,,,,
454,PT10M32.00S,2022-02-13T03:22:09.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.70105124835742,38.72549019607843,1610612742,69,75,2022-02-13T03:22:14Z,4210000,-56.0,44.0,1,right,J. Brunson 7' driving floating Jump Shot (20 PTS) (M. Kleber 1 AST),"[1628973, 1628467]",1610612742.0,DAL,driving floating,,,Brunson,J. Brunson,,,,,7.17,Made,20.0,M. Kleber,1628467.0,1.0,,,,,,,,,,,,,,,
456,PT10M32.00S,2022-02-13T03:22:13.9Z,4,REGULAR,foul,personal,['1freethrow'],203496,,,1610612742,69,75,2022-02-13T03:22:29Z,4230000,,,0,,R. Covington shooting personal FOUL (1 PF) (Brunson 1 FT),"[203496, 1628973]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,200832.0,1.0,0.0,Brunson,1628973.0,,,,,,
458,PT10M32.00S,2022-02-13T03:22:25.3Z,4,REGULAR,substitution,out,[],1630182,,,1610612742,69,75,2022-02-13T03:22:51Z,4250000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT10M32.00S,2022-02-13T03:22:25.3Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,69,75,2022-02-13T03:22:51Z,4260000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT10M32.00S,2022-02-13T03:22:49.8Z,4,REGULAR,freethrow,1 of 1,[],1628973,,,1610612742,69,75,2022-02-13T03:22:49Z,4270000,,,0,,MISS J. Brunson Free Throw 1 of 1,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
461,PT10M30.00S,2022-02-13T03:22:51.4Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,69,75,2022-02-13T03:22:51Z,4280000,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,460.0,2.0,2.0,0.0,,,,,,,,,,,
462,PT10M19.00S,2022-02-13T03:23:02.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,7.046649145860711,51.71568627450981,1610612746,69,77,2022-02-13T03:23:10Z,4290000,-9.0,14.0,1,left,I. Hartenstein alley-oop Layup (2 PTS) (R. Jackson 6 AST),"[1628392, 202704]",1610612746.0,LAC,alley-oop,,,Hartenstein,I. Hartenstein,,,,,1.62,Made,2.0,R. Jackson,202704.0,6.0,,,,,,,,,,,,,,,
464,PT09M58.00S,2022-02-13T03:23:22.9Z,4,REGULAR,2pt,Jump Shot,[],1628373,91.93495400788436,30.392156862745097,1610612742,69,77,2022-02-13T03:23:27Z,4310000,-98.0,23.0,1,right,MISS F. Ntilikina 10' fadeaway Shot,[1628373],1610612742.0,DAL,fadeaway,,,Ntilikina,F. Ntilikina,,,,,10.07,Missed,,,,,,,,,,,,,,,,,,,
465,PT09M55.00S,2022-02-13T03:23:25.9Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,69,77,2022-02-13T03:23:27Z,4320000,,,0,,I. Hartenstein REBOUND (Off:0 Def:3),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,464.0,3.0,3.0,0.0,,,,,,,,,,,
466,PT09M39.00S,2022-02-13T03:23:41.5Z,4,REGULAR,3pt,Jump Shot,[],203496,28.728646517739815,73.77450980392157,1610612746,69,77,2022-02-13T03:23:45Z,4330000,-119.0,218.0,1,left,MISS R. Covington 24' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,24.79,Missed,,,,,,,,,,,,,,,,,,,
467,PT09M37.00S,2022-02-13T03:23:43.5Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,69,77,2022-02-13T03:23:45Z,4340000,,,0,,L. Doncic REBOUND (Off:0 Def:13),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,466.0,13.0,13.0,0.0,,,,,,,,,,,
468,PT09M32.00S,2022-02-13T03:23:48.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628373,87.07293035479631,93.87254901960785,1610612742,69,77,2022-02-13T03:23:53Z,4350000,219.0,69.0,1,right,MISS F. Ntilikina 3PT,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,,
469,PT09M28.00S,2022-02-13T03:23:52.8Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,69,77,2022-02-13T03:23:53Z,4360000,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,468.0,3.0,3.0,0.0,,,,,,,,,,,
470,PT09M13.00S,2022-02-13T03:24:07.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,8.360709592641262,38.23529411764706,1610612746,69,77,2022-02-13T03:24:10Z,4370000,59.0,26.0,1,left,MISS R. Jackson 6' driving floating bank Shot,[202704],1610612746.0,LAC,driving floating bank,,,Jackson,R. Jackson,,,,,6.43,Missed,,,,,,,,,,,,,,,,,,,
471,PT09M11.00S,2022-02-13T03:24:09.2Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,69,77,2022-02-13T03:24:10Z,4380000,,,0,,L. Doncic REBOUND (Off:0 Def:14),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,470.0,14.0,14.0,0.0,,,,,,,,,,,
472,PT09M09.00S,2022-02-13T03:24:13.7Z,4,REGULAR,foul,personal,[],203496,,,1610612742,69,77,2022-02-13T04:06:59Z,4390000,,,0,,R. Covington take personal FOUL (2 PF),"[203496, 1629029]",1610612746.0,LAC,take,,,Covington,R. Covington,,,,,,,,,,,,,,,202053.0,2.0,0.0,Doncic,1629029.0,,,,,,
474,PT09M09.00S,2022-02-13T03:24:19.7Z,4,REGULAR,substitution,out,[],1628373,,,1610612742,69,77,2022-02-13T03:24:23Z,4410000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT09M09.00S,2022-02-13T03:24:19.7Z,4,REGULAR,substitution,in,[],1627827,,,1610612742,69,77,2022-02-13T03:24:23Z,4420000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT08M59.00S,2022-02-13T03:24:45.8Z,4,REGULAR,3pt,Jump Shot,[],1628973,88.38699080157687,94.85294117647058,1610612742,69,77,2022-02-13T03:24:50Z,4430000,224.0,57.0,1,right,MISS J. Brunson 3PT,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,23.14,Missed,,,,,,,,,,,,,,,,,,,
477,PT08M56.00S,2022-02-13T03:24:48.8Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,69,77,2022-02-13T03:24:50Z,4440000,,,0,,A. Coffey REBOUND (Off:1 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,476.0,3.0,2.0,1.0,,,,,,,,,,,
478,PT08M46.00S,2022-02-13T03:25:01.1Z,4,REGULAR,foul,offensive,[],1628379,,,1610612746,69,77,2022-02-13T03:25:21Z,4450000,,,0,,L. Kennard charge offensive FOUL (3 PF),"[1628379, 1628973]",1610612746.0,LAC,charge,,,Kennard,L. Kennard,,,,,,,,,,,,,,,202053.0,3.0,0.0,Brunson,1628973.0,,,,,,
480,PT08M46.00S,2022-02-13T03:25:01.1Z,4,REGULAR,turnover,offensive foul,[],1628379,,,1610612746,69,77,2022-02-13T03:25:01Z,4470000,,,0,,L. Kennard offensive foul TURNOVER (2 TO),[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,202053.0,,,,,,2.0,,,,
481,PT08M46.00S,2022-02-13T03:25:11.8Z,4,REGULAR,substitution,out,[],1628467,,,1610612742,69,77,2022-02-13T03:25:15Z,4480000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT08M46.00S,2022-02-13T03:25:11.8Z,4,REGULAR,substitution,in,[],203939,,,1610612742,69,77,2022-02-13T03:25:15Z,4490000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT08M35.00S,2022-02-13T03:25:33.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203493,67.23061760840999,38.72549019607843,1610612742,69,77,2022-02-13T03:25:37Z,4500000,-56.0,256.0,1,right,MISS R. Bullock 26' 3PT,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,,
484,PT08M32.00S,2022-02-13T03:25:36.0Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,69,77,2022-02-13T03:25:37Z,4510000,,,0,,I. Hartenstein REBOUND (Off:0 Def:4),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,483.0,4.0,4.0,0.0,,,,,,,,,,,
485,PT08M25.00S,2022-02-13T03:25:42.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",203496,10.5946123521682,57.59803921568627,1610612746,69,79,2022-02-13T03:25:51Z,4520000,-38.0,47.0,1,left,R. Covington 6' driving floating bank Jump Shot (5 PTS),[203496],1610612746.0,LAC,driving floating bank,,,Covington,R. Covington,,,,,6.05,Made,5.0,,,,,,,,,,,,,,,,,,
486,PT08M09.00S,2022-02-13T03:25:58.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,87.20433639947439,52.20588235294118,1610612742,69,79,2022-02-13T03:26:01Z,4530000,11.0,68.0,1,right,MISS L. Doncic 6' turnaround Shot,[1629029],1610612742.0,DAL,turnaround,,,Doncic,L. Doncic,,,,,6.87,Missed,,,,,,,,,,,,,,,,,,,
487,PT08M07.00S,2022-02-13T03:26:00.1Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,69,79,2022-02-13T03:26:01Z,4540000,,,0,,I. Hartenstein REBOUND (Off:0 Def:5),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,486.0,5.0,5.0,0.0,,,,,,,,,,,
488,PT07M57.00S,2022-02-13T03:26:12.6Z,4,REGULAR,turnover,out-of-bounds,[],203496,,,1610612746,69,79,2022-02-13T03:26:17Z,4550000,,,0,,R. Covington bad pass out-of-bounds TURNOVER (1 TO),[203496],1610612746.0,LAC,bad pass,,,Covington,R. Covington,,,,,,,,,,,,,,,202053.0,,,,,,1.0,,,,
489,PT07M51.00S,2022-02-13T03:26:21.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628973,93.24901445466492,49.26470588235294,1610612742,71,79,2022-02-13T04:07:23Z,4560000,-4.0,11.0,1,right,J. Brunson driving finger roll Layup (22 PTS),[1628973],1610612742.0,DAL,driving finger roll,,,Brunson,J. Brunson,,,,,1.16,Made,22.0,,,,,,,,,,,,,,,,,,
490,PT07M51.00S,2022-02-13T03:26:27.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,71,79,2022-02-13T03:26:27Z,4570000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT07M40.00S,2022-02-13T03:29:36.4Z,4,REGULAR,turnover,out-of-bounds,[],1628392,,,1610612746,71,79,2022-02-13T03:29:40Z,4580000,,,0,,I. Hartenstein lost ball out-of-bounds TURNOVER (3 TO),[1628392],1610612746.0,LAC,lost ball,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,202053.0,,,,,,3.0,,,,
492,PT07M27.00S,2022-02-13T03:29:53.1Z,4,REGULAR,foul,offensive,[],1627827,,,1610612742,71,79,2022-02-13T03:29:59Z,4590000,,,0,,D. Finney-Smith charge offensive FOUL (2 PF),"[1627827, 202704]",1610612742.0,DAL,charge,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,201246.0,2.0,0.0,Jackson,202704.0,,,,,,
494,PT07M27.00S,2022-02-13T03:29:53.1Z,4,REGULAR,turnover,offensive foul,[],1627827,,,1610612742,71,79,2022-02-13T03:29:53Z,4610000,,,0,,D. Finney-Smith offensive foul TURNOVER (2 TO),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,201246.0,,,,,,2.0,,,,
495,PT07M18.00S,2022-02-13T03:30:21.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202704,8.278580814717477,47.31158088235294,1610612746,71,79,2022-02-13T03:30:26Z,4620000,13.0,25.0,1,left,MISS R. Jackson driving finger roll Layup,[202704],1610612746.0,LAC,driving finger roll,,,Jackson,R. Jackson,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,,
496,PT07M16.00S,2022-02-13T03:30:23.2Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,71,79,2022-02-13T03:30:26Z,4630000,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,495.0,4.0,4.0,0.0,,,,,,,,,,,
497,PT07M06.00S,2022-02-13T03:30:34.2Z,4,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612742,71,79,2022-02-13T03:30:50Z,4640000,,,0,,L. Kennard shooting personal FOUL (4 PF) (Doncic 2 FT),"[1628379, 1629029]",1610612746.0,LAC,shooting,,,Kennard,L. Kennard,,,,,,,,,,,,,,,201246.0,4.0,0.0,Doncic,1629029.0,,,,,,
499,PT07M06.00S,2022-02-13T03:31:04.0Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,71,79,2022-02-13T03:31:04Z,4660000,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Missed,,,,,,,,,,,,,,,,,,,
500,PT07M06.00S,2022-02-13T03:31:04.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,71,79,2022-02-13T03:31:04Z,4670000,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,
501,PT07M06.00S,2022-02-13T03:31:04.7Z,4,REGULAR,substitution,out,[],1628379,,,1610612742,71,79,2022-02-13T03:31:15Z,4680000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT07M06.00S,2022-02-13T03:31:04.7Z,4,REGULAR,substitution,out,[],203496,,,1610612742,71,79,2022-02-13T03:31:15Z,4690000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT07M06.00S,2022-02-13T03:31:04.7Z,4,REGULAR,substitution,out,[],1628392,,,1610612742,71,79,2022-02-13T03:31:15Z,4700000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT07M06.00S,2022-02-13T03:31:04.7Z,4,REGULAR,substitution,in,[],202694,,,1610612742,71,79,2022-02-13T03:31:15Z,4710000,,,0,,SUB in: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT07M06.00S,2022-02-13T03:31:04.7Z,4,REGULAR,substitution,in,[],1629611,,,1610612742,71,79,2022-02-13T03:31:15Z,4720000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT07M06.00S,2022-02-13T03:31:04.7Z,4,REGULAR,substitution,in,[],1627826,,,1610612742,71,79,2022-02-13T03:31:15Z,4730000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT07M06.00S,2022-02-13T03:31:31.7Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,72,79,2022-02-13T03:31:31Z,4740000,,,0,,L. Doncic Free Throw 2 of 2 (23 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
508,PT06M54.00S,2022-02-13T03:31:44.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,15.982260183968464,46.81372549019608,1610612746,72,81,2022-02-13T03:31:49Z,4750000,16.0,98.0,1,left,T. Mann 9' fadeaway Jump Shot (17 PTS) (R. Jackson 7 AST),"[1629611, 202704]",1610612746.0,LAC,fadeaway,,,Mann,T. Mann,,,,,9.9,Made,17.0,R. Jackson,202704.0,7.0,,,,,,,,,,,,,,,
510,PT06M42.00S,2022-02-13T03:31:58.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.46057818659659,52.20588235294118,1610612742,72,81,2022-02-13T03:32:02Z,4770000,11.0,18.0,1,right,MISS L. Doncic driving Layup - blocked,"[1629029, 1627826]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,Zubac,1627826.0
511,PT06M42.00S,2022-02-13T03:31:58.0Z,4,REGULAR,block,,[],1627826,,,1610612742,72,81,2022-02-13T03:31:59Z,4780000,,,0,,I. Zubac BLOCK (1 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT06M40.00S,2022-02-13T03:32:00.0Z,4,REGULAR,rebound,offensive,[],203939,,,1610612742,72,81,2022-02-13T03:38:18Z,4790000,,,0,,D. Powell REBOUND (Off:7 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,510.0,9.0,2.0,7.0,,,,,,,,,,,
513,PT06M32.00S,2022-02-13T03:32:08.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629029,87.86136662286465,94.36274509803921,1610612742,75,81,2022-02-13T03:32:14Z,4800000,222.0,62.0,1,right,L. Doncic 3PT step back (26 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,23.02,Made,26.0,,,,,,,,,,,,,,,,,,
515,PT06M04.00S,2022-02-13T03:32:35.6Z,4,REGULAR,3pt,Jump Shot,[],1629611,21.55059132720105,88.50337009803921,1610612746,75,84,2022-02-13T03:35:59Z,4820000,-193.0,150.0,1,left,T. Mann 24' 3PT step back (20 PTS),[1629611],1610612746.0,LAC,step back,,,Mann,T. Mann,,,,,24.41,Made,20.0,,,,,,,,,,,,,,,,,,
540,PT06M04.00S,2022-02-13T03:32:43.3Z,4,REGULAR,instantreplay,request,[],0,,,1610612742,75,84,2022-02-13T03:37:54Z,4825000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,,,,,200832.0,,,,,Changed to 3-pt FG,,,,,
516,PT05M51.00S,2022-02-13T03:32:51.0Z,4,REGULAR,foul,personal,[],1629611,,,1610612742,75,84,2022-02-13T03:32:57Z,4830000,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 203939]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,200832.0,2.0,0.0,Powell,203939.0,,,,,,
518,PT05M40.00S,2022-02-13T03:33:23.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,89.70105124835742,47.30392156862745,1610612742,75,84,2022-02-13T04:07:38Z,4850000,-13.0,44.0,1,right,MISS L. Doncic floating Shot,[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,4.63,Missed,,,,,,,,,,,,,,,,,,,
519,PT05M38.00S,2022-02-13T03:33:25.6Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,75,84,2022-02-13T03:33:27Z,4860000,,,0,,A. Coffey REBOUND (Off:1 Def:3),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,518.0,4.0,3.0,1.0,,,,,,,,,,,
520,PT05M24.00S,2022-02-13T03:33:43.2Z,4,REGULAR,foul,personal,[],203493,,,1610612746,75,84,2022-02-13T03:33:48Z,4870000,,,0,,R. Bullock personal FOUL (4 PF),"[203493, 202694]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,200832.0,4.0,0.0,Morris Sr.,202694.0,,,,,,
522,PT05M18.00S,2022-02-13T03:34:12.8Z,4,REGULAR,foul,personal,[],203493,,,1610612746,75,84,2022-02-13T03:34:18Z,4890000,,,0,,R. Bullock personal FOUL (5 PF),"[203493, 202704]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,200832.0,5.0,0.0,Jackson,202704.0,,,,,,
524,PT05M12.00S,2022-02-13T03:34:40.8Z,4,REGULAR,turnover,out-of-bounds,[],202704,,,1610612746,75,84,2022-02-13T03:34:44Z,4910000,,,0,,R. Jackson bad pass out-of-bounds TURNOVER (1 TO),[202704],1610612746.0,LAC,bad pass,,,Jackson,R. Jackson,,,,,,,,,,,,,,,202053.0,,,,,,1.0,,,,
525,PT04M55.00S,2022-02-13T03:35:02.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203493,88.51839684625493,94.6078431372549,1610612742,78,84,2022-02-13T03:35:07Z,4920000,223.0,55.0,1,right,R. Bullock 3PT  (17 PTS) (L. Doncic 8 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,22.98,Made,17.0,L. Doncic,1629029.0,8.0,,,,,,,,,,,,,,,
527,PT04M32.00S,2022-02-13T03:35:26.6Z,4,REGULAR,2pt,Jump Shot,[],202694,8.623521681997373,73.0392156862745,1610612746,78,86,2022-02-13T03:35:31Z,4940000,-115.0,29.0,1,left,M. Morris Sr. 11' fadeaway Jump Shot (20 PTS),[202694],1610612746.0,LAC,fadeaway,,,Morris Sr.,M. Morris Sr.,,,,,11.87,Made,20.0,,,,,,,,,,,,,,,,,,
528,PT04M20.00S,2022-02-13T03:35:41.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612742,78,86,2022-02-13T03:36:18Z,4950000,,,0,,I. Zubac personal FOUL (1 PF) (Doncic 2 FT),"[1627826, 1629029]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,201246.0,1.0,0.0,Doncic,1629029.0,,,,,,
