actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
277,PT03M07.00S,2021-11-30T01:31:06.1Z,2,REGULAR,substitution,out,[],1628389,,,1610612743,37,52,2021-11-30T01:31:13Z,2770000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M07.00S,2021-11-30T01:31:06.1Z,2,REGULAR,substitution,out,[],1629622,,,1610612743,37,52,2021-11-30T01:31:13Z,2780000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M07.00S,2021-11-30T01:31:06.1Z,2,REGULAR,substitution,in,[],203473,,,1610612743,37,52,2021-11-30T01:31:13Z,2790000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M07.00S,2021-11-30T01:31:06.1Z,2,REGULAR,substitution,in,[],200768,,,1610612743,37,52,2021-11-30T01:31:13Z,2800000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M07.00S,2021-11-30T01:31:23.2Z,2,REGULAR,substitution,out,[],1629130,,,1610612743,37,52,2021-11-30T01:31:27Z,2810000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M07.00S,2021-11-30T01:31:23.2Z,2,REGULAR,substitution,in,[],1629622,,,1610612743,37,52,2021-11-30T01:31:27Z,2820000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M07.00S,2021-11-30T01:31:36.5Z,2,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,37,53,2021-11-30T01:31:36Z,2830000,,,0,,A. Gordon Free Throw 2 of 2 (4 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
284,PT02M54.00S,2021-11-30T01:31:51.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],200782,7.046649145860711,55.392156862745104,1610612748,39,53,2021-11-30T01:31:58Z,2840000,-27.0,14.0,1,left,P. Tucker Hook (6 PTS) (M. Strus 2 AST),"[200782, 1629622]",1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,Made,6.0,,,,3.03,,,,,M. Strus,1629622.0,2.0,,,
286,PT02M38.00S,2021-11-30T01:32:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201145,92.85479632063075,45.83333333333333,1610612743,39,55,2021-11-30T01:32:13Z,2860000,-21.0,15.0,1,right,J. Green driving finger roll Layup (10 PTS),[201145],1610612743.0,DEN,driving finger roll,,,Green,J. Green,,,,,,,,,,Made,10.0,,,,2.55,,,,,,,,,,
287,PT02M18.00S,2021-11-30T01:32:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203473,7.046649145860711,51.9607843137255,1610612748,39,55,2021-11-30T01:32:35Z,2870000,-10.0,14.0,1,left,MISS D. Dedmon cutting Layup,[203473],1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,,,,,,Missed,,,,,1.68,,,,,,,,,,
288,PT02M13.00S,2021-11-30T01:32:32.3Z,2,REGULAR,rebound,defensive,[],1628420,,,1610612743,39,55,2021-11-30T01:32:32Z,2880000,,,0,,M. Morris REBOUND (Off:0 Def:4),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,287.0,4.0,4.0,0.0,,,,,,
289,PT02M08.00S,2021-11-30T01:32:36.6Z,2,REGULAR,3pt,Jump Shot,[],201145,65.78515111695138,50.49019607843137,1610612743,39,55,2021-11-30T01:32:42Z,2890000,2.0,269.0,1,right,MISS J. Green 26' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Missed,,,,,26.91,,,,,,,,,,
290,PT02M06.00S,2021-11-30T01:32:39.6Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,39,55,2021-11-30T01:32:39Z,2900000,,,0,,N. Jokic REBOUND (Off:3 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,289.0,9.0,6.0,3.0,,,,,,
291,PT02M03.00S,2021-11-30T01:32:42.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,90.3580814717477,41.17647058823529,1610612743,39,57,2021-11-30T01:38:06Z,2910000,-44.0,38.0,1,right,N. Jokic putback Layup (11 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,,,,,,Made,11.0,,,,5.83,,,,,,,,,,
292,PT01M52.00S,2021-11-30T01:32:53.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200768,9.280551905387648,54.65686274509803,1610612748,41,57,2021-11-30T01:33:00Z,2920000,-23.0,35.0,1,left,K. Lowry driving Layup (8 PTS),[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,,,,,,Made,8.0,,,,4.18,,,,,,,,,,
293,PT01M42.00S,2021-11-30T01:33:02.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.19776609724047,49.50980392156863,1610612743,41,59,2021-11-30T01:33:07Z,2930000,-2.0,21.0,1,right,N. Jokic Layup (13 PTS) (W. Barton 2 AST),"[203999, 203115]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,13.0,,,,2.09,,,,,W. Barton,203115.0,2.0,,,
295,PT01M27.00S,2021-11-30T01:33:17.9Z,2,REGULAR,3pt,Jump Shot,[],1629216,6.258212877792378,4.901960784313726,1610612748,41,59,2021-11-30T01:33:24Z,2950000,225.0,6.0,1,left,MISS G. Vincent 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,Missed,,,,,22.56,,,,,,,,,,
296,PT01M24.00S,2021-11-30T01:33:20.9Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,41,59,2021-11-30T01:33:24Z,2960000,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,295.0,2.0,2.0,0.0,,,,,,
297,PT01M18.00S,2021-11-30T01:33:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.9862023653088,51.470588235294116,1610612743,41,61,2021-11-30T01:33:32Z,2970000,7.0,13.0,1,right,N. Jokic Layup (15 PTS) (M. Morris 2 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,15.0,,,,1.53,,,,,M. Morris,1628420.0,2.0,,,
299,PT01M00.00S,2021-11-30T01:33:48.1Z,2,REGULAR,foul,personal,['2freethrow'],203999,,,1610612748,41,61,2021-11-30T01:34:03Z,2990000,,,0,,N. Jokic shooting personal FOUL (1 PF) (Dedmon 2 FT),"[203999, 203473]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,201246.0,1.0,0.0,Dedmon,203473.0,,,,,,,,,,,,,,,,
301,PT01M00.00S,2021-11-30T01:34:16.7Z,2,REGULAR,freethrow,1 of 2,[],203473,,,1610612748,42,61,2021-11-30T01:34:16Z,3010000,,,0,,D. Dedmon Free Throw 1 of 2 (7 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
302,PT01M00.00S,2021-11-30T01:34:32.9Z,2,REGULAR,freethrow,2 of 2,[],203473,,,1610612748,43,61,2021-11-30T01:34:33Z,3020000,,,0,,D. Dedmon Free Throw 2 of 2 (8 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
303,PT00M42.40S,2021-11-30T01:34:54.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,91.80354796320631,46.07843137254902,1610612743,43,63,2021-11-30T01:39:52Z,3030000,-20.0,25.0,1,right,N. Jokic cutting Layup (17 PTS) (A. Gordon 3 AST),"[203999, 203932]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,,,,,,Made,17.0,,,,3.14,,,,,A. Gordon,203932.0,3.0,,,
305,PT00M31.80S,2021-11-30T01:35:17.4Z,2,REGULAR,foul,offensive,['inpenalty'],203473,,,1610612748,43,63,2021-11-30T01:35:28Z,3050000,,,0,,D. Dedmon charge offensive FOUL (2 PF),"[203473, 201145]",1610612748.0,MIA,charge,,,Dedmon,D. Dedmon,,,,,2003.0,2.0,0.0,Green,201145.0,,,,,,,,,,,,,,,,
307,PT00M31.80S,2021-11-30T01:35:17.4Z,2,REGULAR,turnover,offensive foul,[],203473,,,1610612748,43,63,2021-11-30T01:35:17Z,3070000,,,0,,D. Dedmon offensive foul TURNOVER (1 TO),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,2003.0,,,,,,,1.0,,,,,,,,,,,,,
308,PT00M31.80S,2021-11-30T01:35:26.1Z,2,REGULAR,substitution,out,[],1629622,,,1610612743,43,63,2021-11-30T01:35:30Z,3080000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M31.80S,2021-11-30T01:35:26.1Z,2,REGULAR,substitution,in,[],1628997,,,1610612743,43,63,2021-11-30T01:35:30Z,3090000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M11.20S,2021-11-30T01:35:57.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203999,92.72339027595268,55.392156862745104,1610612743,43,63,2021-11-30T01:36:03Z,3100000,27.0,16.0,1,right,MISS N. Jokic cutting Layup - blocked,"[203999, 203473]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,,,,,,Missed,,,,,3.13,,,,,,,,,Dedmon,203473.0
311,PT00M11.20S,2021-11-30T01:35:57.9Z,2,REGULAR,block,,[],203473,,,1610612743,43,63,2021-11-30T01:36:00Z,3110000,,,0,,D. Dedmon BLOCK (1 BLK),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M07.20S,2021-11-30T01:36:01.9Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,43,63,2021-11-30T01:36:03Z,3120000,,,0,,G. Vincent REBOUND (Off:1 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,310.0,2.0,1.0,1.0,,,,,,
313,PT00M00.00S,2021-11-30T01:36:09.3Z,2,REGULAR,3pt,Jump Shot,[],200782,11.514454664914586,97.05882352941177,1610612748,43,63,2021-11-30T01:36:14Z,3130000,-235.0,56.0,1,left,MISS P. Tucker 24' 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,Missed,,,,,24.18,,,,,,,,,,
314,PT00M00.00S,2021-11-30T01:36:12.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,43,63,2021-11-30T01:36:12Z,3140000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,313.0,,,,,,,,,
315,PT00M00.00S,2021-11-30T01:36:14.6Z,2,REGULAR,period,end,[],0,,,1610612748,43,63,2021-11-30T01:36:14Z,3150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-11-30T01:51:01.5Z,3,REGULAR,substitution,out,['startperiod'],1629216,,,1610612748,43,63,2021-11-30T01:51:34Z,3160000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2021-11-30T01:51:01.5Z,3,REGULAR,substitution,out,['startperiod'],203473,,,1610612748,43,63,2021-11-30T01:51:34Z,3170000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-11-30T01:51:01.5Z,3,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,43,63,2021-11-30T01:51:34Z,3180000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2021-11-30T01:51:01.5Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612748,43,63,2021-11-30T01:51:34Z,3190000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2021-11-30T01:51:32.1Z,3,REGULAR,period,start,[],0,,,1610612748,43,63,2021-11-30T01:51:35Z,3200000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M48.00S,2021-11-30T01:51:43.8Z,3,REGULAR,3pt,Jump Shot,[],200768,67.09921156373193,45.09803921568628,1610612748,43,63,2021-11-30T01:51:50Z,3210000,-25.0,257.0,1,right,MISS K. Lowry 25' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,Missed,,,,,25.8,,,,,,,,,,
322,PT11M43.00S,2021-11-30T01:51:48.8Z,3,REGULAR,rebound,offensive,[],200768,,,1610612748,43,63,2021-11-30T01:51:50Z,3220000,,,0,,K. Lowry REBOUND (Off:1 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,321.0,2.0,1.0,1.0,,,,,,
323,PT11M32.00S,2021-11-30T01:51:59.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628997,69.85873850197109,27.450980392156865,1610612748,46,63,2021-11-30T01:52:16Z,3230000,-113.0,231.0,1,right,C. Martin 25' 3PT  (8 PTS) (P. Tucker 1 AST),"[1628997, 200782]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,Made,8.0,,,,25.68,,,,,P. Tucker,200782.0,1.0,,,
325,PT11M11.00S,2021-11-30T01:52:19.9Z,3,REGULAR,3pt,Jump Shot,[],203932,5.863994743758213,3.1862745098039214,1610612743,46,66,2021-11-30T01:52:26Z,3250000,234.0,3.0,1,left,A. Gordon 3PT  (7 PTS) (N. Jokic 3 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,7.0,,,,23.41,,,,,N. Jokic,203999.0,3.0,,,
328,PT10M45.00S,2021-11-30T01:52:45.9Z,3,REGULAR,3pt,Jump Shot,[],1628997,67.36202365308804,51.71568627450981,1610612748,46,66,2021-11-30T01:52:54Z,3280000,9.0,254.0,1,right,MISS C. Martin 25' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,Missed,,,,,25.44,,,,,,,,,,
329,PT10M42.00S,2021-11-30T01:52:48.9Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,46,66,2021-11-30T01:52:54Z,3290000,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,328.0,1.0,1.0,0.0,,,,,,
330,PT10M31.00S,2021-11-30T01:52:59.9Z,3,REGULAR,3pt,Jump Shot,[],203115,20.97568988173456,91.42156862745098,1610612743,46,66,2021-11-30T01:53:05Z,3300000,-207.0,145.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,Missed,,,,,25.26,,,,,,,,,,
331,PT10M28.00S,2021-11-30T01:53:02.9Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,46,66,2021-11-30T01:53:05Z,3310000,,,0,,B. Adebayo REBOUND (Off:3 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,330.0,6.0,3.0,3.0,,,,,,
332,PT10M14.00S,2021-11-30T01:53:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.72339027595268,54.90196078431373,1610612748,46,66,2021-11-30T01:53:24Z,3320000,25.0,16.0,1,right,MISS C. Martin Layup,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,Missed,,,,,2.92,,,,,,,,,,
333,PT10M11.00S,2021-11-30T01:53:20.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,46,66,2021-11-30T01:53:24Z,3330000,,,0,,N. Jokic REBOUND (Off:3 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,332.0,10.0,7.0,3.0,,,,,,
334,PT10M08.00S,2021-11-30T01:53:23.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203932,7.440867279894875,48.03921568627451,1610612743,46,68,2021-11-30T01:53:37Z,3340000,10.0,17.0,1,left,A. Gordon running DUNK (9 PTS) (M. Morris 3 AST),"[203932, 1628420]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,,,,,,Made,9.0,,,,2.0,,,,,M. Morris,1628420.0,3.0,,,
336,PT09M48.00S,2021-11-30T01:53:42.4Z,3,REGULAR,3pt,Jump Shot,[],1629130,67.36202365308804,62.5,1610612748,46,68,2021-11-30T01:53:48Z,3360000,62.0,254.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,Missed,,,,,26.19,,,,,,,,,,
337,PT09M44.00S,2021-11-30T01:53:46.4Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,46,68,2021-11-30T01:53:48Z,3370000,,,0,,B. Adebayo REBOUND (Off:4 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,336.0,7.0,3.0,4.0,,,,,,
338,PT09M44.00S,2021-11-30T01:53:49.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,46,68,2021-11-30T01:53:49Z,3380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT09M35.00S,2021-11-30T01:54:08.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628389,86.15308804204993,40.44117647058824,1610612748,48,68,2021-11-30T01:54:15Z,3390000,-48.0,78.0,1,right,B. Adebayo 9' Jump Shot (6 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,6.0,,,,9.12,,,,,D. Robinson,1629130.0,2.0,,,
340,PT09M15.00S,2021-11-30T01:54:28.9Z,3,REGULAR,3pt,Jump Shot,[],203115,33.327858081471746,56.86274509803921,1610612743,48,71,2021-11-30T01:54:40Z,3400000,-34.0,261.0,1,left,W. Barton 26' 3PT step back (8 PTS) (N. Jokic 4 AST),"[203115, 203999]",1610612743.0,DEN,step back,,,Barton,W. Barton,,,,,,,,,,Made,8.0,,,,26.3,,,,,N. Jokic,203999.0,4.0,,,
342,PT09M01.00S,2021-11-30T01:54:42.8Z,3,REGULAR,2pt,Jump Shot,[],1628389,78.53153745072274,49.50980392156863,1610612748,50,71,2021-11-30T01:54:48Z,3420000,-2.0,149.0,1,right,B. Adebayo 14' Jump Shot (8 PTS) (K. Lowry 7 AST),"[1628389, 200768]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,8.0,,,,14.93,,,,,K. Lowry,200768.0,7.0,,,
344,PT08M43.00S,2021-11-30T01:55:01.7Z,3,REGULAR,2pt,Jump Shot,[],1628420,21.107095926412615,70.58823529411765,1610612743,50,71,2021-11-30T01:55:06Z,3440000,-103.0,146.0,1,left,MISS M. Morris 17' step back Shot,[1628420],1610612743.0,DEN,step back,,,Morris,M. Morris,,,,,,,,,,Missed,,,,,17.85,,,,,,,,,,
345,PT08M42.00S,2021-11-30T01:55:02.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612748,50,71,2021-11-30T01:55:06Z,3450000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,344.0,,,,,,,,,
346,PT08M42.00S,2021-11-30T01:55:06.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,50,71,2021-11-30T01:55:06Z,3460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT08M35.00S,2021-11-30T01:55:14.3Z,3,REGULAR,3pt,Jump Shot,[],1629130,67.88764783180025,32.84313725490196,1610612748,50,71,2021-11-30T01:55:22Z,3470000,-86.0,249.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,Missed,,,,,26.37,,,,,,,,,,
348,PT08M33.00S,2021-11-30T01:55:16.3Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,50,71,2021-11-30T01:55:22Z,3480000,,,0,,N. Jokic REBOUND (Off:3 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,347.0,11.0,8.0,3.0,,,,,,
349,PT08M28.00S,2021-11-30T01:55:24.9Z,3,REGULAR,turnover,out-of-bounds,[],201145,,,1610612743,50,71,2021-11-30T01:55:33Z,3490000,,,0,,J. Green step out-of-bounds TURNOVER (2 TO),[201145],1610612743.0,DEN,step,,,Green,J. Green,,,,,1626302.0,,,,,,,2.0,,,,,,,,,,,,,
350,PT08M20.00S,2021-11-30T01:55:40.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,85.10183968462549,56.61764705882353,1610612748,52,71,2021-11-30T01:55:46Z,3500000,33.0,88.0,1,right,B. Adebayo 9' Jump Shot (10 PTS) (K. Lowry 8 AST),"[1628389, 200768]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,10.0,,,,9.36,,,,,K. Lowry,200768.0,8.0,,,
352,PT08M20.00S,2021-11-30T01:55:43.5Z,3,REGULAR,foul,personal,['1freethrow'],203999,,,1610612748,52,71,2021-11-30T01:55:58Z,3520000,,,0,,N. Jokic shooting personal FOUL (2 PF) (Adebayo 1 FT),"[203999, 1628389]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,201246.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,
354,PT08M20.00S,2021-11-30T01:56:18.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628389,,,1610612748,53,71,2021-11-30T01:56:18Z,3540000,,,0,,B. Adebayo Free Throw 1 of 1 (11 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
355,PT08M00.00S,2021-11-30T01:56:44.6Z,3,REGULAR,foul,personal,[],200768,,,1610612743,53,71,2021-11-30T01:56:58Z,3550000,,,0,,K. Lowry personal FOUL (3 PF),"[200768, 203999]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,2003.0,3.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,,
357,PT07M52.00S,2021-11-30T01:57:09.0Z,3,REGULAR,3pt,Jump Shot,[],203999,32.276609724047304,53.18627450980392,1610612743,53,74,2021-11-30T01:57:15Z,3570000,-16.0,251.0,1,left,N. Jokic 25' 3PT  (20 PTS) (A. Gordon 4 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,20.0,,,,25.14,,,,,A. Gordon,203932.0,4.0,,,
359,PT07M52.00S,2021-11-30T01:57:15.3Z,3,REGULAR,foul,personal,['1freethrow'],1628389,,,1610612743,53,74,2021-11-30T01:57:20Z,3590000,,,0,,B. Adebayo shooting personal FOUL (3 PF) (Jokic 1 FT),"[1628389, 203999]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,2003.0,3.0,0.0,Jokic,203999.0,,,,,,,,,,,,,,,,
361,PT07M52.00S,2021-11-30T01:57:44.2Z,3,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,53,74,2021-11-30T01:57:47Z,3610000,,,0,,MISS N. Jokic Free Throw 1 of 1,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Missed,,,,,,,,,,,,,,,
362,PT07M49.00S,2021-11-30T01:57:47.2Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,53,74,2021-11-30T01:57:47Z,3620000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,361.0,1.0,1.0,0.0,,,,,,
363,PT07M38.00S,2021-11-30T01:57:56.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],200782,93.38042049934296,50.49019607843137,1610612748,55,74,2021-11-30T01:58:01Z,3630000,2.0,10.0,1,right,P. Tucker cutting Layup (8 PTS) (K. Lowry 9 AST),"[200782, 200768]",1610612748.0,MIA,cutting,,,Tucker,P. Tucker,,,,,,,,,,Made,8.0,,,,1.0,,,,,K. Lowry,200768.0,9.0,,,
365,PT07M22.00S,2021-11-30T01:58:12.5Z,3,REGULAR,3pt,Jump Shot,[],203932,24.392247043363994,85.29411764705883,1610612743,55,77,2021-11-30T01:58:18Z,3650000,-176.0,177.0,1,left,A. Gordon 24' 3PT  (12 PTS) (M. Morris 4 AST),"[203932, 1628420]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,Made,12.0,,,,24.98,,,,,M. Morris,1628420.0,4.0,,,
367,PT07M10.00S,2021-11-30T01:58:23.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.06636005256242,53.92156862745098,1610612748,55,77,2021-11-30T01:58:31Z,3670000,20.0,22.0,1,right,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,,,,,,Missed,,,,,2.95,,,,,,,,,,
369,PT07M07.00S,2021-11-30T01:58:26.8Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,55,77,2021-11-30T01:58:31Z,3690000,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,367.0,3.0,3.0,0.0,,,,,,
370,PT07M05.00S,2021-11-30T01:58:29.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201145,6.389618922470433,48.77450980392157,1610612743,55,79,2021-11-30T01:58:42Z,3700000,6.0,8.0,1,left,J. Green running Layup (12 PTS) (A. Gordon 5 AST),"[201145, 203932]",1610612743.0,DEN,running,,,Green,J. Green,,,,,,,,,,Made,12.0,,,,0.97,,,,,A. Gordon,203932.0,5.0,,,
