actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
271,PT03M34.00S,2022-03-01T01:28:31.5Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,49,39,2022-03-01T01:28:33Z,2710000,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,269.0,3.0,3.0,0.0,,,,,,,,,,,,,,
272,PT03M33.00S,2022-03-01T01:28:35.8Z,2,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612741,49,39,2022-03-01T01:28:44Z,2720000,,,0,,B. Adebayo shooting personal FOUL (2 PF) (LaVine 2 FT),"[1628389, 203897]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,,,,,,,,2002.0,,,,,,,2.0,0.0,LaVine,203897.0,,
274,PT03M33.00S,2022-03-01T01:29:02.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],203897,,,1610612741,49,40,2022-03-01T01:29:02Z,2740000,,,0,,Z. LaVine Free Throw 1 of 2 (6 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
275,PT03M33.00S,2022-03-01T01:29:23.8Z,2,REGULAR,stoppage,other,[],0,,,1610612741,49,40,2022-03-01T01:29:23Z,2750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M33.00S,2022-03-01T01:29:02.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],203897,,,1610612741,49,40,2022-03-01T01:29:45Z,2760000,,,0,,MISS Z. LaVine Free Throw 2 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,
277,PT03M31.00S,2022-03-01T01:29:04.1Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,49,40,2022-03-01T01:29:45Z,2770000,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,276.0,1.0,1.0,0.0,,,,,,,,,,,,,,
278,PT03M22.00S,2022-03-01T01:29:49.9Z,2,REGULAR,foul,personal,[],203897,,,1610612748,49,40,2022-03-01T01:29:55Z,2780000,,,0,,Z. LaVine personal FOUL (2 PF),"[203897, 1629216]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,203177.0,,,,,,,2.0,0.0,Vincent,1629216.0,,
280,PT03M22.00S,2022-03-01T01:29:57.0Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,49,40,2022-03-01T01:30:00Z,2800000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M22.00S,2022-03-01T01:29:57.0Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,49,40,2022-03-01T01:30:00Z,2810000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M18.00S,2022-03-01T01:30:21.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,92.19776609724047,45.83333333333333,1610612748,49,40,2022-03-01T01:30:49Z,2820000,-21.0,21.0,1,right,MISS T. Herro turnaround Shot - blocked,"[1629639, 201942]",1610612748.0,MIA,turnaround,,,Herro,T. Herro,,,,,2.94,Missed,,,,,,,,,,,,,,,,,DeRozan,201942.0
283,PT03M18.00S,2022-03-01T01:30:21.5Z,2,REGULAR,block,,[],201942,,,1610612748,49,40,2022-03-01T01:30:27Z,2830000,,,0,,D. DeRozan BLOCK (1 BLK),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M15.00S,2022-03-01T01:30:24.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,49,40,2022-03-01T01:30:44Z,2840000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,282.0,,,,,,,,,,,,,,,,,
284,PT03M15.00S,2022-03-01T01:30:37.9Z,2,REGULAR,jumpball,recovered,[],1628389,,,1610612748,49,40,2022-03-01T01:30:37Z,2850000,,,0,,Jump Ball T. Herro vs. D. DeRozan: Tip to B. Adebayo,"[1628389, 1629639, 201942]",1610612748.0,MIA,heldball,B. Adebayo,1628389.0,Adebayo,B. Adebayo,Herro,1629639.0,DeRozan,201942.0,,,,,,,,,,,,,,,,,,,,
288,PT03M07.00S,2022-03-01T01:30:46.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202710,82.21090670170827,25.49019607843137,1610612748,49,40,2022-03-01T01:30:52Z,2880000,-123.0,115.0,1,right,MISS J. Butler 16' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,16.78,Missed,,,,,,,,,,,,,,,,,,
289,PT03M07.00S,2022-03-01T01:30:46.0Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,49,40,2022-03-01T01:30:52Z,2890000,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,288.0,2.0,1.0,1.0,,,,,,,,,,,,,,
290,PT03M01.00S,2022-03-01T01:30:51.3Z,2,REGULAR,turnover,bad pass,[],1628389,,,1610612748,49,40,2022-03-01T01:30:55Z,2900000,,,0,,B. Adebayo bad pass TURNOVER (2 TO),"[1628389, 201942]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,2.0,,,,DeRozan,201942.0,,,,,,
291,PT03M01.00S,2022-03-01T01:30:51.3Z,2,REGULAR,steal,,[],201942,,,1610612741,49,40,2022-03-01T01:30:53Z,2910000,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
292,PT03M01.00S,2022-03-01T01:31:01.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629639,,,1610612741,49,40,2022-03-01T01:37:22Z,2920000,,,0,,T. Herro take personal FOUL (1 PF) (DeRozan 2 FT),"[1629639, 201942]",1610612748.0,MIA,take,,,Herro,T. Herro,,,,,,,,,,,,1662.0,,,,,,,1.0,0.0,DeRozan,201942.0,,
294,PT03M01.00S,2022-03-01T01:31:18.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,49,41,2022-03-01T01:31:18Z,2940000,,,0,,D. DeRozan Free Throw 1 of 2 (12 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
295,PT03M01.00S,2022-03-01T01:31:34.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,49,42,2022-03-01T01:31:34Z,2950000,,,0,,D. DeRozan Free Throw 2 of 2 (13 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
296,PT02M45.00S,2022-03-01T01:31:52.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.19776609724047,45.34313725490196,1610612748,49,42,2022-03-01T01:31:58Z,2960000,-23.0,21.0,1,right,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,3.12,Missed,,,,,,,,,,,,,,,,,,
297,PT02M43.00S,2022-03-01T01:31:54.6Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,49,42,2022-03-01T01:31:58Z,2970000,,,0,,A. Dosunmu REBOUND (Off:0 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,296.0,4.0,4.0,0.0,,,,,,,,,,,,,,
298,PT02M42.00S,2022-03-01T01:31:59.4Z,2,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,49,42,2022-03-01T01:32:05Z,2980000,,,0,,A. Dosunmu bad pass out-of-bounds TURNOVER (2 TO),[1630245],1610612741.0,CHI,bad pass,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,2002.0,2.0,,,,,,,,,,,
299,PT02M42.00S,2022-03-01T01:32:05.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,49,42,2022-03-01T01:32:05Z,2990000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT02M20.00S,2022-03-01T01:35:19.4Z,2,REGULAR,foul,personal,['2freethrow'],203897,,,1610612748,49,42,2022-03-01T01:35:30Z,3000000,,,0,,Z. LaVine shooting personal FOUL (3 PF) (Vincent 2 FT),"[203897, 1629216]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,,203177.0,,,,,,,3.0,0.0,Vincent,1629216.0,,
302,PT02M20.00S,2022-03-01T01:35:47.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629216,,,1610612748,50,42,2022-03-01T01:36:06Z,3020000,,,0,,G. Vincent Free Throw 1 of 2 (14 PTS),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
303,PT02M20.00S,2022-03-01T01:35:47.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629216,,,1610612748,50,42,2022-03-01T01:36:06Z,3030000,,,0,,MISS G. Vincent Free Throw 2 of 2,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,Missed,,,,,,,,,,,,,,,,,,
304,PT02M17.00S,2022-03-01T01:35:50.9Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,50,42,2022-03-01T01:36:06Z,3040000,,,0,,N. Vucevic REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,303.0,4.0,3.0,1.0,,,,,,,,,,,,,,
305,PT02M03.00S,2022-03-01T01:36:34.4Z,2,REGULAR,violation,kicked ball,[],200782,,,1610612741,50,42,2022-03-01T01:36:41Z,3050000,,,0,,P. Tucker kicked ball VIOLATION,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,1662.0,,,,,,,,,,,,
306,PT01M59.00S,2022-03-01T01:36:57.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203897,6.258212877792378,46.07843137254902,1610612741,50,44,2022-03-01T01:37:11Z,3060000,20.0,6.0,1,left,Z. LaVine driving reverse Layup (8 PTS) (N. Vucevic 1 AST),"[203897, 202696]",1610612741.0,CHI,driving reverse,,,LaVine,Z. LaVine,,,,,2.06,Made,,,,,8.0,,,N. Vucevic,202696.0,1.0,,,,,,,,
308,PT01M43.00S,2022-03-01T01:37:13.7Z,2,REGULAR,2pt,Jump Shot,[],1629639,94.43166885676742,71.07843137254902,1610612748,52,44,2022-03-01T01:37:21Z,3080000,105.0,0.0,1,right,T. Herro 10' driving floating Jump Shot (11 PTS) (B. Adebayo 2 AST),"[1629639, 1628389]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,10.54,Made,,,,,11.0,,,B. Adebayo,1628389.0,2.0,,,,,,,,
309,PT01M26.00S,2022-03-01T01:37:30.0Z,2,REGULAR,3pt,Jump Shot,[],203897,27.283180026281208,80.14705882352942,1610612741,52,44,2022-03-01T01:37:35Z,3090000,-151.0,204.0,1,left,MISS Z. LaVine 25' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,
310,PT01M23.00S,2022-03-01T01:37:33.0Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,52,44,2022-03-01T01:37:35Z,3100000,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,309.0,3.0,3.0,0.0,,,,,,,,,,,,,,
312,PT01M11.00S,2022-03-01T01:37:45.5Z,2,REGULAR,turnover,bad pass,[],202710,,,1610612748,52,44,2022-03-01T01:37:50Z,3110000,,,0,,J. Butler bad pass TURNOVER (2 TO),"[202710, 201942]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,2.0,,,,DeRozan,201942.0,,,,,,
313,PT01M11.00S,2022-03-01T01:37:45.5Z,2,REGULAR,steal,,[],201942,,,1610612741,52,44,2022-03-01T01:37:48Z,3120000,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M05.00S,2022-03-01T01:37:55.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,52,44,2022-03-01T01:37:55Z,3130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M05.00S,2022-03-01T01:37:55.8Z,2,REGULAR,substitution,out,[],1629216,,,1610612741,52,44,2022-03-01T01:38:10Z,3140000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M05.00S,2022-03-01T01:37:55.8Z,2,REGULAR,substitution,out,[],1628389,,,1610612741,52,44,2022-03-01T01:38:10Z,3150000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M05.00S,2022-03-01T01:37:55.8Z,2,REGULAR,substitution,in,[],1628997,,,1610612741,52,44,2022-03-01T01:38:10Z,3160000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
318,PT01M05.00S,2022-03-01T01:37:55.8Z,2,REGULAR,substitution,in,[],203473,,,1610612741,52,44,2022-03-01T01:38:10Z,3170000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M58.00S,2022-03-01T01:38:25.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203897,22.158344283837057,69.11764705882352,1610612741,52,46,2022-03-01T01:38:31Z,3180000,-96.0,156.0,1,left,Z. LaVine 18' turnaround fadeaway Jump Shot (10 PTS) (A. Dosunmu 1 AST),"[203897, 1630245]",1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,18.28,Made,,,,,10.0,,,A. Dosunmu,1630245.0,1.0,,,,,,,,
320,PT00M45.60S,2022-03-01T01:38:41.1Z,2,REGULAR,3pt,Jump Shot,[],1628997,94.03745072273325,3.6764705882352944,1610612748,55,46,2022-03-01T01:38:47Z,3190000,-232.0,4.0,1,right,C. Martin 3PT  (5 PTS) (T. Herro 1 AST),"[1628997, 1629639]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,23.16,Made,,,,,5.0,,,T. Herro,1629639.0,1.0,,,,,,,,
323,PT00M32.60S,2022-03-01T01:39:00.2Z,2,REGULAR,2pt,Jump Shot,[],203897,26.363337713534822,70.09803921568627,1610612741,55,46,2022-03-01T01:40:24Z,3210000,-100.0,195.0,1,left,MISS Z. LaVine 21' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,21.96,Missed,,,,,,,,,,,,,,,,,,
324,PT00M29.50S,2022-03-01T01:39:03.3Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,55,46,2022-03-01T01:39:06Z,3220000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,323.0,3.0,2.0,1.0,,,,,,,,,,,,,,
325,PT00M28.10S,2022-03-01T01:39:04.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,67.49342969776609,36.27450980392157,1610612748,55,46,2022-03-01T01:39:24Z,3230000,-69.0,253.0,1,right,MISS T. Herro 26' running pullup 3PT,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,
326,PT00M28.10S,2022-03-01T01:39:04.7Z,2,REGULAR,rebound,offensive,[],1628997,,,1610612748,55,46,2022-03-01T01:39:13Z,3240000,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,325.0,4.0,2.0,2.0,,,,,,,,,,,,,,
327,PT00M22.30S,2022-03-01T01:39:10.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203473,80.50262812089356,19.852941176470587,1610612748,55,46,2022-03-01T01:39:20Z,3250000,-151.0,131.0,1,right,MISS D. Dedmon 19' Jump Shot,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,19.95,Missed,,,,,,,,,,,,,,,,,,
328,PT00M22.30S,2022-03-01T01:39:10.5Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,55,46,2022-03-01T01:39:20Z,3260000,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,327.0,4.0,4.0,0.0,,,,,,,,,,,,,,
329,PT00M02.40S,2022-03-01T01:39:30.5Z,2,REGULAR,3pt,Jump Shot,[],1630245,18.74178712220762,7.598039215686274,1610612741,55,46,2022-03-01T01:39:37Z,3270000,212.0,124.0,1,left,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,24.54,Missed,,,,,,,,,,,,,,,,,,
330,PT00M00.80S,2022-03-01T01:39:32.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,55,46,2022-03-01T01:39:45Z,3280000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,329.0,,,,,,,,,,,,,,,,,
331,PT00M00.80S,2022-03-01T01:39:46.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,55,46,2022-03-01T01:39:46Z,3290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M00.00S,2022-03-01T01:39:56.6Z,2,REGULAR,period,end,[],0,,,1610612741,55,46,2022-03-01T01:39:56Z,3300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-03-01T01:54:40.6Z,3,REGULAR,substitution,out,['startperiod'],1629639,,,1610612741,55,46,2022-03-01T01:55:40Z,3310000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-03-01T01:54:40.6Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612741,55,46,2022-03-01T01:55:40Z,3320000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-03-01T01:54:40.6Z,3,REGULAR,substitution,out,['startperiod'],203473,,,1610612741,55,46,2022-03-01T01:55:40Z,3330000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-03-01T01:54:40.6Z,3,REGULAR,substitution,out,['startperiod'],1629632,,,1610612741,55,46,2022-03-01T01:55:40Z,3340000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-03-01T01:54:40.6Z,3,REGULAR,substitution,in,['startperiod'],1628389,,,1610612741,55,46,2022-03-01T01:55:40Z,3350000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-03-01T01:54:40.6Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612741,55,46,2022-03-01T01:55:40Z,3360000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2022-03-01T01:54:40.6Z,3,REGULAR,substitution,in,['startperiod'],1629216,,,1610612741,55,46,2022-03-01T01:55:40Z,3370000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2022-03-01T01:54:40.6Z,3,REGULAR,substitution,in,['startperiod'],1629750,,,1610612741,55,46,2022-03-01T01:55:40Z,3380000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2022-03-01T01:55:40.9Z,3,REGULAR,period,start,[],0,,,1610612748,55,46,2022-03-01T01:55:40Z,3390000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M39.00S,2022-03-01T01:56:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,8.229303547963205,46.07843137254902,1610612748,55,46,2022-03-01T01:56:07Z,3400000,20.0,25.0,1,left,MISS G. Vincent driving finger roll Layup,[1629216],1610612748.0,MIA,driving finger roll,,,Vincent,G. Vincent,,,,,3.17,Missed,,,,,,,,,,,,,,,,,,
343,PT11M37.00S,2022-03-01T01:56:02.3Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,55,46,2022-03-01T01:56:02Z,3410000,,,0,,N. Vucevic REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,342.0,5.0,4.0,1.0,,,,,,,,,,,,,,
344,PT11M35.00S,2022-03-01T01:56:05.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,92.46057818659659,51.225490196078425,1610612741,55,48,2022-03-01T01:56:18Z,3420000,6.0,18.0,1,right,A. Dosunmu running Layup (9 PTS) (D. DeRozan 1 AST),"[1630245, 201942]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,1.94,Made,,,,,9.0,,,D. DeRozan,201942.0,1.0,,,,,,,,
346,PT11M17.00S,2022-03-01T01:56:22.7Z,3,REGULAR,3pt,Jump Shot,[],1629130,34.247700394218136,54.166666666666664,1610612748,55,48,2022-03-01T01:57:37Z,3440000,-21.0,269.0,1,left,MISS D. Robinson 27' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,27.02,Missed,,,,,,,,,,,,,,,,,,
347,PT11M13.00S,2022-03-01T01:56:26.7Z,3,REGULAR,rebound,offensive,[],1629130,,,1610612748,55,48,2022-03-01T01:56:29Z,3450000,,,0,,D. Robinson REBOUND (Off:2 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,346.0,3.0,1.0,2.0,,,,,,,,,,,,,,
348,PT11M07.00S,2022-03-01T01:56:34.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,55,48,2022-03-01T01:56:34Z,3460000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M05.00S,2022-03-01T01:56:47.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629216,9.461235216819974,89.48376225490196,1610612748,55,48,2022-03-01T01:58:44Z,3470000,-197.0,36.0,1,left,MISS G. Vincent 20' turnaround fadeaway Shot,[1629216],1610612748.0,MIA,turnaround fadeaway,,,Vincent,G. Vincent,,,,,20.07,Missed,,,,,,,,,,,,,,,,,,
350,PT11M01.00S,2022-03-01T01:56:51.4Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,55,48,2022-03-01T01:57:19Z,3480000,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,349.0,5.0,5.0,0.0,,,,,,,,,,,,,,
351,PT10M53.00S,2022-03-01T01:56:59.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,86.67871222076215,35.049019607843135,1610612741,55,48,2022-03-01T01:58:45Z,3490000,-75.0,73.0,1,right,MISS N. Vucevic 10' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,10.43,Missed,,,,,,,,,,,,,,,,,,
352,PT10M52.00S,2022-03-01T01:57:04.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,55,48,2022-03-01T01:57:04Z,3500000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,351.0,,,,,,,,,,,,,,,,,
353,PT10M52.00S,2022-03-01T01:57:05.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,55,48,2022-03-01T01:57:05Z,3510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT10M45.00S,2022-03-01T01:57:20.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203897,66.5735873850197,64.4607843137255,1610612741,55,48,2022-03-01T01:59:18Z,3520000,72.0,262.0,1,right,MISS Z. LaVine 27' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,27.15,Missed,,,,,,,,,,,,,,,,,,
355,PT10M41.00S,2022-03-01T01:57:24.8Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,55,48,2022-03-01T01:57:28Z,3530000,,,0,,J. Butler REBOUND (Off:1 Def:4),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,354.0,5.0,4.0,1.0,,,,,,,,,,,,,,
356,PT10M35.00S,2022-03-01T01:57:30.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,16.63929040735874,58.08823529411765,1610612748,57,48,2022-03-01T01:57:44Z,3540000,-40.0,104.0,1,left,B. Adebayo 11' turnaround fadeaway Jump Shot (10 PTS) (P. Tucker 2 AST),"[1628389, 200782]",1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,11.15,Made,,,,,10.0,,,P. Tucker,200782.0,2.0,,,,,,,,
358,PT10M20.00S,2022-03-01T01:57:50.5Z,3,REGULAR,violation,kicked ball,[],1628389,,,1610612741,57,48,2022-03-01T01:58:03Z,3560000,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,2002.0,,,,,,,,,,,,
359,PT10M16.00S,2022-03-01T01:58:03.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,91.67214191852825,38.48039215686275,1610612741,57,48,2022-03-01T02:02:36Z,3570000,-58.0,26.0,1,right,MISS D. DeRozan 6' turnaround bank Shot,[201942],1610612741.0,CHI,turnaround bank,,,DeRozan,D. DeRozan,,,,,6.31,Missed,,,,,,,,,,,,,,,,,,
