actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
463,PT12M00.00S,2021-12-02T02:16:47.3Z,4,REGULAR,substitution,out,['startperiod'],1629644,,,1610612748,63,87,2021-12-02T02:17:33Z,4570000,,,0,,SUB out: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2021-12-02T02:16:47.3Z,4,REGULAR,substitution,in,['startperiod'],203473,,,1610612748,63,87,2021-12-02T02:17:33Z,4580000,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2021-12-02T02:17:37.0Z,4,REGULAR,period,start,[],0,,,1610612739,63,87,2021-12-02T02:17:37Z,4590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT11M38.00S,2021-12-02T02:17:58.6Z,4,REGULAR,3pt,Jump Shot,[],201567,7.178055190538765,96.81372549019608,1610612739,63,90,2021-12-02T02:18:04Z,4600000,-234.0,15.0,1,left,K. Love 3PT  (22 PTS) (E. Mobley 4 AST),"[201567, 1630596]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,Made,22.0,,,,,23.46,E. Mobley,1630596.0,4.0,,,,,,
468,PT11M09.00S,2021-12-02T02:18:27.1Z,4,REGULAR,2pt,Jump Shot,[],1629639,78.40013140604468,67.15686274509804,1610612748,63,90,2021-12-02T02:18:34Z,4620000,86.0,151.0,1,right,MISS T. Herro 17' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,,,,Missed,,,,,,17.32,,,,,,,,,
469,PT11M04.00S,2021-12-02T02:18:32.1Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,63,90,2021-12-02T02:18:34Z,4630000,,,0,,E. Mobley REBOUND (Off:0 Def:10),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,468.0,10.0,10.0,0.0,,,,,,,,,,
470,PT10M58.00S,2021-12-02T02:18:41.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,63,90,2021-12-02T02:18:41Z,4640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT10M48.00S,2021-12-02T02:19:08.0Z,4,REGULAR,3pt,Jump Shot,[],1629636,24.392247043363994,86.27450980392157,1610612739,63,90,2021-12-02T02:19:12Z,4650000,-181.0,177.0,1,left,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,Missed,,,,,,25.33,,,,,,,,,
472,PT10M46.00S,2021-12-02T02:19:10.0Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,63,90,2021-12-02T02:19:12Z,4660000,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,471.0,1.0,1.0,0.0,,,,,,,,,,
473,PT10M28.00S,2021-12-02T02:19:28.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,93.24901445466492,46.07843137254902,1610612748,63,90,2021-12-02T02:19:50Z,4670000,-20.0,11.0,1,right,MISS M. Strus driving Layup - blocked,"[1629622, 201567]",1610612748.0,MIA,driving,,,Strus,M. Strus,,,,,,,,,,Missed,,,,,,2.25,,,,Love,201567.0,,,,
474,PT10M28.00S,2021-12-02T02:19:28.6Z,4,REGULAR,block,,[],201567,,,1610612748,63,90,2021-12-02T02:19:32Z,4680000,,,0,,K. Love BLOCK (1 BLK),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT10M24.00S,2021-12-02T02:19:32.6Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,63,90,2021-12-02T02:19:36Z,4690000,,,0,,R. Rubio REBOUND (Off:1 Def:4),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,473.0,5.0,4.0,1.0,,,,,,,,,,
476,PT10M22.00S,2021-12-02T02:19:35.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201567,30.305519053876477,23.03921568627451,1610612739,63,90,2021-12-02T02:19:42Z,4700000,135.0,232.0,1,left,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,Missed,,,,,,26.87,,,,,,,,,
477,PT10M20.00S,2021-12-02T02:19:37.4Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,63,90,2021-12-02T02:21:38Z,4710000,,,0,,D. Dedmon REBOUND (Off:4 Def:7),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,476.0,11.0,7.0,4.0,,,,,,,,,,
478,PT10M06.00S,2021-12-02T02:19:50.9Z,4,REGULAR,2pt,Jump Shot,[],1629639,71.96123521681997,37.254901960784316,1610612748,63,90,2021-12-02T02:19:55Z,4720000,-64.0,211.0,1,right,MISS T. Herro 22' turnaround Shot,[1629639],1610612748.0,MIA,turnaround,,,Herro,T. Herro,,,,,,,,,,Missed,,,,,,22.05,,,,,,,,,
479,PT10M04.00S,2021-12-02T02:19:52.9Z,4,REGULAR,rebound,defensive,[],1630205,,,1610612739,63,90,2021-12-02T02:19:55Z,4730000,,,0,,L. Stevens REBOUND (Off:1 Def:2),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,478.0,3.0,2.0,1.0,,,,,,,,,,
480,PT09M43.00S,2021-12-02T02:20:14.2Z,4,REGULAR,2pt,Jump Shot,[],1630596,4.418528252299605,31.127450980392158,1610612739,63,90,2021-12-02T02:20:21Z,4740000,94.0,-11.0,1,left,MISS E. Mobley 9' step back Shot,[1630596],1610612739.0,CLE,step back,,,Mobley,E. Mobley,,,,,,,,,,Missed,,,,,,9.5,,,,,,,,,
481,PT09M40.00S,2021-12-02T02:20:16.7Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,63,90,2021-12-02T02:20:16Z,4750000,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,480.0,2.0,2.0,0.0,,,,,,,,,,
482,PT09M28.00S,2021-12-02T02:20:29.5Z,4,REGULAR,3pt,Jump Shot,[],1629216,80.23981603153744,5.88235294117647,1610612748,66,90,2021-12-02T02:21:09Z,4760000,-221.0,133.0,1,right,G. Vincent 25' 3PT  (8 PTS) (D. Dedmon 3 AST),"[1629216, 203473]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,Made,8.0,,,,,25.77,D. Dedmon,203473.0,3.0,,,,,,
484,PT09M03.00S,2021-12-02T02:20:54.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,15.982260183968464,44.6078431372549,1610612739,66,90,2021-12-02T02:20:59Z,4780000,27.0,98.0,1,left,MISS E. Mobley 10' turnaround Hook,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,,,,,,Missed,,,,,,10.14,,,,,,,,,
485,PT09M00.00S,2021-12-02T02:20:57.2Z,4,REGULAR,rebound,defensive,[],203473,,,1610612748,66,90,2021-12-02T02:20:59Z,4790000,,,0,,D. Dedmon REBOUND (Off:4 Def:8),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,484.0,12.0,8.0,4.0,,,,,,,,,,
486,PT08M54.00S,2021-12-02T02:21:03.3Z,4,REGULAR,3pt,Jump Shot,[],1629216,66.70499342969777,46.81372549019608,1610612748,69,90,2021-12-02T02:21:08Z,4800000,-16.0,260.0,1,right,G. Vincent 26' 3PT  (11 PTS) (M. Strus 1 AST),"[1629216, 1629622]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,Made,11.0,,,,,26.1,M. Strus,1629622.0,1.0,,,,,,
488,PT08M52.00S,2021-12-02T02:21:10.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,69,90,2021-12-02T02:21:10Z,4820000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT08M52.00S,2021-12-02T02:21:40.7Z,4,REGULAR,substitution,out,[],201567,,,1610612739,69,90,2021-12-02T02:23:53Z,4830000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT08M52.00S,2021-12-02T02:21:40.7Z,4,REGULAR,substitution,out,[],201937,,,1610612739,69,90,2021-12-02T02:23:53Z,4840000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT08M52.00S,2021-12-02T02:21:40.7Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,69,90,2021-12-02T02:23:53Z,4850000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT08M52.00S,2021-12-02T02:21:40.7Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,69,90,2021-12-02T02:23:53Z,4860000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT08M52.00S,2021-12-02T02:21:40.7Z,4,REGULAR,substitution,in,[],1628374,,,1610612739,69,90,2021-12-02T02:23:53Z,4870000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT08M52.00S,2021-12-02T02:21:40.7Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,69,90,2021-12-02T02:23:53Z,4880000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT08M35.00S,2021-12-02T02:24:16.8Z,4,REGULAR,turnover,lost ball,[],1628374,,,1610612739,69,90,2021-12-02T02:24:21Z,4890000,,,0,,L. Markkanen lost ball TURNOVER (1 TO),"[1628374, 1629216]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,1.0,Vincent,1629216.0,
496,PT08M35.00S,2021-12-02T02:24:16.8Z,4,REGULAR,steal,,[],1629216,,,1610612748,69,90,2021-12-02T02:24:19Z,4900000,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT08M31.00S,2021-12-02T02:24:20.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629622,74.06373193166885,14.460784313725492,1610612748,69,90,2021-12-02T02:37:49Z,4910000,-178.0,191.0,1,right,MISS M. Strus 26' pullup 3PT,[1629622],1610612748.0,MIA,pullup,,,Strus,M. Strus,,,,,,,,,,Missed,,,,,,26.11,,,,,,,,,
498,PT08M29.00S,2021-12-02T02:24:23.0Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612748,69,90,2021-12-02T02:24:23Z,4920000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,497.0,3.0,2.0,1.0,,,,,,,,,,
499,PT08M25.00S,2021-12-02T02:24:26.8Z,4,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629639,78.40013140604468,30.637254901960787,1610612748,71,90,2021-12-02T02:24:31Z,4930000,-97.0,151.0,1,right,T. Herro 17' step back Jump Shot (19 PTS) (C. Martin 3 AST),"[1629639, 1628997]",1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,,,,,,Made,19.0,,,,,17.89,C. Martin,1628997.0,3.0,,,,,,
501,PT08M03.00S,2021-12-02T02:24:49.1Z,4,REGULAR,3pt,Jump Shot,[],1629636,32.53942181340342,47.549019607843135,1610612739,71,90,2021-12-02T02:24:53Z,4950000,12.0,253.0,1,left,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,Missed,,,,,,25.37,,,,,,,,,
502,PT08M03.00S,2021-12-02T02:24:49.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,71,90,2021-12-02T02:24:53Z,4960000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,501.0,,,,,,,,,,,,,
503,PT08M03.00S,2021-12-02T02:24:53.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,71,90,2021-12-02T02:24:53Z,4970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M02.00S,2021-12-02T02:25:03.1Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612748,71,90,2021-12-02T02:25:03Z,4980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT07M41.00S,2021-12-02T02:25:28.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,89.7503285151117,59.309895833333336,1610612748,71,90,2021-12-02T02:25:45Z,4990000,47.0,44.0,1,right,MISS C. Martin 6' driving Layup - blocked,"[1628997, 1628386]",1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,,,,,,Missed,,,,,,6.39,,,,Allen,1628386.0,,,,
506,PT07M41.00S,2021-12-02T02:25:28.3Z,4,REGULAR,block,,[],1628386,,,1610612748,71,90,2021-12-02T02:25:31Z,5000000,,,0,,J. Allen BLOCK (5 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT07M38.00S,2021-12-02T02:25:31.3Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,71,90,2021-12-02T02:25:33Z,5010000,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,505.0,3.0,2.0,1.0,,,,,,,,,,
508,PT07M24.00S,2021-12-02T02:25:46.7Z,4,REGULAR,2pt,Jump Shot,[],1629636,12.040078843626807,33.33333333333333,1610612739,71,90,2021-12-02T02:25:53Z,5020000,83.0,61.0,1,left,MISS D. Garland 10' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,,,,,,Missed,,,,,,10.31,,,,,,,,,
509,PT07M20.00S,2021-12-02T02:25:49.5Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,71,90,2021-12-02T02:25:49Z,5030000,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,508.0,1.0,1.0,0.0,,,,,,,,,,
510,PT07M17.00S,2021-12-02T02:25:53.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629639,94.30026281208936,51.9607843137255,1610612748,73,90,2021-12-02T02:26:11Z,5040000,10.0,1.0,1,right,T. Herro running Layup (21 PTS) (M. Strus 2 AST),"[1629639, 1629622]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,,,,,,Made,21.0,,,,,0.99,M. Strus,1629622.0,2.0,,,,,,
512,PT07M07.00S,2021-12-02T02:26:10.7Z,4,REGULAR,turnover,backcourt,[],1629636,,,1610612739,73,90,2021-12-02T02:26:20Z,5060000,,,0,,D. Garland backcourt TURNOVER (5 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,5.0,,,
513,PT06M52.00S,2021-12-02T02:26:39.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203473,94.30026281208936,47.30392156862745,1610612748,75,90,2021-12-02T02:26:45Z,5070000,-13.0,1.0,1,right,D. Dedmon reverse Layup (11 PTS) (G. Vincent 1 AST),"[203473, 1629216]",1610612748.0,MIA,reverse,,,Dedmon,D. Dedmon,,,,,,,,,,Made,11.0,,,,,1.35,G. Vincent,1629216.0,1.0,,,,,,
515,PT06M37.00S,2021-12-02T02:26:57.2Z,4,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612739,75,90,2021-12-02T02:27:10Z,5090000,,,0,,M. Strus shooting personal FOUL (4 PF) (Allen 2 FT),"[1629622, 1628386]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,1151.0,4.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,,
517,PT06M37.00S,2021-12-02T02:27:24.6Z,4,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,75,91,2021-12-02T02:29:29Z,5110000,,,0,,J. Allen Free Throw 1 of 2 (14 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
518,PT06M37.00S,2021-12-02T02:27:32.9Z,4,REGULAR,substitution,out,[],1628374,,,1610612739,75,91,2021-12-02T02:27:39Z,5120000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT06M37.00S,2021-12-02T02:27:32.9Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,75,91,2021-12-02T02:27:39Z,5130000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M37.00S,2021-12-02T02:27:24.6Z,4,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,75,92,2021-12-02T02:29:29Z,5140000,,,0,,J. Allen Free Throw 2 of 2 (15 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
521,PT06M21.00S,2021-12-02T02:28:12.8Z,4,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612748,75,92,2021-12-02T02:28:27Z,5150000,,,0,,M. Strus lost ball out-of-bounds TURNOVER (2 TO),[1629622],1610612748.0,MIA,lost ball,,,Strus,M. Strus,,,,,1151.0,,,,,,,,,,,,,,,,,2.0,,,
522,PT06M21.00S,2021-12-02T02:28:33.2Z,4,REGULAR,stoppage,other,[],0,,,1610612739,75,92,2021-12-02T02:28:33Z,5160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT06M21.00S,2021-12-02T02:28:53.2Z,4,REGULAR,substitution,out,[],1630205,,,1610612739,75,92,2021-12-02T02:31:26Z,5165000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT06M21.00S,2021-12-02T02:28:53.2Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,75,92,2021-12-02T02:31:26Z,5167500,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M21.00S,2021-12-02T02:28:53.2Z,4,REGULAR,substitution,in,[],201937,,,1610612739,75,92,2021-12-02T02:31:26Z,5168750,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT06M21.00S,2021-12-02T02:28:53.2Z,4,REGULAR,substitution,in,[],1628374,,,1610612739,75,92,2021-12-02T02:31:26Z,5169375,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT06M02.00S,2021-12-02T02:29:13.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,17.559132720105126,30.637254901960787,1610612739,75,92,2021-12-02T02:29:55Z,5170000,97.0,113.0,1,left,MISS D. Garland 14' step back Shot,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,,,,,,Missed,,,,,,14.85,,,,,,,,,
524,PT06M01.00S,2021-12-02T02:29:14.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,75,92,2021-12-02T02:29:27Z,5180000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,523.0,,,,,,,,,,,,,
525,PT06M01.00S,2021-12-02T02:29:21.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,75,92,2021-12-02T02:29:22Z,5190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT05M50.00S,2021-12-02T02:29:32.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,92.9862023653088,63.725490196078425,1610612748,75,92,2021-12-02T02:29:39Z,5200000,69.0,13.0,1,right,MISS T. Herro 6' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,,,,,,Missed,,,,,,6.99,,,,,,,,,
527,PT05M47.00S,2021-12-02T02:29:35.4Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,75,92,2021-12-02T02:33:35Z,5210000,,,0,,E. Mobley REBOUND (Off:0 Def:11),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,526.0,11.0,11.0,0.0,,,,,,,,,,
528,PT05M35.00S,2021-12-02T02:29:47.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201937,6.783837056504599,52.20588235294118,1610612739,75,94,2021-12-02T02:30:03Z,5220000,-11.0,11.0,1,left,R. Rubio driving Layup (6 PTS),[201937],1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,,,,,,Made,6.0,,,,,1.58,,,,,,,,,
529,PT05M34.00S,2021-12-02T02:30:03.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,75,94,2021-12-02T02:30:03Z,5230000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT05M20.00S,2021-12-02T02:32:57.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203473,88.91261498028909,51.9607843137255,1610612748,75,94,2021-12-02T02:33:02Z,5240000,10.0,52.0,1,right,MISS D. Dedmon turnaround Hook,[203473],1610612748.0,MIA,turnaround,,,Dedmon,D. Dedmon,,,,,,,,,,Missed,,,,,,5.26,,,,,,,,,
535,PT05M17.00S,2021-12-02T02:32:59.6Z,4,REGULAR,rebound,offensive,[],203473,,,1610612748,75,94,2021-12-02T02:32:59Z,5250000,,,0,,D. Dedmon REBOUND (Off:5 Def:8),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,534.0,13.0,8.0,5.0,,,,,,,,,,
536,PT05M15.00S,2021-12-02T02:33:01.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628997,95.3515111695138,2.450980392156863,1610612748,75,94,2021-12-02T02:33:15Z,5260000,-238.0,-9.0,1,right,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,Missed,,,,,,23.79,,,,,,,,,
537,PT05M12.00S,2021-12-02T02:33:04.5Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,75,94,2021-12-02T02:33:04Z,5270000,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,536.0,3.0,3.0,0.0,,,,,,,,,,
538,PT04M58.00S,2021-12-02T02:33:19.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,8.09789750328515,51.71568627450981,1610612739,75,96,2021-12-02T02:33:24Z,5280000,-9.0,24.0,1,left,J. Allen turnaround Hook (17 PTS) (R. Rubio 4 AST),"[1628386, 201937]",1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,,,,,,Made,17.0,,,,,2.51,R. Rubio,201937.0,4.0,,,,,,
540,PT04M40.00S,2021-12-02T02:33:40.6Z,4,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612748,75,96,2021-12-02T02:33:47Z,5300000,,,0,,E. Mobley shooting personal FOUL (3 PF) (Martin 2 FT),"[1630596, 1628997]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,2714.0,3.0,0.0,Martin,1628997.0,,,,,,,,,,,,,,,,
542,PT04M40.00S,2021-12-02T02:34:09.2Z,4,REGULAR,freethrow,1 of 2,[],1628997,,,1610612748,76,96,2021-12-02T02:34:09Z,5320000,,,0,,C. Martin Free Throw 1 of 2 (8 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
543,PT04M40.00S,2021-12-02T02:34:09.2Z,4,REGULAR,freethrow,2 of 2,[],1628997,,,1610612748,76,96,2021-12-02T02:34:30Z,5330000,,,0,,MISS C. Martin Free Throw 2 of 2,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,Missed,,,,,,,,,,,,,,,
544,PT04M38.00S,2021-12-02T02:34:11.2Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,76,96,2021-12-02T02:34:30Z,5340000,,,0,,J. Allen REBOUND (Off:3 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,543.0,11.0,8.0,3.0,,,,,,,,,,
545,PT04M23.00S,2021-12-02T02:34:43.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,8.09789750328515,56.61764705882353,1610612739,76,98,2021-12-02T02:34:51Z,5350000,-33.0,24.0,1,left,J. Allen floating Jump Shot (19 PTS) (R. Rubio 5 AST),"[1628386, 201937]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,,,,,,Made,19.0,,,,,4.07,R. Rubio,201937.0,5.0,,,,,,
547,PT04M15.00S,2021-12-02T02:34:51.1Z,4,REGULAR,turnover,bad pass,[],1629639,,,1610612748,76,98,2021-12-02T02:34:56Z,5370000,,,0,,T. Herro bad pass TURNOVER (4 TO),"[1629639, 1630596]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,4.0,Mobley,1630596.0,
548,PT04M15.00S,2021-12-02T02:34:51.1Z,4,REGULAR,steal,,[],1630596,,,1610612739,76,98,2021-12-02T02:34:54Z,5380000,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M15.00S,2021-12-02T02:34:59.8Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612739,76,98,2021-12-02T02:34:59Z,5390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT03M57.00S,2021-12-02T02:35:32.9Z,4,REGULAR,foul,personal,['2freethrow'],203473,,,1610612739,76,98,2021-12-02T02:35:57Z,5400000,,,0,,D. Dedmon shooting personal FOUL (1 PF) (Mobley 2 FT),"[203473, 1630596]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,1627964.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,,
