actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
459,PT03M37.00S,2022-01-24T00:49:40.6Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,82,64,2022-01-24T00:49:40Z,4540000,,,0,,J. Butler Free Throw 1 of 2 (15 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,15.0,,,,,,,,,,,,
460,PT03M37.00S,2022-01-24T00:49:41.1Z,3,REGULAR,substitution,out,[],200782,,,1610612748,82,64,2022-01-24T00:50:06Z,4550000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M37.00S,2022-01-24T00:49:41.1Z,3,REGULAR,substitution,out,[],203473,,,1610612748,82,64,2022-01-24T00:50:06Z,4560000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M37.00S,2022-01-24T00:49:41.1Z,3,REGULAR,substitution,out,[],1626169,,,1610612748,82,64,2022-01-24T00:50:06Z,4570000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M37.00S,2022-01-24T00:49:41.1Z,3,REGULAR,substitution,out,[],202340,,,1610612748,82,64,2022-01-24T00:50:06Z,4580000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M37.00S,2022-01-24T00:49:41.1Z,3,REGULAR,substitution,in,[],1628997,,,1610612748,82,64,2022-01-24T00:50:06Z,4590000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M37.00S,2022-01-24T00:49:41.1Z,3,REGULAR,substitution,in,[],1628389,,,1610612748,82,64,2022-01-24T00:50:06Z,4600000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M37.00S,2022-01-24T00:49:41.1Z,3,REGULAR,substitution,in,[],2544,,,1610612748,82,64,2022-01-24T00:50:06Z,4610000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M37.00S,2022-01-24T00:49:41.1Z,3,REGULAR,substitution,in,[],1630559,,,1610612748,82,64,2022-01-24T00:50:06Z,4620000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M37.00S,2022-01-24T00:50:10.7Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,83,64,2022-01-24T00:50:10Z,4630000,,,0,,J. Butler Free Throw 2 of 2 (16 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,,,16.0,,,,,,,,,,,,
469,PT03M25.00S,2022-01-24T00:50:26.1Z,3,REGULAR,violation,kicked ball,[],1628389,,,1610612747,83,64,2022-01-24T00:50:33Z,4640000,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,202058.0,,,,,,,,,,,,,,
470,PT03M13.00S,2022-01-24T00:50:49.0Z,3,REGULAR,2pt,Jump Shot,[],2544,2.447437582128778,24.509803921568626,1610612747,83,66,2022-01-24T00:51:04Z,4650000,127.0,-29.0,1,left,L. James 13' fadeaway Jump Shot (22 PTS) (M. Monk 2 AST),"[2544, 1628370]",1610612747.0,LAL,fadeaway,,,James,L. James,,,,,13.09,Made,,,,,,,22.0,M. Monk,1628370.0,2.0,,,,,,,,,
472,PT02M58.00S,2022-01-24T00:51:02.6Z,3,REGULAR,3pt,Jump Shot,[],1629622,67.09921156373193,61.029411764705884,1610612748,83,66,2022-01-24T00:51:07Z,4670000,55.0,257.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,,
473,PT02M58.00S,2022-01-24T00:51:02.6Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,83,66,2022-01-24T00:51:07Z,4680000,,,0,,L. James REBOUND (Off:1 Def:5),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,472.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
474,PT02M38.00S,2022-01-24T00:51:23.3Z,3,REGULAR,turnover,bad pass,[],1630559,,,1610612747,83,66,2022-01-24T00:51:31Z,4690000,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 202710]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,1.0,,,,,Butler,202710.0,,,,,,,
475,PT02M38.00S,2022-01-24T00:51:23.3Z,3,REGULAR,steal,,[],202710,,,1610612748,83,66,2022-01-24T00:51:25Z,4700000,,,0,,J. Butler STEAL (2 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M34.00S,2022-01-24T00:51:27.2Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628997,93.38042049934296,50.0,1610612748,85,66,2022-01-24T01:08:42Z,4710000,0.0,10.0,1,right,C. Martin running DUNK (9 PTS) (J. Butler 12 AST),"[1628997, 202710]",1610612748.0,MIA,running,,,Martin,C. Martin,,,,,0.97,Made,,,,,,,9.0,J. Butler,202710.0,12.0,,,,,,,,,
478,PT02M21.00S,2022-01-24T00:51:39.8Z,3,REGULAR,3pt,Jump Shot,[],2546,31.09395532194481,27.941176470588236,1610612747,85,66,2022-01-24T00:51:47Z,4730000,110.0,240.0,1,left,MISS C. Anthony 26' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,,
479,PT02M17.00S,2022-01-24T00:51:43.8Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,85,66,2022-01-24T00:51:47Z,4740000,,,0,,D. Robinson REBOUND (Off:0 Def:4),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,478.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
480,PT02M10.00S,2022-01-24T00:51:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202710,92.46057818659659,45.34313725490196,1610612748,87,66,2022-01-24T00:51:58Z,4750000,-23.0,18.0,1,right,J. Butler driving Layup (18 PTS),[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,2.97,Made,,,,,,,18.0,,,,,,,,,,,,
481,PT02M10.00S,2022-01-24T00:51:56.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,87,66,2022-01-24T00:51:56Z,4760000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M10.00S,2022-01-24T00:54:11.9Z,3,REGULAR,substitution,out,[],1630559,,,1610612747,87,66,2022-01-24T00:54:46Z,4770000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M10.00S,2022-01-24T00:54:11.9Z,3,REGULAR,substitution,in,[],201961,,,1610612747,87,66,2022-01-24T00:54:46Z,4780000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M54.00S,2022-01-24T00:55:15.3Z,3,REGULAR,foul,technical,['1freethrow'],1628997,,,1610612747,87,66,2022-01-24T00:55:34Z,4790000,,,0,,C. Martin defensive-3-second technical FOUL (1 Tech),[1628997],1610612748.0,MIA,defensive-3-second,,,Martin,C. Martin,,,,,,,,,,,1627963.0,,,,,,,,1.0,1.0,,,,,
485,PT01M54.00S,2022-01-24T00:55:56.8Z,3,REGULAR,freethrow,1 of 1,[],2546,,,1610612747,87,67,2022-01-24T00:55:56Z,4800000,,,0,,C. Anthony technical Free Throw 1 of 1 (8 PTS),[2546],1610612747.0,LAL,technical,,,Anthony,C. Anthony,,,,,,Made,,,,,,,8.0,,,,,,,,,,,,
486,PT01M47.00S,2022-01-24T00:56:16.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,5.732588699080158,54.166666666666664,1610612747,87,67,2022-01-24T00:56:21Z,4810000,-21.0,1.0,1,left,MISS T. Horton-Tucker driving Layup,[1629659],1610612747.0,LAL,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
487,PT01M45.00S,2022-01-24T00:56:18.5Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,87,67,2022-01-24T00:56:21Z,4820000,,,0,,J. Butler REBOUND (Off:0 Def:9),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,486.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
488,PT01M42.00S,2022-01-24T00:56:24.4Z,3,REGULAR,foul,offensive,[],1628389,,,1610612748,87,67,2022-01-24T00:56:49Z,4830000,,,0,,B. Adebayo off-the-ball offensive FOUL (4 PF),"[1628389, 201961]",1610612748.0,MIA,off-the-ball,,,Adebayo,B. Adebayo,,,,,,,,,,,203592.0,,,,,,,,4.0,0.0,Ellington,201961.0,,,
490,PT01M42.00S,2022-01-24T00:56:24.4Z,3,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,87,67,2022-01-24T00:56:24Z,4850000,,,0,,B. Adebayo offensive foul TURNOVER (4 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,203592.0,4.0,,,,,,,,,,,,,
491,PT01M29.00S,2022-01-24T00:56:49.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629659,12.302890932982917,42.8921568627451,1610612747,87,67,2022-01-24T01:11:38Z,4860000,36.0,63.0,1,left,MISS T. Horton-Tucker 7' turnaround Shot,[1629659],1610612747.0,LAL,turnaround,,,Horton-Tucker,T. Horton-Tucker,,,,,7.24,Missed,,,,,,,,,,,,,,,,,,,
492,PT01M26.00S,2022-01-24T00:56:52.6Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612748,87,67,2022-01-24T00:56:56Z,4870000,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,491.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
493,PT01M06.00S,2022-01-24T00:57:12.1Z,3,REGULAR,2pt,Jump Shot,[],1628389,75.03285151116951,49.77787990196079,1610612748,87,67,2022-01-24T01:11:47Z,4880000,-1.0,182.0,1,right,MISS B. Adebayo 18' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,18.22,Missed,,,,,,,,,,,,,,,,,,,
494,PT01M05.00S,2022-01-24T00:57:13.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,87,67,2022-01-24T00:57:17Z,4890000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,493.0,,,,,,,,,,,,,,,,,,
495,PT01M05.00S,2022-01-24T00:57:17.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,87,67,2022-01-24T00:57:17Z,4900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M49.80S,2022-01-24T00:57:35.1Z,3,REGULAR,3pt,Jump Shot,[],201961,30.17411300919842,25.98039215686275,1610612747,87,70,2022-01-24T00:57:40Z,4910000,120.0,231.0,1,left,W. Ellington 26' 3PT  (3 PTS) (L. James 3 AST),"[201961, 2544]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,26.04,Made,,,,,,,3.0,L. James,2544.0,3.0,,,,,,,,,
498,PT00M34.30S,2022-01-24T00:57:55.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,92.9862023653088,49.26470588235294,1610612748,89,70,2022-01-24T01:12:41Z,4930000,-4.0,13.0,1,right,B. Adebayo DUNK (14 PTS) (D. Robinson 2 AST),"[1628389, 1629130]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,1.39,Made,,,,,,,14.0,D. Robinson,1629130.0,2.0,,,,,,,,,
500,PT00M15.10S,2022-01-24T00:58:20.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,89,70,2022-01-24T00:58:20Z,4950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M15.10S,2022-01-24T00:58:21.3Z,3,REGULAR,substitution,out,[],1628389,,,1610612747,89,70,2022-01-24T00:58:36Z,4960000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M15.10S,2022-01-24T00:58:21.3Z,3,REGULAR,substitution,out,[],202710,,,1610612747,89,70,2022-01-24T00:58:36Z,4970000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M15.10S,2022-01-24T00:58:21.3Z,3,REGULAR,substitution,in,[],1629216,,,1610612747,89,70,2022-01-24T00:58:36Z,4980000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M15.10S,2022-01-24T00:58:21.3Z,3,REGULAR,substitution,in,[],200782,,,1610612747,89,70,2022-01-24T00:58:36Z,4990000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M10.30S,2022-01-24T00:58:58.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612747,89,70,2022-01-24T00:59:31Z,5000000,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M03.50S,2022-01-24T00:59:38.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629216,92.72339027595268,54.65686274509803,1610612748,89,70,2022-01-24T00:59:49Z,5010000,23.0,16.0,1,right,MISS G. Vincent driving Layup,[1629216],1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,2.82,Missed,,,,,,,,,,,,,,,,,,,
507,PT00M01.50S,2022-01-24T00:59:40.4Z,3,REGULAR,rebound,defensive,[],201961,,,1610612747,89,70,2022-01-24T00:59:49Z,5020000,,,0,,W. Ellington REBOUND (Off:0 Def:1),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,506.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
508,PT00M00.00S,2022-01-24T00:59:44.3Z,3,REGULAR,period,end,[],0,,,1610612747,89,70,2022-01-24T00:59:44Z,5030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-01-24T01:01:48.9Z,4,REGULAR,substitution,out,['startperiod'],1629659,,,1610612747,89,70,2022-01-24T01:02:40Z,5040000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-01-24T01:01:48.9Z,4,REGULAR,substitution,in,['startperiod'],202340,,,1610612747,89,70,2022-01-24T01:02:40Z,5050000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-01-24T01:02:46.4Z,4,REGULAR,period,start,[],0,,,1610612747,89,70,2022-01-24T01:02:46Z,5060000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT11M43.00S,2022-01-24T01:03:02.6Z,4,REGULAR,3pt,Jump Shot,[],202340,6.652431011826544,3.9215686274509802,1610612747,89,70,2022-01-24T01:03:08Z,5070000,230.0,10.0,1,left,MISS A. Bradley 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,,
513,PT11M40.00S,2022-01-24T01:03:05.6Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,89,70,2022-01-24T01:03:08Z,5080000,,,0,,P. Tucker REBOUND (Off:1 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,512.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
514,PT11M27.00S,2022-01-24T01:03:19.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,91.93495400788436,49.01960784313725,1610612748,91,70,2022-01-24T01:03:23Z,5090000,-5.0,23.0,1,right,D. Robinson cutting Layup (18 PTS) (P. Tucker 4 AST),"[1629130, 200782]",1610612748.0,MIA,cutting,,,Robinson,D. Robinson,,,,,2.38,Made,,,,,,,18.0,P. Tucker,200782.0,4.0,,,,,,,,,
516,PT11M09.00S,2022-01-24T01:03:35.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202340,17.69053876478318,58.333333333333336,1610612747,91,70,2022-01-24T01:03:42Z,5110000,-42.0,114.0,1,left,MISS A. Bradley 12' driving floating Shot,[202340],1610612747.0,LAL,driving floating,,,Bradley,A. Bradley,,,,,12.12,Missed,,,,,,,,,,,,,,,,,,,
517,PT11M06.00S,2022-01-24T01:03:38.9Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,91,70,2022-01-24T01:03:42Z,5120000,,,0,,P. Tucker REBOUND (Off:1 Def:4),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,516.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
518,PT10M45.00S,2022-01-24T01:04:02.4Z,4,REGULAR,3pt,Jump Shot,[],1629622,94.1688567674113,2.696078431372549,1610612748,91,70,2022-01-24T01:04:18Z,5130000,-237.0,2.0,1,right,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
519,PT10M42.00S,2022-01-24T01:04:05.4Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,91,70,2022-01-24T01:04:18Z,5140000,,,0,,C. Anthony REBOUND (Off:0 Def:3),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,518.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
520,PT10M36.00S,2022-01-24T01:04:08.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202340,19.004599211563733,4.6568627450980395,1610612747,91,70,2022-01-24T01:15:28Z,5150000,227.0,126.0,1,left,MISS A. Bradley 25' running 3PT,[202340],1610612747.0,LAL,running,,,Bradley,A. Bradley,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
521,PT10M32.00S,2022-01-24T01:04:12.5Z,4,REGULAR,rebound,defensive,[],200782,,,1610612748,91,70,2022-01-24T01:04:22Z,5160000,,,0,,P. Tucker REBOUND (Off:1 Def:5),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,520.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
522,PT10M11.00S,2022-01-24T01:04:34.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.9862023653088,50.73529411764706,1610612748,93,70,2022-01-24T01:04:39Z,5170000,4.0,13.0,1,right,C. Martin driving finger roll Layup (11 PTS) (G. Vincent 6 AST),"[1628997, 1629216]",1610612748.0,MIA,driving finger roll,,,Martin,C. Martin,,,,,1.39,Made,,,,,,,11.0,G. Vincent,1629216.0,6.0,,,,,,,,,
524,PT10M01.00S,2022-01-24T01:04:44.2Z,4,REGULAR,3pt,Jump Shot,[],2544,33.06709921156373,76.35569852941177,1610612747,93,70,2022-01-24T01:16:33Z,5190000,-132.0,258.0,1,left,MISS L. James 29' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,29.0,Missed,,,,,,,,,,,,,,,,,,,
525,PT10M00.00S,2022-01-24T01:04:45.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,93,70,2022-01-24T01:16:33Z,5200000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,524.0,,,,,,,,,,,,,,,,,,
526,PT10M00.00S,2022-01-24T01:04:56.6Z,4,REGULAR,foul,personal,[],1628997,,,1610612747,93,70,2022-01-24T01:13:14Z,5210000,,,0,,C. Martin loose ball personal FOUL (2 PF),"[1628997, 2546]",1610612748.0,MIA,loose ball,,,Martin,C. Martin,,,,,,,,,,,202058.0,,,,,,,,2.0,1.0,Anthony,2546.0,,,
528,PT09M56.00S,2022-01-24T01:05:13.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201961,27.54599211563732,15.686274509803921,1610612747,93,70,2022-01-24T01:05:23Z,5230000,172.0,206.0,1,left,MISS W. Ellington 26' pullup 3PT,[201961],1610612747.0,LAL,pullup,,,Ellington,W. Ellington,,,,,26.84,Missed,,,,,,,,,,,,,,,,,,,
529,PT09M53.00S,2022-01-24T01:05:16.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,93,70,2022-01-24T01:05:23Z,5240000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,528.0,,,,,,,,,,,,,,,,,,
530,PT09M53.00S,2022-01-24T01:05:19.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,93,70,2022-01-24T01:05:19Z,5250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M53.00S,2022-01-24T01:05:37.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,93,70,2022-01-24T01:05:37Z,5260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M41.00S,2022-01-24T01:05:55.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2544,7.884362680683312,48.97748161764706,1610612747,93,72,2022-01-24T01:17:58Z,5270000,5.0,22.0,1,left,L. James Layup (24 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,2.22,Made,,,,,,,24.0,,,,,,,,,,,,
533,PT09M21.00S,2022-01-24T01:06:15.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200782,92.06636005256242,45.09803921568628,1610612748,95,72,2022-01-24T01:06:23Z,5280000,-25.0,22.0,1,right,P. Tucker cutting Layup (5 PTS) (D. Robinson 3 AST),"[200782, 1629130]",1610612748.0,MIA,cutting,,,Tucker,P. Tucker,,,,,3.3,Made,,,,,,,5.0,D. Robinson,1629130.0,3.0,,,,,,,,,
535,PT09M10.00S,2022-01-24T01:06:28.8Z,4,REGULAR,foul,personal,[],1629622,,,1610612747,95,72,2022-01-24T01:06:40Z,5300000,,,0,,M. Strus personal FOUL (4 PF),"[1629622, 1628370]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,203592.0,,,,,,,,4.0,0.0,Monk,1628370.0,,,
537,PT09M10.00S,2022-01-24T01:06:39.6Z,4,REGULAR,substitution,out,[],201961,,,1610612747,95,72,2022-01-24T01:06:54Z,5320000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M10.00S,2022-01-24T01:06:39.6Z,4,REGULAR,substitution,out,[],2546,,,1610612747,95,72,2022-01-24T01:06:54Z,5330000,,,0,,SUB out: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT09M10.00S,2022-01-24T01:06:39.6Z,4,REGULAR,substitution,out,[],1628370,,,1610612747,95,72,2022-01-24T01:06:54Z,5340000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M10.00S,2022-01-24T01:06:39.6Z,4,REGULAR,substitution,in,[],1629659,,,1610612747,95,72,2022-01-24T01:06:54Z,5350000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M10.00S,2022-01-24T01:06:39.6Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,95,72,2022-01-24T01:06:54Z,5360000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M10.00S,2022-01-24T01:06:39.6Z,4,REGULAR,substitution,in,[],1626169,,,1610612747,95,72,2022-01-24T01:06:54Z,5370000,,,0,,SUB in: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M04.00S,2022-01-24T01:06:59.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,6.783837056504599,53.431372549019606,1610612747,95,72,2022-01-24T01:07:10Z,5380000,-17.0,11.0,1,left,MISS A. Reaves cutting Layup - blocked,"[1630559, 1628997]",1610612747.0,LAL,cutting,,,Reaves,A. Reaves,,,,,2.06,Missed,,,,,,,,,,,,,,,,,,Martin,1628997.0
544,PT09M04.00S,2022-01-24T01:06:59.1Z,4,REGULAR,block,,[],1628997,,,1610612747,95,72,2022-01-24T01:07:01Z,5390000,,,0,,C. Martin BLOCK (1 BLK),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M59.00S,2022-01-24T01:07:04.1Z,4,REGULAR,rebound,offensive,[],1629659,,,1610612747,95,72,2022-01-24T01:07:10Z,5400000,,,0,,T. Horton-Tucker REBOUND (Off:1 Def:0),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,543.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
546,PT08M55.00S,2022-01-24T01:07:07.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202340,29.911300919842315,29.901960784313726,1610612747,95,75,2022-01-24T01:07:14Z,5410000,100.0,229.0,1,left,A. Bradley 24' 3PT  (11 PTS) (T. Horton-Tucker 3 AST),"[202340, 1629659]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,24.98,Made,,,,,,,11.0,T. Horton-Tucker,1629659.0,3.0,,,,,,,,,
