actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
462,PT09M49.00S,2022-03-29T01:18:25.9Z,4,REGULAR,foul,offensive,[],203473,,,1610612748,99,77,2022-03-29T01:18:34Z,4530000,,,0,,D. Dedmon off-the-ball offensive FOUL (4 PF),"[203473, 1630558]",1610612748.0,MIA,off-the-ball,,,,,,,,Dedmon,D. Dedmon,,,,,1626300.0,4.0,0.0,Mitchell,1630558.0,,,,,,,,,
464,PT09M49.00S,2022-03-29T01:18:25.9Z,4,REGULAR,turnover,offensive foul,[],203473,,,1610612748,99,77,2022-03-29T01:18:25Z,4550000,,,0,,D. Dedmon offensive foul TURNOVER (1 TO),[203473],1610612748.0,MIA,,,,,,,,,Dedmon,D. Dedmon,,,,,1626300.0,,,,,,,,,1.0,,,,
465,PT09M34.00S,2022-03-29T01:18:53.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203200,5.601182654402102,4.411764705882353,1610612758,99,77,2022-03-29T01:19:34Z,4560000,228.0,0.0,1,left,MISS J. Holiday 3PT,[203200],1610612758.0,SAC,,,,,,,22.79,Missed,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
466,PT09M34.00S,2022-03-29T01:18:53.4Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,99,77,2022-03-29T01:19:34Z,4570000,,,0,,T. Lyles REBOUND (Off:1 Def:4),[1626168],1610612758.0,SAC,,,,,,,,,Lyles,T. Lyles,465.0,5.0,4.0,1.0,,,,,,,,,,,,,,
467,PT09M34.00S,2022-03-29T01:18:59.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626168,5.590000152587891,50.0,1610612758,99,77,2022-03-29T01:18:59Z,4580000,0.0,0.0,1,left,MISS T. Lyles tip Layup,[1626168],1610612758.0,SAC,tip,,,,,,0.0,Missed,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
468,PT09M34.00S,2022-03-29T01:18:59.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,99,77,2022-03-29T01:19:00Z,4590000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,467.0,,,,,,,,,,,,,,,,,
469,PT09M34.00S,2022-03-29T01:19:03.8Z,4,REGULAR,foul,personal,['2freethrow'],203473,,,1610612758,99,77,2022-03-29T01:19:11Z,4600000,,,0,,D. Dedmon shooting personal FOUL (5 PF) (Lyles 2 FT),"[203473, 1626168]",1610612748.0,MIA,shooting,,,,,,,,Dedmon,D. Dedmon,,,,,1626300.0,5.0,0.0,Lyles,1626168.0,,,,,,,,,
471,PT09M34.00S,2022-03-29T01:19:14.8Z,4,REGULAR,foul,technical,['1freethrow'],203473,,,1610612758,99,77,2022-03-29T01:19:29Z,4620000,,,0,,D. Dedmon technical FOUL (1 Tech),[203473],1610612748.0,MIA,,,,,,,,,Dedmon,D. Dedmon,,,,,1626300.0,5.0,1.0,,,,,,,,,,,
472,PT09M34.00S,2022-03-29T01:19:30.2Z,4,REGULAR,freethrow,1 of 1,[],203200,,,1610612758,99,78,2022-03-29T01:19:30Z,4630000,,,0,,J. Holiday technical Free Throw 1 of 1 (6 PTS),[203200],1610612758.0,SAC,technical,,,,,,,Made,Holiday,J. Holiday,,,,,,,,,,6.0,,,,,,,,
473,PT09M34.00S,2022-03-29T01:19:55.8Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626168,,,1610612758,99,79,2022-03-29T01:19:55Z,4640000,,,0,,T. Lyles Free Throw 1 of 2 (7 PTS),[1626168],1610612758.0,SAC,,,,,,,,Made,Lyles,T. Lyles,,,,,,,,,,7.0,,,,,,,,
474,PT09M34.00S,2022-03-29T01:19:56.8Z,4,REGULAR,substitution,out,[],203473,,,1610612758,99,79,2022-03-29T01:20:06Z,4650000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,,,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,
475,PT09M34.00S,2022-03-29T01:19:56.8Z,4,REGULAR,substitution,out,[],203200,,,1610612758,99,79,2022-03-29T01:20:06Z,4660000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
476,PT09M34.00S,2022-03-29T01:19:56.8Z,4,REGULAR,substitution,in,[],1628389,,,1610612758,99,79,2022-03-29T01:20:06Z,4670000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
477,PT09M34.00S,2022-03-29T01:19:56.8Z,4,REGULAR,substitution,in,[],203084,,,1610612758,99,79,2022-03-29T01:20:06Z,4680000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
478,PT09M34.00S,2022-03-29T01:20:21.0Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626168,,,1610612758,99,80,2022-03-29T01:20:21Z,4690000,,,0,,T. Lyles Free Throw 2 of 2 (8 PTS),[1626168],1610612758.0,SAC,,,,,,,,Made,Lyles,T. Lyles,,,,,,,,,,8.0,,,,,,,,
479,PT09M08.00S,2022-03-29T01:20:48.2Z,4,REGULAR,3pt,Jump Shot,[],202710,86.81011826544021,96.56862745098039,1610612748,99,80,2022-03-29T01:21:06Z,4700000,233.0,71.0,1,right,MISS J. Butler 24' fadeaway 3PT,[202710],1610612748.0,MIA,fadeaway,,,,,,24.35,Missed,Butler,J. Butler,,,,,,,,,,,,,,,,,,
480,PT09M05.00S,2022-03-29T01:20:51.2Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,99,80,2022-03-29T01:21:06Z,4710000,,,0,,C. Metu REBOUND (Off:0 Def:7),[1629002],1610612758.0,SAC,,,,,,,,,Metu,C. Metu,479.0,7.0,7.0,0.0,,,,,,,,,,,,,,
481,PT08M49.00S,2022-03-29T01:21:07.7Z,4,REGULAR,3pt,Jump Shot,[],203084,22.552562417871222,13.23529411764706,1610612758,99,80,2022-03-29T01:21:13Z,4720000,184.0,159.0,1,left,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,,,,24.34,Missed,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
482,PT08M49.00S,2022-03-29T01:21:07.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,99,80,2022-03-29T01:21:13Z,4730000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,481.0,,,,,,,,,,,,,,,,,
483,PT08M49.00S,2022-03-29T01:21:17.2Z,4,REGULAR,foul,personal,[],1626168,,,1610612748,99,80,2022-03-29T01:21:35Z,4740000,,,0,,T. Lyles loose ball personal FOUL (2 PF),"[1626168, 202710]",1610612758.0,SAC,loose ball,,,,,,,,Lyles,T. Lyles,,,,,1626300.0,2.0,0.0,Butler,202710.0,,,,,,,,,
485,PT08M23.00S,2022-03-29T01:21:51.1Z,4,REGULAR,3pt,Jump Shot,[],202710,91.93495400788436,3.1862745098039214,1610612748,99,80,2022-03-29T01:21:56Z,4760000,-234.0,23.0,1,right,MISS J. Butler step back 3PT,[202710],1610612748.0,MIA,step back,,,,,,23.53,Missed,Butler,J. Butler,,,,,,,,,,,,,,,,,,
486,PT08M21.00S,2022-03-29T01:21:53.1Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,99,80,2022-03-29T01:21:56Z,4770000,,,0,,T. Lyles REBOUND (Off:1 Def:5),[1626168],1610612758.0,SAC,,,,,,,,,Lyles,T. Lyles,485.0,6.0,5.0,1.0,,,,,,,,,,,,,,
487,PT08M10.00S,2022-03-29T01:22:04.0Z,4,REGULAR,3pt,Jump Shot,[],1628978,11.383048620236531,2.696078431372549,1610612758,99,80,2022-03-29T01:22:09Z,4780000,237.0,55.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612758.0,SAC,,,,,,,24.27,Missed,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
488,PT08M08.00S,2022-03-29T01:22:06.0Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,99,80,2022-03-29T01:22:09Z,4790000,,,0,,B. Adebayo REBOUND (Off:4 Def:10),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,487.0,14.0,10.0,4.0,,,,,,,,,,,,,,
489,PT07M57.00S,2022-03-29T01:22:17.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.64323258869908,50.0,1610612748,101,80,2022-03-29T01:22:22Z,4800000,0.0,7.0,1,right,T. Herro driving finger roll Layup (20 PTS),[1629639],1610612748.0,MIA,driving finger roll,,,,,,0.73,Made,Herro,T. Herro,,,,,,,,,,20.0,,,,,,,,
490,PT07M38.00S,2022-03-29T01:22:36.1Z,4,REGULAR,turnover,lost ball,[],1629002,,,1610612758,101,80,2022-03-29T01:22:39Z,4810000,,,0,,C. Metu lost ball TURNOVER (3 TO),"[1629002, 1629216]",1610612758.0,SAC,,,,,,,,,Metu,C. Metu,,,,,,,,,,,,,,3.0,Vincent,1629216.0,,
491,PT07M38.00S,2022-03-29T01:22:36.1Z,4,REGULAR,steal,,[],1629216,,,1610612748,101,80,2022-03-29T01:30:02Z,4820000,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612748.0,MIA,,,,,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,
492,PT07M33.00S,2022-03-29T01:22:41.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629130,79.188567674113,4.6568627450980395,1610612748,101,80,2022-03-29T01:28:51Z,4830000,-227.0,143.0,1,right,MISS D. Robinson 26' running pullup 3PT,[1629130],1610612748.0,MIA,running pullup,,,,,,26.81,Missed,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,
493,PT07M25.00S,2022-03-29T01:22:49.4Z,4,REGULAR,rebound,defensive,[],1630558,,,1610612758,101,80,2022-03-29T01:22:49Z,4840000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1630558],1610612758.0,SAC,,,,,,,,,Mitchell,D. Mitchell,492.0,2.0,2.0,0.0,,,,,,,,,,,,,,
494,PT07M24.00S,2022-03-29T01:22:50.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203084,6.652431011826544,49.26470588235294,1610612758,101,82,2022-03-29T01:22:56Z,4850000,4.0,10.0,1,left,H. Barnes running DUNK (14 PTS) (C. Metu 1 AST),"[203084, 1629002]",1610612758.0,SAC,running,,,,,,1.07,Made,Barnes,H. Barnes,,,,,,,,,,14.0,C. Metu,1629002.0,1.0,,,,,
496,PT07M04.00S,2022-03-29T01:23:10.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,80.15768725361366,46.392463235294116,1610612748,103,82,2022-03-29T01:25:46Z,4870000,-18.0,134.0,1,right,B. Adebayo 13' pullup Jump Shot (16 PTS),[1628389],1610612748.0,MIA,pullup,,,,,,13.52,Made,Adebayo,B. Adebayo,,,,,,,,,,16.0,,,,,,,,
497,PT06M53.00S,2022-03-29T01:23:25.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,6.389618922470433,48.03921568627451,1610612758,103,84,2022-03-29T01:23:32Z,4880000,10.0,8.0,1,left,T. Lyles driving Layup (10 PTS),[1626168],1610612758.0,SAC,driving,,,,,,1.24,Made,Lyles,T. Lyles,,,,,,,,,,10.0,,,,,,,,
498,PT06M53.00S,2022-03-29T01:23:30.5Z,4,REGULAR,foul,personal,['1freethrow'],1629130,,,1610612758,103,84,2022-03-29T01:23:43Z,4890000,,,0,,D. Robinson shooting personal FOUL (4 PF) (Lyles 1 FT),"[1629130, 1626168]",1610612748.0,MIA,shooting,,,,,,,,Robinson,D. Robinson,,,,,1626300.0,4.0,0.0,Lyles,1626168.0,,,,,,,,,
500,PT06M53.00S,2022-03-29T01:23:46.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,103,84,2022-03-29T01:23:46Z,4910000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT06M53.00S,2022-03-29T01:25:52.3Z,4,REGULAR,substitution,out,[],1629216,,,1610612758,103,84,2022-03-29T01:26:24Z,4920000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,
502,PT06M53.00S,2022-03-29T01:25:52.3Z,4,REGULAR,substitution,in,[],1629622,,,1610612758,103,84,2022-03-29T01:26:24Z,4930000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,,,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,
503,PT06M53.00S,2022-03-29T01:26:40.9Z,4,REGULAR,freethrow,1 of 1,[],1626168,,,1610612758,103,85,2022-03-29T01:26:40Z,4940000,,,0,,T. Lyles Free Throw 1 of 1 (11 PTS),[1626168],1610612758.0,SAC,,,,,,,,Made,Lyles,T. Lyles,,,,,,,,,,11.0,,,,,,,,
504,PT06M36.00S,2022-03-29T01:27:02.7Z,4,REGULAR,3pt,Jump Shot,[],1629639,93.64323258869908,96.56862745098039,1610612748,103,85,2022-03-29T01:27:14Z,4950000,233.0,7.0,1,right,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,,,,23.29,Missed,Herro,T. Herro,,,,,,,,,,,,,,,,,,
505,PT06M33.00S,2022-03-29T01:27:05.7Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,103,85,2022-03-29T01:27:14Z,4960000,,,0,,C. Metu REBOUND (Off:0 Def:8),[1629002],1610612758.0,SAC,,,,,,,,,Metu,C. Metu,504.0,8.0,8.0,0.0,,,,,,,,,,,,,,
506,PT06M19.00S,2022-03-29T01:27:19.3Z,4,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612758,103,85,2022-03-29T01:27:26Z,4970000,,,0,,T. Lyles bad pass out-of-bounds TURNOVER (2 TO),[1626168],1610612758.0,SAC,bad pass,,,,,,,,Lyles,T. Lyles,,,,,201638.0,,,,,,,,,2.0,,,,
507,PT06M18.00S,2022-03-29T01:27:28.3Z,4,REGULAR,foul,personal,[],1628978,,,1610612748,103,85,2022-03-29T01:27:42Z,4980000,,,0,,D. DiVincenzo personal FOUL (2 PF),"[1628978, 1629622]",1610612758.0,SAC,,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,201638.0,2.0,0.0,Strus,1629622.0,,,,,,,,,
509,PT05M59.00S,2022-03-29T01:27:54.0Z,4,REGULAR,turnover,bad pass,[],1629622,,,1610612748,103,85,2022-03-29T01:27:58Z,5000000,,,0,,M. Strus bad pass TURNOVER (4 TO),"[1629622, 1628978]",1610612748.0,MIA,,,,,,,,,Strus,M. Strus,,,,,,,,,,,,,,4.0,DiVincenzo,1628978.0,,
510,PT05M59.00S,2022-03-29T01:27:54.0Z,4,REGULAR,steal,,[],1628978,,,1610612758,103,85,2022-03-29T01:27:56Z,5010000,,,0,,D. DiVincenzo STEAL (3 STL),[1628978],1610612758.0,SAC,,,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,
511,PT05M53.00S,2022-03-29T01:27:58.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629002,6.1268068331143235,52.450980392156865,1610612758,103,87,2022-03-29T01:28:04Z,5020000,-12.0,5.0,1,left,C. Metu running DUNK (9 PTS) (D. DiVincenzo 5 AST),"[1629002, 1628978]",1610612758.0,SAC,running,,,,,,1.33,Made,Metu,C. Metu,,,,,,,,,,9.0,D. DiVincenzo,1628978.0,5.0,,,,,
513,PT05M41.00S,2022-03-29T01:28:11.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,94.03745072273325,49.50980392156863,1610612748,105,87,2022-03-29T01:28:17Z,5040000,-2.0,4.0,1,right,B. Adebayo driving DUNK (18 PTS) (D. Robinson 1 AST),"[1628389, 1629130]",1610612748.0,MIA,driving,,,,,,0.43,Made,Adebayo,B. Adebayo,,,,,,,,,,18.0,D. Robinson,1629130.0,1.0,,,,,
515,PT05M27.00S,2022-03-29T01:28:25.4Z,4,REGULAR,3pt,Jump Shot,[],1626168,32.670827858081466,46.81372549019608,1610612758,105,87,2022-03-29T01:28:30Z,5060000,16.0,255.0,1,left,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,,,,25.51,Missed,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
516,PT05M24.00S,2022-03-29T01:28:28.4Z,4,REGULAR,rebound,defensive,[],1629130,,,1610612748,105,87,2022-03-29T01:28:30Z,5070000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,,,,,,Robinson,D. Robinson,515.0,2.0,2.0,0.0,,,,,,,,,,,,,,
517,PT05M09.00S,2022-03-29T01:28:43.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,93.51182654402102,51.9607843137255,1610612748,107,87,2022-03-29T01:28:51Z,5080000,10.0,8.0,1,right,J. Butler driving reverse Layup (25 PTS),[202710],1610612748.0,MIA,driving reverse,,,,,,1.3,Made,Butler,J. Butler,,,,,,,,,,25.0,,,,,,,,
518,PT04M50.00S,2022-03-29T01:29:02.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1626168,6.701708278580814,39.82843137254902,1610612758,107,87,2022-03-29T01:29:09Z,5090000,51.0,10.0,1,left,MISS T. Lyles turnaround Hook - blocked,"[1626168, 1628389]",1610612758.0,SAC,turnaround,,,,,,5.2,Missed,Lyles,T. Lyles,,,,,,,,,,,,,,,,,Adebayo,1628389.0
519,PT04M50.00S,2022-03-29T01:29:02.4Z,4,REGULAR,block,,[],1628389,,,1610612758,107,87,2022-03-29T01:29:05Z,5100000,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
520,PT04M47.00S,2022-03-29T01:29:05.4Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,107,87,2022-03-29T01:29:09Z,5110000,,,0,,B. Adebayo REBOUND (Off:4 Def:11),[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,518.0,15.0,11.0,4.0,,,,,,,,,,,,,,
521,PT04M46.00S,2022-03-29T01:29:08.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628389,93.64323258869908,45.588235294117645,1610612748,109,87,2022-03-29T01:29:24Z,5120000,-22.0,7.0,1,right,B. Adebayo running finger roll Layup (20 PTS),[1628389],1610612748.0,MIA,running finger roll,,,,,,2.33,Made,Adebayo,B. Adebayo,,,,,,,,,,20.0,,,,,,,,
522,PT04M45.00S,2022-03-29T01:29:16.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,109,87,2022-03-29T01:29:16Z,5130000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT04M45.00S,2022-03-29T01:31:32.7Z,4,REGULAR,substitution,out,[],1626168,,,1610612758,109,87,2022-03-29T01:31:48Z,5140000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
524,PT04M45.00S,2022-03-29T01:31:32.7Z,4,REGULAR,substitution,in,[],1629674,,,1610612758,109,87,2022-03-29T01:31:48Z,5150000,,,0,,SUB in: N. Queta,[1629674],1610612758.0,SAC,,,,,,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,
525,PT04M27.00S,2022-03-29T01:32:20.6Z,4,REGULAR,3pt,Jump Shot,[],1630558,22.996057818659658,91.68964460784314,1610612758,109,90,2022-03-29T01:32:31Z,5160000,-208.0,164.0,1,left,D. Mitchell 26' 3PT  (17 PTS),[1630558],1610612758.0,SAC,,,,,,,26.5,Made,Mitchell,D. Mitchell,,,,,,,,,,17.0,,,,,,,,
526,PT04M09.00S,2022-03-29T01:32:43.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,109,90,2022-03-29T01:32:43Z,5170000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT03M59.00S,2022-03-29T01:33:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202710,94.30026281208936,48.77450980392157,1610612748,111,90,2022-03-29T01:33:07Z,5180000,-6.0,1.0,1,right,J. Butler driving Layup (27 PTS) (B. Adebayo 1 AST),"[202710, 1628389]",1610612748.0,MIA,driving,,,,,,0.62,Made,Butler,J. Butler,,,,,,,,,,27.0,B. Adebayo,1628389.0,1.0,,,,,
529,PT03M46.00S,2022-03-29T01:33:17.0Z,4,REGULAR,3pt,Jump Shot,[],1630558,10.068988173455978,2.941176470588235,1610612758,111,90,2022-03-29T01:33:20Z,5200000,235.0,42.0,1,left,MISS D. Mitchell 3PT,[1630558],1610612758.0,SAC,,,,,,,23.9,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
530,PT03M44.00S,2022-03-29T01:33:19.0Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,111,90,2022-03-29T01:33:20Z,5210000,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,,,,,,Herro,T. Herro,529.0,5.0,5.0,0.0,,,,,,,,,,,,,,
531,PT03M37.00S,2022-03-29T01:33:25.7Z,4,REGULAR,3pt,Jump Shot,[],1629130,77.08607095926413,6.862745098039216,1610612748,114,90,2022-03-29T01:33:47Z,5220000,-216.0,163.0,1,right,D. Robinson 27' 3PT  (12 PTS) (J. Butler 6 AST),"[1629130, 202710]",1610612748.0,MIA,,,,,,,27.03,Made,Robinson,D. Robinson,,,,,,,,,,12.0,J. Butler,202710.0,6.0,,,,,
533,PT03M21.00S,2022-03-29T01:33:42.1Z,4,REGULAR,2pt,Jump Shot,[],1630558,21.50131406044678,69.6078431372549,1610612758,114,92,2022-03-29T01:33:55Z,5240000,-98.0,150.0,1,left,D. Mitchell 17' pullup Jump Shot (19 PTS),[1630558],1610612758.0,SAC,pullup,,,,,,17.88,Made,Mitchell,D. Mitchell,,,,,,,,,,19.0,,,,,,,,
534,PT02M58.00S,2022-03-29T01:34:04.5Z,4,REGULAR,3pt,Jump Shot,[],1629130,95.0886990801577,3.9215686274509802,1610612748,117,92,2022-03-29T01:34:08Z,5250000,-230.0,-6.0,1,right,D. Robinson 3PT  (15 PTS) (J. Butler 7 AST),"[1629130, 202710]",1610612748.0,MIA,,,,,,,23.05,Made,Robinson,D. Robinson,,,,,,,,,,15.0,J. Butler,202710.0,7.0,,,,,
536,PT02M44.00S,2022-03-29T01:34:18.2Z,4,REGULAR,3pt,Jump Shot,[],203084,12.828515111695138,3.6764705882352944,1610612758,117,95,2022-03-29T01:34:21Z,5270000,232.0,68.0,1,left,H. Barnes 24' 3PT  (17 PTS) (D. Mitchell 9 AST),"[203084, 1630558]",1610612758.0,SAC,,,,,,,24.14,Made,Barnes,H. Barnes,,,,,,,,,,17.0,D. Mitchell,1630558.0,9.0,,,,,
538,PT02M30.00S,2022-03-29T01:34:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.77463863337714,50.98039215686274,1610612748,119,95,2022-03-29T01:34:38Z,5290000,5.0,6.0,1,right,B. Adebayo Layup (22 PTS),[1628389],1610612748.0,MIA,,,,,,,0.77,Made,Adebayo,B. Adebayo,,,,,,,,,,22.0,,,,,,,,
540,PT02M28.00S,2022-03-29T01:34:46.8Z,4,REGULAR,foul,personal,[],1628389,,,1610612758,119,95,2022-03-29T01:35:01Z,5310000,,,0,,B. Adebayo take personal FOUL (3 PF),"[1628389, 1630558]",1610612748.0,MIA,take,,,,,,,,Adebayo,B. Adebayo,,,,,1626300.0,3.0,0.0,Mitchell,1630558.0,,,,,,,,,
542,PT02M28.00S,2022-03-29T01:34:59.0Z,4,REGULAR,substitution,out,[],1628389,,,1610612758,119,95,2022-03-29T01:35:12Z,5330000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,,,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,
543,PT02M28.00S,2022-03-29T01:34:59.0Z,4,REGULAR,substitution,out,[],1629639,,,1610612758,119,95,2022-03-29T01:35:12Z,5340000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,
544,PT02M28.00S,2022-03-29T01:34:59.0Z,4,REGULAR,substitution,out,[],202710,,,1610612758,119,95,2022-03-29T01:35:12Z,5350000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
545,PT02M28.00S,2022-03-29T01:34:59.0Z,4,REGULAR,substitution,out,[],203084,,,1610612758,119,95,2022-03-29T01:35:12Z,5360000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
546,PT02M28.00S,2022-03-29T01:34:59.0Z,4,REGULAR,substitution,in,[],2617,,,1610612758,119,95,2022-03-29T01:35:12Z,5370000,,,0,,SUB in: U. Haslem,[2617],1610612748.0,MIA,,,,,,,,,Haslem,U. Haslem,,,,,,,,,,,,,,,,,,
547,PT02M28.00S,2022-03-29T01:34:59.0Z,4,REGULAR,substitution,in,[],1630209,,,1610612758,119,95,2022-03-29T01:35:12Z,5380000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,,,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,
548,PT02M28.00S,2022-03-29T01:34:59.0Z,4,REGULAR,substitution,in,[],1629312,,,1610612758,119,95,2022-03-29T01:35:12Z,5390000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,,,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,
549,PT02M28.00S,2022-03-29T01:34:59.0Z,4,REGULAR,substitution,in,[],203200,,,1610612758,119,95,2022-03-29T01:35:12Z,5400000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,,,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,
550,PT02M16.00S,2022-03-29T01:35:19.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,19.267411300919843,37.5,1610612758,119,95,2022-03-29T01:35:31Z,5410000,62.0,129.0,1,left,MISS D. Mitchell 14' pullup Shot,[1630558],1610612758.0,SAC,pullup,,,,,,14.3,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
551,PT02M10.00S,2022-03-29T01:35:25.0Z,4,REGULAR,rebound,defensive,[],2617,,,1610612748,119,95,2022-03-29T01:35:31Z,5420000,,,0,,U. Haslem REBOUND (Off:0 Def:1),[2617],1610612748.0,MIA,,,,,,,,,Haslem,U. Haslem,550.0,1.0,1.0,0.0,,,,,,,,,,,,,,
