actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
553,PT07M33.00S,2022-03-08T02:35:59.7Z,4,REGULAR,substitution,in,[],1629645,,,1610612748,99,85,2022-03-08T02:36:16Z,5320000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M17.00S,2022-03-08T02:36:41.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203506,72.61826544021025,50.0,1610612748,99,85,2022-03-08T02:36:47Z,5330000,0.0,205.0,1,right,MISS V. Oladipo 20' step back Shot,[203506],1610612748.0,MIA,step back,,,Oladipo,V. Oladipo,,,,,,,20.49,Missed,,,,,,,,,,,,,,,,,
555,PT07M11.00S,2022-03-08T02:36:46.7Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612745,99,85,2022-03-08T02:36:46Z,5340000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:4),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,554.0,4.0,4.0,0.0,,,,,,,,,,,,,
556,PT07M09.00S,2022-03-08T02:36:50.9Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630528,15.588042049934298,56.372549019607845,1610612745,99,87,2022-03-08T02:37:15Z,5350000,-32.0,94.0,1,left,J. Christopher 9' running pullup Jump Shot (11 PTS),[1630528],1610612745.0,HOU,running pullup,,,Christopher,J. Christopher,,,,,,,9.93,Made,,,,,,,,,11.0,,,,,,,,
558,PT07M09.00S,2022-03-08T02:36:57.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,99,87,2022-03-08T02:36:57Z,5370000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M09.00S,2022-03-08T02:39:57.2Z,4,REGULAR,stoppage,other,[],0,,,1610612748,99,87,2022-03-08T02:39:57Z,5380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M59.00S,2022-03-08T02:40:26.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,93.64323258869908,47.549019607843135,1610612748,101,87,2022-03-08T02:40:37Z,5390000,-12.0,7.0,1,right,T. Herro driving finger roll Layup (28 PTS) (V. Oladipo 4 AST),"[1629639, 203506]",1610612748.0,MIA,driving finger roll,,,Herro,T. Herro,,,,,,,1.43,Made,,,,,,,,,28.0,V. Oladipo,203506.0,4.0,,,,,
562,PT06M59.00S,2022-03-08T02:40:36.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612745,101,87,2022-03-08T02:40:42Z,5410000,,,0,,TEAM delay-of-game VIOLATION,[],1610612748.0,MIA,,,,,,,,,,202026.0,,,,,,,,,,,,,,,,,,,,
563,PT06M44.00S,2022-03-08T02:40:49.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,7.178055190538765,53.18627450980392,1610612745,101,89,2022-03-08T02:40:55Z,5420000,-16.0,15.0,1,left,K. Martin Jr. DUNK (11 PTS) (J. Green 2 AST),"[1630231, 1630224]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,2.19,Made,,,,,,,,,11.0,J. Green,1630224.0,2.0,,,,,
565,PT06M23.00S,2022-03-08T02:41:11.1Z,4,REGULAR,3pt,Jump Shot,[],203506,93.38042049934296,1.2254901960784315,1610612748,104,89,2022-03-08T02:41:16Z,5440000,-244.0,10.0,1,right,V. Oladipo 24' 3PT  (11 PTS) (K. Lowry 5 AST),"[203506, 200768]",1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,24.41,Made,,,,,,,,,11.0,K. Lowry,200768.0,5.0,,,,,
567,PT06M11.00S,2022-03-08T02:41:23.7Z,4,REGULAR,3pt,Jump Shot,[],1629645,26.888961892247043,11.27450980392157,1610612745,104,92,2022-03-08T02:41:28Z,5460000,194.0,200.0,1,left,K. Porter Jr. 27' 3PT  (22 PTS) (J. Green 3 AST),"[1629645, 1630224]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,27.86,Made,,,,,,,,,22.0,J. Green,1630224.0,3.0,,,,,
569,PT05M53.00S,2022-03-08T02:41:45.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,88.38699080157687,50.49019607843137,1610612748,106,92,2022-03-08T02:41:49Z,5480000,2.0,57.0,1,right,T. Herro pullup Jump Shot (30 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,,,5.68,Made,,,,,,,,,30.0,,,,,,,,
570,PT05M53.00S,2022-03-08T02:41:49.0Z,4,REGULAR,foul,personal,['1freethrow'],1630528,,,1610612748,106,92,2022-03-08T02:42:18Z,5490000,,,0,,J. Christopher shooting personal FOUL (2 PF) (Herro 1 FT),"[1630528, 1629639]",1610612745.0,HOU,shooting,,,Christopher,J. Christopher,,,,,202026.0,,,,,,,,2.0,0.0,Herro,1629639.0,,,,,,,,,
572,PT05M53.00S,2022-03-08T02:42:01.8Z,4,REGULAR,substitution,out,[],1630227,,,1610612748,106,92,2022-03-08T02:42:05Z,5510000,,,0,,SUB out: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M53.00S,2022-03-08T02:42:01.8Z,4,REGULAR,substitution,in,[],1630578,,,1610612748,106,92,2022-03-08T02:42:05Z,5520000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT05M53.00S,2022-03-08T02:42:06.9Z,4,REGULAR,substitution,out,[],203506,,,1610612748,106,92,2022-03-08T02:42:13Z,5530000,,,0,,SUB out: V. Oladipo,[203506],1610612748.0,MIA,,,,Oladipo,V. Oladipo,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M53.00S,2022-03-08T02:42:06.9Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,106,92,2022-03-08T02:42:13Z,5540000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M53.00S,2022-03-08T02:42:31.8Z,4,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,107,92,2022-03-08T02:42:31Z,5550000,,,0,,T. Herro Free Throw 1 of 1 (31 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,,31.0,,,,,,,,
577,PT05M43.00S,2022-03-08T02:42:49.1Z,4,REGULAR,foul,personal,[],1629130,,,1610612745,107,92,2022-03-08T02:42:58Z,5560000,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 1630224]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,1363.0,,,,,,,,1.0,0.0,Green,1630224.0,,,,,,,,,
579,PT05M29.00S,2022-03-08T02:43:27.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612745,107,92,2022-03-08T02:43:33Z,5580000,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,1363.0,,,,,,,,,,,,,,,,,,,,
580,PT05M17.00S,2022-03-08T02:43:53.0Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628389,92.46057818659659,52.69607843137255,1610612748,109,92,2022-03-08T02:44:10Z,5590000,13.0,18.0,1,right,B. Adebayo driving bank Hook (11 PTS) (C. Martin 2 AST),"[1628389, 1628997]",1610612748.0,MIA,driving bank,,,Adebayo,B. Adebayo,,,,,,,2.28,Made,,,,,,,,,11.0,C. Martin,1628997.0,2.0,,,,,
582,PT05M17.00S,2022-03-08T02:43:56.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630578,,,1610612748,109,92,2022-03-08T02:44:07Z,5610000,,,0,,A. Sengun shooting personal FOUL (4 PF) (Adebayo 1 FT),"[1630578, 1628389]",1610612745.0,HOU,shooting,,,Sengun,A. Sengun,,,,,200832.0,,,,,,,,4.0,0.0,Adebayo,1628389.0,,,,,,,,,
584,PT05M17.00S,2022-03-08T02:44:22.8Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628389,,,1610612748,110,92,2022-03-08T02:44:22Z,5630000,,,0,,B. Adebayo Free Throw 1 of 1 (12 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,
585,PT05M04.00S,2022-03-08T02:44:39.7Z,4,REGULAR,3pt,Jump Shot,[],1629645,32.670827858081466,48.77450980392157,1610612745,110,92,2022-03-08T02:44:44Z,5640000,6.0,255.0,1,left,MISS K. Porter Jr. 25' 3PT,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,25.47,Missed,,,,,,,,,,,,,,,,,
586,PT05M01.00S,2022-03-08T02:44:42.7Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,110,92,2022-03-08T02:44:44Z,5650000,,,0,,B. Adebayo REBOUND (Off:3 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,585.0,10.0,7.0,3.0,,,,,,,,,,,,,
587,PT04M52.00S,2022-03-08T02:44:52.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.24901445466492,50.73529411764706,1610612748,110,92,2022-03-08T02:44:56Z,5660000,4.0,11.0,1,right,MISS B. Adebayo cutting Layup,[1628389],1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,,,1.16,Missed,,,,,,,,,,,,,,,,,
588,PT04M49.00S,2022-03-08T02:44:54.8Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,110,92,2022-03-08T02:44:54Z,5670000,,,0,,A. Sengun REBOUND (Off:3 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,587.0,8.0,5.0,3.0,,,,,,,,,,,,,
589,PT04M44.00S,2022-03-08T02:44:59.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630528,7.046649145860711,48.77450980392157,1610612745,110,94,2022-03-08T02:45:07Z,5680000,6.0,14.0,1,left,J. Christopher running finger roll Layup (13 PTS),[1630528],1610612745.0,HOU,running finger roll,,,Christopher,J. Christopher,,,,,,,1.5,Made,,,,,,,,,13.0,,,,,,,,
590,PT04M29.00S,2022-03-08T02:45:15.2Z,4,REGULAR,2pt,Jump Shot,[],1628389,83.52496714848883,31.862745098039213,1610612748,110,94,2022-03-08T02:45:21Z,5690000,-91.0,102.0,1,right,MISS B. Adebayo 13' pullup bank Shot,[1628389],1610612748.0,MIA,pullup bank,,,Adebayo,B. Adebayo,,,,,,,13.68,Missed,,,,,,,,,,,,,,,,,
591,PT04M27.00S,2022-03-08T02:45:17.2Z,4,REGULAR,rebound,defensive,[],1629645,,,1610612745,110,94,2022-03-08T02:45:21Z,5700000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:5),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,590.0,5.0,5.0,0.0,,,,,,,,,,,,,
592,PT04M18.00S,2022-03-08T02:45:25.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,7.178055190538765,51.71568627450981,1610612745,110,96,2022-03-08T02:45:29Z,5710000,-9.0,15.0,1,left,J. Green driving Layup (20 PTS),[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,,,1.73,Made,,,,,,,,,20.0,,,,,,,,
593,PT03M57.00S,2022-03-08T02:45:46.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.51182654402102,49.50980392156863,1610612748,112,96,2022-03-08T02:46:30Z,5720000,-2.0,8.0,1,right,B. Adebayo alley-oop Layup (14 PTS) (T. Herro 3 AST),"[1628389, 1629639]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,,,0.89,Made,,,,,,,,,14.0,T. Herro,1629639.0,3.0,,,,,
595,PT03M40.00S,2022-03-08T02:46:04.5Z,4,REGULAR,3pt,Jump Shot,[],1630528,34.11629434954008,47.549019607843135,1610612745,112,96,2022-03-08T02:46:08Z,5740000,12.0,268.0,1,left,MISS J. Christopher 26' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,26.85,Missed,,,,,,,,,,,,,,,,,
596,PT03M37.00S,2022-03-08T02:46:07.5Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,112,96,2022-03-08T02:46:08Z,5750000,,,0,,C. Martin REBOUND (Off:2 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,595.0,3.0,1.0,2.0,,,,,,,,,,,,,
597,PT03M34.00S,2022-03-08T02:46:09.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628389,93.38042049934296,51.470588235294116,1610612748,114,96,2022-03-08T02:46:15Z,5760000,7.0,10.0,1,right,B. Adebayo running DUNK (16 PTS) (C. Martin 3 AST),"[1628389, 1628997]",1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,,,1.22,Made,,,,,,,,,16.0,C. Martin,1628997.0,3.0,,,,,
599,PT03M28.00S,2022-03-08T02:46:22.2Z,4,REGULAR,foul,personal,[],1628997,,,1610612745,114,96,2022-03-08T02:46:31Z,5780000,,,0,,C. Martin personal FOUL (2 PF),"[1628997, 1630578]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,200832.0,,,,,,,,2.0,0.0,Sengun,1630578.0,,,,,,,,,
601,PT03M28.00S,2022-03-08T02:46:34.5Z,4,REGULAR,substitution,out,[],200768,,,1610612745,114,96,2022-03-08T02:46:42Z,5800000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M28.00S,2022-03-08T02:46:34.5Z,4,REGULAR,substitution,out,[],1629639,,,1610612745,114,96,2022-03-08T02:46:42Z,5810000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M28.00S,2022-03-08T02:46:34.5Z,4,REGULAR,substitution,in,[],1629622,,,1610612745,114,96,2022-03-08T02:46:42Z,5820000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M28.00S,2022-03-08T02:46:34.5Z,4,REGULAR,substitution,in,[],1629216,,,1610612745,114,96,2022-03-08T02:46:42Z,5830000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M19.00S,2022-03-08T02:46:59.9Z,4,REGULAR,3pt,Jump Shot,[],1630224,15.982260183968464,96.07843137254902,1610612745,114,96,2022-03-08T02:47:03Z,5840000,-230.0,98.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,25.03,Missed,,,,,,,,,,,,,,,,,
606,PT03M18.00S,2022-03-08T02:47:00.9Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,114,96,2022-03-08T02:47:03Z,5850000,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,605.0,4.0,2.0,2.0,,,,,,,,,,,,,
607,PT03M08.00S,2022-03-08T02:47:11.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,93.11760840998686,51.225490196078425,1610612748,116,96,2022-03-08T02:47:14Z,5860000,6.0,12.0,1,right,B. Adebayo alley-oop DUNK (18 PTS) (C. Martin 4 AST),"[1628389, 1628997]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,,,1.36,Made,,,,,,,,,18.0,C. Martin,1628997.0,4.0,,,,,
609,PT03M08.00S,2022-03-08T02:47:21.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,116,96,2022-03-08T02:47:21Z,5880000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M08.00S,2022-03-08T02:47:23.1Z,4,REGULAR,substitution,out,[],1628389,,,1610612745,116,96,2022-03-08T02:48:40Z,5890000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M08.00S,2022-03-08T02:47:23.1Z,4,REGULAR,substitution,out,[],1628997,,,1610612745,116,96,2022-03-08T02:48:40Z,5900000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M08.00S,2022-03-08T02:47:23.1Z,4,REGULAR,substitution,out,[],1629130,,,1610612745,116,96,2022-03-08T02:48:40Z,5910000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M08.00S,2022-03-08T02:47:23.1Z,4,REGULAR,substitution,out,[],1630224,,,1610612745,116,96,2022-03-08T02:48:40Z,5920000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M08.00S,2022-03-08T02:47:23.1Z,4,REGULAR,substitution,out,[],1629645,,,1610612745,116,96,2022-03-08T02:48:40Z,5930000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M08.00S,2022-03-08T02:47:23.1Z,4,REGULAR,substitution,out,[],1630578,,,1610612745,116,96,2022-03-08T02:48:40Z,5940000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M08.00S,2022-03-08T02:47:23.1Z,4,REGULAR,substitution,in,[],1630209,,,1610612745,116,96,2022-03-08T02:48:40Z,5950000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M08.00S,2022-03-08T02:47:23.1Z,4,REGULAR,substitution,in,[],1629657,,,1610612745,116,96,2022-03-08T02:48:40Z,5960000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M08.00S,2022-03-08T02:47:23.1Z,4,REGULAR,substitution,in,[],1629312,,,1610612745,116,96,2022-03-08T02:48:40Z,5970000,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M08.00S,2022-03-08T02:47:23.1Z,4,REGULAR,substitution,in,[],1630243,,,1610612745,116,96,2022-03-08T02:48:40Z,5980000,,,0,,SUB in: T. Queen,[1630243],1610612745.0,HOU,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M08.00S,2022-03-08T02:47:23.1Z,4,REGULAR,substitution,in,[],1628981,,,1610612745,116,96,2022-03-08T02:48:40Z,5990000,,,0,,SUB in: B. Fernando,[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M08.00S,2022-03-08T02:47:23.1Z,4,REGULAR,substitution,in,[],1630227,,,1610612745,116,96,2022-03-08T02:48:40Z,6000000,,,0,,SUB in: D. Nix,[1630227],1610612745.0,HOU,,,,Nix,D. Nix,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M48.00S,2022-03-08T02:49:06.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,6.915243101182654,48.529411764705884,1610612745,116,98,2022-03-08T02:49:19Z,6010000,7.0,13.0,1,left,K. Martin Jr. reverse Layup (13 PTS) (T. Queen 1 AST),"[1630231, 1630243]",1610612745.0,HOU,reverse,,,Martin Jr.,K. Martin Jr.,,,,,,,1.45,Made,,,,,,,,,13.0,T. Queen,1630243.0,1.0,,,,,
624,PT02M48.00S,2022-03-08T02:49:11.4Z,4,REGULAR,foul,personal,['1freethrow'],1630209,,,1610612745,116,98,2022-03-08T02:49:23Z,6030000,,,0,,O. Yurtseven shooting personal FOUL (1 PF) (Martin Jr. 1 FT),"[1630209, 1630231]",1610612748.0,MIA,shooting,,,Yurtseven,O. Yurtseven,,,,,202026.0,,,,,,,,1.0,0.0,Martin Jr.,1630231.0,,,,,,,,,
626,PT02M48.00S,2022-03-08T02:49:27.6Z,4,REGULAR,freethrow,1 of 1,[],1630231,,,1610612745,116,99,2022-03-08T02:49:27Z,6050000,,,0,,K. Martin Jr. Free Throw 1 of 1 (14 PTS),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,Made,,,,,,,,,14.0,,,,,,,,
627,PT02M35.00S,2022-03-08T02:49:42.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,81.68528252299606,38.23529411764706,1610612748,118,99,2022-03-08T02:50:00Z,6060000,-59.0,120.0,1,right,G. Vincent 13' fadeaway Jump Shot (2 PTS),[1629216],1610612748.0,MIA,fadeaway,,,Vincent,G. Vincent,,,,,,,13.34,Made,,,,,,,,,2.0,,,,,,,,
628,PT02M23.00S,2022-03-08T02:49:54.5Z,4,REGULAR,3pt,Jump Shot,[],1630231,21.50131406044678,92.8921568627451,1610612745,118,99,2022-03-08T02:50:04Z,6070000,-214.0,150.0,1,left,MISS K. Martin Jr. 26' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,26.15,Missed,,,,,,,,,,,,,,,,,
629,PT02M23.00S,2022-03-08T02:49:54.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,118,99,2022-03-08T02:50:04Z,6080000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,628.0,,,,,,,,,,,,,,,,
630,PT02M21.00S,2022-03-08T02:50:02.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,118,99,2022-03-08T02:50:02Z,6090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M59.00S,2022-03-08T02:50:24.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,94.30026281208936,54.166666666666664,1610612748,118,99,2022-03-08T02:50:29Z,6100000,21.0,1.0,1,right,MISS H. Highsmith cutting Layup - blocked,"[1629312, 1630528]",1610612748.0,MIA,cutting,,,Highsmith,H. Highsmith,,,,,,,2.08,Missed,,,,,,,,,,,,,,,Christopher,1630528.0,
632,PT01M59.00S,2022-03-08T02:50:24.5Z,4,REGULAR,block,,[],1630528,,,1610612748,118,99,2022-03-08T02:50:27Z,6110000,,,0,,J. Christopher BLOCK (2 BLK),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M55.00S,2022-03-08T02:50:28.5Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612745,118,99,2022-03-08T02:50:29Z,6120000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:4),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,631.0,4.0,4.0,0.0,,,,,,,,,,,,,
634,PT01M53.00S,2022-03-08T02:50:31.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630243,22.026938239159,94.85294117647058,1610612745,118,99,2022-03-08T02:50:49Z,6130000,-224.0,155.0,1,left,MISS T. Queen 27' 3PT,[1630243],1610612745.0,HOU,,,,Queen,T. Queen,,,,,,,27.24,Missed,,,,,,,,,,,,,,,,,
635,PT01M51.00S,2022-03-08T02:50:33.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,118,99,2022-03-08T02:50:49Z,6140000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,634.0,,,,,,,,,,,,,,,,
636,PT01M51.00S,2022-03-08T02:50:37.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,118,99,2022-03-08T02:50:37Z,6150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M37.00S,2022-03-08T02:51:06.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630528,18.873193166885677,52.450980392156865,1610612745,118,99,2022-03-08T02:51:09Z,6160000,-12.0,125.0,1,left,MISS J. Christopher 12' pullup Shot,[1630528],1610612745.0,HOU,pullup,,,Christopher,J. Christopher,,,,,,,12.55,Missed,,,,,,,,,,,,,,,,,
638,PT01M34.00S,2022-03-08T02:51:09.4Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612748,118,99,2022-03-08T02:51:09Z,6170000,,,0,,O. Yurtseven REBOUND (Off:0 Def:1),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,637.0,1.0,1.0,0.0,,,,,,,,,,,,,
639,PT01M28.00S,2022-03-08T02:51:16.5Z,4,REGULAR,3pt,Jump Shot,[],1629216,66.44218134034165,44.11764705882353,1610612748,121,99,2022-03-08T02:51:20Z,6180000,-29.0,263.0,1,right,G. Vincent 26' 3PT pullup (5 PTS),[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,,,26.45,Made,,,,,,,,,5.0,,,,,,,,
640,PT01M22.00S,2022-03-08T02:51:30.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629312,,,1610612745,121,99,2022-03-08T02:51:42Z,6190000,,,0,,H. Highsmith personal FOUL (1 PF) (Fernando 2 FT),"[1629312, 1628981]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,200832.0,,,,,,,,1.0,0.0,Fernando,1628981.0,,,,,,,,,
642,PT01M22.00S,2022-03-08T02:51:52.8Z,4,REGULAR,freethrow,1 of 2,[],1628981,,,1610612745,121,100,2022-03-08T02:51:52Z,6210000,,,0,,B. Fernando Free Throw 1 of 2 (1 PTS),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,
643,PT01M22.00S,2022-03-08T02:52:08.6Z,4,REGULAR,freethrow,2 of 2,[],1628981,,,1610612745,121,101,2022-03-08T02:52:08Z,6220000,,,0,,B. Fernando Free Throw 2 of 2 (2 PTS),[1628981],1610612745.0,HOU,,,,Fernando,B. Fernando,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,
