actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
377,PT07M53.00S,2022-01-20T02:05:00.9Z,3,REGULAR,rebound,defensive,[],1629216,,,1610612748,60,65,2022-01-20T02:05:05Z,3730000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,376.0,1.0,1.0,0.0,,,,,,,,,,
378,PT07M51.00S,2022-01-20T02:05:04.9Z,3,REGULAR,foul,personal,['2freethrow'],203496,,,1610612748,60,65,2022-01-20T02:05:13Z,3740000,,,0,,R. Covington shooting personal FOUL (3 PF) (Martin 2 FT),"[203496, 1628997]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,1628159.0,3.0,0.0,Martin,1628997.0,,,,
380,PT07M51.00S,2022-01-20T02:05:33.9Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628997,,,1610612748,61,65,2022-01-20T02:05:33Z,3760000,,,0,,C. Martin Free Throw 1 of 2 (12 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,Made,,,,,,,12.0,,,,,,,,,
381,PT07M51.00S,2022-01-20T02:05:51.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628997,,,1610612748,62,65,2022-01-20T02:05:51Z,3770000,,,0,,C. Martin Free Throw 2 of 2 (13 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,Made,,,,,,,13.0,,,,,,,,,
382,PT07M36.00S,2022-01-20T02:06:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203496,9.806176084099869,41.911764705882355,1610612757,62,65,2022-01-20T02:09:40Z,3780000,40.0,40.0,1,left,MISS R. Covington driving finger roll Layup,[203496],1610612757.0,POR,driving finger roll,,,Covington,R. Covington,,,,,,,,5.66,Missed,,,,,,,,,,,,,,,,
383,PT07M32.00S,2022-01-20T02:06:12.4Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,62,65,2022-01-20T02:09:40Z,3790000,,,0,,J. Nurkic REBOUND (Off:3 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,382.0,9.0,6.0,3.0,,,,,,,,,,
384,PT07M32.00S,2022-01-20T02:06:11.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203994,5.590000152587891,50.0,1610612757,62,67,2022-01-20T02:06:18Z,3800000,0.0,0.0,1,left,J. Nurkic tip Layup (10 PTS),[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,,,,0.0,Made,,,,,,,10.0,,,,,,,,,
385,PT07M23.00S,2022-01-20T02:06:21.4Z,3,REGULAR,2pt,Jump Shot,[],1629216,92.46057818659659,79.16666666666666,1610612748,62,67,2022-01-20T02:06:26Z,3810000,146.0,18.0,1,right,MISS G. Vincent 14' turnaround fadeaway Shot,[1629216],1610612748.0,MIA,turnaround fadeaway,,,Vincent,G. Vincent,,,,,,,,14.7,Missed,,,,,,,,,,,,,,,,
386,PT07M20.00S,2022-01-20T02:06:24.4Z,3,REGULAR,rebound,defensive,[],203503,,,1610612757,62,67,2022-01-20T02:06:26Z,3820000,,,0,,T. Snell REBOUND (Off:1 Def:2),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,385.0,3.0,2.0,1.0,,,,,,,,,,
387,PT07M07.00S,2022-01-20T02:06:41.5Z,3,REGULAR,foul,personal,['2freethrow'],1629216,,,1610612757,62,67,2022-01-20T02:06:47Z,3830000,,,0,,G. Vincent shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1629216, 203994]",1610612748.0,MIA,shooting,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Nurkic,203994.0,,,,
389,PT07M07.00S,2022-01-20T02:07:07.8Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,62,67,2022-01-20T02:07:07Z,3850000,,,0,,MISS J. Nurkic Free Throw 1 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Missed,,,,,,,,,,,,,,,,
390,PT07M07.00S,2022-01-20T02:07:07.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,62,67,2022-01-20T02:07:07Z,3860000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,389.0,,,,,,,,,,,,,
391,PT07M07.00S,2022-01-20T02:07:25.3Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,62,68,2022-01-20T02:07:25Z,3870000,,,0,,J. Nurkic Free Throw 2 of 2 (11 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Made,,,,,,,11.0,,,,,,,,,
392,PT06M53.00S,2022-01-20T02:07:41.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.59198423127464,54.90196078431373,1610612748,64,68,2022-01-20T02:07:46Z,3880000,25.0,17.0,1,right,C. Martin driving finger roll Layup (15 PTS) (G. Vincent 3 AST),"[1628997, 1629216]",1610612748.0,MIA,driving finger roll,,,Martin,C. Martin,,,,,,,,2.99,Made,,,,,,,15.0,,,,,,G. Vincent,1629216.0,3.0,
394,PT06M31.00S,2022-01-20T02:08:02.7Z,3,REGULAR,3pt,Jump Shot,[],203503,11.908672798948752,4.6568627450980395,1610612757,64,68,2022-01-20T02:08:11Z,3900000,227.0,59.0,1,left,MISS T. Snell 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,23.44,Missed,,,,,,,,,,,,,,,,
395,PT06M27.00S,2022-01-20T02:08:06.7Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,64,68,2022-01-20T02:08:11Z,3910000,,,0,,C. Martin REBOUND (Off:1 Def:4),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,394.0,5.0,4.0,1.0,,,,,,,,,,
396,PT06M20.00S,2022-01-20T02:08:16.2Z,3,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,64,68,2022-01-20T02:08:22Z,3920000,,,0,,D. Robinson lost ball out-of-bounds TURNOVER (1 TO),[1629130],1610612748.0,MIA,lost ball,,,Robinson,D. Robinson,,,,,1.0,,,,,,,,,,,,1628159.0,,,,,,,,
397,PT06M00.00S,2022-01-20T02:08:42.2Z,3,REGULAR,turnover,bad pass,[],203994,,,1610612757,64,68,2022-01-20T02:08:46Z,3930000,,,0,,J. Nurkic bad pass TURNOVER (2 TO),"[203994, 1629216]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,2.0,Vincent,1629216.0,,,,,,,,,,,,,,,,,,
398,PT06M00.00S,2022-01-20T02:08:42.2Z,3,REGULAR,steal,,[],1629216,,,1610612748,64,68,2022-01-20T02:08:43Z,3940000,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M46.00S,2022-01-20T02:08:55.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,73.40670170827858,82.35294117647058,1610612748,67,68,2022-01-20T02:09:02Z,3950000,162.0,197.0,1,right,D. Robinson 25' 3PT  (9 PTS) (B. Adebayo 2 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,25.53,Made,,,,,,,9.0,,,,,,B. Adebayo,1628389.0,2.0,
401,PT05M21.00S,2022-01-20T02:09:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.046649145860711,55.63725490196079,1610612757,67,68,2022-01-20T02:09:26Z,3970000,-28.0,14.0,1,left,MISS C. McCollum driving Layup - blocked,"[203468, 1628389]",1610612757.0,POR,driving,,,McCollum,C. McCollum,,,,,,,,3.14,Missed,Adebayo,1628389.0,,,,,,,,,,,,,,
402,PT05M21.00S,2022-01-20T02:09:21.5Z,3,REGULAR,block,,[],1628389,,,1610612757,67,68,2022-01-20T02:09:23Z,3980000,,,0,,B. Adebayo BLOCK (1 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M18.00S,2022-01-20T02:09:24.5Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,67,68,2022-01-20T02:09:26Z,3990000,,,0,,C. Martin REBOUND (Off:1 Def:5),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,401.0,6.0,5.0,1.0,,,,,,,,,,
404,PT05M16.00S,2022-01-20T02:09:25.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628997,68.28186596583443,63.48039215686274,1610612748,70,68,2022-01-20T02:09:37Z,4000000,67.0,246.0,1,right,C. Martin 25' 3PT running pullup (18 PTS),[1628997],1610612748.0,MIA,running pullup,,,Martin,C. Martin,,,,,,,,25.48,Made,,,,,,,18.0,,,,,,,,,
405,PT05M14.00S,2022-01-20T02:09:33.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,70,68,2022-01-20T02:09:33Z,4010000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M14.00S,2022-01-20T02:11:27.0Z,3,REGULAR,substitution,out,[],1629216,,,1610612757,70,68,2022-01-20T02:12:21Z,4020000,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M14.00S,2022-01-20T02:11:27.0Z,3,REGULAR,substitution,out,[],203503,,,1610612757,70,68,2022-01-20T02:12:21Z,4030000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M14.00S,2022-01-20T02:11:27.0Z,3,REGULAR,substitution,in,[],1629657,,,1610612757,70,68,2022-01-20T02:12:21Z,4040000,,,0,,SUB in: K. Guy,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M14.00S,2022-01-20T02:11:27.0Z,3,REGULAR,substitution,in,[],1629604,,,1610612757,70,68,2022-01-20T02:12:21Z,4050000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M00.00S,2022-01-20T02:12:46.5Z,3,REGULAR,3pt,Jump Shot,[],203468,8.623521681997373,96.07843137254902,1610612757,70,68,2022-01-20T02:12:53Z,4060000,-230.0,29.0,1,left,MISS C. McCollum 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,23.22,Missed,,,,,,,,,,,,,,,,
411,PT04M56.00S,2022-01-20T02:12:50.5Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,70,68,2022-01-20T02:12:53Z,4070000,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,410.0,1.0,1.0,0.0,,,,,,,,,,
412,PT04M45.00S,2022-01-20T02:13:02.0Z,3,REGULAR,3pt,Jump Shot,[],1629657,81.15965834428384,92.8921568627451,1610612748,70,68,2022-01-20T02:13:17Z,4080000,214.0,125.0,1,right,MISS K. Guy 24' pullup 3PT,[1629657],1610612748.0,MIA,pullup,,,Guy,K. Guy,,,,,,,,24.81,Missed,,,,,,,,,,,,,,,,
413,PT04M40.00S,2022-01-20T02:13:07.0Z,3,REGULAR,rebound,offensive,[],200782,,,1610612748,70,68,2022-01-20T02:13:08Z,4090000,,,0,,P. Tucker REBOUND (Off:1 Def:0),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,412.0,1.0,0.0,1.0,,,,,,,,,,
414,PT04M40.00S,2022-01-20T02:13:07.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200782,91.67214191852825,52.20588235294118,1610612748,70,68,2022-01-20T02:13:14Z,4100000,11.0,26.0,1,right,MISS P. Tucker putback Layup - blocked,"[200782, 203994]",1610612748.0,MIA,putback,,,Tucker,P. Tucker,,,,,,,,2.8,Missed,Nurkic,203994.0,,,,,,,,,,,,,,
415,PT04M40.00S,2022-01-20T02:13:07.6Z,3,REGULAR,block,,[],203994,,,1610612748,70,68,2022-01-20T02:13:10Z,4110000,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M36.00S,2022-01-20T02:13:11.6Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,70,68,2022-01-20T02:13:14Z,4120000,,,0,,A. Simons REBOUND (Off:0 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,414.0,3.0,3.0,0.0,,,,,,,,,,
417,PT04M33.00S,2022-01-20T02:13:13.8Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,70,68,2022-01-20T02:13:20Z,4130000,,,0,,A. Simons bad pass TURNOVER (3 TO),"[1629014, 1629130]",1610612757.0,POR,,,,Simons,A. Simons,,,,,3.0,Robinson,1629130.0,,,,,,,,,,,,,,,,,,
418,PT04M33.00S,2022-01-20T02:13:13.8Z,3,REGULAR,steal,,[],1629130,,,1610612748,70,68,2022-01-20T02:13:16Z,4140000,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M28.00S,2022-01-20T02:13:19.0Z,3,REGULAR,turnover,bad pass,[],1629657,,,1610612748,70,68,2022-01-20T02:13:24Z,4150000,,,0,,K. Guy bad pass TURNOVER (1 TO),"[1629657, 203468]",1610612748.0,MIA,,,,Guy,K. Guy,,,,,1.0,McCollum,203468.0,,,,,,,,,,,,,,,,,,
420,PT04M28.00S,2022-01-20T02:13:19.0Z,3,REGULAR,steal,,[],203468,,,1610612757,70,68,2022-01-20T02:13:21Z,4160000,,,0,,C. McCollum STEAL (2 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M24.00S,2022-01-20T02:13:23.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629014,25.18068331143233,83.33333333333334,1610612757,70,68,2022-01-20T02:13:30Z,4170000,-167.0,184.0,1,left,MISS A. Simons 24' running pullup 3PT,[1629014],1610612757.0,POR,running pullup,,,Simons,A. Simons,,,,,,,,24.84,Missed,,,,,,,,,,,,,,,,
422,PT04M20.00S,2022-01-20T02:13:27.0Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,70,68,2022-01-20T02:13:30Z,4180000,,,0,,C. Martin REBOUND (Off:1 Def:6),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,421.0,7.0,6.0,1.0,,,,,,,,,,
423,PT04M06.00S,2022-01-20T02:13:40.2Z,3,REGULAR,2pt,Jump Shot,[],1628389,89.56964520367937,75.0,1610612748,70,68,2022-01-20T02:13:45Z,4190000,125.0,46.0,1,right,MISS B. Adebayo 13' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,13.3,Missed,,,,,,,,,,,,,,,,
424,PT04M04.00S,2022-01-20T02:13:42.2Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,70,68,2022-01-20T02:13:45Z,4200000,,,0,,R. Covington REBOUND (Off:1 Def:9),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,423.0,10.0,9.0,1.0,,,,,,,,,,
425,PT03M53.00S,2022-01-20T02:13:53.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,19.398817345597898,49.50980392156863,1610612757,70,70,2022-01-20T02:13:59Z,4210000,2.0,130.0,1,left,C. McCollum 12' turnaround Jump Shot (22 PTS),[203468],1610612757.0,POR,turnaround,,,McCollum,C. McCollum,,,,,,,,12.98,Made,,,,,,,22.0,,,,,,,,,
426,PT03M34.00S,2022-01-20T02:14:12.7Z,3,REGULAR,3pt,Jump Shot,[],1629657,66.44218134034165,47.30392156862745,1610612748,70,70,2022-01-20T02:14:17Z,4220000,-13.0,263.0,1,right,MISS K. Guy 26' 3PT,[1629657],1610612748.0,MIA,,,,Guy,K. Guy,,,,,,,,26.32,Missed,,,,,,,,,,,,,,,,
427,PT03M32.00S,2022-01-20T02:14:14.7Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,70,70,2022-01-20T02:14:17Z,4230000,,,0,,J. Nurkic REBOUND (Off:3 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,426.0,10.0,7.0,3.0,,,,,,,,,,
428,PT03M22.00S,2022-01-20T02:14:28.0Z,3,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612757,70,70,2022-01-20T02:14:37Z,4240000,,,0,,D. Robinson shooting personal FOUL (1 PF) (Nurkic 2 FT),"[1629130, 203994]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Nurkic,203994.0,,,,
430,PT03M22.00S,2022-01-20T02:15:01.0Z,3,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,70,71,2022-01-20T02:15:01Z,4260000,,,0,,J. Nurkic Free Throw 1 of 2 (12 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Made,,,,,,,12.0,,,,,,,,,
431,PT03M22.00S,2022-01-20T02:15:01.6Z,3,REGULAR,substitution,out,[],1629130,,,1610612757,70,71,2022-01-20T02:15:08Z,4270000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M22.00S,2022-01-20T02:15:01.6Z,3,REGULAR,substitution,out,[],203468,,,1610612757,70,71,2022-01-20T02:15:08Z,4280000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M22.00S,2022-01-20T02:15:01.6Z,3,REGULAR,substitution,in,[],1629622,,,1610612757,70,71,2022-01-20T02:15:08Z,4290000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M22.00S,2022-01-20T02:15:01.6Z,3,REGULAR,substitution,in,[],203463,,,1610612757,70,71,2022-01-20T02:15:08Z,4300000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M22.00S,2022-01-20T02:15:25.4Z,3,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,70,72,2022-01-20T02:15:25Z,4310000,,,0,,J. Nurkic Free Throw 2 of 2 (13 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Made,,,,,,,13.0,,,,,,,,,
436,PT03M08.00S,2022-01-20T02:15:40.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,90.75229960578186,50.245098039215684,1610612748,70,72,2022-01-20T02:15:45Z,4320000,1.0,34.0,1,right,MISS C. Martin driving finger roll Layup,[1628997],1610612748.0,MIA,driving finger roll,,,Martin,C. Martin,,,,,,,,3.44,Missed,,,,,,,,,,,,,,,,
437,PT03M05.00S,2022-01-20T02:15:43.2Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,70,72,2022-01-20T02:15:45Z,4330000,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,436.0,6.0,4.0,2.0,,,,,,,,,,
438,PT03M01.00S,2022-01-20T02:15:48.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628997,93.11760840998686,47.30392156862745,1610612748,72,72,2022-01-20T02:15:55Z,4340000,-13.0,12.0,1,right,C. Martin driving DUNK (20 PTS) (B. Adebayo 3 AST),"[1628997, 1628389]",1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,,,,1.82,Made,,,,,,,20.0,,,,,,B. Adebayo,1628389.0,3.0,
440,PT03M01.00S,2022-01-20T02:15:52.9Z,3,REGULAR,foul,personal,['1freethrow'],203994,,,1610612748,72,72,2022-01-20T02:16:01Z,4360000,,,0,,J. Nurkic shooting personal FOUL (4 PF) (Martin 1 FT),"[203994, 1628997]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,2004.0,4.0,0.0,Martin,1628997.0,,,,
442,PT03M01.00S,2022-01-20T02:16:05.9Z,3,REGULAR,substitution,out,[],203994,,,1610612748,72,72,2022-01-20T02:16:47Z,4380000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M01.00S,2022-01-20T02:16:05.9Z,3,REGULAR,substitution,in,[],1630570,,,1610612748,72,72,2022-01-20T02:16:47Z,4390000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M01.00S,2022-01-20T02:16:17.7Z,3,REGULAR,substitution,out,[],200782,,,1610612748,72,72,2022-01-20T02:19:04Z,4395000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M01.00S,2022-01-20T02:16:17.7Z,3,REGULAR,substitution,in,[],1629130,,,1610612748,72,72,2022-01-20T02:19:04Z,4397500,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M01.00S,2022-01-20T02:16:29.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1628997,,,1610612748,73,72,2022-01-20T02:16:29Z,4400000,,,0,,C. Martin Free Throw 1 of 1 (21 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,Made,,,,,,,21.0,,,,,,,,,
445,PT02M45.00S,2022-01-20T02:16:45.8Z,3,REGULAR,turnover,bad pass,[],203496,,,1610612757,73,72,2022-01-20T02:16:49Z,4410000,,,0,,R. Covington bad pass TURNOVER (3 TO),"[203496, 1628389]",1610612757.0,POR,,,,Covington,R. Covington,,,,,3.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,
446,PT02M45.00S,2022-01-20T02:16:45.8Z,3,REGULAR,steal,,[],1628389,,,1610612748,73,72,2022-01-20T02:16:47Z,4420000,,,0,,B. Adebayo STEAL (4 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M40.00S,2022-01-20T02:16:51.2Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629622,72.48685939553219,78.43137254901961,1610612748,73,72,2022-01-20T02:18:29Z,4430000,142.0,206.0,1,right,MISS M. Strus 25' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,25.04,Missed,,,,,,,,,,,,,,,,
448,PT02M39.00S,2022-01-20T02:16:52.2Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,73,72,2022-01-20T02:26:17Z,4440000,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,447.0,2.0,2.0,0.0,,,,,,,,,,
449,PT02M27.00S,2022-01-20T02:17:04.4Z,3,REGULAR,3pt,Jump Shot,[],1629014,25.443495400788436,84.80392156862744,1610612757,73,75,2022-01-20T02:17:24Z,4450000,-174.0,187.0,1,left,A. Simons 25' 3PT  (25 PTS) (C. Elleby 1 AST),"[1629014, 1629604]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,25.52,Made,,,,,,,25.0,,,,,,C. Elleby,1629604.0,1.0,
451,PT02M03.00S,2022-01-20T02:17:27.8Z,3,REGULAR,3pt,Jump Shot,[],1628997,71.30420499342969,76.7156862745098,1610612748,76,75,2022-01-20T02:17:40Z,4470000,134.0,217.0,1,right,C. Martin 25' 3PT  (24 PTS) (D. Robinson 1 AST),"[1628997, 1629130]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,25.5,Made,,,,,,,24.0,,,,,,D. Robinson,1629130.0,1.0,
453,PT01M46.00S,2022-01-20T02:17:44.8Z,3,REGULAR,3pt,Jump Shot,[],203496,24.52365308804205,87.74509803921569,1610612757,76,78,2022-01-20T02:17:50Z,4490000,-189.0,178.0,1,left,R. Covington 25' 3PT  (11 PTS) (A. Simons 6 AST),"[203496, 1629014]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,25.94,Made,,,,,,,11.0,,,,,,A. Simons,1629014.0,6.0,
455,PT01M39.00S,2022-01-20T02:17:55.5Z,3,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,76,78,2022-01-20T02:18:14Z,4510000,,,0,,B. Adebayo lost ball out-of-bounds TURNOVER (3 TO),[1628389],1610612748.0,MIA,lost ball,,,Adebayo,B. Adebayo,,,,,3.0,,,,,,,,,,,,200833.0,,,,,,,,
479,PT01M39.00S,2022-01-20T02:17:58.2Z,3,REGULAR,substitution,out,[],1628389,,,1610612757,76,78,2022-01-20T02:21:19Z,4515000,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M39.00S,2022-01-20T02:17:58.2Z,3,REGULAR,substitution,out,[],1629130,,,1610612757,76,78,2022-01-20T02:21:19Z,4517500,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M39.00S,2022-01-20T02:17:58.2Z,3,REGULAR,substitution,in,[],1629216,,,1610612757,76,78,2022-01-20T02:21:19Z,4518750,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M39.00S,2022-01-20T02:17:58.2Z,3,REGULAR,substitution,in,[],203473,,,1610612757,76,78,2022-01-20T02:21:19Z,4519375,,,0,,SUB in: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M22.00S,2022-01-20T02:18:28.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629604,7.835085413929041,52.20588235294118,1610612757,76,80,2022-01-20T02:18:38Z,4560000,-11.0,21.0,1,left,C. Elleby cutting Layup (2 PTS) (A. Simons 7 AST),"[1629604, 1629014]",1610612757.0,POR,cutting,,,Elleby,C. Elleby,,,,,,,,2.38,Made,,,,,,,2.0,,,,,,A. Simons,1629014.0,7.0,
