actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
263,PT04M28.00S,2022-01-18T01:28:40.0Z,2,REGULAR,turnover,bad pass,[],202710,,,1610612748,44,43,2022-01-18T01:28:45Z,2610000,,,0,,J. Butler bad pass TURNOVER (2 TO),"[202710, 1630567]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,2.0,Barnes,1630567.0,,,,,,
264,PT04M28.00S,2022-01-18T01:28:40.0Z,2,REGULAR,steal,,[],1630567,,,1610612761,44,43,2022-01-18T01:41:50Z,2620000,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M25.00S,2022-01-18T01:28:43.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627783,93.38042049934296,52.94117647058824,1610612761,44,45,2022-01-18T01:28:52Z,2630000,15.0,10.0,1,right,P. Siakam running alley-oop Layup (12 PTS) (S. Barnes 3 AST),"[1627783, 1630567]",1610612761.0,TOR,running alley-oop,,,Siakam,P. Siakam,,,,,1.76,Made,,,,,12.0,,,S. Barnes,1630567.0,3.0,,,,,,,,,
267,PT04M12.00S,2022-01-18T01:28:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.783837056504599,51.9607843137255,1610612748,46,45,2022-01-18T01:29:06Z,2650000,-10.0,11.0,1,left,B. Adebayo driving Layup (2 PTS),[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,1.5,Made,,,,,2.0,,,,,,,,,,,,,,
268,PT04M12.00S,2022-01-18T01:29:01.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630567,,,1610612748,46,45,2022-01-18T01:29:07Z,2660000,,,0,,S. Barnes shooting personal FOUL (1 PF) (Adebayo 1 FT),"[1630567, 1628389]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,1662.0,1.0,0.0,Adebayo,1628389.0,
270,PT04M12.00S,2022-01-18T01:29:08.8Z,2,REGULAR,substitution,out,[],1629622,,,1610612748,46,45,2022-01-18T01:30:22Z,2680000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M12.00S,2022-01-18T01:29:08.8Z,2,REGULAR,substitution,out,[],1630551,,,1610612748,46,45,2022-01-18T01:30:22Z,2690000,,,0,,SUB out: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M12.00S,2022-01-18T01:29:08.8Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,46,45,2022-01-18T01:30:22Z,2700000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M12.00S,2022-01-18T01:29:08.8Z,2,REGULAR,substitution,in,[],1630173,,,1610612748,46,45,2022-01-18T01:30:22Z,2710000,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M12.00S,2022-01-18T01:29:55.2Z,2,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,47,45,2022-01-18T01:29:55Z,2720000,,,0,,B. Adebayo Free Throw 1 of 1 (3 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
275,PT03M51.00S,2022-01-18T01:30:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,91.5407358738502,48.77450980392157,1610612761,47,45,2022-01-18T01:42:11Z,2730000,-6.0,27.0,1,right,MISS S. Barnes Layup,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,,
276,PT03M46.00S,2022-01-18T01:30:22.7Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,47,45,2022-01-18T01:42:11Z,2740000,,,0,,S. Barnes REBOUND (Off:1 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,275.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
277,PT03M46.00S,2022-01-18T01:30:22.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630567,94.40999984741211,50.0,1610612761,47,47,2022-01-18T01:30:56Z,2750000,0.0,0.0,1,right,S. Barnes tip Layup (6 PTS),[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,0.0,Made,,,,,6.0,,,,,,,,,,,,,,
278,PT03M41.00S,2022-01-18T01:30:27.1Z,2,REGULAR,3pt,Jump Shot,[],1629130,18.478975032851512,93.38235294117648,1610612748,50,47,2022-01-18T01:30:44Z,2760000,-217.0,121.0,1,left,D. Robinson 24' 3PT  (8 PTS) (B. Adebayo 2 AST),"[1629130, 1628389]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,24.85,Made,,,,,8.0,,,B. Adebayo,1628389.0,2.0,,,,,,,,,
280,PT03M31.00S,2022-01-18T01:30:41.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,50,47,2022-01-18T01:30:41Z,2780000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M16.00S,2022-01-18T01:31:07.1Z,2,REGULAR,turnover,bad pass,[],1630567,,,1610612761,50,47,2022-01-18T01:31:11Z,2790000,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1629639]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,1.0,Herro,1629639.0,,,,,,
282,PT03M16.00S,2022-01-18T01:31:07.1Z,2,REGULAR,steal,,[],1629639,,,1610612748,50,47,2022-01-18T01:31:09Z,2800000,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M07.00S,2022-01-18T01:31:15.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202710,5.601182654402102,53.67647058823529,1610612748,50,47,2022-01-18T01:31:21Z,2810000,-18.0,0.0,1,left,MISS J. Butler driving reverse Layup,[202710],1610612748.0,MIA,driving reverse,,,Butler,J. Butler,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,,
284,PT03M05.00S,2022-01-18T01:31:17.7Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,50,47,2022-01-18T01:31:21Z,2820000,,,0,,P. Achiuwa REBOUND (Off:3 Def:6),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,283.0,9.0,6.0,3.0,,,,,,,,,,,,,,,
285,PT02M49.00S,2022-01-18T01:31:33.5Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612761,50,47,2022-01-18T01:32:20Z,2830000,,,0,,F. VanVleet bad pass TURNOVER (2 TO),"[1627832, 1629130]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,2.0,Robinson,1629130.0,,,,,,
286,PT02M49.00S,2022-01-18T01:31:33.5Z,2,REGULAR,steal,,[],1629130,,,1610612748,50,47,2022-01-18T01:31:35Z,2840000,,,0,,D. Robinson STEAL (2 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M33.00S,2022-01-18T01:31:57.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627783,,,1610612748,50,47,2022-01-18T01:32:05Z,2850000,,,0,,P. Siakam shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1627783, 1628389]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,200834.0,1.0,0.0,Adebayo,1628389.0,
289,PT02M33.00S,2022-01-18T01:32:14.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,50,47,2022-01-18T01:32:14Z,2870000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M33.00S,2022-01-18T01:35:11.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,51,47,2022-01-18T01:35:11Z,2880000,,,0,,B. Adebayo Free Throw 1 of 2 (4 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
292,PT02M33.00S,2022-01-18T01:35:30.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,52,47,2022-01-18T01:35:30Z,2890000,,,0,,B. Adebayo Free Throw 2 of 2 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
293,PT02M22.00S,2022-01-18T01:35:46.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,52,47,2022-01-18T01:35:46Z,2900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M11.00S,2022-01-18T01:36:08.2Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612761,52,47,2022-01-18T01:36:27Z,2910000,,,0,,F. VanVleet bad pass TURNOVER (3 TO),"[1627832, 1628389]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,3.0,Adebayo,1628389.0,,,,,,
295,PT02M11.00S,2022-01-18T01:36:08.2Z,2,REGULAR,steal,,[],1628389,,,1610612748,52,47,2022-01-18T01:36:11Z,2920000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M05.00S,2022-01-18T01:36:13.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628389,6.652431011826544,49.50980392156863,1610612748,54,47,2022-01-18T01:43:31Z,2930000,2.0,10.0,1,left,B. Adebayo running Layup (7 PTS),[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,1.03,Made,,,,,7.0,,,,,,,,,,,,,,
297,PT01M49.00S,2022-01-18T01:36:29.6Z,2,REGULAR,turnover,bad pass,[],1627832,,,1610612761,54,47,2022-01-18T01:36:34Z,2940000,,,0,,F. VanVleet bad pass TURNOVER (4 TO),"[1627832, 1629130]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,4.0,Robinson,1629130.0,,,,,,
298,PT01M49.00S,2022-01-18T01:36:29.6Z,2,REGULAR,steal,,[],1629130,,,1610612748,54,47,2022-01-18T01:36:32Z,2950000,,,0,,D. Robinson STEAL (3 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M40.00S,2022-01-18T01:36:38.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628389,11.514454664914586,52.69607843137255,1610612748,54,47,2022-01-18T01:36:42Z,2960000,-13.0,56.0,1,left,MISS B. Adebayo Hook,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,5.73,Missed,,,,,,,,,,,,,,,,,,,
300,PT01M38.00S,2022-01-18T01:36:40.2Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,54,47,2022-01-18T01:36:42Z,2970000,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,299.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
301,PT01M33.00S,2022-01-18T01:36:46.0Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630567,90.88370565045992,59.068627450980394,1610612761,54,47,2022-01-18T01:44:17Z,2980000,45.0,33.0,1,right,MISS S. Barnes driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,5.62,Missed,,,,,,,,,,,,,,,,,,,
302,PT01M30.00S,2022-01-18T01:36:49.0Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,54,47,2022-01-18T01:36:51Z,2990000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,301.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
303,PT01M29.00S,2022-01-18T01:36:53.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612748,54,47,2022-01-18T01:37:14Z,3000000,,,0,,F. VanVleet personal FOUL (2 PF) (Butler 2 FT),"[1627832, 202710]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Butler,202710.0,
305,PT01M29.00S,2022-01-18T01:37:27.3Z,2,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,55,47,2022-01-18T01:37:27Z,3020000,,,0,,J. Butler Free Throw 1 of 2 (14 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
306,PT01M29.00S,2022-01-18T01:37:27.8Z,2,REGULAR,substitution,out,[],200782,,,1610612748,55,47,2022-01-18T01:37:35Z,3030000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M29.00S,2022-01-18T01:37:27.8Z,2,REGULAR,substitution,out,[],1629130,,,1610612748,55,47,2022-01-18T01:37:35Z,3040000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M29.00S,2022-01-18T01:37:27.8Z,2,REGULAR,substitution,in,[],1628997,,,1610612748,55,47,2022-01-18T01:37:35Z,3050000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M29.00S,2022-01-18T01:37:27.8Z,2,REGULAR,substitution,in,[],1629622,,,1610612748,55,47,2022-01-18T01:37:35Z,3060000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M29.00S,2022-01-18T01:37:52.0Z,2,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,56,47,2022-01-18T01:37:52Z,3070000,,,0,,J. Butler Free Throw 2 of 2 (15 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
311,PT01M08.00S,2022-01-18T01:38:16.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,92.72339027595268,42.8921568627451,1610612761,56,49,2022-01-18T01:38:27Z,3080000,-36.0,16.0,1,right,S. Barnes turnaround Hook (8 PTS) (P. Siakam 5 AST),"[1630567, 1627783]",1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,3.89,Made,,,,,8.0,,,P. Siakam,1627783.0,5.0,,,,,,,,,
313,PT00M57.90S,2022-01-18T01:38:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,19.530223390275953,48.77450980392157,1610612748,58,49,2022-01-18T01:38:33Z,3100000,6.0,131.0,1,left,T. Herro 13' floating Jump Shot (14 PTS),[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,13.12,Made,,,,,14.0,,,,,,,,,,,,,,
314,PT00M43.30S,2022-01-18T01:38:44.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,92.46057818659659,46.81372549019608,1610612761,58,51,2022-01-18T01:38:49Z,3110000,-16.0,18.0,1,right,P. Achiuwa cutting DUNK (4 PTS) (P. Siakam 6 AST),"[1630173, 1627783]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,2.43,Made,,,,,4.0,,,P. Siakam,1627783.0,6.0,,,,,,,,,
316,PT00M23.50S,2022-01-18T01:39:05.2Z,2,REGULAR,2pt,Jump Shot,[],1628389,10.85742444152431,73.52941176470588,1610612748,58,51,2022-01-18T01:45:15Z,3130000,-118.0,50.0,1,left,MISS B. Adebayo 12' step back Shot,[1628389],1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,12.76,Missed,,,,,,,,,,,,,,,,,,,
317,PT00M18.80S,2022-01-18T01:39:09.9Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612761,58,51,2022-01-18T01:39:10Z,3140000,,,0,,P. Achiuwa REBOUND (Off:3 Def:7),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,316.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
318,PT00M00.60S,2022-01-18T01:39:30.9Z,2,REGULAR,3pt,Jump Shot,[],1630173,73.40670170827858,82.84313725490196,1610612761,58,51,2022-01-18T01:39:51Z,3150000,164.0,197.0,1,right,MISS P. Achiuwa 25' pullup 3PT,[1630173],1610612761.0,TOR,pullup,,,Achiuwa,P. Achiuwa,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
319,PT00M00.10S,2022-01-18T01:39:31.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612761,58,51,2022-01-18T01:39:51Z,3160000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,,,
320,PT00M00.00S,2022-01-18T01:39:40.4Z,2,REGULAR,period,end,[],0,,,1610612761,58,51,2022-01-18T01:39:40Z,3170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-01-18T01:53:45.6Z,3,REGULAR,substitution,out,['startperiod'],1629639,,,1610612761,58,51,2022-01-18T01:54:48Z,3180000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-01-18T01:53:45.6Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612761,58,51,2022-01-18T01:54:48Z,3190000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-01-18T01:53:45.6Z,3,REGULAR,substitution,out,['startperiod'],1629622,,,1610612761,58,51,2022-01-18T01:54:48Z,3200000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-01-18T01:53:45.6Z,3,REGULAR,substitution,out,['startperiod'],1628449,,,1610612761,58,51,2022-01-18T01:54:48Z,3210000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-01-18T01:53:45.6Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612761,58,51,2022-01-18T01:54:48Z,3220000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-01-18T01:53:45.6Z,3,REGULAR,substitution,in,['startperiod'],1629130,,,1610612761,58,51,2022-01-18T01:54:48Z,3230000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-01-18T01:53:45.6Z,3,REGULAR,substitution,in,['startperiod'],1629216,,,1610612761,58,51,2022-01-18T01:54:48Z,3240000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-01-18T01:53:45.6Z,3,REGULAR,substitution,in,['startperiod'],1628384,,,1610612761,58,51,2022-01-18T01:54:48Z,3250000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-01-18T01:54:49.8Z,3,REGULAR,period,start,[],0,,,1610612761,58,51,2022-01-18T01:54:49Z,3260000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M44.00S,2022-01-18T01:55:05.7Z,3,REGULAR,3pt,Jump Shot,[],1627832,33.722076215505915,48.03921568627451,1610612761,58,51,2022-01-18T01:55:18Z,3270000,10.0,264.0,1,left,MISS F. VanVleet 26' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
333,PT11M38.00S,2022-01-18T01:55:11.7Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,58,51,2022-01-18T01:55:18Z,3280000,,,0,,J. Butler REBOUND (Off:2 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,332.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
334,PT11M34.00S,2022-01-18T01:55:14.7Z,3,REGULAR,3pt,Jump Shot,[],200782,92.32917214191852,3.1862745098039214,1610612748,58,51,2022-01-18T01:55:27Z,3290000,-234.0,20.0,1,right,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,,
335,PT11M34.00S,2022-01-18T01:55:14.7Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,58,51,2022-01-18T01:55:27Z,3300000,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,334.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
336,PT11M25.00S,2022-01-18T01:55:23.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,7.046649145860711,46.81372549019608,1610612761,58,51,2022-01-18T01:55:41Z,3310000,16.0,14.0,1,left,MISS P. Siakam alley-oop Layup,[1627783],1610612761.0,TOR,alley-oop,,,Siakam,P. Siakam,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,,
337,PT11M22.00S,2022-01-18T01:55:26.8Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,58,51,2022-01-18T01:55:41Z,3320000,,,0,,P. Tucker REBOUND (Off:0 Def:3),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,336.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
338,PT11M15.00S,2022-01-18T01:55:38.9Z,3,REGULAR,foul,personal,[],1627832,,,1610612748,58,51,2022-01-18T01:56:00Z,3330000,,,0,,F. VanVleet personal FOUL (3 PF),"[1627832, 1628389]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,200834.0,3.0,0.0,Adebayo,1628389.0,
340,PT11M15.00S,2022-01-18T01:55:52.5Z,3,REGULAR,stoppage,other,[],0,,,1610612748,58,51,2022-01-18T01:55:52Z,3350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT11M08.00S,2022-01-18T01:56:11.0Z,3,REGULAR,3pt,Jump Shot,[],1629216,70.95515768725362,24.287683823529413,1610612748,58,51,2022-01-18T01:56:20Z,3360000,-129.0,221.0,1,right,MISS G. Vincent 25' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
342,PT11M04.00S,2022-01-18T01:56:15.0Z,3,REGULAR,rebound,offensive,[],1628389,,,1610612748,58,51,2022-01-18T01:56:20Z,3370000,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,341.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
343,PT11M00.00S,2022-01-18T01:56:19.6Z,3,REGULAR,turnover,lost ball,[],1628389,,,1610612748,58,51,2022-01-18T01:56:23Z,3380000,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1627783]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,1.0,Siakam,1627783.0,,,,,,
344,PT11M00.00S,2022-01-18T01:56:19.6Z,3,REGULAR,steal,,[],1627783,,,1610612761,58,51,2022-01-18T01:56:22Z,3390000,,,0,,P. Siakam STEAL (5 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT10M56.00S,2022-01-18T01:56:23.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627832,22.158344283837057,88.72549019607843,1610612761,58,54,2022-01-18T01:56:42Z,3400000,-194.0,156.0,1,left,F. VanVleet 24' 3PT pullup (14 PTS) (P. Siakam 7 AST),"[1627832, 1627783]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,24.85,Made,,,,,14.0,,,P. Siakam,1627783.0,7.0,,,,,,,,,
347,PT10M34.00S,2022-01-18T01:56:44.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,89.43823915900131,35.78431372549019,1610612748,58,54,2022-01-18T01:56:50Z,3420000,-71.0,47.0,1,right,MISS B. Adebayo 8' turnaround bank Hook,[1628389],1610612748.0,MIA,turnaround bank,,,Adebayo,B. Adebayo,,,,,8.51,Missed,,,,,,,,,,,,,,,,,,,
348,PT10M30.00S,2022-01-18T01:56:48.4Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,58,54,2022-01-18T01:56:50Z,3430000,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,347.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
349,PT10M20.00S,2022-01-18T01:56:58.7Z,3,REGULAR,2pt,Jump Shot,[],1630567,5.338370565045992,30.14705882352941,1610612761,58,54,2022-01-18T01:57:07Z,3440000,99.0,-2.0,1,left,MISS S. Barnes 9' floating Shot,[1630567],1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,9.93,Missed,,,,,,,,,,,,,,,,,,,
350,PT10M16.00S,2022-01-18T01:57:02.4Z,3,REGULAR,rebound,offensive,[],1627783,,,1610612761,58,54,2022-01-18T01:57:02Z,3450000,,,0,,P. Siakam REBOUND (Off:1 Def:0),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,349.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
