actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
437,PT00M02.60S,2022-03-19T01:47:49.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,11.695137976346912,42.53599877450981,1610612760,103,78,2022-03-19T01:49:29Z,4320000,37.0,57.0,1,left,S. Gilgeous-Alexander 6' fadeaway Jump Shot (23 PTS),[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,6.85,Made,,,,,23.0,,,,,,,,,,,,,
438,PT00M02.60S,2022-03-19T01:47:54.7Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628997,,,1610612760,103,78,2022-03-19T01:49:25Z,4330000,,,0,,C. Martin shooting personal FOUL (3 PF) (Gilgeous-Alexander 1 FT),"[1628997, 1628983]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,,,,,,,,1155.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,
440,PT00M02.60S,2022-03-19T01:48:14.9Z,3,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,103,79,2022-03-19T01:48:14Z,4350000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (24 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,24.0,,,,,,,,,,,,,
441,PT00M01.40S,2022-03-19T01:48:21.0Z,3,REGULAR,foul,personal,[],1630598,,,1610612748,103,79,2022-03-19T01:48:30Z,4360000,,,0,,A. Wiggins take personal FOUL (2 PF),"[1630598, 1629639]",1610612760.0,OKC,take,,,Wiggins,A. Wiggins,,,,,,,,,,,,1830.0,2.0,0.0,Herro,1629639.0,,,,,,,,
443,PT00M00.20S,2022-03-19T01:48:44.6Z,3,REGULAR,3pt,Jump Shot,[],202693,63.55124835742444,31.372549019607842,1610612748,103,79,2022-03-19T01:49:05Z,4380000,-93.0,290.0,1,right,MISS M. Morris 30' 3PT,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,30.47,Missed,,,,,,,,,,,,,,,,,,
444,PT00M00.10S,2022-03-19T01:48:44.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,103,79,2022-03-19T01:49:05Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,443.0,,,,,,,,,,,,,,,,,
445,PT00M00.00S,2022-03-19T01:48:50.8Z,3,REGULAR,period,end,[],0,,,1610612748,103,79,2022-03-19T01:48:50Z,4400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2022-03-19T01:51:33.0Z,4,REGULAR,period,start,[],0,,,1610612748,103,79,2022-03-19T01:51:33Z,4410000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT11M39.00S,2022-03-19T01:51:53.4Z,4,REGULAR,2pt,Jump Shot,[],202693,90.75229960578186,83.82352941176471,1610612748,105,79,2022-03-19T01:52:39Z,4420000,169.0,34.0,1,right,M. Morris 17' Jump Shot (9 PTS),[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,17.26,Made,,,,,9.0,,,,,,,,,,,,,
448,PT11M21.00S,2022-03-19T01:52:10.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,8.229303547963205,41.42156862745098,1610612760,105,81,2022-03-19T01:52:15Z,4430000,43.0,25.0,1,left,A. Wiggins driving Layup (9 PTS) (A. Pokusevski 4 AST),"[1630598, 1630197]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,4.96,Made,,,,,9.0,,,,,,A. Pokusevski,1630197.0,4.0,,,,,
449,PT11M06.00S,2022-03-19T01:52:25.6Z,4,REGULAR,3pt,Jump Shot,[],1629639,94.69448094612353,95.58823529411765,1610612748,105,81,2022-03-19T01:52:31Z,4440000,228.0,-3.0,1,right,MISS T. Herro 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,
450,PT11M04.00S,2022-03-19T01:52:27.6Z,4,REGULAR,rebound,offensive,[],202693,,,1610612748,105,81,2022-03-19T01:52:31Z,4450000,,,0,,M. Morris REBOUND (Off:2 Def:1),[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,449.0,3.0,1.0,2.0,,,,,,,,,,,,,,
451,PT10M49.00S,2022-03-19T01:52:42.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628997,90.93298291721419,67.67003676470588,1610612748,105,81,2022-03-19T01:53:01Z,4460000,88.0,33.0,1,right,MISS C. Martin 9' fadeaway bank Shot,[1628997],1610612748.0,MIA,fadeaway bank,,,Martin,C. Martin,,,,,9.43,Missed,,,,,,,,,,,,,,,,,,
452,PT10M47.00S,2022-03-19T01:52:44.8Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,105,81,2022-03-19T01:53:01Z,4470000,,,0,,A. Pokusevski REBOUND (Off:4 Def:8),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,451.0,12.0,8.0,4.0,,,,,,,,,,,,,,
453,PT10M45.00S,2022-03-19T01:52:49.0Z,4,REGULAR,foul,personal,[],202693,,,1610612760,105,81,2022-03-19T01:53:12Z,4480000,,,0,,M. Morris personal FOUL (2 PF),"[202693, 1628983]",1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,1628951.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,
455,PT10M39.00S,2022-03-19T01:53:16.5Z,4,REGULAR,3pt,Jump Shot,[],1630197,29.517082785808146,19.852941176470587,1610612760,105,81,2022-03-19T01:53:22Z,4500000,151.0,225.0,1,left,MISS A. Pokusevski 27' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,
456,PT10M34.00S,2022-03-19T01:53:21.5Z,4,REGULAR,rebound,defensive,[],1629216,,,1610612748,105,81,2022-03-19T01:53:22Z,4510000,,,0,,G. Vincent REBOUND (Off:0 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,455.0,2.0,2.0,0.0,,,,,,,,,,,,,,
457,PT10M26.00S,2022-03-19T01:53:28.6Z,4,REGULAR,3pt,Jump Shot,[],1628997,89.30683311432325,3.431372549019608,1610612748,108,81,2022-03-19T01:53:33Z,4520000,-233.0,48.0,1,right,C. Martin 3PT  (11 PTS) (G. Vincent 4 AST),"[1628997, 1629216]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,23.77,Made,,,,,11.0,,,,,,G. Vincent,1629216.0,4.0,,,,,
460,PT09M59.00S,2022-03-19T01:53:56.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,5.732588699080158,53.431372549019606,1610612760,108,83,2022-03-19T01:54:01Z,4540000,-17.0,1.0,1,left,A. Pokusevski driving reverse Layup (4 PTS) (A. Wiggins 1 AST),"[1630197, 1630598]",1610612760.0,OKC,driving reverse,,,Pokusevski,A. Pokusevski,,,,,1.73,Made,,,,,4.0,,,,,,A. Wiggins,1630598.0,1.0,,,,,
461,PT09M44.00S,2022-03-19T01:54:10.6Z,4,REGULAR,turnover,lost ball,[],202693,,,1610612748,108,83,2022-03-19T01:54:13Z,4550000,,,0,,M. Morris lost ball TURNOVER (1 TO),"[202693, 1630197]",1610612748.0,MIA,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,1.0,Pokusevski,1630197.0,,
462,PT09M44.00S,2022-03-19T01:54:10.6Z,4,REGULAR,steal,,[],1630197,,,1610612760,108,83,2022-03-19T01:54:12Z,4560000,,,0,,A. Pokusevski STEAL (1 STL),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
463,PT09M41.00S,2022-03-19T01:54:15.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,7.178055190538765,48.03921568627451,1610612760,108,85,2022-03-19T01:54:19Z,4570000,10.0,15.0,1,left,S. Gilgeous-Alexander running DUNK (26 PTS) (A. Pokusevski 5 AST),"[1628983, 1630197]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.79,Made,,,,,26.0,,,,,,A. Pokusevski,1630197.0,5.0,,,,,
465,PT09M21.00S,2022-03-19T01:54:34.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,92.59198423127464,44.85294117647059,1610612748,110,85,2022-03-19T01:54:37Z,4590000,-26.0,17.0,1,right,T. Herro driving Layup (24 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,3.09,Made,,,,,24.0,,,,,,,,,,,,,
466,PT09M04.00S,2022-03-19T01:54:53.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,7.30946123521682,48.28431372549019,1610612760,110,85,2022-03-19T02:02:44Z,4600000,9.0,16.0,1,left,MISS D. Bazley driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,1.83,Missed,,,,,,,,,,,,,,,,,,
467,PT09M01.00S,2022-03-19T01:54:56.7Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,110,85,2022-03-19T02:02:44Z,4610000,,,0,,T. Herro REBOUND (Off:2 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,466.0,7.0,5.0,2.0,,,,,,,,,,,,,,
499,PT08M59.00S,2022-03-19T01:54:59.6Z,4,REGULAR,turnover,bad pass,[],1629639,,,1610612748,110,85,2022-03-19T02:03:15Z,4615000,,,0,,T. Herro bad pass TURNOVER (1 TO),"[1629639, 1629647]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,1.0,Bazley,1629647.0,,
500,PT08M59.00S,2022-03-19T01:54:59.6Z,4,REGULAR,steal,,[],1629647,,,1610612760,110,85,2022-03-19T02:03:15Z,4617500,,,0,,D. Bazley STEAL (1 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
468,PT08M55.00S,2022-03-19T01:55:05.6Z,4,REGULAR,foul,personal,['2freethrow'],202693,,,1610612760,110,85,2022-03-19T01:55:14Z,4620000,,,0,,M. Morris shooting personal FOUL (3 PF) (Wiggins 2 FT),"[202693, 1630598]",1610612748.0,MIA,shooting,,,Morris,M. Morris,,,,,,,,,,,,1155.0,3.0,0.0,Wiggins,1630598.0,,,,,,,,
470,PT08M55.00S,2022-03-19T01:55:26.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630598,,,1610612760,110,86,2022-03-19T02:03:15Z,4640000,,,0,,A. Wiggins Free Throw 1 of 2 (10 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
471,PT08M55.00S,2022-03-19T01:55:26.8Z,4,REGULAR,substitution,out,[],1628983,,,1610612760,110,86,2022-03-19T01:55:44Z,4650000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
472,PT08M55.00S,2022-03-19T01:55:26.8Z,4,REGULAR,substitution,out,[],1629647,,,1610612760,110,86,2022-03-19T01:55:44Z,4660000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
473,PT08M55.00S,2022-03-19T01:55:26.8Z,4,REGULAR,substitution,in,[],1630544,,,1610612760,110,86,2022-03-19T01:55:44Z,4670000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
474,PT08M55.00S,2022-03-19T01:55:26.8Z,4,REGULAR,substitution,in,[],1630177,,,1610612760,110,86,2022-03-19T01:55:44Z,4680000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
475,PT08M55.00S,2022-03-19T01:55:49.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630598,,,1610612760,110,87,2022-03-19T02:03:15Z,4690000,,,0,,A. Wiggins Free Throw 2 of 2 (11 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
476,PT08M45.00S,2022-03-19T01:56:03.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628997,93.11760840998686,51.9607843137255,1610612748,110,87,2022-03-19T01:56:09Z,4700000,10.0,12.0,1,right,MISS C. Martin driving DUNK,[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,1.56,Missed,,,,,,,,,,,,,,,,,,
477,PT08M42.00S,2022-03-19T01:56:06.7Z,4,REGULAR,rebound,defensive,[],1630177,,,1610612760,110,87,2022-03-19T01:56:09Z,4710000,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,476.0,1.0,1.0,0.0,,,,,,,,,,,,,,
478,PT08M39.00S,2022-03-19T01:56:09.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630598,5.863994743758213,38.72549019607843,1610612760,110,89,2022-03-19T02:01:26Z,4720000,56.0,3.0,1,left,A. Wiggins running Layup (13 PTS) (T. Maledon 1 AST),"[1630598, 1630177]",1610612760.0,OKC,running,,,Wiggins,A. Wiggins,,,,,5.65,Made,,,,,13.0,,,,,,T. Maledon,1630177.0,1.0,,,,,
479,PT08M26.00S,2022-03-19T01:56:27.0Z,4,REGULAR,turnover,out-of-bounds,[],1629216,,,1610612748,110,89,2022-03-19T01:56:40Z,4730000,,,0,,G. Vincent bad pass out-of-bounds TURNOVER (2 TO),[1629216],1610612748.0,MIA,bad pass,,,Vincent,G. Vincent,,,,,,,,,,,,1155.0,,,,,,,,2.0,,,,
481,PT08M26.00S,2022-03-19T01:56:49.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,110,89,2022-03-19T01:56:49Z,4740000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT08M26.00S,2022-03-19T01:59:03.4Z,4,REGULAR,substitution,out,[],1630544,,,1610612760,110,89,2022-03-19T01:59:32Z,4750000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
484,PT08M26.00S,2022-03-19T01:59:03.4Z,4,REGULAR,substitution,in,[],1630322,,,1610612760,110,89,2022-03-19T01:59:32Z,4760000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
485,PT08M07.00S,2022-03-19T01:59:57.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630177,31.882391590013142,64.95098039215686,1610612760,110,89,2022-03-19T02:00:06Z,4770000,-75.0,247.0,1,left,MISS T. Maledon 25' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
486,PT08M02.00S,2022-03-19T02:00:02.5Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,110,89,2022-03-19T02:00:06Z,4780000,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,485.0,3.0,3.0,0.0,,,,,,,,,,,,,,
487,PT07M53.00S,2022-03-19T02:00:10.5Z,4,REGULAR,2pt,Jump Shot,[],1629216,73.19316688567675,41.689644607843135,1610612748,110,89,2022-03-19T02:01:43Z,4790000,-42.0,199.0,1,right,MISS G. Vincent 20' pullup Shot,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,20.38,Missed,,,,,,,,,,,,,,,,,,
488,PT07M51.00S,2022-03-19T02:00:12.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,110,89,2022-03-19T02:00:17Z,4800000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,487.0,,,,,,,,,,,,,,,,,
489,PT07M51.00S,2022-03-19T02:00:15.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,110,89,2022-03-19T02:00:15Z,4810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT07M38.00S,2022-03-19T02:00:46.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202693,88.25558475689881,62.745098039215684,1610612748,112,89,2022-03-19T02:03:58Z,4820000,64.0,58.0,1,right,M. Morris 8' turnaround fadeaway Jump Shot (11 PTS),[202693],1610612748.0,MIA,turnaround fadeaway,,,Morris,M. Morris,,,,,8.61,Made,,,,,11.0,,,,,,,,,,,,,
491,PT07M26.00S,2022-03-19T02:00:59.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,12.040078843626807,49.26470588235294,1610612760,112,91,2022-03-19T02:01:06Z,4830000,4.0,61.0,1,left,A. Pokusevski 6' driving floating Jump Shot (6 PTS),[1630197],1610612760.0,OKC,driving floating,,,Pokusevski,A. Pokusevski,,,,,6.08,Made,,,,,6.0,,,,,,,,,,,,,
492,PT07M08.00S,2022-03-19T02:01:16.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629639,91.72141918528253,62.768075980392155,1610612748,114,91,2022-03-19T02:01:35Z,4840000,64.0,25.0,1,right,T. Herro 6' driving bank Hook (26 PTS) (M. Morris 2 AST),"[1629639, 202693]",1610612748.0,MIA,driving bank,,,Herro,T. Herro,,,,,6.86,Made,,,,,26.0,,,,,,M. Morris,202693.0,2.0,,,,,
493,PT06M49.00S,2022-03-19T02:01:35.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,6.783837056504599,53.18627450980392,1610612760,114,93,2022-03-19T02:01:39Z,4850000,-16.0,11.0,1,left,A. Wiggins Layup (15 PTS) (L. Waters III 1 AST),"[1630598, 1630322]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,1.95,Made,,,,,15.0,,,,,,L. Waters III,1630322.0,1.0,,,,,
495,PT06M34.00S,2022-03-19T02:01:49.9Z,4,REGULAR,3pt,Jump Shot,[],202693,65.78515111695138,55.63725490196079,1610612748,114,93,2022-03-19T02:01:56Z,4870000,28.0,269.0,1,right,MISS M. Morris 27' 3PT,[202693],1610612748.0,MIA,,,,Morris,M. Morris,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,
496,PT06M32.00S,2022-03-19T02:01:51.9Z,4,REGULAR,rebound,defensive,[],1630322,,,1610612760,114,93,2022-03-19T02:01:56Z,4880000,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,495.0,1.0,1.0,0.0,,,,,,,,,,,,,,
497,PT06M20.00S,2022-03-19T02:02:06.4Z,4,REGULAR,2pt,Jump Shot,[],1630197,7.046649145860711,73.52941176470588,1610612760,114,95,2022-03-19T02:02:17Z,4890000,-118.0,14.0,1,left,A. Pokusevski 11' fadeaway Jump Shot (8 PTS),[1630197],1610612760.0,OKC,fadeaway,,,Pokusevski,A. Pokusevski,,,,,11.84,Made,,,,,8.0,,,,,,,,,,,,,
498,PT06M19.00S,2022-03-19T02:02:12.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,114,95,2022-03-19T02:02:12Z,4900000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT06M19.00S,2022-03-19T02:03:04.0Z,4,REGULAR,substitution,out,[],1629639,,,1610612748,114,95,2022-03-19T02:04:40Z,4910000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,
502,PT06M19.00S,2022-03-19T02:03:04.0Z,4,REGULAR,substitution,in,[],1629130,,,1610612748,114,95,2022-03-19T02:04:40Z,4920000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
503,PT06M01.00S,2022-03-19T02:05:17.2Z,4,REGULAR,3pt,Jump Shot,[],1629622,94.30026281208936,2.941176470588235,1610612748,114,95,2022-03-19T02:05:23Z,4930000,-235.0,1.0,1,right,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
504,PT05M57.00S,2022-03-19T02:05:21.2Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612748,114,95,2022-03-19T02:05:23Z,4940000,,,0,,C. Martin REBOUND (Off:2 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,503.0,3.0,1.0,2.0,,,,,,,,,,,,,,
505,PT05M54.00S,2022-03-19T02:05:24.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629216,65.91655716162943,33.82352941176471,1610612748,114,95,2022-03-19T02:05:30Z,4950000,-81.0,268.0,1,right,MISS G. Vincent 27' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,27.98,Missed,,,,,,,,,,,,,,,,,,
506,PT05M49.00S,2022-03-19T02:05:29.1Z,4,REGULAR,rebound,defensive,[],1630249,,,1610612760,114,95,2022-03-19T02:05:30Z,4960000,,,0,,V. Krejci REBOUND (Off:3 Def:1),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,505.0,4.0,1.0,3.0,,,,,,,,,,,,,,
507,PT05M44.00S,2022-03-19T02:05:33.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630249,7.5722733245729295,48.529411764705884,1610612760,114,95,2022-03-19T02:05:38Z,4970000,7.0,19.0,1,left,MISS V. Krejci running Layup,[1630249],1610612760.0,OKC,running,,,Krejci,V. Krejci,,,,,2.01,Missed,,,,,,,,,,,,,,,,,,
508,PT05M41.00S,2022-03-19T02:05:36.5Z,4,REGULAR,rebound,offensive,[],1630598,,,1610612760,114,95,2022-03-19T02:05:38Z,4980000,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,507.0,1.0,0.0,1.0,,,,,,,,,,,,,,
509,PT05M41.00S,2022-03-19T02:05:36.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630598,5.590000152587891,50.0,1610612760,114,97,2022-03-19T02:05:40Z,4990000,0.0,0.0,1,left,A. Wiggins tip Layup (17 PTS),[1630598],1610612760.0,OKC,tip,,,Wiggins,A. Wiggins,,,,,0.0,Made,,,,,17.0,,,,,,,,,,,,,
510,PT05M18.00S,2022-03-19T02:06:00.0Z,4,REGULAR,2pt,Jump Shot,[],1628997,91.80354796320631,81.61764705882352,1610612748,114,97,2022-03-19T02:06:07Z,5000000,158.0,25.0,1,right,MISS C. Martin 16' pullup Shot,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,16.0,Missed,,,,,,,,,,,,,,,,,,
511,PT05M15.00S,2022-03-19T02:06:03.7Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,114,97,2022-03-19T02:06:03Z,5010000,,,0,,A. Pokusevski REBOUND (Off:4 Def:9),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,510.0,13.0,9.0,4.0,,,,,,,,,,,,,,
512,PT05M08.00S,2022-03-19T02:06:09.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,6.915243101182654,53.431372549019606,1610612760,114,99,2022-03-19T02:06:14Z,5020000,-17.0,13.0,1,left,A. Pokusevski driving Layup (10 PTS),[1630197],1610612760.0,OKC,driving,,,Pokusevski,A. Pokusevski,,,,,2.13,Made,,,,,10.0,,,,,,,,,,,,,
514,PT04M46.00S,2022-03-19T02:06:32.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202693,91.80354796320631,47.30392156862745,1610612748,116,99,2022-03-19T02:06:48Z,5030000,-13.0,25.0,1,right,M. Morris driving Layup (13 PTS),[202693],1610612748.0,MIA,driving,,,Morris,M. Morris,,,,,2.8,Made,,,,,13.0,,,,,,,,,,,,,
515,PT04M20.00S,2022-03-19T02:06:58.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,12.302890932982917,48.03921568627451,1610612760,116,101,2022-03-19T02:07:01Z,5040000,10.0,63.0,1,left,T. Maledon 6' pullup Jump Shot (2 PTS),[1630177],1610612760.0,OKC,pullup,,,Maledon,T. Maledon,,,,,6.39,Made,,,,,2.0,,,,,,,,,,,,,
516,PT04M04.00S,2022-03-19T02:07:13.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629216,84.97043363994744,48.03921568627451,1610612748,118,101,2022-03-19T02:08:43Z,5050000,-10.0,89.0,1,right,G. Vincent 8' driving floating Jump Shot (2 PTS),[1629216],1610612748.0,MIA,driving floating,,,Vincent,G. Vincent,,,,,8.93,Made,,,,,2.0,,,,,,,,,,,,,
517,PT03M53.00S,2022-03-19T02:07:25.5Z,4,REGULAR,3pt,Jump Shot,[],1630177,28.07161629434954,81.12745098039215,1610612760,118,101,2022-03-19T02:07:30Z,5060000,-156.0,211.0,1,left,MISS T. Maledon 26' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,
518,PT03M49.00S,2022-03-19T02:07:29.5Z,4,REGULAR,rebound,defensive,[],1629622,,,1610612748,118,101,2022-03-19T02:07:30Z,5070000,,,0,,M. Strus REBOUND (Off:0 Def:4),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,517.0,4.0,4.0,0.0,,,,,,,,,,,,,,
519,PT03M41.00S,2022-03-19T02:07:37.6Z,4,REGULAR,3pt,Jump Shot,[],1629216,66.70499342969777,71.81372549019608,1610612748,118,101,2022-03-19T02:07:43Z,5080000,109.0,260.0,1,right,MISS G. Vincent 28' 3PT,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,28.24,Missed,,,,,,,,,,,,,,,,,,
520,PT03M36.00S,2022-03-19T02:07:42.6Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,118,101,2022-03-19T02:07:43Z,5090000,,,0,,A. Pokusevski REBOUND (Off:4 Def:10),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,519.0,14.0,10.0,4.0,,,,,,,,,,,,,,
